Index,0 [0x0][0x0]
11034,"Le lancement du programme de mise à jour a échoué. Il est possible que l'entrée du mot de passe administrateur ait été annulée ou que vous ayez été automatiquement déconnecté si votre Contrôle de compte utilisateur (UAC) est activé. Souhaitez-vous réessayer?"
11035,"Le lancement du programme de mise à jour a échoué."
11036,"L'espace libre est insuffisant."
11037,"L'installation de la précédente mise à jour est incomplète. Veuillez redémarrer votre ordinateur pour installer cette mise à jour correctement."
11038,"Une nouvelle mise à jour est disponible. Fermez puis relancez FINAL FANTASY XIV pour l'installer."
11039,"La vérification de la version a échoué."
12000,"Une erreur s'est produite pendant l'authentification du compte Square Enix."
12001,"Les données requises pour l'authentification du compte Square Enix n'ont pas été trouvées. <value>"
12002,"****"
13000,"Une erreur s'est produite pendant la connexion au serveur d'entrée."
13001,"Une erreur s'est produite pendant la connexion au serveur d'entrée."
13002,"Ce Monde est plein. Veuillez attendre quelques minutes avant de tenter de vous connecter à nouveau."
13003,"Processus de déconnexion en cours. Veuillez attendre quelques minutes avant de tenter de vous connecter à nouveau."
13004,"Vous ne pouvez pas utiliser ce nom. Veuillez en choisir un autre."
13005,"Ce nom est déjà utilisé. Veuillez en choisir un autre.\nCode de l'erreur: <value>\nEtat: <value>"
13006,"Une erreur s'est produite dans le serveur d'entrée."
13007,"Une erreur s'est produite dans le serveur d'entrée.\nCode de l'erreur: <value>\nEtat: <value>"
13008,"Une erreur s'est produite pendant la connexion au serveur d'entrée.\nCode de l'erreur: <value>\nEtat: <value>\n<value>"
13009,"Une erreur s'est produite pendant la connexion au serveur d'entrée.\nCode de l'erreur: <value>\nEtat: <value>\n<value>"
13010,"Une erreur s'est produite pendant la connexion au serveur d'entrée.\nCode de l'erreur: <value>\nEtat: <value>\n<value>"
13011,"Une maintenance du serveur est en cours. Veuillez essayer de vous connecter ultérieurement.\nCode de l'erreur: <value>\nEtat: <value>\n<value>"
13100,"Une erreur d'authentification s'est produite. Veuillez relancer FINAL FANTASY XIV."
13101,"Version obsolète. Veuillez relancer FINAL FANTASY XIV pour mettre à jour le client du jeu."
13102,"Un accord d'utilisateur particulier est nécessaire pour pouvoir utiliser ce compte de service en dehors d'un cybercafé. Allez sur FINAL FANTASY XIV: Station Mog (http://sqex.to/Msp) pour plus d'informations."
13103,"Pour jouer sur plusieurs plate-formes, vous devez enregistrer le nombre de comptes de service correspondant. Allez sur FINAL FANTASY XIV: Station Mog (http://sqex.to/Msp) pour plus d'informations."
13104,"プレイ可能な残り時間がないため、ゲームを開始できません。"
13200,"Tous les Mondes sont en cours de maintenance. Veuillez vous connecter ultérieurement."
13201,"Les données de ce Monde n'ont pas pu être obtenues.\nVeuillez vous connecter ultérieurement."
13202,"Il n'est pas possible de créer de nouveaux personnages sur ce Monde."
13203,"Vous ne pouvez pas créer de nouveaux personnages avec votre compte de service actuel."
13204,"Vous ne pouvez pas créer de nouveaux personnages sur ce Monde avec votre compte de service actuel."
13205,"Ce Monde est plein. Veuillez attendre qu'une place se libère et réessayez ultérieurement."
13206,"Ce Monde est plein. \nJoueurs en attente: <value>"
13207,"Le traitement de la déconnexion n'est pas encore achevé. Veuillez attendre quelques instants et réessayez. Veuillez contacter le service client si le problème persiste."
13208,"Le délai d'enregistrement du nom de personnage a expiré.\nVeuillez recommencer l'opération."
13209,"FINAL FANTASY XIV n'a pas encore été enregistré avec ce compte de service. Pour jouer sur ordinateur, vous devez d'abord terminer le processus d'enregistrement en utilisant le code d'enregistrement fourni avec le jeu. Pour cela, veuillez accéder au site FINAL FANTASY XIV: Station Mog (http://sqex.to/Msp)."
13210,"FINAL FANTASY XIV n'a pas encore été enregistré avec ce compte de service. Pour jouer sur PlayStation®3, vous devez d'abord utiliser le code d'enregistrement fourni avec le jeu ou acheter la version téléchargeable sur PlayStation®Store. Pour ajouter FFXIV à votre compte de service, veuillez quitter le jeu et accéder au site FINAL FANTASY XIV: Station Mog (http://sqex.to/Msp) en utilisant le navigateur internet du XMB™."
13211,"Les données de votre personnage sont actuellement transférées sur un autre Monde. Cette opération peut prendre du temps. Veuillez attendre et réessayer de vous connecter ultérieurement."
13212,"Vous avez atteint la limite quotidienne de création de personnages."
13213,"FINAL FANTASY XIV n'a pas encore été enregistré sur ce compte de service. Pour jouer sur PlayStation®4, vous devez d'abord utiliser le code d'enregistrement fourni avec le jeu ou acheter la version téléchargeable sur PlayStation®Store. Pour ajouter FFXIV à votre compte de service, veuillez quitter le jeu et accéder au site FINAL FANTASY XIV: Station Mog (http://sqex.to/Msp) en utilisant le navigateur internet du système."
14000,"Une erreur système s'est produite."
14001,"Une erreur système s'est produite."
15000,"Une erreur système s'est produite."
15001,"Une erreur système s'est produite."
15002,"Une erreur système s'est produite."
16000,"Connexion au serveur perdue."
16001,"Les données système n'ont pas pu être obtenues. Retour au programme de connexion.\nAppuyez sur la touche PS si vous souhaitez quitter le jeu."
16002,""
