#,Name,Image,Icon,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown0,SortKey,Category
155,Aufträge der Zwerge,190964,82091,431,0,0,0,2313,3
156,Aufträge der Arkasodara,190965,82091,432,0,0,0,2314,3
157,Aufträge der Loporrit,190967,82091,433,0,0,0,2316,3
158,Omega (fatal),190706,82091,434,0,0,0,2504,4
159,Tiefes Gewölbe: Eureka Orthos 1,190711,82091,465,0,0,0,2358,4
160,Tiefes Gewölbe: Eureka Orthos 2,190712,82091,466,0,0,0,2359,4
161,Die vier Tierheiligen,190713,82091,467,0,0,0,2251,3
162,Inselparadies 1,190714,82091,468,0,0,0,2340,8
163,Inselparadies 2,190715,82091,469,0,0,0,2341,8
164,Kristallkönig (6. Saison),190452,82091,502,0,0,0,3245,5
165,Kristallfürst (6. Saison),190453,82091,503,0,0,0,3246,5
166,Kristallkämpfer (6. Saison),190454,82091,504,0,0,0,3247,5
167,Crystalline Conflict: Kristall (6. Saison),190460,82091,505,0,0,0,3248,5
168,Crystalline Conflict: Diamant (6. Saison),190459,82091,506,0,0,0,3249,5
169,Crystalline Conflict: Platin (6. Saison),190458,82091,507,0,0,0,3250,5
170,Crystalline Conflict: Gold (6. Saison),190457,82091,508,0,0,0,3251,5
171,Crystalline Conflict: Silber (6. Saison),190456,82091,509,0,0,0,3252,5
172,Crystalline Conflict: Bronze (6. Saison),190455,82091,510,0,0,0,3253,5
173,Kristallkönig (7. Saison),190461,82091,511,0,0,0,3254,5
174,Kristallfürst (7. Saison),190462,82091,512,0,0,0,3255,5
175,Kristallkämpfer (7. Saison),190463,82091,513,0,0,0,3256,5
176,Crystalline Conflict: Kristall (7. Saison),190469,82091,514,0,0,0,3257,5
177,Crystalline Conflict: Diamant (7. Saison),190468,82091,515,0,0,0,3258,5
178,Crystalline Conflict: Platin (7. Saison),190467,82091,516,0,0,0,3259,5
179,Crystalline Conflict: Gold (7. Saison),190466,82091,517,0,0,0,3260,5
180,Crystalline Conflict: Silber (7. Saison),190465,82091,518,0,0,0,3261,5
181,Crystalline Conflict: Bronze (7. Saison),190464,82091,519,0,0,0,3262,5
182,Aramitama-Wellen,190470,82091,520,0,0,0,3006,10
183,Nigimitama-Wellen,190471,82091,521,0,0,0,3007,10
184,Aufträge der Kojin,190960,82091,524,0,0,0,2308,3
185,Aufträge der Ananta,190959,82091,525,0,0,0,2309,3
186,Aufträge der Namazuo,190961,82091,526,0,0,0,2310,3
187,Blaumagier (dynamisch),190320,82091,522,0,0,0,2171,2
188,Das Ende einer Ära,190716,82091,527,0,0,0,2250,3
189,10. Jubiläum,190717,82091,523,0,0,0,3950,7
190,Unstetes Gewölbe: Der Rokkon,190718,82091,528,0,0,0,2404,4
191,Fischer auf großer Fahrt,190719,82091,529,0,0,0,2346,8
192,Kapitalbeschaffung,190720,82091,530,0,0,0,2347,8
193,Mahjong-Profi,190721,82091,531,0,0,0,2350,8
194,Die Palästra,190490,82091,578,0,0,0,3008,10
195,Wolke Sieben,190491,82091,579,0,0,0,3009,10
196,Kristallkönig (8. Saison),190472,82091,580,0,0,0,3263,5
197,Kristallfürst (8. Saison),190473,82091,581,0,0,0,3264,5
198,Kristallkämpfer (8. Saison),190474,82091,582,0,0,0,3265,5
199,Crystalline Conflict: Kristall (8. Saison),190480,82091,583,0,0,0,3266,5
200,Crystalline Conflict: Diamant (8. Saison),190479,82091,584,0,0,0,3267,5
201,Crystalline Conflict: Platin (8. Saison),190478,82091,585,0,0,0,3268,5
202,Crystalline Conflict: Gold (8. Saison),190477,82091,586,0,0,0,3269,5
203,Crystalline Conflict: Silber (8. Saison),190476,82091,587,0,0,0,3270,5
204,Crystalline Conflict: Bronze (8. Saison),190475,82091,588,0,0,0,3271,5
205,Kristallkönig (9. Saison),190481,82091,589,0,0,0,3272,5
206,Kristallfürst (9. Saison),190482,82091,590,0,0,0,3273,5
207,Kristallkämpfer (9. Saison),190483,82091,591,0,0,0,3274,5
208,Crystalline Conflict: Kristall (9. Saison),190489,82091,592,0,0,0,3275,5
209,Crystalline Conflict: Diamant (9. Saison),190488,82091,593,0,0,0,3276,5
210,Crystalline Conflict: Platin (9. Saison),190487,82091,594,0,0,0,3277,5
211,Crystalline Conflict: Gold (9. Saison),190486,82091,595,0,0,0,3278,5
212,Crystalline Conflict: Silber (9. Saison),190485,82091,596,0,0,0,3279,5
213,Crystalline Conflict: Bronze (9. Saison),190484,82091,597,0,0,0,3280,5
214,Kristallkönig (10. Saison),190492,82091,598,0,0,0,3281,5
215,Kristallfürst (10. Saison),190493,82091,599,0,0,0,3282,5
216,Kristallkämpfer (10. Saison),190494,82091,600,0,0,0,3283,5
217,Crystalline Conflict: Kristall (10. Saison),190500,82091,601,0,0,0,3284,5
218,Crystalline Conflict: Diamant (10. Saison),190499,82091,602,0,0,0,3285,5
219,Crystalline Conflict: Platin (10. Saison),190498,82091,603,0,0,0,3286,5
220,Crystalline Conflict: Gold (10. Saison),190497,82091,604,0,0,0,3287,5
221,Crystalline Conflict: Silber (10. Saison),190496,82091,605,0,0,0,3288,5
222,Crystalline Conflict: Bronze (10. Saison),190495,82091,606,0,0,0,3289,5
223,Aufträge der Vanu Vanu,190956,82091,567,0,0,0,2305,3
224,Aufträge der Gnath,190957,82091,568,0,0,0,2306,3
225,Aufträge der Mogrys,190958,82091,569,0,0,0,2307,3
226,Mythen Eorzeas,190724,82091,572,0,0,0,2252,3
227,Unstetes Gewölbe: Aloalo,190725,82091,574,0,0,0,2405,4
228,Khloes Abenteueralbum,190722,82091,570,0,0,0,2351,8
229,Traumtafel,190723,82091,571,0,0,0,2352,8
230,Stolperville 1,190726,82091,575,0,0,0,3951,7
231,Stolperville 2,190727,82091,576,0,0,0,3952,7
232,Stolperville 3,190728,82091,577,0,0,0,3953,7
233,Yo-kai Watch,190729,82091,607,0,0,0,3954,7
234,Viper (normal),190241,82091,703,0,0,0,2063,2
235,Viper (dynamisch),190321,82091,681,0,0,0,2163,2
236,Piktomant (normal),190242,82091,704,0,0,0,2070,2
237,Piktomant (dynamisch),190322,82091,682,0,0,0,2170,2
238,Herz des Vulkans,190501,82091,683,0,0,0,3010,10
239,Mechanische Menagerie,190502,82091,684,0,0,0,3011,10
240,Kristallkönig (11. Saison),190503,82091,685,0,0,0,3290,5
241,Kristallfürst (11. Saison),190504,82091,686,0,0,0,3291,5
242,Kristallkämpfer (11. Saison),190505,82091,687,0,0,0,3292,5
243,Crystalline Conflict: Kristall (11. Saison),190511,82091,688,0,0,0,3293,5
244,Crystalline Conflict: Diamant (11. Saison),190510,82091,689,0,0,0,3294,5
245,Crystalline Conflict: Platin (11. Saison),190509,82091,690,0,0,0,3295,5
246,Crystalline Conflict: Gold (11. Saison),190508,82091,691,0,0,0,3296,5
247,Crystalline Conflict: Silber (11. Saison),190507,82091,692,0,0,0,3297,5
248,Crystalline Conflict: Bronze (11. Saison),190506,82091,693,0,0,0,3298,5
249,Aufträge der Kobolde,190954,82091,694,0,0,0,2302,3
250,Aufträge der Sylphen,190952,82091,695,0,0,0,2301,3
251,Aufträge der Amalj'aa,190951,82091,696,0,0,0,2300,3
252,Aufträge der Sahagin,190955,82091,697,0,0,0,2303,3
253,Aufträge der Ixal,190953,82091,698,0,0,0,2304,3
254,Tuliyollal 1,190662,82091,701,0,0,0,1036,9
255,Tuliyollal 2,190663,82091,702,0,0,0,1037,9
256,Lösung Neun 1,190664,82091,699,0,0,0,1038,9
257,Lösung Neun 2,190665,82091,700,0,0,0,1039,9
258,Robbenholm,190512,82091,756,0,0,0,3013,10
259,Die Roten Sande,190513,82091,757,0,0,0,3012,10
260,Kristallkönig (12. Saison),190514,82091,758,0,0,0,3299,5
261,Kristallfürst (12. Saison),190515,82091,759,0,0,0,3300,5
262,Kristallkämpfer (12. Saison),190516,82091,760,0,0,0,3301,5
263,Crystalline Conflict: Kristall (12. Saison),190522,82091,761,0,0,0,3302,5
264,Crystalline Conflict: Diamant (12. Saison),190521,82091,762,0,0,0,3303,5
265,Crystalline Conflict: Platin (12. Saison),190520,82091,763,0,0,0,3304,5
266,Crystalline Conflict: Gold (12. Saison),190519,82091,764,0,0,0,3305,5
267,Crystalline Conflict: Silber (12. Saison),190518,82091,765,0,0,0,3306,5
268,Crystalline Conflict: Bronze (12. Saison),190517,82091,766,0,0,0,3307,5
269,Aufträge der Pelupelu,190968,82091,767,0,0,0,2317,3
270,Ishgard 1,190654,82091,768,0,0,0,1020,9
271,Ishgard 2,190672,82091,769,0,0,0,1021,9
272,Frohehalde 1,190655,82091,770,0,0,0,1022,9
273,Frohehalde 2,190673,82091,771,0,0,0,1023,9
274,Kugane 1,190656,82091,772,0,0,0,1024,9
275,Kugane 2,190668,82091,773,0,0,0,1025,9
276,Rhalgrs Wacht 1,190657,82091,774,0,0,0,1026,9
277,Rhalgrs Wacht 2,190669,82091,775,0,0,0,1027,9
278,Crystarium 1,190658,82091,776,0,0,0,1028,9
279,Crystarium 2,190670,82091,777,0,0,0,1029,9
280,Eulmore 1,190659,82091,778,0,0,0,1030,9
281,Eulmore 2,190671,82091,779,0,0,0,1031,9
282,Alt-Sharlayan 1,190660,82091,780,0,0,0,1032,9
283,Alt-Sharlayan 2,190666,82091,781,0,0,0,1033,9
284,Radz-at-Han 1,190661,82091,782,0,0,0,1034,9
285,Radz-at-Han 2,190667,82091,783,0,0,0,1035,9
286,Feld der Ehre,190523,82091,852,0,0,0,3014,10
287,Onsal Hakair,190524,82091,853,0,0,0,3015,10
288,Kristallkönig (13. Saison),190525,82091,854,0,0,0,3308,5
289,Kristallfürst (13. Saison),190526,82091,855,0,0,0,3309,5
290,Kristallkämpfer (13. Saison),190527,82091,856,0,0,0,3310,5
291,Crystalline Conflict: Kristall (13. Saison),190533,82091,857,0,0,0,3311,5
292,Crystalline Conflict: Diamant (13. Saison),190532,82091,858,0,0,0,3312,5
293,Crystalline Conflict: Platin (13. Saison),190531,82091,859,0,0,0,3313,5
294,Crystalline Conflict: Gold (13. Saison),190530,82091,860,0,0,0,3314,5
295,Crystalline Conflict: Silber (13. Saison),190529,82091,861,0,0,0,3315,5
296,Crystalline Conflict: Bronze (13. Saison),190528,82091,862,0,0,0,3316,5
297,Kristallkönig (14. Saison),190534,82091,863,0,0,0,3317,5
298,Kristallfürst (14. Saison),190535,82091,864,0,0,0,3318,5
299,Kristallkämpfer (14. Saison),190536,82091,865,0,0,0,3319,5
300,Crystalline Conflict: Kristall (14. Saison),190542,82091,866,0,0,0,3320,5
301,Crystalline Conflict: Diamant (14. Saison),190541,82091,867,0,0,0,3321,5
302,Crystalline Conflict: Platin (14. Saison),190540,82091,868,0,0,0,3322,5
303,Crystalline Conflict: Gold (14. Saison),190539,82091,869,0,0,0,3323,5
304,Crystalline Conflict: Silber (14. Saison),190538,82091,870,0,0,0,3324,5
305,Crystalline Conflict: Bronze (14. Saison),190537,82091,871,0,0,0,3325,5
306,Eine zweite Zukunft,190730,82091,872,0,0,0,2505,4
307,Aufträge der Mamool Ja,190969,82091,873,0,0,0,2318,3
308,Tiefes Gewölbe: Palast der Toten 1,190707,82091,874,0,0,0,2354,4
309,Tiefes Gewölbe: Palast der Toten 2,190708,82091,875,0,0,0,2355,4
310,Tiefes Gewölbe: Himmelssäule 1,190709,82091,876,0,0,0,2356,4
311,Tiefes Gewölbe: Himmelssäule 2,190710,82091,877,0,0,0,2357,4
312,Kreszentia,190731,82091,879,0,0,0,2407,4
313,Kosmo-Erkundung 1,190732,82091,878,0,0,0,2343,8
314,Monster Hunter Wilds 1,190733,82091,943,0,0,0,3955,7
315,Monster Hunter Wilds 2,190734,82091,944,0,0,0,3956,7
316,Verborgene Schlucht,190543,82091,916,0,0,0,3016,10
317,Äußere Ruinen (Sicherung),190544,82091,917,0,0,0,3017,10
318,Kristallkönig (15. Saison),190545,82091,918,0,0,0,3326,5
319,Kristallfürst (15. Saison),190546,82091,919,0,0,0,3327,5
320,Kristallkämpfer (15. Saison),190547,82091,920,0,0,0,3328,5
321,Crystalline Conflict: Kristall (15. Saison),190553,82091,921,0,0,0,3329,5
322,Crystalline Conflict: Diamant (15. Saison),190552,82091,922,0,0,0,3330,5
323,Crystalline Conflict: Platin (15. Saison),190551,82091,923,0,0,0,3331,5
324,Crystalline Conflict: Gold (15. Saison),190550,82091,924,0,0,0,3332,5
325,Crystalline Conflict: Silber (15. Saison),190549,82091,925,0,0,0,3333,5
326,Crystalline Conflict: Bronze (15. Saison),190548,82091,926,0,0,0,3334,5
327,Kristallkönig (16. Saison),190554,82091,927,0,0,0,3335,5
328,Kristallfürst (16. Saison),190555,82091,928,0,0,0,3336,5
329,Kristallkämpfer (16. Saison),190556,82091,929,0,0,0,3337,5
330,Crystalline Conflict: Ultima (16. Saison),190564,82091,930,0,0,0,3338,5
331,Crystalline Conflict: Omega (16. Saison),190563,82091,931,0,0,0,3339,5
332,Crystalline Conflict: Kristall (16. Saison),190562,82091,932,0,0,0,3340,5
333,Crystalline Conflict: Diamant (16. Saison),190561,82091,933,0,0,0,3341,5
334,Crystalline Conflict: Platin (16. Saison),190560,82091,934,0,0,0,3342,5
335,Crystalline Conflict: Gold (16. Saison),190559,82091,935,0,0,0,3343,5
336,Crystalline Conflict: Silber (16. Saison),190558,82091,936,0,0,0,3344,5
337,Crystalline Conflict: Bronze (16. Saison),190557,82091,937,0,0,0,3345,5
338,Aufträge der Yok Huy,190970,82091,938,0,0,0,2319,3
339,Tiefes Gewölbe: Pilgers Pfad 1,190735,82091,941,0,0,0,2401,4
340,Tiefes Gewölbe: Pilgers Pfad 2,190736,82091,942,0,0,0,2402,4
341,Kosmo-Erkundung 2,190737,82091,940,0,0,0,2344,8
342,Inselparadies 3,190738,82091,939,0,0,0,2342,8
343,Küstenkampf,190565,82091,995,0,0,0,3018,10
344,Worqor Chirteh,190566,82091,996,0,0,0,3019,10
345,Kristallkönig (17. Saison),190567,82091,997,0,0,0,3346,5
346,Kristallfürst (17. Saison),190568,82091,998,0,0,0,3347,5
347,Kristallkämpfer (17. Saison),190569,82091,999,0,0,0,3348,5
348,Crystalline Conflict: Ultima (17. Saison),190577,82091,1000,0,0,0,3349,5
349,Crystalline Conflict: Omega (17. Saison),190576,82091,1001,0,0,0,3350,5
350,Crystalline Conflict: Kristall (17. Saison),190575,82091,1002,0,0,0,3351,5
351,Crystalline Conflict: Diamant (17. Saison),190574,82091,1003,0,0,0,3352,5
352,Crystalline Conflict: Platin (17. Saison),190573,82091,1004,0,0,0,3353,5
353,Crystalline Conflict: Gold (17. Saison),190572,82091,1005,0,0,0,3354,5
354,Crystalline Conflict: Silber (17. Saison),190571,82091,1006,0,0,0,3355,5
355,Crystalline Conflict: Bronze (17. Saison),190570,82091,1007,0,0,0,3356,5
356,Kristallkönig (18. Saison),190578,82091,1008,0,0,0,3357,5
357,Kristallfürst (18. Saison),190579,82091,1009,0,0,0,3358,5
358,Kristallkämpfer (18. Saison),190580,82091,1010,0,0,0,3359,5
359,Crystalline Conflict: Ultima (18. Saison),190588,82091,1011,0,0,0,3360,5
360,Crystalline Conflict: Omega (18. Saison),190587,82091,1012,0,0,0,3361,5
361,Crystalline Conflict: Kristall (18. Saison),190586,82091,1013,0,0,0,3362,5
362,Crystalline Conflict: Diamant (18. Saison),190585,82091,1014,0,0,0,3363,5
363,Crystalline Conflict: Platin (18. Saison),190584,82091,1015,0,0,0,3364,5
364,Crystalline Conflict: Gold (18. Saison),190583,82091,1016,0,0,0,3365,5
365,Crystalline Conflict: Silber (18. Saison),190582,82091,1017,0,0,0,3366,5
366,Crystalline Conflict: Bronze (18. Saison),190581,82091,1018,0,0,0,3367,5
367,Besondere Verdienste,190903,82091,1021,0,0,0,4002,7
368,Kosmo-Erkundung 3,190739,82091,1020,0,0,0,2345,8
369,,0,0,0,0,0,0,0,0
370,Schlichter Stil 1,190030,82091,1044,0,0,0,905,7
371,Schlichter Stil 2,190031,82091,1045,0,0,0,906,7
372,Schlichter Stil 3,190032,82091,1046,0,0,0,907,7
373,Schlichter Stil 4,190033,82091,1047,0,0,0,908,7
374,Schlichter Stil 5,190034,82091,1048,0,0,0,909,7
375,Schlichter Stil 6,190035,82091,1049,0,0,0,910,7
376,Schlichter Stil 7,190036,82091,1050,0,0,0,911,7
377,Schlichter Stil 8,190037,82091,1051,0,0,0,912,7
378,,0,0,0,0,0,0,0,0
379,,0,0,0,0,0,0,0,0
380,,0,0,0,0,0,0,0,0
381,,0,0,0,0,0,0,0,0
382,,0,0,0,0,0,0,0,0
383,,0,0,0,0,0,0,0,0
384,,0,0,0,0,0,0,0,0
385,,0,0,0,0,0,0,0,0
386,,0,0,0,0,0,0,0,0
387,,0,0,0,0,0,0,0,0
388,,0,0,0,0,0,0,0,0
389,,0,0,0,0,0,0,0,0
390,,0,0,0,0,0,0,0,0
391,,0,0,0,0,0,0,0,0
392,,0,0,0,0,0,0,0,0
393,,0,0,0,0,0,0,0,0
394,,0,0,0,0,0,0,0,0
395,,0,0,0,0,0,0,0,0
396,,0,0,0,0,0,0,0,0
397,,0,0,0,0,0,0,0,0
398,,0,0,0,0,0,0,0,0
399,,0,0,0,0,0,0,0,0
400,,0,0,0,0,0,0,0,0
