#,EventParameters[0].Gesture,EventParameters[0].LipSync,EventParameters[0].Facial,EventParameters[0].Shape,EventParameters[0].Turn,EventParameters[0].WidgetType,EventParameters[0].IsAutoShake,EventParameters[1].Gesture,EventParameters[1].LipSync,EventParameters[1].Facial,EventParameters[1].Shape,EventParameters[1].Turn,EventParameters[1].WidgetType,EventParameters[1].IsAutoShake,EventParameters[2].Gesture,EventParameters[2].LipSync,EventParameters[2].Facial,EventParameters[2].Shape,EventParameters[2].Turn,EventParameters[2].WidgetType,EventParameters[2].IsAutoShake,EventParameters[3].Gesture,EventParameters[3].LipSync,EventParameters[3].Facial,EventParameters[3].Shape,EventParameters[3].Turn,EventParameters[3].WidgetType,EventParameters[3].IsAutoShake,EventParameters[4].Gesture,EventParameters[4].LipSync,EventParameters[4].Facial,EventParameters[4].Shape,EventParameters[4].Turn,EventParameters[4].WidgetType,EventParameters[4].IsAutoShake,EventParameters[5].Gesture,EventParameters[5].LipSync,EventParameters[5].Facial,EventParameters[5].Shape,EventParameters[5].Turn,EventParameters[5].WidgetType,EventParameters[5].IsAutoShake,EventParameters[6].Gesture,EventParameters[6].LipSync,EventParameters[6].Facial,EventParameters[6].Shape,EventParameters[6].Turn,EventParameters[6].WidgetType,EventParameters[6].IsAutoShake,EventParameters[7].Gesture,EventParameters[7].LipSync,EventParameters[7].Facial,EventParameters[7].Shape,EventParameters[7].Turn,EventParameters[7].WidgetType,EventParameters[7].IsAutoShake,Text[0],Text[1],Text[2],Text[3],Text[4],Text[5],Text[6],Text[7]
10,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Diese verdammten Gnome! Dass uns die Goblins die gesamte Ware abjagen würden!,"He! Lass mal deine Abenteuer ruhen und hilf uns, unsere Waren zurückzuholen!","Beschaffst du die Waren wieder?

**Empfohlene Stufe: UNKNOWN**",,Recht so. Nur nicht zimperlich sein - die sind es schließlich auch nicht.,,"Dein Gesicht merke ich mir, nur dass du's weißt.",
11,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Was ist mit unserer Ware? Alles gesichert?,,,,Gut! Das ist aber noch nicht alles. Such weiter.,,Du traust dich mit leeren Händen zu mir? Allerhand.,
12,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Hol die gestohlenen Waren von den Goblins zurück!,,,,,,,
13,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Du hast da aber einen interessanten Stein. Würdest du ihn mir überlassen?,Gibst du das Steinstück her?,,,"Oh ja, das ist ein perfektes Stück von einem Golem. Sag, könntest du mir noch mehr bringen?",,"Das ist wirklich schade. Du weißt gar nicht, wie sehr du der Wissenschaft mit den Golemsteinen helfen würdest!",
14,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Steine aus dem Körper eines Golems ... Es muss Spuren der Veränderung geben, die der Funke des Lebens in dem einst toten Gestein hinterließ. Wenn ich sie fände ...!","Das Geheimnis des Lebens! Nur einige Golemsteine noch, und ich werde die Schöpfung verstehen. Hilf mir dabei!",,,,,,
15,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Das dürfte ausreichen.,,,,,,,
16,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Hervorragend. Das müsste genug sein. Vielen Dank!,,,,,,,
17,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Eins ... zwei ... Ist das alles? Na gut.,,,,,,,
18,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Ja ... Das ist genau, was ich brauche. Es wird gelingen ...",,,,,,,
19,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Darf ich dich kurz stören? ,"Wir haben da bald so ein Training, und äh, wir müssen Gruppen bilden ... und gegen den Ausbilder antreten. Ein sadistischer Wahnsinniger! ","Und ... ich bin irgendwie übrig geblieben, und jetzt bräuchte ich unbedingt einen Partner, sonst kann ich mein Testament schreiben. Hilfst du mir ...?","Stellst du dich als Übungspartner zur Verfügung?

**Empfohlene Stufe: UNKNOWN**",,,Ach ... Wenn es doch diese blöden Gruppenübungen nicht geben würde! Ich bin geliefert.,
20,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Die Baumschnecken in dieser Gegend machen den Honigbienen das Leben schwer.,"Sie fressen alle Blüten ab und vermehren sich rasant! Sie werden gleich wieder hier einfallen, du wirst sehen.","Du fürchtest dich doch sicher nicht vor ein paar Schnecken, oder?","Willst du helfen, die Schnecken zu bekämpfen?

**Empfohlene Stufe: UNKNOWN**","Ah, vielen Dank. Ich wusste, dass du Mut hast. Uah, da glitschen sie schon heran ...!",,"Wenn wir nichts unternehmen, ist der Bienenbestand ernsthaft gefährdet!",
21,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Beseitige die Baumschnecken!,,,,,,,
22,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Ah! Die Rettung! Du kommst gerade recht!,"Spenser, dieser Trunkenbold, schlägt hier noch alles kurz und klein. Da wankt er eben noch ganz friedlich herum, und plötzlich rastet er aus!","Einen kleinen Stoß in die Rippen kann ich ja vertragen, aber langsam platzt mir die Hutschnur. Irgendwer muss dem Rüpel Manieren beibringen!","Willst du den Trunkenbold Spenser in die Schranken weisen?

**Empfohlene Stufe: UNKNOWN**","Ah, du bist ein Goldschatz! Pass auf, da kommt er schon! ",,"Na ja, ist ja auch nicht dein Bier ... Bis er dich mal am Kragen hat! Du wirst schon sehen!",
23,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Bring diesen Säufer zur Vernunft! ,,,,,,,
24,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Willst du das Rotbauch-Nest betreten?,Eintreten?,,,,,,
25,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Wir sind zur Bekämpfung von Wilderern hier. Anscheinend hatte die Bande, hinter der wir her sind, einen Handel mit den Goblins vor - an einem Lagerplatz südlich von hier.","Aber offenbar haben sie sich in die Haare gekriegt, hehe. Das ist die Gelegenheit zum Zuschlagen!","Und weil du nun schon hier bist, kannst du dich auch nützlich machen. Hilf uns, das ganze Pack zu beseitigen - Wilderer und Goblins.","Hilfst du mit?

**Empfohlene Stufe: UNKNOWN**",Das ist ein Wort! Los geht's!,,"Für euch Abenteurer sind Recht und Ordnung Fremdwörter, was?",
26,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Befrei den Wald von diesen üblen Subjekten!,,,,,,,
27,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,調子にのったキキルンの闇商人どもが偽造品を売り歩いているらしい。（仮）,これ以上被害者を増やさないためにも、やつらが持っている偽造品を回収してきてくれないか？（仮）,偽造品を回収してきますか？（仮）,,よし、頼んだぞ！（仮）,,仕方ない、残念だ。（仮）,
28,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,やつらから偽造品を回収してきたのか？（仮）,,,,よくやった。また見つけたら持ってきてくれ。（仮）,,そうか、見つけたらすぐ持ってきてくれ。（仮）,
29,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,闇商人どもが持っている偽造品を回収してきてくれ！（仮）,,,,,,,
30,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,これだけ回収すれば、しばらくやつらの商売もあがったりだろう。（仮）,,,,,,,
31,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Endlich Hilfe! Meine Gebete wurden erhört!,"Einige süßmäulige Imps klauen unseren Honig! Und nicht nur das: Um an ihre Beute zu kommen, töten sie eiskalt unsere Bienen!","Sie werden sicher bald wiederkommen. Bitte, treib ihnen das Naschen aus und beschütze unsere Bienen!","Du hilfst doch, nicht wahr?

**Empfohlene Stufe: UNKNOWN**",,,Verstehe ... Dann nimmt das große Bienensterben wohl seinen Lauf ...,
32,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Die Orangen sind endlich gepflückt und verpackt. Eigentlich müsste ich jetzt nur noch auf die Karawane warten, die sie zur Gladion-Bucht transportieren soll ...","Aber der Duft der Früchte lockt jedesmal Ratten aus den Docks an. Ein paar habe ich schon selbst erledigt und die Gelbjacken unterstützen uns auch, aber es gibt einfach zu viele von den Viechern.","Ich bitte dich, du musst mir helfen! Wenn die ganze Schufterei umsonst war, verkrafte ich das nicht.","Dem Bauern helfen?

**Empfohlene Stufe: UNKNOWN**",,,<seufz> Eine weitere Ernte verloren ...,
33,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Du siehst mutig und entschlossen aus, Abenteurerin, und wir können jede Hilfe gebrauchen.","Die Qiqirn halten einige Bewohner Hohenbrücks als Geiseln fest und wollen sie an die Amalj'aa verkaufen. Die Ver­hand­lungen sind in vollem Gange, aber noch können wir das Schlimmste verhindern!","Je mehr wir sind, desto größer sind unsere Chancen auf Erfolg! Wir dürfen diese armen Leute nicht im Stich lassen!","Die Messingklingen unterstützen?

**Empfohlene Stufe: UNKNOWN**",,,Wie du meinst. Wir Messingklingen werden vor unserer Verantwortung nicht davonlaufen.,
34,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,,,,,,,,
35,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Stillgestanden, du Waschlappen! Um die neuen Rekruten des Mahlstroms auf den Ernstfall einer garleischen Invasion vorzubereiten, veranstalten wir heute einen Übungskampf unter erschwerten Bedingungen!",Einige unserer Ausbilder haben sich für drei Wochen an ein striktes Schikanier- und Schleifverbot gehalten und sind dem­ent­spre­chend auf hundertachtzig!,"Da können schon mal ein paar Ohren, Nasen und sonstige Gliedmaßen auf der Strecke bleiben. Hast du genug Mumm, mit unseren Frischlingen gegen die Ausbilder zu kämpfen? ","An der Übung teilnehmen?

**Empfohlene Stufe: UNKNOWN**",,,"Pah, Memme! Dann halt dich mit deiner Mami mal schön abseits vom Geschehen. ",
36,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Ha, eine Abenteurerin zur rechten Zeit vertreibt des Landwirts Kummer und Leid! Dich schicken die Zwölf!","In letzter Zeit durchwühlen uns die Mulle hier die Felder nämlich derart, dass sie löchriger sind als die Socken meines Bruders ... was ich persönlich für ein ziemliches Kunststück halte.  ","Jedenfalls ist an Bestellung der Felder unter diesen Umständen nicht zu denken, mal ganz abgesehen davon, dass sich schon zahlreiche Chocobos die Füße verstaucht haben. Du hast doch sicher ein Herz für Tiere?","Dem Bauern helfen?

**Empfohlene Stufe: UNKNOWN**","Danke, das werd ich dir nicht vergessen! Und sieh nur, da ist auch gleich schon wieder ein Rudel von den Biestern! Schnapp sie dir!",,"Ich hoffe, der nächste Chocobo, hinter dem du stehst, schlägt mal ordentlich aus.",
37,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Wer anderen eine Grube gräbt, sag ich immer ... Gib den Mullen ordentlich was auf die Mütze. Sie haben's nicht anders verdient!",,,,,,,
38,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Hm, du machst 'nen zähen Eindruck, aber hast du's auch wirklich drauf? Falls ja, hätt ich da vielleicht 'nen Job für dich.","Ich bin in den Besitz höchst brisanter Informationen gelangt, die die entscheidende Wende in unseren Aus­einander­set­zungen mit den Amalj'aa bringen könnten und muss unbedingt den Kommandanten in Klein-Ala Mhigo davon in Kenntnis setzen!","Die Späher der Amalj'aa werden das ganz sicher verhindern wollen, daher muss ich unauffällig reisen. Am besten in Begleitung einer Außenstehenden wie dir!","Den Kundschafter begleiten?

**Empfohlene Stufe: UNKNOWN**",,,"Dann hast du von all dem hier nichts gehört, verstanden?",
39,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"He, du bist doch 'ne Abenteurerin, oder? Dann musst du mir helfen!","Ich hab ja echt nichts gegen Wildblumen, aber bei diesen Ozean-Röslingen hört der Spaß auf. Die haben neulich die halbe Schafsherde meines Nachbarn verputzt, das muss man sich mal vorstellen! ","Mit unseren normalen Unkrautbekämpfungsmethoden ist den Biestern leider nicht beizukommen. Aber jemand wie du hat sicher noch andere Tricks im Ärmel, vermute ich mal.","Den Röslingen die Stengel stutzen?

**Empfohlene Stufe: UNKNOWN**","Das ist zu gütig von dir, vielen Dank! Sicher tauchen sie schon bald wieder au... Ah, da oben! Sieh nur!",,"Das ist bedauernswert. Wenn sie sich an den Schafen sattgefressen haben, sind wir wahrscheinlich als Nächstes dran. Kannst du mit der Verantwortung leben?",
40,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Verdammte Ozean-Röslinge! Ausgerottet gehören die, mit Stumpf und Stiel!",,,,,,,
41,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Ah, eine Abenteurerin, was für eine glückliche Fügung! Ich benötige dringend Hilfe!","Mein Getreide ist gemahlen und wartet auf seine Auslieferung. Genauso wie eine hungrige Meute Galagos, die ganz versessen auf das Zeug sind.","So schnell kann mein Chocobo den Karren gar nicht ziehen, wie die ihn geentert haben. Drei Lieferungen haben die Räuber mir schon ruiniert. Ein weiterer Fehlschlag wäre mein finanzieller Ruin!","Die Galagos verjagen?

**Empfohlene Stufe: UNKNOWN**",Vielen Dank! Ihr Abenteurer seid ein Segen für Eorzea!,,Ich verstehe ... Hoffentlich finde ich jemand anderen.,
42,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Verdammte Aga-Kröten! Die Gelehrten unten an der Mealvaaner Zollbehörde meinten, die Viecher würden gute Schädlingsbekämpfer abgeben, also wurde hier zwischen den Getreidefeldern eine kleine Population ausgesetzt.","Den Schädlingen haben sie den Garaus gemacht, das stimmt schon, aber gleichzeitig vermehrten sie sich auch so sprunghaft, dass jetzt das gesamte untere La Noscea voll von diesen hässlichen Biestern ist.","Und wer darf die Suppe auslöffeln? Ich natürlich! Den ganzen Tag nichts anderes als Kröten fangen und aufschlitzen! Im Grunde kein schlechter Job, aber auf die Dauer ziemlich eintönig. Warum gehst du mir nicht etwas zur Hand?","Besten Dank,  meine Liebe. Dann kümmre dich mal um die Kröten, während ich hier aufpasse, dass dich niemand dabei stört.","Was? Du dachtest, wir würden die Viecher gemeinsam bekämpfen? Ich will dir doch nicht den ganzen Spaß nehmen!",,,
43,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Verdammte Aga-Kröten! Die Gelehrten unten an der Mealvaaner Zollbehörde meinten, die Viecher würden gute Schädlingsbekämpfer abgeben, also wurde hier zwischen den Getreidefeldern eine kleine Population ausgesetzt. Die Biester haben sich nur leider sprunghaft vermehrt.","Und wer darf die Suppe auslöffeln? Ich natürlich! Den ganzen Tag nichts anderes als Kröten fangen und aufschlitzen! Im Grunde kein schlechter Job, aber auf die Dauer ziemlich eintönig. Warum gehst du mir nicht etwas zur Hand?","Auf Krötenjagd gehen?

**Empfohlene Stufe: UNKNOWN**",,"Besten Dank,  meine Liebe. Dann kümmre dich mal um die Kröten, während ich hier aufpasse, dass dich niemand dabei stört. Was? Du dachtest, wir würden die Viecher gemeinsam bekämpfen? Ich will dir doch nicht den ganzen Spaß nehmen!",,Ehrlich nicht? Überleg's dir noch mal. Ist 'ne Riesengaudi!,
44,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Es ist zum Verzweifeln ... Schon wieder haben einige Yarzons ihre Nester in unserer Dampframme errichtet.,"Mit den Fehlfunktionen und nötigen Repa­ratur­arbei­ten an den Rammen könnten wir ja noch leben, wenn die Biester nicht zusätzlich auch noch so angriffslustig wären. Kannst du sie für uns unschädlich machen?","Die Yarzons vertreiben?

**Empfohlene Stufe: UNKNOWN**",,"Vielen Dank! Momentan sind sie dort unter den Bäumen auf *Futtersuche*. Am besten fängst du sie ab, bevor sie zu der Dampframme zurückkehren können.",,Verstehe. Das ist sehr bedauerlich ...,
45,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"He, hast du gerade mal einen Moment Zeit? Momentan wimmelt's hier von Erd-Exergonen, und ich könnte deren Kerne ganz gut gebrauchen.",Die eignen sich nämlich prima als Unterlegplatten zur Stabilisierung unserer schweren Dampframmen.,"Dem Arbeiter helfen?

**Empfohlene Stufe: UNKNOWN**",,"Ausgezeichnet! Wenn du Glück hast, findest du am Boden Kerne von verschiedenen Erd-Exergonen. Die lebenden musst du auf andere Art überreden, sich von ihren Kernen zu trennen.",,"Ist gut. Entschuldige, dass ich dich mit meinem Anliegen behelligt habe.",
46,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Gütige Abenteurerin! Du musst mir helfen! Die Diebe in jenem Anwesen dort oben haben mich um all meine Waren erleichtert!,Ohne den Erlös aus ihrem Verkauf bin ich dem Untergang geweiht. Meine Familie hat schon jetzt kaum zu essen.,"Dem Händler helfen?

**Empfohlene Stufe: UNKNOWN**",,"Oh Götter! Segnet diese gütige Abenteurerin, auf dass ihr Erfolg beschieden sein möge! ",,"Oh weh, elendig verenden werde ich und als Futter der Treiberameisen enden.",
