#,Name,Description,ExpFactor,ExpReward,GilReward,LeveRewardItem,JournalGenre,LevelLevemete,LevelStart,LeveClient,LeveAssignmentType,Town,PlaceNameStart,PlaceNameIssued,PlaceNameStartZone,IconCityState,DataId,IconIssuer,ClassJobLevel,FishingSpot,BGM,Unknown1,TimeLimit,AllowanceCost,Unknown2,ClassJobCategory,MaxDifficulty,LeveVfx,LeveVfxFrame,CanCancel,LockedLeve
34,Auf der Walz,"Nun, da die Wege zwischen den eorzäischen Städten wieder einigermaßen sicher sind, begeben sich auch wieder junge Handwerksgesellen auf die Walz. Viele von ihnen verschlägt es nach Gridania, wodurch die Nachfrage nach guten Werkzeugen drastisch steigt. Als Reaktion darauf heuert das Handelshaus „Schwarzer Hase“ freie Handwerker für die Produktion der Werkzeuge an.",1,7880,170,6,270,2257767,0,9,5,2,39,39,39,80012,917524,110007,10,0,14,6,0,1,0,9,0,18,5,True,True
35,Morsche Balken,"Die Balken der Scheune von Gut Zwieselgrund sind alt und morsch. Da das Atrium der Immergrünen Eiche offensichtlich zu beschäftigt ist, um uns zu helfen, sind wir auf freischaffende Zimmerleute angewiesen, die uns das Holz für die Reparatur besorgen.",1,3780,287,6,270,2119045,0,5,5,2,94,94,54,80012,917525,110002,10,0,14,6,0,1,0,9,0,19,5,True,True
36,Gefiedert gewappnet,"Die Bauern der gridanischen Gutshöfe wollen dem Klageregiment für dessen Schutz danken und lassen neue Waffen anfertigen. Es werden zuverlässige Handwerker gesucht, die gefiederte Harpunen anfertigen können.",1,9430,174,7,270,2119045,0,5,5,2,94,94,54,80012,917505,110002,10,0,14,6,0,1,0,9,0,18,5,True,True
37,Chocobo-Sattler,"Selbst der beste Sattel nutzt mit der Zeit ab, wenn er täglich in Gebrauch ist. Unsere Chocobo-Pfleger über­nehmen die nötigen Reparaturen meistens selbst, doch dafür brauchen sie die richtigen Werkzeuge. An der Stelle kommen Abenteurer ins Spiel, die als Zimmerleute ihre Gil verdienen.",1,13090,230,7,270,2119045,0,5,5,2,94,94,54,80012,917506,110002,10,0,14,6,0,1,0,9,0,18,5,True,True
38,Schilde zu zivilen Preisen,"Günstige Holzschilde sind bei Abenteurern sehr begehrt. Da der Bestand zur Neige geht, wird nach Handwerkern gesucht, die möglichst schnell Eschen-Plankenschilde produzieren.",1,9990,170,7,270,2257767,0,9,5,2,39,39,39,80012,917507,110007,10,0,14,6,0,1,0,9,0,19,5,True,True
39,Spitzenmäßiger Diebstahl,"Vor einigen Tagen hat ein Soldat des Klageregiments aus dem Warenlager Kisten mit Eisen-Speerspitzen gestohlen und an Schmuggler aus Ul'dah verkauft. Der Dieb wurde gefasst und unehrenhaft entlassen, doch die Schmuggler konnten mit den Speerspitzen entkommen. Deshalb bleibt uns nichts anderes übrig, als unser Lager mit neuer Ware aufzufüllen.",1,18910,236,8,270,2257767,0,9,5,2,39,39,39,80012,917526,110007,15,0,14,6,0,1,0,9,0,18,5,True,True
40,Albträume,"Angeblich soll der Zauber „Vita“ auch Kinder vor Albträumen bewahren, was viele besorgte Eltern dazu veranlasst, sich mit der Kunst der Druiden zu beschäftigen. Natürlich wollen sie alle als Erstes einen ordentlichen Druidenstock erwerben, was den Lagerbestand schnell schrumpfen lässt. Welcher Handwerker kann uns Nachschub liefern?",1,13040,235,8,270,2257767,0,9,5,2,39,39,39,80012,917527,110007,15,0,14,6,0,1,0,9,0,18,5,True,True
41,Turmhohe Überlegenheit,"Die Holzmauern von Josselins Wachturm sollen verstärkt werden, damit selbst ein großangelegter Angriff der Ixal abgeschmettert werden kann. Abenteurer, die das als Baumaterial benötigte Ulmenholz herbeischaffen, werden großzügig entlohnt.",1,7170,350,8,270,2255476,0,7,5,2,107,107,55,80012,917528,110004,15,0,14,6,0,1,0,9,0,19,5,True,True
42,Maskerade,"Die bei Neun Efeuranken stationierte Wachmannschaft des Klageregiments benötigt Masken für neue Rekruten. Es werden zuverlässige Handwerker gesucht, die Eschenmasken anfertigen können.",1,24790,240,9,270,2255476,0,7,5,2,107,107,55,80012,917511,110004,15,0,14,6,0,1,0,9,0,18,5,True,True
43,Nix für ungut,"Einige Gladiatoren, die extra aus Ul'dah angereist sind, um in Gridania Holzschilde zu kaufen, mussten leider abgewiesen werden, weil die gewünschten Schilde nicht vorrätig waren. So verprellen wir natürlich unsere Kunden, also bitten wir freie Handwerker, unser Lager aufzufüllen.",1,18910,170,9,270,2255476,0,7,5,2,107,107,55,80012,917512,110004,15,0,14,6,0,1,0,9,0,18,5,True,True
44,Den Bogen raus,"Um innere und äußere Gefahren abzuwehren, stationiert Nophicas Schar Wachen an strategisch wichtigen Punkten im Wald. Allerdings können sie ihre Posten erst dann besetzen, wenn sie mit neuen Bögen ausgerüstet sind, die wir nicht in ausreichender Zahl vorrätig haben. Das Handelshaus „Schwarzer Hase“ zahlt großzügig für entsprechenden Nachschub.",1,14920,174,9,270,2257767,0,9,5,2,39,39,39,80012,917513,110007,15,0,14,6,0,1,0,9,0,19,5,True,True
45,Da ist der Wurm drin,"Die Druidengilde möchte einige alte, von Würmern zerfressene Stöcke und Stäbe ersetzen und bietet Zimmerern eine ansehnliche Summe für jede Lieferung.",1,9540,287,10,270,2257767,0,9,5,2,39,39,39,80012,917529,110007,20,0,14,6,0,1,0,9,0,18,5,True,True
46,Totenmasken,"Jeden Monat, wenn der Mond voll am Himmel steht, hält Nophicas Schar eine Zeremonie ab, bei der ein großes Feuer entzündet und Holzmasken verbrannt werden, um den bei der Schlacht von Carteneau vor fünf Jahren gefallenen Gefährten zu gedenken. Welche handwerklich versierten Abenteurer können die benötigten Masken liefern?",1,16800,192,10,270,2257767,0,9,5,2,39,39,39,80012,917530,110007,20,0,14,6,0,1,0,9,0,26,5,True,True
47,Selbstverteidigung,"Das Klageregiment patrouilliert regelmäßig durch den Wald, kann aber nicht überall zugleich sein. Alle Bewohner, die außerhalb der schützenden Stadtmauern leben oder arbeiten, müssen sich deshalb selbst verteidigen können. Die Pikeniergilde organisiert regelmäßig Kampfübungen, doch dafür werden noch Waffen benötigt, die wir bei Zimmerleuten in Auftrag geben möchten.",1,28010,245,10,270,2257677,0,13,5,2,129,129,56,80012,917531,110006,20,0,14,6,0,1,0,9,0,19,5,True,True
48,Speerschliff,"Ein guter, spitzer Speer kann über Leben und Tod entscheiden, weshalb die Soldaten des Klageregiments angewiesen sind, ihre Waffen täglich zu pflegen. Zum Schleifen der Speerspitzen benötigt die in Mühlenbruch stationierte Einheit dringend neue Schleifräder.",1,17120,293,11,270,2257677,0,13,5,2,129,129,56,80012,917517,110006,20,0,14,6,0,1,0,9,0,18,5,True,True
49,Speerweitwurf,"Der fünfte Trupp des Klageregiments hat einen neuen Plan zur Verteidigung von Mühlenbruch ersonnen. Sie wollen Speere mit Speerschleudern abfeuern, um feindliche Kriegsballons vom Himmel zu holen. Deshalb werden zuverlässige Handwerker gesucht, die die Munition bereitstellen.",1,12960,91,11,270,2257677,0,13,5,2,129,129,56,80012,917518,110006,20,0,14,6,0,1,0,9,0,26,5,True,True
50,Walnussbetrug,"Mein hirnverbrannter Gehilfe hat sich von einem Betrüger eine ganze Palette mit teurem Walnussholz abschwatzen lassen. Das lässt sich nicht ungeschehen machen, aber das Holz muss so schnell wie möglich ersetzt werden, damit ich meinen Verpflichtungen nachkommen kann.",1,8570,295,11,270,2257677,0,13,5,2,129,129,56,80012,917519,110006,20,0,14,6,0,1,0,9,0,18,5,True,True
51,Weiße Vipern für unser Nesthäkchen,"Eine Tochter aus gutem Haus hat kürzlich ihre Ausbildung abgeschlossen, was ihr reicher Vater zum Anlass nimmt, ihr und ihren Freunden aufwändig verzierte Schilde zu schenken. Zimmerer sind hiermit aufgefordert, Schilde mit eingravierten weißen Vipern herzustellen.",1,47200,316,12,270,2257767,0,9,5,2,39,39,39,80012,917673,110007,25,0,14,6,0,1,0,9,0,18,5,True,True
52,Radaubrüder,"Nach einer durchzechten Nacht sind junge Soldaten des Klageregiments in eine Werkstatt in Mühlenhain eingedrungen und haben dort ordentlich randaliert. Mehrere Waffen müssen ersetzt werden, wofür die Pikeniergilde aufkommt. Welche Zimmerleute erklären sich bereit, die Arbeit zu über­nehmen?",1,36390,379,12,270,2257677,0,13,5,2,129,129,56,80012,917674,110019,25,0,14,6,0,1,0,9,0,19,5,True,True
53,Edles Mobiliar,"Möbel aus Walnussholz sind in letzter Zeit bei reichen Händlern in Ul'dah sehr beliebt. Das Handelshaus „Schwarzer Hase“ sieht das als Gelegenheit, mit gridanischen Möbeln auf den ul'dhischen Markt vorzustoßen, benötigt dafür jedoch noch eine große Menge an Walnussbauholz.",1,8660,202,12,270,2257767,0,9,5,2,39,39,39,80012,917675,110007,25,0,14,6,0,1,0,9,0,26,5,True,True
54,Im Eifer des Gefechts,"Damit junge Soldaten lernen, sich gegen die flinken Schwerthiebe der Ixal zu verteidigen, werden regelmäßig Übungskämpfe mit Holzschwertern durchgeführt, wobei die hölzernen Waffen im Eifer des Gefechts oft beschädigt werden. Kurzum, wir suchen Zimmerleute, die für Ersatz sorgen.",1,39990,294,13,270,2257677,0,13,5,2,129,129,56,80012,917676,110019,25,0,14,6,0,1,0,9,0,18,5,True,True
55,Ritterschlag,"Haus Fortemps, eine der ein­fluss­reichs­ten Ritterfamilien Ishgards, hat beim Handelshaus „Schwarzer Hase“ Lanzen bestellt, die bei Ernennungszeremonien junger Ritter verwendet werden sollen. Zur Erfüllung des Auftrags werden freie Zimmerleute gesucht, doch nur die besten, denn eine Fehlproduktion würde zukünftige Ge­schäfts­be­zie­hungen gefährden.",1,36390,388,13,270,2257677,0,13,5,2,129,129,56,80012,917677,110019,25,0,14,6,0,1,0,9,0,18,5,True,True
56,Erste Hilfe,"Natürlich müssen sich die Bewohner der Weiler zur Wehr setzen können, doch sollten sie auch in den Heilkünsten bewandert sein, um nach Kämpfen ihre Verwundeten zu pflegen. Druiden des Klageregiments reisen daher regelmäßig umher und bringen ihnen die Grundlagen der Druidenmagie bei, wofür natürlich Druidenwaffen benötigt werden.",1,12000,107,13,270,2257677,0,13,5,2,129,129,56,80012,917678,110019,25,0,14,6,0,1,0,9,0,26,5,True,True
57,Mehr als ein Holzschwert,"Der exzellente Meister Gegeruju ist ein Sammler ausgefallener Waffen, besonders gut gearbeiteter Holzschwerter. Um ihm eine Freude zu machen, suchen wir einen geschickten Handwerker, der ein kunstvoll verziertes Holzschwert liefern kann.",1,31070,377,14,270,3999030,0,113,5,2,206,206,32,80012,917679,110031,30,0,14,6,0,1,0,9,0,19,5,True,True
58,Schießwettbewerb,"Alle drei Monate veranstaltet Nophicas Schar einen Wettbewerb, bei dem die besten Schützen gekürt werden. Die Sieger erhalten einen besonderen Bogen von außer­ge­wöhn­licher Qualität. Hoffentlich finden sich Zimmerleute, die in der Lage sind, die hohen Ansprüche zu erfüllen.",1,64910,391,14,270,2257767,0,9,5,2,39,39,39,80012,917680,110007,30,0,14,6,0,1,0,9,0,18,5,True,True
59,Lanzen in Massen,"Haus Fortemps, eine der ein­fluss­reichs­ten Ritterfamilien Ishgards, hat beim Handelshaus „Schwarzer Hase“ Lanzen bestellt, die bei Ernennungszeremonien junger Ritter verwendet werden sollen. Da der Auftrag ein sehr großes Volumen hat, werden freie Zimmerleute gesucht, die schnell und dennoch gründlich arbeiten.",1,31330,160,233,270,2257767,0,9,5,2,39,39,39,80012,917681,110007,30,0,14,6,0,1,0,9,0,26,5,True,True
60,Ein kurzer Langbogen,"Der distinguierte Meister Gegeruju hat nach einem ausgedehnten Nickerchen urplötzlich den Wunsch geäußert, sich auf die Büffeljagd begeben zu wollen. Doch bevor er sich auf die Pirsch machen kann, benötigt er einen geeigneten Langbogen - wobei „lang“ natürlich relativ zu verstehen ist.",1,62560,428,15,270,3999030,0,113,5,1,206,206,32,80011,917682,110031,30,0,14,6,0,1,0,9,0,18,5,True,True
61,Die besten Lanzen,"In seiner grenzenlosen Wachsamkeit hat unser verdienstvoller Meister Gegeruju beschlossen, die Bewachung der Sonnenküste zu verstärken. Die Wachen sollen mit den besten Lanzen ausgestattet werden, die es für Gil zu kaufen gibt.",1,67730,593,15,270,3999030,0,113,5,1,206,206,32,80011,917683,110031,30,0,14,6,0,1,0,9,0,18,5,True,True
62,Hellebarden für den Mahlstrom,"Um die Regierung von Limsa Lominsa zu unterstützen, hat unser erstklassiger Meister in seiner grenzenlosen Weitherzigkeit beschlossen, die Soldaten des Mahlstroms mit neuen Waffen auszurüsten. Seine Wahl ist auf Hellebarden gefallen.",1,40640,184,234,270,3999030,0,113,5,1,206,206,32,80011,917684,110031,30,0,14,6,0,1,0,9,0,26,5,True,True
63,Harpunen für das Haus Durendaire,"Das Haus Durendaire braucht dringend Speere aus Gridania. Die Ritter dieses Hauses benutzen im Moment Speere aus Metall, würden sich aber gerne ein Bild von der Tauglichkeit eines mit Knochen und Zähnen hergestellten Modells machen. Wer kann ihnen solche Harpunen liefern?",1,68670,442,16,270,3643002,0,122,5,2,385,385,63,80012,917685,110062,35,0,14,6,0,1,0,9,0,19,5,True,True
64,Lehrlingsstab für Druiden,"In der Grotte der Versunkenen Gedanken wird ein Eichenstab benötigt. Das Leben als Druidenlehrling ist hart, daher wird ein erfahrener Handwerker benötigt, der dem zukünftigen Druiden einen exzellenten Stab anfertigen kann, der häufigem Gebrauch standhält.",1,105270,593,16,270,2257767,0,9,5,2,39,39,39,80012,917686,110007,35,0,14,6,0,1,0,9,0,18,5,True,True
65,Holzschwerter-Spiele,"Im Kolosseum soll eine historische Schlacht nachgestellt werden. Die traditionelle Ausstattung der Gladiatoren soll um eine ganz bestimmte Waffe ergänzt werden, ohne die die Aufführung des Stückes undenkbar wäre. Authentizität war schon immer wichtig! Holzschwerter sollen es sein, und zwar Macuahuitl und nichts anderes!",1,25910,211,235,270,2257767,0,9,5,2,39,39,39,80012,917687,110007,35,0,14,6,0,1,0,9,0,26,5,True,True
66,Eine leichte Aufgabe,"Das Haus Durendaire möchte seine berittenen Bogenschützen mit neuen Bögen ausrüsten, um deren Kampfkraft weiter zu steigern. Es ist aber wichtig, die Belastung für die Kriegs-Chocobos gering zu halten. Deshalb sollen die Bögen aus leichtem Mithril gefertigt sein.",1,90240,566,17,270,3643002,0,122,5,2,385,385,63,80012,917688,110062,35,0,14,6,0,1,0,9,0,18,5,True,True
67,Nasse Füße,"Seit der Siebten Katastrophe gibt es in Coerthas Jahr für Jahr mehr Schnee, aber niemand will den ganzen Tag mit nassen Füßen herumlaufen. Wenn die Leute doch nur wüssten, wie wasserundurchlässig ein paar gute Holzschuhe sind!",1,72600,476,17,270,3643002,0,122,5,2,385,385,63,80012,917689,110062,35,0,14,6,0,1,0,9,0,18,5,True,True
68,Ritterliche Bögen,"Eine der vier Ritterfamilien Ishgards, Haus Durendaire, braucht Bögen. Hinweis: Eine Familie, die das Wort „Haus“ vor ihren Nachnamen stellt, benötigt sicherlich keine kleine Menge an *irgendwas*. Wer den ganzen Tag für einen einzigen Bogen braucht, sollte sich also nicht um diesen Auftrag reißen.",1,54140,182,236,270,3643002,0,122,5,2,385,385,63,80012,917690,110062,35,0,14,6,0,1,0,9,0,26,5,True,True
69,Lanzen gegen Drachen,Die Steinerne Wacht ist im Kampf gegen die Drachen gefallen und die Ritter Ishgards sind mit der Reorganisation der Truppen beschäftigt. Die Nachfrage nach Waffen und Rüstungen ist dem­ent­spre­chend hoch. Besonders Lanzen mit Metallspitzen werden händeringend benötigt.,1,102600,625,18,270,3643494,0,123,5,2,402,402,63,80012,917691,110063,40,0,14,6,0,1,0,9,0,19,5,True,True
70,Jade für junge Druiden,In der Grotte der Versunkenen Gedanken besteht Bedarf an einem ganz speziellen Stock. Ein Druidenlehrling ist am Ende seiner Ausbildung und soll mit einem mit Jade bestückten Stock in die Welt entlassen werden. ,1,90590,736,18,270,2257767,0,9,5,2,39,39,39,80012,917692,110007,40,0,14,6,0,1,0,9,0,18,5,True,True
71,Spinnrad gefällig?,"Spinnräder scheinen sich in Coerthas gut zu verkaufen. Kaum verwunderlich, da das Gebiet für seine Schafzucht sehr bekannt ist und das schlechte Wetter einen warmen Schafwoll-Pullover in jedem Haushalt unabdingbar macht. Wer kann robuste Spinnräder bauen, damit Coerthas seinen Pullover-Bedarf decken kann? ",1,61560,294,237,270,2257767,0,9,5,2,39,39,39,80012,917693,110007,40,0,14,6,0,1,0,9,0,26,5,True,True
72,Durchschlagende Argumente,"Die Effektivität der berittenen Bogenschützen des Hauses Durendaire leidet darunter, dass ihre Pfeile an den diamantharten Schuppen der Drachen abprallen. Die Führung ordert daher Bögen mit stärkerer Durchschlagskraft: Gefragt sind Kompositbögen, die aus mehreren Materialien bestehen. ",1,102600,607,19,270,3643494,0,123,5,2,402,402,63,80012,917694,110063,40,0,14,6,0,1,0,9,0,18,5,True,True
73,Schleifend voran,"Haus Durendaire will Ballisten gegen die ungeliebten Drachen einsetzen, aber solche stellen sich natürlich nicht von selbst her. Es werden dringend neue Schleifräder gebraucht, um den Bau der Ballisten zu beschleunigen.",1,63810,658,19,270,3643494,0,123,5,2,402,402,63,80012,917695,110063,40,0,14,6,0,1,0,9,0,18,5,True,True
74,Mit leeren Händen,"Die Steinerne Wacht muss zurückerobert werden. Aber ohne Waffen zieht man gegen ausgewachsene Drachen oft den Kürzeren. Die Ritter des Hauses Durendaire sollten deshalb vor der Schlacht mit Lanzen ausgerüstet werden, um nicht als Drachenfutter zu enden.",1,61560,315,238,270,3643494,0,123,5,2,402,402,63,80012,917696,110063,40,0,14,6,0,1,0,9,0,26,5,True,True
75,Auf Granit gebissen,"Die Sankt Coinach-Stiftung nimmt Ausgrabungen vor, um Überreste der allagischen Kultur zu entdecken. Leider besteht das Gebiet, in dem die Ausgrabungen stattfinden sollen, nicht aus Ackerland. Es wird daher ein Dreizack der härteren Sorte benötigt, um den Boden aufzulockern.",1,168310,845,20,270,4258823,0,124,5,2,416,416,67,80012,917697,110064,45,0,14,6,0,1,0,9,0,19,5,True,True
76,Mahagoni-Oper,"Gridanias Operngruppe braucht für die Fortsetzung ihres Stückes „Der verlorene Holzschuh“ dringend ein paar neue Schuhe, da die alten nicht mehr auffindbar sind. Normalerweise steht das Schuhwerk während einer Oper nicht im Vordergrund, aber diese Aufführung steht und fällt mit dieser Requisite.",1,106480,560,20,270,2257767,0,9,5,2,39,39,39,80012,917698,110007,45,0,14,6,0,1,0,9,0,18,5,True,True
77,Nur das Beste vom Besten,"Die Zimmerergilde ist auf der Suche nach hochwertigem Mahagoni. Da hat wohl wieder ein reicher Sack neues Mobiliar bestellt. Aber aufgepasst! Solche Möbelstücke müssen protzig wirken, mit einem Stück Bauholz wird es also sicherlich nicht getan sein.",1,26790,203,239,270,2257767,0,9,5,2,39,39,39,80012,917699,110007,45,0,14,6,0,1,0,9,0,26,5,True,True
