#,Singular,Plural,Title,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Map,Unknown1
1000199,Leih Aliapoh,NONE,,3,1,0,0,1,1,3,False
1000200,Luciane,NONE,Gildenmeisterin,3,1,0,0,1,1,3,True
1000201,,,,0,0,0,1,0,0,5,False
1000202,,,,0,0,0,1,0,0,5,False
1000203,,,,0,0,0,1,0,0,5,False
1000204,Silvairre,NONE,,3,1,0,0,0,1,3,False
1000205,Piers,NONE,,3,1,0,0,0,1,3,False
1000206,F'mibhas,NONE,,3,1,0,0,1,1,3,False
1000207,,,,0,0,0,1,0,0,5,False
1000208,,,,0,0,0,1,0,0,5,False
1000209,,,,0,0,0,1,0,0,5,False
1000210,,,,0,0,0,1,0,0,5,False
1000211,Chloe,NONE,,3,1,0,0,1,1,3,False
1000212,,,,0,0,0,1,0,0,5,False
1000213,,,,0,0,0,1,0,0,5,False
1000214,Gurthcid,NONE,,3,1,0,0,0,1,3,False
1000215,Domitien,NONE,Rüstungen,3,1,0,0,0,1,3,True
1000216,Ilorie,c,Accessoires,3,1,0,0,1,1,3,True
1000217,Geraint,NONE,Waffen,3,1,0,0,0,1,3,True
1000218,Admiranda,NONE,Werkzeuge,3,1,0,0,1,1,3,True
1000219,,,,0,0,0,1,0,0,5,False
1000220,Händler,Händler,Reparatur,4,2,0,1,0,0,3,True
1000221,,,,0,0,0,1,0,0,5,False
1000222,Händlerin,Händlerinnen,Reparatur,3,2,0,1,1,0,3,True
1000223,,,,0,0,0,1,0,0,5,False
1000224,,,,0,0,0,1,0,0,5,False
1000225,,,,0,0,0,1,0,0,5,False
1000226,,,,0,0,0,1,0,0,5,False
1000227,Hadrefort,NONE,,3,1,0,0,0,1,3,False
1000228,Marcquelort,NONE,,3,1,0,0,0,1,3,False
1000229,Wenyld,NONE,,3,1,0,0,0,1,3,False
1000230,Werkzeugmacher,NONE,Reparatur,4,1,0,1,0,0,3,True
1000231,Pascaline,NONE,,3,1,0,0,0,1,3,False
1000232,Sasamero,NONE,Stärkungen,3,1,0,0,0,1,3,True
1000233,Parnell,NONE,Gehilfen,3,1,0,0,0,1,3,True
1000234,Waffenschmiedin,NONE,,3,1,0,1,1,0,3,True
1000235,Ponette,NONE,,3,1,0,0,1,1,3,False
1000236,O'rhoyod,NONE,Material,3,1,0,0,1,1,3,True
1000237,Aelfraed,NONE,,3,1,0,0,0,1,3,False
1000238,Alaric,NONE,Farbstoffe,3,1,0,0,0,1,3,True
1000239,Albgast,NONE,Tränke,3,1,0,0,0,1,3,True
1000240,,,,0,0,0,1,0,0,5,False
1000241,,,,0,0,0,1,0,0,5,False
1000242,,,,0,0,0,1,0,0,5,False
1000243,Rishushu,NONE,Importeurin,3,1,0,0,1,1,3,False
1000244,Rüstungsschmied,Rüstungsschmiede,,4,2,0,1,0,0,3,True
1000245,,,,0,0,0,1,0,0,5,False
1000246,,,,0,0,0,1,0,0,5,False
1000247,,,,0,0,0,1,0,0,5,False
1000248,Ceinguled,NONE,,3,1,0,0,1,1,3,False
1000249,,,,0,0,0,1,0,0,5,False
1000250,,,,0,0,0,1,0,0,5,False
1000251,Jillian,NONE,Rezeption,3,1,0,0,1,1,3,False
1000252,,,,0,0,0,1,0,0,5,False
1000253,,,,0,0,0,1,0,0,5,False
1000254,Ywain,NONE,Gildenmeister,3,1,0,0,0,1,3,True
1000255,,,,0,0,0,1,0,0,5,False
1000256,,,,0,0,0,1,0,0,5,False
1000257,Mitainie,NONE,,3,1,0,0,0,1,3,False
1000258,,,,0,0,0,1,0,0,5,False
1000259,,,,0,0,0,1,0,0,5,False
1000260,Haurtefert,NONE,,3,1,0,0,0,1,3,False
1000261,Francis,NONE,,3,1,0,0,0,1,3,False
1000262,Jolline,NONE,,3,1,0,0,1,1,3,False
1000263,Boiselont,NONE,,3,1,0,0,0,1,3,False
1000264,,,,0,0,0,1,0,0,5,False
1000265,Gaethan,NONE,,3,1,0,0,0,1,3,False
1000266,,,,0,0,0,1,0,0,5,False
1000267,Leopold,NONE,Waffen,3,1,0,0,0,1,3,True
1000268,,,,0,0,0,1,0,0,5,False
1000269,,,,0,0,0,1,0,0,5,False
1000270,,,,0,0,0,1,0,0,5,False
1000271,,,,0,0,0,1,0,0,5,False
1000272,Nemoh Maimhov,NONE,,3,1,0,0,1,1,3,False
1000273,,,,0,0,0,1,0,0,5,False
1000274,,,,0,0,0,1,0,0,5,False
1000275,,,,0,0,0,1,0,0,5,False
1000276,Junnie,NONE,,3,1,0,0,1,1,3,False
1000277,Nathaxio,NONE,,3,1,0,0,0,1,3,False
1000278,,,,0,0,0,1,0,0,5,False
1000279,,,,0,0,0,1,0,0,5,False
1000280,,,,0,0,0,1,0,0,5,False
1000281,Severaint,NONE,,3,1,0,0,0,1,3,False
1000282,Noes,NONE,,3,1,0,0,0,1,3,False
1000283,Y'shuwahe,NONE,,3,1,0,0,1,1,3,False
1000284,Saethryda,NONE,,3,1,0,0,1,1,3,False
1000285,,,,0,0,0,1,0,0,5,False
1000286,Estaine,NONE,,3,1,0,0,1,1,3,False
1000287,Aeileua,NONE,,3,1,0,0,1,1,3,False
1000288,Francquet,NONE,,3,1,0,0,0,1,3,False
1000289,,,,0,0,0,1,0,0,5,False
1000290,,,,0,0,0,1,0,0,5,False
1000291,,,,0,0,0,1,0,0,5,False
1000292,Sandre,NONE,,3,1,0,0,0,1,3,False
1000293,,,,3,0,0,1,0,0,5,False
1000294,Leonceault,NONE,Rezeption,3,1,0,0,0,1,3,False
1000295,Cicely,NONE,,3,1,0,0,1,1,3,False
1000296,,,,3,0,0,1,0,0,5,False
1000297,Ethelred,NONE,,3,1,0,0,0,1,3,False
1000298,,,,3,0,0,1,0,0,5,False
1000299,Archevauliere,NONE,,3,1,0,0,0,1,3,False
1000300,Samiane,NONE,,3,1,0,0,1,1,3,False
1000301,Littlejohn,NONE,Müller,3,1,0,0,0,1,3,True
1000302,,,,0,0,0,1,0,0,5,False
1000303,,,,0,0,0,1,0,0,5,False
1000304,,,,0,0,0,1,0,0,5,False
1000305,,,,0,0,0,1,0,0,5,False
1000306,Kennard,NONE,,3,1,0,0,0,1,3,False
1000307,Baptistaux,NONE,,3,1,0,0,0,1,3,False
1000308,,,,3,0,0,1,0,0,5,False
1000309,Gurbodu,NONE,,3,1,0,0,0,1,3,False
1000310,,,,3,0,0,1,0,0,5,False
1000311,Barnabontant,NONE,,3,1,0,0,0,1,3,False
1000312,Lisellaie,NONE,,3,1,0,0,1,1,3,False
1000313,,,,0,0,0,1,0,0,5,False
1000314,,,,0,0,0,1,0,0,5,False
1000315,Waldew,NONE,,3,1,0,0,0,1,3,False
1000316,,,,0,0,0,1,0,0,5,False
1000317,,,,0,0,0,1,0,0,5,False
1000318,,,,0,0,0,1,0,0,5,False
1000319,,,,0,0,0,1,0,0,5,False
1000320,Biddy,NONE,,3,1,0,0,1,1,3,False
1000321,,,,0,0,0,1,0,0,5,False
1000322,,,,0,0,0,1,0,0,5,False
1000323,Madelle,NONE,Rezeption,3,1,0,0,1,1,3,False
1000324,Emeria,NONE,,3,1,0,0,1,1,3,False
1000325,,,,0,0,0,1,0,0,5,False
1000326,,,,0,0,0,1,0,0,5,False
1000327,Charline,NONE,,3,1,0,0,1,1,3,True
1000328,Cuthbert,NONE,,3,1,0,0,0,1,3,False
1000329,,,,0,0,0,1,0,0,5,False
1000330,,,,0,0,0,1,0,0,5,False
1000331,Wlfric,NONE,,3,1,0,0,0,1,3,False
1000332,Meffrid,NONE,,3,1,0,0,0,1,3,False
1000333,,,,3,0,0,1,0,0,5,False
1000334,Balan,NONE,,3,1,0,0,0,1,3,False
1000335,,,,3,0,0,1,0,0,5,False
1000336,,,,3,0,0,1,0,0,5,False
1000337,,,,3,0,0,1,0,0,5,False
1000338,Ymanie,NONE,,3,1,0,0,1,1,3,False
1000339,,,,3,0,0,1,0,0,5,False
1000340,Erimmont,NONE,,3,1,0,0,0,1,3,False
1000341,Geoffrey,NONE,,3,1,0,0,0,1,3,False
1000342,,,,0,0,0,1,0,0,5,False
1000343,,,,0,0,0,1,0,0,5,False
1000344,,,,0,0,0,1,0,0,5,False
1000345,,,,0,0,0,1,0,0,5,False
1000346,,,,0,0,0,1,0,0,5,False
1000347,,,,0,0,0,1,0,0,5,False
1000348,,,,0,0,0,1,0,0,5,False
1000349,,,,0,0,0,1,0,0,5,False
1000350,,,,0,0,0,1,0,0,5,False
1000351,,,,0,0,0,1,0,0,5,False
1000352,Randall,NONE,Rezeption,3,1,0,0,0,1,3,False
1000353,,,,0,0,0,1,0,0,5,False
1000354,,,,0,0,0,1,0,0,5,False
1000355,Khuma Moshroca,NONE,,3,1,0,0,1,1,3,False
1000356,,,,0,0,0,1,0,0,5,False
1000357,Beli,NONE,,3,1,0,0,0,1,3,False
1000358,,,,0,0,0,1,0,0,3,False
1000359,,,,0,0,0,1,0,0,5,False
1000360,Gratcant,NONE,,3,1,0,0,0,1,3,False
1000361,,,,0,0,0,1,0,0,5,False
1000362,,,,0,0,0,1,0,0,5,False
1000363,Werbyrgh,NONE,,3,1,0,0,1,1,3,False
1000364,,,,0,0,0,1,0,0,5,False
1000365,,,,0,0,0,1,0,0,5,False
1000366,,,,0,0,0,1,0,0,3,False
1000367,Hoddyn,NONE,,3,1,0,0,0,1,3,False
1000368,,,,0,0,0,1,0,0,5,False
1000369,,,,0,0,0,1,0,0,5,False
1000370,Celestine,NONE,,3,1,0,0,1,1,3,False
1000371,Leuric,NONE,,3,1,0,0,0,1,3,False
1000372,Tatasosa,NONE,,3,1,0,0,0,1,3,False
1000373,Wirbelnde Klinge,NONE,,3,1,0,0,0,1,3,False
1000374,,,,3,0,0,1,0,0,5,False
1000375,Eral,NONE,,3,1,0,0,0,1,3,False
1000376,,,,0,0,0,1,0,0,5,False
1000377,,,,0,0,0,1,0,0,5,False
1000378,,,,0,0,0,1,0,0,5,False
1000379,,,,0,0,0,1,0,0,5,False
1000380,,,,0,0,0,1,0,0,5,False
1000381,,,,0,0,0,1,0,0,5,False
1000382,,,,0,0,0,1,0,0,5,False
1000383,,,,0,0,0,1,0,0,5,False
1000384,Naoh Gamduhla,NONE,,3,1,0,0,1,1,3,True
1000385,,,,0,0,0,1,0,0,5,False
1000386,,,,0,0,0,1,0,0,5,False
1000387,,,,0,0,0,1,0,0,5,False
1000388,,,,0,0,0,1,0,0,5,False
1000389,Nojiro Marujiro,NONE,,3,1,0,0,0,1,3,False
1000390,,,,3,0,0,1,0,0,5,False
1000391,Osgyth,NONE,Gildenlieferant,3,1,0,0,1,1,3,True
1000392,Ferreol,NONE,Gildenlieferant,3,1,0,0,0,1,3,True
1000393,Bloisirant,NONE,,3,1,0,0,0,1,3,False
1000394,Erkenbaud,NONE,Reparatur,3,1,0,0,0,1,3,True
1000395,Clementain,NONE,Reparatur,3,1,0,0,0,1,3,True
1000396,Krämerin,NONE,Reparatur,3,1,0,1,1,0,3,True
1000397,Reparateurin,Reparateurinnen,,3,1,0,1,1,0,3,True
1000398,,,,3,0,0,1,0,0,3,False
1000399,,,,0,0,0,1,0,0,3,False
1000400,,,,0,0,0,1,0,0,3,False
1000401,,,,0,0,0,1,0,0,5,False
1000402,,,,0,0,0,1,0,0,5,False
1000403,,,,0,0,0,1,0,0,5,False
1000404,,,,0,0,0,1,0,0,5,False
1000405,,,,0,0,0,1,0,0,5,False
1000406,,,,0,0,0,1,0,0,3,False
1000407,Ombelle,NONE,,3,1,0,0,1,1,3,False
1000408,Tsubh Khamazom,NONE,,3,1,0,0,1,1,3,False
1000409,Alixie,NONE,,3,1,0,0,1,1,3,False
1000410,,,,0,0,0,1,0,0,5,False
1000411,Mariustel,NONE,,3,1,0,0,0,1,3,False
1000412,,NONE,,3,1,0,0,0,1,5,False
1000413,Vallerin,NONE,,3,1,0,0,0,1,3,False
1000414,,,,0,0,0,1,0,0,5,False
1000415,,,,0,0,0,1,0,0,5,False
1000416,,,,0,0,0,1,0,0,5,False
1000417,,,,0,0,0,1,0,0,5,False
1000418,,,,0,0,0,1,0,0,5,False
1000419,,,,0,0,0,1,0,0,5,False
1000420,Faucertaux,NONE,,3,1,0,0,0,1,3,False
1000421,Galfrid,NONE,,3,1,0,0,0,1,3,False
1000422,,,,0,0,0,1,0,0,5,False
1000423,Soldat[p] von Nophicas Schar,NONE,,6,1,0,1,0,0,3,False
1000424,,,,0,0,0,1,0,0,5,False
1000425,,,,0,0,0,1,0,0,5,False
1000426,,,,0,0,0,1,0,0,5,False
1000427,,,,0,0,0,1,0,0,5,False
1000428,Cynewyn,NONE,,3,1,0,0,1,1,3,False
1000429,Millicent,NONE,,3,1,0,0,1,1,3,False
1000430,Arold,NONE,,3,1,0,0,0,1,3,False
1000431,,NONE,,3,1,0,0,0,1,5,False
1000432,Maurelin,NONE,,3,1,0,0,0,1,3,False
1000433,,,,0,0,0,1,0,0,5,False
1000434,,,,0,0,0,1,0,0,5,False
1000435,Osha Jaab,NONE,,3,1,0,0,1,1,3,False
1000436,Theodore,NONE,,3,1,0,0,0,1,3,False
1000437,Zacheus,NONE,,3,1,0,0,0,1,3,False
1000438,Irielle,NONE,,3,1,0,0,1,1,3,False
1000439,Rolandaix,NONE,,3,1,0,0,0,1,3,False
1000440,,,,0,0,0,1,0,0,3,False
1000441,,,,0,0,0,1,0,0,3,False
1000442,,,,0,0,0,1,0,0,3,False
1000443,,,,0,0,0,1,0,0,3,False
1000444,,,,0,0,0,1,0,0,3,False
1000445,,,,0,0,0,1,0,0,5,False
1000446,,,,0,0,0,1,0,0,5,False
1000447,,,,0,0,0,1,0,0,5,False
1000448,Foulques,NONE,,3,1,0,0,0,1,3,False
1000449,Monranguin,NONE,,3,1,0,0,0,1,3,False
1000450,,,,0,0,0,1,0,0,5,False
1000451,,,,0,0,0,1,0,0,5,False
1000452,,,,0,0,0,1,0,0,5,False
1000453,,,,0,0,0,1,0,0,5,False
1000454,,,,0,0,0,1,0,0,5,False
1000455,Ealdfrith,NONE,,3,1,0,0,0,1,3,False
1000456,Ausbilder[p] von Nophicas Schar,Ausbilder[p] von Nophicas Schar,,4,2,0,1,0,0,3,False
1000457,,,,0,0,0,1,0,0,5,False
1000458,,,,0,0,0,1,0,0,5,False
1000459,Aldred,NONE,,3,1,0,0,0,1,3,False
1000460,still[a] Druidin,still[a] Druidinnen,,3,1,0,1,1,0,3,True
1000461,Gabineaux,NONE,,3,1,0,0,0,1,3,True
1000462,,NONE,,3,1,0,0,0,1,5,False
1000463,,,,0,0,0,1,0,0,5,False
1000464,,,,0,0,0,1,0,0,5,False
1000465,Alestan,NONE,,3,1,0,0,0,1,3,False
1000466,,,,0,0,0,1,0,0,5,False
1000467,,,,0,0,0,1,0,0,5,False
1000468,,,,0,0,0,1,0,0,5,False
1000469,,,,0,0,0,1,0,0,5,False
1000470,Keitha,NONE,,3,1,0,0,1,1,3,True
1000471,Luquelot,NONE,,3,1,0,0,0,1,3,False
1000472,,,,0,0,0,1,0,0,5,False
1000473,Margault,NONE,,3,1,0,0,1,1,3,False
1000474,Aethelthryth,NONE,,3,1,0,0,1,1,3,False
1000475,,,,0,0,0,1,0,0,5,False
1000476,Leodaire,NONE,,3,1,0,0,0,1,3,False
1000477,,,,0,0,0,1,0,0,5,False
1000478,Margeria,NONE,,3,1,0,0,1,1,3,False
1000479,,,,0,0,0,1,0,0,5,False
1000480,,,,0,0,0,1,0,0,5,False
1000481,,,,0,0,0,1,0,0,5,False
1000482,,,,0,0,0,1,0,0,5,False
1000483,Bernard,NONE,,3,1,0,0,0,1,3,False
1000484,Ewmond,NONE,,3,1,0,0,0,1,3,False
1000485,,,,0,0,0,1,0,0,5,False
1000486,,,,0,0,0,1,0,0,5,False
1000487,,,,0,0,0,1,0,0,5,False
1000488,,,,0,0,0,1,0,0,5,False
1000489,,,,0,0,0,1,0,0,5,False
1000490,,,,0,0,0,1,0,0,5,False
1000491,Lothaire,NONE,,3,1,0,0,0,1,3,False
1000492,,,,0,0,0,1,0,0,5,False
1000493,,,,0,0,0,1,0,0,5,False
1000494,Finnea,NONE,,3,1,0,0,1,1,3,False
1000495,,,,0,0,0,1,0,0,5,False
1000496,,,,0,0,0,1,0,0,5,False
1000497,,,,0,0,0,1,0,0,5,False
1000498,,,,0,0,0,1,0,0,5,False
1000499,,,,0,0,0,1,0,0,5,False
1000500,,,,0,0,0,1,0,0,5,False
1000501,Waltheof,NONE,,3,1,0,0,0,1,3,False
1000502,Berthe,NONE,,3,1,0,0,1,1,3,False
1000503,Armelle,NONE,,3,1,0,0,1,1,3,False
1000504,,,,0,0,0,1,0,0,5,False
1000505,Daranmert,NONE,,3,1,0,0,0,1,3,False
1000506,,,,0,0,0,1,0,0,5,False
1000507,Kyleigh,NONE,,3,1,0,0,1,1,3,False
1000508,,,,0,0,0,1,0,0,5,False
1000509,,,,0,0,0,1,0,0,5,False
1000510,Enguerran,NONE,,3,1,0,0,0,1,3,False
1000511,,,,0,0,0,1,0,0,5,False
1000512,nieder­ge­schlagen[a] Soldat,niedergeschlagen[a] Soldaten,,6,1,0,1,0,0,3,False
1000513,gestürzt[a] Soldatin,gestürzt[a] Soldatinnen,,3,1,0,1,1,0,3,False
1000514,kauernd[a] Soldat,kauernd[a] Soldaten,,6,1,0,1,0,0,3,False
1000515,verzweifelt[a] Druidin,verzweifelt[a] Druidinnen,,3,1,0,1,1,0,3,False
1000516,bibbernd[a] Druide,bibbernd[a] Druiden,,8,1,0,1,0,0,3,False
1000517,,,,0,0,0,1,0,0,5,False
1000518,,,,0,0,0,1,0,0,5,False
1000519,,,,0,0,0,1,0,0,5,False
