#,Name,NameNoArticle,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,MapCondition
122,Niemandshöhle,,in die Niemandshöhle,0,0,0,1,0,0,0,0,0
123,Camp Seelenruhe,,zum Camp Seelenruhe,0,0,0,1,0,0,0,0,0
124,,,,0,0,0,0,0,0,0,0,0
125,Historisches Amdapor,,zum historischen Amdapor,0,0,0,1,0,0,0,0,0
126,Wurzelmoor,,zum Wurzelmoor,0,0,0,1,0,0,0,0,0
127,Luftschiff-Landeplatz (Südwald),,zum Luftschiff-Landeplatz im Südwald,0,0,0,1,0,0,0,0,0
128,Ruinen von Amdapor,,zu den Ruinen von Amdapor,0,0,0,1,0,0,0,0,0
129,Mühlenbruch,,nach Mühlenbruch,0,0,0,1,0,0,0,0,0
130,Rotbauch-Nest,,zum Rotbauch-Nest,0,0,0,1,0,0,0,0,0
131,Goblin-Treff,,nach Goblin-Treff,0,0,0,1,0,0,0,0,0
132,Rotthaufen,,zum Rotthaufen,0,0,0,1,0,0,0,0,0
133,Urths Quelle,,zu Urths Quelle,0,0,0,1,0,0,0,0,0
134,,,,0,0,0,0,0,0,0,0,0
135,Gelbschlangen-Pforte,,zur Gelbschlangen-Pforte,0,0,0,1,0,0,0,0,0
136,Flüsterhain-Stallung,,zur Flüsterhain-Stallung,0,0,0,1,0,0,0,0,0
137,E-Tatts Wachturm,,zu E-Tatts Wachturm,0,0,0,1,0,0,0,0,0
138,Hagebaum,,zum Hagebaum,0,0,0,1,0,0,0,0,0
139,Mühlenhain,,nach Mühlenhain,0,0,0,1,0,0,0,0,0
140,Herbstkürbis-See,,zum Herbstkürbis-See,0,0,0,1,0,0,0,0,0
141,Der Schwimmende Korken,,zum Schwimmenden Korken,0,0,0,1,0,0,0,0,0
142,Florentels Wachturm,,zu Florentels Wachturm,0,0,0,1,0,0,0,0,0
143,Prospektoren-Höhle,,zur Prospektoren-Höhle,0,0,0,1,0,0,0,0,0
144,Ruinen von Gelmorra,,zu den Ruinen von Gelmorra,0,0,0,1,0,0,1,0,0
145,Ixal-Kahlhieb,,zum Ixal-Kahlhieb,0,0,0,1,0,0,0,0,0
146,Eugenias Wachturm,,zu Eugenias Wachturm,0,0,0,1,0,0,0,0,0
147,Anfänger-Arena,,in die Anfänger-Arena,0,0,0,1,0,0,0,0,0
148,,,,0,0,0,0,0,0,0,0,0
149,,,,0,0,0,0,0,0,0,0,0
150,,,,0,0,0,0,0,0,0,0,0
151,Der Traumbaum,,in den Traumbaum,0,0,0,1,0,0,0,0,0
152,Tiefstes Inneres,,ins Tiefste Innere,0,0,0,1,0,0,0,0,0
153,Mordion-Kerker,,zum Mordion-Kerker,0,0,0,1,0,0,0,0,0
154,Wolfspferch (The Fold),,zum Wolfspferch (The Fold),0,0,0,1,0,0,0,0,0
155,Honigblumen-Steg,,zum Honigblumen-Steg,0,0,0,1,0,0,0,0,0
156,Westliche Blattader,,zur Westlichen Blattader,0,0,0,1,0,0,0,0,0
157,Östliche Blattader,,zur Östlichen Blattader,0,0,0,1,0,0,0,0,0
158,Josselins Wachturm,,zu Josselins Wachturm,0,0,0,1,0,0,0,0,0
159,Imkerei Blütengold,,zur Imkerei Blütengold,0,0,0,1,0,0,0,0,0
160,Gesegneter Jungbaum,,zum Gesegneten Jungbaum,0,0,0,1,0,0,0,0,0
161,Zephyr-Schneise,,zur Zephyr-Schneise,0,0,0,1,0,0,10,0,0
162,Sommerfurt,,zur Sommerfurt,0,0,0,1,0,0,20,0,0
163,Drei-Malme-Biegung,,zur Drei-Malme-Biegung,0,0,0,1,0,0,30,0,0
164,Moraby-Bucht,,zur Moraby-Bucht,0,0,0,1,0,0,10,0,0
165,Zedernwald,,zum Zedernwald,0,0,0,1,0,0,20,0,0
166,Gottes Griff,,nach Gottes Griff,0,0,0,1,0,0,30,0,0
167,Rotgischt,,nach Rotgischt,0,0,0,1,0,0,10,0,0
168,Regenfänger-Rinne,,zur Regenfänger-Rinne,0,0,0,1,0,0,20,0,0
169,Zeitloser Pfad,,zum Zeitlosen Pfad,0,0,0,1,0,0,30,0,0
170,Viertelstein,,nach Viertelstein,0,0,0,1,0,0,10,0,0
171,Schädeltal,,zum Schädeltal,0,0,0,1,0,0,20,0,0
172,Halbstein,,nach Halbstein,0,0,0,1,0,0,40,0,0
173,Die Phantominseln,,zu den Phantominseln,0,0,0,1,0,0,30,0,0
174,Eichenwald,,zum Eichenwald,0,0,0,1,0,0,10,0,0
175,Himmelsstiege,,zur Himmelsstiege,0,0,0,1,0,0,10,0,0
176,Eisensee,,zum Eisensee,0,0,0,1,0,0,20,0,0
177,Bronzesee,,zum Bronzesee,0,0,0,1,0,0,20,0,0
178,Zelmas Klamm,,zu Zelmas Klamm,0,0,0,1,0,0,30,0,0
179,Zephyr-Tor,,zum Zephyr-Tor,0,0,0,1,0,0,0,0,0
180,Galadion-Bucht,,zur Galadion-Bucht,0,0,0,1,0,0,0,0,0
181,De Nevelle-Landstraße,,zur De Nevelle-Landstraße,0,0,0,1,0,0,0,0,0
182,Schurkenstrom,,zum Schurkenstrom,0,0,0,1,0,0,0,0,0
183,La Thagran-Grenzposten,,zum La Thagran-Grenzposten,0,0,0,1,0,0,0,0,0
184,Sommerfurt-Höfe,,zu den Sommerfurt-Höfen,0,0,0,1,0,0,0,0,0
185,Klagegrotte,,zur Klagegrotte,0,0,0,1,0,0,0,0,0
186,Der Agelyss,,zum Fluss Agelyss,0,0,0,1,0,0,0,0,0
187,Der Kochkessel,,zum Kochkessel,0,0,0,1,0,0,0,0,0
188,Feldscheune,,zur Feldscheune,0,0,0,1,0,0,0,0,0
189,Der Abstieg,,zum Abstieg,0,0,0,1,0,0,0,0,0
190,Himmelszug,,zum Himmelszug,0,0,0,1,0,0,0,0,0
191,De Nevelle-Grenzposten,,zum De Neville-Grenzposten,0,0,0,1,0,0,0,0,0
192,Flüsterklamm,,zur Flüsterklamm,0,0,0,1,0,0,0,0,0
193,Der Nymquell,,zum Nymquell,0,0,0,1,0,0,0,0,0
194,Fockmast,,zum Fockmast,0,0,0,1,0,0,0,0,0
195,Verrückte Brücke,,zur Verrückten Brücke,0,0,0,1,0,0,0,0,0
196,Die Augen,,zu den Augen,0,0,0,1,0,0,0,0,0
197,Die Trauernde Witwe,,zur Trauernden Witwe,0,0,0,1,0,0,0,0,0
198,Sturmtor,,zum Sturmtor,0,0,0,1,0,0,0,0,0
199,Oschons Klammer,,zu Oschons Klammer,0,0,0,1,0,0,0,0,0
200,Gockelburg,,zur Gockelburg,0,0,0,1,0,0,0,0,0
201,Die Graue Flotte,,zur Grauen Flotte,0,0,0,1,0,0,0,0,0
202,Finstereisenmine,,zur Finstereisenmine,0,0,0,1,0,0,0,0,0
203,La Thagran-Landstraße,,zur La Thagran-Landstraße,0,0,0,1,0,0,0,0,0
204,Steckenschuppen,,zum Steckenschuppen,0,0,0,1,0,0,0,0,0
205,Sturmvogelturm,,zum Sturmvogelturm,0,0,0,1,0,0,0,0,0
206,Sonnenküste,,zur Sonnenküste,0,0,0,1,0,0,0,0,0
207,Der Agelyss,,zum Agelyss,0,0,0,1,0,0,0,0,0
208,Fähranleger,,zum Fähranleger,0,0,0,1,0,0,0,0,0
209,Garloks Höhle,,zu Garloks Höhle,0,0,0,1,0,0,0,0,0
210,Fähranleger - Verborgener Wasserfall,,zum Fähranleger am Verborgenen Wasserfall,0,0,0,1,0,0,0,0,0
211,Verborgener Wasserfall,,zum Verborgenen Wasserfall,0,0,0,1,0,0,0,0,0
212,Brüllvolx' Langrast,,zu Brüllvolx' Langrast,0,0,0,1,0,0,0,0,0
213,Durchtrennte Bande,,zur Durchtrennten Bande,0,0,0,1,0,0,0,0,0
214,Mantisfall,,zum Mantisfall,0,0,0,1,0,0,0,0,0
215,Fähranleger - Regenfänger,,zum Fähranleger am Regenfänger,0,0,0,1,0,0,0,0,0
216,Weinhafen,,zum Weinhafen,0,0,0,1,0,0,0,0,0
217,Castrum Occidens,,zum Castrum Occidens,0,0,0,1,0,0,0,0,0
218,Tölpelturm-Siedlung,,zur Tölpelturm-Siedlung,0,0,0,1,0,0,0,0,0
219,Dodo-Nistgebiet,,zum Dodo-Nistgebiet,0,0,0,1,0,0,0,0,0
220,Leuchtturm Braubake,,zum Leuchtturm Braubake,0,0,0,1,0,0,0,0,0
221,De Nevelle-Landstraße,,zur De Nevelle-Landstraße,0,0,0,1,0,0,0,0,0
222,Sastasha-Höhle,,zur Sastasha-Höhle,0,0,0,1,0,0,0,0,0
223,Bierhafen,,nach Bierhafen,0,0,0,1,0,0,0,0,0
224,Camp Schädeltal,,zum Camp Schädeltal,0,0,0,1,0,0,0,0,0
225,Aerghaems Gruft,,zu Aerghaems Gruft,0,0,0,1,0,0,0,0,0
226,Norddamm,,zum Norddamm,0,0,0,1,0,0,0,0,0
227,Süddamm,,zum Süddamm,0,0,0,1,0,0,0,0,0
228,Schiffsfriedhof,,zum Schiffsfriedhof,0,0,0,1,0,0,0,0,0
229,Insel des Ewigen Sommers,,zur Insel des Ewigen Sommers,0,0,0,1,0,0,0,0,0
230,Pharos Sirius,,zum Pharos Sirius,0,0,0,1,0,0,0,0,0
231,Memeroons Handelsposten,,zu Memeroons Handelsposten,0,0,0,1,0,0,0,0,0
232,Witwenmühle,,zur Witwenmühle,0,0,0,1,0,0,0,0,0
233,Thalaos,,nach Thalaos,0,0,0,1,0,0,0,0,0
234,Narrenfall,,zum Narrenfall,0,0,0,1,0,0,10,0,0
235,Einsiedlerhütte,,zur Einsiedlerhütte,0,0,0,1,0,0,0,0,0
236,Die Schwebende Stadt Nym,,zur Schwebenden Stadt Nym,0,0,0,1,0,0,0,0,0
237,Camp Ausblick,,zum Camp Ausblick,0,0,0,1,0,0,0,0,0
238,U'Ghamaro-Minen,,zum Camp Bronzesee,0,0,0,1,0,0,30,0,0
239,Camp Bronzesee,,zum Palast des Wanderers,0,0,0,1,0,0,0,0,0
240,Palast des Wanderers,,zum Camp Ausblick,0,0,0,1,0,0,0,0,0
241,Jijiroons Handelsposten,,zu Jijiroons Handelsposten,0,0,0,1,0,0,0,0,0
242,Koboldgrube,,zur Koboldgrube,0,0,0,1,0,0,0,0,0
243,Hämmerweide,,zur Hämmerweide,0,0,0,1,0,0,20,0,0
244,Horizontblick,,nach Horizontblick,0,0,0,1,0,0,40,0,0
245,Tal der Spuren,,zum Tal der Spuren,0,0,0,1,0,0,50,0,0
246,Kap Westwind,,zum Kap Westwind,0,0,0,1,0,0,60,0,0
247,Kakteenmulde,,zur Kakteenmulde,0,0,0,1,0,0,10,0,0
248,Kohlenstaub,,nach Kohlenstaub,0,0,0,1,0,0,20,0,0
249,Die Klaue,,zur Klaue,0,0,0,1,0,0,30,0,0
250,Knochenbleich,,nach Knochenbleich,0,0,0,1,0,0,10,0,0
251,Sandtor,,zum Sandtor,0,0,0,1,0,0,20,0,0
252,Wellwick-Forst,,zum Wellwick-Forst,0,0,0,1,0,0,30,0,0
253,Der Feuerwall,,zum Feuerwall,0,0,0,1,0,0,40,0,0
254,Mordsdurst,,nach Mordsdurst,0,0,0,1,0,0,10,0,0
255,Zanr'ak,,nach Zanr'ak,0,0,0,1,0,0,40,0,0
256,Das Rote Labyrinth,,zum Roten Labyrinth,0,0,0,1,0,0,20,0,0
257,Sagolii-Wüste,,zur Sagolii-Wüste,0,0,0,1,0,0,30,0,0
258,Blauer Dunst,,nach Blauer Dunst,0,0,0,1,0,0,10,0,0
259,Raubahns Trutz,,nach Raubahns Trutz,0,0,0,1,0,0,20,0,0
260,Castrum Meridianum,,zum Castrum Meridianum,0,0,0,1,0,0,0,0,0
261,Sasamos 80 Sünden,,zu Sasamos 80 Sünden,0,0,0,1,0,0,10,0,0
262,Leuchtturm Bakenberg,,zum Leuchtturm Bakenberg,0,0,0,1,0,0,0,0,0
263,Skorpionen-Treff,,zum Skorpionen-Treff,0,0,0,1,0,0,0,0,0
264,Nophicas Brunnen,,zu Nophicas Brunnen,0,0,0,1,0,0,30,0,0
265,Dampframme I,,zur Dampframme,0,0,0,1,0,0,0,0,0
266,Der Silberbasar,,zum Silberbasar,0,0,0,1,0,0,1,0,0
267,Kupferglocken-Mine,,zur Kupferglocken-Mine,0,0,0,1,0,0,0,0,0
268,Morgenrot-Tor,,zum Morgenrot-Tor,0,0,0,1,0,0,0,0,0
269,Abendrot-Tor,,zum Abendrot-Tor,0,0,0,1,0,0,0,0,0
270,Allagischer Sonnenweg,,zum Allagischen Sonnenweg,0,0,0,1,0,0,0,0,0
271,Horizont,,nach Horizont,0,0,0,1,0,0,0,0,0
272,Mondsichel-Bucht,,zur Mondsichel-Bucht,0,0,0,1,0,0,0,0,0
273,Der Schweigsame König,,zum Schweigsamen König,0,0,0,1,0,0,0,0,0
274,Bucht des Abendsterns,,zur Bucht des Abendsterns,0,0,0,1,0,0,0,0,0
275,Mondtropfen-Höhle,,zur Mondtropfen-Höhle,0,0,0,1,0,0,0,0,0
276,Paratas Friede,,zu Paratas Friede,0,0,0,1,0,0,0,0,0
277,Garleischer Außenposten,,zum Garleischen Außenposten,0,0,0,1,0,0,0,0,0
278,Steinwurf-Slum,,zum Steinwurf-Slum,0,0,0,1,0,0,0,0,0
279,Camp Fesca,,zum Camp Fesca,0,0,0,1,0,0,0,0,0
280,Die Vier Schwestern,,zu den Vier Schwestern,0,0,0,1,0,0,0,0,0
281,Rußrinne,,zur Rußrinne,0,0,0,1,0,0,0,0,0
282,Garten der Sultana,,zum Garten der Sultana,0,0,0,1,0,0,0,0,0
283,Ul'dah-Rangierbahnhof,,zum Ul'dah-Rangierbahnhof,0,0,0,1,0,0,0,0,0
284,Allagischer Sternenweg,,zum Allagischen Sternenweg,0,0,0,1,0,0,0,0,0
285,Fescas Aussicht,,zu Fescas Aussicht,0,0,0,1,0,0,0,0,0
286,Baum des Sultans,,zum Baum des Sultans,0,0,0,1,0,0,0,0,0
287,Sagolii-Grenzposten,,zum Sagolii-Grenzposten,0,0,0,1,0,0,0,0,0
288,Allagischer Sonnenweg,,zum Allagischen Sonnenweg,0,0,0,1,0,0,0,0,0
289,Zum Würfel & Becher,,zur Raststätte „Zum Würfel & Becher“,0,0,0,1,0,0,0,0,0
290,Kohlenstaub-Bahnhof,,zum Kohlenstaub-Bahnhof,0,0,0,1,0,0,0,0,0
291,Sil'dih-Ruinen,,zu den Sil'dih-Ruinen,0,0,0,1,0,0,0,0,0
292,Das Rattennest,,zum Rattennest,0,0,0,1,0,0,0,0,0
293,Höllenbrut-Grotten,,zu den Höllenbrut-Grotten,0,0,0,1,0,0,0,0,0
294,Verlorene Hoffnung,,zum Flüchtlingslager „Verlorene Hoffnung“,0,0,0,1,0,0,0,0,0
295,Der Feuerhügel,,zum Feuerhügel,0,0,0,1,0,0,0,0,0
296,Nanawa-Mine,,zur Nanawa-Mine,0,0,0,1,0,0,0,0,0
297,Der Unheilige Erbe,,zum Unheiligen Erben,0,0,0,1,0,0,0,0,0
298,Quiverons Pfarrhaus,,zu Quiverons Pfarrhaus,0,0,0,1,0,0,0,0,0
299,Allagischer Sonnenweg,,zum Allagischen Sonnenweg,0,0,0,1,0,0,0,0,0
300,Camp Knochenbleich,,zum Camp Knochenbleich,0,0,0,1,0,0,0,0,0
301,Die Unsichtbare Stadt,,zur Unsichtbaren Stadt,0,0,0,1,0,0,0,0,0
302,Sankt Adama Landama-Kirche,,zur Sankt Adama Landama-Kirche,0,0,0,1,0,0,0,0,0
303,Dornsee,,zum Dornsee,0,0,0,1,0,0,0,0,0
304,Der Goldbasar,,zum Goldbasar,0,0,0,1,0,0,0,0,0
305,Halatali,,nach Halatali,0,0,0,1,0,0,0,0,0
306,Amalj'aa-Feldlager,,zum Amalj'aa-Feldlager,0,0,0,1,0,0,0,0,0
307,Hohenbrück,,nach Hohenbrück,0,0,0,1,0,0,0,0,0
308,Der Yugr'am,,zum Yugr'am,0,0,0,1,0,0,0,0,0
309,Thals Rast,,nach Thals Rast,0,0,0,1,0,0,0,0,0
310,Rothfall,,zum Rothfall,0,0,0,1,0,0,0,0,0
311,Das Letzte Gebet,,zum Letzten Gebet,0,0,0,1,0,0,0,0,0
312,Versunkener Tempel von Qarn,,zum Versunkenen Tempel von Qarn,0,0,0,1,0,0,0,0,0
313,Klein-Ala Mhigo,,nach Klein-Ala Mhigo,0,0,0,1,0,0,0,0,0
314,Echsenbach,,zum Echsenbach,0,0,0,1,0,0,0,0,0
315,Vagabundengruft,,zur Vagabundengruft,0,0,0,1,0,0,0,0,0
316,Dorf der Gebrandmarkten,,zum Dorf der Gebrandmarkten,0,0,0,1,0,0,0,0,0
317,Geistersee,,zum Geistersee,0,0,0,1,0,0,0,0,0
318,Zanr'ak-Nebenlager,,zum Zanr'ak-Nebenlager,0,0,0,1,0,0,0,0,0
319,Zanr'ak-Altar,,zum Zanr'ak-Altar,0,0,0,1,0,0,0,0,0
320,Zahar'ak,,nach Zahar'ak,0,0,0,1,0,0,50,0,0
321,Nalds Besinnung,,nach Nals Besinnung,0,0,0,1,0,0,0,0,0
322,Minotauren-Malm,,nach Minotauren-Malm,0,0,0,1,0,0,0,0,0
323,Die Vergessene Oase,,zur Vergessenen Oase,0,0,0,1,0,0,0,0,0
324,Byregots Schlag,,nach Byregots Schlag,0,0,0,1,0,0,0,0,0
325,Camp Blauer Dunst,,zum Camp Blauer Dunst,0,0,0,1,0,0,0,0,0
326,Östlicher Wachturm,,zum Östlichen Wachturm,0,0,0,1,0,0,0,0,0
327,Westlicher Wachturm,,zum Westlichen Wachturm,0,0,0,1,0,0,0,0,0
328,Verlassene Amajina-Mithrilmine,,zur Verlassenen Amajina-Mithrilmine,0,0,0,1,0,0,0,0,0
329,Dalamuds Klauen,,zu Dalamuds Klauen,0,0,0,1,0,0,0,0,0
330,Erdseim-Felder,,zu den Erdseim-Feldern,0,0,0,1,0,0,0,0,0
331,Erdseim-Fabrik,,zur Erdseim-Fabrik,0,0,0,1,0,0,0,0,0
332,Haupttor,,zum Haupttor,0,0,0,1,0,0,0,0,0
333,Castrum Meridianum,,zum Castrum Meridianum,0,0,0,1,0,0,0,0,0
334,Dornsee,,zum Dornsee,0,0,0,1,0,0,0,0,0
335,Laderampe,,zur Laderampe,0,0,0,1,0,0,0,0,0
