#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6,Unknown7,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13,Unknown14,Unknown15,Unknown16,Unknown17,Unknown18,Unknown19,Unknown20,Unknown21,Unknown22,Unknown23,Unknown24,Unknown25,Unknown26,Unknown27,Unknown28,Unknown29,Talk[0],Talk[1],Talk[2],Talk[3],Talk[4],Talk[5],Talk[6],Talk[7]
10,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Die Tölpelturm-Siedlung kann manchmal etwas einsam sein. Aber Arbeit gibt es hier genug.,Die Tölpelturm-Siedlung kann manchmal etwas einsam sein. Aber Arbeit gibt es hier genug ... Nur nicht für so blutige Anfänger wie dich! Kehre zurück und lass dich noch ein bisschen von Baderon verhätscheln. Wir sehen uns später wieder.,Ich behalt dich im Auge! Damit du auch keinen Mist baust!,"Die Tölpelturm-Siedlung kann manchmal etwas einsam sein. Aber Arbeit gibt es hier genug ... Nur nicht für so blutige Anfänger wie dich! Du wirst erst noch dein Können unter Beweis stellen müssen, bevor ich dir Arbeit geben kann.","Nicht schlecht, nicht schlecht. Das hast du gut hinbekommen. Hier sind deine Gil.",0,0,Und hier ist auch deine Belohnung. Dem gesuchten Ziel hast du es gezeigt und zwar nicht zu zimperlich.
11,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ich nehme an, du bist für die Freibriefe hier? Schau dich um, aber mach schnell, ich hab nicht den ganzen Tag Zeit.","Weißt du was? Ich hab 'nen ziemlich guten Job hier. Wenig Stress, gute Bezahlung, nette Leute ... na ja, meistens. Den Job würde ich gerne behalten. Und weißt du, was mich diesen wirklich guten Job kosten könnte? Wenn ich so einem Neuling wie dir einen Freibrief anvertraue. Also zurück zur Aben­teurer­gilde mit dir.","Also los, worauf wartest du. Der Freibrief erledigt sich nicht vor alleine.","Weißt du was? Ich hab 'nen ziemlich guten Job hier. Wenig Stress, gute Bezahlung, nette Leute ... na ja, meistens. Den Job würde ich gerne behalten. Und weißt du, was mich diesen wirklich guten Job kosten könnte? Wenn ich so einem Neuling wie dir einen Freibrief anvertraue. Also raus mit dir und komm nicht zurück, bevor du mehr Erfahrung da draußen gesammelt hast.","Nicht einen Gil bekommst du, bevor du ... Moment, die Beobachter melden, dass der Auftrag erfüllt ist. Wurde ja auch Zeit. Hier ist deine Belohnung.",0,0,"Ach, und dann ist da ja noch das Kopfgeld. Bitte sehr."
12,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Du machst dich ja ganz ordentlich! Da könntest du dich glatt mal an ein paar Freibriefen versuchen, was meinst du? ","Und wieder steht eine Anfängerin vor mir und will was erleben! Tja, wenn du einen Freibrief von mir willst, dann musst du erst mal Baderon davon überzeugen, dass du genug auf dem Kasten hast. Frag ihn doch mal nach einer passenden Aufgabe!","Also, auf geht's! Erledige das, was ich dir aufgetragen hab.","Und wieder steht eine Anfängerin vor mir und will was erleben! Vielleicht solltest du dich erst mal an schwächeren Gegnern versuchen, bevor du es mit den Kreaturen in dieser Gegend aufnimmst.",Du bist in einem Stück zurückgekehrt. Die Gebieter scheinen mit deinen Taten zufrieden zu sein. Hier ist deine Belohnung.,0,0,"Sie flüstern mir auch, dass du das gesuchte Ziel erlegt hast. Dafür hast du dir einen besondere Belohnung verdient."
13,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Die Leute hier können jede Hilfe gebrauchen, die sie kriegen können. Bist du dabei?","Die Bewohner von Klein-Ala Mhigo benötigen dringend Unterstützung. Aber mit einem Grünschnabel ist ihnen nicht geholfen. Baderon entscheidet, wer so weit ist und wer nicht. Sprich zuerst mit ihm.",Gib gut auf dich acht.,"Die Bewohner von Klein-Ala Mhigo benötigen dringend Unterstützung. Aber du musst dich erst da draußen beweisen, bevor ich dir einen Freibrief anvertrauen kann.","Du siehst ziemlich mitgenommen aus. Hier, diese Belohnung wird dich aufmuntern.",0,0,"Genau wie das Kopfgeld, das du dir redlich verdient hast."
14,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Tut mir aufrichtig leid, aber ich habe leider keinen Wein für dich. Wie wäre es stattdessen mit einem Freibrief?","Du hast gestern Abend wohl zu viel von unserem guten Wein getrunken! Um Freibriefe annehmen zu können, reicht angetrunkener Mut leider nicht aus. Geh zu Baderon, wenn du wieder nüchtern bist, er kann dir bestimmt weiterhelfen.","Los geht's! Und wehe, du lässt dich unterwegs irgendwo volllaufen!","Du hast gestern Abend wohl zu viel von unserem guten Wein getrunken! Um solche Freibriefe annehmen zu können, reichen im Vollrausch geträumte Abenteuer leider nicht aus. Du musst zuerst noch mehr *echte* Erfahrungen sammeln.","Hier, deine Belohnung! Aber versauf sie nicht gleich wieder!",0,0,"Vergiss dein Kopfgeld nicht! Nein, das heißt nicht so, weil man sich damit den Kopf zuhaut."
15,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Freibriefe erhalten von mir nur die weitsichtigsten aller Abenteurer. ,"Du täuschst Weitsicht vor, wo keine ist. Ich kann deiner Forderung nach einem Freibrief deshalb leider nicht entsprechen. Kehre zur Aben­teurer­gilde zurück und sprich mit Baderon. Dort wirst du erfahren, was als nächstes zu tun ist.",Möge dich deine Weitsicht zum Erfolg führen!,"Du täuschst Weitsicht vor, wo keine ist. Ich kann deiner Forderung nach einem Freibrief deshalb leider nicht entsprechen. Versuche dich zunächst an schwächeren Gegnern, bevor du erneut an mich herantrittst.",Ich war während deiner Abwesenheit so weitsichtig und habe die im Erfolgsfall anstehende Belohnung bereits vorbereitet.,0,0,Außerdem hast du anscheinend sehr gut vorausgeplant und dadurch gleichzeitig auch die Bedingungen für den Erhalt des Kopfgeldes erfüllen können. Das nenne ich wahre Weitsicht!
16,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Hier an der Weißenfels-Front wimmelt es nur so von Drachen und anderen höchst gefährlichen Monstern. Sei also gewarnt - unsere Freibriefe sind nichts für Schwächlinge.,"Du kommst an die Weißenfels-Front und siehst aus, als könntest du es noch nicht einmal mit einer Schneemaus aufnehmen. Sprich lieber vorher noch mal mit Baderon, bevor du dich hier ins Verderben stürzt. ","Halone, die Göttin des Krieges, soll dich auf deinen Abenteuern beschützen!","Du kommst an die Weißenfels-Front und siehst aus, als könntest du es noch nicht einmal mit einer Schneemaus aufnehmen. Wenn ich es mir recht überlege, wäre sie im Moment wohl der passendste Gegner für dich. Komm wieder, wenn du erfahrener bist.",Ich habe es dir vom ersten Moment an angesehen. Du könntest es bestimmt auch mit zehn Drachen gleichzeitig aufnehmen! Hier ist deine Belohnung.,0,0,Das Kopfgeld kommt natürlich noch obendrauf. Ich habe nichts anderes als einen vollen Erfolg von dir erwartet. Gut gemacht.
17,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ah, endlich kommt mal eine erfahren aussehende Abenteurerin. Ich bin sicher, ich habe da genau die richtige Beschäftigung für dich.","Ich bin Merthelin von der Aben­teurer­gilde. Bei mir bekommt jeder Freibriefe, dem Baderon die Erlaubnis erteilt hat. Von dir ... hat er aber nichts gesagt.","Wenn du bereit bist, kannst du den Freibrief beginnen.","Ich bin Merthelin von der Aben­teurer­gilde. Bei mir bekommt jeder Freibriefe, der über ausreichend Erfahrung verfügt, um gegen die Monster da draußen zu bestehen. Das ... scheint bei dir aber leider nicht der Fall zu sein.","Das war hervorragende Arbeit! Ich hoffe, ich kann wieder mit dir rechnen.",0,0,"Du hast dich wirklich ins Zeug gelegt! Wie du nebenbei auch noch das gesuchte Ziel aufgestöbert und zur Strecke gebracht hast, war einsame Spitze! Dafür gebe ich dir einen schönen Bonus."
18,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ja, selbst im Camp Blauer Dunst gibt es Freibriefe. Welchen hättest du denn gerne?","Ich würde dir gerne einen der Freibriefe anvertrauen, aber ich befürchte, dass Baderon leider etwas dagegen hätte. Bitte geh zu ihm und besprich die Sache.","Gib dein Bestes! Ich bin sicher, dass du erfolgreich zurückkehren wirst.","Ich würde dir gerne einen der Freibriefe anvertrauen, aber ich befürchte leider, dass du noch nicht erfahren genug bist. Entschuldige, ist nicht persönlich gemeint.",Ich bin von deinem fabelhaften Können begeistert. Hier ist dein verdienter Lohn!,0,0,Und an das Kopfgeld hast du natürlich auch gedacht und alles wie gewünscht erledigt. Wunderbar.
19,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Ich vergebe Freibriefe für die Umgebung vom Skorpionen-Treff. Willst du dich nicht daran versuchen?,"Suchst du Arbeit? Viele Bewohner dieser Gegend, die ein Problem haben, kommen damit zu uns. Wir stellen dann einen Freibrief aus. Natürlich vergeben wir den nicht an jeden x-Beliebigen. Wir nehmen nur Leute, die uns von Baderon empfohlen wurden. Geh doch noch einmal bei der Aben­teurer­gilde vorbei.","Ich bin mir sicher, dass du den Freibrief ordnungsgemäß erfüllst. Also los!","Suchst du Arbeit? Viele Bewohner dieser Gegend, die ein Problem haben, kommen damit zu uns. Wir stellen dann einen Freibrief aus. Natürlich vergeben wir den nicht an jeden x-Beliebigen. Nur wer genug Erfahrung vorweisen kann, wird mit einem Auftrag bedacht.",Den Auftrag hast du gewissenhaft erledigt. Danke dir. Hier ist deine Belohnung.,0,0,"Und du hast auch noch Zeit dafür gefunden, das gesuchte Ziel zur Strecke zu bringen! Das Kopfgeld schlage ich auf deine Belohnung drauf."
20,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Freibriefe! Wir vergeben Freibriefe!
Oh hallo! Wenn du danach trachtest, dir einen Namen in dieser Gegend zu machen, sind die Freibriefe eine gute Gelegenheit.","Das Problem ist, dass wir die Freibriefe nur an Abenteurer vergeben dürfen, die die Gilde als zuverlässig erachtet. Sprich doch mal mit Baderon um zu erfahren, was du dafür tun musst. Viel Glück!",Alles bereit? Dann viel Erfolg!,"Das Problem ist, dass wir die Freibriefe nur an erfahrene Abenteurer vergeben dürfen. Wir brauchen Leute, die mit den hiesigen Monstern umgehen können. Warum gehst du nicht raus und sammelst mehr Erfahrung? Viel Glück!","Hast du alles erledigt? Wenn dem so ist, kann ich dir deine Belohnung aushändigen. Dein Auftraggeber ist sicher sehr dankbar.",0,0,"Das Kopfgeld für das gesuchte Ziel habe ich schon dazugerechnet. Saubere Arbeit, muss ich sagen."
21,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ich vergebe Freibriefe für die Sonnenküste. Aber glaub nicht, dass du dich an der schönen Küste ausruhen kannst. Die meisten Aufträge sind lebens­ge­fähr­lich.","Du willst dich also an einem Freibrief versuchen? Hm, so einfach ist das nicht. Ich darf die Aufträge nur an Abenteurer vergeben, für deren Können die Aben­teurer­gilde ausdrücklich bürgt. Kehre zur Gilde zurück und sprich mit Baderon.",Auf geht's! Der Freibrief erledigt sich nicht von alleine!,"Du willst dich also an einem Freibrief versuchen? Hm, so einfach ist das nicht. Ich darf die Aufträge nur an Abenteurer vergeben, die ihr Können im Kampf bewiesen haben. Warum gehst du nicht raus und erledigst ein paar Monster, um deine Durchsetzungskraft im Kampf zu stärken?","Du bist schon fertig? Alles erledigt? Alle Achtung, den Freibrief hast du sauber erledigt. Hier ist deine Belohnung.",0,0,Das gesuchte Ziel hast du auch zur Strecke gebracht. Dann lass mich das Kopfgeld auf deine Belohnung aufschlagen. Gute Arbeit!
22,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ich biete Freibriefe für die Region um das Trockendock an. Hier lässt sich schnell ein hübsches Sümmchen verdienen, wenn du fleißig bist.","Gut. Dann muss ich nur noch deine Empfehlung durch die Aben­teurer­gilde überprüfen ... Hm, sieht so aus, als wärst du noch nicht empfohlen worden. Sprich mit Baderon, um die Sache zu regeln. Dann kann ich dir Arbeit anbieten.",Viel Erfolg bei deinem Auftrag. Pass gut auf dich auf!,"Hm, sieht so aus, als fehlte es dir noch an Erfahrung. Komm doch später noch einmal wieder, nachdem du mehr Monster aus dieser Region gejagt hast.","Willkommen zurück! Ich gratuliere dir zu deinem Erfolg. Dein Auftraggeber ist sehr zufrieden und möchte, dass ich dir diese Belohnung aushändige.",0,0,"Außerdem gebe ich dir noch das Kopfgeld für das gesuchte Ziel, das du erledigt hast. Auf dich ist wirklich Verlass!"
23,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Ich bin K'leytai und habe gerade ein paar alte Freibriefe ausgegraben. Schau sie dir an.,"Ich bin leider nicht berechtigt, die Autorität von Baderon zu untergraben. Du musst zuerst mit ihm sprechen, wenn du einen Freibrief von mir willst.","Streng dich an, oder du kannst die Hoffnung auf eine Belohnung begraben!","Tut mir leid, dir das Wasser abgraben zu müssen, aber du bist leider noch nicht erfahren genug für diese Freibriefe. Verbessere dich noch ein wenig, indem du ein paar Monster aus dieser Gegend erlegst.","Gut gemacht! Deine Belohnung hatte ich aus Angst vor Übergriffen bis zu deiner Rückkehr dort drüben im Boden vergraben ... Hier, nimm!",0,0,"Ha! Deine zukünftigen Gegner werden sich auf der Stelle eingraben lassen, wenn sie erfahren, wie du dir dieses Kopfgeld verdient hast!"
24,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ahoi! Ich bin Sturmmaat 1. Klasse Eugene, stets dem Mahlstrom zu Diensten. Nur keine Müdigkeit vorschützen, versuch dich an einem Staatserlass!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Viel Erfolg,  !","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt,  ? Hervorragend. Du bist ein Vorbild für alle, die im Dienst des Mahlstroms stehen.",Bist du denn noch nicht bei einer Staatlichen Ge­sell­schaft gemeldet? Staatenlosen kann ich keinen Erlass vermitteln.,0,0
25,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Ahoi! Ich bin Sturmmaat 1. Klasse C'lafumyn, stets dem Mahlstrom zu Diensten. Nur keine Müdigkeit vorschützen, versuch dich an einem Staatserlass!","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Viel Erfolg,  !","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt,  ? Hervorragend. Du bist ein Vorbild für alle, die im Dienst des Mahlstroms stehen.",Bist du denn noch nicht bei einer Staatlichen Ge­sell­schaft gemeldet? Staatenlosen kann ich keinen Erlass vermitteln.,"Mit Grünschnäbeln kann ich nichts anfangen, ich brauche erfahrene Soldaten. Wer mindestens den Rang eines Sturmmaats 3. Klasse oder einen vergleichbaren Rang einer anderen Ge­sell­schaft hat, kann sich jederzeit bei mir zum Dienst melden.",0
26,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Guten Tag! Ich stehe im Dienst der Bruderschaft der Morgenviper, genauer gesagt der Gelben Schlangen, und vergebe in deren Auftrag Staatserlasse.","Für Neulinge habe ich keine Arbeit, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Nophica stehe dir bei,  !","Mit Grünschnäbeln kann ich nichts anfangen, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt,  ? Hervorragend. Du hast dir deine Staatstaler redlich verdient.",Bist du noch nicht Mitglied einer Staatlichen Ge­sell­schaft? Staatenlosen kann ich leider keinen Erlass vermitteln.,0,0
27,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,"Guten Tag! Ich stehe im Dienst der Bruderschaft der Morgenviper, genauer gesagt der Gelben Schlangen, und vergebe in deren Auftrag Staatserlasse.","Für Neulinge habe ich keine Arbeit, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Nophica stehe dir bei,  !","Für Neulinge habe ich keine Arbeit, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Hast du deinen Auftrag erfolgreich ausgeführt,  ? Hervorragend. Du hast dir deine Staatstaler redlich verdient.",Bist du noch nicht Mitglied einer Staatlichen Ge­sell­schaft? Staatenlosen kann ich leider keinen Erlass vermitteln.,"Für Neulinge habe ich keine Arbeit, ich brauche erfahrene Soldaten. Wer mindestens den Rang eines Dritten Schlangenjüngers oder einen vergleichbaren Rang einer anderen Ge­sell­schaft hat, kann sich jederzeit bei mir zum Dienst melden.",0
28,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,0,1,2,0,0,False,Ich bin Legionsgefreite 1. Klasse Kikiri und zuständig für die Vergabe von Staatserlassen.,"Für unerfahrene Soldaten habe ich keine Verwendung, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Der Kristall zeigt dir den Weg,  Player Player!","Für unerfahrene Soldaten habe ich keine Verwendung, aber wer schon mal einen Gilden­frei­brief absolviert hat, kann sich jederzeit bei mir zum Dienst melden.","Ich gratuliere zum erfolgreichen Abschluss des Auftrags,  . Du hast dir deine Staatstaler redlich verdient.","Erlasse können nur von Mitgliedern einer Staatlichen Ge­sell­schaft ausgeführt werden. Kehre zurück, wenn du dich bei einer gemeldet hast.",0,0
