#,Name,Image,Icon,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown0,SortKey,Category
184,Divine Circle,190960,82091,524,0,0,0,2308,3
185,Velodyna Gatekeepers,190959,82091,525,0,0,0,2309,3
186,Seven Hundred Seventy-Seven,190961,82091,526,0,0,0,2310,3
187,Blue Mage (Ornate),190320,82091,522,0,0,0,2171,2
188,End of an Era,190716,82091,527,0,0,0,2250,3
189,Ten Year Anniversary,190717,82091,523,0,0,0,3950,7
190,Mount Rokkon (Variant),190718,82091,528,0,0,0,2404,4
191,Adventurous Angling,190719,82091,529,0,0,0,2346,8
192,Big Fish,190720,82091,530,0,0,0,2347,8
193,Mahjong Mastery,190721,82091,531,0,0,0,2350,8
194,Palaistra,190490,82091,578,0,0,0,3008,10
195,Cloud Nine,190491,82091,579,0,0,0,3009,10
196,Final Conflict 8,190472,82091,580,0,0,0,3263,5
197,Endless Conflict 8,190473,82091,581,0,0,0,3264,5
198,Rising Conflict 8,190474,82091,582,0,0,0,3265,5
199,Crystal Conflict 8,190480,82091,583,0,0,0,3266,5
200,Diamond Conflict 8,190479,82091,584,0,0,0,3267,5
201,Platinum Conflict 8,190478,82091,585,0,0,0,3268,5
202,Gold Conflict 8,190477,82091,586,0,0,0,3269,5
203,Silver Conflict 8,190476,82091,587,0,0,0,3270,5
204,Bronze Conflict 8,190475,82091,588,0,0,0,3271,5
205,Final Conflict 9,190481,82091,589,0,0,0,3272,5
206,Endless Conflict 9,190482,82091,590,0,0,0,3273,5
207,Rising Conflict 9,190483,82091,591,0,0,0,3274,5
208,Crystal Conflict 9,190489,82091,592,0,0,0,3275,5
209,Diamond Conflict 9,190488,82091,593,0,0,0,3276,5
210,Platinum Conflict 9,190487,82091,594,0,0,0,3277,5
211,Gold Conflict 9,190486,82091,595,0,0,0,3278,5
212,Silver Conflict 9,190485,82091,596,0,0,0,3279,5
213,Bronze Conflict 9,190484,82091,597,0,0,0,3280,5
214,Final Conflict 10,190492,82091,598,0,0,0,3281,5
215,Endless Conflict 10,190493,82091,599,0,0,0,3282,5
216,Rising Conflict 10,190494,82091,600,0,0,0,3283,5
217,Crystal Conflict 10,190500,82091,601,0,0,0,3284,5
218,Diamond Conflict 10,190499,82091,602,0,0,0,3285,5
219,Platinum Conflict 10,190498,82091,603,0,0,0,3286,5
220,Gold Conflict 10,190497,82091,604,0,0,0,3287,5
221,Silver Conflict 10,190496,82091,605,0,0,0,3288,5
222,Bronze Conflict 10,190495,82091,606,0,0,0,3289,5
223,Gundu,190956,82091,567,0,0,0,2305,3
224,Vath,190957,82091,568,0,0,0,2306,3
225,Mogmenders,190958,82091,569,0,0,0,2307,3
226,Twelvefold Blessings,190724,82091,572,0,0,0,2252,3
227,Aloalo Island (Variant),190725,82091,574,0,0,0,2405,4
228,Wondrous Whimsy,190722,82091,570,0,0,0,2351,8
229,Fantastic Faux,190723,82091,571,0,0,0,2352,8
230,Blunderful,190726,82091,575,0,0,0,3951,7
231,Blunderous,190727,82091,576,0,0,0,3952,7
232,Blunder-villed,190728,82091,577,0,0,0,3953,7
233,Yo-kai Watch,190729,82091,607,0,0,0,3954,7
234,Viper (Simple),190241,82091,703,0,0,0,2063,2
235,Viper (Ornate),190321,82091,681,0,0,0,2163,2
236,Pictomancer (Simple),190242,82091,704,0,0,0,2070,2
237,Pictomancer (Ornate),190322,82091,682,0,0,0,2170,2
238,Volcanic Heart,190501,82091,683,0,0,0,3010,10
239,Clockwork Castletown,190502,82091,684,0,0,0,3011,10
240,Final Conflict 11,190503,82091,685,0,0,0,3290,5
241,Endless Conflict 11,190504,82091,686,0,0,0,3291,5
242,Rising Conflict 11,190505,82091,687,0,0,0,3292,5
243,Crystal Conflict 11,190511,82091,688,0,0,0,3293,5
244,Diamond Conflict 11,190510,82091,689,0,0,0,3294,5
245,Platinum Conflict 11,190509,82091,690,0,0,0,3295,5
246,Gold Conflict 11,190508,82091,691,0,0,0,3296,5
247,Silver Conflict 11,190507,82091,692,0,0,0,3297,5
248,Bronze Conflict 11,190506,82091,693,0,0,0,3298,5
249,789th Order,190954,82091,694,0,0,0,2302,3
250,Little Solace,190952,82091,695,0,0,0,2301,3
251,Brotherhood of Ash,190951,82091,696,0,0,0,2300,3
252,Novv's Clutch,190955,82091,697,0,0,0,2303,3
253,Ehcatl Nine,190953,82091,698,0,0,0,2304,3
254,Crimson Dawn,190662,82091,701,0,0,0,1036,9
255,Golden Dawn,190663,82091,702,0,0,0,1037,9
256,Dark Solution,190664,82091,699,0,0,0,1038,9
257,Bright Solution,190665,82091,700,0,0,0,1039,9
258,Seal Rock,190512,82091,756,0,0,0,3013,10
259,Red Sands,190513,82091,757,0,0,0,3012,10
260,Final Conflict 12,190514,82091,758,0,0,0,3299,5
261,Endless Conflict 12,190515,82091,759,0,0,0,3300,5
262,Rising Conflict 12,190516,82091,760,0,0,0,3301,5
263,Crystal Conflict 12,190522,82091,761,0,0,0,3302,5
264,Diamond Conflict 12,190521,82091,762,0,0,0,3303,5
265,Platinum Conflict 12,190520,82091,763,0,0,0,3304,5
266,Gold Conflict 12,190519,82091,764,0,0,0,3305,5
267,Silver Conflict 12,190518,82091,765,0,0,0,3306,5
268,Bronze Conflict 12,190517,82091,766,0,0,0,3307,5
269,Turali Travel Agency,190968,82091,767,0,0,0,2317,3
270,Heavens' Orthodoxy,190654,82091,768,0,0,0,1020,9
271,Heavens' Heresy,190672,82091,769,0,0,0,1021,9
272,Idyll Wisdom,190655,82091,770,0,0,0,1022,9
273,Idyll Industry,190673,82091,771,0,0,0,1023,9
274,Kugane Commerce,190656,82091,772,0,0,0,1024,9
275,Kugane Leisure,190668,82091,773,0,0,0,1025,9
276,Western Reach,190657,82091,774,0,0,0,1026,9
277,Eastern Reach,190669,82091,775,0,0,0,1027,9
278,Exarchic Dome,190658,82091,776,0,0,0,1028,9
279,Exarchic Tower,190670,82091,777,0,0,0,1029,9
280,Eulmoran Comfort,190659,82091,778,0,0,0,1030,9
281,Eulmoran Glory,190671,82091,779,0,0,0,1031,9
282,Sharlayan Stoa,190660,82091,780,0,0,0,1032,9
283,Sharlayan Agora,190666,82091,781,0,0,0,1033,9
284,Hannish Radiance,190661,82091,782,0,0,0,1034,9
285,Hannish Wonders,190667,82091,783,0,0,0,1035,9
286,Fields of Glory,190523,82091,852,0,0,0,3014,10
287,Onsal Hakair,190524,82091,853,0,0,0,3015,10
288,Final Conflict 13,190525,82091,854,0,0,0,3308,5
289,Endless Conflict 13,190526,82091,855,0,0,0,3309,5
290,Rising Conflict 13,190527,82091,856,0,0,0,3310,5
291,Crystal Conflict 13,190533,82091,857,0,0,0,3311,5
292,Diamond Conflict 13,190532,82091,858,0,0,0,3312,5
293,Platinum Conflict 13,190531,82091,859,0,0,0,3313,5
294,Gold Conflict 13,190530,82091,860,0,0,0,3314,5
295,Silver Conflict 13,190529,82091,861,0,0,0,3315,5
296,Bronze Conflict 13,190528,82091,862,0,0,0,3316,5
297,Final Conflict 14,190534,82091,863,0,0,0,3317,5
298,Endless Conflict 14,190535,82091,864,0,0,0,3318,5
299,Rising Conflict 14,190536,82091,865,0,0,0,3319,5
300,Crystal Conflict 14,190542,82091,866,0,0,0,3320,5
301,Diamond Conflict 14,190541,82091,867,0,0,0,3321,5
302,Platinum Conflict 14,190540,82091,868,0,0,0,3322,5
303,Gold Conflict 14,190539,82091,869,0,0,0,3323,5
304,Silver Conflict 14,190538,82091,870,0,0,0,3324,5
305,Bronze Conflict 14,190537,82091,871,0,0,0,3325,5
306,Futures Rewritten,190730,82091,872,0,0,0,2505,4
307,Gok Golma,190969,82091,873,0,0,0,2318,3
308,Deadly Welcome,190707,82091,874,0,0,0,2354,4
309,Deadly Descent,190708,82091,875,0,0,0,2355,4
310,Victory-on-High,190709,82091,876,0,0,0,2356,4
311,Ascension-on-High,190710,82091,877,0,0,0,2357,4
312,Occult Crescent,190731,82091,879,0,0,0,2407,4
313,Cosmic Exploration,190732,82091,878,0,0,0,2343,8
314,Monster Hunter Wilds 1,190733,82091,943,0,0,0,3955,7
315,Monster Hunter Wilds 2,190734,82091,944,0,0,0,3956,7
316,Hidden Gorge,190543,82091,916,0,0,0,3016,10
317,Borderland Ruins (Secure),190544,82091,917,0,0,0,3017,10
318,Final Conflict 15,190545,82091,918,0,0,0,3326,5
319,Endless Conflict 15,190546,82091,919,0,0,0,3327,5
320,Rising Conflict 15,190547,82091,920,0,0,0,3328,5
321,Crystal Conflict 15,190553,82091,921,0,0,0,3329,5
322,Diamond Conflict 15,190552,82091,922,0,0,0,3330,5
323,Platinum Conflict 15,190551,82091,923,0,0,0,3331,5
324,Gold Conflict 15,190550,82091,924,0,0,0,3332,5
325,Silver Conflict 15,190549,82091,925,0,0,0,3333,5
326,Bronze Conflict 15,190548,82091,926,0,0,0,3334,5
327,Final Conflict 16,190554,82091,927,0,0,0,3335,5
328,Endless Conflict 16,190555,82091,928,0,0,0,3336,5
329,Rising Conflict 16,190556,82091,929,0,0,0,3337,5
330,Ultima Conflict 16,190564,82091,930,0,0,0,3338,5
331,Omega Conflict 16,190563,82091,931,0,0,0,3339,5
332,Crystal Conflict 16,190562,82091,932,0,0,0,3340,5
333,Diamond Conflict 16,190561,82091,933,0,0,0,3341,5
334,Platinum Conflict 16,190560,82091,934,0,0,0,3342,5
335,Gold Conflict 16,190559,82091,935,0,0,0,3343,5
336,Silver Conflict 16,190558,82091,936,0,0,0,3344,5
337,Bronze Conflict 16,190557,82091,937,0,0,0,3345,5
338,The Hands of Zirgorteh,190970,82091,938,0,0,0,2319,3
339,Pilgrim's Traverse,190735,82091,941,0,0,0,2401,4
340,Distant Sanctums,190736,82091,942,0,0,0,2402,4
341,Cosmic Constructs,190737,82091,940,0,0,0,2344,8
342,Island Days,190738,82091,939,0,0,0,2342,8
343,Bayside Battleground,190565,82091,995,0,0,0,3018,10
344,Worqor Chirteh,190566,82091,996,0,0,0,3019,10
345,Final Conflict 17,190567,82091,997,0,0,0,3346,5
346,Endless Conflict 17,190568,82091,998,0,0,0,3347,5
347,Rising Conflict 17,190569,82091,999,0,0,0,3348,5
348,Ultima Conflict 17,190577,82091,1000,0,0,0,3349,5
349,Omega Conflict 17,190576,82091,1001,0,0,0,3350,5
350,Crystal Conflict 17,190575,82091,1002,0,0,0,3351,5
351,Diamond Conflict 17,190574,82091,1003,0,0,0,3352,5
352,Platinum Conflict 17,190573,82091,1004,0,0,0,3353,5
353,Gold Conflict 17,190572,82091,1005,0,0,0,3354,5
354,Silver Conflict 17,190571,82091,1006,0,0,0,3355,5
355,Bronze Conflict 17,190570,82091,1007,0,0,0,3356,5
356,Final Conflict 18,190578,82091,1008,0,0,0,3357,5
357,Endless Conflict 18,190579,82091,1009,0,0,0,3358,5
358,Rising Conflict 18,190580,82091,1010,0,0,0,3359,5
359,Ultima Conflict 18,190588,82091,1011,0,0,0,3360,5
360,Omega Conflict 18,190587,82091,1012,0,0,0,3361,5
361,Crystal Conflict 18,190586,82091,1013,0,0,0,3362,5
362,Diamond Conflict 18,190585,82091,1014,0,0,0,3363,5
363,Platinum Conflict 18,190584,82091,1015,0,0,0,3364,5
364,Gold Conflict 18,190583,82091,1016,0,0,0,3365,5
365,Silver Conflict 18,190582,82091,1017,0,0,0,3366,5
366,Bronze Conflict 18,190581,82091,1018,0,0,0,3367,5
367,Special Accolades,190903,82091,1021,0,0,0,4002,7
368,Cosmic Fantasy,190739,82091,1020,0,0,0,2345,8
369,,0,0,0,0,0,0,0,0
370,Simple Pink,190030,82091,1044,0,0,0,905,7
371,Simple Violet,190031,82091,1045,0,0,0,906,7
372,Simple Pale Blue,190032,82091,1046,0,0,0,907,7
373,Simple Peach,190033,82091,1047,0,0,0,908,7
374,Simple Lime,190034,82091,1048,0,0,0,909,7
375,Simple Pale Teal,190035,82091,1049,0,0,0,910,7
376,Simple Pale Yellow,190036,82091,1050,0,0,0,911,7
377,Simple Yellow,190037,82091,1051,0,0,0,912,7
378,,0,0,0,0,0,0,0,0
379,,0,0,0,0,0,0,0,0
380,,0,0,0,0,0,0,0,0
381,,0,0,0,0,0,0,0,0
382,,0,0,0,0,0,0,0,0
383,,0,0,0,0,0,0,0,0
384,,0,0,0,0,0,0,0,0
385,,0,0,0,0,0,0,0,0
386,,0,0,0,0,0,0,0,0
387,,0,0,0,0,0,0,0,0
388,,0,0,0,0,0,0,0,0
389,,0,0,0,0,0,0,0,0
390,,0,0,0,0,0,0,0,0
391,,0,0,0,0,0,0,0,0
392,,0,0,0,0,0,0,0,0
393,,0,0,0,0,0,0,0,0
394,,0,0,0,0,0,0,0,0
395,,0,0,0,0,0,0,0,0
396,,0,0,0,0,0,0,0,0
397,,0,0,0,0,0,0,0,0
398,,0,0,0,0,0,0,0,0
399,,0,0,0,0,0,0,0,0
400,,0,0,0,0,0,0,0,0
