#,Unknown0,Unknown1,Unknown2,Unknown3,Unknown4,Unknown5,Unknown6
413,68827,87,0,0,255,True,False
414,68835,87,255,0,255,False,False
415,68836,87,0,0,255,True,False
416,68836,87,1,2,255,False,False
417,68838,87,1,2,255,False,False
418,68858,87,1,255,255,False,False
419,69145,87,1,3,255,False,False
420,69166,87,1,2,255,False,False
421,69190,87,11,255,255,False,False
422,69209,87,255,0,255,False,False
423,69210,87,0,0,255,True,False
424,69211,87,1,3,255,False,False
425,69218,87,1,2,255,False,False
426,69298,87,255,0,255,False,False
427,69299,87,0,0,255,True,False
428,69300,87,1,2,255,False,False
429,69301,87,0,0,255,True,False
430,69306,87,4,255,255,False,False
431,69310,87,2,3,255,False,False
432,69318,86,1,2,255,False,False
433,70011,88,2,255,255,False,False
434,69956,92,3,5,255,False,False
435,69956,158,5,255,255,False,False
436,69305,101,2,3,255,False,False
437,69305,94,3,0,255,False,False
438,69311,95,2,4,255,False,False
439,69319,102,2,4,255,False,False
440,69319,102,5,255,255,False,False
441,69431,102,2,6,255,False,False
442,69431,104,6,7,255,False,False
443,69431,103,7,255,255,False,False
444,68114,301,2,5,255,False,False
445,69516,103,2,3,255,False,False
446,69516,99,5,6,255,False,False
447,69516,103,6,255,255,False,False
448,69517,103,2,255,255,False,False
449,69567,103,2,5,255,False,False
450,69567,100,5,6,255,False,False
451,69567,100,7,255,255,False,False
452,69567,103,255,0,255,False,False
453,69568,126,0,0,255,True,False
454,69568,103,1,255,255,False,False
455,69319,96,4,5,255,False,False
456,69516,97,4,5,255,False,False
457,69567,98,6,7,255,False,False
458,69956,105,2,3,255,False,False
459,69974,106,2,255,255,False,False
460,70073,107,2,3,255,False,False
461,70202,108,3,4,255,False,False
462,68836,109,4,5,255,False,False
463,68848,110,2,3,255,False,False
464,68876,111,2,3,255,False,False
465,69131,112,2,3,255,False,False
466,69132,113,3,4,255,False,False
467,69157,114,2,3,255,False,False
468,69179,115,3,4,255,False,False
469,69190,116,7,8,255,False,False
470,69210,117,2,3,255,False,False
471,69313,118,3,4,255,False,False
472,69547,119,4,5,255,False,False
473,69598,120,3,4,255,False,False
474,70213,121,4,5,255,False,False
475,68856,122,2,3,255,False,False
476,69179,123,5,6,255,False,False
477,69190,125,9,10,255,False,False
478,68718,102,2,4,255,False,False
479,68718,128,4,255,255,False,False
480,68718,102,255,0,255,False,False
481,68719,129,0,0,255,True,False
482,68719,102,2,4,255,False,False
483,68721,102,1,2,255,False,False
484,68721,127,2,3,255,False,False
485,69179,124,4,5,255,False,False
486,69179,130,255,0,255,False,False
487,66081,133,255,0,255,False,False
488,66082,133,0,0,255,True,False
489,66892,133,1,2,255,False,False
490,66896,133,1,3,255,False,False
491,66897,133,255,0,255,False,False
492,67135,133,1,255,255,False,False
493,69550,133,1,0,255,False,False
494,69551,133,0,0,255,True,False
495,69917,133,2,255,255,False,False
496,67011,133,7,255,255,False,False
497,65985,134,255,0,255,False,False
498,66043,134,0,0,255,True,False
499,66725,134,1,255,255,False,False
500,66727,134,1,255,255,False,False
501,66984,134,2,255,255,False,False
502,66989,134,1,2,255,False,False
503,67188,134,1,2,255,False,False
504,67895,134,1,3,255,False,False
505,69601,134,4,0,255,False,False
506,69602,134,0,0,255,True,False
507,69190,131,8,9,255,False,False
508,69190,132,10,11,255,False,False
509,69918,135,2,255,255,False,False
510,68508,135,3,6,255,False,False
511,68008,136,2,255,255,False,False
512,68008,137,255,0,255,False,False
513,68009,137,0,0,255,True,False
514,68010,137,2,4,255,False,False
515,68011,137,1,2,255,False,True
516,68012,137,1,2,255,False,True
517,68055,137,255,0,255,False,False
518,68062,137,1,2,255,False,True
519,68482,137,0,0,255,True,False
520,68482,137,2,255,255,False,False
521,68505,137,1,2,255,False,False
522,68558,136,2,255,255,False,False
523,68565,137,255,0,255,False,False
524,68606,137,0,0,255,True,False
525,69370,137,1,2,255,False,False
526,69314,138,1,2,255,False,False
527,69314,139,2,3,255,False,False
528,69985,140,3,4,255,False,False
529,69985,141,4,5,255,False,False
530,69985,142,2,3,255,False,False
531,69999,143,4,255,255,False,False
532,70000,144,1,2,255,False,False
533,70000,146,2,3,255,False,False
534,70000,145,4,6,255,False,False
535,69219,147,7,9,255,False,False
536,69219,148,9,255,255,False,False
537,69220,153,1,3,255,False,False
538,69220,153,9,10,255,False,False
539,69220,149,10,255,255,False,False
540,69221,149,1,3,255,False,False
541,69221,149,8,255,255,False,False
542,69222,149,1,3,255,False,False
543,69222,149,8,255,255,False,False
544,69223,149,1,3,255,False,False
545,69223,151,7,8,255,False,False
546,69223,150,8,255,255,False,False
547,69224,150,1,255,255,False,False
548,68815,155,3,4,255,False,False
549,68815,152,5,255,255,False,False
550,68815,154,255,0,255,False,False
551,69934,156,2,3,255,False,False
552,70133,157,3,4,255,False,False
553,69956,93,255,0,255,False,False
554,70065,40,1,2,255,False,False
555,70210,41,3,4,255,False,False
556,69371,159,2,5,255,False,False
557,69372,159,2,0,255,False,False
558,69380,159,0,0,255,True,False
559,69380,159,255,0,255,False,False
560,69381,159,0,0,255,True,False
561,69381,159,255,0,255,False,False
562,69477,159,0,0,255,True,False
563,69477,159,1,2,255,False,False
564,69477,162,2,0,255,False,False
565,67982,445,4,255,255,False,False
566,0,0,0,0,0,False,False
567,69479,162,1,0,255,False,False
568,0,0,0,0,0,False,False
569,69480,162,255,0,255,False,False
570,0,0,0,0,0,False,False
571,69481,162,255,0,255,False,False
572,0,0,0,0,0,False,False
573,69482,162,1,0,255,False,False
574,0,0,0,0,0,False,False
575,69483,162,1,0,255,False,False
576,0,0,0,0,0,False,False
577,69484,162,255,0,255,False,False
578,0,0,0,0,0,False,False
579,69485,162,1,0,255,False,False
580,0,0,0,0,0,False,False
581,69486,162,1,0,255,False,False
582,0,0,0,0,0,False,False
583,69487,164,1,2,255,False,False
584,69487,162,2,255,255,False,False
585,69487,159,255,0,255,False,False
586,69505,159,0,0,255,True,False
587,69505,159,255,0,255,False,False
588,69506,159,0,0,255,True,False
589,69506,159,255,0,255,False,False
590,69507,159,0,0,255,True,False
591,69507,159,255,0,255,False,False
592,69561,159,0,0,255,True,False
593,69561,159,1,2,255,False,False
594,69561,162,2,255,255,False,False
595,69561,159,255,0,255,False,False
596,69562,159,0,0,255,True,False
597,69562,159,1,2,255,False,False
598,69562,160,2,3,255,False,False
599,69562,161,3,4,255,False,False
600,69562,159,4,0,255,False,False
601,69563,159,0,0,255,True,False
602,69564,159,0,0,255,True,False
603,69564,161,1,255,255,False,False
604,69564,159,255,0,255,False,False
605,69565,159,0,0,255,True,False
606,69565,159,255,0,255,False,False
607,69573,159,0,0,255,True,False
608,69573,159,255,0,255,False,False
609,69574,159,0,0,255,True,False
610,69574,159,255,0,255,False,False
611,69575,159,0,0,255,True,False
612,69575,159,255,0,255,False,False
613,69576,159,0,0,255,True,False
614,69576,159,255,0,255,False,False
615,69620,159,0,0,255,True,False
616,69620,159,1,2,255,False,False
617,69620,163,2,0,255,False,False
618,0,0,0,0,0,False,False
619,69621,163,1,0,255,False,False
620,0,0,0,0,0,False,False
621,69622,163,1,0,255,False,False
622,0,0,0,0,0,False,False
623,69623,163,1,0,255,False,False
624,0,0,0,0,0,False,False
625,69624,163,1,5,255,False,False
626,69624,170,5,6,255,False,False
627,0,0,0,0,0,False,False
628,69628,163,255,0,255,False,False
629,0,0,0,0,0,False,False
630,69629,163,255,0,255,False,False
631,0,0,0,0,0,False,False
632,69631,159,0,0,255,True,False
633,69631,159,255,0,255,False,False
634,69632,159,0,0,255,True,False
635,69632,159,255,0,255,False,False
636,69633,159,0,0,255,True,False
637,69633,159,255,0,255,False,False
638,69634,159,0,0,255,True,False
639,69634,159,255,0,255,False,False
640,69635,159,0,0,255,True,False
641,69635,159,255,0,255,False,False
642,69636,159,0,0,255,True,False
643,69636,159,255,0,255,False,False
644,69637,159,0,0,255,True,False
645,69637,159,255,0,255,False,False
646,67741,167,1,2,255,False,False
647,67821,165,1,2,255,False,False
648,67821,166,2,3,255,False,False
649,67821,165,4,5,255,False,False
650,67821,166,5,6,255,False,False
651,67821,165,6,7,255,False,False
652,67821,168,7,8,255,False,False
653,67821,165,8,0,255,False,False
654,67822,165,0,0,255,True,False
655,67822,166,255,0,255,False,False
656,67909,166,1,2,255,False,False
657,67909,165,2,3,255,False,False
658,67909,169,3,4,255,False,False
659,67909,165,4,0,255,False,False
660,67910,165,0,0,255,True,False
661,67910,166,1,255,255,False,False
662,67910,165,255,0,255,False,False
663,67016,169,1,255,255,False,False
664,69624,163,6,7,255,False,False
665,69624,159,7,0,255,False,False
666,69609,171,3,0,255,False,False
667,69610,171,0,0,255,True,False
668,69610,171,255,0,255,False,False
669,69611,171,0,0,255,True,False
670,69611,171,255,0,255,False,False
671,69612,171,0,0,255,True,False
672,69612,171,255,0,255,False,False
673,69613,171,0,0,255,True,False
674,69613,171,7,0,255,False,False
675,69614,171,0,0,255,True,False
676,69614,172,2,255,255,False,False
677,69614,171,255,0,255,False,False
678,69513,173,2,3,255,False,False
679,69513,65,3,4,255,False,False
680,70299,19,1,0,255,False,False
681,70272,174,0,0,255,True,False
682,70272,175,7,8,255,False,False
683,70277,176,2,0,255,False,False
684,70278,176,0,0,255,True,False
685,70278,176,1,2,255,False,False
686,70274,177,2,5,255,False,False
687,68005,178,4,5,255,False,False
688,68043,179,1,2,255,False,False
689,68060,180,4,5,255,False,False
690,68080,181,6,7,255,False,False
691,68089,182,1,2,255,False,False
692,70278,183,2,3,255,False,False
693,70278,184,3,4,255,False,False
694,70012,185,3,255,255,False,False
695,70013,186,1,255,255,False,False
696,70014,187,1,2,255,False,False
697,70015,188,2,3,255,False,False
698,70172,189,1,2,255,False,False
699,70173,190,3,255,255,False,False
700,70174,191,2,3,255,False,False
701,70175,192,1,2,255,False,False
702,70292,29,2,3,255,False,False
703,70292,27,3,255,255,False,True
704,70293,28,4,255,255,False,True
705,70294,28,2,255,255,False,True
706,70295,27,2,255,255,False,True
707,68089,193,2,3,255,False,True
708,68089,194,3,4,255,False,False
709,70186,165,3,4,255,False,True
710,70186,166,8,9,255,False,False
711,70283,88,1,2,255,False,False
712,66045,195,255,0,255,False,False
713,66046,195,0,0,255,True,False
714,66046,195,1,2,255,False,False
715,66110,195,255,0,255,False,False
716,65808,195,0,0,255,True,False
717,65808,195,255,0,255,False,False
718,65879,195,0,0,255,True,False
719,65879,195,255,0,255,False,False
720,66047,195,0,0,255,True,False
721,66047,195,255,0,255,False,False
722,66216,195,0,0,255,True,False
723,66217,195,0,0,255,True,False
724,66218,195,0,0,255,True,False
725,66219,195,255,0,255,False,False
726,66220,195,255,0,255,False,False
727,66221,195,255,0,255,False,False
728,66049,195,0,0,255,True,False
729,66282,195,2,0,255,False,False
730,66283,195,0,0,255,True,False
731,66298,195,255,0,255,False,False
732,66299,195,0,0,255,True,False
733,66299,195,1,2,255,False,False
734,66319,195,255,0,255,False,False
735,69399,195,0,0,255,True,False
736,69399,195,1,2,255,False,False
737,66337,195,255,0,255,False,False
738,66052,195,0,0,255,True,False
739,66053,195,3,255,255,False,False
740,66056,195,255,0,255,False,False
741,66514,195,0,0,255,True,False
742,66058,195,255,0,255,False,False
743,70057,195,0,0,255,True,False
744,70058,195,255,0,255,False,False
745,66711,195,0,0,255,True,False
746,66711,195,1,255,0,False,False
747,66711,195,255,0,255,False,False
748,69410,195,0,0,255,True,False
749,69410,195,1,2,255,False,False
750,69411,195,255,0,255,False,False
751,69412,195,0,0,255,True,False
752,69412,195,1,255,255,False,False
753,69413,195,2,255,255,False,False
754,66727,195,255,0,255,False,False
755,66728,195,0,0,255,True,False
756,66728,195,1,2,255,False,False
757,66728,195,255,0,255,False,False
758,69414,195,0,0,255,True,False
759,69414,195,1,2,255,False,False
760,67137,195,255,0,255,False,False
761,67138,195,0,0,255,True,False
762,67166,195,2,3,255,False,False
763,67879,195,255,0,255,False,False
764,67882,195,5,255,255,False,False
765,68505,195,3,0,255,False,False
766,68506,195,0,0,255,True,False
767,67089,195,0,0,255,True,False
768,66583,195,0,0,255,True,False
769,66583,195,255,0,255,False,False
770,66584,195,0,0,255,True,False
771,66693,195,0,0,255,True,False
772,66694,195,0,0,255,True,False
773,66730,195,0,0,255,True,False
774,66731,195,255,0,255,False,False
775,66732,195,0,0,255,True,False
776,66732,195,255,0,255,False,False
777,66733,195,0,0,255,True,False
778,66733,195,255,0,255,False,False
779,66734,195,0,0,255,True,False
780,66948,195,0,0,255,True,False
781,66949,195,0,0,255,True,False
782,67066,195,255,0,255,False,False
783,65626,195,0,0,255,True,False
784,65626,195,255,0,255,False,False
785,66695,195,0,0,255,True,False
786,66696,195,0,0,255,True,False
787,66696,195,255,0,255,False,False
788,66849,195,0,0,255,True,False
789,66850,195,255,0,255,False,False
790,65579,195,0,0,255,True,False
791,66543,195,0,0,255,True,False
792,66548,195,255,0,255,False,False
793,66551,195,0,0,255,True,False
794,66556,195,255,0,255,False,False
795,66560,195,255,0,255,False,False
796,66561,195,0,0,255,True,False
797,66571,195,255,0,255,False,False
798,65905,255,3,4,255,False,False
799,70058,34,2,3,255,False,False
800,70058,33,3,4,255,False,True
801,70058,43,4,5,255,False,False
802,70058,44,5,6,255,False,True
803,70058,44,6,7,255,False,False
804,65638,196,255,0,255,False,False
805,65640,196,0,0,255,True,False
806,65640,196,255,0,255,False,False
807,65646,196,0,0,255,True,False
808,65646,196,1,2,255,False,False
809,65646,196,3,4,255,False,False
810,65646,196,8,0,255,False,False
811,65662,196,0,0,255,True,False
812,65662,196,1,2,255,False,False
813,65662,196,255,0,255,False,False
814,65680,196,0,0,255,True,False
815,65680,196,1,2,255,False,False
816,65681,196,255,0,255,False,False
817,65682,196,0,0,255,True,False
818,65682,196,6,7,255,False,False
819,65682,196,255,0,255,False,False
