key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28
3.5,5935263,0,0,0,False,2,67871,4,False,2,67874,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
3.6,5904772,2,67874,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
3.7,5507380,2,67874,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
4.0,5865585,3,1,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
4.1,5888168,3,3,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
4.2,6179985,2,67769,255,False,1,67776,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
5.0,5811219,3,1,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
5.1,8372998,1,69496,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
5.2,8380509,1,69496,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
6.0,5865967,3,5,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
6.1,5865980,3,5,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
7.0,5907817,2,67194,255,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
7.1,5932745,1,67205,0,False,1,67629,0,False,2,67785,4,False,2,67788,2,False,2,67871,4,False,2,67874,4,False,0,0,0,False
7.2,6422946,1,67905,0,False,1,67908,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
7.3,6658903,2,67874,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
7.4,6973210,1,68160,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.0,6110195,1,67700,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.1,6110196,1,67701,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.2,6110197,1,67702,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.3,6110198,1,67703,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.4,6110199,1,67704,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.5,6110200,1,67705,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
8.6,6110201,1,67706,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
9.0,6263675,1,67857,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
9.1,6263676,1,67858,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
9.2,6263677,1,67859,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
9.3,6263678,1,67861,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
9.4,6263679,1,67862,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
10.0,6644799,2,67888,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
11.0,6700275,2,67890,255,False,2,67894,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.0,6915108,2,68464,2,False,2,68567,1,False,1,68571,0,False,2,68692,255,False,0,0,0,False,0,0,0,False,0,0,0,False
12.1,6714292,2,68070,2,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.2,6583748,2,68064,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.3,6989278,2,67983,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.4,7180265,1,68572,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.5,7180661,1,68573,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.6,7181233,1,68574,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.7,7181276,1,68575,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
12.8,7181329,1,68576,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
13.0,6773501,2,68084,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
13.1,6828084,1,68072,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
13.2,6773496,1,68072,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.0,6735165,2,68089,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.1,6782280,2,68088,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.2,7021654,2,68088,1,True,2,68089,5,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.3,7173840,1,68565,0,False,1,68610,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.4,7173843,1,68565,0,False,1,68610,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.5,7173842,1,68610,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.6,7173841,1,68610,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.7,7354962,2,68611,2,False,2,68611,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
14.8,8464625,1,69551,0,False,2,69932,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.0,6719649,2,68027,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.1,6719762,2,68166,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.2,6777139,2,68018,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.3,7082629,1,68509,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.4,7082644,1,68510,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.5,7082645,1,68511,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.6,7082646,1,68512,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.7,7082647,1,68513,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
15.8,7233145,2,68551,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.0,6539826,2,68053,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.1,6698045,2,68060,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.2,6645602,2,68060,2,False,2,68060,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.3,7242432,2,68562,2,False,2,68565,2,False,1,68607,0,False,2,68610,5,False,0,0,0,False,0,0,0,False,0,0,0,False
16.4,7421344,2,68610,1,False,2,68610,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
16.5,8468755,1,69551,0,False,2,69932,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.0,6783897,2,68053,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.1,7340781,1,68633,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.2,7350184,1,68634,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.3,7350185,1,68635,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.4,7345094,1,68636,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
17.5,7350186,1,68637,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.0,6948697,1,68089,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.1,6949364,1,68089,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.2,6943258,2,67991,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.3,6945474,1,68008,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.4,7021320,2,67999,255,False,1,68062,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
18.5,0,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.0,6887992,2,68012,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.1,6586545,2,68006,1,False,2,68061,255,False,2,68062,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.2,6998348,2,68061,255,False,2,68062,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
19.3,7127964,1,68089,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
20.0,6904932,2,68465,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
21.0,7297919,4,4,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
21.1,7297920,4,4,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
21.2,7170393,4,19,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.0,7331060,5,1,0,False,5,4,0,False,5,5,0,False,5,8,0,False,5,9,0,False,0,0,0,False,0,0,0,False
22.1,7387118,5,16,0,False,5,22,0,False,5,23,0,False,5,27,0,False,5,31,0,False,0,0,0,False,0,0,0,False
22.2,7385932,5,12,0,False,5,15,0,False,5,19,0,False,5,26,0,False,5,28,0,False,0,0,0,False,0,0,0,False
22.3,7380934,5,23,0,False,5,31,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.4,7509016,5,34,0,False,5,70,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.5,7630548,5,38,0,False,5,41,0,False,5,42,0,False,5,43,0,False,5,67,0,False,0,0,0,False,0,0,0,False
22.6,7635836,5,46,0,False,5,49,0,False,5,52,0,False,5,53,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.7,7626587,5,56,0,False,5,59,0,False,5,60,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.8,7262591,5,63,0,False,5,66,0,False,5,67,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
22.9,7630164,5,72,0,False,5,73,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
23.0,7645860,4,45,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
23.1,7672221,4,51,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
23.2,7632009,4,58,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
24.0,7581964,2,68690,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.0,7693610,4,80,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.1,7588684,4,72,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.2,7734696,4,76,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.3,7845079,4,72,0,False,4,76,0,False,4,80,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.4,7855266,4,81,0,True,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.5,7781307,4,85,0,False,4,86,0,False,4,86,1,False,4,90,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.6,7840051,4,70,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.7,7840054,4,74,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
25.8,7840058,4,78,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.0,7446962,2,68841,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.1,7446965,2,68860,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.2,7446961,2,69145,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.3,8034353,2,68838,1,False,2,68841,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
26.4,8382513,1,69432,0,False,2,69433,255,False,1,69434,0,False,1,69435,0,False,2,69436,6,False,0,0,0,False,0,0,0,False
27.0,7921422,2,69167,255,False,2,69179,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
27.1,7964411,2,68822,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
27.2,8384359,2,69488,3,False,2,69489,1,False,1,69489,0,False,2,69534,4,False,1,69581,0,False,1,69585,0,False,0,0,0,False
27.3,8388825,2,69489,1,False,2,69571,2,False,2,69571,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.0,7965311,2,68869,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.1,7624736,2,68868,5,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.2,7460201,2,68872,255,False,2,68873,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.3,8262841,1,69330,0,False,1,69331,0,False,1,69332,0,False,1,69333,0,False,2,69334,255,False,2,69335,4,False,0,0,0,False
28.4,8262789,1,69336,0,False,1,69337,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.5,8262790,1,69338,0,False,1,69339,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.6,8262791,1,69340,0,False,1,69341,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.7,8262788,2,69334,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
28.8,8264083,1,69330,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
29.0,7965327,2,69187,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
29.1,7811622,2,69187,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
29.2,7852579,2,69190,7,False,2,69190,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
30.0,7964397,1,68767,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
30.1,7964396,1,68768,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
30.2,8376775,2,69313,3,False,2,69314,1,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
30.3,9662171,1,70266,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
31.0,8047917,2,69167,255,False,2,69179,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
31.1,7968773,1,69158,0,False,2,69167,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
31.2,8036278,1,68791,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
32.0,7980543,1,68792,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
33.0,7871397,2,68836,255,False,1,69179,0,False,2,69190,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.0,8146727,2,69219,9,False,2,69220,11,False,2,69221,9,False,2,69222,9,False,2,69223,8,False,0,0,0,False,0,0,0,False
34.1,8149890,2,69219,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.2,8149893,2,69220,11,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.3,8149894,2,69221,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.4,8149891,2,69222,9,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
34.5,8149892,2,69223,8,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
35.0,8398048,1,69493,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
35.1,8541476,1,69535,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.0,8401669,1,69477,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.1,8401671,1,69481,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.2,8401672,1,69484,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.3,8407765,1,69481,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.4,8510356,1,69481,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.5,8510361,1,69484,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.6,8510365,1,69484,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.7,8510375,1,69481,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.8,8510383,1,69484,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
36.9,8510386,1,69484,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
37.0,8464516,1,69551,0,False,2,69932,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
38.0,8466246,1,69551,0,False,2,69932,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
39.0,8468751,1,69551,0,False,2,69932,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
40.0,8724610,2,69571,2,False,2,69571,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
40.1,8462348,2,69571,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
41.0,8754908,2,69567,7,False,2,70297,1,False,2,70297,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.0,8773502,2,69628,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.1,8773523,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.2,8773532,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.3,8773577,2,69628,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.4,8773578,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.5,8773579,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.6,8773618,1,69620,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.7,8773630,1,69628,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.8,8773643,1,69629,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.9,8743494,2,69628,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.10,8746211,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.11,8725648,2,69628,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.12,8725649,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.13,8725653,2,69629,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.14,8612241,2,69624,4,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
42.15,8715333,2,69620,3,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
43.0,8992911,2,69983,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
43.1,8872828,2,69988,3,False,1,70000,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
43.2,9396828,2,70176,255,False,2,70295,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
44.0,8751915,2,69913,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
44.1,9000193,2,69948,2,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
44.2,9167820,1,70081,0,False,1,70082,0,False,1,70083,0,False,1,70084,0,False,1,70085,0,False,0,0,0,False,0,0,0,False
45.0,8905301,2,69922,255,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False,0,0,0,False
