key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
34,95000,6,6,215,10000,202,202,17,266,0,0,34,8,10009,34
35,102000,7,6,220,10000,209,209,18,286,0,0,35,9,10011,35
36,113000,7,7,225,10000,215,215,19,317,0,0,36,9,10011,36
37,121000,7,7,230,10000,223,223,19,339,0,0,37,9,10011,37
38,133000,7,7,235,10000,229,229,20,360,0,0,38,12,10011,38
39,142000,7,7,240,10000,236,236,21,384,0,0,39,12,10011,39
40,155000,8,8,245,10000,244,244,22,419,40000,0,40,12,10013,40
41,163000,8,8,250,10000,253,253,22,441,0,0,41,11,10013,41
42,171000,8,8,255,10000,263,263,22,462,0,0,42,11,10013,42
43,179000,8,8,260,10000,272,272,22,484,0,0,43,11,10013,43
44,187000,8,9,265,10000,283,283,22,505,0,0,44,13,10013,44
45,195000,9,9,270,10000,292,292,22,527,0,0,45,13,10013,45
46,214000,9,9,275,10000,302,302,23,578,0,0,46,13,10013,46
47,229000,9,9,280,10000,311,311,23,619,0,0,47,5,10013,47
48,244000,9,10,285,10000,322,322,24,659,0,0,48,5,10013,48
49,259000,9,10,290,10000,331,331,24,700,0,0,49,5,10013,49
50,421000,10,10,300,10000,341,341,39,927,0,0,130,10,10013,50
51,500000,10,10,305,10000,342,366,39,1050,0,0,130,36,10013,120
52,580000,10,10,310,10000,344,392,39,1160,0,0,130,36,10013,125
53,663000,10,10,315,10000,345,418,39,1260,0,0,130,37,10013,130
54,749000,10,10,320,10000,346,444,39,1386,0,0,133,37,10013,133
55,837000,10,10,325,10000,347,470,39,1507,0,0,136,39,10013,136
56,927000,10,10,330,10000,349,496,39,1623,0,0,139,39,10013,139
57,1019000,10,10,335,10000,350,522,39,1733,0,0,142,34,10013,142
58,1114000,10,10,340,10000,351,548,39,1740,0,0,145,34,10013,145
59,1211000,10,10,345,10000,352,574,39,1756,0,0,148,31,10013,148
60,1387000,10,10,500,10000,354,600,50,1767,0,0,270,33,10013,150
61,1456000,10,10,505,10000,355,630,50,1863,0,0,270,52,10013,260
62,1534000,10,10,510,10000,356,660,50,1956,0,0,270,52,10013,265
63,1621000,10,10,515,10000,357,690,50,2057,0,0,270,50,10013,270
64,1720000,10,10,520,10000,358,720,50,2191,0,0,273,50,10013,273
65,1834000,10,10,525,10000,359,750,50,2217,0,0,276,53,10013,276
66,1968000,10,10,530,10000,360,780,50,2224,0,0,279,53,10013,279
67,2126000,10,10,535,10000,361,810,50,2230,0,0,282,54,10013,282
68,2317000,10,10,540,10000,362,840,50,2247,0,0,285,54,10013,285
69,2550000,10,10,545,10000,363,870,50,2251,0,0,288,55,10013,288
70,2923000,10,10,750,10000,364,900,72,2275,0,0,400,51,10013,290
71,3018000,10,10,755,10000,365,940,72,2275,0,0,400,72,10013,390
72,3153000,10,10,760,10000,366,980,72,2336,0,0,400,72,10013,395
73,3324000,10,10,765,10000,367,1020,72,2419,0,0,400,65,10013,400
74,3532000,10,10,770,10000,368,1060,72,2596,0,0,403,65,10013,403
75,3770600,10,10,775,10000,370,1100,72,2770,0,0,406,66,10013,406
76,4066000,10,10,780,10000,372,1140,72,2974,0,0,409,66,10013,409
77,4377000,10,10,785,10000,374,1180,72,3200,0,0,412,69,10013,412
78,4777000,10,10,790,10000,376,1220,72,3452,0,0,415,69,10013,415
79,5256000,10,10,795,10000,378,1260,72,3733,0,0,418,70,10013,418
80,5992000,10,10,1020,10000,380,1300,110,3121,0,0,530,71,10013,420
81,6171000,10,10,1035,10000,382,1360,110,3175,0,0,530,78,10013,520
82,6942000,10,10,1050,10000,384,1420,110,3229,0,0,530,78,10013,525
83,7205000,10,10,1065,10000,386,1480,110,3283,0,0,530,80,10013,530
84,7948000,10,10,1080,10000,388,1540,110,3337,0,0,533,80,10013,533
85,8287000,10,10,1095,10000,390,1600,110,3391,0,0,536,83,10013,536
86,9231000,10,10,1110,10000,392,1660,110,3445,0,0,539,83,10013,539
87,9529000,10,10,1125,10000,394,1720,110,3499,0,0,542,82,10013,542
88,10459000,10,10,1140,10000,396,1780,110,3553,0,0,545,82,10013,545
89,10838000,10,10,1155,10000,398,1840,110,3607,0,0,548,81,10013,548
90,13278000,10,10,1480,10000,400,1900,168,3661,0,0,660,85,10013,550
91,13659000,10,10,1500,10000,402,1988,168,3716,0,0,660,94,10013,650
92,15348000,10,10,1520,10000,404,2076,168,3770,0,0,660,94,10013,655
93,15912000,10,10,1540,10000,406,2164,168,3824,0,0,660,92,10013,660
94,17534000,10,10,1560,10000,408,2252,168,3879,0,0,663,92,10013,663
95,18263000,10,10,1580,10000,410,2340,168,3933,0,0,666,96,10013,666
96,20322000,10,10,1600,10000,412,2428,168,3987,0,0,669,96,10013,669
97,20957000,10,10,1620,10000,414,2516,168,4042,0,0,672,97,10013,672
98,22979000,10,10,1640,10000,416,2604,168,4096,0,0,675,97,10013,675
99,23789000,10,10,1660,10000,418,2692,168,4150,0,0,678,93,10013,678
100,29023000,10,10,1680,10000,420,2780,168,4205,0,0,690,93,10013,680
101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
155,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
170,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
201,0,0,0,0,100,100,100,1,0,0,0,0,0,0,0
