#,Name,Image,Icon,UnlockCondition,Unknown_70_1,Unknown_70_2,Unknown0,SortKey,Category
173,Symbol of the Lover,192723,82093,572,0,0,0,2253,3
174,Symbol of the Scholar,192724,82093,572,0,0,0,2254,3
175,Symbol of the Spinner,192725,82093,572,0,0,0,2255,3
176,Symbol of the Navigator,192726,82093,572,0,0,0,2256,3
177,Symbol of the Wanderer,192727,82093,572,0,0,0,2257,3
178,Symbol of the Builder,192728,82093,572,0,0,0,2258,3
179,Symbol of the Destroyer,192729,82093,572,0,0,0,2259,3
180,Symbol of the Warden,192730,82093,572,0,0,0,2260,3
181,Symbol of the Traders,192731,82093,572,0,0,0,2261,3
182,Symbol of the Matron,192732,82093,572,0,0,0,2262,3
183,Symbol of the Keeper,192733,82093,572,0,0,0,2263,3
184,Aloalo Emblem,192734,82093,574,0,0,0,2404,4
185,Wondrous Seals,192720,82093,570,0,0,0,2351,8
186,Faux Panels,192721,82093,571,0,0,0,2352,8
187,Blunderful Bean,192735,82093,575,0,0,0,3951,7
188,Blunderous Gemstone,192736,82093,576,0,0,0,3952,7
189,Blunder-villed Crown,192737,82093,577,0,0,0,3953,7
190,Yo-kai Stars,192738,82093,607,0,0,0,3954,7
191,Viper Emblem,192321,82093,681,0,0,0,2163,2
192,Pictomancer Emblem,192322,82093,682,0,0,0,2170,2
193,Volcanic Flames,192501,82093,683,0,0,0,3010,10
194,Clockwork Clouds,192502,82093,684,0,0,0,3011,10
195,Final Conflict Crystal 11,192503,82093,685,0,0,0,3290,5
196,Endless Conflict Blades 11,192504,82093,686,0,0,0,3291,5
197,Rising Conflict Blades 11,192505,82093,687,0,0,0,3292,5
198,Crystal Conflict Arms 11,192511,82093,688,0,0,0,3293,5
199,Diamond Conflict Arms 11,192510,82093,689,0,0,0,3294,5
200,Platinum Conflict Arms 11,192509,82093,690,0,0,0,3295,5
201,Gold Conflict Arms 11,192508,82093,691,0,0,0,3296,5
202,Silver Conflict Arms 11,192507,82093,692,0,0,0,3297,5
203,Bronze Conflict Arms 11,192506,82093,693,0,0,0,3298,5
204,Kobold Bricks,192954,82093,694,0,0,0,2302,3
205,Sylph Lanterns,192952,82093,695,0,0,0,2301,3
206,Amalj'aa Lanterns,192951,82093,696,0,0,0,2300,3
207,Sahagin Pods,192955,82093,697,0,0,0,2303,3
208,Ixal Wood,192953,82093,698,0,0,0,2304,3
209,Dawn's Pennant,192662,82093,701,0,0,0,1036,9
210,Dawn's Feathers,192663,82093,702,0,0,0,1037,9
211,Solution Blocks,192664,82093,699,0,0,0,1038,9
212,Solution Distortion,192665,82093,700,0,0,0,1039,9
213,Seal Rock,192512,82093,756,0,0,0,3013,10
214,Red Sands,192513,82093,757,0,0,0,3012,10
215,Final Conflict Crystal 12,192514,82093,758,0,0,0,3299,5
216,Endless Conflict Blades 12,192515,82093,759,0,0,0,3300,5
217,Rising Conflict Blades 12,192516,82093,760,0,0,0,3301,5
218,Crystal Conflict Arms 12,192522,82093,761,0,0,0,3302,5
219,Diamond Conflict Arms 12,192521,82093,762,0,0,0,3303,5
220,Platinum Conflict Arms 12,192520,82093,763,0,0,0,3304,5
221,Gold Conflict Arms 12,192519,82093,764,0,0,0,3305,5
222,Silver Conflict Arms 12,192518,82093,765,0,0,0,3306,5
223,Bronze Conflict Arms 12,192517,82093,766,0,0,0,3307,5
224,Pelupelu Pennants,192968,82093,767,0,0,0,2317,3
225,Heavens' Orthodoxy,192654,82093,768,0,0,0,1020,9
226,Heavens' Heresy,192672,82093,769,0,0,0,1021,9
227,Idyll Wisdom,192655,82093,770,0,0,0,1022,9
228,Idyll Industry,192673,82093,771,0,0,0,1023,9
229,Kugane Commerce,192656,82093,772,0,0,0,1024,9
230,Kugane Leisure,192668,82093,773,0,0,0,1025,9
231,Western Reach,192657,82093,774,0,0,0,1026,9
232,Eastern Reach,192669,82093,775,0,0,0,1027,9
233,Exarchic Dome,192658,82093,776,0,0,0,1028,9
234,Exarchic Tower,192670,82093,777,0,0,0,1029,9
235,Eulmoran Comfort,192659,82093,778,0,0,0,1030,9
236,Eulmoran Glory,192671,82093,779,0,0,0,1031,9
237,Sharlayan Stoa,192660,82093,780,0,0,0,1032,9
238,Sharlayan Agora,192666,82093,781,0,0,0,1033,9
239,Hannish Radiance,192661,82093,782,0,0,0,1034,9
240,Hannish Wonders,192667,82093,783,0,0,0,1035,9
241,Crystals of Glory,192523,82093,852,0,0,0,3014,10
242,Onsal Hakair Banners,192524,82093,853,0,0,0,3015,10
243,Final Conflict Crystal 13,192525,82093,854,0,0,0,3308,5
244,Endless Conflict Blades 13,192526,82093,855,0,0,0,3309,5
245,Rising Conflict Blades 13,192527,82093,856,0,0,0,3310,5
246,Crystal Conflict Arms 13,192533,82093,857,0,0,0,3311,5
247,Diamond Conflict Arms 13,192532,82093,858,0,0,0,3312,5
248,Platinum Conflict Arms 13,192531,82093,859,0,0,0,3313,5
249,Gold Conflict Arms 13,192530,82093,860,0,0,0,3314,5
250,Silver Conflict Arms 13,192529,82093,861,0,0,0,3315,5
251,Bronze Conflict Arms 13,192528,82093,862,0,0,0,3316,5
252,Final Conflict Crystal 14,192534,82093,863,0,0,0,3317,5
253,Endless Conflict Blades 14,192535,82093,864,0,0,0,3318,5
254,Rising Conflict Blades 14,192536,82093,865,0,0,0,3319,5
255,Crystal Conflict Arms 14,192542,82093,866,0,0,0,3320,5
256,Diamond Conflict Arms 14,192541,82093,867,0,0,0,3321,5
257,Platinum Conflict Arms 14,192540,82093,868,0,0,0,3322,5
258,Gold Conflict Arms 14,192539,82093,869,0,0,0,3323,5
259,Silver Conflict Arms 14,192538,82093,870,0,0,0,3324,5
260,Bronze Conflict Arms 14,192537,82093,871,0,0,0,3325,5
261,Futures Rewritten,192739,82093,872,0,0,0,2505,4
262,Mamool Ja Lights,192969,82093,873,0,0,0,2318,3
263,Deadly Candles,192707,82093,874,0,0,0,2354,4
264,Deadly Orbs,192708,82093,875,0,0,0,2355,4
265,Heavenly Branches,192709,82093,876,0,0,0,2356,4
266,Heavenly Towers,192710,82093,877,0,0,0,2357,4
267,Occult Emblem,192740,82093,879,0,0,0,2406,4
268,Cosmic Exploration,192741,82093,878,0,0,0,2343,8
269,Monster Hunter Wilds 1,192742,82093,943,0,0,0,3955,7
270,Monster Hunter Wilds 2,192743,82093,944,0,0,0,3956,7
271,Hidden Gorge,192543,82093,916,0,0,0,3016,10
272,Borderland Ruins (Secure),192544,82093,917,0,0,0,3017,10
273,Final Conflict Crystal 15,192545,82093,918,0,0,0,3326,5
274,Endless Conflict Blades 15,192546,82093,919,0,0,0,3327,5
275,Rising Conflict Blades 15,192547,82093,920,0,0,0,3328,5
276,Crystal Conflict Arms 15,192553,82093,921,0,0,0,3329,5
277,Diamond Conflict Arms 15,192552,82093,922,0,0,0,3330,5
278,Platinum Conflict Arms 15,192551,82093,923,0,0,0,3331,5
279,Gold Conflict Arms 15,192550,82093,924,0,0,0,3332,5
280,Silver Conflict Arms 15,192549,82093,925,0,0,0,3333,5
281,Bronze Conflict Arms 15,192548,82093,926,0,0,0,3334,5
282,Final Conflict Crystal 16,192554,82093,927,0,0,0,3335,5
283,Endless Conflict Blades 16,192555,82093,928,0,0,0,3336,5
284,Rising Conflict Blades 16,192556,82093,929,0,0,0,3337,5
285,Ultima Conflict Arms 16,192564,82093,930,0,0,0,3338,5
286,Omega Conflict Arms 16,192563,82093,931,0,0,0,3339,5
287,Crystal Conflict Arms 16,192562,82093,932,0,0,0,3340,5
288,Diamond Conflict Arms 16,192561,82093,933,0,0,0,3341,5
289,Platinum Conflict Arms 16,192560,82093,934,0,0,0,3342,5
290,Gold Conflict Arms 16,192559,82093,935,0,0,0,3343,5
291,Silver Conflict Arms 16,192558,82093,936,0,0,0,3344,5
292,Bronze Conflict Arms 16,192557,82093,937,0,0,0,3345,5
293,Yok Huy Ironmail,192970,82093,938,0,0,0,2319,3
294,Pilgrim's Flowers,192744,82093,941,0,0,0,2400,4
295,Sanctum Stone,192745,82093,942,0,0,0,2401,4
296,Cosmic Constructs,192746,82093,940,0,0,0,2344,8
297,Bayside Pennants,192565,82093,995,0,0,0,3018,10
298,Triumphant Aurora,192566,82093,996,0,0,0,3019,10
299,Final Conflict Crystal 17,192567,82093,997,0,0,0,3346,5
300,Endless Conflict Blades 17,192568,82093,998,0,0,0,3347,5
301,Rising Conflict Blades 17,192569,82093,999,0,0,0,3348,5
302,Ultima Conflict Arms 17,192577,82093,1000,0,0,0,3349,5
303,Omega Conflict Arms 17,192576,82093,1001,0,0,0,3350,5
304,Crystal Conflict Arms 17,192575,82093,1002,0,0,0,3351,5
305,Diamond Conflict Arms 17,192574,82093,1003,0,0,0,3352,5
306,Platinum Conflict Arms 17,192573,82093,1004,0,0,0,3353,5
307,Gold Conflict Arms 17,192572,82093,1005,0,0,0,3354,5
308,Silver Conflict Arms 17,192571,82093,1006,0,0,0,3355,5
309,Bronze Conflict Arms 17,192570,82093,1007,0,0,0,3356,5
310,Final Conflict Crystal 18,192578,82093,1008,0,0,0,3357,5
311,Endless Conflict Blades 18,192579,82093,1009,0,0,0,3358,5
312,Rising Conflict Blades 18,192580,82093,1010,0,0,0,3359,5
313,Ultima Conflict Arms 18,192588,82093,1011,0,0,0,3360,5
314,Omega Conflict Arms 18,192587,82093,1012,0,0,0,3361,5
315,Crystal Conflict Arms 18,192586,82093,1013,0,0,0,3362,5
316,Diamond Conflict Arms 16,192585,82093,1014,0,0,0,3363,5
317,Platinum Conflict Arms 18,192584,82093,1015,0,0,0,3364,5
318,Gold Conflict Arms 18,192583,82093,1016,0,0,0,3365,5
319,Silver Conflict Arms 18,192582,82093,1017,0,0,0,3366,5
320,Bronze Conflict Arms 18,192581,82093,1018,0,0,0,3367,5
321,Tooting Moogle,192903,82093,1021,0,0,0,4002,7
322,Cosmic Fantasy,192747,82093,1020,0,0,0,2345,8
323,,0,0,0,0,0,0,0,0
324,Simple Gradients,192020,82093,1044,0,0,0,35,7
325,Simple Triangles,192021,82093,1045,0,0,0,36,7
326,Simple Squares,192022,82093,1046,0,0,0,37,7
327,Simple Flowers,192023,82093,1047,0,0,0,38,7
328,Simple Pentagons,192024,82093,1048,0,0,0,39,7
329,Simple Shine,192025,82093,1049,0,0,0,40,7
330,Simple Circles,192026,82093,1050,0,0,0,41,7
331,Simple Diamonds,192027,82093,1051,0,0,0,42,7
332,,0,0,0,0,0,0,0,0
333,,0,0,0,0,0,0,0,0
334,,0,0,0,0,0,0,0,0
335,,0,0,0,0,0,0,0,0
336,,0,0,0,0,0,0,0,0
337,,0,0,0,0,0,0,0,0
338,,0,0,0,0,0,0,0,0
339,,0,0,0,0,0,0,0,0
340,,0,0,0,0,0,0,0,0
341,,0,0,0,0,0,0,0,0
342,,0,0,0,0,0,0,0,0
343,,0,0,0,0,0,0,0,0
344,,0,0,0,0,0,0,0,0
345,,0,0,0,0,0,0,0,0
346,,0,0,0,0,0,0,0,0
347,,0,0,0,0,0,0,0,0
348,,0,0,0,0,0,0,0,0
349,,0,0,0,0,0,0,0,0
350,,0,0,0,0,0,0,0,0
