#,Singular,Plural,Title,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article,Map,Unknown1
1000197,Athelyna,Athelyna,Guild Receptionist,0,0,0,0,1,1,3,False
1000198,,,,0,0,0,1,0,0,5,False
1000199,Leih Aliapoh,Leih Aliapoh,,0,0,0,0,1,1,3,False
1000200,Luciane,Luciane,Guildmaster,0,0,0,0,1,1,3,True
1000201,,,,0,0,0,1,0,0,5,False
1000202,,,,0,0,0,1,0,0,5,False
1000203,,,,0,0,0,1,0,0,5,False
1000204,Silvairre,Silvairre,,0,0,0,0,0,1,3,False
1000205,Piers,Piers,,0,0,0,0,0,1,3,False
1000206,F'mibhas,F'mibhas,,0,0,0,0,1,1,3,False
1000207,,,,0,0,0,1,0,0,5,False
1000208,,,,0,0,0,1,0,0,5,False
1000209,,,,0,0,0,1,0,0,5,False
1000210,,,,0,0,0,1,0,0,5,False
1000211,Chloe,Chloe,,0,0,0,0,1,1,3,False
1000212,,,,0,0,0,1,0,0,5,False
1000213,,,,0,0,0,1,0,0,5,False
1000214,Gurthcid,Gurthcid,,0,0,0,0,0,1,3,False
1000215,Domitien,Domitien,Independent Tailor,0,0,0,0,0,1,3,True
1000216,Ilorie,Ilorie,Independent Jeweler,0,0,0,0,1,1,3,True
1000217,Geraint,Geraint,Battlecraft Supplier,0,0,0,0,0,1,3,True
1000218,Admiranda,Admiranda,Tool Supplier,0,0,0,0,1,1,3,True
1000219,,,,0,0,0,1,0,0,5,False
1000220,merchant & mender,merchant & menders,,0,0,0,0,0,0,3,True
1000221,,,,0,0,0,1,0,0,5,False
1000222,merchant & mender,merchant & menders,,0,0,0,0,1,0,3,True
1000223,,,,0,0,0,1,0,0,5,False
1000224,,,,0,0,0,1,0,0,5,False
1000225,,,,0,0,0,1,0,0,5,False
1000226,,,,0,0,0,1,0,0,5,False
1000227,Hadrefort,Hadrefort,,0,0,0,0,0,1,3,False
1000228,Marcquelort,Marcquelort,,0,0,0,0,0,1,3,False
1000229,Wenyld,Wenyld,,0,0,0,0,1,1,3,False
1000230,tool supplier & mender,tool supplier & menders,,0,0,0,0,0,0,3,True
1000231,Pascaline,Pascaline,,0,0,0,0,1,1,3,False
1000232,Sasamero,Sasamero,Independent Culinarian,0,0,0,0,0,1,3,True
1000233,Parnell,Parnell,Retainer Vocate,0,0,0,0,1,1,3,True
1000234,hamlet smithy,hamlet smithies,,0,0,0,0,1,0,3,True
1000235,Ponette,Ponette,,0,0,0,1,1,1,3,False
1000236,O'rhoyod,O'rhoyod,Tradecraft Supplier,0,0,0,0,1,1,3,True
1000237,Aelfraed,Aelfraed,,0,0,0,0,0,1,3,False
1000238,Alaric,Alaric,Independent Tinker,0,0,0,0,0,1,3,True
1000239,Albgast,Albgast,Independent Apothecary,0,0,0,0,0,1,3,True
1000240,,,,0,0,0,1,0,0,5,False
1000241,,,,0,0,0,1,0,0,5,False
1000242,,,,0,0,0,1,0,0,5,False
1000243,Rishushu,Rishushu,Importer of Exotics,0,0,0,0,1,1,3,False
1000244,hamlet armorer,hamlet armorers,,0,0,0,0,0,0,3,True
1000245,,,,0,0,0,1,0,0,5,False
1000246,,,,0,0,0,1,0,0,5,False
1000247,,,,0,0,0,1,0,0,5,False
1000248,Ceinguled,Ceinguled,,0,0,0,0,1,1,3,False
1000249,,,,0,0,0,1,0,0,5,False
1000250,,,,0,0,0,1,0,0,5,False
1000251,Jillian,Jillian,Guild Receptionist,0,0,0,0,1,1,3,False
1000252,,,,0,0,0,1,0,0,5,False
1000253,,,,0,0,0,1,0,0,5,False
1000254,Ywain,Ywain,Guildmaster,0,0,0,0,0,1,3,True
1000255,,,,0,0,0,1,0,0,5,False
1000256,,,,0,0,0,1,0,0,5,False
1000257,Mitainie,Mitainie,,0,0,0,0,1,1,3,False
1000258,,,,0,0,0,1,0,0,5,False
1000259,,,,0,0,0,1,0,0,5,False
1000260,Haurtefert,Haurtefert,,0,0,0,0,0,1,3,False
1000261,Francis,Francis,,0,0,0,0,0,1,3,False
1000262,Jolline,Jolline,,0,0,0,0,1,1,3,False
1000263,Boiselont,Boiselont,,0,0,0,0,0,1,3,False
1000264,,,,0,0,0,1,0,0,5,False
1000265,Gaethan,Gaethan,,0,0,0,0,0,1,3,False
1000266,,,,0,0,0,1,0,0,5,False
1000267,Leopold,Leopold,Independent Supplier,0,0,0,0,0,1,3,True
1000268,,,,0,0,0,1,0,0,5,False
1000269,,,,0,0,0,1,0,0,5,False
1000270,,,,0,0,0,1,0,0,5,False
1000271,,,,0,0,0,1,0,0,5,False
1000272,Nemoh Maimhov,Nemoh Maimhov,,0,0,0,0,1,1,3,False
1000273,,,,0,0,0,1,0,0,5,False
1000274,,,,0,0,0,1,0,0,5,False
1000275,,,,0,0,0,1,0,0,5,False
1000276,Junnie,Junnie,,0,0,0,0,1,1,3,False
1000277,Nathaxio,Nathaxio,,0,0,0,1,0,1,3,False
1000278,,,,0,0,0,1,0,0,5,False
1000279,,,,0,0,0,1,0,0,5,False
1000280,,,,0,0,0,1,0,0,5,False
1000281,Severaint,Severaint,,0,0,0,0,0,1,3,False
1000282,Noes,Noes,,0,0,0,0,0,1,3,False
1000283,Y'shuwahe,Y'shuwahe,,0,0,0,0,1,1,3,False
1000284,Saethryda,Saethryda,,0,0,0,0,1,1,3,False
1000285,,,,0,0,0,1,0,0,5,False
1000286,Estaine,Estaine,,0,0,0,0,1,1,3,False
1000287,Aeileua,Aeileua,,0,0,0,0,1,1,3,False
1000288,Francquet,Francquet,,0,0,0,0,0,1,3,False
1000289,,,,0,0,0,1,0,0,5,False
1000290,,,,0,0,0,1,0,0,5,False
1000291,,,,0,0,0,1,0,0,5,False
1000292,Sandre,Sandre,,0,0,0,0,0,1,3,False
1000293,,,,0,0,0,1,0,0,5,False
1000294,Leonceault,Leonceault,Guild Receptionist,0,0,0,0,0,1,3,False
1000295,Cicely,Cicely,,0,0,0,0,1,1,3,False
1000296,,,,0,0,0,1,0,0,5,False
1000297,Ethelred,Ethelred,,0,0,0,0,0,1,3,False
1000298,,,,0,0,0,1,0,0,5,False
1000299,Archevauliere,Archevauliere,,0,0,0,0,0,1,3,False
1000300,Samiane,Samiane,,0,0,0,0,1,1,3,False
1000301,Littlejohn,Littlejohn,Whistling Miller Proprietor,0,0,0,0,0,1,3,True
1000302,,,,0,0,0,1,0,0,5,False
1000303,,,,0,0,0,1,0,0,5,False
1000304,,,,0,0,0,1,0,0,5,False
1000305,,,,0,0,0,1,0,0,5,False
1000306,Kennard,Kennard,,0,0,0,0,0,1,3,False
1000307,Baptistaux,Baptistaux,,0,0,0,0,0,1,3,False
1000308,,,,0,0,0,1,0,0,5,False
1000309,Gurbodu,Gurbodu,,0,0,0,0,0,1,3,False
1000310,,,,0,0,0,1,0,0,5,False
1000311,Barnabontant,Barnabontant,,0,0,0,0,0,1,3,False
1000312,Lisellaie,Lisellaie,,0,0,0,1,1,1,3,False
1000313,,,,0,0,0,1,0,0,5,False
1000314,,,,0,0,0,1,0,0,5,False
1000315,Waldew,Waldew,,0,0,0,0,0,1,3,False
1000316,,,,0,0,0,1,0,0,5,False
1000317,,,,0,0,0,1,0,0,5,False
1000318,,,,0,0,0,1,0,0,5,False
1000319,,,,0,0,0,1,0,0,5,False
1000320,Biddy,Biddy,,0,0,0,0,1,1,3,False
1000321,,,,0,0,0,1,0,0,5,False
1000322,,,,0,0,0,1,0,0,5,False
1000323,Madelle,Madelle,Guild Receptionist,0,0,0,0,1,1,3,False
1000324,Emeria,Emeria,,0,0,0,0,1,1,3,False
1000325,,,,0,0,0,1,0,0,5,False
1000326,,,,0,0,0,1,0,0,5,False
1000327,Charline,Charline,,0,0,0,0,1,1,3,True
1000328,Cuthbert,Cuthbert,,0,0,0,1,0,1,3,False
1000329,,,,0,0,0,1,0,0,5,False
1000330,,,,0,0,0,1,0,0,5,False
1000331,Wlfric,Wlfric,,0,0,0,0,0,1,3,False
1000332,Meffrid,Meffrid,,0,0,0,0,0,1,3,False
1000333,,,,0,0,0,1,0,0,5,False
1000334,Balan,Balan,,0,0,0,0,0,1,3,False
1000335,,,,0,0,0,1,0,0,5,False
1000336,,,,0,0,0,1,0,0,5,False
1000337,,,,0,0,0,1,0,0,5,False
1000338,Ymanie,Ymanie,,0,0,0,1,1,1,3,False
1000339,,,,0,0,0,1,0,0,5,False
1000340,Erimmont,Erimmont,,0,0,0,1,0,1,3,False
1000341,Geoffrey,Geoffrey,,0,0,0,1,0,1,3,False
1000342,,,,0,0,0,1,0,0,5,False
1000343,,,,0,0,0,1,0,0,5,False
1000344,,,,0,0,0,1,0,0,5,False
1000345,,,,0,0,0,1,0,0,5,False
1000346,,,,0,0,0,1,0,0,5,False
1000347,,,,0,0,0,1,0,0,5,False
1000348,,,,0,0,0,1,0,0,5,False
1000349,,,,0,0,0,1,0,0,5,False
1000350,,,,0,0,0,1,0,0,5,False
1000351,,,,0,0,0,1,0,0,5,False
1000352,Randall,Randall,Guild Receptionist,0,0,0,0,0,1,3,False
1000353,,,,0,0,0,1,0,0,5,False
1000354,,,,0,0,0,1,0,0,5,False
1000355,Khuma Moshroca,Khuma Moshroca,,0,0,0,0,1,1,3,False
1000356,,,,0,0,0,1,0,0,5,False
1000357,Beli,Beli,,0,0,0,0,0,1,3,False
1000358,,,,0,0,0,1,0,0,3,False
1000359,,,,0,0,0,1,0,0,5,False
1000360,Gratcant,Gratcant,,0,0,0,0,0,1,3,False
1000361,,,,0,0,0,1,0,0,5,False
1000362,,,,0,0,0,1,0,0,5,False
1000363,Werbyrgh,Werbyrgh,Fen-Yll Fineries,0,0,0,0,1,1,3,False
1000364,,,,0,0,0,1,0,0,5,False
1000365,,,,0,0,0,1,0,0,5,False
1000366,,,,0,0,0,1,0,0,3,False
1000367,Hoddyn,Hoddyn,,0,0,0,0,0,1,3,False
1000368,,,,0,0,0,1,0,0,5,False
1000369,,,,0,0,0,1,0,0,5,False
1000370,Celestine,Celestine,,0,0,0,0,1,1,3,False
1000371,Leuric,Leuric,,0,0,0,0,0,1,3,False
1000372,Tatasosa,Tatasosa,,0,0,0,0,0,1,3,False
1000373,Spinning Blade,Spinning Blade,,0,0,0,0,0,1,3,False
1000374,,,,0,0,0,1,0,0,5,False
1000375,Eral,Eral,,0,0,0,0,0,1,3,False
1000376,,,,0,0,0,1,0,0,5,False
1000377,,,,0,0,0,1,0,0,5,False
1000378,,,,0,0,0,1,0,0,5,False
1000379,,,,0,0,0,1,0,0,5,False
1000380,,,,0,0,0,1,0,0,5,False
1000381,,,,0,0,0,1,0,0,5,False
1000382,,,,0,0,0,1,0,0,5,False
1000383,,,,0,0,0,1,0,0,5,False
1000384,Naoh Gamduhla,Naoh Gamduhla,,0,0,0,0,1,1,3,True
1000385,,,,0,0,0,1,0,0,5,False
1000386,,,,0,0,0,1,0,0,5,False
1000387,,,,0,0,0,1,0,0,5,False
1000388,,,,0,0,0,1,0,0,5,False
1000389,Nojiro Marujiro,Nojiro Marujiro,,0,0,0,0,0,1,3,False
1000390,,,,0,0,0,1,0,0,5,False
1000391,Osgyth,Osgyth,Guild Supplier,0,0,0,0,0,1,3,True
1000392,Ferreol,Ferreol,Guild Supplier,0,0,0,0,0,1,3,True
1000393,Bloisirant,Bloisirant,,0,0,0,0,0,1,3,False
1000394,Erkenbaud,Erkenbaud,Independent Arms Mender,0,0,0,0,0,1,3,True
1000395,Clementain,Clementain,Independent Arms Mender,0,0,0,0,0,1,3,True
1000396,merchant & mender,merchant & menders,,0,0,0,0,0,0,3,True
1000397,independent arms mender,independent arms menders,,0,0,1,0,1,0,3,True
1000398,,,,0,0,0,1,0,0,3,False
1000399,,,,0,0,0,1,0,0,3,False
1000400,,,,0,0,0,1,0,0,3,False
1000401,,,,0,0,0,1,0,0,5,False
1000402,,,,0,0,0,1,0,0,5,False
1000403,,,,0,0,0,1,0,0,5,False
1000404,,,,0,0,0,1,0,0,5,False
1000405,,,,0,0,0,1,0,0,5,False
1000406,,,,0,0,0,1,0,0,3,False
1000407,Ombelle,Ombelle,,0,0,0,0,1,1,3,False
1000408,Tsubh Khamazom,Tsubh Khamazom,,0,0,0,0,1,1,3,False
1000409,Alixie,Alixie,,0,0,0,0,1,1,3,False
1000410,,,,0,0,0,1,0,0,5,False
1000411,Mariustel,Mariustel,,0,0,0,0,0,1,3,False
1000412,,,,0,0,0,1,0,0,5,False
1000413,Vallerin,Vallerin,,0,0,0,0,0,1,3,False
1000414,,,,0,0,0,1,0,0,5,False
1000415,,,,0,0,0,1,0,0,5,False
1000416,,,,0,0,0,1,0,0,5,False
1000417,,,,0,0,0,1,0,0,5,False
1000418,,,,0,0,0,1,0,0,5,False
1000419,,,,0,0,0,1,0,0,5,False
1000420,Faucertaux,Faucertaux,,0,0,0,1,0,1,3,False
1000421,Galfrid,Galfrid,,0,0,0,0,0,1,3,False
1000422,,,,0,0,0,1,0,0,5,False
1000423,Gods' Quiver bow,Gods' Quiver bows,,0,0,0,1,0,0,3,False
1000424,,,,0,0,0,1,0,0,5,False
1000425,,,,0,0,0,1,0,0,5,False
1000426,,,,0,0,0,1,0,0,5,False
1000427,,,,0,0,0,1,0,0,5,False
1000428,Cynewyn,Cynewyn,,0,0,0,0,1,1,3,False
1000429,Millicent,Millicent,,0,0,0,0,1,1,3,False
1000430,Arold,Arold,,0,0,0,0,0,1,3,False
1000431,,,,0,0,0,1,0,0,5,False
1000432,Maurelin,Maurelin,,0,0,0,0,0,1,3,False
1000433,,,,0,0,0,1,0,0,5,False
1000434,,,,0,0,0,1,0,0,5,False
1000435,Osha Jaab,Osha Jaab,,0,0,0,1,1,1,3,False
1000436,Theodore,Theodore,,0,0,0,1,0,1,3,False
1000437,Zacheus,Zacheus,,0,0,0,1,0,1,3,False
1000438,Irielle,Irielle,,0,0,0,1,1,1,3,False
1000439,Rolandaix,Rolandaix,,0,0,0,1,0,1,3,False
1000440,,,,0,0,0,1,0,0,3,False
1000441,,,,0,0,0,1,0,0,3,False
1000442,,,,0,0,0,1,0,0,3,False
1000443,,,,0,0,0,1,0,0,3,False
1000444,,,,0,0,0,1,0,0,3,False
1000445,,,,0,0,0,1,0,0,5,False
1000446,,,,0,0,0,1,0,0,5,False
1000447,,,,0,0,0,1,0,0,5,False
1000448,Foulques,Foulques,,0,0,0,1,0,1,3,False
1000449,Monranguin,Monranguin,,0,0,0,0,0,1,3,False
1000450,,,,0,0,0,1,0,0,5,False
1000451,,,,0,0,0,1,0,0,5,False
1000452,,,,0,0,0,1,0,0,5,False
1000453,,,,0,0,0,1,0,0,5,False
1000454,,,,0,0,0,1,0,0,5,False
1000455,Ealdfrith,Ealdfrith,,0,0,0,0,0,1,3,False
1000456,Gods' Quiver instructor,Gods' Quiver instructors,,0,0,0,1,0,0,3,False
1000457,,,,0,0,0,1,0,0,5,False
1000458,,,,0,0,0,1,0,0,5,False
1000459,Aldred,Aldred,,0,0,0,0,0,1,3,False
1000460,silent conjurer,silent conjurers,,0,0,0,1,0,0,3,True
1000461,Gabineaux,Gabineaux,,0,0,0,0,0,1,3,True
1000462,,,,0,0,0,1,0,0,5,False
1000463,,,,0,0,0,1,0,0,5,False
1000464,,,,0,0,0,1,0,0,5,False
1000465,Alestan,Alestan,,0,0,0,0,0,1,3,False
1000466,,,,0,0,0,1,0,0,5,False
1000467,,,,0,0,0,1,0,0,5,False
1000468,,,,0,0,0,1,0,0,5,False
1000469,,,,0,0,0,1,0,0,5,False
1000470,Keitha,Keitha,,0,0,0,0,1,1,3,True
1000471,Luquelot,Luquelot,,0,0,0,0,0,1,3,False
1000472,,,,0,0,0,1,0,0,5,False
1000473,Margault,Margault,,0,0,0,0,1,1,3,False
1000474,Aethelthryth,Aethelthryth,,0,0,0,1,1,1,3,False
1000475,,,,0,0,0,1,0,0,5,False
1000476,Leodaire,Leodaire,,0,0,0,0,0,1,3,False
1000477,,,,0,0,0,1,0,0,5,False
1000478,Margeria,Margeria,,0,0,0,0,1,1,3,False
1000479,,,,0,0,0,1,0,0,5,False
1000480,,,,0,0,0,1,0,0,5,False
1000481,,,,0,0,0,1,0,0,5,False
1000482,,,,0,0,0,1,0,0,5,False
1000483,Bernard,Bernard,,0,0,0,0,0,1,3,False
1000484,Ewmond,Ewmond,,0,0,0,0,0,1,3,False
1000485,,,,0,0,0,1,0,0,5,False
1000486,,,,0,0,0,1,0,0,5,False
1000487,,,,0,0,0,1,0,0,5,False
1000488,,,,0,0,0,1,0,0,5,False
1000489,,,,0,0,0,1,0,0,5,False
1000490,,,,0,0,0,1,0,0,5,False
1000491,Lothaire,Lothaire,,0,0,0,1,0,1,3,False
1000492,,,,0,0,0,1,0,0,5,False
1000493,,,,0,0,0,1,0,0,5,False
1000494,Finnea,Finnea,,0,0,0,1,1,1,3,False
1000495,,,,0,0,0,1,0,0,5,False
1000496,,,,0,0,0,1,0,0,5,False
1000497,,,,0,0,0,1,0,0,5,False
1000498,,,,0,0,0,1,0,0,5,False
1000499,,,,0,0,0,1,0,0,5,False
1000500,,,,0,0,0,1,0,0,5,False
1000501,Waltheof,Waltheof,,0,0,0,0,0,1,3,False
1000502,Berthe,Berthe,,0,0,0,0,1,1,3,False
1000503,Armelle,Armelle,,0,0,0,0,1,1,3,False
1000504,,,,0,0,0,1,0,0,5,False
1000505,Daranmert,Daranmert,,0,0,0,1,0,1,3,False
1000506,,,,0,0,0,1,0,0,5,False
1000507,Kyleigh,Kyleigh,,0,0,0,0,1,1,3,False
1000508,,,,0,0,0,1,0,0,5,False
1000509,,,,0,0,0,1,0,0,5,False
1000510,Enguerran,Enguerran,,0,0,0,0,0,1,3,False
