key,0,1,2,3,4,5
64,"Storm Ripper","Serpent Ripper","Flame Ripper","Storm Ripper","Serpent Ripper","Flame Ripper"
65,"Storm Ripper","Serpent Ripper","Flame Ripper","Storm Ripper","Serpent Ripper","Flame Ripper"
66,"Storm Ripper","Serpent Ripper","Flame Ripper","Storm Ripper","Serpent Ripper","Flame Ripper"
67,"Storm Ripper","Serpent Ripper","Flame Ripper","Storm Ripper","Serpent Ripper","Flame Ripper"
68,"Storm Ripper","Serpent Ripper","Flame Ripper","Storm Ripper","Serpent Ripper","Flame Ripper"
69,"Storm Ripper","Serpent Ripper","Flame Ripper","Storm Ripper","Serpent Ripper","Flame Ripper"
70,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
71,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
72,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
73,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
74,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
75,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
76,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
77,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
78,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
79,"Storm Wolf","Serpent Wolf","Flame Wolf","Storm Wolf","Serpent Wolf","Flame Wolf"
80,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
81,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
82,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
83,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
84,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
85,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
86,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
87,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
88,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
89,"Ocean Star","Shroud Star","Desert Star","Ocean Star","Shroud Star","Desert Star"
90,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
91,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
92,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
93,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
94,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
95,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
96,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
97,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
98,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
99,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
100,"Protector of the Sea","Protector of the Wood","Protector of the Sands","Protector of the Sea","Protector of the Wood","Protector of the Sands"
