#,Message,ChoicesText[0],ChoicesText[1],ChoicesText[2],ChoicesText[3],ChoicesText[4],ChoicesText[5],ChoicesText[6],ChoicesText[7],ChoicesText[8],ChoicesText[9],NextTalk,ActionTimeline,ChoicesTalk[0],ChoicesTalk[1],ChoicesTalk[2],ChoicesTalk[3],ChoicesTalk[4],ChoicesTalk[5],ChoicesTalk[6],ChoicesTalk[7],ChoicesTalk[8],ChoicesTalk[9],Unknown23,Unknown24,Unknown25,Unknown26,Unknown27
34,"I could sense by the way you thrust your pelvis as you strut across the hall that the gods created you for one purpose, and one purpose alone─to dance!",,,,,,,,,,,35,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
35,"Will you not join my troupe of performers on stage and show the world your talent? You need only mimic the motions of the Lords and Ladies of the Dance, and I shall make you a star!",,,,,,,,,,,37,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
36,Proceed to the main stage?,Yes,No,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
37,The Lords and Ladies of the Dance will perform four emotes in succession. Memorize the order and execute the proper emotes when given the cue. The emotes used in the routine will be automatically added to your hotbar.,,,,,,,,,,,277,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
38,"Simply put, the prizes for the Jumbo Cactpot are larger when more people participate. You're sure to rake in the MGP if you join in the fun with all your friends!",,,,,,,,,,,39,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
39,The participant bonus in the Jumbo Cactpot increases all MGP prizes based on the number of tickets sold.,,,,,,,,,,,40,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
40,"There are multiple levels to the participant bonus. The higher this level becomes, the larger the subsequent bonus.",,,,,,,,,,,105,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
41,The winning number for the Jumbo Cactpot will be drawn every Saturday at 9 p.m. (Earth time).,,,,,,,,,,,42,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
42,"After the drawing, you will have until the following Saturday at 9 p.m. (Earth time) to claim your prize.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
43,The winning number for the Jumbo Cactpot will be drawn every Saturday at 9 p.m. (Earth time).,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
44,0 MGP is required to purchase a Mini Cactpot ticket.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
45,Eligibility to purchase Mini Cactpot tickets resets daily at 12 a.m. (Earth time).,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
46,"I am sorry, but please accept this consolation prize, miss─along with the extra points for the Early Bird Bonus.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
47,"My gods─you have hit the Cactpot! Allow me the honor of presenting you with first prize, your extravagant , *and* the bonus MGP for being an early bird!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
48,"I am terribly sorry, miss, but you can no longer claim prizes for that ticket. Allow me to take it off your hands, and offer my condolences for your missed fortune.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
49,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
50,"I don't know if you've heard, but there's an imp flittering about, stealing people's skins and making them look the fool. And now he's taken mine! Can you help me catch the fiend?",,,,,,,,,,,51,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
51,"You'll know him by his impeccable disguise, right down to the fine details. Take a good look at what I'm wearing, then find the man wearing the same and douse him with this brightash!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
52,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
53,"Thank heavens, you did it! Now I can rest easy...though that imp is still free to cause mischief, isn't he?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
54,"You failed!? Nooo! Now everyone will think *I* was the one dancing on a table in my smallclothes, propositioning every Sea Wolf as they passed by...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
55,"Bah! How in the hells did ya know it was me!? Well, I guess ya got me─have a little somethin' and be on your way.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
56,"I won't try foolin' people again, I promise! If I'm lyin', then may the gods twist me into a gangly bug-eyed flyin' beastie.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
57,Ugh! But what's worse than being stared at is being doused with gods-know-what!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
58,"Ugh, my eyes! Gods, that stings...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
59,"Thal's balls, that burns!
Why in the hells are ye trying to stop me fun!?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
60,What is the—<cough><cough> meaning of this!? How many times must I endure this insufferable treatment?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
61,"Oh, the pain! And the physicker told me not to get any brightash in my eyes for at least another week!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
62,"That is *not* the punishment I had in mind, thank you very much!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
63,What...!? What did you do that for!?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
64,"<cough> Wh-What in the hells are you doin'!? Right bleedin' unpleasant, that was!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
65,Aaahhh! My eyes! <cough> <wheeze>Just what do you think you're doing!?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
66,My clothes! They're ruined! Gold Saucer management will be hearing of this!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
67,Wh-What mummery is this!? Are you a trouper? I want no part of it!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
68,"H-Hey now! If I've outstayed my welcome, you might've simply asked me to leave!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
69,Help! Help! I'm blind!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
70,What the— <cough> Is this how they...<cough>...welcome guests to the Gold Saucer?,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
71,"I carry with me a special delivery for one Godbert Manderville. It appears the man has a deep interest in Thorne Dynasty crockery, and is buying up all that he can find. This endeavor, however, has drawn the attention of some unsavory characters.",,,,,,,,,,,72,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
72,"Now, the Jolly Raptor doesn't pay me enough to fend off brutish brigands, so I seek someone with the savvy to steal by these scoundrels and spirit the ceramics to the attendant awaiting their arrival. Just make certain you stay out of their sight!",,,,,,,,,,,80,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
73,That was quite the display of stealth! I reckon even a snake could learn a thing or three from a woman of your cunning.,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
74,"Whatever you do, *don't* let the thieving thieves see you with that vase! And if they do? Why, drop the package and run. It matters not if it shatters, as long as it doesn't fall into the highwaymen's hands. The last thing my client wants is to repurchase something that is already his.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
75,"The conniving crooks! And to think you were so close! Fortunately, Lord Manderville was quite aware of the dangers of shipping such sought-after cargo, and the Jolly Raptor is exempt from any financial responsibility in the event of theft or damage. Now, I *do* happen to have several more packages here if you seek a chance at redemption?",,,,,,,,,,,76,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
76,Re-don the delivery cap?,Yes,No,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
77,"Ah, Lord Manderville will be quite pleased with this fine addition to his collection. Your assistance is appreciated.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
78,"Another vase? I only think Lord Manderville purchases these things because he *can*. I don't even think he minds when one is dropped because that simply means no one else can have it either. Anyroad, you've done the Saucer a great service. I'll prepare your reward so you can be on your way.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
79,"Ah, Lord Manderville has been expecting this delivery for some time now. He will be very pleased to find it has arrived unscathed. You have my thanks.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
80,Don the delivery cap?,Yes,No,,,,,,,,,97,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
81,"It'll be well worth your while, since there is an extra bonus for those who claim their winnings quickly!",,,,,,,,,,,82,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
82,We'll also announce all the other fantastic bonuses at the drawing. You won't want to miss all the action that goes on right here at the Cactpot Board!,,,,,,,,,,,130,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
83,"In addition to your other winnings, you will receive the Early Bird Bonus if you claim your prize within one hour (Earth time) of the Jumbo Cactpot drawing.",,,,,,,,,,,105,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
84,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
85,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
86,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
87,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
88,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
89,"When Master Typhon's nose blows, whither the mucus flows...nobody knows! Can you read his motions and seek safe haven from the oncoming tempest?",,,,,,,,,,,90,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
90,"If you think you have what it takes to be the last one standing, then step right up! And if you *do* get caught in a squall of sputum─hey, there's nothing to lose but your dignity.",,,,,,,,,,,276,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
91,"If you have the courage to stand against Master Typhon once more, the stage awaits you. Remember: you're not defeated until you admit defeat. ",,,,,,,,,,,92,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
92,Proceed to the main stage?,Yes,No,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
93,"Come to see Master Typhon in all of his gelatinous glory? You're welcome to look on, but I daresay you won't be havin' half the fun of those up on stage. Next time you have the chance, why not give it a go?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
94,"Don't get yourself down, friend─I've seen Master Typhon do that to the best of them. Now stand tall, and wear that mucus as a badge of honor!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
95,What in the world are you doing down here!? The show is about to begin!,,,,,,,,,,,36,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
96,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False,False
97,Brilliant! I've marked upon your map the location of three Gold Saucer attendants to whom you may entrust the package. Any one of the three will do. Good luck and godsspeed!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
98,We have a winner! Please accept my congratulations─and your prize of 0 MGP! And remember: there's always more to be won on the morrow!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
99,"Your patronage is most appreciated, miss.
I hope to see you again tomorrow!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
100,You have won extra MGP by qualifying for the Early Bird Bonus.,,,,,,,,,,,134,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False,False
101,Welcome to drawing number UNKNOWN of the Jumbo Cactpot! Can I interest you in a ticket to fame and fortune?,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
102,"I'm afraid you're early for the drawing, miss. Can I help you with anything while you wait?",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
103,"Why, we've already drawn the winning number for your ticket, miss. Why not claim your prize from the cashier over there?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
104,"It pains me to say that you can't claim prizes with that ticket anymore, miss. <sigh> What a pity. Ah well, better luck next time, and remember─you can't wait forever to claim your prize.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
105,What would you like to do?,Purchase a Jumbo Cactpot ticket.,View the payout.,View past results.,Learn about the Jumbo Cactpot.,Learn about the participant bonus.,Nothing.,,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,False,False
106,,,,,,,,,,,,137,764,0,0,0,0,0,0,0,0,0,0,8,0,2,False,False
107,,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,7,0,2,False,False
108,"The Jumbo Cactpot is Eorzea's premier lottery, miss. You play by purchasing a ticket, starting from the low, low price of 0 MGP, and then picking your numbers─four digits between zero and nine.",,,,,,,,,,,128,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
109,,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,6,0,2,False,False
110,"Why, it seems no one has hit the Cactpot yet. Who knows─maybe you could be the first in the realm to win first prize!",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
111,"Where is your Jumbo Cactpot ticket, miss? If you have yet to purchase one, please see the broker─she can help you with everything.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
112,"I do beg your pardon, miss, but this week's winning number has yet to be announced.",,,,,,,,,,,43,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
113,"This Jumbo Cactpot ticket looks to be in order. Now, let us see what you have won...",,,,,,,,,,,134,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
114,"Greetings, madam, and welcome to Chocobo Square! Are you here to enter a race?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
115,"Hm? You have spoken with Katering at Moogle's Gift Mounts, have you not? Are you sure there was naught else she had to say?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
116,Withdraw your race entry?,Yes,No,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
117,You withdraw your race entry.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
118,Select an option.,Enter a race.,Learn about chocobo racing.,Nothing.,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,10,0,2,False,False
119,What will you ask?,Tell me about chocobo races.,Tell me about race chocobos.,How do I enter a race?,Tell me about ratings and classes.,What are race items?,What kinds of race items are there?,What are race abilities?,How does weather affect races?,Nothing.,,0,764,120,121,122,281,282,283,284,285,118,0,10,0,2,False,False
120,"Dedicated men and women working in harmony with their feathered companions, thundering towards the finish line for fame and fortune─that, my friend, is chocobo racing!",,,,,,,,,,,286,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
121,"Per Gold Saucer regulations, only chocobos which have received the necessary training are permitted to participate in sanctioned chocobo races. ",,,,,,,,,,,287,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
122,"Our races are categorized into different classes, which indicate the level of competition you can expect.",,,,,,,,,,,289,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True,False
123,"Ah, how silly of me. You could not possibly compete without a registered race chocobo. Pray return once you have delivered the necessary forms to our trainer.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
124,"Forgive me, but if you and your comrades wish to enter a race together, I will need to speak with your party leader.",やめる,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
125,Select a race.,Class Courses.,Chocobo Challenge.,Training Course.,Cancel.,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False,False
126,Select a course.,Random.,Return.,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False,False
127,Your entry into the   race has been accepted! Pray remain in Chocobo Square until you are summoned to the course.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
128,"When we draw the winning number, it's time to check it against the ones on your ticket. In order from the last digit to the first, the more matching numbers you have, the greater the prize you'll receive.",,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
129,I should also mention that Lady Luck herself announces the winning number. Why not come by to see the show?,,,,,,,,,,,81,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
130,"And don't forget to speak with the lovely Cactpot cashier to collect your winnings. If you've won the vaunted first prize, she'll also present you with a wonderfully extravagant gift!",,,,,,,,,,,131,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
131,You can purchase up to three Jumbo Cactpot tickets per week. The winning number is drawn every Saturday at 9 p.m. (Earth time).,,,,,,,,,,,132,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
132,"After the drawing, you will have until the following Saturday at 9 p.m. (Earth time) to claim your prize.",,,,,,,,,,,133,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
133,"After this one-week period ends, please be aware that you will be unable to claim MGP or prizes.",,,,,,,,,,,83,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False,False
134,,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,9,0,2,False,False
135,"I am sorry, but please accept this consolation prize, miss.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
136,"My gods─you have hit the Cactpot! Allow me the honor of presenting you with first prize, and your extravagant !",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
137,"Well, now all you've to do is wait till we announce the winning number. Why not join us here at the Cactpot Board for the drawing?",,,,,,,,,,,41,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
138,Use brightash on the atypical adventurer?,Yes,No,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
139,"I carry with me a special delivery for one Godbert Manderville. It appears the man has a deep interest in Thorne Dynasty crockery, and is buying up all that he can find. This endeavor, however, has drawn the attention of some unsavory characters.",,,,,,,,,,,25,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
140,Don the delivery cap?,Yes,No,,,,,,,,,141,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
141,Brilliant! I've marked upon your map the location of three Gold Saucer attendants to whom you may entrust the packages. Any two of the three will do. Good luck and godsspeed!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
142,"I carry with me a special delivery for one Godbert Manderville. It appears the man has a deep interest in Thorne Dynasty crockery, and is buying up all that he can find. This endeavor, however, has drawn the attention of some unsavory characters.",,,,,,,,,,,26,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
143,Don the delivery cap?,Yes,No,,,,,,,,,144,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
144,Brilliant! I've marked upon your map the location of three Gold Saucer attendants to whom you must entrust the packages. Make certain each attendant is presented with a parcel. Now good luck and godsspeed!,,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
145,You must needs relax. I sense far too much jitter in your jig.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
146,Why the furrowed brow? There are but four moves to commit to memory.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
147,The first step to success is concentration. The first step to concentration is concentrating!,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
148,"You exhibit a rare talent...and I'm not simply saying that because I have been paid to do so by my generous employers, Manderville & Manderville.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
149,"Do you know what separates a good dancer from a great one? Grace. Without grace, we are but opo-opos tossing feces from a tree.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
150,"I could *tell* you how to dance just about as well as I could *tell* you how to love. No, you must experience it with your eyes, with your heart.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
151,The steps─they are anything but random. The choreographist spent moons perfecting their order so that they might tell her story.,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
152,"You may be skilled in the art of dance, but I sense you still lack the passion to become a true star.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
153,"Close your eyes and feel the beat pulse through your very soul...... Hm? You can't very well memorize the routine with your eyes closed? A valid point, I suppose.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
154,You put your right foot in... You put your right foot ou─ Hey! Can't you see I'm trying to concentrate!?,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
155,"So, you think you can dance? Try this!",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
156,Discouraged? I understand. But don't let anyone tell you dancing is only about getting the motions right......it's about getting them PERFECT! One! Two! Three! Four!,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False,False
157,"The entry fee for this race is 0 MGP.
You currently possess 0. Proceed?",Yes,No,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False,False
158,Rescue the chocobo chick?,Yes,No,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
159,Rescue the chocobo chick?,Yes,No,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,False,False
160,"The Manderville Lounge offers a variety of specialty drinks, including wine, water, watered wine, and a Gold Saucer original─wined water.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False,False
