#,Text,LogKind,DisplayFlags,Unknown1,Duration,Unknown2
138,You gaze upon  in deep reflection.,29,1,0,0,False
139,You stare at  in disgust.,29,1,0,0,False
140,You welcome .,29,1,0,0,False
141,You nod to .,29,1,0,0,False
142,You agree wholeheartedly with .,29,1,0,0,False
143,You show yourself off to .,29,1,0,0,False
144,You strike a pose for .,29,1,0,0,False
145,You give  a Storm salute.,29,1,0,0,False
146,You give  a Serpent salute.,29,1,0,0,False
147,You give  a Flame salute.,29,1,0,0,False
148,You blow  a kiss.,29,1,0,0,False
149,You hurl a snowball at .,29,1,0,0,False
150,You grovel shamelessly before .,29,1,0,0,False
151,You show  your uncontainable jubilation!,29,1,0,0,False
152,You show  your utter disappointment.,29,1,0,0,False
153,You encourage  to ready for battle.,29,1,0,0,False
154,You celebrate victory with .,29,1,0,0,False
155,You do a backflip for .,29,1,0,0,False
156,You perform an Eastern greeting for .,29,1,0,0,False
157,You experience a brief moment of enlightenment upon seeing .,29,1,0,0,False
158,,0,0,0,0,False
159,,0,0,0,0,False
160,,0,0,0,0,False
161,You make a straight face at .,29,1,0,0,False
162,You smile at .,29,1,0,0,False
163,You beam with delight at .,29,1,0,0,False
164,You smirk confidently at .,29,1,0,0,False
165,You grin tauntingly at .,29,1,0,0,False
166,You close your eyes for .,29,1,0,0,False
167,You see  and your eyes begin to well up.,29,1,0,0,False
168,You stare at  in fear.,29,1,0,0,False
169,Your eyes grow wide with awe upon seeing .,29,1,0,0,False
170,You cringe with pain before .,29,1,0,0,False
171,You are annoyed with .,29,1,0,0,False
172,You sense something amiss with .,29,1,0,0,False
173,You express your worry with .,29,1,0,0,False
174,はに弾ける笑顔を見せた。,29,1,0,0,False
175,はに怒った表情をしてみせた。,29,1,0,0,False
176,はに申し訳なさそうな表情をしてみせた。,29,1,0,0,False
177,はに驚いた表情をしてみせた。,29,1,0,0,False
178,You pray before .,29,1,0,0,False
179,You give  an imperial salute.,29,1,0,0,False
180,You hurl something at .,29,1,0,0,False
181,Only Lalafells may enter this area.,60,8,0,0,False
182,You perform a merry step dance for .,29,1,0,0,False
183,You perform a spirited harvest dance for .,29,1,0,0,False
184,You perform a stately ball dance for .,29,1,0,0,False
185,You perform the Manderville for .,29,1,0,0,False
186,You gently pat .,29,1,0,0,False
187,You hand over something to .,29,1,0,0,False
188,You feed .,29,1,0,0,False
189,You perform an elegant bomb dance for .,29,1,0,0,False
190,You give a hearty “huzzah” for .,29,1,0,0,False
191,You slap .,29,1,0,0,False
192,You give  a big hug.,29,1,0,0,False
193,You embrace .,29,1,0,0,False
194,You strike a most gentlemanly pose for .,29,1,0,0,False
195,You bump fists with .,29,1,0,0,False
196,,0,0,0,0,False
197,You perform an exotic Near Eastern dance for .,29,1,0,0,False
198,You perform the Gold dance for .,29,1,0,0,False
199,You perform the sundrop dance for .,29,1,0,0,False
200,You look surprised!,29,1,0,0,False
201,You are frustrated.,29,1,0,0,False
202,You look very angry.,29,1,0,0,False
203,You blush with embarrassment.,29,1,0,0,False
204,You bow.,29,1,0,0,False
205,You let out a cheer.,29,1,0,0,False
206,You clap.,29,1,0,0,False
207,You beckon to no one in particular.,29,1,0,0,False
208,You make a consoling gesture.,29,1,0,0,False
209,Your eyes brim over with tears.,29,1,0,0,False
210,You dance happily.,29,1,0,0,False
211,You look doubtful.,29,1,0,0,False
212,You doze off quietly.,29,1,0,0,False
213,You curse the Twelve.,29,1,0,0,False
214,You bid farewell.,29,1,0,0,False
215,You wave.,29,1,0,0,False
216,You look stumped.,29,1,0,0,False
217,You motion joyfully.,29,1,0,0,False
218,You kneel respectfully.,29,1,0,0,False
219,You laugh.,29,1,0,0,False
220,You burst out laughing.,29,1,0,0,False
221,You look around.,29,1,0,0,False
222,You motion to yourself.,29,1,0,0,False
223,You disagree.,29,1,0,0,False
224,You disagree vehemently.,29,1,0,0,False
225,You panic!,29,1,0,0,False
226,You point.,29,1,0,0,False
227,You make a poking gesture.,29,1,0,0,False
228,You offer congratulations.,29,1,0,0,False
229,You psych yourself up!,29,1,0,0,False
230,You salute.,29,1,0,0,False
231,You look shocked.,29,1,0,0,False
232,You shrug.,29,1,0,0,False
233,You engage in general japery.,29,1,0,0,False
234,You try to calm things down.,29,1,0,0,False
235,You stagger.,29,1,0,0,False
236,You stretch.,29,1,0,0,False
237,You wallow in self-pity.,29,1,0,0,False
238,You seem lost in thought.,29,1,0,0,False
239,You look disgusted.,29,1,0,0,False
240,You motion in welcome.,29,1,0,0,False
241,You nod.,29,1,0,0,False
242,You agree wholeheartedly.,29,1,0,0,False
243,You admire yourself.,29,1,0,0,False
244,You strike a pose.,29,1,0,0,False
245,You give a Storm salute.,29,1,0,0,False
246,You give a Serpent salute.,29,1,0,0,False
247,You give a Flame salute.,29,1,0,0,False
248,You blow a kiss.,29,1,0,0,False
249,You hurl a snowball.,29,1,0,0,False
250,You grovel shamelessly.,29,1,0,0,False
251,You are uncontainably jubilant!,29,1,0,0,False
252,You are utterly disappointed.,29,1,0,0,False
253,You ready for battle.,29,1,0,0,False
254,You celebrate victory.,29,1,0,0,False
255,You do a backflip.,29,1,0,0,False
256,You perform an Eastern greeting.,29,1,0,0,False
257,You experience a brief moment of enlightenment.,29,1,0,0,False
258,,0,0,0,0,False
259,,0,0,0,0,False
260,,0,0,0,0,False
261,You make a straight face.,29,1,0,0,False
262,You smile.,29,1,0,0,False
263,You beam with delight.,29,1,0,0,False
264,You deliver a confident smirk.,29,1,0,0,False
265,You put on a taunting grin.,29,1,0,0,False
266,You close your eyes.,29,1,0,0,False
267,Your eyes begin to well up.,29,1,0,0,False
268,You stare in fear.,29,1,0,0,False
269,Your eyes grow wide with awe.,29,1,0,0,False
270,You clench your teeth in pain.,29,1,0,0,False
271,You furrow your brow.,29,1,0,0,False
272,You sense something amiss.,29,1,0,0,False
273,You are overcome with worry.,29,1,0,0,False
274,は弾ける笑顔になった。,29,1,0,0,False
275,は怒った表情になった。,29,1,0,0,False
276,は申し訳なさそうな表情になった。,29,1,0,0,False
277,は驚いた表情になった。,29,1,0,0,False
278,You pray solemnly.,29,1,0,0,False
279,You give an imperial salute.,29,1,0,0,False
280,You hurl something.,29,1,0,0,False
281,You have withdrawn to a place better suited to someone of your stature.,60,8,0,0,False
282,You perform a merry step dance.,29,1,0,0,False
283,You perform a spirited harvest dance.,29,1,0,0,False
284,You perform a stately ball dance.,29,1,0,0,False
285,You perform the Manderville.,29,1,0,0,False
286,You pat the air.,29,1,0,0,False
287,You extend your hand in a giving motion.,29,1,0,0,False
288,You perform an elegant bomb dance.,29,1,0,0,False
289,You give a hearty “huzzah.”,29,1,0,0,False
290,You slap the air.,29,1,0,0,False
291,You hug the air.,29,1,0,0,False
292,You embrace nothingness.,29,1,0,0,False
293,You strike a most gentlemanly pose.,29,1,0,0,False
294,You thrust your fist out before you.,29,1,0,0,False
295,,0,0,0,0,False
296,You perform an exotic Near Eastern dance.,29,1,0,0,False
297,You perform the Gold dance.,29,1,0,0,False
298,You perform the sundrop dance.,29,1,0,0,False
299,,0,0,0,0,False
300,Unable to process blacklist command.,60,8,0,0,False
301,Unable to add to blacklist.,60,8,0,0,False
302,Unable to remove from blacklist.,60,8,0,0,False
303,Your blacklist is full.,60,8,0,0,False
304,That player is already blacklisted.,60,8,0,0,False
305,Unable to blacklist friends. Remove from friend list and try again.,60,8,0,0,False
306,Unable to send more than seven friend requests per day.,60,8,0,0,False
307,Unable to invite friend to return. Only five invites can be sent at a time.,60,8,0,0,False
308,Invitation sent. (You may send up to one more.),57,33,0,0,False
309,This feature is only available during the specified period.,60,8,0,0,False
310,Unable to process friend list command.,60,8,0,0,False
311,Unable to send friend request.,60,8,0,0,False
312,That player is already a friend or has been sent a request.,60,8,0,0,False
313,Your friend list is full.,60,8,0,0,False
314,Unable to send friend request. The other player's friend list is full.,60,8,0,0,False
315,Unable to friend blacklisted players. Remove from blacklist and try again.,60,8,0,0,False
316,Unable to send friend request. Player's online status is set to Busy.,60,8,0,0,False
317,UNKNOWN is assigned to UNKNOWN.,57,32,0,0,False
318,Friend group name changed.,57,32,0,0,False
319,Invalid argument. Please specify a valid placeholder.,60,8,0,0,False
320,Unable to process party command.,60,8,0,0,False
321,Unable to invite to party.,60,8,0,0,False
322,Unable to kick from party.,60,8,0,0,False
323,Unable to change party leader.,60,8,0,0,False
324,Unable to leave party.,60,8,0,0,False
325,Unable to disband party.,60,8,0,0,False
326,That player is already in another party.,60,8,0,0,False
327,Unable to invite. That player has already been invited to another party.,60,8,0,0,False
328,That player has already been invited.,60,8,0,0,False
329,Unable to invite. The party is full.,60,8,0,0,False
330,Unable to edit character details.,60,8,0,0,False
331,Unable to invite. That player is currently bound by duty or in a different area.,60,8,0,0,False
332,Unable to promote to party leader. That player is currently offline.,60,8,0,0,False
333,You must specify a preferred class or job.,60,8,0,0,False
334,Unable to send party invite. Player's online status is set to Busy.,60,8,0,0,False
335,Unable to join party. You are currently bound by duty or in a different area than the party leader.,60,8,0,0,False
336,Unable to invite. That player is currently watching a cutscene.,60,8,0,0,False
337,Unable to promote to party leader. That player is either offline or bound by duty.,60,8,0,0,False
338,Letters or numbers must be used in linkshell names.,60,8,0,0,False
339,Unable to invite to linkshell.,60,8,0,0,False
340,Unable to create linkshell.,60,8,0,0,False
341,Linkshell names must be between 3 and 20 characters.,60,8,0,0,False
342,Linkshell name contains invalid spaces.,60,8,0,0,False
343,Linkshell name contains invalid characters.,60,8,0,0,False
344,Linkshell name contains characters that cannot be used in succession.,60,8,0,0,False
345,Linkshell name begins with a lowercase letter.,60,8,0,0,False
346,Linkshell name is already used. Please input another name.,60,8,0,0,False
347,Linkshell name violates naming rules. Please input another name.,60,8,0,0,False
348,You cannot create any more linkshells.,60,8,0,0,False
349,Unable to process entry into linkshell.,60,8,0,0,False
350,The person you have invited cannot join any more linkshells.,60,8,0,0,False
351,Player is already a linkshell member.,60,8,0,0,False
352,Unable to add new members. Linkshell roster is full.,60,8,0,0,False
353,Unable to process linkshell member entry.,60,8,0,0,False
354,Unable to quit linkshell.,60,8,0,0,False
355,Unable to quit linkshell as current master. Transfer master privileges and try again.,60,8,0,0,False
356,Unable to kick from linkshell.,60,8,0,0,False
357,Unable to process linkshell leader settings.,60,8,0,0,False
358,Unable to grant linkshell leader title to invitees.,60,8,0,0,False
359,Unable to disband linkshell.,60,8,0,0,False
360,Unable to grant linkshell master privileges.,60,8,0,0,False
361,Unable to grant linkshell master privileges to invitees.,60,8,0,0,False
362,Linkshell name contains one or more restricted words.,60,8,0,0,False
363,Unable to send linkshell invite. Player's online status is set to Busy.,60,8,0,0,False
364,Unable to change linkshell name.,60,8,0,0,False
365,Linkshell name contains invalid characters. Unable to change.,60,8,0,0,False
366,Cannot locate a character with that name.,60,8,0,0,False
367,You are no longer a leader of “UNKNOWN.”,57,33,0,0,False
368,You change the linkshell name to “UNKNOWN.”,57,33,0,0,False
369,The linkshell name “UNKNOWN” has been changed to “UNKNOWN.”,57,33,1,0,False
370,Unable to process mail command.,60,9,0,0,False
371,Unable to send mail to .,60,9,0,0,False
372,Unable to send empty mail.,60,8,0,0,False
373,Body of mail is too long.,60,8,0,0,False
374,Unable to send mail. Items could not be attached.,60,9,0,0,False
375,Unable to send mail. Gil could not be attached.,60,9,0,0,False
376,Unable to delete mail.,60,8,0,0,False
377,Unable to delete mail. One or more attachments remain.,60,8,0,0,False
378,Unable to delete mail. Attached gil remains.,60,8,0,0,False
379,Unable to accept attachment. Inventory is full.,60,9,0,0,False
380,Unable to accept attached gil.,60,8,0,0,False
381,"Unable to accept attachment. You either lack space in your inventory, or cannot possess more than one of this item.",60,8,0,0,False
382,Unable to send mail. You have no friends who share the same Home World.,60,8,0,0,False
383,You are no longer a leader of “UNKNOWN.”,57,33,1,0,False
384,All your items up for sale in the  markets have sold.,71,33,1,0,False
385,Unable to execute market search.,60,8,0,0,False
386,Unable to make market purchase.,60,8,0,0,False
387,Unable to make market purchase. Please wait and try again.,60,8,0,0,False
388,Unable to make market purchase. Inventory is full.,60,8,0,0,False
389,Unable to make market purchase. You may not possess more than one of any unique item.,60,8,0,0,False
390,Unable to complete market transaction.,60,8,0,0,False
391,Unable to complete market transaction. Please wait and try again.,60,8,0,0,False
392,Insufficient gil.,60,8,0,0,False
393,Unable to execute retainer process.,60,8,0,0,False
394,You hire the retainer UNKNOWN.,57,33,0,0,False
395,You release UNKNOWN from your service.,57,33,0,0,False
396,You send UNKNOWN to the markets in the .,57,33,0,0,False
397,You summon UNKNOWN back from the markets in the .,57,33,0,0,False
398,You are now selling items in the  markets.,57,33,0,0,False
399,You are no longer selling items in the  markets.,57,33,1,0,False
400,This function is not available on the free trial.,60,8,0,0,False
401,That function cannot be performed with characters on the free trial.,60,9,0,0,False
402,"You cannot earn any more gil while on the free trial.
Excess gil will be discarded.",57,1,0,0,False
403,Individual prices have been adjusted so the final total will not exceed the gil limit.,57,32,0,0,False
404,Unable to use another  until you have finished re-editing your retainer.,60,9,0,0,False
405,"You can now re-edit your retainer's appearance and personality. Remove all their gear and accessories, then speak with a retainer vocate.",57,33,0,0,False
406,UNKNOWN has been reborn!,57,33,0,0,False
407,No more than one space can be used in a name.,60,9,0,0,False
408,ハングルかアルファベットのどちらか片方のみを使用してください。,60,9,0,0,False
409,You've played more than you should. It's time you got some vitamin D.,57,1,0,0,False
410,"You can now accept the next class/job quest.
These quests offer opportunities not only to earn
gil, items, and gear, but also new class/job-specific actions.",57,33,0,0,False
411,Screen resolution does not meet current setting requirements. UI scaling has been readjusted.,57,33,0,0,False
412,Idling camera paused.,57,33,0,0,False
413,Idling camera unpaused.,57,33,0,0,False
414,Unable to send report. Please try again.,60,9,0,0,False
415,You are currently engaged in battle! Mind your HP!,60,17,0,0,False
416,Action interrupted. Unable to act.,60,9,0,0,False
417,You are now on the **Road to UNKNOWN**. All classes and jobs below level UNKNOWN will receive a bonus to experience points earned!,57,33,0,0,False
418,"You are no longer on the **Road to UNKNOWN**, as you have reached level UNKNOWN or the maximum level with all classes and jobs.",57,33,0,0,False
419,That duty is inaccessible on the free trial.,60,9,0,0,False
420,Unable to sell item. Your retainer cannot carry any more gil.,60,8,0,0,False
421,Installation of the proper expansion data is required to access this content.,60,9,0,0,False
422,,0,0,0,0,False
423,,0,0,0,0,False
424,,0,0,0,0,False
425,Text advance speed set to +UNKNOWN.,57,32,0,0,False
426,Asking price was adjusted so as not to exceed the item's lower limit.,57,32,0,0,False
427,Unable to participate. Party size is at maximum.,60,8,0,0,False
428,Unable to delete character. You must first log out from your Home World.,60,8,0,0,False
429,Unable to retrieve results.,60,8,0,0,False
430,Please wait and try logging in later.,60,8,0,0,False
431,You complete the task.,57,33,0,0,False
432,Works will soon conclude. Hurry and complete your present task.,57,33,1,0,False
433,Cannot perform action as current class.,60,8,0,0,False
434,Cannot perform action during this phase.,60,8,0,0,False
435,Compensation for completed works will be soon distributed. Please remain in the area to receive your reward.,57,33,0,0,False
436,Camera settings saved.,57,17,0,0,False
437,Lighting settings saved.,57,17,0,0,False
438,Your favorites list is full. You must delete one or more existing items before adding more.,60,8,0,0,False
439,You are destroyed by .,58,1,0,0,False
440,You have been offered a Teleport to  from UNKNOWN.,57,1,0,0,False
441,Unable to accept Teleport. You have not met certain requirements.,60,8,0,0,False
442,"Unable to accept Teleport. Once you have met all requirements, select Teleport Offer.",57,33,0,0,False
443,Select Teleport Offer when ready to accept Teleport.,57,33,0,0,False
444,Unable to change role while recast timer is on cooldown.,60,9,0,0,False
445,Unable to remove role actions while recast timer is on cooldown.,60,9,0,0,False
446,"You learn the role action, UNKNOWN.",64,1,0,0,False
447,Direct hit! You hit  for UNKNOWN damage.,41,1,0,0,False
448,   Direct hit!  take UNKNOWN damage.,41,1,0,0,False
449,Critical! Your UNKNOWN restores UNKNOWN of your HP.,45,1,0,0,False
450,Critical direct hit! You hit  for UNKNOWN damage.,41,1,0,0,False
451,   Critical direct hit!  take UNKNOWN damage.,41,1,0,0,False
452,,0,0,0,0,False
453, have been sentenced to death!,47,1,0,0,False
454,Your attack is reflected off .,42,1,0,0,False
455,Reflected!  cast back the attack.,42,1,0,0,False
456,The pet hotbar cannot be edited.,60,8,0,0,False
457,Unable to execute command due to some unforeseeable error.,60,1,0,0,False
458,That command doesn't exist.,60,1,0,0,False
459,Your GM rank is too low to execute that command.,60,1,0,0,False
460,Unable to obtain . Your inventory is full.,60,9,0,0,False
461,Unable to obtain . You already possess one of that unique item.,60,9,0,0,False
462,You were unable to register your retainer in that city–state.,60,8,0,0,False
463,Your retainer is already registered to sell items in that city–state.,60,8,0,0,False
464,You were unable to summon your retainer back.,60,8,0,0,False
465,Your retainer is currently in the middle of a transaction and cannot be summoned back.,60,8,0,0,False
466,This retainer is not registered to sell items in any city–state.,60,8,0,0,False
467,Unable to find retainer.,60,8,0,0,False
468,You cannot purchase an item sold by your own retainer.,60,8,0,0,False
469,UNKNOWN item sorted.,57,32,0,0,False
470,Unable to invite to party.,60,9,0,0,False
471,Unable to join party.,60,9,0,0,False
472,Unable to leave party.,60,9,0,0,False
473,Unable to disband party.,60,9,0,0,False
474,Unable to kick from party.,60,9,0,0,False
475,Unable to promote party leader.,60,9,0,0,False
476,Unable to invite to linkshell.,60,9,0,0,False
477,Unable to accept linkshell invite.,60,9,0,0,False
478,Unable to quit linkshell.,60,9,0,0,False
479,Unable to disband linkshell.,60,9,0,0,False
480,Unable to kick from linkshell.,60,9,0,0,False
481,Unable to promote to linkshell leader.,60,9,0,0,False
482,Unable to open message.,60,9,0,0,False
483,Unable to send message.,60,9,0,0,False
484,Unable to send message. The body contains a forbidden word or phrase.,60,9,0,0,False
485,You create the linkshell “UNKNOWN.”,57,33,0,0,False
486,Unable to execute command while extracting materia.,60,9,0,0,False
487,Unable to execute command while dyeing items.,60,9,0,0,False
488,That command is unavailable at this time.,60,9,0,0,False
489,Your wish list is full. You must delete one or more existing items before adding more.,60,9,0,0,False
490,Unable to put up item for sale.,60,8,0,0,False
491,Your retainer must be registered with the markets before putting an item up for sale.,60,8,0,0,False
492,You must remove an item from the markets before adjusting its details.,60,8,0,0,False
493,You have no items up for sale.,60,8,0,0,False
494,One of the items cannot be put up for sale.,60,8,0,0,False
495,Unable to remove item from the markets.,60,8,0,0,False
496,You have no items up for sale.,60,8,0,0,False
497,Unable to execute command while casting glamours.,60,8,0,0,False
498,You are now selling items in the markets of the .,57,1,0,0,False
499,You are no longer selling items in the markets of the .,57,1,0,0,False
500,,0,0,0,0,False
501,You ready UNKNOWN.,43,1,0,0,False
502,You begin casting UNKNOWN.,43,1,0,0,False
503,You ready .,44,1,0,0,False
504,You hit  for UNKNOWN damage.,41,1,0,0,False
505,Critical! You hit  for UNKNOWN damage.,41,1,0,0,False
506,You miss .,42,1,0,0,False
507,Dodged!  evade your attack.,42,1,0,0,False
508,Blocked! You hit  for UNKNOWN damage.,41,1,0,0,False
509,Parried! You hit  for UNKNOWN damage.,41,1,0,0,False
510,    take UNKNOWN damage.,41,1,0,0,False
511,   Critical!  take UNKNOWN damage.,41,1,0,0,False
512,   Partial resist!  take UNKNOWN damage.,41,1,0,0,False
513,   Half resist!  take UNKNOWN damage.,41,1,0,0,False
514,   Full resist!  take no damage.,42,1,0,0,False
515,   The attack misses .,42,1,0,0,False
516,   Dodged!  evade the attack.,42,1,0,0,False
517,   Blocked!  take UNKNOWN damage.,41,1,0,0,False
518,   Parried!  take UNKNOWN damage.,41,1,0,0,False
519,    recover UNKNOWN HP.,45,1,0,0,False
520,   Critical!  recover UNKNOWN HP.,45,1,0,0,False
521,    recover UNKNOWN MP.,45,1,0,0,False
522,    gain UNKNOWN TP.,45,1,0,0,False
523,    absorb UNKNOWN HP.,45,1,0,0,False
524,    absorb UNKNOWN MP.,45,1,0,0,False
525,    absorb UNKNOWN TP.,45,1,0,0,False
526,    gain the effect of .,46,1,0,0,False
527,    suffer the effect of .,47,1,0,0,False
528,    move into .,46,1,0,0,False
529,    lose UNKNOWN MP.,41,1,0,0,False
530,    lose UNKNOWN TP.,41,1,0,0,False
531,    lose the effect of .,48,1,0,0,False
532,    recover from the effect of .,49,1,0,0,False
533,You use UNKNOWN.,43,1,0,0,False
534,You cast UNKNOWN.,43,1,0,0,False
535,You use .,44,1,0,0,False
536,   Your enmity increases.,41,1,0,0,False
537,You cancel UNKNOWN.,43,1,0,0,False
538,You cancel UNKNOWN.,43,1,0,0,False
539,You cancel use of .,44,1,0,0,False
540,Your UNKNOWN is interrupted.,43,1,0,0,False
541,Your UNKNOWN is interrupted.,43,1,0,0,False
542,Your use of  is interrupted.,44,1,0,0,False
543,Target out of range. Your UNKNOWN was canceled.,43,1,0,0,False
544,Target out of range. Your UNKNOWN was canceled.,43,1,0,0,False
545,Target out of range. Your use of  was canceled.,44,1,0,0,False
546,Target is unconscious. Your UNKNOWN was canceled.,43,1,0,0,False
547,Target is unconscious. Your UNKNOWN was canceled.,43,1,0,0,False
548,Target is unconscious. Your use of  was canceled.,44,1,0,0,False
549,EXP chain #UNKNOWN! Chain expires in UNKNOWN second.,58,1,0,0,False
550, lose the effect of .,48,1,0,0,False
551, recover from the effect of .,49,1,0,0,False
552,You learn UNKNOWN.,64,1,0,0,False
553,You acquire .,64,1,0,0,False
