#,Singular,Plural,Adjective,PossessivePronoun,StartsWithVowel,Unknown0,Pronoun,Article
2000153,Aethernet shard,Aethernet shards,0,0,1,1,0,0
2000154,Aethernet shard,Aethernet shards,0,0,1,1,0,0
2000155,Aethernet shard,Aethernet shards,0,0,1,1,0,0
2000156,Aethernet shard,Aethernet shards,0,0,1,1,0,0
2000157,Aethernet shard,Aethernet shards,0,0,1,1,0,0
2000158,,,0,0,0,1,0,0
2000159,tiny key,tiny keys,0,0,0,1,0,0
2000160,sealed blasting door,sealed blasting doors,0,0,0,1,0,0
2000161,,,0,0,0,1,0,0
2000162,lift lever,lift levers,0,0,0,1,0,0
2000163,lift lever,lift levers,0,0,0,1,0,0
2000164,,,0,0,0,1,0,0
2000165,lift lever,lift levers,0,0,0,1,0,0
2000166,lift lever,lift levers,0,0,0,1,0,0
2000167,,,0,0,0,1,0,0
2000168,,,0,0,0,1,0,0
2000169,firesand,6-onze pinches of firesand,0,0,0,1,0,0
2000170,blasting device,blasting devices,0,0,0,1,0,0
2000171,,,0,0,0,1,0,0
2000172,firesand,6-onze pinches of firesand,0,0,0,1,0,0
2000173,sealed blasting door,sealed blasting doors,0,0,0,1,0,0
2000174,lift lever,lift levers,0,0,0,1,0,0
2000175,lift lever,lift levers,0,0,0,1,0,0
2000176,lift lever,lift levers,0,0,0,1,0,0
2000177,lift lever,lift levers,0,0,0,1,0,0
2000178,tiny key,tiny keys,0,0,0,1,0,0
2000179,firesand,6-onze pinches of firesand,0,0,0,1,0,0
2000180,blasting device,blasting devices,0,0,0,1,0,0
2000181,,,0,0,0,1,0,0
2000182,,,0,0,0,1,0,0
2000183,,,0,0,0,1,0,0
2000184,improved blasting device,improved blasting devices,0,0,0,1,0,0
2000185,,,0,0,0,1,0,0
2000186,,,0,0,0,1,0,0
2000187,exit,exits,0,0,1,1,0,0
2000188,,,0,0,0,1,0,0
2000189,,,0,0,0,1,0,0
2000190,,,0,0,0,1,0,0
2000191,,,0,0,0,1,0,0
2000192,,,0,0,0,1,0,0
2000193,,,0,0,0,1,0,0
2000194,,,0,0,0,1,0,0
2000195,,,0,0,0,1,0,0
2000196,,,0,0,0,1,0,0
2000197,,,0,0,0,1,0,0
2000198,,,0,0,0,1,0,0
2000199,,,0,0,0,1,0,0
2000200,,,0,0,0,1,0,0
2000201,,,0,0,0,1,0,0
2000202,,,0,0,0,1,0,0
2000203,,,0,0,0,1,0,0
2000204,,,0,0,0,1,0,0
2000205,,,0,0,0,1,0,0
2000206,,,0,0,0,1,0,0
2000207,,,0,0,0,1,0,0
2000208,,,0,0,0,1,0,0
2000209,iron lever,iron levers,0,0,1,1,0,0
2000210,,,0,0,0,1,0,0
2000211,,,0,0,0,1,0,0
2000212,bloody memo,bloody memos,0,0,0,1,0,0
2000213,blue coral formation,formations of blue coral,0,0,0,1,0,0
2000214,red coral formation,formations of red coral,0,0,0,1,0,0
2000215,green coral formation,formations of green coral,0,0,0,1,0,0
2000216,inconspicuous switch,inconspicuous switches,0,0,1,1,0,0
2000217,hidden door,hidden doors,0,0,0,1,0,0
2000218,,,0,0,0,1,0,0
2000219,,,0,0,0,1,0,0
2000220,,,0,0,0,1,0,0
2000221,,,0,0,0,1,0,0
2000222,giant clam,giant clams,0,0,0,1,0,0
2000223,,,0,0,0,1,0,0
2000224,,,0,0,0,1,0,0
2000225,Rambade door,Rambade doors,0,0,0,1,0,0
2000226,wooden door,wooden doors,0,0,0,1,0,0
2000227,captain's quarters,captain's quarters doors,0,0,0,1,0,0
2000228,wooden door,wooden doors,0,0,0,1,0,0
2000229,wooden door,wooden doors,0,0,0,1,0,0
2000230,wooden door,wooden doors,0,0,0,1,0,0
2000231,Waverider Gate,Waverider Gates,0,0,0,1,0,1
2000232,the Hole,the Hole,0,0,0,1,0,1
2000233,,,0,0,0,1,0,0
2000234,,,0,0,0,1,0,0
2000235,,,0,0,0,1,0,0
2000236,Rambade door,Rambade doors,0,0,0,1,0,0
2000237,,,0,0,0,1,0,0
2000238,,,0,0,0,1,0,0
2000239,,,0,0,0,1,0,0
2000240,,,0,0,0,0,0,0
2000241,,,0,0,0,0,0,0
2000242,,,0,0,0,0,0,0
2000243,,,0,0,0,0,0,0
2000244,,,0,0,0,0,0,0
2000245,,,0,0,0,0,0,0
2000246,,,0,0,0,0,0,0
2000247,,,0,0,0,0,0,0
2000248,,,0,0,0,1,0,0
2000249,,,0,0,0,1,0,0
2000250,captain's quarters key,captain's quarters keys,0,0,0,1,0,0
2000251,iron key,iron keys,0,0,1,1,0,0
2000252,iron key,iron keys,0,0,1,1,0,0
2000253,iron key,iron keys,0,0,1,1,0,0
2000254,iron key,iron keys,0,0,1,1,0,0
2000255,Waverider Gate key,Waverider Gate keys,0,0,0,1,0,0
2000256,key to the Hole,keys to the Hole,0,0,0,1,0,0
2000257,,,0,0,0,1,0,0
2000258,,,0,0,0,1,0,0
2000259,,,0,0,0,1,0,0
2000260,,,0,0,0,1,0,0
2000261,,,0,0,0,1,0,0
2000262,,,0,0,0,1,0,0
2000263,,,0,0,0,1,0,0
2000264,,,0,0,0,1,0,0
2000265,,,0,0,0,0,0,0
2000266,,,0,0,0,1,0,0
2000267,,,0,0,0,1,0,0
2000268,narrow fissure,narrow fissures,0,0,0,1,0,0
2000269,herb patch,herb patches,0,0,1,1,0,0
2000270,,,0,0,0,1,0,0
2000271,,,0,0,0,1,0,0
2000272,,,0,0,0,1,0,0
2000273,,,0,0,0,1,0,0
2000274,,,0,0,0,1,0,0
2000275,exit,exits,0,0,1,1,0,0
2000276,,,0,0,0,1,0,0
2000277,,,0,0,0,1,0,0
2000278,,,0,0,0,1,0,0
2000279,,,0,0,0,1,0,0
2000280,,,0,0,0,1,0,0
2000281,,,0,0,0,1,0,0
2000282,,,0,0,0,0,0,0
2000283,,,0,0,0,0,0,0
2000284,megalocrab nest,megalocrab nests,0,0,0,1,0,0
2000285,,,0,0,0,0,0,0
2000286,overturned wain,overturned wains,0,0,0,1,0,0
2000287,overturned wain,overturned wains,0,0,0,1,0,0
2000288,destination,destinations,0,0,0,1,0,0
2000289,Sighard's waterskin,Sighard's waterskins,0,0,0,1,0,1
2000290,Sighard's satchel,Sighard's satchels,0,0,0,1,0,1
2000291,,,0,0,0,0,0,0
2000292,,,0,0,0,0,0,0
2000293,,,0,0,0,0,0,0
2000294,Sighard's hatchet,Sighard's hatchets,0,0,0,1,0,1
2000295,×ClsExc250：待ち合わせポイント,,0,0,0,1,0,0
2000296,lavender pot,lavender pots,0,0,0,1,0,0
2000297,fruit barrel,fruit barrels,0,0,0,1,0,0
2000298,splintered crate,splintered crates,0,0,0,1,0,0
2000299,overturned wain,overturned wains,0,0,0,1,0,0
2000300,Amajina & Sons coffers,Amajina & Sons coffer,0,0,1,1,0,0
2000301,tiny key,tiny keys,0,0,0,1,0,0
2000302,tiny key,tiny keys,0,0,0,1,0,0
2000303,tiny key,tiny keys,0,0,0,1,0,0
2000304,tiny key,tiny keys,0,0,0,1,0,0
2000305,tiny key,tiny keys,0,0,0,1,0,0
2000306,tiny key,tiny keys,0,0,0,1,0,0
2000307,tiny key,tiny keys,0,0,0,1,0,0
2000308,tiny key,tiny keys,0,0,0,1,0,0
2000309,tiny key,tiny keys,0,0,0,1,0,0
2000310,tiny key,tiny keys,0,0,0,1,0,0
2000311,tiny key,tiny keys,0,0,0,1,0,0
2000312,tiny key,tiny keys,0,0,0,1,0,0
2000313,tiny key,tiny keys,0,0,0,1,0,0
2000314,tiny key,tiny keys,0,0,0,1,0,0
2000315,tiny key,tiny keys,0,0,0,1,0,0
2000316,tiny key,tiny keys,0,0,0,1,0,0
2000317,tiny key,tiny keys,0,0,0,1,0,0
2000318,tiny key,tiny keys,0,0,0,1,0,0
2000319,tiny key,tiny keys,0,0,0,1,0,0
2000320,tiny key,tiny keys,0,0,0,1,0,0
2000321,tiny key,tiny keys,0,0,0,1,0,0
2000322,tiny key,tiny keys,0,0,0,1,0,0
2000323,tiny key,tiny keys,0,0,0,1,0,0
2000324,green key,green keys,0,0,0,1,0,0
2000325,yellow key,yellow keys,0,0,0,1,0,0
2000326,white key,white keys,0,0,0,1,0,0
2000327,red key,red keys,0,0,0,1,0,0
2000328,locked door,locked doors,0,0,0,1,0,0
2000329,locked door,locked doors,0,0,0,1,0,0
2000330,locked door,locked doors,0,0,0,1,0,0
2000331,locked door,locked doors,0,0,0,1,0,0
2000332,locked door,locked doors,0,0,0,1,0,0
2000333,locked door,locked doors,0,0,0,1,0,0
2000334,locked door,locked doors,0,0,0,1,0,0
2000335,locked door,locked doors,0,0,0,1,0,0
2000336,locked door,locked doors,0,0,0,1,0,0
2000337,locked door,locked doors,0,0,0,1,0,0
2000338,locked door,locked doors,0,0,0,1,0,0
2000339,locked door,locked doors,0,0,0,1,0,0
2000340,locked door,locked doors,0,0,0,1,0,0
2000341,locked door,locked doors,0,0,0,1,0,0
2000342,locked door,locked doors,0,0,0,1,0,0
2000343,locked door,locked doors,0,0,0,1,0,0
2000344,locked door,locked doors,0,0,0,1,0,0
2000345,locked door,locked doors,0,0,0,1,0,0
2000346,locked door,locked doors,0,0,0,1,0,0
2000347,locked door,locked doors,0,0,0,1,0,0
2000348,locked door,locked doors,0,0,0,1,0,0
2000349,locked door,locked doors,0,0,0,1,0,0
2000350,locked door,locked doors,0,0,0,1,0,0
2000351,locked door,locked doors,0,0,0,1,0,0
2000352,locked door,locked doors,0,0,0,1,0,0
2000353,locked door,locked doors,0,0,0,1,0,0
2000354,Rose Door,Rose Doors,0,0,0,1,0,0
2000355,Ivy Door,Ivy Doors,0,0,1,1,0,0
2000356,Carnation Door,Carnation Doors,0,0,0,1,0,0
2000357,Lily Door,Lily Doors,0,0,0,1,0,0
2000358,void lamp,void lamps,0,0,0,1,0,0
2000359,void lamp,void lamps,0,0,0,1,0,0
2000360,void lamp,void lamps,0,0,0,1,0,0
2000361,void lamp,void lamps,0,0,0,1,0,0
2000362,crystal ball,crystal balls,0,0,0,1,0,0
2000363,crystal ball,crystal balls,0,0,0,1,0,0
2000364,crystal ball,crystal balls,0,0,0,1,0,0
2000365,crystal ball,crystal balls,0,0,0,1,0,0
2000366,void lamp,void lamps,0,0,0,1,0,0
2000367,void lamp,void lamps,0,0,0,1,0,0
2000368,void lamp,void lamps,0,0,0,1,0,0
2000369,void lamp,void lamps,0,0,0,1,0,0
2000370,exit,exits,0,0,1,1,0,0
2000371,,,0,0,0,1,0,0
2000372,shrewhill,shrewhills,0,0,0,1,0,0
2000373,shrewhill,shrewhills,0,0,0,1,0,0
2000374,shrewhill,shrewhills,0,0,0,1,0,0
2000375,,,0,0,0,0,0,0
2000376,,,0,0,0,0,0,0
2000377,pockmarked silver ore,chunks of pockmarked silver ore,0,0,0,1,0,0
2000378,pockmarked silver ore,chunks of pockmarked silver ore,0,0,0,1,0,0
2000379,pockmarked silver ore,chunks of pockmarked silver ore,0,0,0,1,0,0
2000380,pockmarked silver ore,chunks of pockmarked silver ore,0,0,0,1,0,0
2000381,,,0,0,0,0,0,0
2000382,マンドラアクセスその２,,0,0,0,1,0,0
2000383,,,0,0,0,0,0,0
2000384,accusation chamber door,accusation chamber doors,0,0,1,1,0,0
2000385,abacination chamber door,abacination chamber doors,0,0,1,1,0,0
2000386,,,0,0,0,1,0,0
2000387,,,0,0,0,1,0,0
2000388,,,0,0,0,1,0,0
2000389,,,0,0,0,1,0,0
2000390,,,0,0,0,1,0,0
2000391,,,0,0,0,1,0,0
2000392,,,0,0,0,1,0,0
2000393,,,0,0,0,1,0,0
2000394,×陰山テスト検索ポイント1,,0,0,0,1,0,0
2000395,×陰山テスト検索ポイント2,,0,0,0,1,0,0
2000396,×陰山テスト検索ポイント3,,0,0,0,1,0,0
2000397,,,0,0,0,1,0,0
2000398,,,0,0,0,1,0,0
2000399,,,0,0,0,1,0,0
2000400,,,0,0,0,1,0,0
2000401,summoning bell,summoning bells,0,0,0,1,0,0
2000402,market board,market boards,0,0,0,1,0,0
2000403,summoning bell,summoning bells,0,0,0,1,0,0
2000404,,,0,0,0,1,0,0
2000405,unnatural ripples,patches of unnatural ripples,0,0,0,1,0,0
2000406,unnatural ripples,patches of unnatural ripples,0,0,0,1,0,0
2000407,unnatural ripples,patches of unnatural ripples,0,0,0,1,0,0
2000408,unnatural ripples,patches of unnatural ripples,0,0,0,1,0,0
2000409,,,0,0,0,1,0,0
2000410,,,0,0,0,1,0,0
2000411,,,0,0,0,1,0,0
2000412,,,0,0,0,1,0,0
2000413,,,0,0,0,1,0,0
2000414,the Warden,the Warden,0,0,0,1,0,1
2000415,the Flame of Magic,the Flames of Magic,0,0,0,1,0,1
2000416,the Fruit of Knowledge,the Fruits of Knowledge,0,0,0,1,0,1
2000417,the Gem of Affluence,the Gems of Affluence,0,0,0,1,0,1
2000418,the Helm of Might,the Helms of Might,0,0,0,1,0,1
2000419,stone pedestal,stone pedestals,0,0,0,1,0,0
2000420,door to the Vault of Aether,doors to the Vault of Aether,0,0,0,1,0,0
2000421,stone pedestal,stone pedestals,0,0,0,1,0,0
2000422,door to the Vault of Secrets,doors to the Vault of Secrets,0,0,0,1,0,0
2000423,stone pedestal,stone pedestals,0,0,0,1,0,0
2000424,door to the Vault of Wealth,doors to the Vault of Wealth,0,0,0,1,0,0
2000425,stone pedestal,stone pedestals,0,0,0,1,0,0
2000426,door to the Vault of Steel,doors to the Vault of Steel,0,0,0,1,0,0
2000427,left pan,left pan,0,0,0,1,0,0
2000428,right pan,right pan,0,0,0,1,0,0
2000429,the Path to Retribution,the Path to Retribution,0,0,0,1,0,1
2000430,,,0,0,0,1,0,0
2000431,sealed door,sealed doors,0,0,0,1,0,0
2000432,sealed door,sealed doors,0,0,0,1,0,0
2000433,sealed door,sealed doors,0,0,0,1,0,0
2000434,sealed entryway,sealed entryways,0,0,0,1,0,0
2000435,sealed door,sealed doors,0,0,0,1,0,0
2000436,Inner Sanctum gate,Inner Sanctum gates,0,0,0,1,0,0
2000437,Lower Sanctum gate,Lower Sanctum gates,0,0,0,1,0,0
2000438,grand hall gate,grand hall gates,0,0,0,1,0,0
2000439,summoning bell,summoning bells,0,0,0,1,0,0
2000440,market board,market boards,0,0,0,1,0,0
2000441,summoning bell,summoning bells,0,0,0,1,0,0
2000442,market board,market boards,0,0,0,1,0,0
2000443,,,0,0,0,1,0,0
2000444,,,0,0,0,1,0,0
2000445,,,0,0,0,1,0,0
2000446,,,0,0,0,1,0,0
2000447,,,0,0,0,1,0,0
2000448,,,0,0,0,1,0,0
2000449,,,0,0,0,1,0,0
2000450,damaged wain,damaged wains,0,0,0,1,0,0
2000451,,,0,0,0,1,0,0
2000452,,,0,0,0,1,0,0
2000453,,,0,0,0,1,0,0
2000454,,,0,0,0,1,0,0
2000455,,,0,0,0,1,0,0
2000456,,,0,0,0,1,0,0
2000457,,,0,0,0,1,0,0
2000458,magitek transporter,magitek transporters,0,0,0,1,0,0
2000459,,,0,0,0,1,0,0
2000460,shifting sands,patches of shifting sands,0,0,0,1,0,0
2000461,shifting sands,patches of shifting sands,0,0,0,1,0,0
2000462,,,0,0,0,1,0,0
2000463,,,0,0,0,1,0,0
2000464,shifting sands,patches of shifting sands,0,0,0,1,0,0
2000465,shifting sands,patches of shifting sands,0,0,0,1,0,0
2000466,shifting sands,patches of shifting sands,0,0,0,1,0,0
2000467,,,0,0,0,1,0,0
2000468,,,0,0,0,1,0,0
2000469,shifting sands,patches of shifting sands,0,0,0,1,0,0
2000470,company chest,company chests,0,0,0,1,0,0
2000471,,,0,0,0,1,0,0
2000472,,,0,0,0,1,0,0
2000473,,,0,0,0,1,0,0
2000474,magitek transporter,magitek transporters,0,0,0,1,0,0
2000475,,,0,0,0,1,0,0
2000476,magitek terminal I,magitek terminals I,0,0,0,1,0,0
2000477,magitek terminal II,magitek terminals II,0,0,0,1,0,0
2000478,magitek terminal III,magitek terminals III,0,0,0,1,0,0
2000479,magitek terminal IV,magitek terminals IV,0,0,0,1,0,0
2000480,magitek terminal V,magitek terminals V,0,0,0,1,0,0
2000481,magitek terminal VI,magitek terminals VI,0,0,0,1,0,0
2000482,magitek terminal VII,magitek terminals VII,0,0,0,1,0,0
2000483,magitek terminal VIII,magitek terminals VIII,0,0,0,1,0,0
2000484,magitek terminal IX,magitek terminals IX,0,0,0,1,0,0
2000485,magitek terminal X,magitek terminals X,0,0,0,1,0,0
2000486,,,0,0,0,1,0,0
2000487,,,0,0,0,1,0,0
2000488,,,0,0,0,1,0,0
2000489,×川瀬実験EOBJ,,0,0,0,1,0,0
2000490,,,0,0,0,1,0,0
2000491,,,0,0,0,1,0,0
2000492,,,0,0,0,1,0,0
2000493,exit,exits,0,0,1,1,0,0
2000494,,,0,0,0,1,0,0
2000495,,,0,0,0,1,0,0
2000496,,,0,0,0,1,0,0
2000497,,,0,0,0,1,0,0
2000498,,,0,0,0,1,0,0
2000499,,,0,0,0,1,0,0
2000500,aetherial flow,aetherial flows,0,0,1,1,0,0
2000501,aetherial flow,aetherial flows,0,0,1,1,0,0
2000502,Presence Chamber door,Presence Chamber doors,0,0,0,1,0,0
2000503,,,0,0,0,1,0,0
2000504,,,0,0,0,1,0,0
2000505,,,0,0,0,1,0,0
2000506,,,0,0,0,1,0,0
2000507,,,0,0,0,1,0,0
2000508,,,0,0,0,1,0,0
2000509,,,0,0,0,1,0,0
2000510,,,0,0,0,1,0,0
2000511,,,0,0,0,1,0,0
2000512,,,0,0,0,1,0,0
2000513,,,0,0,0,1,0,0
2000514,,,0,0,0,1,0,0
2000515,,,0,0,0,1,0,0
2000516,,,0,0,0,1,0,0
2000517,,,0,0,0,1,0,0
2000518,,,0,0,0,1,0,0
2000519,,,0,0,0,1,0,0
2000520,,,0,0,0,1,0,0
2000521,,,0,0,0,1,0,0
2000522,,,0,0,0,1,0,0
2000523,,,0,0,0,1,0,0
2000524,,,0,0,0,1,0,0
2000525,,,0,0,0,1,0,0
2000526,,,0,0,0,1,0,0
2000527,,,0,0,0,1,0,0
2000528,,,0,0,0,1,0,0
2000529,,,0,0,0,1,0,0
2000530,,,0,0,0,1,0,0
2000531,,,0,0,0,1,0,0
2000532,,,0,0,0,1,0,0
2000533,,,0,0,0,1,0,0
2000534,,,0,0,0,1,0,0
2000535,,,0,0,0,1,0,0
2000536,,,0,0,0,1,0,0
2000537,,,0,0,0,1,0,0
2000538,,,0,0,0,1,0,0
2000539,,,0,0,0,1,0,0
2000540,,,0,0,0,1,0,0
2000541,,,0,0,0,1,0,0
2000542,,,0,0,0,1,0,0
2000543,,,0,0,0,1,0,0
2000544,,,0,0,0,1,0,0
2000545,,,0,0,0,1,0,0
2000546,,,0,0,0,1,0,0
2000547,,,0,0,0,1,0,0
2000548,,,0,0,0,1,0,0
2000549,,,0,0,0,1,0,0
2000550,,,0,0,0,1,0,0
2000551,,,0,0,0,1,0,0
2000552,,,0,0,0,1,0,0
2000553,,,0,0,0,1,0,0
2000554,,,0,0,0,1,0,0
2000555,,,0,0,0,1,0,0
2000556,,,0,0,0,1,0,0
2000557,,,0,0,0,1,0,0
2000558,,,0,0,0,1,0,0
2000559,,,0,0,0,1,0,0
2000560,,,0,0,0,1,0,0
2000561,,,0,0,0,1,0,0
2000562,,,0,0,0,1,0,0
2000563,,,0,0,0,1,0,0
2000564,searchlight terminal,searchlight terminals,0,0,0,1,0,0
2000565,,,0,0,0,1,0,0
2000566,,,0,0,0,1,0,0
2000567,searchlight terminal,searchlight terminals,0,0,0,1,0,0
2000568,searchlight terminal,searchlight terminals,0,0,0,1,0,0
2000569,,,0,0,0,1,0,0
2000570,incendiary #37,canisters of incendiary #37,0,0,0,1,0,0
2000571,unstable paneling,sheets of unstable paneling,0,0,1,1,0,0
2000572,,,0,0,0,1,0,0
2000573,,,0,0,0,1,0,0
2000574,unstable paneling,sheets of unstable paneling,0,0,1,1,0,0
2000575,,,0,0,0,1,0,0
2000576,,,0,0,0,1,0,0
