key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
155,230,70,231,20,378,10,0,0,0,0,0,0,0,0,0,0
156,232,80,234,20,0,0,0,0,0,0,0,0,0,0,0,0
157,233,80,234,20,0,0,0,0,0,0,0,0,0,0,0,0
158,235,80,237,20,0,0,0,0,0,0,0,0,0,0,0,0
159,236,80,237,20,0,0,0,0,0,0,0,0,0,0,0,0
160,238,40,240,20,393,40,0,0,0,0,0,0,0,0,0,0
161,239,40,240,20,393,40,0,0,0,0,0,0,0,0,0,0
162,241,4,242,3,243,3,249,7,250,7,251,6,252,10,253,20
163,246,4,248,3,380,3,249,7,250,7,251,6,252,10,253,20
164,247,4,244,3,245,3,249,7,250,7,251,6,252,10,253,20
165,254,4,255,3,256,3,262,7,263,7,264,6,265,10,266,20
166,259,4,261,3,381,3,262,7,263,7,264,6,265,10,266,20
167,260,4,257,3,258,3,262,7,263,7,264,6,265,10,266,20
168,267,4,268,3,269,3,275,7,276,7,277,6,278,10,379,40
169,272,4,274,3,382,3,275,7,276,7,277,6,278,10,379,40
170,273,4,270,3,271,3,275,7,276,7,277,6,278,10,379,40
171,280,4,281,3,282,3,288,7,289,7,290,6,291,10,379,40
172,285,4,287,3,383,3,288,7,289,7,290,6,291,10,379,40
173,293,4,294,3,295,3,301,7,302,7,303,6,304,10,379,40
174,299,4,296,3,297,3,301,7,302,7,303,6,304,10,379,40
175,306,4,307,3,308,3,314,7,315,7,316,6,317,10,379,40
176,311,4,313,3,385,3,314,7,315,7,316,6,317,10,379,40
177,312,4,309,3,310,3,314,7,315,7,316,6,317,10,379,40
178,319,5,320,5,321,7,322,7,323,6,324,10,325,20,379,40
179,319,5,320,5,321,7,322,7,323,6,324,10,325,20,379,40
180,326,5,327,5,328,7,329,7,330,6,331,10,332,20,379,40
181,326,5,327,5,328,7,329,7,330,6,331,10,332,20,379,40
182,333,5,334,5,335,7,336,7,337,6,338,10,339,20,379,40
183,340,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
184,341,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185,342,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
186,343,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
187,344,30,379,40,0,0,0,0,0,0,0,0,0,0,0,0
188,345,30,379,40,0,0,0,0,0,0,0,0,0,0,0,0
189,346,30,379,40,0,0,0,0,0,0,0,0,0,0,0,0
190,347,30,379,40,0,0,0,0,0,0,0,0,0,0,0,0
191,348,30,379,40,0,0,0,0,0,0,0,0,0,0,0,0
192,349,30,379,40,0,0,0,0,0,0,0,0,0,0,0,0
193,350,20,379,40,396,40,0,0,0,0,0,0,0,0,0,0
194,351,75,352,25,0,0,0,0,0,0,0,0,0,0,0,0
195,353,75,354,25,0,0,0,0,0,0,0,0,0,0,0,0
196,355,75,356,25,0,0,0,0,0,0,0,0,0,0,0,0
197,340,20,357,20,358,20,379,40,0,0,0,0,0,0,0,0
198,340,20,359,20,360,20,379,40,0,0,0,0,0,0,0,0
199,340,20,361,20,362,20,379,40,0,0,0,0,0,0,0,0
200,340,20,363,20,364,20,379,40,0,0,0,0,0,0,0,0
201,340,20,365,20,366,20,379,40,0,0,0,0,0,0,0,0
202,340,20,367,20,368,20,379,40,0,0,0,0,0,0,0,0
203,340,20,369,20,370,20,379,40,0,0,0,0,0,0,0,0
204,342,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
205,343,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
206,344,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207,345,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208,346,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
209,347,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
210,348,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
211,349,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212,350,30,405,40,0,0,0,0,0,0,0,0,0,0,0,0
213,351,75,352,25,0,0,0,0,0,0,0,0,0,0,0,0
214,353,75,354,25,0,0,0,0,0,0,0,0,0,0,0,0
215,355,75,356,25,0,0,0,0,0,0,0,0,0,0,0,0
216,340,20,357,20,358,20,379,40,0,0,0,0,0,0,0,0
217,340,20,359,20,360,20,379,40,0,0,0,0,0,0,0,0
218,340,20,361,20,362,20,379,40,0,0,0,0,0,0,0,0
219,340,20,363,20,364,20,379,40,0,0,0,0,0,0,0,0
220,340,20,365,20,366,20,379,40,0,0,0,0,0,0,0,0
221,340,20,367,20,368,20,379,40,0,0,0,0,0,0,0,0
222,340,10,369,10,370,20,379,20,0,0,395,40,0,0,0,0
223,351,75,352,25,0,0,0,0,0,0,0,0,0,0,0,0
224,353,75,354,25,0,0,0,0,0,0,0,0,0,0,0,0
225,355,75,356,25,0,0,0,0,0,0,0,0,0,0,0,0
226,340,20,357,20,358,20,379,40,0,0,0,0,0,0,0,0
227,340,20,359,20,360,20,379,40,0,0,0,0,0,0,0,0
228,340,20,361,20,362,20,379,40,0,0,0,0,0,0,0,0
229,340,20,363,20,364,20,379,40,0,0,0,0,0,0,0,0
230,340,20,365,20,366,20,379,40,0,0,0,0,0,0,0,0
231,340,20,367,20,368,20,379,40,0,0,0,0,0,0,0,0
232,340,10,369,10,370,20,379,20,0,0,394,40,0,0,0,0
233,19,80,21,10,371,10,0,0,0,0,0,0,0,0,0,0
234,20,80,21,10,371,10,0,0,0,0,0,0,0,0,0,0
235,22,90,24,10,0,0,0,0,0,0,0,0,0,0,0,0
236,23,90,24,10,0,0,0,0,0,0,0,0,0,0,0,0
237,25,90,27,10,0,0,0,0,0,0,0,0,0,0,0,0
238,26,90,27,10,0,0,0,0,0,0,0,0,0,0,0,0
239,28,50,30,10,397,40,0,0,0,0,0,0,0,0,0,0
240,29,50,30,10,397,40,0,0,0,0,0,0,0,0,0,0
241,49,80,51,10,372,10,0,0,0,0,0,0,0,0,0,0
242,50,80,51,10,372,10,0,0,0,0,0,0,0,0,0,0
243,52,90,54,10,0,0,0,0,0,0,0,0,0,0,0,0
244,53,90,54,10,0,0,0,0,0,0,0,0,0,0,0,0
245,55,90,57,10,0,0,0,0,0,0,0,0,0,0,0,0
246,56,90,57,10,0,0,0,0,0,0,0,0,0,0,0,0
247,58,50,60,10,398,40,0,0,0,0,0,0,0,0,0,0
248,59,50,60,10,398,40,0,0,0,0,0,0,0,0,0,0
249,79,80,81,10,373,10,0,0,0,0,0,0,0,0,0,0
250,80,80,81,10,373,10,0,0,0,0,0,0,0,0,0,0
251,82,90,84,10,0,0,0,0,0,0,0,0,0,0,0,0
252,83,90,84,10,0,0,0,0,0,0,0,0,0,0,0,0
253,85,90,87,10,0,0,0,0,0,0,0,0,0,0,0,0
254,86,90,87,10,0,0,0,0,0,0,0,0,0,0,0,0
255,88,50,90,10,399,40,0,0,0,0,0,0,0,0,0,0
256,89,50,90,10,399,40,0,0,0,0,0,0,0,0,0,0
257,109,80,111,10,374,10,0,0,0,0,0,0,0,0,0,0
258,110,80,111,10,374,10,0,0,0,0,0,0,0,0,0,0
259,112,90,114,10,0,0,0,0,0,0,0,0,0,0,0,0
260,113,90,114,10,0,0,0,0,0,0,0,0,0,0,0,0
261,115,90,117,10,0,0,0,0,0,0,0,0,0,0,0,0
262,116,90,117,10,0,0,0,0,0,0,0,0,0,0,0,0
263,118,50,120,10,400,40,0,0,0,0,0,0,0,0,0,0
264,119,50,120,10,400,40,0,0,0,0,0,0,0,0,0,0
265,139,80,141,10,375,10,0,0,0,0,0,0,0,0,0,0
266,140,80,141,10,375,10,0,0,0,0,0,0,0,0,0,0
267,142,90,144,10,0,0,0,0,0,0,0,0,0,0,0,0
268,143,90,144,10,0,0,0,0,0,0,0,0,0,0,0,0
269,145,90,147,10,0,0,0,0,0,0,0,0,0,0,0,0
270,146,90,147,10,0,0,0,0,0,0,0,0,0,0,0,0
271,148,50,150,10,402,40,0,0,0,0,0,0,0,0,0,0
272,149,50,150,10,402,40,0,0,0,0,0,0,0,0,0,0
273,169,80,171,10,376,10,0,0,0,0,0,0,0,0,0,0
274,170,80,171,10,376,10,0,0,0,0,0,0,0,0,0,0
275,172,90,174,10,0,0,0,0,0,0,0,0,0,0,0,0
276,173,90,174,10,0,0,0,0,0,0,0,0,0,0,0,0
277,175,90,177,10,0,0,0,0,0,0,0,0,0,0,0,0
278,176,90,177,10,0,0,0,0,0,0,0,0,0,0,0,0
279,178,50,180,10,401,40,0,0,0,0,0,0,0,0,0,0
280,179,50,180,10,401,40,0,0,0,0,0,0,0,0,0,0
281,199,80,201,10,377,10,0,0,0,0,0,0,0,0,0,0
282,200,80,201,10,377,10,0,0,0,0,0,0,0,0,0,0
283,202,90,204,10,0,0,0,0,0,0,0,0,0,0,0,0
284,203,90,204,10,0,0,0,0,0,0,0,0,0,0,0,0
285,205,90,207,10,0,0,0,0,0,0,0,0,0,0,0,0
286,206,90,207,10,0,0,0,0,0,0,0,0,0,0,0,0
287,208,50,210,10,403,40,0,0,0,0,0,0,0,0,0,0
288,209,50,210,10,403,40,0,0,0,0,0,0,0,0,0,0
289,229,80,231,10,378,10,0,0,0,0,0,0,0,0,0,0
290,230,80,231,10,378,10,0,0,0,0,0,0,0,0,0,0
291,232,90,234,10,0,0,0,0,0,0,0,0,0,0,0,0
292,233,90,234,10,0,0,0,0,0,0,0,0,0,0,0,0
293,235,90,237,10,0,0,0,0,0,0,0,0,0,0,0,0
294,236,90,237,10,0,0,0,0,0,0,0,0,0,0,0,0
295,238,50,240,10,404,40,0,0,0,0,0,0,0,0,0,0
296,239,50,240,10,404,40,0,0,0,0,0,0,0,0,0,0
297,406,90,3,10,0,0,0,0,0,0,0,0,0,0,0,0
298,407,70,408,30,0,0,0,0,0,0,0,0,0,0,0,0
299,409,70,410,30,0,0,0,0,0,0,0,0,0,0,0,0
300,411,70,412,30,0,0,0,0,0,0,0,0,0,0,0,0
301,413,70,414,30,0,0,0,0,0,0,0,0,0,0,0,0
302,415,70,416,30,0,0,0,0,0,0,0,0,0,0,0,0
303,407,70,408,30,0,0,0,0,0,0,0,0,0,0,0,0
304,409,70,410,30,0,0,0,0,0,0,0,0,0,0,0,0
305,411,70,412,30,0,0,0,0,0,0,0,0,0,0,0,0
306,413,70,414,30,0,0,0,0,0,0,0,0,0,0,0,0
307,415,70,416,30,0,0,0,0,0,0,0,0,0,0,0,0
308,417,70,418,30,0,0,0,0,0,0,0,0,0,0,0,0
309,419,70,420,30,0,0,0,0,0,0,0,0,0,0,0,0
310,421,70,422,30,0,0,0,0,0,0,0,0,0,0,0,0
311,423,70,424,30,0,0,0,0,0,0,0,0,0,0,0,0
312,425,70,426,30,0,0,0,0,0,0,0,0,0,0,0,0
313,417,70,418,30,0,0,0,0,0,0,0,0,0,0,0,0
314,419,70,420,30,0,0,0,0,0,0,0,0,0,0,0,0
315,421,70,422,30,0,0,0,0,0,0,0,0,0,0,0,0
316,423,70,424,30,0,0,0,0,0,0,0,0,0,0,0,0
317,425,70,426,30,0,0,0,0,0,0,0,0,0,0,0,0
318,427,70,428,30,0,0,0,0,0,0,0,0,0,0,0,0
319,429,70,430,30,0,0,0,0,0,0,0,0,0,0,0,0
320,431,70,432,30,0,0,0,0,0,0,0,0,0,0,0,0
321,433,70,434,30,0,0,0,0,0,0,0,0,0,0,0,0
322,435,70,436,30,0,0,0,0,0,0,0,0,0,0,0,0
323,427,70,428,30,0,0,0,0,0,0,0,0,0,0,0,0
324,429,70,430,30,0,0,0,0,0,0,0,0,0,0,0,0
325,431,70,432,30,0,0,0,0,0,0,0,0,0,0,0,0
326,433,70,434,30,0,0,0,0,0,0,0,0,0,0,0,0
327,435,70,436,30,0,0,0,0,0,0,0,0,0,0,0,0
328,437,70,438,30,0,0,0,0,0,0,0,0,0,0,0,0
329,439,70,440,30,0,0,0,0,0,0,0,0,0,0,0,0
330,441,70,442,30,0,0,0,0,0,0,0,0,0,0,0,0
331,443,70,444,30,0,0,0,0,0,0,0,0,0,0,0,0
332,445,70,446,30,0,0,0,0,0,0,0,0,0,0,0,0
333,437,70,438,30,0,0,0,0,0,0,0,0,0,0,0,0
334,439,70,440,30,0,0,0,0,0,0,0,0,0,0,0,0
335,441,70,442,30,0,0,0,0,0,0,0,0,0,0,0,0
336,443,70,444,30,0,0,0,0,0,0,0,0,0,0,0,0
337,445,70,446,30,0,0,0,0,0,0,0,0,0,0,0,0
338,447,70,448,30,0,0,0,0,0,0,0,0,0,0,0,0
339,449,70,450,30,0,0,0,0,0,0,0,0,0,0,0,0
340,451,70,452,30,0,0,0,0,0,0,0,0,0,0,0,0
341,453,70,454,30,0,0,0,0,0,0,0,0,0,0,0,0
342,455,70,456,30,0,0,0,0,0,0,0,0,0,0,0,0
343,447,70,448,30,0,0,0,0,0,0,0,0,0,0,0,0
344,449,70,450,30,0,0,0,0,0,0,0,0,0,0,0,0
345,451,70,452,30,0,0,0,0,0,0,0,0,0,0,0,0
346,453,70,454,30,0,0,0,0,0,0,0,0,0,0,0,0
347,455,70,456,30,0,0,0,0,0,0,0,0,0,0,0,0
348,457,70,458,30,0,0,0,0,0,0,0,0,0,0,0,0
349,459,70,460,30,0,0,0,0,0,0,0,0,0,0,0,0
350,461,70,462,30,0,0,0,0,0,0,0,0,0,0,0,0
351,463,70,464,30,0,0,0,0,0,0,0,0,0,0,0,0
352,465,70,466,30,0,0,0,0,0,0,0,0,0,0,0,0
353,457,70,458,30,0,0,0,0,0,0,0,0,0,0,0,0
354,459,70,460,30,0,0,0,0,0,0,0,0,0,0,0,0
355,461,70,462,30,0,0,0,0,0,0,0,0,0,0,0,0
356,463,70,464,30,0,0,0,0,0,0,0,0,0,0,0,0
357,465,70,466,30,0,0,0,0,0,0,0,0,0,0,0,0
358,467,70,468,30,0,0,0,0,0,0,0,0,0,0,0,0
359,469,70,470,30,0,0,0,0,0,0,0,0,0,0,0,0
360,471,70,472,30,0,0,0,0,0,0,0,0,0,0,0,0
361,473,70,474,30,0,0,0,0,0,0,0,0,0,0,0,0
362,475,70,476,30,0,0,0,0,0,0,0,0,0,0,0,0
363,467,70,468,30,0,0,0,0,0,0,0,0,0,0,0,0
364,469,70,470,30,0,0,0,0,0,0,0,0,0,0,0,0
365,471,70,472,30,0,0,0,0,0,0,0,0,0,0,0,0
366,473,70,474,30,0,0,0,0,0,0,0,0,0,0,0,0
367,475,70,476,30,0,0,0,0,0,0,0,0,0,0,0,0
368,477,70,478,30,0,0,0,0,0,0,0,0,0,0,0,0
369,479,70,480,30,0,0,0,0,0,0,0,0,0,0,0,0
370,481,70,482,30,0,0,0,0,0,0,0,0,0,0,0,0
371,483,70,484,30,0,0,0,0,0,0,0,0,0,0,0,0
372,485,70,486,30,0,0,0,0,0,0,0,0,0,0,0,0
373,477,70,478,30,0,0,0,0,0,0,0,0,0,0,0,0
374,479,70,480,30,0,0,0,0,0,0,0,0,0,0,0,0
375,481,70,482,30,0,0,0,0,0,0,0,0,0,0,0,0
376,483,70,484,30,0,0,0,0,0,0,0,0,0,0,0,0
377,485,70,486,30,0,0,0,0,0,0,0,0,0,0,0,0
378,487,70,488,30,0,0,0,0,0,0,0,0,0,0,0,0
379,489,70,490,30,0,0,0,0,0,0,0,0,0,0,0,0
380,491,70,492,30,0,0,0,0,0,0,0,0,0,0,0,0
381,493,70,494,30,0,0,0,0,0,0,0,0,0,0,0,0
382,495,70,496,30,0,0,0,0,0,0,0,0,0,0,0,0
383,487,70,488,30,0,0,0,0,0,0,0,0,0,0,0,0
384,489,70,490,30,0,0,0,0,0,0,0,0,0,0,0,0
385,491,70,492,30,0,0,0,0,0,0,0,0,0,0,0,0
386,493,70,494,30,0,0,0,0,0,0,0,0,0,0,0,0
387,495,70,496,30,0,0,0,0,0,0,0,0,0,0,0,0
388,497,70,498,30,0,0,0,0,0,0,0,0,0,0,0,0
389,499,70,500,30,0,0,0,0,0,0,0,0,0,0,0,0
390,501,70,502,30,0,0,0,0,0,0,0,0,0,0,0,0
391,503,70,504,30,0,0,0,0,0,0,0,0,0,0,0,0
392,505,70,506,30,0,0,0,0,0,0,0,0,0,0,0,0
393,497,70,498,30,0,0,0,0,0,0,0,0,0,0,0,0
394,499,70,500,30,0,0,0,0,0,0,0,0,0,0,0,0
395,501,70,502,30,0,0,0,0,0,0,0,0,0,0,0,0
396,503,70,504,30,0,0,0,0,0,0,0,0,0,0,0,0
397,505,70,506,30,0,0,0,0,0,0,0,0,0,0,0,0
398,507,70,508,30,0,0,0,0,0,0,0,0,0,0,0,0
399,509,70,510,30,0,0,0,0,0,0,0,0,0,0,0,0
