key,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
67,100,2,124,147,170,6,86,101,115,0,180,180,180,1010,1260,1510
68,100,4,124,147,170,7,86,101,115,0,180,180,180,1010,1260,1510
69,100,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
70,100,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
71,150,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
72,150,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
73,100,2,94,117,140,6,71,86,100,0,30,30,30,670,840,1000
74,100,4,94,117,140,7,71,86,100,0,30,30,30,670,840,1000
75,100,2,104,127,150,6,76,91,105,0,80,80,80,780,980,1170
76,100,4,104,127,150,7,76,91,105,0,80,80,80,780,980,1170
77,100,2,114,137,160,6,81,96,110,0,130,130,130,900,1120,1340
78,100,4,114,137,160,7,81,96,110,0,130,130,130,900,1120,1340
79,100,2,124,147,170,6,86,101,115,0,180,180,180,1010,1260,1510
80,100,4,124,147,170,7,86,101,115,0,180,180,180,1010,1260,1510
81,100,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
82,100,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
83,150,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
84,150,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
85,100,2,94,117,140,6,71,86,100,0,30,30,30,670,840,1000
86,100,4,94,117,140,7,71,86,100,0,30,30,30,670,840,1000
87,100,2,104,127,150,6,76,91,105,0,80,80,80,780,980,1170
88,100,4,104,127,150,7,76,91,105,0,80,80,80,780,980,1170
89,100,2,114,137,160,6,81,96,110,0,130,130,130,900,1120,1340
90,100,4,114,137,160,7,81,96,110,0,130,130,130,900,1120,1340
91,100,2,124,147,170,6,86,101,115,0,180,180,180,1010,1260,1510
92,100,4,124,147,170,7,86,101,115,0,180,180,180,1010,1260,1510
93,100,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
94,100,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
95,150,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
96,150,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
97,100,2,94,117,140,6,71,86,100,0,30,30,30,670,840,1000
98,100,4,94,117,140,7,71,86,100,0,30,30,30,670,840,1000
99,100,2,104,127,150,6,76,91,105,0,80,80,80,780,980,1170
100,100,4,104,127,150,7,76,91,105,0,80,80,80,780,980,1170
101,100,2,114,137,160,6,81,96,110,0,130,130,130,900,1120,1340
102,100,4,114,137,160,7,81,96,110,0,130,130,130,900,1120,1340
103,100,2,124,147,170,6,86,101,115,0,180,180,180,1010,1260,1510
104,100,4,124,147,170,7,86,101,115,0,180,180,180,1010,1260,1510
105,100,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
106,100,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
107,150,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
108,150,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
109,100,2,94,117,140,6,71,86,100,0,30,30,30,670,840,1000
110,100,4,94,117,140,7,71,86,100,0,30,30,30,670,840,1000
111,100,2,104,127,150,6,76,91,105,0,80,80,80,780,980,1170
112,100,4,104,127,150,7,76,91,105,0,80,80,80,780,980,1170
113,100,2,114,137,160,6,81,96,110,0,130,130,130,900,1120,1340
114,100,4,114,137,160,7,81,96,110,0,130,130,130,900,1120,1340
115,100,2,124,147,170,6,86,101,115,0,180,180,180,1010,1260,1510
116,100,4,124,147,170,7,86,101,115,0,180,180,180,1010,1260,1510
117,100,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
118,100,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
119,150,2,134,157,180,6,91,106,120,0,0,0,0,1120,1400,1670
120,150,4,134,157,180,7,91,106,120,0,0,0,0,1120,1400,1670
121,100,2,94,117,140,6,82,100,116,0,30,30,30,670,840,1000
122,100,4,94,117,140,7,82,100,116,0,30,30,30,670,840,1000
123,100,2,104,127,150,6,88,106,122,0,80,80,80,780,980,1170
124,100,4,104,127,150,7,88,106,122,0,80,80,80,780,980,1170
125,100,2,114,137,160,6,95,111,128,0,130,130,130,900,1120,1340
126,100,4,114,137,160,7,95,111,128,0,130,130,130,900,1120,1340
127,100,2,124,147,170,6,100,118,134,0,180,180,180,1010,1260,1510
128,100,4,124,147,170,7,100,118,134,0,180,180,180,1010,1260,1510
129,100,2,134,157,180,6,107,124,141,0,0,0,0,1120,1400,1670
130,100,4,134,157,180,7,107,124,141,0,0,0,0,1120,1400,1670
131,150,2,134,157,180,6,107,124,141,0,0,0,0,1120,1400,1670
132,150,4,134,157,180,7,107,124,141,0,0,0,0,1120,1400,1670
133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
