#,Unknown0,Unknown1,Unknown15,Model,SEPack,Type,Base,Variant,Unknown2,Unknown3,Unknown4,Unknown5,Unknown14,Unknown_70,Unknown6,Unknown7,PapVariation,Unknown8,Unknown9,Unknown10,Unknown11,Unknown12,Unknown13
25,0,0.522338,0,2,3036,3,2,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
26,0,0.522338,0,2,3036,3,2,2,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
27,0,0.522338,0,2,3036,3,2,3,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
28,0,1.21732,0,3,3043,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
29,0,1.21732,0,3,3043,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
30,0,1.21732,0,3,3043,3,1,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
31,0,1.34184,0.9,4,3005,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
32,0,1.34184,0.9,4,3005,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
33,0,1.34184,0.9,4,3005,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
34,0,2.21714,-2,5,3087,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
35,0,2.21714,-2,5,3087,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
36,0,0.59005,0,6,3041,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
37,0,0.59005,0,6,3041,3,1,2,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
38,0,0.59005,0,6,3041,3,1,3,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
39,0,1.3,0,7,3050,3,1,1,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
40,0,1.3,0,7,3050,3,1,2,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
41,0,1.3,0,7,3050,3,1,3,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
42,0,1.3,0,7,3050,3,1,4,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
43,0,1.3,0,7,3050,3,1,5,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
44,0,2.26768,0,8,3014,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
45,0,2.26768,0,8,3014,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
46,0,2.26768,0,8,3014,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
47,0,2.26768,0,8,3014,3,1,4,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
48,0,1.79789,0,9,3024,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
49,0,1.79789,0,9,3024,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
50,0,0.734108,0,10,3037,3,1,1,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
51,0,0.734108,0,10,3037,3,1,2,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
52,0,0.734108,0,10,3037,3,1,3,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
53,0,1.752,0,11,3049,3,1,1,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
54,0,1.752,0,11,3049,3,1,2,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
55,0,0.642184,0,12,3197,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
56,0,0.35,0,13,3035,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
57,0,0.35,0,13,3035,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
58,0,1.189,0,14,3056,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
59,0,1.189,0,14,3056,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
60,0,1.189,0,14,3056,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
61,0,2.10491,1,15,3003,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
62,0,2.10491,1,15,3003,3,2,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
63,0,1.05,0,16,3052,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
64,0,1.05,0,16,3052,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
65,0,2.35991,2,17,3029,3,1,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
66,0,2.35991,2,17,3029,3,1,2,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
67,0,2.35991,2,17,3029,3,1,3,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
68,0,2.35991,2,17,3029,3,1,4,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
69,0,2.35991,2,17,3029,3,2,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
70,0,2.35991,2,17,3029,3,3,1,1,0,100,100,0,30,0,False,False,False,False,False,False,False,False
71,0,3.23778,0,18,3088,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
72,0,3.23778,0,18,3088,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
73,0,3.23778,0,18,3088,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
74,0,3.23778,0,18,3088,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
75,0,2.63727,0,19,3040,3,1,1,1,0,100,100,0,140,0,False,False,False,False,False,False,False,False
76,0,2.63727,0,19,3040,3,1,2,1,0,100,100,0,140,0,False,False,False,False,False,False,False,False
77,0,0,0,451,3200,3,2,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
78,0,0.457316,0,20,3048,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
79,0,0.457316,0,20,3048,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
80,0,0.457316,0,20,3048,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
81,0,3.017,0,21,3097,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
82,0,3.017,0,21,3097,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
83,0,3.017,0,21,3097,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
84,0,3.017,0,21,3097,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
85,0,3.017,0,21,3097,3,1,5,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
86,0,3.017,0,21,3097,3,1,6,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
87,0,3.017,0,21,3097,3,1,7,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
88,0,3.017,0,21,3097,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
89,0,1.089,0.1,22,3095,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
90,0,1.089,0.1,22,3095,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
91,0,1.089,0.1,22,3095,3,4,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
92,0,1.089,0.1,22,3095,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
93,0,1.089,0.1,22,3095,3,3,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
94,0,8.2,0,23,3090,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
95,0,8.2,0,23,3090,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
96,0,2.44131,0.7,24,3002,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
97,0,2.44131,0.7,24,3002,3,1,2,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
98,0,0.426186,0,25,3053,3,1,1,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
99,0,0.426186,0,25,3053,3,1,2,1,0,100,100,0,10,0,False,False,False,False,False,False,False,False
100,0,0.581069,0,26,3051,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
101,0,0.581069,0,26,3051,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
102,0,0.581069,0,26,3051,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
103,0,0.581069,0,26,3051,3,1,4,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
104,0,6.95923,0,27,3025,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
105,0,6.95923,0,27,3025,3,1,2,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
106,0,6.95923,0,27,3025,3,1,5,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
107,0,0.995768,0,28,3045,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
108,0,0.995768,0,28,3045,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
109,0,0.995768,0,28,3045,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
110,0,0.995768,0,28,3045,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
111,0,0.995768,0,28,3045,3,1,5,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
112,0,0.995768,0,28,3045,3,1,6,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
113,0,0.995768,0,28,3045,3,1,7,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
114,0,0.995768,0,28,3045,3,1,8,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
115,0,0.995768,0,28,3045,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
116,0,0.995768,0,28,3045,3,2,2,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
117,0,0.995768,0,28,3045,3,2,3,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
118,0,0.995768,0,28,3045,3,2,4,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
119,0,0.995768,0,28,3045,3,2,5,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
120,0,0.995768,0,28,3045,3,3,1,1,0,100,100,0,100,0,False,False,False,False,False,False,True,False
121,0,2.42005,0,29,3091,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
122,0,2.42005,0,29,3091,3,1,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
123,0,2.42005,0,29,3091,3,1,3,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
124,0,2.42005,0,29,3091,3,2,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
125,0,2.42005,0,29,3091,3,1,5,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
126,0,3.06872,-2,30,3028,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
127,0,3.06872,-2,30,3028,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
128,0,3.06872,-2,30,3028,3,1,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
129,0,3.06872,-2,30,3028,3,1,4,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
130,0,0.826591,0.2,32,3001,3,1,1,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
131,0,0.826591,0.2,32,3001,3,1,2,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
132,0,0.826591,0.2,32,3001,3,1,3,1,0,100,100,0,90,0,False,False,False,False,False,False,False,False
133,0,1.57298,0.8,33,3004,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
134,0,1.57298,0.8,33,3004,3,1,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
135,0,4.25374,2.5,34,3006,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
136,0,4.25374,2.5,34,3006,3,2,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
137,0,4.25374,2.5,34,3006,3,2,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
138,0,6.9569,0,35,3007,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
139,0,6.9569,0,35,3007,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
140,0,6.9569,0,35,3007,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
141,0,1.02882,0,36,3008,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
142,0,1.02882,0,36,3008,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
143,0,1.02882,0,36,3008,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
144,0,1.02882,0,36,3008,3,1,4,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
145,0,5.31719,0,37,3009,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
146,0,5.31719,0,37,3009,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
147,0,5.31719,0,37,3009,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
148,0,2.16396,0,38,3010,3,1,1,1,0,100,100,0,150,0,False,False,False,False,False,False,False,False
149,0,2.16396,0,38,3010,3,1,2,1,0,100,100,0,150,0,False,False,False,False,False,False,False,False
150,0,2.16396,0,38,3010,3,1,3,1,0,100,100,0,150,0,False,False,False,False,False,False,False,False
151,0,2.22534,0,39,3046,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
152,0,2.22534,0,39,3046,3,2,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
153,0,2.22534,0,39,3046,3,2,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
154,0,4.05655,0,40,3102,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
155,0,4.05655,0,40,3102,3,1,2,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
156,0,4.05655,0,40,3102,3,1,3,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
157,0,4.05655,0,40,3102,3,1,4,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
158,0,4.05655,0,40,3102,3,1,5,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
159,0,1.92548,0.75,41,3013,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
160,0,1.92548,0.75,41,3013,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
161,0,1.92548,0.75,41,3013,3,1,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
162,0,1.92548,0.75,41,3013,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
163,0,1.92548,0.75,41,3013,3,3,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
164,0,1.92548,0.75,41,3013,3,4,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
165,0,6.58787,0,42,3124,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
166,0,6.58787,0,42,3124,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
167,0,2.63436,1,43,3015,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
168,0,2.63436,1,43,3015,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
169,0,2.63436,1,43,3015,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
170,0,2.63436,1,43,3015,3,1,4,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
171,0,2.63436,1,43,3015,3,1,5,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
172,0,2.63436,1,43,3015,3,1,6,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
173,0,1.70317,0,44,3018,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
174,0,1.70317,0,44,3018,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
175,0,1.70317,0,44,3018,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
176,0,1.28045,0.2,45,3019,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
177,0,1.28045,0.2,45,3019,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
178,0,1.28045,0.2,45,3019,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
179,0,2.36889,1.5,46,3020,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
180,0,2.36889,1.5,46,3020,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
181,0,2.36889,1.5,46,3020,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
182,0,2.36889,1.5,46,3020,3,3,1,2,0,100,100,0,60,0,False,False,False,False,False,False,False,False
183,0,2.69739,0.3,47,3021,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
184,0,2.69739,0.3,47,3021,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
185,0,2.69739,0.3,47,3021,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
186,0,30.746,0,48,3022,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
187,0,3.71856,1.2,49,3023,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
188,0,3.71856,1.2,49,3023,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
189,0,3.71856,1.2,49,3023,3,2,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
190,0,1.45996,0,50,3026,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
191,0,1.45996,0,50,3026,3,2,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
192,0,1.88235,0,51,3027,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
193,0,1.88235,0,51,3027,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
194,0,1.88235,0,51,3027,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
195,0,1.88235,0,51,3027,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
196,0,1.88235,0,52,3034,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
197,0,6.33923,2,53,3080,3,1,1,1,0,100,100,0,70,0,False,False,False,False,False,False,False,False
198,0,5.59946,0,54,3030,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
199,0,5.59946,0,54,3030,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
200,0,5.59946,0,54,3248,3,2,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
201,0,1.79193,0,55,3031,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
202,0,1.79193,0,55,3031,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
203,0,1.79193,0,55,3031,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
204,0,1.79193,0,55,3031,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
205,0,1.79193,0,55,3031,3,1,5,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
206,0,1.79193,0,55,3031,3,1,6,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
207,0,1.79193,0,55,3031,3,1,7,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
208,0,1.79193,0,55,3031,3,1,8,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
209,0,1.79193,0,55,3031,3,1,9,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
210,0,1.79193,0,55,3031,3,1,10,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
211,0,1.79193,0,55,3031,3,1,11,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
212,0,1.79193,0,55,3031,3,1,12,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
213,0,3.52788,0,56,3082,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
214,0,3.52788,0,56,3082,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
215,0,3.52788,0,56,3082,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
216,0,3.15996,1.7,57,3032,3,1,1,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
217,0,3.15996,1.7,57,3032,3,1,2,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
218,0,3.15996,1.7,57,3032,3,1,3,1,0,100,100,0,40,0,False,False,False,False,False,False,False,False
219,0,7.4942,2,58,3081,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
220,0,7.4942,2,58,3081,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
221,0,1.00431,0,59,3033,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
222,0,1.00431,0,59,3033,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
223,0,1.00431,0,59,3033,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
224,0,5.35157,1.2,60,3125,3,1,1,1,0,100,100,0,35,0,False,False,False,False,False,False,False,False
225,0,5.35157,1.2,60,3125,3,1,2,1,0,100,100,0,35,0,False,False,False,False,False,False,False,False
226,0,5.35157,1.2,60,3125,3,2,1,1,0,100,100,0,35,0,False,False,False,False,False,False,False,False
227,0,6.25411,0,61,3126,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
228,0,2.63244,2.5,62,3127,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
229,0,5.28749,2.5,63,3107,3,1,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
230,0,5.28749,2.5,63,3107,3,1,2,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
231,0,5.28749,2.5,63,3107,3,1,3,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
232,0,5.28749,2.5,63,3107,3,2,1,1,0,100,100,0,60,0,False,False,False,False,False,False,False,False
233,0,1.99729,0,64,3093,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
234,0,4.05599,0,65,3094,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
235,0,4.05599,0,65,3094,3,2,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
236,0,4.5,4,66,3129,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
237,0,2.64013,0,67,3192,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
238,0,3.55979,0,68,3106,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
239,0,3.55979,0,68,3106,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
240,0,3.55979,0,68,3106,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
241,0,3.55979,0,68,3106,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
242,0,3.55979,0,68,3106,3,1,6,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
243,0,6.59744,0,69,3130,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
244,0,4.16973,4,70,3131,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
245,0,4.16973,4,70,3131,3,1,2,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
246,0,4.16973,4,70,3131,3,1,3,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
247,0,4.16973,4,70,3131,3,1,4,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
248,0,6.87706,2.7,71,3132,3,1,1,1,0,100,100,0,50,0,False,False,False,False,False,False,False,False
249,0,3.75707,0,72,3193,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
250,0,2.40497,0,73,3133,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
251,0,2.3,0,74,3134,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
252,0,0.87814,0.5,75,3135,3,1,1,1,0,100,100,0,100,0,False,False,False,False,False,False,False,False
253,0,2.42005,0,76,3136,3,1,1,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
254,0,2.42005,0,76,3136,3,1,2,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
255,0,2.42005,0,76,3136,3,1,3,1,0,100,100,0,80,0,False,False,False,False,False,False,False,False
256,0,3.96374,0,77,3137,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
257,0,3.96374,0,77,3137,3,1,2,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
258,0,3.96374,0,77,3137,3,1,3,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
259,0,3.96374,0,77,3137,3,1,4,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
260,0,3.96374,0,77,3137,3,1,5,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
261,0,2.2,0,78,3138,3,1,1,1,0,100,100,0,0,0,False,False,False,False,False,False,False,False
