key,0,1,2,3,4
30,"Bream Team: Rhotano Sea","Requirement: As a party, catch 8 or more different fish in the Rhotano Sea. (Target number adjusted for party size.)",110,65910,24
31,"Bream Team: Cieldalaes","Requirement: As a party, catch 10 or more different fish in the Cieldalaes.",110,65920,16
32,"Bream Team: Cieldalaes","Requirement: As a party, catch 9 or more different fish in the Cieldalaes. (Target number adjusted for party size.)",110,65920,17
33,"Bream Team: Cieldalaes","Requirement: As a party, catch 8 or more different fish in the Cieldalaes. (Target number adjusted for party size.)",110,65920,18
34,"Bream Team: Bloodbrine Sea","Requirement: As a party, catch 10 or more different fish in the Bloodbrine Sea.",110,65921,25
35,"Bream Team: Bloodbrine Sea","Requirement: As a party, catch 9 or more different fish in the Bloodbrine Sea. (Target number adjusted for party size.)",110,65921,26
36,"Bream Team: Bloodbrine Sea","Requirement: As a party, catch 8 or more different fish in the Bloodbrine Sea. (Target number adjusted for party size.)",110,65921,27
37,"Bream Team: Rothlyt Sound","Requirement: As a party, catch 10 or more different fish in Rothlyt Sound.",110,65922,28
38,"Bream Team: Rothlyt Sound","Requirement: As a party, catch 9 or more different fish in Rothlyt Sound. (Target number adjusted for party size.)",110,65922,29
39,"Bream Team: Rothlyt Sound","Requirement: As a party, catch 8 or more different fish in Rothlyt Sound. (Target number adjusted for party size.)",110,65922,30
40,"Maximum Mussel","Requirement: As a party, catch 350 or more shellfish.",130,65930,52
41,"Squid Squadron","Requirement: As a party, catch 400 or more squid.",130,65931,53
42,"Shrimp Smorgasbord","Requirement: As an individual, catch 50 or more shrimp.",120,65932,54
43,"Bream Team: Sirensong Sea","Requirement: As a party, catch 10 or more different fish in the Sirensong Sea.",110,65926,40
44,"Bream Team: Sirensong Sea","Requirement: As a party, catch 9 or more different fish in the Sirensong Sea. (Target number adjusted for party size.)",110,65926,41
45,"Bream Team: Sirensong Sea","Requirement: As a party, catch 8 or more different fish in the Sirensong Sea. (Target number adjusted for party size.)",110,65926,42
46,"Bream Team: Kugane Coast","Requirement: As a party, catch 10 or more different fish at the Kugane coast.",110,65927,43
47,"Bream Team: Kugane Coast","Requirement: As a party, catch 9 or more different fish at the Kugane coast. (Target number adjusted for party size.)",110,65927,44
48,"Bream Team: Kugane Coast","Requirement: As a party, catch 8 or more different fish at the Kugane coast. (Target number adjusted for party size.)",110,65927,45
49,"Bream Team: Ruby Price","Requirement: As a party, catch 10 or more different fish in the Ruby Price.",110,65928,46
50,"Bream Team: Ruby Price","Requirement: As a party, catch 9 or more different fish in the Ruby Price. (Target number adjusted for party size.)",110,65928,47
51,"Bream Team: Ruby Price","Requirement: As a party, catch 8 or more different fish in the Ruby Price. (Target number adjusted for party size.)",110,65928,48
52,"Bream Team: Lower One River","Requirement: As a party, catch 10 or more different fish in the lower One River.",110,65929,49
53,"Bream Team: Lower One River","Requirement: As a party, catch 9 or more different fish in the lower One River. (Target number adjusted for party size.)",110,65929,50
54,"Bream Team: Lower One River","Requirement: As a party, catch 8 or more different fish in the lower One River. (Target number adjusted for party size.)",110,65929,51
