#,EventParameters[0].Gesture,EventParameters[0].LipSync,EventParameters[0].Facial,EventParameters[0].Shape,EventParameters[0].Turn,EventParameters[0].WidgetType,EventParameters[0].IsAutoShake,EventParameters[1].Gesture,EventParameters[1].LipSync,EventParameters[1].Facial,EventParameters[1].Shape,EventParameters[1].Turn,EventParameters[1].WidgetType,EventParameters[1].IsAutoShake,EventParameters[2].Gesture,EventParameters[2].LipSync,EventParameters[2].Facial,EventParameters[2].Shape,EventParameters[2].Turn,EventParameters[2].WidgetType,EventParameters[2].IsAutoShake,EventParameters[3].Gesture,EventParameters[3].LipSync,EventParameters[3].Facial,EventParameters[3].Shape,EventParameters[3].Turn,EventParameters[3].WidgetType,EventParameters[3].IsAutoShake,EventParameters[4].Gesture,EventParameters[4].LipSync,EventParameters[4].Facial,EventParameters[4].Shape,EventParameters[4].Turn,EventParameters[4].WidgetType,EventParameters[4].IsAutoShake,EventParameters[5].Gesture,EventParameters[5].LipSync,EventParameters[5].Facial,EventParameters[5].Shape,EventParameters[5].Turn,EventParameters[5].WidgetType,EventParameters[5].IsAutoShake,EventParameters[6].Gesture,EventParameters[6].LipSync,EventParameters[6].Facial,EventParameters[6].Shape,EventParameters[6].Turn,EventParameters[6].WidgetType,EventParameters[6].IsAutoShake,EventParameters[7].Gesture,EventParameters[7].LipSync,EventParameters[7].Facial,EventParameters[7].Shape,EventParameters[7].Turn,EventParameters[7].WidgetType,EventParameters[7].IsAutoShake,Text[0],Text[1],Text[2],Text[3],Text[4],Text[5],Text[6],Text[7]
10,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Filthy goblins! I merely stopped to relieve myself behind one of these trees, only to find my wares missing when I returned!","I am but a humble merchant, untrained in the ways of battle. Might I ask of your assistance in reclaiming my livelihood? I shall make it worth your while.","Assist in reclaiming the stolen merchandise?

**※The recommended level for this FATE is UNKNOWN.**",,Show them what it means to cross an Ul'dahn!,,"I shall remember this act of unkindness, adventurer!",
11,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Were my wares unharmed?,,,,"Yes, but there was more... Much more. I beg of thee, return to me what is rightfully mine!",,Then why are you here talking with me!? Find my crates!,
12,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Make haste before the goblins make away with my crates!,,,,,,,
13,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"That big rock ye have there be takin' up an awful lot o' space in yer bag, like. Might be that I could take it off yer hands.",Give the golem fragment to the prospector?,,,"Aye... This'll do jus' nicely. If ye happen upon any more, I'll be here a-waitin'.",,And what do *you* need with that ol' rock anywise?,
14,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Ye see how them golem stones is drawn to one another like a crow is to carrion? I reckon it's 'cause the stones is carryin' metal within.,Fetch me a few fragments and I'll prove it!,,,,,,
15,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Yes, this should be more than enough.",,,,,,,
16,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"My scouts report no more poachers in the area. This will have to do for now. You have my thanks, adventurer.",,,,,,,
17,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"One... Two... Three... I could have sworn I carried more... Oh, well. That is of no matter. I shall merely increase my prices!",,,,,,,
18,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Heh heh. I'll be takin' these fragments back to me cabin now. And don't ye think of followin' me now, either!",,,,,,,
19,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,I...uh... Excuse me...,"I'm supposed to be participating in a group training exercise for Order of the Twin Adder recruits...but my party is short a...few members, and...",Would you mind joining me? It would only be for a few moments.,"Join the serpent recruit?

**※The recommended level for this FATE is UNKNOWN.**",,,If there was only a simple and convenient way to search for a party...,
20,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,If I never see a tree slug again it will be too soon!,"The repugnant creatures come down from the sentinels to feed on all the flowers, then retreat to the treetops before we can slice off their slimy heads.",There's only so much a beekeeper can do...but you! A mere slug (or thirty) wouldn't be a match for *your* skill and cunning. What do you say?,"Assist the beekeepers?

**※The recommended level for this FATE is UNKNOWN.**","Oh, and just in time, as well! Look, here they come!",,"Without any flowers, how will our bees make any honey...?",
21,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Please! You must slay the slugs! Think of the bees!,,,,,,,
22,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,You! You must do something about that besotted brute! He's out of control!,There's a good reason they call him Spenser of the Bottomless Cup. I don't believe the sot's been sober a day in his life.,"And now he's taken a fancy to pounding in the face of any poor sod who happens to even breathe in his direction...myself included. I beg you, put the pissed tosspot in his place!","Deal with Spenser?

**※The recommended level for this FATE is UNKNOWN.**",,,Then who ever will save us!?,
23,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,I don't know how much more of this I can take!,,,,,,,
24,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Enter Redbelly Hive?,Pass through the gates?,,,,,,
25,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Our scouts report that goblin merchants have met with a band of poachers at a nearby camp to parley the sale of unlawfully obtained hides.,"The talks, however, do not seem to be going well, as the two parties have begun fighting. This provides us with the perfect opportunity to strike two birds with one stone.",Good adventurer. Would you assist my unit in our ambush of the outlaws?,"Aid the Wood Wailers?

**※The recommended level for this FATE is UNKNOWN.**",Excellent. Hurry to the campsite while there is still chaos.,,And so you would sit idly by and allow these malefactors to defile the forest? I will never understand you adventurers...,
26,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Let these outlaws know there is no place for them in our forest!,,,,,,,
27,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,調子にのったキキルンの闇商人どもが偽造品を売り歩いているらしい。（仮）,これ以上被害者を増やさないためにも、やつらが持っている偽造品を回収してきてくれないか？（仮）,偽造品を回収してきますか？（仮）,,よし、頼んだぞ！（仮）,,仕方ない、残念だ。（仮）,
28,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,やつらから偽造品を回収してきたのか？（仮）,,,,よくやった。また見つけたら持ってきてくれ。（仮）,,そうか、見つけたらすぐ持ってきてくれ。（仮）,
29,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,闇商人どもが持っている偽造品を回収してきてくれ！（仮）,,,,,,,
30,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,これだけ回収すれば、しばらくやつらの商売もあがったりだろう。（仮）,,,,,,,
31,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"An adventurer! Oh, I never thought I'd be so happy to see one of your lot!","It's those damnable imps! Not only are they pinching the honey from all our hives, but they're killing the precious bees in the process.","Please, you must lend us your blade!","Aid the beekeepers?

**※The recommended level for this FATE is UNKNOWN.**",,,Think of all the unruly tosspots who'll venture out into the forest if they don't get their mead! Please reconsider!,
32,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,The oranges are all picked and boxed. Now I need only wait for the caravan to come pick them up...,"The problem is, the caravan is nowhere in sight, and I can already hear the rats clawing their way out from under the rocks. It won't be long before they've found their way into the crates.","I beg of you, good lady! Would you help me in keeping the rats clear of my oranges until the chocobos arrive?","Aid the farmer?

**※The recommended level for this FATE is UNKNOWN.**",,,"Another harvest lost, then...",
33,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Listen carefully, adventurer. Qiqirn bandits have kidnapped several Highbridge residents and are looking to sell them off to the Amalj'aa for tempering.","Once a person has been tempered, the soul is lost and the body transformed into an empty husk which answers only to the commands of the primal Ifrit.",We must stop this foul dealing and rescue the villagers before they are taken back to the Bowl of Embers.,"Will you help?

**※The recommended level for this FATE is UNKNOWN.**",,,Then the Brass Blades shall fight alone.,
34,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,,,,,,,,
35,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Listen up! A series of live Maelstrom training exercises will begin in less than half a bell.,A batch of fresh recruits will more than likely be making a sorry attempt to defend the checkpoint here against a mock imperial assault.,"If you wish, you are welcome to join the recruits. Hells, with you at the fore, the greenbacks just might learn something about teamwork.","Join the exercise?

**※The recommended level for this FATE is UNKNOWN.**",,,Then I must ask you to stand clear. I won't have spectators distracting my men.,
36,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Twelve take me! If it ain't a real live 'venturer! I could use some help, if it's help you're profferin'?","You see, I'm tasked with tillin' the orchards so that the roots of these here trees might breathe better, like. But it seems each an' ev'ry step I take is straight into a damned molehill.","I've already gone an' lamed me left leg, and cannae 'ford to lame me right, so I was thinkin' I could get meself a true 'venturer to whack the bloody moles one good. What do you say?","Whack away?

**※The recommended level for this FATE is UNKNOWN.**","Me da was right! You can always trust a 'venturer to right the wrongs of this world. But enough of me yappin', now get to whackin'!",,Me da was right... You can't trust a 'venturer farther than you can kick one.,
37,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Me da said the best place to whack a mole is straight upside his head.,,,,,,,
38,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Please, you must help me. I am being hunted by the Amalj'aa, and if they catch me, they *will* kill me.","You see, I was tasked with infiltrating Zanr'ak and stealing their battle plans, but I was caught and taken to the Bowl of Embers for tempering. However, I managed to escape when the carriage transporting me and the other slaves slipped off the road.","Though I have had somewhat of a head start, it took their battle drakes little time to pick up my scent, and now a party of pursuers is only a matter of malms away. I must get to the aetheryte at Little Ala Mhigo so I might relay my findings to the flame commander, but do not believe I can make it on my own.","Escort the scout to Little Ala Mhigo?

**※The recommended level for this FATE is UNKNOWN.**",,,"Then you have sentenced me to death...or worse, tempering.",
39,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"A moment of your time, milady?","The fields are crawling with ocean roselings─horrible creatures that choke out the crops and maim the tillers who tend to them. We hold our own against the seedkin, but it seems for every one we cut down, there are three more to take its place!",We'd be obliged if you could lend us your sword in clearing the fields.,"Aid the tillers?

**※The recommended level for this FATE is UNKNOWN.**","That's right kind of you, milady. You see? Here they come now!",,"Apologies, milady. I reckon you have matters of greater import what need attendin'.",
40,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Did I not tell you? Three more for every one slain. If only my crops grew so well!,,,,,,,
41,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Why!? Why, I ask you!","Why would galagos want anything to do with my flour!? It's not as if they can bake it into bread or lemoncakes! They can't, can they?","But that doesn't stop them from raiding my granaries day in and day out. If this goes on much longer, I will have nothing to take to market and the moneylenders will come for my only daughter... Please! I beg of you! Help me drive off the beasts!","Aid the miller?

**※The recommended level for this FATE is UNKNOWN.**",A thousand thanks! A thousand thousand thanks! If only I could find the words to thank you enou─ Oh! They're here!,,Perhaps another will come along who can help...,
42,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Bloody cane toads! The scholarlies down at Mealvaan's Gate reckoned they would eat the locusts which overrun the wheat fields each year, and so allowed a crate of the slimy creatures to be released into lower La Noscea.","Not only did they not eat the locusts, but they began breedin' quicker 'an rabbits, and before we knew it, the whole damn region was burstin' at the seams with the ugly monsters.","Now, I spend my days catchin' and guttin' the toads at the behest of the same damned scholarlies who started this whole mess. It ain't a bad job, but it sure can be right lonely sometimes. Hey, you wouldn't mind keepin' a man company, would you?",That's a good lass. Now off you go while I stand watch here and make sure no one from the road bothers us.,Eh? You thought we was going to do the guttin' together? That's rich!,,,
43,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Bloody cane toads! The scholarlies down at Mealvaan's Gate reckoned they would eat the locusts which overrun the wheat fields each year, and so allowed a crate of the slimy creatures to be released into lower La Noscea.","Now, I spend my days catchin' and guttin' the toads at the behest of the same damned scholarlies who started this whole mess. It ain't a bad job, but it sure can be right lonely sometimes. Hey, you wouldn't mind keepin' an man company, would you?","Spend your day catchin' and guttin'?

**※The recommended level for this FATE is UNKNOWN.**",,That's a good lass. Now off you go while I stand watch here and make sure no one from the road bother us. Eh? You thought we was going to do the guttin' together? That's rich!,,Then leave me be. I've toads to gut.,
44,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"参ったな……またヤーゾンが集まってきやがった。
やつら、杭打ち機に巣を作ろうとするんだよ。","こうなると作業になんなくてね。
すまないが、ヤーゾンの駆除を手伝ってくれないか？","引き受けますか？

**※このF.A.T.E.の推奨レベルはUNKNOWNです。**",,"助かるよ。
やつら、そこの木の辺りに集まってきてる。
杭打ち機に寄り付く前に、倒してくれ！",,そうか……。急いで他を当たらないとな。,
45,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Cores... Cannot drive the piles without earth sprite cores...,Cores harden the land... Help the piles take hold... Have you any cores?,"Gather cores for the hammer workers?

**※The recommended level for this FATE is UNKNOWN.**",,Cores...lying about... Cores...flying about...,,Cores...,
46,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"You there. Did the Consortium send you? No? Well, that is of no matter. You are here now, and now you shall help me. Agreed?","The lawless thugs who squat there in that ramshackle manse have stolen my precious cargo and I require you to retrieve it. Not too daunting a task for someone of your obvious talents, I presume?","Aid the merchant?

**※The recommended level for this FATE is UNKNOWN.**",,"Very good, very good. Now make haste. I have tea planned with a noble lady not long from now and it would not do well if I were late.",,Perhaps you mistook my order for a choice?,
47,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Thal's balls! I don't know whether to slit the throats of them goblins, or them what kicked the buggers out of Ul'dah and into Hammerlea!","Now the thrice-damned runts are running about buggerin' up my supplies for the hammers, and I haven't the means to stop them. Now if I had me an adventurer...","Lend the worker a hand?

**※The recommended level for this FATE is UNKNOWN.**",,Give the little shites no quarter. That'll learn 'em.,,"Ah, I forgot. It's coin what does the talkin', eh? Well, I have more than enough for the woman what does in them gobbies.",
48,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Me da... Et by a 'bon, he were.","Now I wants 'em all dead, like. Wiv crossy eyes like them as drawed in the picture shows. Da used to take me to the picture shows...before he was et. By a 'bon.","Kill some 'bons?

**※The recommended level for this FATE is UNKNOWN.**",,Don't get et!,,"<whimper>
One day, I'll be big enough to kill me own 'bon! Jus' you wait!",
49,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"An adventurer, are you? Well, you'll have to do.","You see that man over there? The big one. The captain of a shipping vessel out of Radz–at–Han found him stowed away belowdecks. When the captain moored here at the Quay, we brought the brute ashore for questioning...","...when he up and started assailing my men! And for a man who's been holed up in a dark corner for the past fortnight, he has more energy than you'd believe. We could certainly use a hand in calming him down.","Aid the Quay guards?

**※The recommended level for this FATE is UNKNOWN.**",,,Aye... I shan't judge you for your decision. No woman in their right mind would want to dance with that *thing*.,
50,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Cores...?,,,,Cores...,,You bring cores...I bring coin... Simple...,
51,0,1,0,0,2,0,False,0,1,0,0,2,2,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"Have you retrieved my crates yet? I have an appointment, you know. One with a noble lady. There will be tea.",,,,"Is this all? I could have sworn there were more. Countless more. Yes. Now back into the breach, my good lady.",,What are you waiting for!? The tea! It grows ever colder!,
52,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,Cores...,,,,,,,
53,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,I do not have the time for this. Tea and noble ladies await! Didn't I mention this?,,,,,,,
54,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,3,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,0,1,0,0,2,0,False,"You seem the able adventurer. I must cross the desert to Forgotten Springs with these relics unearthed here at the Strike, but cannot well defend myself with my hands full.","You see, the seemingly lifeless desert is actually teeming with creatures who wait under the sand for their victims to hap upon their traps. And then there are the Amalj'aa...","So, what say you? Guide me safely to Forgotten Springs and I shall see to it that you are handsomely rewarded.","Escort the Stone Torch?

**※The recommended level for this FATE is UNKNOWN.**",,,Well then. I suppose my clients will have to wait.,
