19,"\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe8\xa3\x85\xe7\x9d\x80\xe8\xab\x8b\xe8\xb2\xa0\xe4\xb8\xad",61514,15,True
20,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe5\xb8\x8c\xe6\x9c\x9",61515,16,True
21,"\xe5\x82\xad\xe5\x85\xb5\xe5\xb8\x8c\xe6\x9c\x9",61516,17,True
22,"\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x80\xe3\x83\xbc\xe5\x8f\x82\xe5\x8a\xa0\xe7\x94\xb3\xe8\xab\x8b\xe4\xb8\xad",61517,18,True
23,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe5\x8b\x9f\xe9\x9b\x86\xe4\xb8\xad",61536,19,True
24,"\xe3\x83\x93\xe3\x82\xae\xe3\x83\x8a\xe3\x83\xbc",61523,26,True
25,"\xe3\x82\xa2\xe3\x83\xa9\xe3\x82\xa4\xe3\x82\xa2\xe3\x83\xb3\xe3\x82\xb9\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x80\xe3\x83\xbc",61518,20,True
26,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x80\xe3\x83\xbc\xef\xbc\x88\xe3\x82\xa2\xe3\x83\xa9\xe3\x82\xa4\xe3\x82\xa2\xe3\x83\xb3\xe3\x82\xb9\xef\xbc\x89",61519,21,True
27,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc\xef\xbc\x88\xe3\x82\xa2\xe3\x83\xa9\xe3\x82\xa4\xe3\x82\xa2\xe3\x83\xb3\xe3\x82\xb9\xef\xbc\x89",61520,22,True
28,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x80\xe3\x83\xbc",61521,23,True
29,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc",61522,24,True
30,"\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe4\xb8\xad\xef\xbc\x88\xe3\x82\xaf\xe3\x83\xad\xe3\x82\xb9\xe3\x83\xaf\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xef\xbc\x89",61535,25,True
31,"\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe4\xb8\xad\xef\xbc\x88\xe5\x90\x8c\xe3\x81\x98\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xef\xbc\x89",61506,0,False
32,"\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe4\xb8\xad\xef\xbc\x88\xe5\x90\x8c\xe3\x81\x98\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe3\x81\xae\xe4\xbb\x96\xe3\x82\xb0\xe3\x83\xab\xe3\x83\xbc\xe3\x83\x97\xef\xbc\x89",61507,0,False
33,"\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x86\xe3\x83\xb3\xe3\x83\x84\xe4\xb8\xad",61510,10,True
34,"\xe8\xa9\xa6\xe9\x81\x8a\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc",61525,28,True
35,"\xe3\x83\x95\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xab\xe3\x83\xb3\xe3\x83\x91\xe3\x83\x8b\xe3\x83\xbc",0,0,False
36,"\xe3\x82\xb0\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x82\xab\xe3\x83\xb3\xe3\x83\x91\xe3\x83\x8b\xe3\x83\xbc",0,0,False
37,"\xe3\x82\xaa\xe3\x83\xb3\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\xb3",61505,27,True
