10,"Bruderschafts-K\xc3\xbcken","Bruderschafts-K\xc3\xbcken","Du rufst dein Bruderschafts-K\xc3\xbcken als Begleiter herbei. Kaum geschl\xc3\xbcpft, flie\xc3\x9ft schon das gelbe Blut der Bruderschaft in seinen Adern.","Von einem Novizen aufgezogen, der ein verwahr-\x02\x10\x01\x03lostes Ei in den Stallungen der Gesellschaft fand, die er saubermachen sollte. Dieses niedliche K\xc3\xbcken ist ein Symbol des Neuanfangs f\xc3\xbcr die Bruderschaft der Morgenviper.","Habe ich dir schon erz\xc3\xa4hlt, dass ein pr\xc3\xa4chtiges\x02\x10\x01\x03K\xc3\xbcken aus Leias Ei geschl\xc3\xbcpft ist? Was f\xc3\xbcr eine Freude!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Luquelot\x02\x1a\x02\x01\x03",4,1,0,1,2,0,,,425,0,4510,1,100,0,100,30,0,30,0,2,0,8,3,0,10,100,100,3,0,20,True,False
11,"Legions-K\xc3\xbcken","Legions-K\xc3\xbcken","Du rufst dein Legions-K\xc3\xbcken als Begleiter herbei. Kaum geschl\xc3\xbcpft, flie\xc3\x9ft schon das schwarze Blut der Legion in seinen Adern.","Von einem Legion\xc3\xa4r aufgezogen, der ein verwahr-\x02\x10\x01\x03lostes Ei in den Stallungen der Gesellschaft fand, die er saubermachen sollte. Dieses niedliche K\xc3\xbcken ist ein Symbol des Neuanfangs f\xc3\xbcr die Legion der Unsterblichen.","Habe ich dir schon erz\xc3\xa4hlt, dass ein pr\xc3\xa4chtiges\x02\x10\x01\x03K\xc3\xbcken aus Leias Ei geschl\xc3\xbcpft ist? Was f\xc3\xbcr eine Freude!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Luquelot\x02\x1a\x02\x01\x03",4,1,0,1,2,0,,,426,0,4511,1,100,0,100,30,0,30,0,2,0,8,3,0,10,100,100,3,0,20,True,False
12,"Morbol-Knolle","Morbol-Knollen","Du rufst deine Morbol-Knolle als Begleiter herbei. Hoffentlich macht dir der Mundgeruch nichts aus.","Es ist unter den Adligen von Ul'dah in Mode, Morbol-Knollen zu Banketten mitzunehmen, um die Anwe-\x02\x10\x01\x03senden mithilfe des f\xc3\xbcrchterlichen Mundgeruchs der Knolle dazu zu bringen, sich zu \xc3\xbcbergeben. Mit entleertem Magen\x02\x10\x01\x03k\xc3\xb6nnen diese dann\x02\x10\x01\x03noch mehr schlemmen.","Wee\xc3\x9fte, uuf wen wa hier in Jeisterzoll jar nich jut zu\x02\x10\x01\x03sprechen sind? Uff die Morbol, dit sind quasi unsere Todfeinde.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Aganbold\x02\x1a\x02\x01\x03",3,1,0,1,1,0,,,429,0,4512,6,100,0,100,30,0,0,0,2,0,8,6,0,10,100,100,3,0,20,True,False
13,"klein[a] Ratte","klein[a] Ratten","Du rufst deine kleine Ratte als Begleiter herbei. Lass dich von ihrer Niedlichkeit nicht allzu sehr ablenken.","Erst k\xc3\xbcrzlich wurde ein besonders kreativer Kaufmann von der Smaragdstra\xc3\x9fe in Ul'dah in den Kerker geworfen, da er die Schw\xc3\xa4nze der Ratten, die er in der Perlengasse fing, aufplusterte und die kleinen Plagegeister als\x02\x10\x01\x03\xe2\x80\x9eMini-Baumh\xc3\xb6rnchen\xe2\x80\x9c an\x02\x10\x01\x03Touristen verkaufte.","Du hast alle Ratten get\xc3\xb6tet, selbst\x02\x10\x01\x03ihren K\xc3\xb6nig? Ausgezeichnet!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Fousquenet\x02\x1a\x02\x01\x03",3,0,0,1,1,0,,,431,0,4513,7,100,0,100,30,0,0,0,2,0,8,7,0,10,100,100,3,0,20,True,False
14,"Mini-Pilz","Mini-Pilze","Du rufst deinen Mini-Pilz als Begleiter herbei. Schmeckt gut zu Salaten oder in Eint\xc3\xb6pfen.","Wer sich fragt, welche Nebenwirkungen das Inhalieren von Pilzsporen hat, sollte einen Blick in die Enzyklop\xc3\xa4die Eorzea werfen: \xe2\x80\x9ePilzsporen verpesten den K\xc3\xb6rper und \xc3\xbcbernehmen die Kontrolle \xc3\xbcber die Seele. So machen sie ihr\x02\x10\x01\x03Opfer zu einem seelen-\x02\x10\x01\x03losen Knecht.\xe2\x80\x9c","Ich bin ein Gl\xc3\xbcckspilz! Dank der Gro\xc3\x9fz\xc3\xbcgigkeit\x02\x10\x01\x03des Kaiserreichs kann ich mir endlich das Leben\x02\x10\x01\x03leisten, das mir zusteht.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Laurentius\x02\x1a\x02\x01\x03",2,2,0,1,0,0,,,432,0,4514,8,100,0,100,30,0,0,0,2,0,8,8,0,10,100,100,3,0,20,True,False
15,"Stechm\xc3\xbccken-Larve","Stechm\xc3\xbccken-Larve","Du rufst deine Stechm\xc3\xbccken-Larve als Begleiter herbei. Dieses kleine Insekt nimmt die Blutsbande mit seinem Meister sehr ernst.","Chirurgen der versunken Stadt von Gelmorra setzten einst Stechm\xc3\xbccken ein, um b\xc3\xb6sartige K\xc3\xb6rper-\x02\x10\x01\x03fl\xc3\xbcssigkeiten aus ihren Patienten zu entfernen. Bis sie bemerkten, dass diese durch die Behandlung noch ganz andere Krankheiten\x02\x10\x01\x03bekamen.","Einige Stechm\xc3\xbccken \xc3\xbcbertragen die gef\xc3\xa4hrliche Kettenseuche,\x02\x10\x01\x03und die Bruderschaft der Morgenviper und das Klageregiment\x02\x10\x01\x03helfen uns dabei, die \xc3\x9cbertr\xc3\xa4ger zu identifizieren.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Monranguin\x02\x1a\x02\x01\x03",3,2,0,1,1,0,,,433,0,4515,9,100,0,100,30,0,0,0,2,0,8,9,0,10,100,100,3,0,20,True,False
16,"blau[a] V\xc3\xb6gelchen","blau[a] V\xc3\xb6gelchen","Du rufst dein blaues V\xc3\xb6gelchen als Begleiter herbei. Es hat den Ruf, Leuten Gl\xc3\xbcck zu bringen, die bereits viel Gl\xc3\xbcck hatten.","Aus dem Nest gefallen, bevor es fliegen konnte. Gl\xc3\xbccklicherweise in einer leeren Schatztruhe gelandet. Leider noch in der Schatztruhe gewesen, als diese geschlossen wurde. Gl\xc3\xbccklicherweise wiederentdeckt worden ...\x02\x10\x01\x03von dir.","Ich hab 'nen blauen Kanarienvogel gesehn!\x02\x10\x01\x03Jawohl, einen blauen! <hicks>\x02\x10\x01\x03\x02\x1a\x02\x02\x03Betrunkener Tor\x02\x1a\x02\x01\x03",4,1,0,1,2,0,,,434,0,4516,10,100,0,80,30,0,0,0,2,2,8,10,0,10,100,100,3,0,20,True,False
17,"Rehkitz","Rehkitze","Du rufst dein Rehkitz als Begleiter herbei. Seine Mutter hatte einen kleinen Jagdunfall ... oder hat sich einfach nur verlaufen.","Die wehrlosen Antilopen m\xc3\xbcssen jeden Vorteil nutzen, um den hungrigen M\xc3\xa4ulern ihrer J\xc3\xa4ger zu entgehen. Erstaunlich ist ihre F\xc3\xa4higkeit, schon Minuten nach ihrer Geburt rennen zu k\xc3\xb6nnen. Leider bewahrte das dieses\x02\x10\x01\x03Exemplar nicht vor der\x02\x10\x01\x03Gefangennahme.","G\xc3\xa4sten serviert man die Innereien eines Rehs\x02\x10\x01\x03am besten, solange sie noch k\xc3\xb6rperwarm sind.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Aus dem Knigge der Amalj'aa\x02\x1a\x02\x01\x03",2,2,0,1,2,0,,,435,0,4517,11,100,0,100,30,0,0,30,2,0,8,11,0,10,100,100,3,0,20,True,False
18,"Baby-Imp","Baby-Imps","Du rufst deinen Baby-Imp als Begleiter herbei. Hat Ambitionen, eines Tages \xc3\xbcber die Sieben H\xc3\xb6llen zu herrschen. F\xc3\xbcrs Erste musst du jedoch gen\xc3\xbcgen.","Gelehrte glauben, dass Nichtsgesandte drei Wege in unsere Welt nehmen: Ein Loch in den \xc3\x84ther rei\xc3\x9fen, ein Loch ge\xc3\xb6ffnet bekommen, oder auf ein zuf\xc3\xa4llig auftretendes Loch zu sto\xc3\x9fen. Letzteres ist bei Imps\x02\x10\x01\x03am h\xc3\xa4ufigsten der Fall.","Der Junge teilt ganz sch\xc3\xb6n aus!\x02\x10\x01\x03Pass auf seine Fl\xc3\xa4chenzauber auf!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Kr\xc3\xa4ftiger Gladiator\x02\x1a\x02\x01\x03",4,1,0,1,0,0,,,436,0,4518,29,100,0,100,30,0,0,0,2,0,8,12,0,10,100,100,3,0,20,True,False
19,"Mini-Coeurl","Mini-Coeurl","Du rufst deinen Mini-Coeurl als Begleiter herbei. Es werden wohl noch einige Sommer vergehen, ehe seine ber\xc3\xbchmten Schnurrhaare wachsen.","Coeurls sind schon in jungen Jahren sehr k\xc3\xa4mpferisch. Ein Coeurl wird keiner Konfrontation aus dem Weg gehen und lieber im Kampf sterben als wegzulaufen. Aufgrund dieser Eigenschaft ist ihre Anzahl begrenzt, sie sichert aber auch die\x02\x10\x01\x03St\xc3\xa4rke der \xc3\x9cberlebenden.","H\xc3\xb6chste Konzentration und die Geschmeidigkeit eines\x02\x10\x01\x03Coeurl-Jungen sind vonn\xc3\xb6ten, um den Tanz des Chevaliers\x02\x10\x01\x03zu meistern.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Hildibrand\x02\x1a\x02\x01\x03",3,1,0,1,0,0,,,437,35,4552,13,100,0,85,10,10,0,0,2,0,8,13,0,10,100,100,3,0,20,True,False
20,"schwarz[a] Coeurl","schwarz[a] Coeurl","Du rufst deinen schwarzen Coeurl als Begleiter herbei. Pass auf, denn wenn dir dieser Coeurl \xc3\xbcber den Weg l\xc3\xa4uft, bedeutet das sieben Jahre ... Aaahhh!","Auch gew\xc3\xb6hnliche Coeurl haben schwarze Tupfer, aber vollkommen schwarze Exemplare sind extrem selten. Ihr gl\xc3\xa4nzendes Fell strahlt Erhabenheit aus und macht sich schick an der Seite jedes modebewussten Abenteurers.","Wenn Pech kommt zu Gro\xc3\x9fwachsenem,\x02\x10\x01\x03Materiastein und Materie umsonstverschwendet.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Mutagenix\x02\x1a\x02\x01\x03",3,1,0,1,0,0,,,438,35,4614,13,100,0,75,10,10,0,0,2,0,8,13,0,10,100,100,3,0,20,True,False
21,"Hildibrand-Puppe","Hildibrand-Puppen","Du rufst deine Hildibrand-Puppe als Begleiter herbei. Der putzige Ermittler beherrscht nicht nur die ber\xc3\xbchmte Pose des Originals, er bringt sogar seine ganz pers\xc3\xb6nliche Assistentin mit!","Diese liebevoll gearbeitete Marionette ist genauso stilvoll und galant wie ihr gro\xc3\x9fes Vorbild. Hildibrands Vater Godbert h\xc3\xb6chstselbst hat sie angefertigt, um die Zeit bis zur R\xc3\xbcckkehr seines unfreiwillig entflogenen Sohnes zu \xc3\xbcberbr\xc3\xbccken.","Maaamiii!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Kriminologenkampfschrei\x02\x1a\x02\x01\x03",4,1,0,1,1,0,,,882,0,4615,268,100,0,100,10,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
22,"Kiesgolem","Kiesgolems","Du rufst deinen Kiesgolem als Begleiter herbei. Ein ziemlich harter Bursche.","Gegen Ende des F\xc3\xbcnften Zeitalters des Lichts waren Golems so verbreitet, dass ganze Schlachten mit diesen leblosen Wesen gef\xc3\xbchrt wurden. Dieser Nachbau ist jedoch nichts weiter als ein Standard-\x02\x10\x01\x03modell, das mit Steinplatten\x02\x10\x01\x03versehen wurde.","Golems sind keine normalen Lebewesen. Es bedarf\x02\x10\x01\x03komplizierter Magie, sie zum Leben zu erwecken.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Y'shtola\x02\x1a\x02\x01\x03",4,1,0,1,0,0,,,440,0,4519,202,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
23,"Tomberry-Stofftier","Tomberry-Stofftiere","Du rufst dein Tomberry-Stofftier als Begleiter herbei. Jetzt mit 100 % weniger Groll.","Eigentlich ist dies lediglich ein Spielzeug, das den r\xc3\xa4tselhaften \xc3\x9cberlebenden von Nym nachempfunden ist. Es mehren sich jedoch Berichte von Besitzern, die nachts aufwachen und ihr Tomberry-Stofftier auf ihre Brust gest\xc3\xbctzt vorfinden,\x02\x10\x01\x03das kleine Holzmesser an\x02\x10\x01\x03ihre Kehle gepresst.","Mach dich auf etwas gefasst, Tomberry. Alka Zolka und\x02\x10\x01\x03die neuen Seesoldaten sind gekommen, um dir den Garaus\x02\x10\x01\x03zu machen.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Alka Zolka\x02\x1a\x02\x01\x03",4,2,0,1,2,0,,,441,0,4553,203,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
24,"Zwergschildkr\xc3\xb6te","Zwergschildkr\xc3\xb6ten","Du rufst deine Zwergschildkr\xc3\xb6te als Begleiter herbei. Sie wird dich jedoch nicht in ein Unterwasser-K\xc3\xb6nigreich tragen, wenn du dich auf ihren R\xc3\xbccken setzt.","Aus einem Ei geschl\xc3\xbcpft, das an der Salzk\xc3\xbcste La Nosceas gelegt wurde. Wenn sie Gl\xc3\xbcck hat, wird diese Zwergschildkr\xc3\xb6te bis zu 200 Sommer erleben ... wenn sie sich bei dem ganzen Gedrehe nicht selbst von einer Klippe katapultiert.","Wie w\xc3\xa4r's mit Schildkr\xc3\xb6tensuppe zum Abendessen?!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Solkwyb\x02\x1a\x02\x01\x03",3,1,0,1,1,0,,,442,0,4520,18,100,0,100,30,0,0,0,2,0,8,18,0,10,100,100,3,0,20,True,False
25,"Baby-Raptor","Baby-Raptoren","Du rufst deinen Baby-Raptor als Begleiter herbei. Zu deinem Gl\xc3\xbcck sind seine Fangz\xc3\xa4hne noch nicht ausgewachsen.","Ein H\xc3\xa4ndler aus Astlfingen br\xc3\xbctet Raptor-Eier, die er aus Nestern in der N\xc3\xa4he gestohlen hat, selber aus. Ein Trick, den er sich bei Goblinh\xc3\xa4ndlern abgeschaut hat. Man kann nur hoffen, dass die Raptoren-M\xc3\xbctter\x02\x10\x01\x03nicht so schlau sind, wie\x02\x10\x01\x03dieser H\xc3\xa4ndler zu sein\x02\x10\x01\x03glaubt.","Bei den G\xc3\xb6ttern ... Dieser Raptor ist ein \x02\x1a\x02\x02\x03Meisterwerk\x02\x1a\x02\x01\x03!\x02\x10\x01\x03\x02\x1a\x02\x02\x03Nonopesa\x02\x1a\x02\x01\x03",4,1,0,1,0,0,,,443,0,4521,11,100,0,100,30,0,0,0,2,0,8,19,0,10,100,100,3,0,20,True,False
26,"Baby-Fledermaus","Baby-Flederm\xc3\xa4use","Du rufst deine Baby-Fledermaus als Begleiter herbei. Sie hat noch keinen Blutdurst entwickelt.","Nonoroon von Memeroons Handelsposten ist auf die Idee gekommen, Baby-Flederm\xc3\xa4use zu fangen und zu verkaufen, w\xc3\xa4hrend er in einigen H\xc3\xb6hlen auf der Jagd nach Fledermauseiern war ... die er nicht finden konnte.","Den H\xc3\xb6hlenflederm\xc3\xa4usen in den Finstereisenminen wird\x02\x10\x01\x03nachgesagt, dass ihre Bisse einen Krankheitserreger\x02\x10\x01\x03\xc3\xbcbertragen, der Blutdurst bei seinem Opfer wecken soll.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Almanach der Nachtaktiven\x02\x1a\x02\x01\x03",3,2,0,1,1,0,,,444,0,4522,20,100,0,100,30,0,0,0,2,0,8,20,0,10,100,100,3,0,20,True,False
27,"Mini-Knolle","Mini-Knollen","Du rufst deine Mini-Knolle als Begleiter herbei. Manche Fragen, wie warum diese Knolle laufen kann, bleiben besser unbeantwortet.","Um die Frage zu beantworten, warum diese Knolle laufen kann, muss man ihre Evolution \xc3\xbcber Tausende von Generationen zur\xc3\xbcckverfolgen. Vielleicht sehnte sie sich in der ewigen Dunkelheit des dichten Finsterwalds einfach nur\x02\x10\x01\x03nach Sonnenschein.","Blutige Tierkadaver oder dreckige\x02\x10\x01\x03Wurzelknollen - wo ist da der Unterschied?\x02\x10\x01\x03\x02\x1a\x02\x02\x03Leih Aliapoh, Waldl\xc3\xa4uferin\x02\x1a\x02\x01\x03",3,1,0,1,1,0,,,445,0,4523,21,100,0,100,30,0,0,0,2,0,8,21,0,10,100,100,3,0,20,True,False
28,"Staubh\xc3\xa4schen","Staubh\xc3\xa4schen","Du rufst dein Staubh\xc3\xa4schen als Begleiter herbei. Trotz der frappierenden \xc3\x84hnlichkeiten sind Spriggans nicht mit Kaninchen verwandt. Allerdings haben sie diese zum Fressen gern.","Niemand wei\xc3\x9f, warum Spriggans wertvolle Steine und Minerale horten, aber Gelehrte sind der Ansicht, dass es die Steine und Minerale sind, die die Spriggans horten. Daher stamme auch die wissen-\x02\x10\x01\x03schaftliche Einordnung der\x02\x10\x01\x03Kreaturen als\x02\x10\x01\x03Seelenbestien.","Jetzt wei\xc3\x9f ich, was hier so stinkt. Das muss\x02\x10\x01\x03der Speichel eines Spriggans sein.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Hedyn\x02\x1a\x02\x01\x03",4,1,0,1,2,0,,,446,0,4524,22,100,0,100,10,0,0,30,2,0,8,22,0,10,100,100,3,0,20,True,False
29,"mechanisch[a] Dullahan","mechanisch[a] Dullahan","Du rufst deinen mechanischen Dullahan als Begleiter herbei. Vorsicht: Kann spitze Teile enthalten!","Nichtsgesandte Dullahan sind eigentlich gestaltlose Wesen, die erst einen leblosen Wirt (wie eine R\xc3\xbcstung) finden m\xc3\xbcssen, bevor sie ihre Macht in unserem Reich aus\xc3\xbcben k\xc3\xb6nnen. Gl\xc3\xbccklicherweise befinden sich in dieser\x02\x10\x01\x03Aufzieh-Variante nur\x02\x10\x01\x03Zahnr\xc3\xa4der und Gest\xc3\xa4nge.","Klapper-di-klapp.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Aufzieh-Dullahan\x02\x1a\x02\x01\x03",3,1,0,1,0,0,,,447,0,4525,204,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
30,"Kaulquappe","Kaulquappe","Du rufst deine Kaulquappe als Begleiter herbei. Ja, sie kann stundenlang ohne Wasser auskommen. Und ja, sie kann fliegen. Frag nicht.","\xc3\x9cber viele Generationen hinweg haben sich die Karpfenkr\xc3\xb6ten von Thanalan an das d\xc3\xbcrre Klima angepasst. Dicke Membrane halten ihre Haut auch au\xc3\x9ferhalb des Wassers feucht und ein zus\xc3\xa4tzliches Paar Flossen dient ihnen\x02\x10\x01\x03an Land als Fl\xc3\xbcgel.","Es wird behauptet, dass die zur Gattung der Karpfenkr\xc3\xb6ten\x02\x10\x01\x03geh\xc3\xb6renden Winter-N\xc3\xb6cken von den alten Allagern durch Magie\x02\x10\x01\x03k\xc3\xbcnstlich vergr\xc3\xb6\xc3\x9fert wurden, um sie dann zu essen.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Forscher Nazyl Duzyl\x02\x1a\x02\x01\x03",3,2,0,1,1,0,,,448,0,4526,24,100,0,100,30,0,0,0,2,0,8,24,0,10,100,100,3,0,20,True,False
31,"Schwabbelpuk","Schwabbelpuks","Du rufst deinen Schwabbelpuk als Begleiter herbei. Frag lieber nicht, was er gefressen hat, um so schwabbelig zu werden.","Von Geburt an gem\xc3\xa4stet, um an den sadistischen Steropes verf\xc3\xbcttert zu werden. Die Speckschwarten dieses Schwabbelpucks vereiteln jegliche Fluchtversuche.","Immer wieder haben wir Probleme mit Puks: Sie fressen die Insekten,\x02\x10\x01\x03die die Orangenbl\xc3\xbcten best\xc3\xa4uben. Deswegen m\xc3\xbcssen wir die Bl\xc3\xbcten oft\x02\x10\x01\x03einzeln per Hand best\xc3\xa4uben.\x02\x10\x01\x03\x02\x1a\x02\x02\x03Bhirdraeg\x02\x1a\x02\x01\x03",4,1,0,1,0,0,,,449,0,4527,25,100,0,100,30,0,0,0,2,0,8,25,0,10,100,100,3,0,20,True,False
