13,"Gro\xc3\x9fwildj\xc3\xa4ger der Undinengrotte","Die Notorischen Monster Schermesser-Sheridan, Riesenlausfisch und Einsamer Coeurl wurden besiegt.",0,0,0,0,0,0,0,0,0,0,0,62904,0,48,10,0,2
14,"Fluch der Wilden St\xc3\xa4mme","Die Notorischen Monster Lozol Totoloq der K\xc3\xb6pfer, Flammenfaust Ahlygg Roh und Patriarch Zu Ga wurden besiegt.",0,0,0,0,0,0,0,0,0,0,0,62904,0,48,10,0,2
15,"Notorischer Nimrod","25 verschiedene Notorische Monster wurden besiegt.",0,0,0,0,0,0,0,0,0,0,10,62904,0,48,30,0,2
16,"Feuerl\xc3\xb6scher","Der Primae Ifrit wurde im Zuge von \xe2\x80\x9eG\xc3\xb6tterd\xc3\xa4mmerung - Ifrit\xe2\x80\x9c besiegt.",0,0,0,0,0,0,0,0,0,0,0,62912,0,48,5,0,2
17,"K\xc3\xb6nigsschreck","Der Mogry-K\xc3\xb6nig Mogul Mog wurde im Zuge von \xe2\x80\x9eK\xc3\xb6nigliche Konfrontation\xe2\x80\x9c besiegt.",0,0,0,0,0,0,0,0,0,0,0,62912,0,48,5,0,2
18,"Laues L\xc3\xbcftchen","Der Primae Garuda wurde im Zuge von \xe2\x80\x9eG\xc3\xb6tterd\xc3\xa4mmerung - Garuda\xe2\x80\x9c besiegt.",0,0,0,0,0,0,0,0,0,0,0,62912,0,48,5,0,2
19,"Nur dem Schwert kannst du vertrauen I","Erfahrungsstufe 10 in der Charakterklasse Gladiator wurde erreicht.",0,1,10,0,0,0,0,0,0,0,0,30408,1,10,5,3,3
20,"Nur dem Schwert kannst du vertrauen II","Erfahrungsstufe 20 in der Charakterklasse Gladiator wurde erreicht.",0,1,20,0,0,0,0,0,0,0,0,30408,2,10,5,3,3
21,"Nur dem Schwert kannst du vertrauen III","Erfahrungsstufe 30 in der Charakterklasse Gladiator wurde erreicht.",0,1,30,0,0,0,0,0,0,0,0,30408,3,10,5,3,3
22,"Nur dem Schwert kannst du vertrauen IV","Erfahrungsstufe 40 in der Charakterklasse Gladiator wurde erreicht.",0,1,40,0,0,0,0,0,0,0,0,30408,4,10,5,3,3
23,"Nur dem Schwert kannst du vertrauen V","Erfahrungsstufe 50 in der Charakterklasse Gladiator wurde erreicht.",0,1,50,0,0,0,0,0,0,0,0,30408,5,10,5,3,3
24,"Zwei F\xc3\xa4uste f\xc3\xbcr Eorzea I","Erfahrungsstufe 10 in der Charakterklasse Faustk\xc3\xa4mpfer wurde erreicht.",0,2,10,0,0,0,0,0,0,0,0,31004,7,10,5,3,3
25,"Zwei F\xc3\xa4uste f\xc3\xbcr Eorzea II","Erfahrungsstufe 20 in der Charakterklasse Faustk\xc3\xa4mpfer wurde erreicht.",0,2,20,0,0,0,0,0,0,0,0,31004,8,10,5,3,3
26,"Zwei F\xc3\xa4uste f\xc3\xbcr Eorzea III","Erfahrungsstufe 30 in der Charakterklasse Faustk\xc3\xa4mpfer wurde erreicht.",0,2,30,0,0,0,0,0,0,0,0,31004,9,10,5,3,3
27,"Zwei F\xc3\xa4uste f\xc3\xbcr Eorzea IV","Erfahrungsstufe 40 in der Charakterklasse Faustk\xc3\xa4mpfer wurde erreicht.",0,2,40,0,0,0,0,0,0,0,0,31004,10,10,5,3,3
28,"Zwei F\xc3\xa4uste f\xc3\xbcr Eorzea V","Erfahrungsstufe 50 in der Charakterklasse Faustk\xc3\xa4mpfer wurde erreicht.",0,2,50,0,0,0,0,0,0,0,0,31004,11,10,5,3,3
29,"Das Kriegsbeil ausgraben I","Erfahrungsstufe 10 in der Charakterklasse Marodeur wurde erreicht.",0,3,10,0,0,0,0,0,0,0,0,31409,13,10,5,3,3
30,"Das Kriegsbeil ausgraben II","Erfahrungsstufe 20 in der Charakterklasse Marodeur wurde erreicht.",0,3,20,0,0,0,0,0,0,0,0,31409,14,10,5,3,3
31,"Das Kriegsbeil ausgraben III","Erfahrungsstufe 30 in der Charakterklasse Marodeur wurde erreicht.",0,3,30,0,0,0,0,0,0,0,0,31409,15,10,5,3,3
32,"Das Kriegsbeil ausgraben IV","Erfahrungsstufe 40 in der Charakterklasse Marodeur wurde erreicht.",0,3,40,0,0,0,0,0,0,0,0,31409,16,10,5,3,3
33,"Das Kriegsbeil ausgraben V","Erfahrungsstufe 50 in der Charakterklasse Marodeur wurde erreicht.",0,3,50,0,0,0,0,0,0,0,0,31409,17,10,5,3,3
34,"Von der Pike auf I","Erfahrungsstufe 10 in der Charakterklasse Pikenier wurde erreicht.",0,4,10,0,0,0,0,0,0,0,0,31816,19,10,5,3,3
35,"Von der Pike auf II","Erfahrungsstufe 20 in der Charakterklasse Pikenier wurde erreicht.",0,4,20,0,0,0,0,0,0,0,0,31816,20,10,5,3,3
36,"Von der Pike auf III","Erfahrungsstufe 30 in der Charakterklasse Pikenier wurde erreicht.",0,4,30,0,0,0,0,0,0,0,0,31816,21,10,5,3,3
37,"Von der Pike auf IV","Erfahrungsstufe 40 in der Charakterklasse Pikenier wurde erreicht.",0,4,40,0,0,0,0,0,0,0,0,31816,22,10,5,3,3
38,"Von der Pike auf V","Erfahrungsstufe 50 in der Charakterklasse Pikenier wurde erreicht.",0,4,50,0,0,0,0,0,0,0,0,31816,23,10,5,3,3
39,"Den Bogen raus I","Erfahrungsstufe 10 in der Charakterklasse Waldl\xc3\xa4ufer wurde erreicht.",0,5,10,0,0,0,0,0,0,0,0,32204,25,10,5,3,3
40,"Den Bogen raus II","Erfahrungsstufe 20 in der Charakterklasse Waldl\xc3\xa4ufer wurde erreicht.",0,5,20,0,0,0,0,0,0,0,0,32204,26,10,5,3,3
41,"Den Bogen raus III","Erfahrungsstufe 30 in der Charakterklasse Waldl\xc3\xa4ufer wurde erreicht.",0,5,30,0,0,0,0,0,0,0,0,32204,27,10,5,3,3
42,"Den Bogen raus IV","Erfahrungsstufe 40 in der Charakterklasse Waldl\xc3\xa4ufer wurde erreicht.",0,5,40,0,0,0,0,0,0,0,0,32204,28,10,5,3,3
43,"Den Bogen raus V","Erfahrungsstufe 50 in der Charakterklasse Waldl\xc3\xa4ufer wurde erreicht.",0,5,50,0,0,0,0,0,0,0,0,32204,29,10,5,3,3
44,"Meister des Krieges","Erfahrungsstufe 50 wurde in allen Disziplinen der Krieger erreicht.",0,23,28,33,38,43,0,0,0,0,13,2504,1,9,20,2,4
45,"DAS ist mein Zauberstab I","Erfahrungsstufe 10 in der Charakterklasse Druide wurde erreicht.",0,6,10,0,0,0,0,0,0,0,0,32611,1,11,5,3,3
46,"DAS ist mein Zauberstab II","Erfahrungsstufe 20 in der Charakterklasse Druide wurde erreicht.",0,6,20,0,0,0,0,0,0,0,0,32611,2,11,5,3,3
47,"DAS ist mein Zauberstab III","Erfahrungsstufe 30 in der Charakterklasse Druide wurde erreicht.",0,6,30,0,0,0,0,0,0,0,0,32611,3,11,5,3,3
48,"DAS ist mein Zauberstab IV","Erfahrungsstufe 40 in der Charakterklasse Druide wurde erreicht.",0,6,40,0,0,0,0,0,0,0,0,32611,4,11,5,3,3
49,"DAS ist mein Zauberstab V","Erfahrungsstufe 50 in der Charakterklasse Druide wurde erreicht.",0,6,50,0,0,0,0,0,0,0,0,32611,5,11,5,3,3
50,"Bringt eure Toten raus I","Erfahrungsstufe 10 in der Charakterklasse Thaumaturg wurde erreicht.",0,7,10,0,0,0,0,0,0,0,0,32806,7,11,5,3,3
51,"Bringt eure Toten raus II","Erfahrungsstufe 20 in der Charakterklasse Thaumaturg wurde erreicht.",0,7,20,0,0,0,0,0,0,0,0,32806,8,11,5,3,3
52,"Bringt eure Toten raus III","Erfahrungsstufe 30 in der Charakterklasse Thaumaturg wurde erreicht.",0,7,30,0,0,0,0,0,0,0,0,32806,9,11,5,3,3
53,"Bringt eure Toten raus IV","Erfahrungsstufe 40 in der Charakterklasse Thaumaturg wurde erreicht.",0,7,40,0,0,0,0,0,0,0,0,32806,10,11,5,3,3
54,"Bringt eure Toten raus V","Erfahrungsstufe 50 in der Charakterklasse Thaumaturg wurde erreicht.",0,7,50,0,0,0,0,0,0,0,0,32806,11,11,5,3,3
55,"Meister der Magie","Erfahrungsstufe 50 wurde in allen Disziplinen der Magier erreicht.",0,49,54,596,0,0,0,0,0,0,14,2655,2,9,20,2,4
56,"Tausendsassa","Die Errungenschaften \xe2\x80\x9eMeister des Krieges\xe2\x80\x9c und \xe2\x80\x9eMeister der Magie\xe2\x80\x9c wurden freigespielt.",2909,44,55,0,0,0,0,0,0,0,0,302,3,9,30,2,4
57,"Aus anderem Holz I","Erfahrungsstufe 10 in der Charakterklasse Zimmerer wurde erreicht.",0,8,10,0,0,0,0,0,0,0,0,35001,1,12,5,3,3
58,"Aus anderem Holz II","Erfahrungsstufe 20 in der Charakterklasse Zimmerer wurde erreicht.",0,8,20,0,0,0,0,0,0,0,0,35001,2,12,5,3,3
59,"Aus anderem Holz III","Erfahrungsstufe 30 in der Charakterklasse Zimmerer wurde erreicht.",0,8,30,0,0,0,0,0,0,0,0,35001,3,12,5,3,3
60,"Aus anderem Holz IV","Erfahrungsstufe 40 in der Charakterklasse Zimmerer wurde erreicht.",0,8,40,0,0,0,0,0,0,0,0,35001,4,12,5,3,3
61,"Aus anderem Holz V","Erfahrungsstufe 50 in der Charakterklasse Zimmerer wurde erreicht.",0,8,50,0,0,0,0,0,0,0,0,35001,5,12,5,3,3
62,"Seines Gl\xc3\xbcckes Schmied I","Erfahrungsstufe 10 in der Charakterklasse Grobschmied wurde erreicht.",0,9,10,0,0,0,0,0,0,0,0,35106,7,12,5,3,3
63,"Seines Gl\xc3\xbcckes Schmied II","Erfahrungsstufe 20 in der Charakterklasse Grobschmied wurde erreicht.",0,9,20,0,0,0,0,0,0,0,0,35106,8,12,5,3,3
64,"Seines Gl\xc3\xbcckes Schmied III","Erfahrungsstufe 30 in der Charakterklasse Grobschmied wurde erreicht.",0,9,30,0,0,0,0,0,0,0,0,35106,9,12,5,3,3
65,"Seines Gl\xc3\xbcckes Schmied IV","Erfahrungsstufe 40 in der Charakterklasse Grobschmied wurde erreicht.",0,9,40,0,0,0,0,0,0,0,0,35106,10,12,5,3,3
66,"Seines Gl\xc3\xbcckes Schmied V","Erfahrungsstufe 50 in der Charakterklasse Grobschmied wurde erreicht.",0,9,50,0,0,0,0,0,0,0,0,35106,11,12,5,3,3
67,"Das Geheimnis des Stahls I","Erfahrungsstufe 10 in der Charakterklasse Plattner wurde erreicht.",0,10,10,0,0,0,0,0,0,0,0,35203,13,12,5,3,3
68,"Das Geheimnis des Stahls II","Erfahrungsstufe 20 in der Charakterklasse Plattner wurde erreicht.",0,10,20,0,0,0,0,0,0,0,0,35203,14,12,5,3,3
69,"Das Geheimnis des Stahls III","Erfahrungsstufe 30 in der Charakterklasse Plattner wurde erreicht.",0,10,30,0,0,0,0,0,0,0,0,35203,15,12,5,3,3
70,"Das Geheimnis des Stahls IV","Erfahrungsstufe 40 in der Charakterklasse Plattner wurde erreicht.",0,10,40,0,0,0,0,0,0,0,0,35203,16,12,5,3,3
71,"Das Geheimnis des Stahls V","Erfahrungsstufe 50 in der Charakterklasse Plattner wurde erreicht.",0,10,50,0,0,0,0,0,0,0,0,35203,17,12,5,3,3
72,"Herz aus Gold I","Erfahrungsstufe 10 in der Charakterklasse Goldschmied wurde erreicht.",0,11,10,0,0,0,0,0,0,0,0,35301,19,12,5,3,3
73,"Herz aus Gold II","Erfahrungsstufe 20 in der Charakterklasse Goldschmied wurde erreicht.",0,11,20,0,0,0,0,0,0,0,0,35301,20,12,5,3,3
74,"Herz aus Gold III","Erfahrungsstufe 30 in der Charakterklasse Goldschmied wurde erreicht.",0,11,30,0,0,0,0,0,0,0,0,35301,21,12,5,3,3
75,"Herz aus Gold IV","Erfahrungsstufe 40 in der Charakterklasse Goldschmied wurde erreicht.",0,11,40,0,0,0,0,0,0,0,0,35301,22,12,5,3,3
76,"Herz aus Gold V","Erfahrungsstufe 50 in der Charakterklasse Goldschmied wurde erreicht.",0,11,50,0,0,0,0,0,0,0,0,35301,23,12,5,3,3
77,"Z\xc3\xa4h wie Leder I","Erfahrungsstufe 10 in der Charakterklasse Gerber wurde erreicht.",0,12,10,0,0,0,0,0,0,0,0,35404,25,12,5,3,3
78,"Z\xc3\xa4h wie Leder II","Erfahrungsstufe 20 in der Charakterklasse Gerber wurde erreicht.",0,12,20,0,0,0,0,0,0,0,0,35404,26,12,5,3,3
79,"Z\xc3\xa4h wie Leder III","Erfahrungsstufe 30 in der Charakterklasse Gerber wurde erreicht.",0,12,30,0,0,0,0,0,0,0,0,35404,27,12,5,3,3
80,"Z\xc3\xa4h wie Leder IV","Erfahrungsstufe 40 in der Charakterklasse Gerber wurde erreicht.",0,12,40,0,0,0,0,0,0,0,0,35404,28,12,5,3,3
81,"Z\xc3\xa4h wie Leder V","Erfahrungsstufe 50 in der Charakterklasse Gerber wurde erreicht.",0,12,50,0,0,0,0,0,0,0,0,35404,29,12,5,3,3
82,"Eorzeas neue Kleider I","Erfahrungsstufe 10 in der Charakterklasse Weber wurde erreicht.",0,13,10,0,0,0,0,0,0,0,0,35501,31,12,5,3,3
83,"Eorzeas neue Kleider II","Erfahrungsstufe 20 in der Charakterklasse Weber wurde erreicht.",0,13,20,0,0,0,0,0,0,0,0,35501,32,12,5,3,3
84,"Eorzeas neue Kleider III","Erfahrungsstufe 30 in der Charakterklasse Weber wurde erreicht.",0,13,30,0,0,0,0,0,0,0,0,35501,33,12,5,3,3
85,"Eorzeas neue Kleider IV","Erfahrungsstufe 40 in der Charakterklasse Weber wurde erreicht.",0,13,40,0,0,0,0,0,0,0,0,35501,34,12,5,3,3
86,"Eorzeas neue Kleider V","Erfahrungsstufe 50 in der Charakterklasse Weber wurde erreicht.",0,13,50,0,0,0,0,0,0,0,0,35501,35,12,5,3,3
87,"Gut gemischt ist halb gewonnen I","Erfahrungsstufe 10 in der Charakterklasse Alchemist wurde erreicht.",0,14,10,0,0,0,0,0,0,0,0,35604,37,12,5,3,3
88,"Gut gemischt ist halb gewonnen II","Erfahrungsstufe 20 in der Charakterklasse Alchemist wurde erreicht.",0,14,20,0,0,0,0,0,0,0,0,35604,38,12,5,3,3
89,"Gut gemischt ist halb gewonnen III","Erfahrungsstufe 30 in der Charakterklasse Alchemist wurde erreicht.",0,14,30,0,0,0,0,0,0,0,0,35604,39,12,5,3,3
90,"Gut gemischt ist halb gewonnen IV","Erfahrungsstufe 40 in der Charakterklasse Alchemist wurde erreicht.",0,14,40,0,0,0,0,0,0,0,0,35604,40,12,5,3,3
91,"Gut gemischt ist halb gewonnen V","Erfahrungsstufe 50 in der Charakterklasse Alchemist wurde erreicht.",0,14,50,0,0,0,0,0,0,0,0,35604,41,12,5,3,3
92,"Der richtige Pfiff I","Erfahrungsstufe 10 in der Charakterklasse Gourmet wurde erreicht.",0,15,10,0,0,0,0,0,0,0,0,35704,43,12,5,3,3
93,"Der richtige Pfiff II","Erfahrungsstufe 20 in der Charakterklasse Gourmet wurde erreicht.",0,15,20,0,0,0,0,0,0,0,0,35704,44,12,5,3,3
94,"Der richtige Pfiff III","Erfahrungsstufe 30 in der Charakterklasse Gourmet wurde erreicht.",0,15,30,0,0,0,0,0,0,0,0,35704,45,12,5,3,3
95,"Der richtige Pfiff IV","Erfahrungsstufe 40 in der Charakterklasse Gourmet wurde erreicht.",0,15,40,0,0,0,0,0,0,0,0,35704,46,12,5,3,3
96,"Der richtige Pfiff V","Erfahrungsstufe 50 in der Charakterklasse Gourmet wurde erreicht.",0,15,50,0,0,0,0,0,0,0,0,35704,47,12,5,3,3
97,"Meister des Handwerks","Erfahrungsstufe 50 wurde in allen Disziplinen der Handwerker erreicht.",0,61,66,71,76,81,86,91,96,0,15,1558,7,9,20,2,4
98,"Gute Miene zur Mine I","Erfahrungsstufe 10 in der Charakterklasse Minenarbeiter wurde erreicht.",0,16,10,0,0,0,0,0,0,0,0,38003,1,13,5,3,3
99,"Gute Miene zur Mine II","Erfahrungsstufe 20 in der Charakterklasse Minenarbeiter wurde erreicht.",0,16,20,0,0,0,0,0,0,0,0,38003,2,13,5,3,3
100,"Gute Miene zur Mine III","Erfahrungsstufe 30 in der Charakterklasse Minenarbeiter wurde erreicht.",0,16,30,0,0,0,0,0,0,0,0,38003,3,13,5,3,3
101,"Gute Miene zur Mine IV","Erfahrungsstufe 40 in der Charakterklasse Minenarbeiter wurde erreicht.",0,16,40,0,0,0,0,0,0,0,0,38003,4,13,5,3,3
102,"Gute Miene zur Mine V","Erfahrungsstufe 50 in der Charakterklasse Minenarbeiter wurde erreicht.",0,16,50,0,0,0,0,0,0,0,0,38003,5,13,5,3,3
103,"Man erntet, was man s\xc3\xa4t I","Erfahrungsstufe 10 in der Charakterklasse G\xc3\xa4rtner wurde erreicht.",0,17,10,0,0,0,0,0,0,0,0,38103,7,13,5,3,3
104,"Man erntet, was man s\xc3\xa4t II","Erfahrungsstufe 20 in der Charakterklasse G\xc3\xa4rtner wurde erreicht.",0,17,20,0,0,0,0,0,0,0,0,38103,8,13,5,3,3
105,"Man erntet, was man s\xc3\xa4t III","Erfahrungsstufe 30 in der Charakterklasse G\xc3\xa4rtner wurde erreicht.",0,17,30,0,0,0,0,0,0,0,0,38103,9,13,5,3,3
106,"Man erntet, was man s\xc3\xa4t IV","Erfahrungsstufe 40 in der Charakterklasse G\xc3\xa4rtner wurde erreicht.",0,17,40,0,0,0,0,0,0,0,0,38103,10,13,5,3,3
107,"Man erntet, was man s\xc3\xa4t V","Erfahrungsstufe 50 in der Charakterklasse G\xc3\xa4rtner wurde erreicht.",0,17,50,0,0,0,0,0,0,0,0,38103,11,13,5,3,3
108,"Was f\xc3\xbcr ein Kaventsmann I","Erfahrungsstufe 10 in der Charakterklasse Fischer wurde erreicht.",0,18,10,0,0,0,0,0,0,0,0,38203,13,13,5,3,3
109,"Was f\xc3\xbcr ein Kaventsmann II","Erfahrungsstufe 20 in der Charakterklasse Fischer wurde erreicht.",0,18,20,0,0,0,0,0,0,0,0,38203,14,13,5,3,3
110,"Was f\xc3\xbcr ein Kaventsmann III","Erfahrungsstufe 30 in der Charakterklasse Fischer wurde erreicht.",0,18,30,0,0,0,0,0,0,0,0,38203,15,13,5,3,3
111,"Was f\xc3\xbcr ein Kaventsmann IV","Erfahrungsstufe 40 in der Charakterklasse Fischer wurde erreicht.",0,18,40,0,0,0,0,0,0,0,0,38203,16,13,5,3,3
112,"Was f\xc3\xbcr ein Kaventsmann V","Erfahrungsstufe 50 in der Charakterklasse Fischer wurde erreicht.",0,18,50,0,0,0,0,0,0,0,0,38203,17,13,5,3,3
113,"Meister der Ressourcen","Erfahrungsstufe 50 wurde in allen Disziplinen der Sammler erreicht.",0,102,107,112,0,0,0,0,0,0,16,1068,8,9,20,2,4
114,"Her mit den Gil I","Durch das erfolgreiche Abschlie\xc3\x9fen von Freibriefen wurden insgesamt \xc3\xbcber 100 Gil verdient.",0,13,100,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
115,"Her mit den Gil II","Durch das erfolgreiche Abschlie\xc3\x9fen von Freibriefen wurden insgesamt \xc3\xbcber 1.000 Gil verdient.",0,13,1000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
116,"Her mit den Gil III","Durch das erfolgreiche Abschlie\xc3\x9fen von Freibriefen wurden insgesamt \xc3\xbcber 10.000 Gil verdient.",0,13,10000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
117,"Her mit den Gil IV","Durch das erfolgreiche Abschlie\xc3\x9fen von Freibriefen wurden insgesamt \xc3\xbcber 100.000 Gil verdient.",0,13,100000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
118,"Her mit den Gil V","Durch das erfolgreiche Abschlie\xc3\x9fen von Freibriefen wurden insgesamt \xc3\xbcber 1.000.000 Gil verdient.",0,13,1000000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
119,"Wer wird Gillion\xc3\xa4r?","Durch das erfolgreiche Abschlie\xc3\x9fen von Freibriefen wurden insgesamt \xc3\xbcber 10 Millionen Gil verdient.",0,13,10000000,0,0,0,0,0,0,0,11,463,0,18,10,1,3
120,"Leichenfledderer I","Durch das Besiegen von Gegnern wurden insgesamt \xc3\xbcber 1.000 Gil erbeutet.",0,12,1000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
121,"Leichenfledderer II","Durch das Besiegen von Gegnern wurden insgesamt \xc3\xbcber 10.000 Gil erbeutet.",0,12,10000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
122,"Leichenfledderer III","Durch das Besiegen von Gegnern wurden insgesamt \xc3\xbcber 100.000 Gil erbeutet.",0,12,100000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
123,"Leichenfledderer IV","Durch das Besiegen von Gegnern wurden insgesamt \xc3\xbcber 1.000.000 Gil erbeutet.",0,12,1000000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
124,"Leichenfledderer V","Durch das Besiegen von Gegnern wurden insgesamt \xc3\xbcber 10.000.000 Gil erbeutet.",0,12,10000000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
125,"Wer die Leiche nicht ehrt, ist den Gil nicht wert","Durch das Besiegen von Gegnern wurden insgesamt \xc3\xbcber 100 Millionen Gil erbeutet.",0,12,100000000,0,0,0,0,0,0,0,12,207,0,49,10,1,0
126,"Hingebungsvoller Templer","Alle vier Teile des Templer-Ausr\xc3\xbcstungssets erhalten: Templerkettenhaube, Templer-Hauberk, Templer-Sollerets, Templerbauchreifen.\x02\x10\x01\x03\xe2\x80\xbb Sprich in voller Montur mit Jonathas in Alt-Gridania.",0,232,0,0,0,0,0,0,0,0,0,40039,1,17,5,1,4
127,"Verwegener Korsar","Alle vier Teile des Korsaren-Ausr\xc3\xbcstungssets erhalten: Korsaren-Dreispitz, Korsarenhemd, Korsarenstiefel, Korsarensch\xc3\xa4rpe.\x02\x10\x01\x03\xe2\x80\xbb Sprich in voller Montur mit Jonathas in Alt-Gridania.",0,233,0,0,0,0,0,0,0,0,0,40599,2,17,5,1,4
128,"Juvenalischer Joker","Alle vier Teile des Mummenschanz-Ausr\xc3\xbcstungssets erhalten: Mummenschanz-Kappe, Mummenschanz-Gambeson, Mummenschanz-Strumpfhose, Mummenschanzg\xc3\xbcrtel.\x02\x10\x01\x03\xe2\x80\xbb Sprich in voller Montur mit Jonathas in Alt-Gridania.",0,234,0,0,0,0,0,0,0,0,0,40575,3,17,5,1,4
129,"Ein Relikt f\xc3\xbcr jeden Konflikt: Curtana & Heiliger Schild","Curtana & Heiliger Schild durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66656,0,0,0,0,0,0,0,0,2,30446,4,17,10,6,4
130,"Ein Relikt f\xc3\xbcr jeden Konflikt: Sphairai","Ein Paar Sphairai durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66657,0,0,0,0,0,0,0,0,3,31034,5,17,10,6,4
131,"Ein Relikt f\xc3\xbcr jeden Konflikt: Bravura","Bravura durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66655,0,0,0,0,0,0,0,0,4,31440,6,17,10,6,4
132,"Ein Relikt f\xc3\xbcr jeden Konflikt: Gae Bolg","Gae Bolg durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66658,0,0,0,0,0,0,0,0,5,31842,7,17,10,6,4
133,"Ein Relikt f\xc3\xbcr jeden Konflikt: Artemis-Bogen","Einen Artemis-Bogen durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66661,0,0,0,0,0,0,0,0,6,32238,8,17,10,6,4
134,"Ein Relikt f\xc3\xbcr jeden Konflikt: Thyrus","Thyrus durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66660,0,0,0,0,0,0,0,0,7,32626,10,17,10,6,4
135,"Ein Relikt f\xc3\xbcr jeden Konflikt: Sternenstau","Sternenstaub durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,66659,0,0,0,0,0,0,0,0,8,33012,11,17,10,6,4
136,"Bis an die Z\xc3\xa4hne bewaffnet","Alle Relikte durch Abschluss des Auftrags \xe2\x80\x9eRestaurierung der Reliktwaffen\xe2\x80\x9c erhalten.",0,129,130,131,132,133,134,135,597,598,1,2502,14,17,30,2,4
137,"Immer mit der Faser: Amateur","50 Gegenst\xc3\xa4nde nach Syntheserezepten f\xc3\xbcr Zimmerer der Stufen 1-10 hergestellt.",0,23,50,0,0,0,0,0,0,0,0,35001,1,22,5,1,3
138,"Immer mit der Faser: Lehrling","300 Gegenst\xc3\xa4nde nach Syntheserezepten f\xc3\xbcr Zimmerer der Stufen 11-20 hergestellt.",0,24,300,0,0,0,0,0,0,0,0,35001,2,22,5,1,3
139,"Immer mit der Faser: Mitarbeiter","750 Gegenst\xc3\xa4nde nach Syntheserezepten f\xc3\xbcr Zimmerer der Stufen 21-30 hergestellt.",0,25,750,0,0,0,0,0,0,0,0,35001,3,22,5,1,3
