38,"Logs","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
39,"Social","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
40,"System","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
41,"Fish Guide","Displays details on all the fish you have caught, where you caught them, as well as your personal records.",50,45,3,3
42,"Companion","Displays information on your summonable companions, including level, class, and available actions.",49,16,1,3
43,"Duty","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
44,"Housing","Opens the Housing interface, where you can view and manage your estate.",52,73,6,2
45,"Display Settings","Adjust display settings such as screen mode and resolution.",35,0,0,0
46,"Sound Settings","Adjust various sound settings such as music and effects volume, and listening position.",36,0,0,0
47,"Graphics Settings","Adjust various graphics settings in order to optimize performance on your system.",37,0,0,0
48,"Mouse Settings","Adjust various mouse settings such as camera sensitivity.",38,0,0,0
49,"\x02\x08\x1a\xe1\xe9L\x01\xff\x0bController\xff\x08Gamepad\x03 Settings","Adjust various \x02\x08\x1a\xe1\xe9L\x01\xff\x0bcontroller\xff\x08gamepad\x03 settings such as vibration.",39,0,0,0
50,"Other Settings","Adjust miscellaneous settings such as screenshot format and cutscene language.",51,0,0,0
51,"Control Settings","Adjust various control settings such as movement and targeting.",41,0,0,0
52,"UI Settings","Adjust various UI settings such as HUD layout.",42,0,0,0
53,"Display Name Settings","Adjust various settings pertaining to the information displayed above each character.",43,0,0,0
54,"Hotbar Settings","Adjust various settings for the hotbar.",44,0,0,0
55,"Log Window Settings","Adjust various log window settings such as font size and log filters.",45,0,0,0
56,"PvP Profile","View PvP information for your character such as rank and performance records, and learn PvP actions.",53,19,1,6
57,"Party Finder","Find and recruit party members based on the specified conditions.",54,61,5,1
58,"Waymarks","Place markers to guide your party members to a destination.",55,63,5,3
59,"Ready Check","Confirm the readiness of other party and/or alliance members.",56,64,5,4
60,"Challenge Log","Displays a list of challenges that you can undertake. Information on progress and rewards is also available. Progress in each category is reset every \x02\x07\x05\xfdL\x98f\x03\x02\t-\xdd\xff\x04Sun\xff\x04Mon\xff\x05Tues\xff\x07Wednes\xff\x06Thurs\xff\x04Fri\xff\x06Satur\x03day at \x02\x08!\xdb\xff\x1d\x02\t\x19\xdb\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\x03\r\x03:00 \x02\x08\x10\xe0\xdb\r\xff\x05p.m.\xff\x05a.m.\x03 (Earth time).",57,46,3,4
61,"Mount Guide","Displays detailed information on the mounts you have acquired.",58,17,1,4
62,"Minion Guide","Displays detailed information on the minions you have collected.",59,18,1,5
63,"Accessibility Settings","Adjust various gameplay and UI settings to make the game easier to hear, see, and use.",60,0,0,0
64,"Sightseeing Log","Displays information on sightseeing vistas.",61,41,3,-1
65,"Gold Saucer","Displays various information pertaining to the Gold Saucer, including MGP in possession, cactpot draw times, Triple Triad tournament results, personal deck makeup, and race chocobo status.",62,20,1,7
66,"Currency","Displays information on all currencies in possession.",63,12,1,-1
67,"Aether Currents","Displays attunement information for aether currents.",64,51,4,-1
