10,"b\xc3\xa9b\xc3\xa9 chocobo de l'Ordre","b\xc3\xa9b\xc3\xa9s chocobos de l'Ordre","Vous appelez votre mascotte b\xc3\xa9b\xc3\xa9 chocobo de l'Ordre, un jeune chocobo qui trotte \xc3\xa0 bonne allure et semble d\xc3\xa9vou\xc3\xa9 \xc3\xa0 sa grande compagnie.","Ce poussin a jur\xc3\xa9 fid\xc3\xa9lit\xc3\xa9 \xc3\xa0 l'Ordre. C'est une unit\xc3\xa9 de nettoyage de la compagnie qui l'a un beau jour trouv\xc3\xa9 pr\xc3\xa8s de l'\xc3\xa9curie. Il est depuis devenu une sorte de mascotte, mais a demand\xc3\xa9 \xc3\xa0 rejoindre la l\xc3\xa9gion des aventuriers.","Kw\xc3\xa9 kw\xc3\xa9\x02\x1d\x01\x03!",0,0,0,1,0,0,,,425,0,4510,1,100,0,100,30,0,30,0,2,0,8,3,0,10,100,100,3,0,20,True,False
11,"b\xc3\xa9b\xc3\xa9 chocobo des Immortels","b\xc3\xa9b\xc3\xa9s chocobos des Immortels","Vous appelez votre mascotte b\xc3\xa9b\xc3\xa9 chocobo des Immortels, un jeune chocobo qui trotte \xc3\xa0 bonne allure et semble d\xc3\xa9vou\xc3\xa9 \xc3\xa0 sa grande compagnie.","Ce poussin a jur\xc3\xa9 fid\xc3\xa9lit\xc3\xa9 aux Immortels. C'est une unit\xc3\xa9 de nettoyage de la compagnie qui l'a un beau jour trouv\xc3\xa9 pr\xc3\xa8s de l'\xc3\xa9curie. Il est depuis devenu une sorte de mascotte, mais a demand\xc3\xa9 \xc3\xa0 rejoindre la l\xc3\xa9gion des aventuriers.","Kw\xc3\xa9 kw\xc3\xa9\x02\x1d\x01\x03!",0,0,0,1,0,0,,,426,0,4511,1,100,0,100,30,0,30,0,2,0,8,3,0,10,100,100,3,0,20,True,False
12,"bulbe de morbol","bulbes de morbol","Vous appelez votre mascotte bulbe de morbol. Un bulbe du monstre v\xc3\xa9g\xc3\xa9tal dont l'odeur rappelle celle de vieilles bottes d'aventuriers aguerris.","Ce jeune morbol a \xc3\xa9t\xc3\xa9 captur\xc3\xa9 dans le Val d'aurum. Son haleine rappelle l'odeur de vieilles bottes d'aventurier. Cette puanteur ayant pour effet de couper l'app\xc3\xa9tit, certains Uldiens ais\xc3\xa9s s'en servent pour combattre l'ob\xc3\xa9sit\xc3\xa9.","Mwoam mwoam",0,0,0,1,0,0,,,429,0,4512,6,100,0,100,30,0,0,0,2,0,8,6,0,10,100,100,3,0,20,True,False
13,"\xc3\xa9cureuil nain","\xc3\xa9cureuils nains","Vous appelez votre mascotte \xc3\xa9cureuil nain. Si vous aviez toujours r\xc3\xaav\xc3\xa9 de vivre des aventures accompagn\xc3\xa9 d'un petit \xc3\xa9cureuil, votre souhait sera combl\xc3\xa9.","Ce jeune mammif\xc3\xa8re a \xc3\xa9t\xc3\xa9 vendu comme un \xc3\xa9cureuil par un marchand uldien, mais sa queue longue d\xc3\xa9nu\xc3\xa9e de fourrure semble trahir une tromperie sur la marchandise. Rat ou \xc3\xa9cureuil, le myst\xc3\xa8re demeure.","Squik squik\x02\x1d\x01\x03!",0,0,1,1,0,0,,,431,0,4513,7,100,0,100,30,0,0,0,2,0,8,7,0,10,100,100,3,0,20,True,False
14,"fungus miniature","fungi miniatures","Vous appelez votre mascotte fungus miniature. Ce champignon vous suivra partout.","Ce tendre fungus est populaire chez les gourmets. Selon la Grande Histoire naturelle \xc3\xa9orz\xc3\xa9enne, le fungus peut prendre le contr\xc3\xb4le du cerveau d'un \xc3\xaatre par le biais de ses spores, et faire de lui un v\xc3\xa9ritable pot de fleur ambulant.","Bwih bwih",0,0,0,1,0,0,,,432,0,4514,8,100,0,100,30,0,0,0,2,0,8,8,0,10,100,100,3,0,20,True,False
15,"chigoe apprivois\xc3\xa9","chigoes apprivois\xc3\xa9s","Vous appelez votre mascotte chigoe apprivois\xc3\xa9. Ce chigoe sera comme un fr\xc3\xa8re de sang pour vous. Dans tous les sens du terme. ","Dans l'ancienne Cit\xc3\xa9 de Gelmorra, les chigoes \xc3\xa9taient employ\xc3\xa9s pour saigner les malades, afin, pensait-on, de les d\xc3\xa9barrasser naturellement des esprits nocifs. Ce b\xc3\xa9b\xc3\xa9 est apprivois\xc3\xa9 et veut conclure un pacte de sang avec son h\xc3\xb4te.","Tchit tchit\x02\x1d\x01\x03!",0,0,0,1,0,0,,,433,0,4515,9,100,0,100,30,0,0,0,2,0,8,9,0,10,100,100,3,0,20,True,False
16,"oiseau bleu","oiseaux bleus","Vous appelez votre mascotte oiseau bleu. Cet oiseau bleu, que vous avez enfin trouv\xc3\xa9, vous portera peut-\xc3\xaatre chance.","Cet oisillon bleu serait un porte-bonheur. Il niche d'ordinaire dans les arbres, mais peut \xc3\xa0 de rares occasions s'\xc3\xa9tablir dans des coffres de fabrication humaine. C'est une chance exceptionnelle que de trouver un de ces coffres.","Cui cui\x02\x1d\x01\x03!",0,0,1,1,0,0,,,434,0,4516,10,100,0,80,30,0,0,0,2,2,8,10,0,10,100,100,3,0,20,True,False
17,"faon aux yeux de biche","faons aux yeux de biche","Vous appelez votre mascotte faon aux yeux de biche. Ce faon a d\xc3\xbb provoquer l'\xc3\xa9motion g\xc3\xa9n\xc3\xa9rale de l'assistance lorsqu'il s'est mis debout pour la premi\xc3\xa8re fois.","Ce jeune faon s'est dress\xc3\xa9 sur ses pattes d\xc3\xa8s la naissance pour se prot\xc3\xa9ger des pr\xc3\xa9dateurs, mais un chasseur l'a alors captur\xc3\xa9 et vendu \xc3\xa0 l'armuri\xc3\xa8re Rowena. Arrach\xc3\xa9 ainsi \xc3\xa0 sa m\xc3\xa8re d\xc3\xa8s la naissance, il a un grand besoin affectif.","Kii kii",0,0,0,1,0,0,,,435,0,4517,11,100,0,100,30,0,0,30,2,0,8,11,0,10,100,100,3,0,20,True,False
18,"b\xc3\xa9b\xc3\xa9 imp","b\xc3\xa9b\xc3\xa9s imp","Vous appelez votre mascotte b\xc3\xa9b\xc3\xa9 imp. Ce petit d\xc3\xa9mon r\xc3\xaave de devenir roi des sept enfers quand il sera grand. En attendant, il joue les \xc3\xa2mes damn\xc3\xa9es.","Ce jeune diablotin se serait introduit dans notre monde par une fissure du n\xc3\xa9ant. Il \xc3\xa9labore des farces et espi\xc3\xa8gleries avec beaucoup de z\xc3\xa8le, r\xc3\xaavant de devenir roi des sept enfers quand il sera grand.","Gni hi hi hi\x02\x1d\x01\x03!",0,0,0,1,0,0,,,436,0,4518,29,100,0,100,30,0,0,0,2,0,8,12,0,10,100,100,3,0,20,True,False
19,"joli coeurl","jolis coeurls","Vous appelez votre mascotte joli coeurl. Ce coeurl est si jeune qu'il n'a pas encore la moustache.","Un fier f\xc3\xa9lin que vous avez sauv\xc3\xa9 d'un chien qui le poursuivait. Il vous prend depuis pour sa m\xc3\xa8re et attaque ceux qui sont agressifs envers vous. Il n'a pas encore les longues moustaches caract\xc3\xa9ristiques de son esp\xc3\xa8ce.","Ron ron...",0,0,0,1,0,0,,,437,35,4552,13,100,0,85,10,10,0,0,2,0,8,13,0,10,100,100,3,0,20,True,False
20,"coeurl noir","coeurls noirs","Vous appelez votre mascotte coeurl noir. Sa fourrure sombre est tr\xc3\xa8s douce au toucher.",bxc3\x80 la diff\xc3\xa9rence de ses cousins plus ordinaires, ce coeurl est enti\xc3\xa8rement recouvert de fourrure noire. La beaut\xc3\xa9 et l'\xc3\xa9l\xc3\xa9gance de ce pelage si rare ne doivent pas faire oublier qu'il est \xc3\xa9galement recouvert d'une aura magique\x02\x10\x01\x03impressionnante.","Grrr...",0,0,0,1,0,0,,,438,35,4614,13,100,0,75,10,10,0,0,2,0,8,13,0,10,100,100,3,0,20,True,False
21,"Hildibrand miniature","Hildibrand miniatures","Vous appelez votre mascotte Hildibrand miniature. Attention, Nashu va \xc3\xaatre jalouse\x02\x1d\x01\x03!","En vadrouille dans une lointaine contr\xc3\xa9e interstellaire, l'orf\xc3\xa8vre le plus bal\xc3\xa8ze d'\xc3\x89orz\xc3\xa9a voulut rendre hommage \xc3\xa0 son fils qui lui manquait tant. Il a donc fabriqu\xc3\xa9 ces poup\xc3\xa9es de Hildibrand et de Nashu.","Hildibraaaand\x02\x1d\x01\x03!!",0,0,0,1,0,0,,,882,0,4615,268,100,0,100,10,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
22,"golem graveleux","golem graveleux","Vous appelez votre mascotte golem graveleux. Ce golem miniature est moins rugueux qu'il n'en a l'air.","Ce pantin a \xc3\xa9t\xc3\xa9 cr\xc3\xa9\xc3\xa9 sur le mod\xc3\xa8le des golems de la fin de la 5e \xc3\xa8re astrale. Il n'a cependant rien de magique et est identique aux autres pantins. Malgr\xc3\xa9 son apparence rigide, son corps est plut\xc3\xb4t doux au toucher.","Grwoooh...",0,0,0,1,0,0,,,440,0,4519,202,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
23,"tomberry m\xc3\xa9canique","tomberry m\xc3\xa9caniques","Vous appelez votre mascotte tomberry m\xc3\xa9canique. Pensez \xc3\xa0 vous retourner de temps \xc3\xa0 autre quand il marche derri\xc3\xa8re vous, au cas o\xc3\xb9...","Ce Tomberry semble plut\xc3\xb4t mignon \xc3\xa0 premi\xc3\xa8re vue, mais est empli d'une immense ranc\xc5\x93ur. On le dit capable de poignarder son ma\xc3\xaetre pendant son sommeil. Heureusement pour vous, ledit couteau est en tissu..."," \x02\x1d\x01\x03...    ",0,0,0,1,0,0,,,441,0,4553,203,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
24,"tortue naine","tortues naines","Vous appelez votre mascotte tortue naine. Si elle arrive \xc3\xa0 vivre sept cents ans, cette tortue deviendra peut-\xc3\xaatre un grand sage g\xc3\xa9nial.","Une adamankh\xc3\xa9lone venue des atolls de sel. Elle aime suivre son ma\xc3\xaetre mais d\xc3\xa9teste marcher, aussi elle a mis au point une technique consistant \xc3\xa0 tourner sur elle-m\xc3\xaame pour se d\xc3\xa9placer. \xc3\x8atre une tortue peut avoir certains inconv\xc3\xa9-\x02\x10\x01\x03nients.","Kwuh kwuh",0,0,0,1,1,0,,,442,0,4520,18,100,0,100,30,0,0,0,2,0,8,18,0,10,100,100,3,0,20,True,False
25,"b\xc3\xa9b\xc3\xa9 raptor","b\xc3\xa9b\xc3\xa9s raptors","Vous appelez votre mascotte b\xc3\xa9b\xc3\xa9 raptor. Ce b\xc3\xa9b\xc3\xa9 raptor a \xc3\xa9t\xc3\xa9 incub\xc3\xa9 artificiellement. Tr\xc3\xa8s joueur, il adore mordiller. Par chance, ses dents d\xc3\xa9finitives n'ont pas encore pouss\xc3\xa9.","Apprenant que les Gobelins apprivoisaient des raptors pour en faire des animaux de compagnie, un marchand de Ramebourg tenta d'en \xc3\xa9lever un avec un \xc5\x93uf. Le reptile aime mordiller et sera peut-\xc3\xaatre un alli\xc3\xa9 pr\xc3\xa9cieux un jour.","Groah\x02\x1d\x01\x03!",0,0,0,1,0,0,,,443,0,4521,11,100,0,100,30,0,0,0,2,0,8,19,0,10,100,100,3,0,20,True,False
26,"b\xc3\xa9b\xc3\xa9 chauve-souris","b\xc3\xa9b\xc3\xa9s chauve-souris","Vous appelez votre mascotte b\xc3\xa9b\xc3\xa9 chauve-souris. Cette petite chauve-souris vous donnera l'illusion d'\xc3\xaatre un vampire.","Une chauve-souris vendue par Nonoroon avec le slogan \xe2\x80\x9cune d\xc3\xa9licieuse chauve-souris toute fra\xc3\xaeche\xe2\x80\x9d. Elle n'a pas l'air tr\xc3\xa8s bonne \xc3\xa0 manger, mais peut au moins vous donner l'illusion d'\xc3\xaatre un vampire.","Kriii kriii\x02\x1d\x01\x03!",0,0,0,1,0,0,,,444,0,4522,20,100,0,100,30,0,0,0,2,0,8,20,0,10,100,100,3,0,20,True,False
27,"bulbe miniature","bulbe miniature","Vous appelez votre mascotte bulbe miniature. Ce mini bulbe grandira peut-\xc3\xaatre pour devenir un magnifique tr\xc3\xa9ant... Ou pas.","Ce bulbe qui trottine sur ses racines est toujours \xc3\xa0 la recherche d'une terre fertile et aime les endroits ensoleill\xc3\xa9s. Il lui arrive de tomber et de se retrouver coinc\xc3\xa9 dans des trous ou des vieux coffres.","Trrt trrt...",0,0,0,1,0,0,,,445,0,4523,21,100,0,100,30,0,0,0,2,0,8,21,0,10,100,100,3,0,20,True,False
28,"lapin mutin","lapins mutins","Vous appelez votre mascotte lapin mutin. Ce jeune spriggan raffole des pierres pr\xc3\xa9cieuses, \xc3\xa0 condition qu'elles ne soient pas trop dures.","Ce b\xc3\xa9b\xc3\xa9 spriggan amateur de joyaux n'a pas encore toutes ses dents et d\xc3\xa9vore du gravier faute de pouvoir croquer plus dur. On le nomme \xe2\x80\x9clapin\xe2\x80\x9d pour ses oreilles ou \xe2\x80\x9cnoiraud\xe2\x80\x9d s'il se couvre de poussi\xc3\xa8re en qu\xc3\xaate de minerai.","Twi-dwi-dwi\x02\x1d\x01\x03!",0,0,0,1,0,0,,,446,0,4524,22,100,0,100,10,0,0,30,2,0,8,22,0,10,100,100,3,0,20,True,False
29,"dullahan nain","dullahan nains","Vous appelez votre mascotte dullahan nain. Vous vous sentirez plus en s\xc3\xa9curit\xc3\xa9 accompagn\xc3\xa9 de ce mini chevalier en armure.","Ce pantin s'inspire des dullahans, entit\xc3\xa9s immat\xc3\xa9rielles qui investissent des armures pour en faire leur corps dans le monde physique. Ce pantin dullahan rec\xc3\xa8le cependant un m\xc3\xa9canisme \xc3\xa0 l'int\xc3\xa9rieur de son casque. ","Cling clang...",0,0,0,1,0,0,,,447,0,4525,204,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
30,"t\xc3\xaatard g\xc3\xa9ant","t\xc3\xaatards g\xc3\xa9ants","Vous appelez votre mascotte t\xc3\xaatard g\xc3\xa9ant. Si vous vous occupez bien de ce t\xc3\xaatard, il \xc3\xa9voluera peut-\xc3\xaatre en crapaud g\xc3\xa9ant. Mais est-ce vraiment ce que vous voulez\x02\x1d\x01\x03?","Ce t\xc3\xaatard est le petit d'un crapaud g\xc3\xa9ant du Thanalan. Il deviendra lui aussi un crapaud lorsque ses pattes sortiront, qui s'en prendra peut-\xc3\xaatre aux riverains. Ah, \xc3\xaatre un batracien, c'est la belle vie\x02\x1d\x01\x03! Nager, c'est le pied\x02\x1d\x01\x03!","Tchh tchh\x02\x1d\x01\x03!",0,0,0,1,0,0,,,448,0,4526,24,100,0,100,30,0,0,0,2,0,8,24,0,10,100,100,3,0,20,True,False
31,"puk potel\xc3\xa9","puks potel\xc3\xa9s","Vous appelez votre mascotte puk potel\xc3\xa9. Ce puk grassouillet aurait besoin de faire un r\xc3\xa9gime s'il veut voler plus haut.","Vous avez sauv\xc3\xa9 ce puk qui a bien failli servir de casse-cro\xc3\xbbte au cyclope St\xc3\xa9rop\xc3\xa8s dans le Coerthas. Il vous en sera infiniment reconnaissant... du moins jusqu'\xc3\xa0 ce que son instinct sauvage reprenne le dessus.","Boing boing",0,0,0,1,0,0,,,449,0,4527,25,100,0,100,30,0,0,0,2,0,8,25,0,10,100,100,3,0,20,True,False
32,"bufflon","bufflons","Vous appelez votre mascotte bufflon. Ce b\xc3\xa9b\xc3\xa9 buffle a l'air si dodu et tendre qu'il met l'eau \xc3\xa0 la bouche.","Ce bufflon vivait cach\xc3\xa9 dans un coin du refuge des sables, jusqu'au jour o\xc3\xb9 il a \xc3\xa9t\xc3\xa9 d\xc3\xa9couvert \xc3\xa0 l'occasion du d\xc3\xa9m\xc3\xa9nagement. On ignore qui l'y avait amen\xc3\xa9, mais vous l'avez recueilli. Il est si dodu que sa chair doit \xc3\xaatre d\xc3\xa9licieuse.","Meuh\x02\x1d\x01\x03!",0,0,0,1,0,0,,,450,0,4528,26,100,0,100,30,0,0,0,2,0,8,26,0,10,100,100,3,0,20,True,False
33,"mini pampa","mini pampas","Vous appelez votre mascotte mini pampa. Ce cactus est si petit que s'il essayait de projeter ses \xc3\xa9pines, il n'arriverait pas \xc3\xa0 en lancer 100.","D'apr\xc3\xa8s le jeune zombi Hab, ce b\xc3\xa9b\xc3\xa9 pampa serait n\xc3\xa9 de l'union des cactuars n\xc2\xb01 et n\xc2\xb02. Mais il s'agit peut-\xc3\xaatre en r\xc3\xa9alit\xc3\xa9 d'un \xe2\x80\x9caccident\xe2\x80\x9d des cactuars n\xc2\xb03 et 2, qui sait...","!?",0,0,0,1,0,0,,,451,0,4529,27,100,0,100,20,0,0,20,2,0,3,27,0,10,100,100,3,0,20,True,False
34,"coqu\xc3\xa9pique","coqu\xc3\xa9piques","Vous appelez votre mascotte coqu\xc3\xa9pique. Ce petit crabe \xc3\xa0 la d\xc3\xa9marche dodelinante serait particuli\xc3\xa8rement adapt\xc3\xa9 \xc3\xa0 l'entra\xc3\xaenement en \xc3\xa9quipe.","Tomb\xc3\xa9 en plein combat sur les Rives sanglantes, ce crabe a \xc3\xa9t\xc3\xa9 sauv\xc3\xa9 de justesse en tombant dans le butin. Cette esp\xc3\xa8ce est c\xc3\xa9l\xc3\xa8bre pour avoir fait la joie des guerriers d\xc3\xa9sireux de se faire la main dans des tunnels ensabl\xc3\xa9s, jadis...","Krt krt krt",0,0,0,1,1,0,,,452,0,4530,28,100,0,100,30,0,0,0,2,0,8,28,0,10,100,100,3,0,20,True,False
35,"b\xc3\xa9b\xc3\xa9 chacal","b\xc3\xa9b\xc3\xa9s chacals","Vous appelez votre mascotte b\xc3\xa9b\xc3\xa9 chacal. Il r\xc3\xaave qu'on l'appelle \xe2\x80\x9cle loup noir\xe2\x80\x9d quand il sera grand.","Ce jeune canid\xc3\xa9 a \xc3\xa9t\xc3\xa9 entra\xc3\xaen\xc3\xa9 pour le combat militaire. Il sera sans doute un fid\xc3\xa8le compagnon sur le champ de bataille. Il r\xc3\xaave qu'on l'appelle \xe2\x80\x9cle loup noir\xe2\x80\x9d quand il sera grand.","Awouuuuh\x02\x1d\x01\x03!",0,0,0,1,0,0,,,453,19,4550,12,100,0,100,10,10,0,0,2,0,8,29,0,10,100,100,3,0,20,True,False
36,"\xc5\x93il apprivois\xc3\xa9","yeux apprivois\xc3\xa9s","Vous appelez votre mascotte \xc5\x93il apprivois\xc3\xa9. Ce jeune ahriman fac\xc3\xa9tieux vous suivra comme une ombre et ne vous quittera pas des yeux. Enfin, de l'\xc5\x93il...","Un jeune ahriman. D'apr\xc3\xa8s un chercheur, cette entit\xc3\xa9 serait n\xc3\xa9e d'une larme d'ahriman, mais ce ph\xc3\xa9nom\xc3\xa8ne n'a jamais pu \xc3\xaatre observ\xc3\xa9. Il vous fixera jour et nuit jusqu'\xc3\xa0 l'obsession, ne vous quittant pas des yeux. Enfin, de l'\xc5\x93il.","Sbwih...",0,0,1,1,0,0,,,454,0,4531,30,100,0,100,30,0,0,0,2,0,8,30,0,10,100,100,3,0,20,True,False
37,"dodu dodo","dodu dodo","Vous appelez votre mascotte dodu dodo. Ce dodo dodu dodeline doucement.","Un poussin de dronte de Mazlaya. Sa glande \xc3\xa0 venin ayant \xc3\xa9t\xc3\xa9 retir\xc3\xa9e, il ne crache pas de gaz empoisonn\xc3\xa9. Adulte, il pourra \xc3\xaatre mang\xc3\xa9 tel quel, et ses \xc5\x93ufs peuvent \xc3\xaatre cuisin\xc3\xa9s en d\xc3\xa9licieuse omelette. Vous avez h\xc3\xa2te d'y go\xc3\xbbter...","Glou glou\x02\x1d\x01\x03!",0,0,0,1,0,0,,,455,0,4532,31,100,0,100,30,0,0,30,2,0,8,31,0,10,100,100,3,0,20,True,False
38,"larve de coblyn","larves de coblyn","Vous appelez votre mascotte larve de coblyn. Les insectes sont nos amis, il faut les aimer aussi.","Le coblyn se fixe \xc3\xa0 une paroi rocheuse pendant de longues p\xc3\xa9riodes pour faire grandir sa coquille. Sa s\xc3\xa9cr\xc3\xa9tion lui permet de diss\xc3\xa9quer et assimiler les minerais de sa roche h\xc3\xb4te.","Krrt krrt krrt",0,0,0,1,1,0,,,456,0,4533,32,100,0,100,30,0,0,0,2,0,8,32,0,10,100,100,3,0,20,True,False
39,"mini bouquetin","mini bouquetins","Vous appelez votre mascotte mini bouquetin. Un bouquetin miniature \xc3\xa0 la fourrure soyeuse.","M\xc3\xaame si ses habitudes alimentaires lui valent une mauvaise image dans la culture du Coerthas, le Peuple des dunes consid\xc3\xa8re le bouquetin comme un symbole de fortune, et offre ces poup\xc3\xa9es porte-bonheur aux\x02\x10\x01\x03nouveaux-n\xc3\xa9s.","B\xc3\xaa\xc3\xaa b\xc3\xaa\xc3\xaa",0,0,0,1,0,0,,,457,0,4534,205,100,0,85,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
