10,"\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe5\x8f\x97\xe6\xb3\xa8\xe7\x94\xbb\xe9\x9d\xa2\xe3\x81\x8c\xe8\xa1\xa8\xe7\xa4\xba\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe5\x8f\x97\xe6\xb3\xa8\xe7\x94\xbb\xe9\x9d\xa2\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x81\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe6\xa6\x82\xe8\xa6\x81\xe3\x82\x84\xe5\xa0\xb1\xe9\x85\xac\xe3\x81\x8c\x02\x10\x01\x03\xe8\xa1\xa8\xe7\xa4\xba\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\x8f\x97\xe6\xb3\xa8\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x83\x9c\xe3\x82\xbf\xe3\x83\xb3\xe3\x82\x92\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x83\xe3\x82\xaf\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe5\x8f\x97\xe6\xb3\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82",,,150121,1,1,0
11,"\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe5\x8f\x97\xe6\xb3\xa8\xe7\x94\xbb\xe9\x9d\xa2\xe3\x81\x8c\xe8\xa1\xa8\xe7\xa4\xba\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x97\xe3\x81\x9f\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe5\x8f\x97\xe6\xb3\xa8\xe7\x94\xbb\xe9\x9d\xa2\xe3\x81\xab\xe3\x81\xaf\xe3\x80\x81\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe6\xa6\x82\xe8\xa6\x81\xe3\x82\x84\xe5\xa0\xb1\xe9\x85\xac\xe3\x81\x8c\x02\x10\x01\x03\xe8\xa1\xa8\xe7\xa4\xba\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xa6\xe3\x81\x84\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\x8f\x97\xe6\xb3\xa8\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x83\x9c\xe3\x82\xbf\xe3\x83\xb3\xe3\x82\x92\xe6\x8a\xbc\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe5\x8f\x97\xe6\xb3\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82",,,150121,1,1,0
12,,,,0,0,0,0
13,,,,0,0,0,0
14,,,,0,0,0,0
15,"\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe3\x82\x92\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\x02\x10\x01\x03\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\x84\xe3\x82\xae\xe3\x83\xab\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\xa0\xb1\xe9\x85\xac\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x82\x92\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe5\x8f\x96\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9d\xe3\x81\x8f\xe3\x83\x90\xe3\x83\x87\xe3\x83\xad\xe3\x83\xb3\xe3\x81\xab\xe8\xa9\xb1\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82","\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe3\x82\x92\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\x02\x10\x01\x03\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\x84\xe3\x82\xae\xe3\x83\xab\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\xa0\xb1\xe9\x85\xac\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x82\x92\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe5\x8f\x96\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9d\xe3\x81\x8f\xe3\x83\x9f\xe3\x83\xa5\xe3\x83\xbc\xe3\x83\x8c\xe3\x81\xab\xe8\xa9\xb1\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82","\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe3\x82\x92\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\x02\x10\x01\x03\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\x84\xe3\x82\xae\xe3\x83\xab\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\xa0\xb1\xe9\x85\xac\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x82\x92\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe5\x8f\x96\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9d\xe3\x81\x8f\xe3\x83\xa2\xe3\x83\xa2\xe3\x83\x87\xe3\x82\xa3\xe3\x81\xab\xe8\xa9\xb1\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82",150811,1,1,1
16,"\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe3\x82\x92\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\x02\x10\x01\x03\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\x84\xe3\x82\xae\xe3\x83\xab\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\xa0\xb1\xe9\x85\xac\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x82\x92\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe5\x8f\x96\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9d\xe3\x81\x8f\xe3\x83\x90\xe3\x83\x87\xe3\x83\xad\xe3\x83\xb3\xe3\x81\xab\xe8\xa9\xb1\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82","\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe3\x82\x92\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\x02\x10\x01\x03\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\x84\xe3\x82\xae\xe3\x83\xab\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\xa0\xb1\xe9\x85\xac\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x82\x92\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe5\x8f\x96\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9d\xe3\x81\x8f\xe3\x83\x9f\xe3\x83\xa5\xe3\x83\xbc\xe3\x83\x8c\xe3\x81\xab\xe8\xa9\xb1\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82","\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe3\x82\x92\xe3\x81\x99\xe3\x81\xb9\xe3\x81\xa6\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\x02\x10\x01\x03\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\x84\xe3\x82\xae\xe3\x83\xab\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\x02\x13\x06\xfe\xff\xff\xfff\x03\xe3\x80\x8c\xe5\xa0\xb1\xe9\x85\xac\xe3\x80\x8d\x02\x13\x02\xec\x03\xe3\x82\x92\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe5\x8f\x96\xe3\x82\x8b\xe3\x81\x93\xe3\x81\xa8\xe3\x81\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\x02\x10\x01\x03\xe3\x81\x95\xe3\x81\xa3\xe3\x81\x9d\xe3\x81\x8f\xe3\x83\xa2\xe3\x83\xa2\xe3\x83\x87\xe3\x82\xa3\xe3\x81\xab\xe8\xa9\xb1\xe3\x81\x97\xe3\x81\x8b\xe3\x81\x91\xe3\x81\xa6\xe3\x80\x81\x02\x10\x01\x03\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x97\xe3\x81\xa6\xe3\x81\xbf\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82",150812,1,1,1
17,,,,0,0,0,0
18,,,,0,0,0,0
19,,,,0,0,0,0
