42,"After the drawing, you will have until \x02\x07\x03\xe8\x02\x03\x02\x08!\xdb\xff\x1d\x02\t\x19\xdb\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\x03\r\x03:00 \x02\x08\x10\xe0\xdb\r\xff\x05p.m.\xff\x05a.m.\x03 the following \x02\tB\xdd\xff\x07Sunday\xff\x07Monday\xff\x08Tuesday\xff\nWednesday\xff\tThursday\xff\x07Friday\xff\tSaturday\x03 (Earth time) to claim your prize.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False
43,"The winning number for the Jumbo Cactpot will be drawn every \x02\x07\x03\xe8\x02\x03\x02\tB\xdd\xff\x07Sunday\xff\x07Monday\xff\x08Tuesday\xff\nWednesday\xff\tThursday\xff\x07Friday\xff\tSaturday\x03 at \x02\x08!\xdb\xff\x1d\x02\t\x19\xdb\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\x03\r\x03:00 \x02\x08\x10\xe0\xdb\r\xff\x05p.m.\xff\x05a.m.\x03 (Earth time).",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False
44,"\x02x06\xe8\x02\xff\x02,\x03 MGP is required to purchase a Mini Cactpot ticket.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False
45,"Eligibility to purchase Mini Cactpot tickets resets daily at \x02\x07\x06\xfeL\x98\xc8p\x03\x02\x08!\xdb\xff\x1d\x02\t\x19\xdb\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\x03\r\x03:00 \x02\x08\x10\xe0\xdb\r\xff\x05p.m.\xff\x05a.m.\x03 (Earth time).",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False
46,"\x02\x08\x8a\xe4\xe8\x02\x06\xff5I am sorry, but please accept this consolation prize\xffNCongratulations! You have won \x02\x08&\xe3\xe8\x02\x05\xff\x16\x02\t\x12\xe8\x02\xff\x041st\xff\x042nd\xff\x043rd\x03\xff\t\x02 \x03\xe8\x02\x03th\x03 prize\x03, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03\xe2\x94\x80along with the extra points for the Early Bird Bonus.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
47,"My gods\xe2\x94\x80you have hit the Cactpot! Allow me the honor of presenting you with first prize, your extravagant \x021\x0c\xff\x05Item\x04\xe8\x02\x02\x02\x03, \x02\x1a\x02\x02\x03and\x02\x1a\x02\x01\x03 the bonus MGP for being an early bird!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
48,"I am terribly sorry, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03, but you can no longer claim prizes for that ticket. Allow me to take it off your hands, and offer my condolences for your missed fortune.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
49,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
50,"I don't know if you've heard, but there's an imp flittering about, stealing people's skins and making them look the fool. And now he's taken mine! Can you help me catch the fiend?",,,,,,,,,,,51,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
51,"You'll know him by his impeccable disguise, right down to the fine details. Take a good look at what I'm wearing, then find the man wearing the same and douse him with this brightash!",,,,,,,,,,,163,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
52,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
53,"Thank heavens, you did it! Now I can rest easy...though that imp is still free to cause mischief, isn't he?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
54,"You failed!? Nooo! Now everyone will think \x02\x1a\x02\x02\x03I\x02\x1a\x02\x01\x03 was the one dancing on a table in my smallclothes, propositioning every Sea Wolf as they passed by...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
55,"Bah! How in the hells did ya know it was me!? Well, I guess ya got me\xe2\x94\x80have a little somethin' and be on your way.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
56,"I won't try foolin' people again, I promise! If I'm lyin', then may the gods twist me into a gangly bug-eyed flyin' beastie.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
57,"Ugh! But what's worse than being stared at is being doused with gods-know-what!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
58,"Ugh, my eyes! Gods, that stings...",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
59,"Thal's balls, that burns!\x02\x10\x01\x03Why in the hells are ye trying to stop me fun!?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
60,"What is the\xe2\x80\x94<cough><cough> meaning of this!? How many times must I endure this insufferable treatment?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
61,"Oh, the pain! And the physiker told me not to get any brightash in my eyes for at least another week!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
62,"That is \x02\x1a\x02\x02\x03not\x02\x1a\x02\x01\x03 the punishment I had in mind, thank you very much!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
63,"What...!? What did you do that for!?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
64,"<cough> Wh-What in the hells are you doin'!? Right bleedin' unpleasant, that was!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
65,"Aaahhh! My eyes! <cough> <wheeze>Just what do you think you're doing!?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
66,"My clothes! They're ruined! Gold Saucer management will be hearing of this!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
67,"Wh-What mummery is this!? Are you a trouper? I want no part of it!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
68,"H-Hey now! If I've outstayed my welcome, you might've simply asked me to leave!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
69,"Help! Help! I'm blind!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
70,"What the\xe2\x80\x94 <cough> Is this how they...<cough>...welcome guests to the Gold Saucer?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
71,"I carry with me a special delivery for one Godbert Manderville. It appears the man has a deep interest in Thorne Dynasty crockery, and is buying up all that he can find. This endeavor, however, has drawn the attention of some unsavory characters.",,,,,,,,,,,72,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
72,"Now, the Jolly Raptor doesn't pay me enough to fend off brutish brigands, so I seek someone with the savvy to steal by these scoundrels and spirit the ceramics to the attendant awaiting their arrival. Just make certain you stay out of their sight!",,,,,,,,,,,80,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
73,"That was quite the display of stealth! I reckon even a snake could learn a thing or three from a \x02\x08\x0f\xe9\x05\xff\x06woman\xff\x04man\x03 of your cunning.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
74,"Whatever you do, \x02\x1a\x02\x02\x03don't\x02\x1a\x02\x01\x03 let the thieving thieves see you with that vase! And if they do? Why, drop the package and run. It matters not if it shatters, as long as it doesn't fall into the highwaymen's hands. The last thing my client wants is to repurchase something that is already his.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
75,"The conniving crooks! And to think you were so close! Fortunately, Lord Manderville was quite aware of the dangers of shipping such sought-after cargo, and the Jolly Raptor is exempt from any financial responsibility in the event of theft or damage. Now, I \x02\x1a\x02\x02\x03do\x02\x1a\x02\x01\x03 happen to have several more packages here if you seek a chance at redemption?",,,,,,,,,,,76,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
76,"Re-don the delivery cap for \x02 \x03\xe8\x02\x03 MGP?\x02\x10\x01\x03You currently possess \x02x06\xe8\x03\xff\x02,\x03.","Yes","No",,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False
77,"Ah, Lord Manderville will be quite pleased with this fine addition to his collection. Your assistance is appreciated.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
78,"Another vase? I only think Lord Manderville purchases these things because he \x02\x1a\x02\x02\x03can\x02\x1a\x02\x01\x03. I don't even think he minds when one is dropped because that simply means no one else can have it either. Anyroad, you've done the Saucer a great service. I'll prepare your reward so you can be on your way.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
79,"Ah, Lord Manderville has been expecting this delivery for some time now. He will be very pleased to find it has arrived unscathed. You have my thanks.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
80,"Don the delivery cap for \x02 \x03\xe8\x02\x03 MGP?\x02\x10\x01\x03You currently possess \x02x06\xe8\x03\xff\x02,\x03.","Yes","No",,,,,,,,,97,764,0,0,0,0,0,0,0,0,0,0,2,0,2,False
81,"It'll be well worth your while, since there is an extra bonus for those who claim their winnings quickly!",,,,,,,,,,,82,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
82,"We'll also announce all the other fantastic bonuses at the drawing. You won't want to miss all the action that goes on right here at the Cactpot Board!",,,,,,,,,,,130,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
83,"In addition to your other winnings, you will receive the Early Bird Bonus if you claim your prize within \x02\x08`\xe8\x04\xffT\x02\x08P\xe2\xe8\x04\x0b\xffB\x02\t>\xe8\x04\xff\x04one\xff\x04two\xff\x06three\xff\x05four\xff\x05five\xff\x04six\xff\x06seven\xff\x06eight\xff\x05nine\xff\x04ten\x03\xff\x07\x02 \x03\xe8\x04\x03\x03\xff\x07\x02 \x03\xe8\x04\x03\x03 \x02\x08\x12\xe4\xe8\x04\x02\xff\x05hour\xff\x06hours\x03 (Earth time) of the Jumbo Cactpot drawing.",,,,,,,,,,,105,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False
84,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
85,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
86,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
87,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
88,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
89,"When Master Typhon's nose blows, whither the mucus flows...nobody knows! Can you read his motions and seek safe haven from the oncoming tempest?",,,,,,,,,,,90,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
90,"If you think you have what it takes to be the last one standing, then step right up! And if you \x02\x1a\x02\x02\x03do\x02\x1a\x02\x01\x03 get caught in a squall of sputum\xe2\x94\x80hey, there's nothing to lose but your dignity.",,,,,,,,,,,276,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
91,"If you have the courage to stand against Master Typhon once more, the stage awaits you. Remember: you're not defeated until you admit defeat. ",,,,,,,,,,,92,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
92,"Proceed to the main stage?","Yes","No",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,True
93,"Come to see Master Typhon in all of his gelatinous glory? You're welcome to look on, but I daresay you won't be havin' half the fun of those up on stage. Next time you have the chance, why not give it a go?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
94,"Don't get yourself down, friend\xe2\x94\x80I've seen Master Typhon do that to the best of them. Now stand tall, and wear that mucus as a badge of honor!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
95,"What in the world are you doing down here!? The show is about to begin!",,,,,,,,,,,36,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
96,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
97,"Brilliant! I've marked upon your map the location of three Gold Saucer attendants to whom you may entrust the package. Any one of the three will do. Good luck and godsspeed!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
98,"\x02`\x03\x02\x03\x03We have a winner! Please accept my congratulations\xe2\x94\x80and your prize of \x02x06\xe8\x02\xff\x02,\x03 MGP! And remember: there\'s always more to be won on the morrow!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
99,"Your patronage is most appreciated, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03.\x02\x10\x01\x03I hope to see you again tomorrow!",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
100,"You have won extra MGP by qualifying for the Early Bird Bonus.",,,,,,,,,,,134,0,0,0,0,0,0,0,0,0,0,0,1,7,0,False
101,"Welcome to drawing number \x02 \x03\xe8\x02\x03 of the Jumbo Cactpot! Can I interest you in a ticket to fame and fortune?",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
102,"I'm afraid you're early for the drawing, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03. Can I help you with anything while you wait?",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
103,"Why, we've already drawn the winning number for your ticket, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03. Why not claim your prize from the cashier over there?",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
104,"It pains me to say that you can't claim prizes with that ticket anymore, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03. <sigh> What a pity. Ah well, better luck next time, and remember\xe2\x94\x80you can't wait forever to claim your prize.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
105,"What would you like to do?","Purchase a Jumbo Cactpot ticket.","View the payout.","View past results.","Learn about Jumbo Cactpot.","Learn about the participant bonus.","Nothing.",,,,,0,0,0,0,0,0,0,0,0,0,0,0,5,0,2,False
106,,,,,,,,,,,,137,764,0,0,0,0,0,0,0,0,0,0,8,0,2,False
107,,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,7,0,2,False
108,"Jumbo Cactpot is Eorzea\'s premier lottery, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03. You play by purchasing a ticket for the low, low price of \x02x06\xe8\x02\xff\x02,\x03 MGP, and then picking your numbers\xe2\x94\x80four digits between zero and nine.",,,,,,,,,,,128,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
109,,,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,6,0,2,False
110,"Why, it seems no one has hit the Cactpot yet. Who knows\xe2\x94\x80maybe you could be the first in the realm to win first prize!",,,,,,,,,,,105,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
111,"Where is your Jumbo Cactpot ticket, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03? If you have yet to purchase one, please see the broker\xe2\x94\x80she can help you with everything.",,,,,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
112,"I do beg your pardon, \x02\x08\x0e\xe9\x05\xff\x05miss\xff\x04sir\x03, but this week's winning number has yet to be announced.",,,,,,,,,,,43,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
113,"This Jumbo Cactpot ticket looks to be in order. Now, let us see what you have won...",,,,,,,,,,,134,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
114,"Greetings, \x02\x08\x0f\xe9\x05\xff\x06madam\xff\x04sir\x03, and welcome to Chocobo Square! Are you here to enter a race?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
115,"Hm? You have spoken with Katering at Moogle's Gift Mounts, have you not? Are you sure there was naught else she had to say?",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
116,"Withdraw your race entry?","Yes","No",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,False
117,"You withdraw your race entry.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
118,"Select an option.","Enter a race.","Learn about chocobo racing.","Nothing.",,,,,,,,0,764,0,0,0,0,0,0,0,0,0,0,10,0,2,False
119,"What will you ask?","Tell me about chocobo races.","Tell me about race chocobos.","How do I enter a race?","Tell me about ratings and classes.","What are race items?","What kinds of race items are there?","What are race abilities?","How does weather affect races?","Nothing.",,0,764,120,121,122,281,282,283,284,285,118,0,10,0,2,False
120,"Dedicated men and women working in harmony with their feathered companions, thundering towards the finish line for fame and fortune\xe2\x94\x80that, my friend, is chocobo racing!",,,,,,,,,,,286,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True
121,"Per Gold Saucer regulations, only chocobos which have received the necessary training are permitted to participate in sanctioned chocobo races. ",,,,,,,,,,,287,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True
122,"Our races are categorized into different classes, which indicate the level of competition you can expect.",,,,,,,,,,,289,764,0,0,0,0,0,0,0,0,0,0,1,0,2,True
123,"Ah, how silly of me. You could not possibly compete without a registered race chocobo. Pray return once you have delivered the necessary forms to our trainer.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
124,"Forgive me, but if you and your comrades wish to enter a race together, I will need to speak with your party leader.","\xe3\x82\x84\xe3\x82\x81\xe3\x82\x8",,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
125,"Select a class. \x02\x08!\xe1\xe8\x02\x01\xff\x19(Current rating: \x02 \x03\xe8\x02\x03)\xff\x01\x03","Cancel.",,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,False
126,"Select a course.","Random","Return.",,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,False
127,"Your entry into the \x02(\x18\xff\x13GoldSaucerTextData\xe8\x02\x01\x03 \x02(\x18\xff\x13GoldSaucerTextData\xe8\x03\x01\x03 race has been accepted! Pray remain in Chocobo Square until you are summoned to the course.",,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,False
128,"When we draw the winning number, it's time to check it against the ones on your ticket. In order from the last digit to the first, the more matching numbers you have, the greater the prize you'll receive.",,,,,,,,,,,129,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
129,"I should also mention that Lady Luck herself announces the winning number. Why not come by to see the show?",,,,,,,,,,,81,764,0,0,0,0,0,0,0,0,0,0,1,0,2,False
130,"And don't forget to speak with the lovely Cactpot cashier to collect your winnings. If you've won the vaunted first prize, she'll also present you with a wonderfully extravagant gift!",,,,,,,,,,,131,0,0,0,0,0,0,0,0,0,0,0,1,0,2,False
131,"You can purchase a single Jumbo Cactpot ticket per week. The winning number is drawn every \x02\x07\x03\xe8\x03\x03\x02\tB\xdd\xff\x07Sunday\xff\x07Monday\xff\x08Tuesday\xff\nWednesday\xff\tThursday\xff\x07Friday\xff\tSaturday\x03 at \x02\x08!\xdb\xff\x1d\x02\t\x19\xdb\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\x03\r\x03:00 \x02\x08\x10\xe0\xdb\r\xff\x05p.m.\xff\x05a.m.\x03 (Earth time).",,,,,,,,,,,132,0,0,0,0,0,0,0,0,0,0,0,1,7,2,False
