100016,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1552,10,5,18,9,False
100017,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1557,10,7,92,9,False
100018,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1566,10,18,32,9,False
100019,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1570,10,25,160,9,False
100020,"Marque du feu","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9. L'efficacit\xc3\xa9 est doubl\xc3\xa9e si l'\xc3\xa9l\xc3\xa9ment de la recette est le feu.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100 (200)\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100020,100020,100020,100020,100020,100020,100020,100020,239,246,1559,33,37,6,9,False
100021,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1565,10,31,15,9,False
100022,"Ouvrage avanc\xc3\xa9","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1567,10,43,48,9,False
100023,"Observation","Vous ne faites rien pendant un tour.",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1568,10,13,14,9,False
100024,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100025,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100026,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100027,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100028,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100029,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100030,"Travail de base","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1601,11,1,0,10,False
100031,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1602,11,5,18,10,False
100032,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1607,11,7,92,10,False
100033,"Travail rapide","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 250\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 50%",0,100033,100033,100033,100033,100033,100033,100033,100033,241,248,1619,33,15,0,10,False
100034,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1616,11,18,32,10,False
100035,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1621,11,25,160,10,False
100036,"Marque de la glace","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9. L'efficacit\xc3\xa9 est doubl\xc3\xa9e si l'\xc3\xa9l\xc3\xa9ment de la recette est la glace.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100 (200)\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100036,100036,100036,100036,100036,100036,100036,100036,239,246,1609,33,37,6,10,False
100037,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1615,11,31,15,10,False
100038,"Ouvrage avanc\xc3\xa9","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1617,11,43,48,10,False
100039,"Pi\xc3\xa8ce par pi\xc3\xa8ce","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03La progression est d'environ un tiers du total restant.\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100039,100039,100039,100039,100039,100039,100039,100039,239,246,1622,33,50,15,10,False
100040,"Observation","Vous ne faites rien pendant un tour.",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1618,11,13,14,10,False
100041,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100042,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100043,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100044,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100045,"Travail de base","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1701,13,1,0,12,False
100046,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1702,13,5,18,12,False
100047,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1707,13,7,92,12,False
100048,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1716,13,18,32,12,False
100049,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1720,13,25,160,12,False
100050,"Marque de la terre","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9. L'efficacit\xc3\xa9 est doubl\xc3\xa9e si l'\xc3\xa9l\xc3\xa9ment de la recette est la terre.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100 (200)\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100050,100050,100050,100050,100050,100050,100050,100050,239,246,1709,33,37,6,12,False
100051,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1715,13,31,15,12,False
100052,"Ouvrage avanc\xc3\xa9","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1717,13,43,48,12,False
100053,"Observation","Vous ne faites rien pendant un tour.",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1718,13,13,14,12,False
100054,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100055,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100056,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100057,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100058,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100059,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100060,"Travail de base","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1751,14,1,0,13,False
100061,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1752,14,5,18,13,False
100062,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1757,14,7,92,13,False
100063,"Synth\xc3\xa8se prudente","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 90\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 100%",0,100063,100063,100063,100063,100063,100063,100063,100063,240,247,1768,33,15,0,13,False
100064,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1765,14,18,32,13,False
100065,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1770,14,25,160,13,False
100066,"Marque de la foudre","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9. L'efficacit\xc3\xa9 est doubl\xc3\xa9e si l'\xc3\xa9l\xc3\xa9ment de la recette est la foudre.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100 (200)\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100066,100066,100066,100066,100066,100066,100066,100066,239,246,1758,33,37,6,13,False
100067,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1764,14,31,15,13,False
100068,"Ouvrage avanc\xc3\xa9","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1766,14,43,48,13,False
100069,"Synth\xc3\xa8se prudente II","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 120\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 100%",0,100069,100069,100069,100069,100069,100069,100069,100069,240,247,1771,33,50,0,13,False
100070,"Observation","Vous ne faites rien pendant un tour.",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1767,14,13,14,13,False
100071,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100072,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100073,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100074,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100075,"Travail de base","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1651,12,1,0,11,False
100076,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1652,12,5,18,11,False
100077,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1657,12,7,92,11,False
100078,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1665,12,18,32,11,False
100079,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1670,12,25,160,11,False
100080,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1664,12,31,15,11,False
100081,"Ouvrage avanc\xc3\xa9","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1666,12,43,48,11,False
100082,"Observation","Vous ne faites rien pendant un tour.",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1667,12,13,14,11,False
100083,"Travail s\xc3\xa9rieux","La synth\xc3\xa8se progresse de 40 au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100083,100083,100083,100083,100083,100083,100083,100083,239,246,1673,33,37,15,11,False
100084,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100085,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100086,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100087,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100088,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100089,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100090,"Travail de base","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1801,15,1,0,14,False
100091,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1802,15,5,18,14,False
100092,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1807,15,7,92,14,False
100093,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1816,15,18,32,14,False
100094,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1821,15,25,160,14,False
100095,"Marque de l'eau","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9. L'efficacit\xc3\xa9 est doubl\xc3\xa9e si l'\xc3\xa9l\xc3\xa9ment de la recette est l'eau.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100 (200)\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100095,100095,100095,100095,100095,100095,100095,100095,239,246,1809,33,37,6,14,False
100096,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1815,15,31,15,14,False
100097,"Ouvrage avanc\xc3\xa9","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1817,15,43,48,14,False
100098,"Ficelles du m\xc3\xa9tier","Restaure 20 PS.\x02\x10\x01\x03Ne peut \xc3\xaatre utilis\xc3\xa9 que lorsque l'\xc3\xa9tat de la synth\xc3\xa8se est au moins bon.",0,100098,100098,100098,100098,100098,100098,100098,100098,242,249,1819,33,15,0,14,False
100099,"Observation","Vous ne faites rien pendant un tour.",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1818,15,13,14,14,False
100100,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100101,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100102,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100103,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100104,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100105,"Travail de base","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1851,16,1,0,15,False
100106,"Ouvrage de base","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 70%",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1852,16,5,18,15,False
100107,"R\xc3\xa9paration de ma\xc3\xaetre","Restaure 30 points de solidit\xc3\xa9.",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1857,16,7,92,15,False
100108,"Ouvrage h\xc3\xa2tif","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9. Aucun PS n'est consomm\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 100\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 50%",0,100108,100108,100108,100108,100108,100108,100108,100108,241,248,1868,33,15,0,15,False
100109,"Ouvrage standard","La qualit\xc3\xa9 de la synth\xc3\xa8se augmente au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 125\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 80%",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1865,16,18,32,15,False
100110,"R\xc3\xa9paration de ma\xc3\xaetre II","Restaure 60 points de solidit\xc3\xa9.",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1870,16,25,160,15,False
100111,"Travail standard","La synth\xc3\xa8se progresse au d\xc3\xa9triment de la solidit\xc3\xa9.\x02\x10\x01\x03Efficacit\xc3\xa9\x02\x1d\x01\x03: 150\x02\x10\x01\x03Taux de r\xc3\xa9ussite\x02\x1d\x01\x03: 90%",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1864,16,31,15,15,False
