17,"\xe3\x83\x90\xe3\x83\x87\xe3\x82\xa3\xef\xbc\x9a\xe8\xa8\x8e\xe4\xbc\x90\xe6\x95\xb01","\xe3\x83\x90\xe3\x83\x87\xe3\x82\xa3\xe3\x81\xa8\xe5\x85\xb1\xe3\x81\xab\xe3\x80\x81\xe3\x83\xac\xe3\x83\x99\xe3\x83\xab\xe3\x81\xae\xe8\xbf\x91\xe3\x81\x84\xe6\x95\xb5\xe3\x82\x9220\xe4\xbd\x93\xe8\xa8\x8e\xe4\xbc\x90\xe3\x81\x99\xe3\x82\x8",20,5,1000,0,0,96,8,1,7,3
18,"\xe3\x83\x90\xe3\x83\x87\xe3\x82\xa3\xef\xbc\x9a\xe8\xa8\x8e\xe4\xbc\x90\xe6\x95\xb02","\xe3\x83\x90\xe3\x83\x87\xe3\x82\xa3\xe3\x81\xa8\xe5\x85\xb1\xe3\x81\xab\xe3\x80\x81\xe3\x83\xac\xe3\x83\x99\xe3\x83\xab\xe3\x81\xae\xe8\xbf\x91\xe3\x81\x84\xe6\x95\xb5\xe3\x82\x92100\xe4\xbd\x93\xe8\xa8\x8e\xe4\xbc\x90\xe3\x81\x99\xe3\x82\x8",100,10,2000,0,0,96,8,2,7,3
19,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe5\x9b\x9e\xe6\x95\xb01","\xe8\x9b\xae\xe6\x97\x8f\xe3\x83\x87\xe3\x82\xa4\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x925\xe5\x9b\x9e\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x99\xe3\x82\x8",5,0,1000,0,0,152,9,1,0,3
20,"\xe8\x9b\xae\xe6\x97\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xef\xbc\x9a\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe5\x9b\x9e\xe6\x95\xb02","\xe8\x9b\xae\xe6\x97\x8f\xe3\x83\x87\xe3\x82\xa4\xe3\x83\xaa\xe3\x83\xbc\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x9215\xe5\x9b\x9e\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x97\xe3\x83\xaa\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x99\xe3\x82\x8",15,0,2000,0,0,152,9,2,0,3
21,"\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xef\xbc\x9a\xe9\x81\x94\xe6\x88\x90\xe6\x95\xb01","\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xe3\x81\xae\xe8\xaa\xb2\xe9\xa1\x8c\xe3\x82\x92\xe3\x80\x815\xe7\xa8\xae\xe9\xa1\x9e\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8",5,0,4000,0,0,0,10,1,0,3
22,"\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xef\xbc\x9a\xe9\x81\x94\xe6\x88\x90\xe6\x95\xb02","\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xe3\x81\xae\xe8\xaa\xb2\xe9\xa1\x8c\xe3\x82\x92\xe3\x80\x8110\xe7\xa8\xae\xe9\xa1\x9e\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8",10,0,4000,0,0,0,10,2,0,3
23,"\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xef\xbc\x9a\xe9\x81\x94\xe6\x88\x90\xe6\x95\xb03","\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xe3\x81\xae\xe8\xaa\xb2\xe9\xa1\x8c\xe3\x82\x92\xe3\x80\x8115\xe7\xa8\xae\xe9\xa1\x9e\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8",15,0,5000,0,20,0,10,3,0,3
24,"\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xef\xbc\x9a\xe9\x81\x94\xe6\x88\x90\xe6\x95\xb04","\xe6\x94\xbb\xe7\x95\xa5\xe6\x89\x8b\xe5\xb8\xb3\xe3\x81\xae\xe8\xaa\xb2\xe9\xa1\x8c\xe3\x82\x92\xe3\x80\x8120\xe7\xa8\xae\xe9\xa1\x9e\xe9\x81\x94\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8",20,0,5000,0,30,0,10,4,0,3
25,"MIP\xe6\x8e\xa8\xe8\x96\xa6","MIP\xe6\x8e\xa8\xe8\x96\xa6\xe3\x82\x92\xe8\xa8\x885\xe5\x9b\x9e\xe6\x8a\x95\xe7\xa5\xa8\xe3\x81\x99\xe3\x82\x8",5,10,1000,56200,0,160,11,1,5,3
26,"\xe6\x8e\xa1\xe9\x9b\x86\xe6\xb4\xbb\xe5\x8b\x95","\xe6\x8e\xa1\xe6\x8e\x98\xe5\xb8\xab\xe3\x81\x8b\xe5\x9c\x92\xe8\x8a\xb8\xe5\xb8\xab\xe3\x81\xa7\xe3\x80\x81\xe6\x8e\xa1\xe9\x9b\x86\xe3\x83\xac\xe3\x83\x99\xe3\x83\xab\xe3\x81\x8c\xe8\xbf\x91\xe3\x81\x84\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\n100\xe5\x9b\x9e\xe6\x8e\xa1\xe9\x9b\x86\xe3\x81\x99\xe3\x82\x8",100,5,1000,0,0,0,12,1,5,3
27,"\xe6\x8e\xa1\xe9\x9b\x86\xe6\xb4\xbb\xe5\x8b\x95\xef\xbc\x9aHQ","\xe6\x8e\xa1\xe6\x8e\x98\xe5\xb8\xab\xe3\x81\x8b\xe5\x9c\x92\xe8\x8a\xb8\xe5\xb8\xab\xe3\x81\xa7\xe3\x80\x81\xe6\x8e\xa1\xe9\x9b\x86\xe3\x83\xac\xe3\x83\x99\xe3\x83\xab\xe3\x81\x8c\xe8\xbf\x91\xe3\x81\x84HQ\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x9230\xe5\x9b\x9e\xe6\x8e\xa1\xe9\x9b\x86\xe3\x81\x99\xe3\x82\x8",30,5,2000,0,0,0,12,2,5,3
28,"\xe9\x87\xa3\xe3\x82\x8a","\xe6\xbc\x81\xe5\xb8\xab\xe3\x81\xa730\xe5\x9b\x9e\xe9\x87\xa3\xe3\x82\x8a\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8",30,5,1000,0,0,0,12,3,5,3
29,"\xe9\x87\xa3\xe3\x82\x8a\xef\xbc\x9aHQ","\xe6\xbc\x81\xe5\xb8\xab\xe3\x81\xa710\xe5\x9b\x9eHQ\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe9\x87\xa3\xe3\x82\x8a\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8",10,5,2000,0,0,0,12,4,5,3
30,"\xe8\xa3\xbd\xe4\xbd\x9c\xe6\xb4\xbb\xe5\x8b\x95","30\xe5\x9b\x9e\xe8\xa3\xbd\xe4\xbd\x9c\xe3\x82\x92\xe3\x81\x99\xe3\x82\x8",30,10,1000,0,0,0,13,1,5,3
31,"\xe8\xa3\xbd\xe4\xbd\x9c\xe6\xb4\xbb\xe5\x8b\x95\xef\xbc\x9aHQ","20\xe5\x9b\x9eHQ\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe8\xa3\xbd\xe4\xbd\x9c\xe3\x81\x99\xe3\x82\x8",20,10,2000,0,0,0,13,2,5,3
32,"\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe8\xa3\x85\xe7\x9d\x80","\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe8\xa3\x85\xe7\x9d\x80\xe3\x82\x925\xe5\x9b\x9e\xe6\x88\x90\xe5\x8a\x9f\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8",5,10,2000,0,0,98,13,3,5,3
33,"\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xbc\xef\xbc\x9a\xe5\xae\x8c\xe4\xba\x86\xe5\x9b\x9e\xe6\x95\xb0","\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xbc\xe3\x81\xae\xe4\xbe\x9d\xe9\xa0\xbc\xe3\x82\x92\xe3\x80\x8110\xe5\x9b\x9e\xe5\xae\x8c\xe4\xba\x86\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8",10,0,1000,0,0,168,14,1,0,3
34,"\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xbc\xef\xbc\x9a\xe6\x8e\xa2\xe7\xb4\xa2\xe5\x9b\x9e\xe6\x95\xb0","\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa4\xe3\x83\x8a\xe3\x83\xbc\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x81\xe3\x83\xa3\xe3\x83\xbc\xe3\x81\xae\xe6\x8e\xa2\xe7\xb4\xa2\xe4\xbe\x9d\xe9\xa0\xbc\xe3\x82\x92\xe3\x80\x8115\xe5\x9b\x9e\xe5\xae\x8c\xe4\xba\x86\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8",15,0,4000,0,0,169,14,2,0,3
35,"\xe3\x82\xa2\xe3\x82\xa6\xe3\x83\x88\xe3\x83\xad\xe3\x83\xbc\xe6\x88\xa6\xe5\x8c\xba\xef\xbc\x9a\xe5\x8f\x82\xe6\x88\xa6\xe5\x9b\x9e\xe6\x95\xb0","\xe3\x82\xa2\xe3\x82\xa6\xe3\x83\x88\xe3\x83\xad\xe3\x83\xbc\xe6\x88\xa6\xe5\x8c\xba\xe3\x81\xab7\xe5\x9b\x9e\xe5\x8f\x82\xe6\x88\xa6\xe3\x81\x99\xe3\x82\x8",7,0,10,0,0,176,3,3,0,4
36,"\xe3\x82\xa2\xe3\x82\xa6\xe3\x83\x88\xe3\x83\xad\xe3\x83\xbc\xe6\x88\xa6\xe5\x8c\xba\xef\xbc\x9a\xe5\x8b\x9d\xe5\x88\xa9\xe5\x9b\x9e\xe6\x95\xb0","\xe3\x82\xa2\xe3\x82\xa6\xe3\x83\x88\xe3\x83\xad\xe3\x83\xbc\xe6\x88\xa6\xe5\x8c\xba\xe3\x81\xa73\xe5\x9b\x9e\xe5\x8b\x9d\xe5\x88\xa9\xe3\x81\x99\xe3\x82\x8",3,0,15,0,0,176,3,4,0,4
