100010,"\xe7\xb5\x8c\xe9\x81\x8e\xe8\xa6\xb3\xe5\xaf\x9f","1\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\xb3\xe4\xbd\x95\xe3\x82\x82\xe3\x81\x9b\xe3\x81\x9a\xe3\x81\xab\xe8\xa6\x8b\xe5\xae\x88\xe3\x82\x8b\xe3\x80\x82",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1518,9,13,14,8,False
100011,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100012,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100013,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100014,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100015,"\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1551,10,1,0,9,False
100016,"\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a70\xef\xbc\x85",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1552,10,5,18,9,False
100017,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9230\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1557,10,7,92,9,False
100018,"\xe4\xb8\xad\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a125\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a80\xef\xbc\x85",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1566,10,18,32,9,False
100019,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89II","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9260\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1570,10,25,160,9,False
100020,"\xe3\x83\x96\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x83\xbb\xe3\x82\xaa\xe3\x83\x96\xe3\x83\xbb\xe3\x83\x95\xe3\x82\xa1\xe3\x82\xa4\xe3\x82\xa2","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe3\x83\xac\xe3\x82\xb7\xe3\x83\x94\xe3\x81\xae\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\xaf\xe5\x8a\xb9\xe7\x8e\x87\xe3\x81\x8c2\xe5\x80\x8d\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\xef\xbc\x88200\xef\xbc\x89\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100020,100020,100020,100020,100020,100020,100020,100020,239,246,1559,33,37,6,9,False
100021,"\xe4\xb8\xad\xe7\xb4\x9a\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a150\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1565,10,31,15,9,False
100022,"\xe4\xb8\x8a\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a150\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1567,10,43,48,9,False
100023,"\xe7\xb5\x8c\xe9\x81\x8e\xe8\xa6\xb3\xe5\xaf\x9f","1\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\xb3\xe4\xbd\x95\xe3\x82\x82\xe3\x81\x9b\xe3\x81\x9a\xe3\x81\xab\xe8\xa6\x8b\xe5\xae\x88\xe3\x82\x8b\xe3\x80\x82",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1568,10,13,14,9,False
100024,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100025,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100026,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100027,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100028,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100029,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100030,"\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1601,11,1,0,10,False
100031,"\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a70\xef\xbc\x85",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1602,11,5,18,10,False
100032,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9230\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1607,11,7,92,10,False
100033,"\xe7\xaa\x81\xe8\xb2\xab\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a250\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a50\xef\xbc\x85",0,100033,100033,100033,100033,100033,100033,100033,100033,241,248,1619,33,15,0,10,False
100034,"\xe4\xb8\xad\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a125\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a80\xef\xbc\x85",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1616,11,18,32,10,False
100035,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89II","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9260\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1621,11,25,160,10,False
100036,"\xe3\x83\x96\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x89\xe3\x83\xbb\xe3\x82\xaa\xe3\x83\x96\xe3\x83\xbb\xe3\x82\xa2\xe3\x82\xa4\xe3\x82\xb9","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe6\xb0\xb7\xe5\xb1\x9e\xe6\x80\xa7\xe3\x83\xac\xe3\x82\xb7\xe3\x83\x94\xe3\x81\xae\xe5\xa0\xb4\xe5\x90\x88\xe3\x81\xaf\xe5\x8a\xb9\xe7\x8e\x87\xe3\x81\x8c2\xe5\x80\x8d\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\xef\xbc\x88200\xef\xbc\x89\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100036,100036,100036,100036,100036,100036,100036,100036,239,246,1609,33,37,6,10,False
100037,"\xe4\xb8\xad\xe7\xb4\x9a\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a150\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100007,100021,100037,100080,100051,100067,100096,100111,239,246,1615,11,31,15,10,False
100038,"\xe4\xb8\x8a\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a150\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100008,100022,100038,100081,100052,100068,100097,100112,240,247,1617,11,43,48,10,False
100039,"\xe3\x83\x94\xe3\x83\xbc\xe3\x82\xb9\xe3\x83\xbb\xe3\x83\x90\xe3\x82\xa4\xe3\x83\xbb\xe3\x83\x94\xe3\x83\xbc\xe3\x82\xb9","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe6\xae\x8b\xe3\x82\x8a\xe5\xb7\xa5\xe6\x95\xb0\xe3\x81\xae1/3\xe7\xa8\x8b\xe5\xba\xa6\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82 \x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100039,100039,100039,100039,100039,100039,100039,100039,239,246,1622,33,50,15,10,False
100040,"\xe7\xb5\x8c\xe9\x81\x8e\xe8\xa6\xb3\xe5\xaf\x9f","1\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\xb3\xe4\xbd\x95\xe3\x82\x82\xe3\x81\x9b\xe3\x81\x9a\xe3\x81\xab\xe8\xa6\x8b\xe5\xae\x88\xe3\x82\x8b\xe3\x80\x82",0,100010,100023,100040,100082,100053,100070,100099,100113,242,249,1618,11,13,14,10,False
100041,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100042,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100043,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100044,,,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,-1,False
100045,"\xe4\xbd\x9c\xe6\xa5\xad","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe4\xbd\x9c\xe6\xa5\xad\xe3\x82\x92\xe9\x80\xb2\xe3\x82\x81\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a90\xef\xbc\x85",0,100001,100015,100030,100075,100045,100060,100090,100105,239,246,1701,13,1,0,12,False
100046,"\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a100\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a70\xef\xbc\x85",0,100002,100016,100031,100076,100046,100061,100091,100106,240,247,1702,13,5,18,12,False
100047,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9230\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100003,100017,100032,100077,100047,100062,100092,100107,242,249,1707,13,7,92,12,False
100048,"\xe4\xb8\xad\xe7\xb4\x9a\xe5\x8a\xa0\xe5\xb7\xa5","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe5\x93\x81\xe8\xb3\xaa\xe3\x82\x92\xe4\xb8\x8a\xe3\x81\x92\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe7\x8e\x87\xef\xbc\x9a125\x02\x10\x01\x03\xe6\x88\x90\xe5\x8a\x9f\xe7\x8e\x87\xef\xbc\x9a80\xef\xbc\x85",0,100004,100018,100034,100078,100048,100064,100093,100109,240,247,1716,13,18,32,12,False
100049,"\xe3\x83\x9e\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xba\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x89II","\xe8\x80\x90\xe4\xb9\x85\xe3\x82\x9260\xe5\x9b\x9e\xe5\xbe\xa9\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",0,100005,100019,100035,100079,100049,100065,100094,100110,242,249,1720,13,25,160,12,False
