35,"Faucheur de la for\xc3\xaat","Faucheuse de la for\xc3\xaat",False
36,"Faucheur du d\xc3\xa9sert","Faucheuse du d\xc3\xa9sert",False
37,"P\xc3\xaacheur de la prairie","P\xc3\xaacheuse de la prairie",False
38,"P\xc3\xaacheur de la for\xc3\xaat","P\xc3\xaacheuse de la for\xc3\xaat",False
39,"P\xc3\xaacheur du d\xc3\xa9sert","P\xc3\xaacheuse du d\xc3\xa9sert",False
40,"Harponneur de la prairie","Harponneuse de la prairie",False
41,"Harponneur de la for\xc3\xaat","Harponneuse de la for\xc3\xaat",False
42,"Harponneur du d\xc3\xa9sert","Harponneuse du d\xc3\xa9sert",False
43,"Sertisseur certifi\xc3\xa9","Sertisseuse certifi\xc3\xa9e",False
44,"Maestro \xc3\xa8s mat\xc3\xa9rias","Maestro \xc3\xa8s mat\xc3\xa9rias",False
45,"Combattant z\xc3\xa9l\xc3\xa9","Combattante z\xc3\xa9l\xc3\xa9e",False
46,"Mage z\xc3\xa9l\xc3\xa9","Mage z\xc3\xa9l\xc3\xa9e",False
47,"Artisan z\xc3\xa9l\xc3\xa9","Artisane z\xc3\xa9l\xc3\xa9e",False
48,"R\xc3\xa9colteur z\xc3\xa9l\xc3\xa9","R\xc3\xa9colteuse z\xc3\xa9l\xc3\xa9e",False
49,"La Main tendue","La Main tendue",False
50,"Mandataire r\xc3\xa9gional","Mandataire r\xc3\xa9gionale",False
51,"Le Sous-traitant","La Sous-traitante",False
52,"Gardien de la paix","Gardienne de la paix",False
53,"Commando","Commando",False
54,"Lame de la prairie","Lame de la prairie",False
55,"Lame de la for\xc3\xaat","Lame de la for\xc3\xaat",False
56,"Lame du d\xc3\xa9sert","Lame du d\xc3\xa9sert",False
57,"Lame d'\xc3\xa9orz\xc3\xa9a","Lame d'\xc3\x89orz\xc3\xa9a",False
58,"Bouclier de la prairie","Bouclier de la prairie",False
59,"Bouclier de la for\xc3\xaat","Bouclier de la for\xc3\xaat",False
60,"Bouclier du d\xc3\xa9sert","Bouclier du d\xc3\xa9sert",False
61,"Bouclier d'\xc3\xa9orz\xc3\xa9a","Bouclier d'\xc3\x89orz\xc3\xa9a",False
62,"Fr\xc3\xa8re des lames cass\xc3\xa9es","S\xc5\x93ur des lames cass\xc3\xa9es",False
63,"Bouclier d'azeyma","Bouclier d'Azeyma",False
64,"Associ\xc3\xa9 de la corne et la main","Associ\xc3\xa9e de la corne et la main",False
65,"Agent triple","Agent triple",False
66,"Le Professionnel","La Professionnelle",False
67,"Inquisiteur du 11e ordre","Inquisitrice du 11e ordre",False
68,"Iconoclaste du divin","Iconoclaste du divin",False
69,"Briseur de roche","Briseuse de roche",False
70,"Cauchemar des Kobolds","Cauchemar des Kobolds",False
71,"Cauchemar des Ixali","Cauchemar des Ixali",False
72,"Cauchemar des Amalj'aa","Cauchemar des Amalj'aa",False
73,"D\xc3\xa9fenseur de Port-aux-Ales","D\xc3\xa9fenseur de Port-aux-Ales",False
74,"D\xc3\xa9fenseur du Moulin des bois","D\xc3\xa9fenseur du Moulin des bois",False
75,"D\xc3\xa9fenseur du Bazar dor\xc3\xa9","D\xc3\xa9fenseur du Bazar dor\xc3\xa9",False
76,"Pourvoyeur de Port-aux-Ales","Pourvoyeuse de Port-aux-Ales",False
77,"Pourvoyeur du Moulin des bois","Pourvoyeuse du Moulin des bois",False
78,"Pourvoyeur du Bazar dor\xc3\xa9","Pourvoyeuse du Bazar dor\xc3\xa9",False
79,"Sertisseur de Port-aux-Ales","Sertisseuse de Port-aux-Ales",False
80,"Sertisseur du Moulin des bois","Sertisseuse du Moulin des bois",False
81,"Sertisseur du Bazar dor\xc3\xa9","Sertisseuse du Bazar dor\xc3\xa9",False
82,"Renne de beaut\xc3\xa9","Renne de beaut\xc3\xa9",False
83,"Dragon de vertu","Dragonne de vertu",False
84,"Cupidon en herbe","Cupidon en herbe",False
85,"S\xc3\xa9n\xc3\xa9chal royal","Princesse du jour",False
86,"Chasseur d'\xc5\x93ufs","Chasseuse d'\xc5\x93ufs",False
87,"Recrue de la B.A.B.","Recrue de la B.A.B.",False
88,"Porteur du cristal","Porteuse du cristal",False
89,"Lige du Maelstrom","Lige du Maelstrom",False
90,"Lige de l'Ordre","Lige de l'Ordre",False
91,"Lige des Immortels","Lige des Immortels",False
92,"Fid\xc3\xa8le du Maelstrom","Fid\xc3\xa8le du Maelstrom",False
93,"Fid\xc3\xa8le de l'Ordre","Fid\xc3\xa8le de l'Ordre",False
94,"Fid\xc3\xa8le des Immortels","Fid\xc3\xa8le des Immortels",False
95,"Fournisseur du Maelstrom","Fournisseuse du Maelstrom",False
96,"Fournisseur de l'Ordre","Fournisseuse de l'Ordre",False
97,"Fournisseur des Immortels","Fournisseuse des Immortels",False
98,"Intendant du Maelstrom","Intendante du Maelstrom",False
99,"Intendant de l'Ordre","Intendante de l'Ordre",False
100,"Intendant des Immortels","Intendante des Immortels",False
101,"Escorte express","Escorte express",False
102,"Le Convoyeur","La Convoyeuse",False
103,"L'\xc3\x89clair","La Foudre",False
104,"Cavalier bard\xc3\xa9","Cavali\xc3\xa8re bard\xc3\xa9e",False
105,"Disciple du Vagabond","Disciple du vagabond",False
106,"Adjurateur primordial","Adjuratrice primordiale",False
107,"Strat\xc3\xa9ge f\xc3\xa9erique","Strat\xc3\xa8ge f\xc3\xa9erique",False
108,"Faucheur","Faucheuse",False
109,"Ma\xc3\xaetre des donjons","Ma\xc3\xaetresse des donjons",False
110,"Jouet des al\xc3\xa9as du destin","Jouet des al\xc3\xa9as du destin",False
111,"Membre honoraire de la B.A.B.","Membre honoraire de la B.A.B.",False
112,"Louveteau des temp\xc3\xaates","Louveteau des temp\xc3\xaates",False
113,"Hurleur des temp\xc3\xaates","Hurleuse des temp\xc3\xaates",False
114,"Grogneur des temp\xc3\xaates","Grogneuse des temp\xc3\xaates",False
115,"Harceleur des temp\xc3\xaates","Harceleuse des temp\xc3\xaates",False
116,"Traqueur des temp\xc3\xaates","Traqueuse des temp\xc3\xaates",False
117,"Pourchasseur des temp\xc3\xaates","Pourchasseuse des temp\xc3\xaates",False
118,,,False
119,,,False
120,,,False
121,,,False
122,"Louveteau du serpent","Louveteau du serpent",False
123,"Hurleur du serpent","Hurleuse du serpent",False
124,"Grogneur du serpent","Grogneuse du serpent",False
125,"Harceleur du serpent","Harceleuse du serpent",False
126,"Traqueur du serpent","Traqueuse du serpent",False
127,"Pourchasseur du serpent","Pourchasseuse du serpent",False
128,,,False
129,,,False
130,,,False
131,,,False
132,"Louveteau des sables","Louveteau des sables",False
133,"Hurleur des sables","Hurleuse des sables",False
134,"Grogneur des sables","Grogneuse des sables",False
135,"Harceleur des sables","Harceleuse des sables",False
136,"Traqueur des sables","Traqueuse des sables",False
137,"Pourchasseur des sables","Pourchasseuse des sables",False
138,,,False
139,,,False
140,,,False
141,,,False
142,"Le Grand m\xc3\xa9chant loup","La Grande m\xc3\xa9chante louve",False
143,"Le Loup alpha","La Louve alpha",False
144,"La Vedette de l'\xc3\xa9quipe","La Vedette de l'\xc3\xa9quipe",False
145,"Fr\xc3\xa8re des cendres","S\xc5\x93ur des cendres",False
146,"Ami des Sylphes","Amie des sylphes",False
147,"Chasseur de tr\xc3\xa9sors","Chasseuse de tr\xc3\xa9sors",False
148,"Larbin du 789e ordre","Bonne \xc3\xa0 tout faire du 789e ordre",False
149,"Fr\xc3\xa8re du frai","S\xc5\x93ur du frai",False
150,"As de l'hame\xc3\xa7on","As de l'hame\xc3\xa7on",False
151,"Le Bouclier humain","Le Bouclier humain",False
152,"La Hache humaine","La Hache humaine",False
153,"Le Bouclier infaillible","Le Bouclier infaillible",False
154,"La Hache impitoyable","La Hache impitoyable",False
155,"Avant-coureur du Front","Avant-coureuse du Front",False
156,"Avant-coureur des temp\xc3\xaates","Avant-coureuse des temp\xc3\xaates",False
157,"Avant-coureur des sables","Avant-coureuse des sables",False
158,"Avant-coureur du serpent","Avant-coureuse du serpent",False
159,"D\xc3\xa9glingueur de drones","D\xc3\xa9glingueuse de drones",False
160,"H\xc3\xa9ros de l'H\xc3\xa9liodrome","H\xc3\xa9ro\xc3\xafne de l'h\xc3\xa9liodrome",False
161,"Chasseur de monstres","Chasseuse de monstres",False
162,"Pisteur de monstres","Pisteuse de monstres",False
163,"Traqueur de monstres","Traqueuse de monstres",False
164,"Chasseur de primes","Chasseuse de primes",False
165,"Soldat de fortune","Soldate de fortune",False
166,"Traqueur impitoyable","Traqueuse impitoyable",False
167,"Ravageur de rafflesia","Ravageuse de rafflesia",False
168,"Massacreur de M\xc3\xa9lusine","Massacreuse de M\xc3\xa9lusine",False
169,"\xc3\x89lagueur de bio-tr\xc3\xa9ant","\xc3\x89lagueuse de bio-tr\xc3\xa9ant",False
170,"Le Dominateur","La Dominatrice",False
171,"Le D\xc3\xa9monteur","La D\xc3\xa9monteuse",False
172,,,False
173,"D\xc3\xa9tecteur de coffre au tr\xc3\xa9sor","D\xc3\xa9tectrice de coffre au tr\xc3\xa9sor",False
174,"Protecteur d'\xc3\x89orz\xc3\xa9a","Protectrice d'\xc3\x89orz\xc3\xa9a",False
175,"Postier exp\xc3\xa9riment\xc3\xa9","Posti\xc3\xa8re exp\xc3\xa9riment\xc3\xa9e",False
176,bxc3\x89gide d'Ehcatl",bxc3\x89gide d'Ehcatl",False
177,"Le N\xc3\xa9gociateur","La N\xc3\xa9gociatrice",False
178,"L'Acheveur du Fl\xc3\xa9au","L'Acheveuse du Fl\xc3\xa9au",False
179,"Le Neptomane","La Neptomane",False
180,"P\xc3\xaacheur de l\xc3\xa9gendes","P\xc3\xaacheuse de l\xc3\xa9gendes",False
181,,,False
182,"Protecteur de l'ombre","Protectrice de l'ombre",False
183,"Brise-glace","Brise-glace",False
184,"L'Optimiste","L'Optimiste",False
185,"L'Aristocrate","L'Aristocrate",False
186,"Archerot","Archerot",False
187,"Dompteur de Kirin","Dompteuse de Kirin",False
188,"L'In\xc3\xa9branlable","L'In\xc3\xa9branlable",False
189,"Tueur en s\xc3\xa9rie","Tueuse en s\xc3\xa9rie",False
190,"L'Abattoir","L'Abattoir",False
191,"La Main de lumi\xc3\xa8re","La Main de lumi\xc3\xa8re",False
192,"La Terre de lumi\xc3\xa8re","La Terre de lumi\xc3\xa8re",False
193,"L'\xc3\x89veilleur","L'\xc3\x89veilleuse",False
194,"Le Marionnettiste","La Marionnettiste",False
195,"Le Flambeur","La Flambeuse",False
196,"L'As des As","L'As des As",False
197,"\xc3\x89leveur de champions","\xc3\x89leveuse de champions",False
198,"Dresseur de chocobo","Dresseuse de chocobo",False
199,"Le Poulain","La Pouliche",False
200,"L'\xc3\x89talon","L'\xc3\x89talon",False
201,"La B\xc3\xaate de course","La B\xc3\xaate de course",False
202,"Le Pur-sang","La Pur-sang",False
203,"Amateur de cartes","Amatrice de cartes",False
204,"Ludocartophile","Ludocartophile",False
205,"Le Trinitaire","La Trinitaire",False
206,"Le Duelliste","La Duelliste",False
207,"Joueur dans l'\xc3\xa2me","Joueuse dans l'\xc3\xa2me",False
208,"Esquiveur de rafales","Esquiveuse de rafales",False
209,"Le Roi de la tombola","La Reine de la tombola",False
210,"Le Millionnaire","La Millionnaire",False
211,"Porteur d'espoir","Porteuse d'espoir",False
212,"Ma\xc3\xaetre postier","Ma\xc3\xaetre posti\xc3\xa8re",False
213,"Chasseur de Fabul\xc5\x93ufs","Chasseuse de Fabul\xc5\x93ufs",False
214,"L'Incroyant","L'incroyante",False
215,"Le Rachet\xc3\xa9","La Rachet\xc3\xa9e",False
216,"Tueur de Nidhogg","Tueuse de Nidhogg",False
217,"Lame d'argent","Lame d'argent",False
218,"Enquiquineur imp\xc3\xa9rial","Enquiquineuse imp\xc3\xa9riale",False
219,"Sous-Preux","Sous-Preuse",False
220,"Briseur d'Ascalon","Briseuse d'Ascalon",False
221,"Le Pacificateur","La Pacificatrice",False
222,"Gardien du serment","Gardienne du serment",False
223,"Ouvreur du quatorzi\xc3\xa8me chakra","Ouvreuse du quatorzi\xc3\xa8me chakra",False
224,"C\xc5\x93ur de mithril","C\xc5\x93ur de mithril",False
225,"Dragon c\xc3\xa9leste","Dragon c\xc3\xa9leste",False
226,"A\xc3\xa8de des cieux","A\xc3\xa8de des cieux",False
227,"\xc3\x82me purificatrice","\xc3\x82me purificatrice",False
228,"L'Annihilateur","L'Annihilatrice",False
229,"Ma\xc3\xaetre de la Transe","Ma\xc3\xaetresse de la Transe",False
230,"Marin-soldat de la 7e \xc3\xa8re","Marin-soldate de la 7e \xc3\xa8re",False
231,"Vengeur de l'ombre","Vengeresse de l'ombre",False
232,"Disciple des abysses","Disciple des abysses",False
233,"Le Sauveur","Le Sauveur",False
234,"B\xc3\xa9ni des \xc3\xa9toiles","B\xc3\xa9nie des \xc3\xa9toiles",False
235,"Menotteur indigo","Menotteuse indigo",False
236,"D\xc3\xa9celeur de faux dieux","D\xc3\xa9celeuse de faux dieux",False
237,"Aventurier volatil","Aventuri\xc3\xa8re volatile",False
238,,,False
239,"Grand ma\xc3\xaetre de la guerre","Grande ma\xc3\xaetresse de la guerre",False
240,"Grand ma\xc3\xaetre de la magie","Grande ma\xc3\xaetresse de la magie",False
241,"Guide des t\xc3\xa9n\xc3\xa8bres","Guide des t\xc3\xa9n\xc3\xa8bres",False
242,"L'\xc3\x89p\xc3\xa9e implacable","L'\xc3\x89p\xc3\xa9e implacable",False
243,"Gardien du savoir","Gardienne du savoir",False
244,,,False
245,,,False
246,,,False
247,,,False
248,"Grand ma\xc3\xaetre de la main","Grande ma\xc3\xaetresse de la main",False
249,"Grand ma\xc3\xaetre de la terre","Grande ma\xc3\xaetresse de la terre",False
250,"Fa\xc3\xa7onneur de merveilles","Fa\xc3\xa7onneuse de merveilles",False
251,"Amasseur de merveilles","Amasseuse de merveilles",False
252,"Partenaire en affaire","Partenaire en affaire",False
253,"Ma\xc3\xaetre menuisier","Ma\xc3\xaetre menuisi\xc3\xa8re",False
254,"Ma\xc3\xaetre forgeron","Ma\xc3\xaetre forgeronne",False
255,"Ma\xc3\xaetre armurier","Ma\xc3\xaetre armuri\xc3\xa8re",False
256,"Ma\xc3\xaetre orf\xc3\xa8vre","Ma\xc3\xaetre orf\xc3\xa8vre",False
257,"Ma\xc3\xaetre tanneur","Ma\xc3\xaetre tanneuse",False
258,"Ma\xc3\xaetre couturier","Ma\xc3\xaetre couturi\xc3\xa8re",False
259,"Ma\xc3\xaetre alchimiste","Ma\xc3\xaetre alchimiste",False
260,"Ma\xc3\xaetre cuisinier","Ma\xc3\xaetre cuisini\xc3\xa8re",False
261,"Ma\xc3\xaetre mineur","Ma\xc3\xaetre mineuse",False
262,"Ma\xc3\xaetre botaniste","Ma\xc3\xaetre botaniste",False
263,"Ma\xc3\xaetre p\xc3\xaacheur","Ma\xc3\xaetre p\xc3\xaacheuse",False
264,"Le Chanceux","La Chanceuse",False
265,"Bon Samaritain","Bon Samaritain",False
