132,3228,1047,1
133,3466,1048,1
134,3689,1049,1
135,3897,1050,1
136,2633,4005,4
137,2634,4006,4
138,4201,4007,4
139,4202,4008,4
140,4203,4009,4
141,6102,4012,4
142,6103,4013,4
143,6104,4014,4
144,6105,4015,4
145,7889,1026,1
146,7890,1027,1
147,7891,1028,1
148,7892,1029,1
149,7893,1030,1
150,2632,4001,4
151,2637,4002,4
152,3519,4003,4
153,3744,4004,4
154,6106,2005,2
155,6964,2006,2
156,6965,2007,2
157,6966,2008,2
158,6967,2009,2
159,6094,2038,2
160,6096,2039,2
161,6098,2047,2
162,6100,2048,2
163,6095,2056,2
164,6097,2057,2
165,6099,2064,2
166,6101,2065,2
167,6107,2091,2
168,6108,2092,2
169,6111,3004,3
170,6109,3006,3
171,6110,3007,3
172,6119,3021,3
173,6120,3022,3
174,6121,3023,3
175,6122,3024,3
176,6123,3025,3
177,6124,3027,3
178,6125,3028,3
179,6126,3029,3
180,6127,3030,3
181,6128,3031,3
182,6129,3032,3
183,6130,3033,3
184,6131,3034,3
185,6132,3035,3
186,6133,3036,3
187,6134,3037,3
188,6135,3038,3
189,6136,3039,3
190,6137,3040,3
191,6116,3050,3
192,6117,3051,3
193,6118,3052,3
194,2994,3055,3
195,2327,1051,1
196,2354,1052,1
197,2379,1053,1
198,2404,1054,1
199,2429,1055,1
200,2455,1056,1
201,2480,1057,1
202,2506,1058,1
203,2532,1059,1
204,2558,1060,1
205,2584,1061,1
206,6033,2116,2
207,6035,2117,2
208,6034,2118,2
209,6036,2119,2
210,6037,2120,2
211,6038,2121,2
212,6039,2122,2
213,6040,2123,2
214,6045,2124,2
215,6046,2125,2
216,6047,2126,2
217,6048,2127,2
218,6041,2128,2
219,6042,2129,2
220,6043,2130,2
221,6044,2131,2
222,6112,2132,2
223,6968,2101,2
224,6969,2102,2
225,6970,2103,2
226,6971,2109,2
227,6972,2110,2
228,6973,2111,2
229,6974,2112,2
230,6975,2113,2
231,6976,2114,2
232,6977,2115,2
233,8532,2079,2
234,8533,2080,2
235,8534,2081,2
236,8535,2082,2
237,8536,2083,2
238,8537,2084,2
239,8711,2096,2
240,8712,2097,2
241,8713,2098,2
242,8714,2099,2
243,8715,2100,2
244,9317,3008,3
245,8717,3020,3
246,9381,3026,3
247,9268,2010,2
248,9269,2011,2
249,9270,2012,2
250,9271,2013,2
251,9272,2104,2
252,9273,2105,2
253,9274,2106,2
254,9275,2107,2
255,9290,2108,2
256,0,0,4
257,0,0,4
258,0,0,4
259,0,0,4
260,10316,2040,2
261,10317,2049,2
262,10318,2058,2
263,10319,2066,2
264,10320,2041,2
265,10321,2050,2
266,0,0,4
267,10329,4028,4
268,10330,4029,4
269,10331,4030,4
270,12035,4031,4
271,12036,4032,4
272,12037,4033,4
273,12038,4034,4
274,12039,4035,4
275,12513,3057,3
276,12514,3058,3
277,12515,3059,3
278,12516,3060,3
279,12517,3061,3
280,6113,4010,4
281,7545,4022,4
282,8566,4011,4
283,8576,2133,2
284,9460,4023,4
285,10042,4024,4
286,10043,4025,4
287,10044,4026,4
288,10045,4027,4
289,10066,2018,2
290,10067,2029,2
291,10068,2030,2
292,10069,2032,2
293,10070,2031,2
294,10065,3056,3
295,0,0,0
296,0,0,0
297,0,0,0
298,0,0,0
299,0,0,0
300,0,0,0
301,0,0,0
302,0,0,0
303,0,0,0
304,0,0,0
305,0,0,0
306,0,0,0
307,0,0,0
308,0,0,0
309,0,0,0
310,0,0,0
311,0,0,0
312,0,0,0
313,0,0,0
314,0,0,0
315,0,0,0
316,0,0,0
317,0,0,0
318,0,0,0
319,0,0,0
