33,"Knochenbrecher","Du f\xc3\xbchrst eine physische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 100\x02\x10\x01\x03Zusatzeffekt: Schaden \xc3\xbcber Zeit\x02\x10\x01\x03Attacke-Wert: 20, Dauer: \x02\x08\x1d\xe0\xe9I\x1d\xff\x16\x02\x08\x12\xe4\xe9E\x04\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x1f\x13\x03\x03\x13\x03 Sekunden",0,256,0,1875,80,0,0,0,25,0,321,3,0,204,6,1,0,0,5,0,58,7,0,45,2,0,0,3,-1,0,-1,True,True,True
34,"Blutbad","Du wandelst 25 % des physischen Schadens, den du austeilst, in LP um.\x02\x10\x01\x03Dauer: \x02\x08\x1d\xe0\xe9I\x15\xff\x16\x02\x08\x12\xe4\xe9E\x04\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x1f\x10\x03\x03\x10\x03 Sekunden",0,251,0,1875,0,0,0,0,900,0,380,4,0,0,8,1,0,0,0,0,5,0,0,43,1,0,0,3,0,0,0,True,True,True
35,"Sch\xc3\xa4delspalter","Du f\xc3\xbchrst eine physische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 100\x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit\x02\x10\x01\x03Kombo-Bedingung: Gewaltiger Hieb\x02\x10\x01\x03Attacke-Wert: 200\x02\x08]\xe0\xe9I\x1f\xffU\x02\x08Q\xe4\xe9E\x16\xffI\x02\x10\x01\x03Bonus bei Verteidiger: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Zorn\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",0,257,0,1875,60,0,31,0,25,0,320,3,0,203,4,1,0,0,5,0,58,7,0,45,2,0,0,3,-1,0,-1,True,True,True
36,"Gnadensto\xc3\x9f","Du f\xc3\xbchrst eine physische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 200\x02\x10\x01\x03Bedingung: LP des Gegners unter 20 %\x02\x10\x01\x03T\xc3\xb6tet die Attacke den Gegner, regenerierst du 20 % deiner Maximal-LP.",0,265,0,1875,0,0,0,0,900,0,381,4,0,0,26,1,0,0,0,6,6,7,0,43,2,0,0,3,-1,0,-1,True,True,True
37,"Verst\xc3\xbcmmelung","Du f\xc3\xbchrst eine physische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 100\x02\x10\x01\x03Kombo-Bedingung: Gewaltiger Hieb\x02\x10\x01\x03Attacke-Wert: 190\x02\x10\x01\x03Bonus: +20 % Schaden, Dauer: \x02\x08\x1d\xe0\xe9I1\xff\x16\x02\x08\x12\xe4\xe9E\x04\x19\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x19\x13\x03\x03\x13\x03 Sekunden\x02\x08]\xe0\xe9I\x1f\xffU\x02\x08Q\xe4\xe9E\x16\xffI\x02\x10\x01\x03Bonus bei Verteidiger: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Zorn\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",0,255,0,1875,60,0,31,0,25,0,322,3,0,0,18,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
38,"Tollwut","Deine Attacke ist um 50 % erh\xc3\xb6ht.\x02\x10\x01\x03Dauer: \x02\x08\x1d\xe0\xe9I%\xff\x16\x02\x08\x12\xe4\xe9E\x04\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x15\x10\x03\x03\x10\x03 Sekunden\x02\x10\x01\x03Nach Ende des Effekts kannst du f\xc3\xbcr 5 Sekunden keine Waffenfertigkeiten einsetzen.\x02\x08i\xe0\xe9I\x1f\xffa\x02\x08]\xe4\xe9E\x16\xffU\x02\x10\x01\x03Zusatzeffekt bei Verteidiger: Du erh\xc3\xa4ltst den Status Zorn\x02\x10\x01\x03Dauer: 30 Sekunden\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",0,259,0,1875,0,0,0,0,900,0,382,4,0,0,22,1,0,0,0,0,7,0,0,44,1,0,0,3,0,0,0,True,True,True
39,"Rohe Gewalt","Du f\xc3\xbchrst eine physische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 100\x02\x10\x01\x03Zusatzeffekt: Bet\xc3\xa4ubung, Dauer: \x02\x08\x1d\xe0\xe9I!\xff\x16\x02\x08\x12\xe4\xe9E\x04\x06\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x06\x04\x03\x03\x04\x03 Sekunden\x02\x08[\xe0\xe9I!\xffS\x02\x08O\xe4\xe9E\x04\xff\x1e\x02\x10\x01\x03Dauer bei PvP: 3 Sekunden\xff*\x02\x08&\xe4\xe9E\x16\xff\x1e\x02\x10\x01\x03Dauer bei PvP: 3 Sekunden\xff\x01\x03\x03\xff\x01\x03",0,253,0,1875,0,0,0,0,200,0,324,4,0,0,10,1,0,0,0,0,2,7,0,44,2,0,0,3,-1,0,-1,True,True,True
40,"Kampfrausch","Deine maximalen LP werden um \x02\x08\x1d\xe0\xe9I-\xff\x16\x02\x08\x12\xe4\xe9E\x04\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x15\x0b\x03\x03\x0b\x03 % erh\xc3\xb6ht und um diesen Betrag aufgef\xc3\xbcllt.\x02\x10\x01\x03Dauer: 20 Sekunden",0,263,0,1875,0,0,0,0,1200,0,383,4,0,0,34,1,0,0,0,0,9,0,0,44,1,0,0,3,0,0,0,True,True,True
41,"Kahlrodung","Du f\xc3\xbchrst eine physische Attacke auf die f\xc3\xa4cherf\xc3\xb6rmig vor dir stehenden Gegner aus.\x02\x10\x01\x03Attacke-Wert: 120\x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit",0,254,0,1940,130,0,0,0,25,0,309,3,0,0,12,3,8,0,5,0,58,7,0,44,2,0,0,3,8,0,-1,True,True,True
42,"Sturmkeil","Du f\xc3\xbchrst eine physische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 100\x02\x10\x01\x03Kombo-Bedingung: Verst\xc3\xbcmmelung\x02\x10\x01\x03Attacke-Wert: 250\x02\x10\x01\x03Bonus: Du absorbierst 50 % des ausgeteilten Schadens als eigene LP und verringerst den ausgeteilten Schaden des Ziels um 10 %.\x02\x10\x01\x03Dauer: 20 Sekunden\x02\x08i\xe0\xe9I\x1f\xffa\x02\x08]\xe4\xe9E\x16\xffU\x02\x10\x01\x03Zusatzeffekt bei Verteidiger: Du erh\xc3\xa4ltst den Status Zorn\x02\x10\x01\x03Dauer: 30 Sekunden\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",0,258,0,1875,60,0,37,0,25,0,323,3,0,0,38,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
43,"Holmgang","Holt den Gegner heran und hindert ihn und dich selbst an der Bewegung.\x02\x10\x01\x03Dauer: 6 Sekunden\x02\x10\x01\x03Fast alle Attacken lassen dir mindestens 1 LP \xc3\xbcbrig.",0,266,0,1875,0,0,0,0,1800,0,385,4,0,0,42,1,0,0,0,0,12,0,0,44,2,0,0,3,6,0,0,True,True,True
44,"Rachsucht","Du verringerst bei jeder Attacke den erlittenen Schaden um 30 % und schl\xc3\xa4gst mit Attacke-Wert 50 zur\xc3\xbcck.\x02\x10\x01\x03Dauer: 15 Sekunden\x02\x08i\xe0\xe9I\x1f\xffa\x02\x08]\xe4\xe9E\x16\xffU\x02\x10\x01\x03Zusatzeffekt bei Verteidiger: Du erh\xc3\xa4ltst den Status Zorn\x02\x10\x01\x03Dauer: 30 Sekunden\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",0,267,0,1875,0,0,0,0,1200,0,388,4,0,0,46,1,0,0,0,0,10,0,0,44,1,0,0,3,0,0,0,True,True,True
45,"Sturmbrecher","Du f\xc3\xbchrst eine physische Attacke durch.\x02\x10\x01\x03Attacke-Wert: 100\x02\x10\x01\x03Kombo-Bedingung: Verst\xc3\xbcmmelung, Attacke-Wert: 270\x02\x10\x01\x03Bonus: Hiebresistenz des Gegners ist um 10 % verringert und die Wirkung von Heilmagie auf ihn ist um 20 % reduziert. \x02\x10\x01\x03Dauer: 20 Sekunden\x02\x10\x01\x03Bonus wirkt nicht w\xc3\xa4hrend Zusatzeffekt von Tanzende Schneide des Schurken.\x02\x08b\xe0\xe9I\x1f\xffZ\x02\x08V\xe4\xe9E\x16\xffN\x02\x10\x01\x03Bonus bei Verteidiger: Du erh\xc3\xa4ltst den Status Zorn\x02\x10\x01\x03Dauer: 30 Sekunden\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",0,264,0,1875,60,0,37,0,25,0,329,3,0,0,50,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
46,"Tomahawk","Du f\xc3\xbchrst eine Fernkampfattacke aus.\x02\x10\x01\x03Attacke-Wert: 130 \x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit",74,261,0,1875,120,0,0,0,25,0,328,3,0,0,15,1,0,0,5,0,58,7,0,44,2,0,0,3,15,0,-1,True,True,True
47,"Fleischerbeil","Du f\xc3\xbchrst eine physische Attacke aus. \x02\x10\x01\x03Attacke-Wert: 100 \x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit \x02\x10\x01\x03Kombo-Bedingung: Sch\xc3\xa4delspalter, Attacke-Wert: 280\x02\x08b\xe0\xe9I\x1f\xffZ\x02\x08V\xe4\xe9E\x16\xffN\x02\x10\x01\x03Bonus bei Verteidiger: Du erh\xc3\xa4ltst den Status Zorn\x02\x10\x01\x03Dauer: 30 Sekunden\xff\x01\x03\xff\x01\x03\x02\x08\\\xe0\xe9I5\xffT\x02\x08P\xe4\xe9E\x16\xffH\x02\x10\x01\x03Bonus bei Erl\xc3\xb6ser: Du erh\xc3\xa4ltst f\xc3\xbcr 30 Sekunden den Status Abkehr\xff\x01\x03\xff\x01\x03",75,262,0,1875,60,0,35,0,25,0,325,3,0,0,30,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
48,"Verteidiger","Deine maximalen LP sind um 25 % erh\xc3\xb6ht, erhaltene Heilmagie um 20 % wirksamer, die Pr\xc3\xa4zision um 5 % erh\xc3\xb6ht und die Feindseligkeit gegen dich nimmt zu, daf\xc3\xbcr ist dein ausgeteilter Schaden um 25 % reduziert.\x02\x10\x01\x03Effekt wird erst durch erneute Anwendung beendet.\x02\x10\x01\x03Wenn bestimmte Kommandos w\xc3\xa4hrend der Wirkungsdauer ausgef\xc3\xbchrt werden, erh\xc3\xa4ltst du eine Stufe des Status Zorn. Jede Stufe bewirkt +2 % auf deine kritische Trefferrate, maximal 5 Stufen stapelbar. Wird Verteidiger beendet, enden auch alle Zorn-Effekte.\x02\x08\xf0\xe1\xe0\xe9I5\xff\xf0\xd8\x02\x08\xf0\xd3\xe4\xe9E\x16\xff\xcc\x02\x10\x01\x03Kann nicht zugleich mit Erl\xc3\xb6ser eingesetzt werden.\x02\x10\x01\x03Bei Wechsel zu Erl\xc3\xb6ser erh\xc3\xa4ltst du so viele Einheiten Abkehr, wie du Zorn gestapelt hattest.\x02\x10\x01\x03Gemeinsamer Reaktivierungs-Timer mit Erl\xc3\xb6ser.\xff\x01\x03\xff\x01\x03",41,2551,0,1875,0,0,0,0,100,91,384,4,0,0,30,1,0,0,0,0,1,0,0,22,1,0,0,21,0,0,0,True,True,True
49,"Tier in dir","Du f\xc3\xbchrst eine physische Attacke aus. \x02\x10\x01\x03Attacke-Wert: 300\x02\x10\x01\x03Kann nur w\xc3\xa4hrend des Status Zorn V ausgef\xc3\xbchrt werden und beendet diese Effekte. Keine Reduktion ausgeteilten Schadens, auch wenn Verteidiger aktiv ist.\x02\x10\x01\x03Zusatzeffekt: LP in H\xc3\xb6he des ausgeteilten Schadens werden regeneriert\x02\x10\x01\x03Zusatzeffekt: Erlittener Schaden wird um 20 % reduziert\x02\x10\x01\x03Dauer: 6 Sekunden",42,2553,0,1875,97,97,0,0,25,0,330,3,0,0,35,1,0,0,10,32,58,7,0,22,2,0,0,21,-1,0,-1,True,True,True
50,"Entfesselt","Hebt die Reduktion ausgeteilten Schadens auf, die Verteidiger bewirken w\xc3\xbcrde.\x02\x10\x01\x03Dauer: 20 Sekunden\x02\x10\x01\x03Kann nur w\xc3\xa4hrend Zorn V ausgef\xc3\xbchrt werden und beendet diesen Status. Wird Verteidigerbeendet, endet auch Entfesselt.",43,2554,0,1875,97,97,0,0,1200,0,386,4,0,0,40,1,0,0,10,32,11,0,0,22,1,0,0,21,0,0,0,True,True,True
51,"Kreiselklinge","Du f\xc3\xbchrst eine Attacke auf alle umstehenden Gegner aus.\x02\x10\x01\x03Attacke-Wert: 200\x02\x10\x01\x03Hebt die Reduktion ausgeteilten Schadens auf, die Verteidiger bewirken w\xc3\xbcrde.\x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit\x02\x10\x01\x03Kann nur w\xc3\xa4hrend Zorn V ausgef\xc3\xbchrt werden und beendet diesen Status.",44,2552,0,1916,97,97,0,0,25,0,327,3,0,0,45,2,5,0,10,32,58,7,0,22,2,0,0,21,0,0,-1,True,True,True
52,"Schlachtruf","\x02\x08\xf0\xee\xe0\xe9I5\xff\x9e\x02\x08\x9a\xe4\xe9E\x16\xffIDu stapelst sofort 5 Einheiten des Status Abkehr.\x02\x10\x01\x03Bedingung: Erl\xc3\xb6ser\xffJDu stapelst sofort 5 Einheiten des Status Zorn.\x02\x10\x01\x03Bedingung: Verteidiger\x03\xffJDu stapelst sofort 5 Einheiten des Status Zorn.\x02\x10\x01\x03Bedingung: Verteidiger\x03",45,2555,0,1875,0,0,0,0,600,0,387,4,0,0,50,1,0,0,0,41,4,0,0,22,1,0,0,21,0,0,0,True,True,True
