39,"Baumschnecke","Baumschnecken",3,1,0,1,1,0
40,"Glitscher","Glitscher",4,2,0,1,0,0
41,"Mistfliegenschwarm","Mistfliegenschw\xc3\xa4rme",4,2,0,1,0,0
42,"Yarzon","Yarzons",4,1,0,1,0,0
43,"Stechm\xc3\xbccke","Stechm\xc3\xbccken",3,1,0,1,1,0
44,"hopsend[a] Haarm\xc3\xbccke","hopsend[a] Haarm\xc3\xbccken",3,1,0,1,1,0
45,"Irrlicht","Irrlichter",4,2,0,1,2,0
46,"Plasmodium","Plasmodien",4,1,0,1,2,0
47,"Forst-Fungus","Forst-Fungi",3,1,0,1,0,0
48,"Kr\xc3\xb6tenstuhl","Kr\xc3\xb6tenst\xc3\xbchle",4,2,0,1,0,0
49,"Marienk\xc3\xa4fer","Marienk\xc3\xa4fer",4,2,0,1,0,0
50,"Goblin-Strolch","Goblin-Strolche",2,2,0,1,0,0
51,"Alpha-Anolis","Alpha-Anolis",3,1,0,1,0,0
52,"Rotbauch-Sp\xc3\xa4her","Rotbauch-Sp\xc3\xa4her",4,2,0,1,0,0
53,"Hoplomachus[p] der III. Kohorte","Hoplomachii[p] der III. Kohorte",3,1,0,1,0,0
54,"Hornissenschwarm","Hornissenschw\xc3\xa4rme",4,2,0,1,0,0
55,"Thanatos","Thanatos",3,1,0,1,0,0
56,"Wasser-Exergon","Wasser-Exergone",4,2,0,1,2,0
57,"Decurio[p] der III. Kohorte","Decurionen[p] der III. Kohorte",4,1,0,1,0,0
58,"Laquearius[p] der III. Kohorte","Laquearii[p] der III. Kohorte",3,1,0,1,0,0
59,"Eques[p] der III. Kohorte","Equites[p] der III. Kohorte",3,1,0,1,0,0
60,"Secutor[p] der III. Kohorte","Secutoren[p] der III. Kohorte",4,1,0,1,0,0
61,"Signifer[p] der III. Kohorte","Signiferi[p] der III. Kohorte",4,1,0,1,0,0
62,"Pterosaurus","Pterosaurier",3,2,0,1,0,0
63,"Pudding","Puddinge",4,2,0,1,0,0
64,"silvanisch[a] Kreischerin","silvanisch[a] Kreischerinnen",3,1,0,1,1,0
65,"silvanisch[a] Seufzerin","silvanisch[a] Seufzerinnen",3,1,0,1,1,0
66,"silvanisch[a] Keiferin","silvanisch[a] Keiferinnen",3,1,0,1,1,0
67,"Sylphen-Kreischerin","Sylphen-Kreischerinnen",3,1,0,1,1,0
68,"Sylphen-Seufzerin","Sylphen-Seufzerinnen",3,1,0,1,1,0
69,"Sylphen-Keiferin","Sylphen-Keiferinnen",3,1,0,1,1,0
70,"Sylphen-S\xc3\xa4ngerin","Sylphen-S\xc3\xa4ngerinnen",3,1,0,1,1,0
71,"Silbexio","Silbexio",3,1,0,0,1,1
72,"Bockmann","Bockmann",3,1,0,0,0,1
73,"Gro\xc3\x9fk\xc3\xb6nig Galvanth","Gro\xc3\x9fk\xc3\xb6nig Galvanth",3,1,0,0,0,1
74,"Schredder","Schredder",3,1,0,0,0,1
75,"Aerico","Aerico",3,1,0,0,0,1
76,"gelmorrisch[a] Holmheber","gelmorrisch[a] Holmheber",4,2,0,1,0,0
77,"gelmorrisch[a] Zahnr\xc3\xa4dlerin","gelmorrisch[a] Zahnr\xc3\xa4dlerinnen",3,1,0,1,1,0
78,"gelmorrisch[a] Nagelsp\xc3\xbcrer","gelmorrisch[a] Nagelsp\xc3\xbcrer",4,2,0,1,0,0
79,"Dalamud-Priester","Dalamud-Priester",4,2,0,1,0,0
80,"Rotbauch-Wache","Rotbauch-Wachen",3,1,0,1,1,0
81,"Giftstachel Severaint","Giftstachel Severaint",3,1,0,0,0,1
82,"Rotbauch-Nesth\xc3\xbcter","Rotbauch-Nesth\xc3\xbcter",4,2,0,1,0,0
83,"Rotbauch-Blinzler","Rotbauch-Blinzler",4,2,0,1,0,0
84,"Rotbauch-Singstimme","Rotbauch-Singstimmen",3,1,0,1,1,0
85,"Dofagan [t] B\xc3\xbc\xc3\x9fer[p]","Dofagan [t] B\xc3\xbc\xc3\x9fer[p]",4,2,0,0,0,1
86,"K\xc3\xb6ter-Steuermann","K\xc3\xb6ter-Steuerm\xc3\xa4nner",4,2,0,1,0,0
87,"K\xc3\xb6ter-Matrose","K\xc3\xb6ter-Matrosen",8,1,0,1,0,0
88,"K\xc3\xb6ter-Maschinist","K\xc3\xb6ter-Maschinisten",6,1,0,1,0,0
89,"K\xc3\xb6ter-Kanonier","K\xc3\xb6ter-Kanoniere",4,2,0,1,0,0
90,"Sammler-Spriggan","Sammler-Spriggans",4,1,0,1,0,0
91,"Spriggan","Spriggans",4,1,0,1,0,0
92,"Antares","Antares",3,1,0,0,0,1
93,"Sargas","Sargas",3,1,0,0,0,1
94,"Shaula","Shaula",3,1,0,0,0,1
95,"schmelzend[a] Pudding","schmelzend[a] Puddinge",4,2,0,1,0,0
96,"Hekatoncheir-Aufseher","Hekatoncheir-Aufseher",4,2,0,1,0,0
97,"Hekatoncheir-Steinsto\xc3\x9fer","Hekatoncheir-Steinsto\xc3\x9fer",4,2,0,1,0,0
98,"Hekatoncheir-Schockblocker","Hekatoncheir-Schockblocker",4,2,0,1,0,0
99,"Hekatoncheir-Handrammer","Hekatoncheir-Handrammer",4,2,0,1,0,0
100,"Hekatoncheir-Sprengmeister","Hekatoncheir-Sprengmeister",4,2,0,1,0,0
101,"Gyges [t] Gro\xc3\x9f[a]","Gyges [t] Gro\xc3\x9f[a]",3,1,0,0,0,1
102,"Ixal-Schwertk\xc3\xa4mpfer","Ixal-Schwertk\xc3\xa4mpfer",4,2,0,1,0,0
103,"Ixal-Mutschwinge","Ixal-Mutschwingen",3,1,0,1,1,0
104,"Ixal-Flinkschnabel","Ixal-Flinkschn\xc3\xa4bel",4,2,0,1,0,0
105,"Ixal-Nebelrufer","Ixal-Nebelrufer",4,2,0,1,0,0
106,"Coeurl","Coeurl",3,1,0,1,0,0
107,"Mandragora","Mandragoras",3,1,0,1,1,0
108,,,0,0,0,0,0,0
109,"Totengr\xc3\xa4ber","Totengr\xc3\xa4ber",4,2,0,1,0,0
110,"Skelettkrieger","Skelettkrieger",4,2,0,1,0,0
111,"Gruftmilbe","Gruftmilben",3,1,0,1,1,0
112,"klein[a] Kalong","klein[a] Kalongs",4,1,0,1,0,0
113,"Erd-Exergon","Erd-Exergone",4,2,0,1,2,0
114,"Eis-Exergon","Eis-Exergone",4,2,0,1,2,0
115,"Wind-Exergon","Wind-Exergone",4,2,0,1,2,0
116,"Feuer-Exergon","Feuer-Exergone",4,2,0,1,2,0
117,"Blitz-Exergon","Blitz-Exergone",4,2,0,1,2,0
118,"M\xc3\xbcckenschwarm","M\xc3\xbcckenschw\xc3\xa4rme",4,2,0,1,0,0
119,"Octavel [t] Unerbittlich[a]","Octavel [t] Unerbittlich[a]",3,1,0,0,0,1
120,"Anolis","Anolis",3,1,0,1,0,0
121,"Rotbauch-Schw\xc3\xa4rmer","Rotbauch-Schw\xc3\xa4rmer",4,2,0,1,0,0
122,"Rotbauch-Aufspie\xc3\x9fer","Rotbauch-Aufspie\xc3\x9fer",4,2,0,1,0,0
123,"giftig[a] Fledermausfalle","giftig[a] Fledermausfallen",3,1,0,1,1,0
124,"giftig[a] Fliegenfalle","giftig[a] Fliegenfallen",3,1,0,1,1,0
125,"Eiterd\xc3\xa4monenschnake","Eiterd\xc3\xa4monenschnaken",3,1,0,1,1,0
126,"Riesenschnecke","Riesenschnecken",3,1,0,1,1,0
127,"Gigantenschnecke","Gigantenschnecken",3,1,0,1,1,0
128,"Baumschrat-Ableger","Baumschrat-Ableger",4,2,0,1,0,0
129,"Leuchtk\xc3\xa4fer","Leuchtk\xc3\xa4fer",4,2,0,1,0,0
130,"Lindwurm","Lindw\xc3\xbcrmer",4,2,0,1,0,0
131,"Krater-Golem","Krater-Golems",4,1,0,1,0,0
132,"Rauchbomber","Rauchbomber",4,2,0,1,0,0
133,"Riesenfledermaus","Riesenflederm\xc3\xa4use",3,2,0,1,1,0
134,"unrein[a] Erd-Exergon","unrein[a] Erd-Exergone",4,2,0,1,2,0
135,"unrein[a] Wind-Exergon","unrein[a] Wind-Exergone",4,2,0,1,2,0
136,"unrein[a] Wasser-Exergon","unrein[a] Wasser-Exergone",4,2,0,1,2,0
137,"umherirrend[a] Skelett","umherirrend[a] Skelette",4,2,0,1,2,0
138,"Rotbauch-Jack","Rotbauch-Jacks",4,1,0,1,0,0
139,"Coeurlklauen-J\xc3\xa4gerin","Coeurlklauen-J\xc3\xa4gerinnen",3,1,0,1,1,0
140,"Coeurlklauen-Wilderin","Rotbauch-Wilderinnen",3,1,0,1,1,0
141,"parasit\xc3\xa4r[a] Fungus","parasit\xc3\xa4r[a] Fungi",3,1,0,1,0,0
142,"jung[a] Antilopenbock","jung[a] Antilopenb\xc3\xb6cke",4,2,0,1,0,0
143,"Ak-Inik-Knappe","Ak-Inik-Knappen",8,1,0,1,0,0
144,"Ak-Mena-Knappe","Ak-Mena-Knappen",8,1,0,1,0,0
145,"Aask\xc3\xa4fer","Aask\xc3\xa4fer",4,2,0,1,0,0
146,"Fleischfliegenschwarm","Fleischfliegenschw\xc3\xa4rme",4,2,0,1,0,0
147,"Ackerlicht","Ackerlichter",4,2,0,1,2,0
148,"d\xc3\xbcster[a] Lampe","d\xc3\xbcster[a] Lampen",3,1,0,1,1,0
149,"Hordenmilbe","Hordenmilben",3,1,0,1,1,0
150,"Bastardmilbe","Bastardmilben",3,1,0,1,1,0
151,"Drecklaus","Dreckl\xc3\xa4use",3,2,0,1,1,0
152,"Nichtsflamme","Nichtsflammen",3,1,0,1,1,0
153,"Kerker-Pterosaurus","Kerker-Pterosaurier",3,2,0,1,0,0
154,"Mun-Tuy-Sch\xc3\xb6ssling","Mun-Tuy-Sch\xc3\xb6sslinge",4,2,0,1,0,0
155,"Milbenfalle","Milbenfallen",3,1,0,1,1,0
156,"W\xc3\xa4chter-Laterne","W\xc3\xa4chter-Laternen",3,1,0,1,1,0
157,"Zellenmilbe","Zellenmilben",3,1,0,1,1,0
158,"Knastpudding","Knastpuddinge",4,2,0,1,0,0
159,"Witwentr\xc3\xb6ster","Witwentr\xc3\xb6ster",4,2,0,1,0,0
160,"Sylphenland-Bussard","Sylphenland-Bussarde",4,2,0,1,0,0
161,"Grubenkeiler","Grubenkeiler",4,2,0,1,0,0
162,"Milchwurzel-Sch\xc3\xb6ssling","Milchwurzel-Sch\xc3\xb6sslinge",4,2,0,1,0,0
163,"Sylphenland-W\xc3\xa4chter","Sylphenland-W\xc3\xa4chter",4,2,0,1,0,0
164,"Traumkr\xc3\xb6te","Traumkr\xc3\xb6ten",3,1,0,1,1,0
165,"Milchwurzel-Kn\xc3\xb6terich","Milchwurzel-Kn\xc3\xb6teriche",4,2,0,1,0,0
166,"Sylphenkappe","Sylphenkappen",3,1,0,1,1,0
167,"Sylphen-Traum","Sylphen-Tr\xc3\xa4ume",4,2,0,1,0,0
168,"Schwebfliegenschwarm","Schwebfliegenschw\xc3\xa4rme",4,2,0,1,0,0
169,"Coeurlklauen-Sammlerin","Coeurlklauen-Sammlerinnen",3,1,0,1,1,0
170,"Zwielicht-Todesmaus","Zwielicht-Todesm\xc3\xa4use",3,2,0,1,1,0
171,"klein[a] Kalong","klein[a] Kalongs",4,1,0,1,0,0
172,"Rotbauch-Strauchdie","Rotbauch-Strauchdiebe",4,2,0,1,0,0
173,"Anolis-Familiar","Anolis-Familiare",4,2,0,1,2,0
174,"Wachwolf","Wachw\xc3\xb6lfe",4,2,0,1,0,0
175,"giftig[a] Fliegenfalle","giftig[a] Fliegenfallen",3,1,0,1,1,0
176,"futtersuchend[a] Antilopenkuh","futtersuchend[a] Antilopenk\xc3\xbche",3,2,0,1,1,0
177,"Blattblutschnecke","Blattblutschnecken",3,1,0,1,1,0
178,"Blattblutmilbe","Blattblutmilben",3,1,0,1,1,0
179,"Waldbienenschwarm","Waldbienenschw\xc3\xa4rme",4,2,0,1,0,0
180,"Blattblut-R\xc3\xb6sling","Blattblut-R\xc3\xb6slinge",4,2,0,1,0,0
181,"Aasm\xc3\xbccke","Aasm\xc3\xbccken",3,1,0,1,1,0
182,"Zombie-Speertr\xc3\xa4ger","Zombie-Speertr\xc3\xa4ger",4,2,0,1,0,0
183,"Nordwald-Lori","Nordwald-Loris",4,1,0,1,0,0
184,"S\xc3\xbcdwald-Opo-Opo","S\xc3\xbcdwald-Opo-Opos",4,1,0,1,0,0
185,"Dunkelseele Janremi","Dunkelseele Janremi",3,1,0,0,0,1
186,"Heckenritter","Heckenritter",4,2,0,1,0,0
187,"Sumpflicht","Sumpflichter",4,2,0,1,2,0
188,"Saprophage","Saprophagen",8,1,0,1,0,0
189,"aufbrausend[a] Wegelagerer","aufbrausend[a] Wegelagerer",4,2,0,1,0,0
190,"Ixal-Sp\xc3\xa4her","Ixal-Sp\xc3\xa4her",4,2,0,1,0,0
191,"Tau-Marienk\xc3\xa4fer","Tau-Marienk\xc3\xa4fer",4,2,0,1,0,0
192,"Ixal-Stumpfkralle","Ixal-Stumpfkrallen",3,1,0,1,1,0
193,"Ixal-Stutzschwinge","Ixal-Stutzschwingen",3,1,0,1,1,0
194,"Ixal-Lahmschnabel","Ixal-Lahmschn\xc3\xa4bel",4,2,0,1,0,0
195,"Schweinchen","Schweinchen",4,1,0,1,2,0
196,"Schwarzmolch","Schwarzmolche",2,2,0,1,0,0
197,"Sumpf-Yarzon","Sumpf-Yarzons",4,1,0,1,0,0
198,"Nussknackerh\xc3\xb6rnchen","Nussknackerh\xc3\xb6rnchen",4,1,0,1,2,0
199,"Stolper-Fungus","Stolper-Fungi",3,1,0,1,0,0
200,"Tr\xc3\xa4ger-Marienk\xc3\xa4fer","Tr\xc3\xa4ger-Marienk\xc3\xa4fer",4,2,0,1,0,0
201,"Mistfliegenwolke","Mistfliegenwolken",3,1,0,1,1,0
202,"hungrig[a] Schweinchen","hungrig[a] Schweinchen",4,1,0,1,2,0
203,"Lederranken-Mikrochu","Lederranken-Mikrochus",4,1,0,1,2,0
204,"rotbraun[a] Yarzon","rotbraun[a] Yarzon",3,1,0,1,0,0
205,"gesprenkelt[a] Molch","gesprenkelt[a] Molche",2,2,0,1,0,0
206,"Anolis-Schleicher","Anolis-Schleicher",4,2,0,1,0,0
207,"Schwebauge","Schwebaugen",4,1,0,1,2,0
208,"Ixal-Leichtschwinge","Ixal-Leichtschwingen",3,1,0,1,1,0
209,"Ixal-Tollkralle","Ixal-Tollkrallen",3,1,0,1,1,0
210,"Ixal-Spitzschnabel","Ixal-Spitzschn\xc3\xa4bel",4,2,0,1,0,0
211,"Gl\xc3\xbchw\xc3\xbcrmchen","Gl\xc3\xbchw\xc3\xbcrmchen",4,1,0,1,2,0
212,"Grauwolf","Grauw\xc3\xb6lfe",2,2,0,1,0,0
213,"w\xc3\xbcrgend[a] Efeuranke","w\xc3\xbcrgend[a] Efeuranken",3,1,0,1,1,0
214,"wuchernd[a] Efeuranke","wuchernd[a] Efeuranken",3,1,0,1,1,0
215,"Grabranke","Grabranken",3,1,0,1,1,0
216,"Giftkr\xc3\xb6te","Giftkr\xc3\xb6ten",3,1,0,1,1,0
217,"Lachkr\xc3\xb6te","Lachkr\xc3\xb6ten",3,1,0,1,1,0
218,"Qiqirn-St\xc3\xb6renfried","Qiqirn-St\xc3\xb6renfried",4,2,0,1,0,0
219,"Qiqirn-Schl\xc3\xa4ger","Qiqirn-Schl\xc3\xa4ger",4,2,0,1,0,0
220,"Feen-Fungus","Feen-Fungi",3,1,0,1,0,0
221,"br\xc3\xbctend[a] Ziz","br\xc3\xbctend[a] Ziz",3,1,0,1,0,0
222,"geh\xc3\xa4utet[a] Ziz","geh\xc3\xa4utet[a] Ziz",3,1,0,1,0,0
223,"Jung-Ziz","Jung-Ziz",3,1,0,1,0,0
224,"Ziz","Ziz",3,1,0,1,0,0
225,"Goblin-J\xc3\xa4ger","Goblin-J\xc3\xa4ger",4,2,0,1,0,0
226,"Fluss-Yarzon","Fluss-Yarzons",4,1,0,1,0,0
227,"Aas-Yarzon","Aas-Yarzons",4,1,0,1,0,0
228,"Rindenmolch","Rindenmolche",4,2,0,1,0,0
229,"silvanisch[a] Schreierin","silvanisch[a] Schreierinnen",3,1,0,1,1,0
230,"silvanisch[a] Heulerin","silvanisch[a] Heulerinnen",3,1,0,1,1,0
231,"silvanisch[a] \xc3\x84chzerin","silvanisch[a] \xc3\x84chzerinnen",3,1,0,1,1,0
232,"krank[a] Baumschrat","krank[a] Baumschrate",4,2,0,1,0,0
233,"alt[a] Baumschrat","alt[a] Baumschrate",4,2,0,1,0,0
234,"Schmalmaul-Orobon","Schmalmaul-Orobon",3,1,0,1,0,0
235,"Gro\xc3\x9fmaul-Orobon","Gro\xc3\x9fmaul-Orobon",3,1,0,1,0,0
236,"Wiederg\xc3\xa4nger","Wiederg\xc3\xa4nger",4,2,0,1,0,0
237,"Morbol","Morbol",4,1,0,1,0,0
238,"Todesweide","Todesweiden",3,1,0,1,1,0
239,"Raptoren-Wilderin","Raptoren-Wilderinnen",3,1,0,1,1,0
240,"Keiler-Wilderin","Keiler-Wilderinnen",3,1,0,1,1,0
241,"Wolfs-Wilderin","W\xc3\xb6lfe-Wilderinnen",3,1,0,1,1,0
242,"Ahriman","Ahriman",4,1,0,1,0,0
243,"Eisenschildkr\xc3\xb6te","Eisenschildkr\xc3\xb6ten",3,1,0,1,1,0
244,"Riesenschildkr\xc3\xb6te","Riesenschildkr\xc3\xb6ten",3,1,0,1,1,0
245,"Amalj'aa-Pikenier","Amalj'aa-Pikeniere",4,2,0,1,0,0
246,"Amalj'aa-Aufspie\xc3\x9fer","Amalj'aa-Aufspie\xc3\x9fer",4,2,0,1,0,0
247,"Amalj'aa-Speerwerfer","Amalj'aa-Speerwerfer",4,2,0,1,0,0
248,"Amalj'aa-Hellebardier","Amalj'aa-Hellebardiere",4,2,0,1,0,0
249,"Amalj'aa-Bogensch\xc3\xbctze","Amalj'aa-Bogensch\xc3\xbctzen",8,1,0,1,0,0
250,"Amalj'aa-J\xc3\xa4ger","Amalj'aa-J\xc3\xa4ger",4,2,0,1,0,0
251,"Amalj'aa-Waldl\xc3\xa4ufer","Amalj'aa-Waldl\xc3\xa4ufer",4,2,0,1,0,0
252,"Amalj'aa-Scharfsch\xc3\xbctze","Amalj'aa-Scharfsch\xc3\xbctzen",8,1,0,1,0,0
253,"Amalj'aa-Faustk\xc3\xa4mpfer","Amalj'aa-Faustk\xc3\xa4mpfer",4,2,0,1,0,0
254,"Amalj'aa-Schl\xc3\xa4ger","Amalj'aa-Schl\xc3\xa4ger",4,2,0,1,0,0
255,"Glasmaul Nazagg Gah","Glasmaul Nazagg Gah",3,1,0,0,2,1
256,"Amalj'aa-Kraftprotz","Amalj'aa-Kraftprotze",2,2,0,1,0,0
257,"Diamantmaul Nezedd Gah","Diamantmaul Nezedd Gah",3,1,0,0,2,1
258,"Amalj'aa-Thaumaturg","Amalj'aa-Thaumaturgen",6,1,0,1,0,0
259,"Amalj'aa-Seher","Amalj'aa-Seher",4,2,0,1,0,0
260,"Amalj'aa-Weissager","Amalj'aa-Weissager",4,2,0,1,0,0
261,"Uhrwerk-Spinne","Uhrwerk-Spinnen",3,1,0,1,1,0
262,"Stern-Murmelh\xc3\xb6rnchen","Stern-Murmelh\xc3\xb6rnchen",4,1,0,1,2,0
263,"Blutwolf","Blutw\xc3\xb6lfe",2,2,0,1,0,0
264,"Drakon","Drakon",3,1,0,1,0,0
265,"Sandkr\xc3\xb6te","Sandkr\xc3\xb6ten",3,1,0,1,1,0
266,"Qiqirn-Panzerbrecher","Qiqirn-Panzerbrecher",4,2,0,1,0,0
267,"allagisch[a] Naga","allagisch[a] Naga",3,1,0,1,1,0
268,"Qiqirn-L\xc3\xa4ufer","Qiqirn-L\xc3\xa4ufer",4,2,0,1,0,0
269,"Magitek-Frontbrecher","Magitek-Frontbrecher",4,2,0,1,0,0
270,"Granate","Granaten",3,1,0,1,1,0
271,"Goldvlies","Goldvliese",2,2,0,1,2,0
272,"Flausch","Flausche",2,2,0,1,0,0
273,"Myotragus-Bock","Myotragus-B\xc3\xb6cke",4,2,0,1,0,0
274,"Myotragus-Gei\xc3\x9f","Myotragus-Gei\xc3\x9fen",3,1,0,1,1,0
275,"Quarz-Dobalos","Quarz-Dobalosse",3,2,0,1,0,0
276,"rostig[a] Kobalos","rostig[a] Kobalosse",3,2,0,1,0,0
277,"Kupfer-Kobalos","Kupfer-Kobalosse",3,2,0,1,0,0
278,"Blei-Kobalos","Blei-Kobalosse",3,2,0,1,0,0
279,"Sonnenfledermaus","Sonnenflederm\xc3\xa4use",3,2,0,1,1,0
280,"Sandstein-Golem","Sandstein-Golems",4,1,0,1,0,0
281,"Pelisaurus","Pelisaurier",3,2,0,1,0,0
282,"Hammerschnabel","Hammerschn\xc3\xa4bel",4,1,0,1,0,0
283,"Goblin-R\xc3\xa4uber","Goblin-R\xc3\xa4uber",4,2,0,1,0,0
284,"gefr\xc3\xa4\xc3\x9fig[a] Yarzon","gefr\xc3\xa4\xc3\x9fig[a] Yarzons",4,1,0,1,0,0
285,"rotbraun[a] Yarzon","rotbraun[a] Yarzons",4,1,0,1,0,0
286,"Sabotender","Sabotender",3,2,0,1,0,0
287,"Kaktor","Kaktoren",4,1,0,1,0,0
288,"Koschenillen-Kaktor","Koschenillen-Kaktoren",4,1,0,1,0,0
289,"Molch","Molche",4,2,0,1,0,0
290,"Sandwurm","Sandw\xc3\xbcrmer",4,2,0,1,0,0
291,"Ouroboros","Ouroboros",3,1,0,1,0,0
292,"Treiberameisen-Soldat","Treiberameisen-Soldaten",6,1,0,1,0,0
293,"Treiberameisen-Wache","Treiberameisen-Wachen",3,1,0,1,1,0
294,"Treiberameisen-Arbeiter","Treiberameisen-Arbeiter",4,2,0,1,0,0
295,"Simurgh","Simurghen",4,1,0,1,0,0
296,"Brummk\xc3\xa4fer","Brummk\xc3\xa4fer",4,2,0,1,0,0
297,"Magitek-Colossus","Magitek-Colossi",3,1,0,1,0,0
298,"Sonnenm\xc3\xbcckenschwarm","Sonnenm\xc3\xbcckenschw\xc3\xa4rme",4,2,0,1,0,0
299,"nistend[a] Bussard","nistend[a] Bussarde",4,2,0,1,0,0
300,"H\xc3\xb6hlen-Bussard","H\xc3\xb6hlen-Bussarde",4,2,0,1,0,0
301,"Schlucht-Bussard","Schlucht-Bussarde",4,2,0,1,0,0
302,"verwahrlost[a] Mischling","verwahrlost[a] Mischlinge",4,2,0,1,0,0
303,"Sandhaut-Peiste","Sandhaut-Peiste",3,2,0,1,1,0
304,"Basilisk","Basilisken",6,1,0,1,0,0
305,"W\xc3\xbcsten-Peiste","W\xc3\xbcsten-Peiste",3,2,0,1,1,0
306,"Tukotuko","Tukotukos",4,1,0,1,0,0
307,"Anglerfisch","Anglerfische",2,2,0,1,0,0
308,"Orobon","Orobon",3,1,0,1,0,0
309,"aufgebl\xc3\xa4ht[a] Spukgespenst","aufgebl\xc3\xa4ht[a] Spukgespenster",2,2,0,1,2,0
310,"Mondtropfen-Steineschlepper","Mondtropfen-Steineschlepper",4,2,0,1,0,0
311,"Amajina-Steineschlepper","Amajina-Steineschlepper",4,2,0,1,0,0
312,"Mondtropfen-Sprengmeister","Mondtropfen-Sprengmeister",4,2,0,1,0,0
313,"Amajina-Sprengmeister","Amajina-Sprengmeister",4,2,0,1,0,0
314,"Mondtropfen-Ramme","Mondtropfen-Rammen",3,1,0,1,1,0
315,"Amajina-Ramme","Amajina-Rammen",3,1,0,1,1,0
316,"Bomber","Bomber",4,2,0,1,0,0
317,"Grabr\xc3\xa4uber-Spriggan","Grabr\xc3\xa4uber-Spriggans",3,1,0,1,0,0
318,"Schnappspitzmull","Schnappspitzmulle",4,2,0,1,0,0
319,"verrottend[a] Leiche","verrottend[a] Leichen",3,1,0,1,1,0
320,"gefallen[a] Soldat","gefallen[a] Soldaten",6,1,0,1,0,0
321,"gefallen[a] Pikenier","gefallen[a] Pikeniere",4,2,0,1,0,0
322,"verrottend[a] Edelmann","verrottend[a] Edelm\xc3\xa4nner",2,2,0,1,0,0
323,"gefallen[a] Magier","gefallen[a] Magier",4,2,0,1,0,0
324,"gefallen[a] Zauberer","gefallen[a] Zauberer",4,2,0,1,0,0
325,"Todesboten-Assassine","Todesboten-Assassinen",8,1,0,1,0,0
326,"Quiveron-Wache","Quiveron-Wachen",3,1,0,1,1,0
327,"Giftmischer-Assassine","Giftmischer-Assassinen",8,1,0,1,0,0
328,"Baron[p] von Quiveron III.","Barone[p] von Quiveron III.",4,2,0,1,0,0
329,"Scharfsch\xc3\xbctzen-Assassine","Scharfsch\xc3\xbctzen-Assassinen",8,1,0,1,0,0
330,"Quiveron-Handlanger","Quiveron-Handlanger",4,2,0,1,0,0
331,"Leichenbrigaden-Kn\xc3\xb6chelt\xc3\xa4nzer","Leichenbrigaden-Kn\xc3\xb6chelt\xc3\xa4nzer",4,2,0,1,0,0
332,"Leichenbrigaden-Feuerteufel","Leichenbrigaden-Feuerteufel",4,2,0,1,0,0
