10,"\xe6\x89\x80\xe6\x8c\x81\xe5\x93\x81","\xe6\x89\x80\xe6\x8c\x81\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x84\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xab\xe3\x82\x92\xe7\xa2\xba\xe8\xaa\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x81\xae\xe8\xa3\x85\xe5\x82\x99\xe3\x82\x84\xe4\xbd\xbf\xe7\x94\xa8\xe3\x80\x81\xe4\xb8\xa6\xe3\x81\xb9\xe6\x9b\xbf\xe3\x81\x88\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xaf\xe3\x81\x93\xe3\x81\x93\xe3\x81\x8b\xe3\x82\x89\xe8\xa1\x8c\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",2,15,1,2
11,"\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x88","\xe6\x89\x80\xe6\x8c\x81\xe3\x81\x97\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe7\xa2\xba\xe8\xaa\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x81\xa8\xe7\xb5\x90\xe3\x81\xb3\xe3\x81\xa4\xe3\x81\x8f\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x82\x92\xe7\xa0\xb4\xe6\xa3\x84\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x81\x9d\xe3\x81\xae\xe3\x82\xa4\xe3\x83\x99\xe3\x83\xb3\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x82\xe7\xa0\xb4\xe6\xa3\x84\xe3\x81\x95\xe3\x82\x8c\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",3,31,2,-1
12,"\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc","\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc\xe3\x81\xae\xe4\xb8\x80\xe8\xa6\xa7\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe4\xb8\xa6\xe3\x81\xb3\xe9\xa0\x86\xe3\x81\xae\xe5\xa4\x89\xe6\x9b\xb4\xe3\x82\x84\xe3\x80\x81\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x81\x8b\xe3\x82\x89\xe3\x81\xae\xe9\x9b\xa2\xe8\x84\xb1/\xe8\xa7\xa3\xe6\x95\xa3\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xaf\xe3\x81\x93\xe3\x81\x93\xe3\x81\x8b\xe3\x82\x89\xe8\xa1\x8c\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",17,60,5,0
13,"\xe3\x83\x95\xe3\x83\xac\xe3\x83\xb3\xe3\x83\x89\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x88\xe7\xae\xa1\xe7\x90\x86","\xe3\x83\x95\xe3\x83\xac\xe3\x83\xb3\xe3\x83\x89\xe7\x99\xbb\xe9\x8c\xb2\xe3\x81\x97\xe3\x81\x9f\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xa9\xe3\x82\xaf\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\xae\xe4\xb8\x80\xe8\xa6\xa7\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe3\x81\x93\xe3\x81\x93\xe3\x81\x8b\xe3\x82\x89\xe7\xb0\xa1\xe5\x8d\x98\xe3\x81\xabTell\xe3\x82\x84\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe5\x8b\xa7\xe8\xaa\x98\xe3\x81\xaa\xe3\x81\xa9\xe3\x82\x92\xe5\xae\x9f\xe8\xa1\x8c\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",18,75,6,4
14,"\xe3\x83\x96\xe3\x83\xa9\xe3\x83\x83\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x88\xe7\xae\xa1\xe7\x90\x86","\xe3\x83\x96\xe3\x83\xa9\xe3\x83\x83\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xab\xe7\x99\xbb\xe9\x8c\xb2\xe3\x81\x97\xe3\x81\x9f\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xa9\xe3\x82\xaf\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\xae\xe4\xb8\x80\xe8\xa6\xa7\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe3\x83\x96\xe3\x83\xa9\xe3\x83\x83\xe3\x82\xaf\xe3\x83\xaa\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xab\xe7\x99\xbb\xe9\x8c\xb2\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe3\x80\x81\xe3\x81\x9d\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xa9\xe3\x82\xaf\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\xae\xe3\x83\x81\xe3\x83\xa3\xe3\x83\x83\xe3\x83\x88\xe3\x81\xaf\xe8\xa6\x8b\xe3\x81\x88\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x80\x81\xe3\x83\x88\xe3\x83\xac\xe3\x83\xbc\xe3\x83\x89\xe3\x82\x84\xe6\xa7\x98\xe3\x80\x85\xe3\x81\xaa\xe5\x8b\xa7\xe8\xaa\x98\xe3\x82\x82\xe5\x8f\x97\xe3\x81\x91\xe4\xbb\x98\xe3\x81\x91\xe3\x81\xaa\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",19,76,6,5
15,"\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc\xe3\x82\xb5\xe3\x83\xbc\xe3\x83\x81","\xe6\xa7\x98\xe3\x80\x85\xe3\x81\xaa\xe6\x9d\xa1\xe4\xbb\xb6\xe3\x82\x92\xe6\x8c\x87\xe5\xae\x9a\xe3\x81\x97\xe3\x81\xa6\xe4\xbb\x96\xe3\x81\xae\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xa9\xe3\x82\xaf\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\x92\xe6\xa4\x9c\xe7\xb4\xa2\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",20,70,6,-1
16,"\xe3\x83\x9e\xe3\x83\x83\xe3\x83\x97","\xe3\x83\x91\xe3\x83\xbc\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xa1\xe3\x83\xb3\xe3\x83\x90\xe3\x83\xbc\xe3\x82\x84\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe4\xbd\x8d\xe7\xbd\xae\xe3\x80\x81\xe3\x82\xa8\xe3\x83\xbc\xe3\x83\x86\xe3\x83\xa9\xe3\x82\xa4\xe3\x83\x88\xe3\x80\x81\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\x83\xe3\x83\x97\xe3\x80\x81\xe3\x82\xaf\xe3\x82\xa8\xe3\x82\xb9\xe3\x83\x88\xe3\x81\xae\xe7\x9b\xae\xe7\x9a\x84\xe5\x9c\xb0\xe3\x81\xaa\xe3\x81\xa9\xe3\x82\x92\xe7\xa2\xba\xe8\xaa\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe7\xb8\xae\xe5\xb0\xba\xe3\x81\xae\xe5\xa4\x89\xe6\x9b\xb4\xe3\x82\x84\xe4\xbb\x96\xe3\x82\xa8\xe3\x83\xaa\xe3\x82\xa2\xe3\x81\xae\xe6\x83\x85\xe5\xa0\xb1\xe3\x82\x82\xe7\xa2\xba\xe8\xaa\x8d\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",7,50,4,0
17,"\xe3\x82\xa8\xe3\x83\xa2\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xa2\xe3\x82\xaf\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\xb3","\xe3\x82\xad\xe3\x83\xa3\xe3\x83\xa9\xe3\x82\xaf\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\xae\xe6\x84\x9f\xe6\x83\x85\xe3\x82\x92\xe8\xa1\xa8\xe7\x8f\xbe\xe3\x81\x99\xe3\x82\x8b\xe3\x82\xa8\xe3\x83\xa2\xe3\x83\xbc\xe3\x83\x88\xe3\x81\xae\xe4\xb8\x80\xe8\xa6\xa7\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82\xe9\x81\xa9\xe5\xba\xa6\xe3\x81\xab\xe4\xbd\xbf\xe3\x81\xa3\xe3\x81\xa6\xe4\xbb\x96\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc\xe3\x81\xa8\xe3\x81\xae\xe3\x82\xb3\xe3\x83\x9f\xe3\x83\xa5\xe3\x83\x8b\xe3\x82\xb1\xe3\x83\xbc\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\xb3\xe3\x82\x92\xe5\x86\x86\xe6\xbb\x91\xe3\x81\xab\xe3\x81\x99\xe3\x81\x99\xe3\x82\x81\xe3\x81\xbe\xe3\x81\x97\xe3\x82\x87\xe3\x81\x86\xe3\x80\x82",9,71,6,0
18,"\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xb2\xe3\x83\x83\xe3\x83\x88\xe3\x83\x9e\xe3\x83\xbc\xe3\x82\xab\xe3\x83\xbc","\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xb2\xe3\x83\x83\xe3\x83\x88\xe3\x81\xae\xe9\xa0\xad\xe4\xb8\x8a\xe3\x81\xab\xe3\x83\x9e\xe3\x83\xbc\xe3\x82\xad\xe3\x83\xb3\xe3\x82\xb0\xe7\x94\xa8\xe3\x82\xa2\xe3\x82\xa4\xe3\x82\xb3\xe3\x83\xb3\xe3\x82\x92\xe8\xa1\xa8\xe7\xa4\xba\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,62,5,2
19,"\xe3\x82\xb7\xe3\x82\xb9\xe3\x83\x86\xe3\x83\xa0\xe3\x82\xb3\xe3\x83\xb3\xe3\x83\x95\xe3\x82\xa3\xe3\x82\xb0","\xe3\x82\xb5\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x89\xe3\x82\x84\xe3\x82\xb0\xe3\x83\xa9\xe3\x83\x95\xe3\x82\xa3\xe3\x83\x83\xe3\x82\xaf\xe3\x81\xaa\xe3\x81\xa9\xe3\x81\xae\xe3\x82\xb7\xe3\x82\xb9\xe3\x83\x86\xe3\x83\xa0\xe9\xa0\x85\xe7\x9b\xae\xe3\x82\x92\xe3\x80\x81\xe3\x83\x97\xe3\x83\xac\xe3\x82\xa4\xe3\x83\xa4\xe3\x83\xbc\xe3\x81\xae\xe7\x92\xb0\xe5\xa2\x83\xe3\x81\xab\xe3\x81\x82\xe3\x82\x8f\xe3\x81\x9b\xe3\x81\xa6\xe8\x87\xaa\xe7\x94\xb1\xe3\x81\xab\xe8\xa8\xad\xe5\xae\x9a\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",29,83,7,1
20,"\xe3\x82\xad\xe3\x83\xbc\xe3\x83\x90\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x89\xe5\xa4\x89\xe6\x9b\xb4","\xe6\xa7\x98\xe3\x80\x85\xe3\x81\xaa\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\xbc\xe3\x83\x88\xe3\x82\xab\xe3\x83\x83\xe3\x83\x88\xe6\xa9\x9f\xe8\x83\xbd\xe3\x81\xab\xe5\x89\xb2\xe3\x82\x8a\xe5\xbd\x93\xe3\x81\xa6\xe3\x82\x8b\xe3\x82\xad\xe3\x83\xbc\xe3\x82\x92\xe8\x87\xaa\xe7\x94\xb1\xe3\x81\xab\xe8\xa8\xad\xe5\xae\x9a\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",28,86,7,4
21,"\xe3\x83\x9e\xe3\x82\xaf\xe3\x83\xad\xe7\xae\xa1\xe7\x90\x86","\xe3\x83\x86\xe3\x82\xad\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xb3\xe3\x83\x9e\xe3\x83\xb3\xe3\x83\x89\xe3\x82\x92\xe8\x87\xaa\xe7\x94\xb1\xe3\x81\xab\xe7\xb5\x84\xe3\x81\xbf\xe5\x90\x88\xe3\x82\x8f\xe3\x81\x9b\xe3\x81\xa6\xe3\x83\x9e\xe3\x82\xaf\xe3\x83\xad\xe3\x82\x92\xe4\xbd\x9c\xe6\x88\x90\xe3\x81\xa7\xe3\x81\x8d\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\xe3\x82\x88\xe3\x81\x8f\xe4\xbd\xbf\xe3\x81\x86\xe3\x83\x86\xe3\x82\xad\xe3\x82\xb9\xe3\x83\x88\xe3\x82\xb3\xe3\x83\x9e\xe3\x83\xb3\xe3\x83\x89\xe3\x81\xaf\xe3\x80\x81\xe3\x83\x9e\xe3\x82\xaf\xe3\x83\xad\xe5\x8c\x96\xe3\x81\x97\xe3\x81\xa6\xe3\x83\x9b\xe3\x83\x83\xe3\x83\x88\xe3\x83\x90\xe3\x83\xbc\xe3\x81\xab\xe7\x99\xbb\xe9\x8c\xb2\xe3\x81\x99\xe3\x82\x8b\xe3\x81\xa8\xe4\xbe\xbf\xe5\x88\xa9\xe3\x81\xa7\xe3\x81\x99\xe3\x80\x82",30,85,7,3
