2121,"Ascian","-",,24
2122,"das Nichts","-",,24
2123,"Gro\xc3\x9fe Gubal-Bibliothek","-",,24
2124,"Nimmerreich","-",,24
2125,"Erzbasilika","-",,24
2126,"Fraktal-Kontinuum","-",,24
2127,"Abendrot-Wacht","-",,24
2128,"Sohm Al","-",,24
2129,"\xc3\x84therochemisches Forschungslabor","-",,24
2130,"Nest des Drachen","-",,24
2131,"G\xc3\xb6tterd\xc3\xa4mmerung - Ravana","-",,24
2132,"Zenit der G\xc3\xb6tter - Ravana","-",,24
2133,"G\xc3\xb6tterd\xc3\xa4mmerung - Bismarck","-",,24
2134,"Zenit der G\xc3\xb6tter - Bismarck","-",,24
2135,"Robbenholm","-",,24
2136,"(Eroberung)","-",,24
2137,"Alexander","-",,24
2138,"Alexander (episch)","-",,24
2139,"Gordios","-",,24
2140,"Chrysalis (normal)","-",,24
2141,"Der Schicksalsweg (normal)","-",,24
2142,"Singularit\xc3\xa4ts-Reaktor (normal)","-",,24
100,"\xe3\x80\x90Sprachen\xe3\x80\x91","Sprachen.","@",1
101,"Bitte benutz die Auto-\xc3\x9cbersetzung.","-",,1
102,"Japanisch","-",,1
103,"Englisch","-",,1
104,"Franz\xc3\xb6sisch","-",,1
105,"Deutsch","-",,1
106,"Kannst du Japanisch sprechen?","-",,1
107,"Kannst du Englisch sprechen?","-",,1
108,"Kannst du Franz\xc3\xb6sisch sprechen?","-",,1
109,"Kannst du Deutsch sprechen?","-",,1
110,"Ich spreche kein Englisch.","-",,1
111,"Ich spreche kein Japanisch.","-",,1
112,"Ich spreche kein Franz\xc3\xb6sisch.","-",,1
113,"Ich spreche kein Deutsch.","-",,1
114,"H\xc3\xb6r mir bitte zu.","-",,1
115,"Kannst du mich h\xc3\xb6ren?","-",,1
116,"Ich spreche es ein bisschen.","-",,1
117,"Ich verstehe es ein bisschen.","-",,1
118,"Benutz bitte einfache W\xc3\xb6rter.","-",,1
119,"Bitte benutz keine Abk\xc3\xbcrzungen.","-",,1
120,"Ich brauche ein wenig Zeit, um zu antworten.","-",,1
121,"Was ist deine Muttersprache?","-",,1
2200,"\xe3\x80\x90Reittiere\xe3\x80\x91","Reittiere","Mount",49
2201,"\xe3\x80\x90Charakterklassen\xe3\x80\x91","Charakterklassen","ClassJob[1-33]",50
2202,"\xe3\x80\x90Ortschaften\xe3\x80\x91","Ortschaften","PlaceName[20-37,39-59,61-65,67-67,94-94,107-107,123-123,129-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,237-237,239-239,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,406-406,411-411,425-427,440-440,459-459,462-462,477-477,497-498,694-694,1301-1305,1334-1334,1363-1363,1374-1374,1390-1390,1399-1399,1406-1410,1484-1484,1500-1500,2000-2002,2018-2018,2025-2025,2042-2042,2046-2046,2081-2082,2100-2101,2116-2116,2123-2123,2131-2131,2200-2200,2204-2204,2300-2301]",51
2203,"\xe3\x80\x90V\xc3\xb6lker\xe3\x80\x91","V\xc3\xb6lker","Race",52
2204,"\xe3\x80\x90Volksst\xc3\xa4mme\xe3\x80\x91","Volksst\xc3\xa4mme","Tribe",53
2205,"\xe3\x80\x90Schutzg\xc3\xb6tter\xe3\x80\x91","Schutzg\xc3\xb6tter","GuardianDeity[1-12]",54
2206,"\xe3\x80\x90Allgemeine Kommandos\xe3\x80\x91","Allgemeine Kommandos","GeneralAction[1-10,12-22]",55
2207,"\xe3\x80\x90Kommandos - Krieger & Magier\xe3\x80\x91","Kommandos - Krieger & Magier","Action[9-191,197-208,210-222,224-228,231-239,241-244,252-252,260-260,276-279,281-281,283-297,299-300,2135-2135,2240-2252,2254-2272,2864-2890,3359-3362,3487-3487,3538-3587,3590-3643,4072-4087,4095-4097,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4401-4406,4560-4560]",56
2208,"\xe3\x80\x90Kommandos - Handwerker\xe3\x80\x91","Kommandos - Handwerker","CraftAction[100001-100010,100020-100020,100033-100033,100036-100036,100039-100039,100050-100050,100063-100063,100066-100066,100069-100069,100083-100083,100095-100095,100098-100098,100108-100108,100120-100120,100128-100128,100136-100137,100145-100145,100153-100153,100161-100161,100169-100169,100177-100187]",57
2209,"\xe3\x80\x90Kommandos - Mitstreiter\xe3\x80\x91","Kommandos - Mitstreiter","BuddyAction",58
2210,"\xe3\x80\x90Kommandos - Familiare\xe3\x80\x91","Kommandos - Familiare","PetAction[1-35,37-39]",59
2211,"\xe3\x80\x90Wetter\xe3\x80\x91","Wetter","Weather[col-1,1-11,14-17,19-20,22-23,25-25,29-29,35-36,40-40,49-51]",60
2212,"\xe3\x80\x90Hauptmen\xc3\xbc\xe3\x80\x91","Hauptmen\xc3\xbc","MainCommand[col-4,1-36,41-42,44-44,56-62,64-99]",61
2213,"\xe3\x80\x90Textkommandos\xe3\x80\x91","Textkommandos","TextCommand[col-8,col-5,100-211,213-321,323-699]",62
2214,"\xe3\x80\x90PvP-Kommandos\xe3\x80\x91","PvP-Kommandos","Action[1558-1609]",63
2215,"\xe3\x80\x90Familiare\xe3\x80\x91","Familiare","Pet[col-1,1-9]",64
2216,"\xe3\x80\x90Begleiter\xe3\x80\x91","Begleiter","Companion[noun,1-67,71-174]",65
200,"\xe3\x80\x90Begr\xc3\xbc\xc3\x9fung\xe3\x80\x91","Begr\xc3\xbc\xc3\x9fung.","@",2
201,"Sehr erfreut.","-",,2
202,"Guten Morgen!","-",,2
203,"Hallo!","-",,2
204,"Guten Abend!","-",,2
205,"Gute Nacht!","-",,2
206,"Tsch\xc3\xbcs.","-",,2
207,"Ich hatte heute viel Spa\xc3\x9f!","-",,2
208,"Bis bald!","-",,2
209,"Lass uns mal wieder gemeinsam spielen!","-",,2
210,"Ich bin zur\xc3\xbcck.","-",,2
211,"Willkommen zur\xc3\xbcck.","-",,2
212,"Gratulation!","-",,2
213,"Gut gemacht!","-",,2
214,"Viel Gl\xc3\xbcck!","-",,2
215,"Super!","-",,2
216,"Danke.","-",,2
217,"Gern geschehen.","-",,2
218,"Mach's gut!","-",,2
219,"Es tut mir leid.","-",,2
220,"Verzeihung.","-",,2
221,"Schade.","-",,2
222,"Entschuldigung ...","-",,2
223,"Gute Reise!","-",,2
224,"Ich bin zum ersten Mal hier.","-",,2
225,"Ich freu mich schon darauf!","-",,2
226,"Das war klasse!","-",,2
227,"Auf geht's!","-",,2
228,"Danke und vielleicht bis bald!","-",,2
229,"Lass es uns entspannt angehen!","-",,2
230,"Ich werd mein Bestes geben!","-",,2
300,"\xe3\x80\x90Fragen\xe3\x80\x91","Fragen.","@",3
301,"Wer?","-",,3
302,"Welche(r/s)?","-",,3
303,"Wie?","-",,3
304,"Was?","-",,3
305,"Wann?","-",,3
306,"Wie viele?","-",,3
307,"Wo?","-",,3
308,"Warum?","-",,3
309,"Wieso?","-",,3
310,"Wohin gehst du?","-",,3
311,"Ist dir das m\xc3\xb6glich?","-",,3
312,"Brauchst du Hilfe?","-",,3
313,"Welchen Gildenfreibrief nehmen wir?","-",,3
314,"Welche Inhalte kannst du schon machen?","-",,3
315,"Hast du's?","-",,3
316,"Was f\xc3\xbcr Waffen hast du?","-",,3
317,"Zu welchen Charakterklassen kannst du wechseln?","-",,3
318,"Welche Rollen kannst du sonst noch \xc3\xbcbernehmen?","-",,3
319,"Hast du es angelegt?","-",,3
320,"Wie lautet der Schlachtplan?","-",,3
321,"Kann ich dich auf meine Freundesliste setzen?","-",,3
322,"Sollen wir eine Pause einlegen?","-",,3
323,"Soll ich es reparieren?","-",,3
324,"Kannst du es f\xc3\xbcr mich reparieren?","-",,3
325,"Soll ich f\xc3\xbcr dich Materia einsetzen?","-",,3
326,"Kannst du f\xc3\xbcr mich Materia einsetzen?","-",,3
327,"Willst du in meine Gruppe?","-",,3
328,"Kann ich in deine Gruppe eintreten?","-",,3
329,"Sollen wir die Gruppe aufl\xc3\xb6sen?","-",,3
330,"M\xc3\xb6chtest du meinem Kontaktkreis beitreten?","-",,3
331,"Kannst du mich in deinen Kontaktkreis aufnehmen?","-",,3
332,"M\xc3\xb6chtest du meiner Freien Gesellschaft beitreten?","-",,3
333,"Darf ich deiner Freien Gesellschaft beitreten?","-",,3
334,"Was machst du?","-",,3
335,"Wie w\xc3\xa4r's mit einer Partie Triple Triad?","-",,3
336,"K\xc3\xb6nnen wir die Regeln \xc3\xa4ndern?","-",,3
337,"Sollen wir an einem Triple Triad-Turnier teilnehmen?","-",,3
338,"Hast du genug MP?","-",,3
339,"Hast du irgendwelche Fragen?","-",,3
340,"Hast du es gesehen?","-",,3
341,"Welche Strategie benutzen wir?","-",,3
400,"\xe3\x80\x90Antworten\xe3\x80\x91","Antworten.","@",4
401,"Ich verstehe nicht.","-",,4
402,"Nein, danke.","-",,4
403,"Ja, bitte.","-",,4
404,"Ich bitte darum.","-",,4
405,"Verstanden.","-",,4
406,"Es tut mir leid. Ich bin gerade besch\xc3\xa4ftigt.","-",,4
407,"Ich m\xc3\xb6chte im Moment lieber allein spielen.","-",,4
408,"Ich wei\xc3\x9f nicht, wie ich diese Frage beantworten soll.","-",,4
409,"Ach so.","-",,4
410,"Danke f\xc3\xbcr das Angebot, aber ich muss ablehnen.","-",,4
411,"Interessant.","-",,4
412,"\xc3\x84hmmm ...","-",,4
413,"H\xc3\xa4h!?","-",,4
414,"Wirklich?","-",,4
415,"Hmmm.","-",,4
416,"Ich muss bald weg.","-",,4
417,"Ich m\xc3\xb6chte noch eine Runde spielen.","-",,4
418,"Lass uns f\xc3\xbcr heute Schluss machen.","-",,4
419,"Ich m\xc3\xb6chte eine Pause einlegen.","-",,4
420,"Kann sein.","-",,4
500,"\xe3\x80\x90Gr\xc3\xbcnde\xe3\x80\x91","Gr\xc3\xbcnde.","@",5
501,"Ich bin dabei, Magie anzuwenden.","-",,5
502,"Zeit zu arbeiten!","-",,5
503,"Ich habe bereits Pl\xc3\xa4ne.","-",,5
504,"Ich bin schl\xc3\xa4frig.","-",,5
505,"Ich bin m\xc3\xbcde.","-",,5
506,"Ich hab was zu tun, muss gehen.","-",,5
507,"Ich f\xc3\xbchle mich nicht gut.","-",,5
508,"Daf\xc3\xbcr bin ich nicht zu haben.","-",,5
509,"Ich bin interessiert.","-",,5
510,"Ich bin gerade in einem Spielinhalt besch\xc3\xa4ftigt.","-",,5
511,"K\xc3\xa4mpfe gerade!","-",,5
512,"Ich will Geld verdienen.","-",,5
513,"Ich erinnere mich nicht.","-",,5
514,"Ich wei\xc3\x9f nicht.","-",,5
515,"Habe es gerade benutzt.","-",,5
516,"Ich will Routine.","-",,5
517,"Ups! Mein Fehler.","-",,5
518,"Ich wurde schon eingeladen.","-",,5
519,"Das hab ich schon.","-",,5
520,"Die Rekrutierung wurde beendet.","-",,5
521,"Ich mache mich gerade bereit.","-",,5
522,"Ich kann hier gerade nicht weg.","-",,5
523,"Wir unterhalten uns.","-",,5
524,"Ich habe keine Tastatur.","-",,5
525,"Ich seh mich hier um.","-",,5
600,"\xe3\x80\x90Handel\xe3\x80\x91","Handel.","@",6
601,"Kann ich es haben?","-",,6
602,"Kannst du das f\xc3\xbcr mich erledigen?","-",,6
603,"Kannst du mir einen besseren Preis machen?","-",,6
604,"Kaufen?","-",,6
605,"Verkaufen?","-",,6
606,"Handeln?","-",,6
607,"Brauchst du es?","-",,6
608,"Kannst du es herstellen?","-",,6
609,"Besitzt du es?","-",,6
610,"Welche Materialien ben\xc3\xb6tigst du?","-",,6
611,"Ich habe kein Geld.","-",,6
612,"Ich habe keine Gegenst\xc3\xa4nde.","-",,6
613,"Ich habe nichts, was ich dir geben k\xc3\xb6nnte.","-",,6
614,"Du kannst es haben.","-",,6
615,"Bitte.","-",,6
616,"Belohnung:","-",,6
617,"Preis:","-",,6
618,"Warensendung","-",,6
700,"\xe3\x80\x90Organisierung\xe3\x80\x91","Organisierung.","@",7
701,"Suche Mitglieder.","-",,7
702,"Lasst uns versammeln.","-",,7
703,"Sollen wir uns verb\xc3\xbcnden?","-",,7
704,"Bist du allein?","-",,7
705,"Noch Platz in der Gruppe?","-",,7
706,"Lade mich bitte ein.","-",,7
707,"Lass mich beitreten.","-",,7
708,"Wer ist der Anf\xc3\xbchrer?","-",,7
709,"F\xc3\xbcr kurze Zeit ist auch okay!","-",,7
710,"Unsere Gruppe ist voll.","-",,7
711,"Bitte assistieren.","-",,7
712,"Gruppe aufl\xc3\xb6sen.","-",,7
713,"Mache eine Pause.","-",,7
714,"Ich m\xc3\xb6chte teilnehmen.","-",,7
715,"Leichter Trupp","-",,7
716,"Voller Trupp","-",,7
717,"Ich bin unerfahren.","-",,7
800,"\xe3\x80\x90Taktiken\xe3\x80\x91","Taktiken.","@",8
801,"Bitte folgen.","-",,8
802,"Ich folge dir.","-",,8
803,"Bitte untersuche es.","-",,8
804,"Gefunden!","-",,8
805,"Volle Attacke!","-",,8
806,"Komm ein St\xc3\xbcck zur\xc3\xbcck!","-",,8
807,"Achte auf die Feindseligkeit!","-",,8
808,"Schlag den hier zuerst!","-",,8
809,"Nicht angreifen!","-",,8
810,"Bitte festhalten!","-",,8
811,"Bitte neutralisieren!","-",,8
812,"Bitte heilen!","-",,8
813,"Bitte ausf\xc3\xbchren!","-",,8
814,"Lauf weg!","-",,8
815,"Hilfe!","-",,8
816,"Stopp!","-",,8
817,"Bin bereit.","-",,8
818,"Nicht mehr vorhanden.","-",,8
819,"Negativ.","-",,8
820,"Bitte sparsam sein.","-",,8
821,"Ich werde sparsam sein. ","-",,8
822,"Ausr\xc3\xbcstung ist in schlechtem Zustand.","-",,8
823,"Fertig!","-",,8
824,"Bitte markieren.","-",,8
825,"Bitte benutzen.","-",,8
826,"Lasst uns eine Pause machen.","-",,8
827,"Ich bringe Gegner mit.","-",,8
828,"Ich locke Gegner an.","-",,8
829,"Bitte warten.","-",,8
830,"Wir treffen uns dort.","-",,8
831,"Gehen wir.","-",,8
832,"Bleib dort.","-",,8
833,"Bin unterwegs.","-",,8
834,"Bin gleich wieder da.","-",,8
835,"W\xc3\xbcrfeln, bitte.","-",,8
836,"Schwachstelle:","-",,8
837,"Achtung:","-",,8
838,"Empfehlung:","-",,8
839,"In dieser Reihenfolge niederstrecken:","-",,8
840,"Ich m\xc3\xb6chte:","-",,8
841,"Bitte zieh Feindseligkeit auf dich.","-",,8
842,"Der Gegner ist nah!","-",,8
843,"Macht doch nichts.","-",,8
844,"Bitte ignorier das.","-",,8
845,"Tauschen!","-",,8
846,"Spring f\xc3\xbcr mich ein!","-",,8
847,"Ich greife zuerst an.","-",,8
848,"Gehen wir es langsam an.","-",,8
849,"Tu es!","-",,8
900,"\xe3\x80\x90Rollen\xe3\x80\x91","Rollen","@",9
901,"Anf\xc3\xbchrer","-",,9
902,"Meister","-",,9
903,"Disziplinen der Krieger","-",,9
904,"Disziplinen der Magier","-",,9
905,"Disziplinen der Sammler","-",,9
906,"Disziplinen der Handwerker","-",,9
907,"Verteidiger","-",,9
908,"Nahk\xc3\xa4mpfer","-",,9
909,"Fernk\xc3\xa4mpfer","-",,9
910,"Heiler","-",,9
911,"Unterst\xc3\xbctzer","-",,9
912,"Magischer Angreifer","-",,9
913,"Angreifer","-",,9
950,"\xe3\x80\x90Richtungen\xe3\x80\x91","Richtungen.","@",10
951,"Position","-",,10
952,"Nord","-",,10
3001,"Chocobo-Rennen","-",,25
3002,"Renn-Chocobo","-",,25
3003,"Jung-Chocobo","-",,25
3004,"Chocobo im Ruhestand","-",,25
957,"Unten","-",,10
958,"Rechts","-",,10
959,"Links","-",,10
960,"Oberfl\xc3\xa4che","-",,10
961,"Hinten","-",,10
962,"Seite","-",,10
963,"Vorn","-",,10
964,"Mitte","-",,10
965,"Flanke","-",,10
966,"Innen","-",,10
967,"Drau\xc3\x9fen","-",,10
968,"Hier lang","-",,10
969,"Dort hinten","-",,10
970,"Dort lang","-",,10
971,"N\xc3\xa4her ran","-",,10
972,"Weiter weg","-",,10
973,"Eingang","-",,10
974,"Ausgang","-",,10
3023,"Alle offen","-",,25
3024,"Drei offen","-",,25
3025,"Gleich","-",,25
3026,"Verl\xc3\xa4ngerung","-",,25
3027,"Plus","-",,25
3028,"Zufallshand","-",,25
3029,"Ordnung","-",,25
3030,"Chaos","-",,25
3031,"Umkehrung","-",,25
3032,"Assfresser","-",,25
3033,"Bonus","-",,25
3034,"Malus","-",,25
3035,"Tauschen","-",,25
3036,"Zuf\xc3\xa4llig","-",,25
3037,"Deck","-",,25
3038,"Gew\xc3\xbcnschte Regel","-",,25
3039,"GATE","-",,25
3040,"Gl\xc3\xbcckskaktor","-",,25
3041,"Jumbo-Gl\xc3\xbcckskaktor","-",,25
3042,"Mini-Gl\xc3\xbcckskaktor","-",,25
3043,"Gewinnzahl","-",,25
1000,"\xe3\x80\x90Zeit\xe3\x80\x91","Zeit.","@",11
1001,"Vorgestern","-",,11
1002,"Gestern","-",,11
1003,"Heute","-",,11
1004,"Morgen","-",,11
1005,"\xc3\x9cbermorgen","-",,11
1006,"Letzte Woche","-",,11
1007,"Diese Woche","-",,11
1008,"N\xc3\xa4chste Woche","-",,11
1009,"am Vormittag","-",,11
1010,"am Nachmittag","-",,11
1011,"Vormittag","-",,11
1012,"Nachmittag","-",,11
1013,"Nacht","-",,11
1014,"Wochentag","-",,11
1015,"Sonntag","-",,11
1016,"Montag","-",,11
1017,"Dienstag","-",,11
1018,"Mittwoch","-",,11
1019,"Donnerstag","-",,11
1020,"Freitag","-",,11
1021,"Samstag","-",,11
1022,"Ferien","-",,11
1023,"Pause","-",,11
1024,"Lange Zeit","-",,11
1025,"Kurz","-",,11
1026,"Datum","-",,11
1027,"Sekunde","-",,11
1028,"Minute","-",,11
1029,"Stunde","-",,11
1030,"Monat","-",,11
1031,"Jahr","-",,11
1032,"Januar","-",,11
1033,"Februar","-",,11
1034,"M\xc3\xa4rz","-",,11
1035,"April","-",,11
1036,"Mai","-",,11
1037,"Juni","-",,11
1038,"Juli","-",,11
1039,"August","-",,11
1040,"September","-",,11
1041,"Oktober","-",,11
1042,"November","-",,11
1043,"Dezember","-",,11
1044,"Letzen Monat","-",,11
1045,"Diesen Monat","-",,11
1046,"N\xc3\xa4chsten Monat","-",,11
1047,"Letztes Jahr","-",,11
1048,"Dieses Jahr","-",,11
1049,"N\xc3\xa4chstes Jahr","-",,11
1050,"Jetzt","-",,11
1051,"Gleich","-",,11
1052,"Jederzeit","-",,11
1053,"erste(r/s)","-",,11
1054,"letzte(r/s)","-",,11
1055,"Wartezeit","-",,11
1056,"Verbleibende Zeit","-",,11
1057,"Ende","-",,11
1058,"Sechste \xc3\x84ra des Lichts","-",,11
1059,"Siebte Katastrophe","-",,11
1060,"Siebte \xc3\x84ra des Lichts","-",,11
1150,"\xe3\x80\x90Transport\xe3\x80\x91","Transport.","@",13
1151,"Gehen","-",,13
1152,"Laufen","-",,13
1153,"Folgen","-",,13
1154,"Chocobo","-",,13
1155,"Pers\xc3\xb6nlicher Chocobo","-",,13
1156,"Miet-Chocobo","-",,13
1157,"Linien-Chocobo","-",,13
1158,"Reittier","-",,13
1159,"Teleportieren","-",,13
1160,"R\xc3\xbcckf\xc3\xbchrung","-",,13
1161,"\xc3\x84theryten-Netz","-",,13
1162,"Luftschiff","-",,13
1163,"Heimatpunkt","-",,13
1164,"F\xc3\xa4hre","-",,13
1165,"fliegendes Reittier","-",,13
1200,"\xe3\x80\x90Einrichtungen\xe3\x80\x91","Einrichtungen.","@",14
1201,"\xc3\x84theryt","-",,14
1202,"Stadt-\xc3\x84theryt","-",,14
1203,"Abenteurergilde","-",,14
1204,"Gilde","-",,14
1205,"H\xc3\xa4ndler","-",,14
1206,"Chocobo-Stall","-",,14
1207,"Herberge","-",,14
1208,"Kr\xc3\xa4merklingel","-",,14
1209,"Ruhebereich","-",,14
1210,"Freibrief-Ausgabe","-",,14
1211,"Kontaktperlen-Ausgabe","-",,14
1212,"Marktbrett","-",,14
1213,"Schalter f\xc3\xbcr Gehilfen","-",,14
1214,"Reparateur","-",,14
1215,"Luftschiff-Landeplatz","-",,14
1216,"Mogry-Post","-",,14
1217,"F\xc3\xa4hranleger","-",,14
1218,"F\xc3\xa4hre (Limsa-Abendstern)","-",,14
1219,"Luftschiff-Landeplatz","-",,14
1220,"Mahlstrom-Flottenkommando","-",,14
1221,"Abaton der Bruderschaft","-",,14
1222,"Ewige Halle","-",,14
1223,"Wohngebiet","-",,14
1224,"Teilnahmeschalter","-",,14
1225,"Jagdbrett","-",,14
1226,"Meteorologin","-",,14
1227,"Kosmetikerklingel","-",,14
1228,"Erweiterter Bezirk","-",,14
1250,"\xe3\x80\x90Staatliche Gesellschaft\xe3\x80\x91","Staatliche Gesellschaft.","@",15
1251,"Staatliche Gesellschaft","-",,15
1252,"Rang in Staatlicher Gesellschaft","-",,15
1253,"Kriegsmaterialbeschaffung","-",,15
1254,"Nachschublieferung","-",,15
1255,"Experteneins\xc3\xa4tze","-",,15
1256,"Der Mahlstrom","-",,15
1257,"Bruderschaft der Morgenviper","-",,15
1258,"Legion der Unsterblichen","-",,15
1270,"\xe3\x80\x90Freie Gesellschaft\xe3\x80\x91","Freie Gesellschaft.","@",16
1271,"Freie Gesellschaft","-",,16
1272,"Unterschrift","-",,16
1273,"Anschlagbrett","-",,16
1274,"Schatztruhe der Gesellschaft","-",,16
1275,"Wappen der Gesellschaft","-",,16
1276,"Gesellschafts-Kommandos","-",,16
1300,"\xe3\x80\x90System\xe3\x80\x91","System.","@",17
1301,"Klasse","-",,17
1302,"Klassenwechsel","-",,17
1303,"Jo","-",,17
1304,"Jobwechsel","-",,17
1305,"Jobkristall","-",,17
1306,"Stufe","-",,17
1307,"Routine","-",,17
1308,"Schutzgott","-",,17
1309,"Volk","-",,17
1310,"Volksstamm","-",,17
1311,"Areal","-",,17
1312,"Arsenal","-",,17
1313,"Gegenstand","-",,17
1314,"Ausr\xc3\xbcstungsset","-",,17
1315,"Erholungsbonus","-",,17
1316,"Solo","-",,17
1317,"Gruppe","-",,17
1318,"Reittier","-",,17
1319,"Begleiter","-",,17
1320,"Gehilfe","-",,17
1321,"Kampf","-",,17
1322,"Synthese","-",,17
1323,"Sammeln","-",,17
1324,"Zustand (von Ausr\xc3\xbcstung)","-",,17
1325,"Emotionale Bindung","-",,17
1326,"Ausr\xc3\xbcstungsaffinit\xc3\xa4t","-",,17
1327,"Schatztruhe","-",,17
1328,"Ziel","-",,17
1329,"Ziel feststellen","-",,17
1330,"Fokusziel","-",,17
1331,"Feindmarkierung","-",,17
1332,"Men\xc3\xbc","-",,17
1333,"Karte","-",,17
1334,"Kundendienst","-",,17
1335,"Screenshot","-",,17
1336,"Ausloggen","-",,17
1337,"Spiel beenden","-",,17
1338,"Herunterfahren","-",,17
1339,"Auto-\xc3\x9cbersetzung","-",,17
1340,"Emote","-",,17
1341,"Errungenschaften","-",,17
1342,"Titel","-",,17
1343,"Verm\xc3\xb6gen","-",,17
1344,"Gil","-",,17
1345,"Handel","-",,17
1346,"Untersuchen","-",,17
1347,"Automatisches Folgen","-",,17
1348,"Allianz","-",,17
1349,"Unterkunft","-",,17
1350,"Verbundenheit","-",,17
1351,"Verbundenheitsrang","-",,17
1352,"WS-Ehrung","-",,17
1353,"Allagische Steine","-",,17
1354,"Allagische Steine der Mythologie","-",,17
1355,"Allagische Steine der Philosophie","-",,17
1356,"F\xc3\xbcr Ausschluss stimmen","-",,17
1357,"F\xc3\xbcr Abbruch stimmen","-",,17
1358,"Gel\xc3\xa4ndemarkierung","-",,17
1359,"Bodenziel","-",,17
1360,"Projizieren","-",,17
1361,"Allagische Steine der Strategie","-",,17
1362,"Kosmetiker","-",,17
1363,"Gehilfenunternehmungen","-",,17
1364,"Atma","-",,17
1365,"Zodiak-Waffe","-",,17
1366,"Alexandrit","-",,17
1367,"Animus","-",,17
1368,"Novus","-",,17
1369,"Jagdabzeichen","-",,17
1370,"Jagdlizenz","-",,17
1371,"Carteneauer Front","-",,17
1372,"Kraft des Transzendierens","-",,17
1373,"Chocobo-Aufzucht","-",,17
1374,"Wetterbericht","-",,17
1375,"Allagische Steine der Poesie","-",,17
1376,"Sollpunkte","-",,17
1377,"Staatstaler","-",,17
