12,"\xe9\x9d\xa9\xe7\xb4\xb0\xe5\xb7\xa5\xe5\xb8\xa","LTW","\xe9\x9d\xa9",0,"Leatherworker",10341,0,0,0,0,100,100,90,105,90,100,90,90,100,100,100,100,100,100,0,0,0,0,0,0,33,0,0,12,0,0,0,105,1,11,-1,4,127
13,"\xe8\xa3\x81\xe7\xb8\xab\xe5\xb8\xa","WVR","\xe8\xa3\x81",0,"Weaver",10342,0,0,0,0,100,100,90,90,105,90,100,90,100,100,100,100,100,100,0,0,0,0,0,0,33,0,0,13,0,0,0,106,1,12,-1,5,127
14,"\xe9\x8c\xac\xe9\x87\x91\xe8\xa1\x93\xe5\xb8\xa","ALC","\xe9\x8c\xac",0,"Alchemist",10343,0,0,0,0,100,100,90,90,90,105,90,100,100,100,100,100,100,100,0,0,0,0,0,0,33,0,0,14,0,0,0,107,1,13,-1,6,127
15,"\xe8\xaa\xbf\xe7\x90\x86\xe5\xb8\xa","CUL","\xe8\xaa\xbf",0,"Culinarian",10344,0,0,0,0,100,100,90,90,90,90,105,100,100,100,100,100,100,100,0,0,0,0,0,0,33,0,0,15,0,0,0,108,1,14,-1,7,127
16,"\xe6\x8e\xa1\xe6\x8e\x98\xe5\xb8\xa","MIN","\xe6\x8e\xa1",0,"Miner",0,0,0,0,0,100,100,100,90,90,90,100,90,100,100,100,100,100,100,0,0,0,0,0,0,32,0,0,16,0,0,0,201,1,15,-1,-1,127
17,"\xe5\x9c\x92\xe8\x8a\xb8\xe5\xb8\xa","BTN","\xe5\x9c\x92",0,"Botanist",0,0,0,0,0,100,100,90,90,100,100,90,90,100,100,100,100,100,100,0,0,0,0,0,0,32,0,0,17,0,0,0,202,1,16,-1,-1,127
18,"\xe6\xbc\x81\xe5\xb8\xa","FSH","\xe6\xbc\x81",0,"Fisher",0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,100,0,0,0,0,0,0,32,0,0,18,0,0,0,203,1,17,-1,-1,127
19,"\xe3\x83\x8a\xe3\x82\xa4\xe3\x83\x88","PLD","\xe3\x83\x8a",4299957033,"Paladin",4542,66656,66596,0,0,120,60,100,110,95,60,100,85,100,100,100,100,100,100,197,198,199,3359,0,0,30,8,1,1,1,0,3,51,1,1,-1,-1,0
20,"\xe3\x83\xa2\xe3\x83\xb3\xe3\x82\xaf","MNK","\xe3\x83\xa2",4300022569,"Monk",4543,66657,66602,0,0,110,45,110,100,105,50,90,65,100,100,100,100,100,100,200,201,202,3360,0,0,30,9,2,2,2,0,1,52,1,0,-1,-1,1
21,"\xe6\x88\xa6\xe5\xa3\xa","WAR","\xe6\x88\xa6",4300088105,"Warrior",4544,66655,66590,0,0,125,40,105,110,95,40,55,45,100,100,100,100,100,100,197,198,4240,3359,0,0,30,10,3,3,1,0,3,53,1,2,-1,-1,2
22,"\xe7\xab\x9c\xe9\xa8\x8e\xe5\xa3\xa","DRG","\xe7\xab\x9c",4300153641,"Dragoon",4545,66658,66608,0,0,115,50,115,105,100,45,65,75,100,100,100,100,100,100,200,201,4242,3360,0,0,30,11,4,4,2,0,1,54,1,4,-1,-1,3
23,"\xe5\x90\x9f\xe9\x81\x8a\xe8\xa9\xa9\xe4\xba\xba","BRD","\xe5\x90\x9f",4300219177,"Bard",4546,66659,66614,0,0,105,80,90,100,115,85,80,85,100,100,100,100,100,100,4238,4239,4244,4249,0,0,30,12,5,5,3,0,2,55,1,3,-1,-1,4
24,"\xe7\x99\xbd\xe9\xad\x94\xe9\x81\x93\xe5\xa3\xa","WHM","\xe7\x99\xbd",4300284713,"White Mage",4547,66660,66620,0,0,105,120,55,100,105,105,115,120,100,100,100,100,100,100,206,207,208,3362,0,0,31,13,6,6,4,0,5,57,1,6,-1,-1,5
25,"\xe9\xbb\x92\xe9\xad\x94\xe9\x81\x93\xe5\xa3\xa","BLM","\xe9\xbb\x92",4300350249,"Black Mage",4548,66661,66626,0,0,105,125,45,100,100,115,75,120,100,100,100,100,100,100,203,204,205,3361,0,0,31,14,7,7,3,0,4,58,1,5,-1,-1,6
26,"\xe5\xb7\xb4\xe8\xa1\x93\xe5\xa3\xa","ACN","\xe5\xb7\xb4",0,"Arcanist",0,0,0,2142,0,100,110,85,95,95,105,75,100,100,100,100,100,100,100,203,204,4246,3361,0,0,31,15,0,26,3,1,4,9,1,18,7,-1,7
27,"\xe5\x8f\xac\xe5\x96\x9a\xe5\xa3\xa","SMN","\xe5\x8f\xac",4300415785,"Summoner",4549,66662,66632,0,0,105,110,90,100,100,115,80,105,100,100,100,100,100,100,203,204,4246,3361,0,0,31,16,8,26,3,0,4,59,1,18,-1,-1,7
28,"\xe5\xad\xa6\xe8\x80\x85","SCH","\xe5\xad\xa6",4300481321,"Scholar",4550,66663,66638,0,0,105,115,90,100,100,105,115,120,100,100,100,100,100,100,206,207,4247,3362,0,0,31,17,9,26,4,0,6,60,1,18,-1,-1,7
29,"\xe5\x8f\x8c\xe5\x89\xa3\xe5\xa3\xa","ROG","\xe5\x8f\x8c",0,"Rogue",0,0,0,0,0,103,40,80,95,100,60,70,60,100,100,100,100,100,100,200,201,4243,3360,0,0,30,18,0,29,2,0,2,6,1,19,8,-1,11
30,"\xe5\xbf\x8d\xe8\x80\x85","NIN","\xe5\xbf\x8d",4301726505,"Ninja",7886,67115,65770,0,0,108,50,85,100,110,65,75,65,100,100,100,100,100,100,200,201,4243,3360,0,0,30,19,10,29,2,0,2,56,1,19,-1,-1,11
31,"\xe6\xa9\x9f\xe5\xb7\xa5\xe5\xa3\xa","MCH","\xe6\xa9\x9f",4302381865,"Machinist",8574,0,0,0,0,105,80,85,100,115,80,85,85,100,100,100,100,100,100,4238,4239,4245,4249,0,0,30,20,11,31,3,0,2,62,30,20,9,-1,-1
32,"\xe6\x9a\x97\xe9\xbb\x92\xe9\xa8\x8e\xe5\xa3\xa","DRK","\xe6\x9a\x97",4302512937,"Dark Knight",8839,0,0,0,0,120,80,105,110,95,60,40,85,100,100,100,100,100,100,197,198,4241,3359,0,0,30,21,12,32,1,0,3,61,30,21,10,-1,-1
33,"\xe5\x8d\xa0\xe6\x98\x9f\xe8\xa1\x93\xe5\xb8\xa","AST","\xe5\x8d\xa0",4302447401,"Astrologian",8840,0,0,0,0,105,120,50,100,100,105,115,120,100,100,100,100,100,100,206,207,4248,3362,0,0,31,22,13,33,4,0,6,63,30,22,11,-1,-1
