12,"\xe7\x89\xa9\xe7\x90\x86\xe5\x9f\xba\xe6\x9c\xac\xe6\x80\xa7\xe8\x83\xbd",,100,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,100,100,100,100,90,100,100,100,100,50,100,100,100,-1
13,"\xe9\xad\x94\xe6\xb3\x95\xe5\x9f\xba\xe6\x9c\xac\xe6\x80\xa7\xe8\x83\xbd",,100,0,0,0,0,0,0,0,0,0,0,0,100,50,0,0,0,0,0,0,0,50,50,50,50,50,100,100,50,100,30,50,50,50,-1
14,"\xe6\x94\xbb\xe6\x92\x83\xe9\x96\x93\xe9\x9a\x94",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,11
15,"\xe8\xbf\xbd\xe5\x8a\xa0\xe5\x8a\xb9\xe6\x9e\x9c",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
16,"\xe6\x94\xbb\xe6\x92\x83\xe5\x9b\x9e\xe6\x95\xb0",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
17,"\xe3\x83\x96\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xe7\x99\xba\xe5\x8b\x95\xe5\x8a\x9",,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,50,50,100,50,100,100,100,100,-1
18,"\xe3\x83\x96\xe3\x83\xad\xe3\x83\x83\xe3\x82\xaf\xe6\x80\xa7\xe8\x83\xbd",,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,50,50,100,50,100,100,100,100,-1
19,"\xe5\x8f\x97\xe3\x81\x91\xe6\xb5\x81\xe3\x81\x97\xe7\x99\xba\xe5\x8b\x95\xe5\x8a\x9","\xe5\x8f\x97\xe3\x81\x91\xe6\xb5\x81\xe3\x81\x97\xe3\x81\xae\xe7\x99\xba\xe7\x94\x9f\xe7\x8e\x87\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8f\x97\xe3\x81\x91\xe6\xb5\x81\xe3\x81\x97\xe7\x99\xba\xe5\x8b\x95\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe5\x8f\x97\xe3\x81\x91\xe6\xb5\x81\xe3\x81\x97\xe3\x81\x8c\xe7\x99\xba\xe7\x94\x9f\xe3\x81\x97\xe3\x82\x84\xe3\x81\x99\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,12
20,"\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9","\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe3\x81\xa7\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x81\x8c\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,13
21,"\xe7\x89\xa9\xe7\x90\x86\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9","\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe3\x82\x92\xe5\x8f\x97\xe3\x81\x91\xe3\x81\x9f\xe9\x9a\x9b\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe7\x89\xa9\xe7\x90\x86\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe7\x89\xa9\xe7\x90\x86\xe6\x94\xbb\xe6\x92\x83\xe3\x81\xab\xe3\x82\x88\xe3\x81\xa3\xe3\x81\xa6\xe5\x8f\x97\xe3\x81\x91\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x81\x8c\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,15,21,15,13,21,15,0,0,0,0,0,0,36,72,0,36,87,57,57,66,100,70,55,55,40,40,55,40,33,55,55,55,14
22,"\xe5\x91\xbd\xe4\xb8\xad\xe5\x8a\x9","\xe7\x89\xa9\xe7\x90\x86\xe3\x80\x81\xe9\xad\x94\xe6\xb3\x95\xe3\x82\x92\xe5\x91\xbd\xe4\xb8\xad\xe3\x81\x95\xe3\x81\x9b\xe3\x82\x8b\xe8\x83\xbd\xe5\x8a\x9b\xe3\x82\x92\xe8\xa1\xa8\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x91\xbd\xe4\xb8\xad\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe6\x94\xbb\xe6\x92\x83\xe3\x82\x92\xe5\xbd\x93\xe3\x81\xa6\xe3\x82\x84\xe3\x81\x99\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,15
23,"\xe5\x9b\x9e\xe9\x81\xbf\xe5\x8a\x9",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,16
24,"\xe9\xad\x94\xe6\xb3\x95\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9","\xe6\x94\xbb\xe6\x92\x83\xe9\xad\x94\xe6\xb3\x95\xe3\x82\x92\xe5\x8f\x97\xe3\x81\x91\xe3\x81\x9f\xe9\x9a\x9b\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe9\xad\x94\xe6\xb3\x95\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe9\xad\x94\xe6\xb3\x95\xe6\x94\xbb\xe6\x92\x83\xe3\x81\xab\xe3\x82\x88\xe3\x81\xa3\xe3\x81\xa6\xe5\x8f\x97\xe3\x81\x91\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x81\x8c\xe5\xb0\x8f\xe3\x81\x95\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,15,21,15,13,21,15,0,0,0,0,0,0,36,72,0,36,87,57,57,33,100,55,55,55,70,70,55,70,66,55,55,55,17
25,"\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xab\xe6\x94\xbb\xe6\x92\x83\xe5\x8a\x9",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
26,"\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xab\xe9\x98\xb2\xe5\xbe\xa1\xe5\x8a\x9",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
27,"\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xa","\xe7\x89\xa9\xe7\x90\x86\xe3\x80\x81\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xae\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xab\xe3\x83\x92\xe3\x83\x83\xe3\x83\x88\xe3\x81\xae\xe7\x99\xba\xe7\x94\x9f\xe7\x8e\x87\xe3\x81\xa8\xe3\x80\x81\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x80\x81\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xab\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xab\xe3\x83\x92\xe3\x83\x83\xe3\x83\x88\xe3\x81\x8c\xe7\x99\xba\xe7\x94\x9f\xe3\x81\x97\xe3\x82\x84\xe3\x81\x99\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x80\x81\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xa8\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,18
28,"\xe3\x82\xaf\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe3\x82\xab\xe3\x83\xab\xe5\x9b\x9e\xe9\x81\xbf\xe5\x8a\x9",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
29,"\xe6\x96\xac\xe8\x80\x90\xe6\x80\xa7","\xe6\x96\xac\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,19
30,"\xe7\xaa\x81\xe8\x80\x90\xe6\x80\xa7","\xe7\xaa\x81\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,20
31,"\xe6\x89\x93\xe8\x80\x90\xe6\x80\xa7","\xe6\x89\x93\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,0,0,0,0,0,0,20,20,20,20,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,21
32,"\xe5\xb0\x84\xe8\x80\x90\xe6\x80\xa7",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
33,"\xe6\x94\xbb\xe6\x92\x83\xe9\xad\x94\xe6\xb3\x95\xe5\xa8\x81\xe5\x8a\x9","\xe6\x94\xbb\xe6\x92\x83\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe6\x94\xbb\xe6\x92\x83\xe9\xad\x94\xe6\xb3\x95\xe5\xa8\x81\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe9\xad\x94\xe6\xb3\x95\xe6\x94\xbb\xe6\x92\x83\xe3\x81\xa7\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x81\x8c\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,22
34,"\xe5\x9b\x9e\xe5\xbe\xa9\xe9\xad\x94\xe6\xb3\x95\xe5\xa8\x81\xe5\x8a\x9","\xe5\x9b\x9e\xe5\xbe\xa9\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x9b\x9e\xe5\xbe\xa9\xe9\xad\x94\xe6\xb3\x95\xe5\xa8\x81\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x80\x81\xe5\x9b\x9e\xe5\xbe\xa9\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8b\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c\xe5\xa4\xa7\xe3\x81\x8d\xe3\x81\x8f\xe3\x81\xaa\xe3\x82\x8a\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,23
35,"\xe5\xbc\xb7\xe5\x8c\x96\xe9\xad\x94\xe6\xb3\x95\xe5\xa8\x81\xe5\x8a\x9",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
36,"\xe5\xbc\xb1\xe4\xbd\x93\xe9\xad\x94\xe6\xb3\x95\xe5\xa8\x81\xe5\x8a\x9",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
37,"\xe7\x81\xa","\xe7\x81\xab\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,24
38,"\xe6\xb0\xb7","\xe6\xb0\xb7\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,25
39,"\xe9\xa2\xa8","\xe9\xa2\xa8\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,26
40,"\xe5\x9c\x9f","\xe5\x9c\x9f\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,27
41,"\xe9\x9b\xb7","\xe9\x9b\xb7\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,28
42,"\xe6\xb0\xb4","\xe6\xb0\xb4\xe5\xb1\x9e\xe6\x80\xa7\xe3\x81\xae\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe3\x82\x92\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,29
43,"\xe5\x85\xa8\xe9\xad\x94\xe6\xb3\x95\xe8\x80\x90\xe6\x80\xa7",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
44,"\xe6\x84\x8f\xe6\x80\x9d\xe5\x8a\x9","\xe7\x89\xa9\xe7\x90\x86\xe3\x80\x81\xe9\xad\x94\xe6\xb3\x95\xe3\x81\xab\xe3\x82\x88\xe3\x82\x8a\xe4\xb8\x8e\xe3\x81\x88\xe3\x82\x8b\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xa8\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\xab\xe5\xbd\xb1\xe9\x9f\xbf\xe3\x82\x92\xe4\xb8\x8e\xe3\x81\x88\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe6\x84\x8f\xe6\x80\x9d\xe5\x8a\x9b\xe3\x81\x8c\xe9\xab\x98\xe3\x81\x84\xe3\x81\xbb\xe3\x81\xa9\xe3\x83\x80\xe3\x83\xa1\xe3\x83\xbc\xe3\x82\xb8\xe9\x87\x8f\xe3\x81\xa8\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x97\xe3\x81\xbe\xe3\x81\x99\xe3\x80\x82",10,4,8,13,8,6,13,8,6,6,6,6,14,7,21,42,0,21,50,34,34,100,100,100,100,100,100,100,100,100,100,100,100,100,30
