176,"Ehcatl Blackguard","Ehcatl Blackguard",True
177,"the Negotiator","the Negotiator",False
178,"the Final Witness","the Final Witness",False
179,"of Dragons Deep","of Dragons Deep",False
180,"Taikoubou","Taikoubou",True
181,,,False
182,"the Shadow","the Shadow",False
183,"Icebreaker","Icebreaker",True
184,"Cloud Controller","Cloud Controller",True
185,"Gentleman","Gentlewoman",True
186,"Observer of Love","Observer of Love",True
187,"Kirin Tamer","Kirin Tamer",True
188,"the Unsevered","the Unsevered",False
189,"the Dominator","the Dominator",False
190,"the Hand of Mercy","the Hand of Mercy",False
191,"the Light in Hand","the Light in Hand",False
192,"the Light of the Land","the Light of the Land",False
193,"the Zeta","the Zeta",False
194,"Doll Master","Doll Master",True
195,"Gambler","Gambler",True
196,"High Roller","High Roller",True
197,"Chocobo Breeder","Chocobo Breeder",True
198,"Chocobo Trainer","Chocobo Trainer",True
199,"Apprentice Jockey","Apprentice Jockey",True
200,"Senior Jockey","Senior Jockey",True
201,"Veteran Jockey","Veteran Jockey",True
202,"Leading Jockey","Leading Jockey",True
203,"Deck Holder","Deck Holder",True
204,"Deck Hoarder","Deck Hoarder",True
205,"the Trinity","the Trinity",False
206,"Duelist","Duelist",True
207,"Gatekeeper","Gatekeeper",True
208,"the Fungah","the Fungah",False
209,"Coin Collector","Coin Collector",True
210,"Millionaire","Millionairess",True
211,"Bearer of the Torch","Bearer of the Torch",True
212,"Postmaster","Postmaster",True
213,"Giant Egg Hunter","Giant Egg Hunter",True
214,"Unbeliever","Unbeliever",True
215,"the Redeemed","the Redeemed",False
216,"Nidhogg Slayer","Nidhogg Slayer",True
217,"of the Silver Fuller","of the Silver Fuller",False
218,"Imperial Nuisance","Imperial Nuisance",True
219,"Under-archon","Under-archon",True
220,"Ascalon Breaker","Ascalon Breaker",True
221,,,False
222,"the Oathkeeper","the Oathkeeper",False
223,"of the 14th Chakra","of the 14th Chakra",False
224,"the Mythril Heart","the Mythril Heart",False
225,"the Azure Dragoon","the Azure Dragoon",False
226,"Skysinger","Skysinger",True
227,"Pure White","Pure White",True
228,"Annihilator","Annihilator",True
229,"Dreadspawn","Dreadspawn",True
230,"Nymian Marine","Nymian Marine",True
231,"the Darkest Shadow","the Darkest Shadow",False
232,"Blackblood","Blackblood",True
233,"Liberator","Liberator",True
234,"Stargazer","Stargazer",True
235,"Blue hands Quencher","Blue hands Quencher",True
236,"Finder of False Gods","Finder of False Gods",True
237,"Lighter than Air","Lighter than Air",True
238,,,False
239,"Grandmaster of War","Grandmaster of War",True
240,"Grandmaster of Magic","Grandmaster of Magic",True
241,"Dark Knight","Dark Knight",True
242,"of the Stalwart Sword","of the Stalwart Sword",False
243,"Keeper of Knowledge","Keeper of Knowledge",True
244,,,False
245,,,False
246,,,False
247,,,False
248,"Grandmaster of the Hand","Grandmaster of the Hand",True
249,"Grandmaster of the Land","Grandmaster of the Land",True
250,"Molder of Masterpieces","Molder of Masterpieces",True
251,"Amasser of Masterpieces","Amasser of Masterpieces",True
252,"Business Associate","Business Associate",True
253,"Master Woodworker","Master Woodworker",True
254,"Master Blacksmith","Master Blacksmith",True
255,"Master Armourer","Master Armorer",True
256,"Master Goldsmith","Master Goldsmith",True
257,"Master Tanner","Master Tanner",True
258,"Master Weaver","Master Weaver",True
259,"Master Alchemist","Master Alchemist",True
260,"Master Culinarian","Master Culinarian",True
261,"Master Miner","Master Miner",True
262,"Master Harvester","Master Harvester",True
263,"Master Fisher","Master Fisher",True
264,"the Fortunate","the Fortunate",False
265,"Good Samaritan","Good Samaritan",True
