56,"Minfilia","0",bxe2\x80\x9cNo doubt you're ripe to burst with questions, but have patience\xe2\x94\x80all will be revealed in time.\xe2\x80\x9d",0,0,0,1,0,0
57,"Lahabrea","0",bxe2\x80\x9cFor the end of your tale is but the beginning of another... The tale of the Crystal's demise!\xe2\x80\x9d",0,0,0,1,0,0
58,"Cid Garlond","0","\xe2\x80\x9cJust how long have I worn these damn goggles?\xe2\x80\x9d",0,0,0,1,0,0
59,"Alphinaud & Alisaie","0","\xe2\x80\x9cOur paths may differ, but our destination is the same. In time, I daresay we will see eye to eye.\xe2\x80\x9d",0,0,1,1,0,0
60,"Louisoix Leveilleur","0","\xe2\x80\x9cSilence, chattering raven. Your wretched wings are broken, and you shall soar no more.\xe2\x80\x9d",0,0,0,1,0,0
61,"Bahamut","0","Forgotten for millennia, the elder primal Bahamut was finally freed from his celestial prison Dalamud in the 1572nd year of the Sixth Astral Era through the machinations of the Garlean legatus Nael van Darnus. Unfettered at last, the dreadwyrm unleashed an endless rain of fire on the land, the destruction he wrought ushering in a dark age of death and suffering.",0,0,0,1,0,0
62,"Hildibrand & Nashu Mhakaracca","0","\xe2\x80\x9cI swear to you, here and now: I, Hildibrand, agent of enquiry, inspector extraordinaire, shall scour all creation\xe2\x94\x80from the deepest pit of the seven hells to the very pinnacle of the heavens\xe2\x94\x80for your Pure Heart!\xe2\x80\x9d",0,0,0,1,0,0
63,"Nanamo Ul Namo","0",bxe2\x80\x9cThe true wealth of Ul'dah lies in the health, happiness, and hopes of her people.\xe2\x80\x9d",0,0,0,1,0,0
64,"Gaius van Baelsar","0","\xe2\x80\x9cUnworthy is the ruler whose subjects seek the solace of false gods.\xe2\x80\x9d",0,0,0,1,0,0
65,"Merlwyb Bloefhiswyn","0","\xe2\x80\x9cVictory is a far-flung shore. Mark the skies, abide the tides, trust to your crew\xe2\x80\x94and she will be yours.\xe2\x80\x9d",0,0,0,1,0,0
66,"Kan-E-Senna","0",bxe2\x80\x9cEorzea's children are as trees in a grove\xe2\x80\x94bending to the wind like the willow, or bearing it like the oak. Yet live how we might, the wind shall blow.\xe2\x80\x9d",0,0,0,1,0,0
67,"Raubahn Aldynn","0",bxe2\x80\x9cBwahaha! The battlefield is the best and worst of places. Where else can a man's enemy become his mentor, or an ally his enemy?\xe2\x80\x9d",0,0,0,1,0,0
68,"Warrior of Light","0","\xe2\x80\x9cThe light shall never fade!\xe2\x80\x9d",0,0,0,1,0,0
69,"Firion","0","\xe2\x80\x9cMy dream...is a world filled with wild roses.\xe2\x80\x9d",0,0,0,1,0,0
70,"Onion Knight","0","\xe2\x80\x9cBeing small has its advantages.\xe2\x80\x9d",0,0,1,1,0,0
71,"Cecil Harvey","0",bxe2\x80\x9cI told you before, you've drawn us into nothing. This fight is as much ours as yours.\xe2\x80\x9d",0,0,0,1,0,0
72,"Bartz Klauser","0",bxe2\x80\x9cIt was my dad's last request, you know, to go out and travel the world... And this time, it feels like\x02\x1f\x01\x03 like the wind is calling me.\xe2\x80\x9d",0,0,0,1,0,0
73,"Terra Branford","0",bxe2\x80\x9cDon't worry. I'm sure a peaceful future is right around the corner!\xe2\x80\x9d",0,0,0,1,0,0
74,"Cloud Strife","0",bxe2\x80\x9cI can't remain trapped in an illusion anymore.\xe2\x80\x9d",0,0,0,1,0,0
75,"Squall Leonhart","0",bxe2\x80\x9cDon't talk about me in the past tense!\xe2\x80\x9d",0,0,0,1,0,0
76,"Zidane Tribal","0","\xe2\x80\x9cDo I need a reason to help someone?\xe2\x80\x9d",0,0,0,1,0,0
77,"Tidus","0",bxe2\x80\x9cThis is our story! Now let's see this thing through together!\xe2\x80\x9d",0,0,0,1,0,0
78,"Shantotto","0",bxe2\x80\x9cThat's quite enough! Time to play rough.\xe2\x80\x9d",0,0,0,1,0,0
79,"Vaan","0",bxe2\x80\x9cWho said anything about strong? You'll make it. You got good friends.\xe2\x80\x9d",0,0,0,1,0,0
80,"Lightning","0",bxe2\x80\x9cIt's not a question of can or can't. There are some things in life you just do.\xe2\x80\x9d",0,0,0,1,0,0
81,"Gaelicat","0","A curious, charming creature with a feline body and the wings of a bat. Some scholars posit that it is a type of beastkin, while others insist that it is a lesser voidsent belonging to the eleventh rung of the hierarchy of twelve. One thing that cannot be denied is that it clearly possesses a keen, mischievous intelligence.",0,0,0,1,0,0
82,"Vanu Vanu","0","An avian beast tribe that makes their home on the floating islands of the Sea of Clouds. Isolated from the world in the years prior to the advent of airship technology, in recent years they have grown wary of those who would encroach upon their homeland.",0,0,0,1,0,0
83,"Gnath","0","A tribe of insect-like beastmen known to inhabit the southern reaches of the Dravanian forelands. Hunters first and foremost, they burn a sort of incense to defend their homeland from the dragon threat. At the center of Gnath society sits the king-like \xe2\x80\x9cOvermind,\xe2\x80\x9d its presence allowing its subjects to communicate without need of word or gesture.",0,0,0,1,0,0
84,"Yugiri Mistwalker","0","\xe2\x80\x9cTo whom much is given, much is expected...\xe2\x80\x9d",0,0,0,1,0,0
85,"Fat Chocobo","0","A chocobo whose insatiable appetite and utter lack of willpower have resulted in a body more fit for a behemoth than a bird. Goblin legend has it this oversized avian is worshipped as a god in the world below, but no compelling evidence has been found to support this myth.",0,0,0,1,0,0
86,"Griffin","0","The majestic winged creatures inhabit the untamed wilds of Abalathia's Spine. Possessed of unmatched sharpness of vision, a griffin swooping down from the heights to seize its prey in its mighty talons is truly a sight to behold. A symbol of courage and ferocity, the griffin adorns the crest of the fallen nation of Ala Mhigo.",0,0,0,1,0,0
87,"Tioman","0","A mighty and vengeful dragon who makes her lair in the ghostly peak of Sohm Al. Consort of Nidhogg, one of the seven great wyrms, Tioman is known as the dark dragon among the Ishgardian people by virtue of her scales, which are said to be darker than a starless night.",0,0,0,1,0,0
88,"Estinien","0","\xe2\x80\x9c...But I yearn to spill the blood of a great wyrm, Nidhogg, and only your death will sate my lance.\xe2\x80\x9d",0,0,1,1,0,0
89,"Lucia goe Junius","0","\xe2\x80\x9cThose who dwell in the past risk losing sight of their future.\xe2\x80\x9d",0,0,0,1,0,0
90,"Ysayle","0","\xe2\x80\x9cWe whom gods and men have forsaken shall be the instruments of our own deliverance!\xe2\x80\x9d",0,0,0,1,0,0
91,"Hilda","0","\xe2\x80\x9c...And what makes you think I have friends in high places?\xe2\x80\x9d",0,0,0,1,0,0
92,"Matoya","0",bxe2\x80\x9cSpare me the hollow pleasantries, boy. I'll wager my remaining good teeth you didn't come to a forgotten corner of Eorzea to flirt with a wrinkly old woman.\xe2\x80\x9d",0,0,0,1,0,0
93,"Count Edmont de Fortemps","0","\xe2\x80\x9cAs wards of House Fortemps, you shall be afforded every courtesy. My home is your home.\xe2\x80\x9d",0,0,0,1,0,0
94,"Byblos","0","A forbidding presence that guards the door to the forbidden halls of the Great Gubal Library. Presumed to be a voidsent summoned from the dark realm by Sharlayan magi, it dutifully guards its post as if bound there by some dark covenant.",0,0,0,1,0,0
95,"Haurchefant","0","\xe2\x80\x9cThe docility to accept well-nigh impossible commands, the physical talents to carry them out\xe2\x94\x80to a warrior born such as I there are no virtues greater in a steed! I say, be my personal steed!\xe2\x80\x9d",0,0,0,1,0,0
96,"Aymeric","0","\xe2\x80\x9cUpon the souls of they who have sacrificed themselves to pave the way for peace, we will never abandon our cause.\xe2\x80\x9d",0,0,1,1,0,0
97,"Ravana","0","Wrath of the Colony and the god and savior of the Gnath tribe. A proud warrior and conqueror, Lord Ravana exalts strength and abhors weakness in any form. Believing the rite of combat to be sacred, he revels in battle with worthy opponents while wielding the Chandrahas\xe2\x94\x80legendary blades of moonlight that obey his every command.",0,0,0,1,0,0
98,"Bismarck","0","Long thought to be little more than myth, the Lord of the Expanse was summoned forth and given form by the fervent prayers of the Vanu Vanu, who worship him as the god that led their ancestors to their island home. With a flood-blast of water from his great blowhole, the great white whale purges the skies of those who would do his followers harm.",0,0,0,1,0,0
99,"Nidhogg","0","One of the seven great wyrms sired by Midgardsormr, Father of Dragons. Leader of the Dravanian Horde, Nidhogg and his minions have tormented the Holy See for a thousand years in the bloody conflict that has come to be known as the Dragonsong War. The sound of his cry piercing the heavens can strike fear into the heart of the bravest of knights.",0,0,0,1,0,0
100,"Midgardsormr","0","\xe2\x80\x9cThou hast forgotten the face of thy lord. Remember, mortal, and fear me.\xe2\x80\x9d",0,0,0,1,0,0
