68,"Runaway Little Girl",,461,68,111
69,"Gridanian Roots",,479,69,111
70,"The Grass is Always Greener",,480,70,111
71,"A Moogle Bouquet",,481,71,111
72,"To Fight a Fishback",,499,72,111
73,"The Beast of the Barrel",,500,73,111
74,"Polishing the Mast",,501,74,111
75,"Ifrit Bleeds, We Can Kill It",,626,75,110
76,"Assessing the Damage",,632,76,110
77,"Bridging the Gap",,633,77,110
78,"Revenge on the Reavers",,635,78,110
79,"Till Death Do Us Part",,637,79,110
80,"Beryl Overboard",,638,80,110
81,"Have You Seen My Son",,639,81,110
82,"Food for Thought",,640,82,110
83,"Seashells by the Seashore",,641,83,110
84,"Fishing for Answers",,642,84,110
85,"Moonstruck",,643,85,110
86,"A Misty Past",,645,86,110
87,"Carving a Name",,647,87,110
88,"The Tug of the Whorl",,652,88,110
89,"Proceed with Caution",,653,89,110
90,"Playing with Fire",,654,90,110
91,"A Well-Balanced Diet",,655,91,110
92,"The Penultimate Prank",,657,92,110
93,"The Search for Sicksa",,658,93,110
94,"The Ultimate Prank",,659,94,110
95,"Say It with Wolf Tails",,661,95,110
96,"Embarrassing Excerpts",,662,96,110
97,"A Forbidden Love",,663,97,110
98,"Last Respects",,664,98,110
99,"Stone Deaf",,665,99,110
100,"Hunting the Hunters",,666,100,110
101,"To Deskunk a Beer",,667,101,110
102,"Losing One's Thread",,668,102,110
103,"Seeing the Seers",,673,103,110
104,"A Knock in the Night",,674,104,110
105,"Sleepless in Eorzea",,675,105,110
106,"Dressed to Be Killed",,676,106,110
107,"The Customer Comes First",,678,107,110
108,"An Inconvenient Dodo",,679,108,110
109,"Besmitten and Besmirched",,680,109,110
110,"Clasping to Hope",,681,110,110
111,"Traumaturgy",,682,111,110
112,"Best Flower Ever",,683,112,110
113,"The Unheard Horizon",,684,113,110
114,"Freedom Isn't Free",,685,114,110
115,"Ore for an Ore",,686,115,110
116,"No Other Dodo Will Do",,689,116,110
117,"A Call to Arms",,694,117,110
118,"Counting Sheep",,705,118,110
119,"A Hypocritical Oath",,706,119,110
120,"Blood Price",,707,120,110
121,"Quid Pro Quo",,725,121,110
122,"There Might Be Blood",,726,122,110
123,"Cutthroat Prices",,727,123,110
124,"Monster of Maw Most Massive",,733,124,110
125,"Scrubbing the Soul",,734,125,110
126,"Disorganized Crime",,735,126,110
127,"A Slippery Stone",,736,127,110
128,"Winds of Change",,743,128,110
129,"Shot Through the Heart",,744,129,110
130,"What a Pirate Wants",,745,130,110
131,"Of Archons and Muses",,752,131,110
132,"Sanguine Studies",,753,132,110
133,"Secrets Unearthed",,754,133,110
134,"Rustproof",,755,134,110
135,"In the Name of Science",,761,135,110
136,"Hearing Confession",,762,136,110
137,"A Bitter Oil to Swallow",,763,137,110
138,"Spores on the Brain",,764,138,110
139,"Trading Tongueflaps",,770,139,110
140,"Letting Out Orion's Belt",,771,140,110
141,"Sour Grapes",,772,141,110
142,"Sniffing Out a Profit",,773,142,110
143,"The Dreamer's Gospel (Ul'dah)",,788,143,110
144,"The Dreamer's Dilemma (Ul'dah)",,789,144,110
145,"The Dreamer's Gospel (Gridania)",,793,145,110
146,"The Dreamer's Dilemma (Gridania)",,794,146,110
147,"The Heat Is On",,798,147,110
148,"Impish Impositions",,799,148,110
149,"Winter Is Not Coming",,800,149,110
150,"Gone with the Snow",,801,150,110
151,"The Dreamer's Gospel (Limsa Lominsa)",,803,151,110
152,"The Dreamer's Dilemma (Limsa Lominsa)",,804,152,110
153,"Guild Tasks",,808,153,110
154,"Call of Booty",,809,154,110
155,"Risky Business",,810,155,110
156,"Forging the Spirit",,811,156,110
157,"Joining the Spirit",,812,157,110
158,"Waking the Spirit",,813,158,110
159,"A Feast of Fools",,815,159,110
160,"Provisioning & Supply Missions",,816,160,110
161,"A Light in the Dark",,817,161,110
162,"What Glitters Always Isn't Gold",,818,162,110
163,"the Thousand Maws of Toto--Rak",,820,163,110
164,"Dzemael Darkhold",,821,164,110
165,"Aurum Vale",,822,165,110
166,"Cutter's Cry",,823,166,110
167,"Waste Not Want Not",,827,167,110
168,"In Plain Sight",,828,168,110
169,"The Ink Thief",,837,169,110
170,"Private Eyes",,838,170,110
171,"Mysteries of the Red Moon",,839,171,110
172,"Prophecy Inspection",,840,172,110
173,"Ring of Deceit",,847,173,110
174,"The Usual Suspect",,848,174,110
175,"Seasonal Event",,857,175,110
176,"Scrambled Eggs",,858,176,110
177,"Bombard Backlash",,859,177,110
178,"Seasonal Event (All City-states)",,860,178,110
179,"Hamlet Defense",,861,179,110
180,"Class is in Session",,862,180,110
181,"Taming the Tempest",,866,181,110
182,"A Relic Reborn",,867,182,110
183,"Living on a Prayer",,868,183,110
184,"The Raven, Nevermore",,869,184,110
185,"Pride and Duty (Will Take You from the Mountain)",,1200,254,112
186,"Embracing the Beast",,1201,255,112
187,"Curious Gorge Goes to the Bazaar",,1202,256,112
188,"Looking the Part",,1203,257,112
189,"Proof is in the Pudding",,1204,258,112
190,"How to Quit You",,1205,259,112
191,"Brother from Another Mother",,1220,260,112
192,"Insulted Intelligence",,1221,261,112
193,"The Pursuit of Power",,1222,262,112
194,"Good Vibrations",,1223,263,112
195,"Five Easy Pieces",,1224,264,112
196,"Return of the King...of Ruin",,1225,265,112
197,"Seeds of Initiative",,1240,266,112
198,"When Sheep Attack",,1241,267,112
199,"Lost in Rage",,1242,268,112
200,"The Wheel of Disaster",,1243,269,112
201,"In Search of Succor",,1244,270,112
202,"The Chorus of Cataclysm",,1245,271,112
203,"Hearing Voices",,1260,272,112
204,"A Time to Kill",,1261,273,112
205,"International Relations",,1262,274,112
206,"The Voidgate Breathes Gloomy",,1263,275,112
207,"Gearing Up",,1264,276,112
208,"Always Bet on Black",,1265,277,112
209,"Paladin's Pledge",,1280,278,112
210,"Honor Lost",,1281,279,112
211,"Power Struggles",,1282,280,112
212,"Poisoned Hearts",,1283,281,112
213,"Parley on High Ground",,1284,282,112
214,"Keeping the Oath",,1285,283,112
215,"A Song of Bards and Bowmen",,1300,284,112
216,"The Archer's Anthem",,1301,285,112
217,"Bard's-Eye View",,1302,286,112
218,"Doing It the Bard Way",,1303,287,112
219,"Pieces of the Past",,1304,288,112
220,"Requiem for the Fallen",,1305,289,112
221,"Eye of the Dragon",,1320,290,112
222,"Lance of Fury",,1321,291,112
223,"Unfading Scars",,1322,292,112
224,"Double Dragoon",,1323,293,112
225,"Fatal Seduction",,1324,294,112
226,"Into the Dragon's Maw",,1325,295,112
227,"The Price of Integrity",,1400,185,113
228,"Testing the Waters",,1401,186,113
229,"Seals for the Whorl",,1402,187,113
230,"Engineering Victory",,1403,188,113
231,"An Officer and a Wise Man",,1404,189,113
232,"Ceruleum Shock",,1405,190,113
233,"Till Sea Swallows All",,1406,191,113
234,"Imperial Devices (Limsa Lominsa)",,1409,192,113
235,"Into the Dark (Limsa Lominsa)",,1410,193,113
236,"It Kills with Fire (Limsa Lominsa)",,1415,194,113
237,"The Cove",,1416,195,113
238,"Saving the Stead Instead",,1417,196,113
239,"It's a Piece of Cake to Bake a Poison Cake",,1418,197,113
240,"Kobold and the Beautiful",,1419,198,113
241,"Oil Crisis",,1425,199,113
242,"Alive",,1426,200,113
243,"The Weakest Link",,1427,201,113
244,"Deus ex Machina",,1428,202,113
245,"In for Garuda Wakening (Limsa Lominsa)",,1429,203,113
246,"Don't Hate the Messenger (Limsa Lominsa)",,1430,204,113
247,"United We Stand (Limsa Lominsa)",,1431,205,113
248,"To Kill a Raven (Limsa Lominsa)",,1432,206,113
249,"Patrol, Interrupted",,1433,207,113
250,"Breaking the Seals",,1600,208,113
251,"Why Did It Have to Be Snakes",,1601,209,113
252,"Adders' Nest Egg",,1602,210,113
253,"The Mail Must Get Through",,1603,211,113
254,"Their Finest Hour",,1604,212,113
255,"Appetite for Destruction",,1605,213,113
256,"Serenity, Purity, Sanctity",,1606,214,113
257,"Imperial Devices (Gridania)",,1609,215,113
258,"Into the Dark (Gridania)",,1610,216,113
259,"It Kills with Fire (Gridania)",,1615,217,113
260,"Eternal Recurrence",,1616,218,113
261,"The Pen Is Mightier than the Spear",,1617,219,113
262,"Woes of the Botanist",,1618,220,113
263,"Gone with the Wind",,1619,221,113
264,"A Taste for Death",,1625,222,113
265,"Two Vans are Better than One",,1626,223,113
266,"You Don't Have the Rite",,1627,224,113
267,"Shadow of the Raven",,1628,225,113
268,"In for Garuda Wakening (Gridania)",,1629,226,113
269,"Don't Hate the Messenger (Gridania)",,1630,227,113
270,"United We Stand (Gridania)",,1631,228,113
271,"To Kill a Raven (Gridania)",,1632,229,113
272,"Cure for the Common Pox",,1633,230,113
273,"Career Opportunities",,1800,231,113
274,"Kindling a Flame",,1801,232,113
275,"Burning a Hole in One's Pocket",,1802,233,113
276,"Arms Race",,1803,234,113
277,"Burning Man",,1804,235,113
278,"Know Your Enemy",,1805,236,113
279,"By Fire Reborn",,1806,237,113
280,"Imperial Devices (Ul'dah)",,1809,238,113
281,"Into the Dark (Ul'dah)",,1810,239,113
282,"It Kills with Fire (Ul'dah)",,1815,240,113
283,"Prying Eyes",,1816,241,113
284,"Different Strokes",,1817,242,113
285,"A Weaver and a Mummer",,1818,243,113
286,"When Alchemists Cry",,1819,244,113
287,"Challenge Accepted",,1825,245,113
288,"Like Father, Like Son",,1826,246,113
289,"Gore a Lizard, Hurry",,1827,247,113
290,"Careless Whispers",,1828,248,113
291,"In for Garuda Wakening (Ul'dah)",,1829,249,113
292,"Don't Hate the Messenger (Ul'dah)",,1830,250,113
293,"United We Stand (Ul'dah)",,1831,251,113
294,"To Kill a Raven (Ul'dah)",,1832,252,113
295,"Mess with the Goat, Get the Horns",,1833,253,113
