16,"Lorsque vous remplissez tous les objectifs d'une qu\xc3\xaate, vous recevez une \x02\x13\x06\xfe\xff\xff\xfff\x03r\xc3\xa9compense\x02\x13\x02\xec\x03. Celle-ci peut prendre la forme de points d'exp\xc3\xa9rience, de gils, ou encore d'objets.\x02\x10\x01\x03\x02\x10\x01\x03Parlez \xc3\xa0 Baderon et accomplissez votre premi\xc3\xa8re qu\xc3\xaate\x02\x1d\x01\x03!","Lorsque vous remplissez tous les objectifs d'une qu\xc3\xaate, vous recevez une \x02\x13\x06\xfe\xff\xff\xfff\x03r\xc3\xa9compense\x02\x13\x02\xec\x03. Celle-ci peut prendre la forme de points d'exp\xc3\xa9rience, de gils, ou encore d'objets.\x02\x10\x01\x03\x02\x10\x01\x03Parlez \xc3\xa0 Miounne et accomplissez votre premi\xc3\xa8re qu\xc3\xaate\x02\x1d\x01\x03!","Lorsque vous remplissez tous les objectifs d'une qu\xc3\xaate, vous recevez une \x02\x13\x06\xfe\xff\xff\xfff\x03r\xc3\xa9compense\x02\x13\x02\xec\x03. Celle-ci peut prendre la forme de points d'exp\xc3\xa9rience, de gils, ou encore d'objets.\x02\x10\x01\x03\x02\x10\x01\x03Parlez \xc3\xa0 Momodi et accomplissez votre premi\xc3\xa8re qu\xc3\xaate\x02\x1d\x01\x03!",150812,1,1,1
17,,,,0,0,0,0
18,,,,0,0,0,0
19,,,,0,0,0,0
20,"Le \x02\x13\x06\xfe\xff\xff\xfff\x03menu principal\x02\x13\x02\xec\x03 permet d'acc\xc3\xa9der rapidement aux fonctions les plus utilis\xc3\xa9es dans le jeu. L'option \x02\x13\x06\xfe\xff\xff\xfff\x03Personnage\x02\x13\x02\xec\x03, par exemple, permet de voir diverses caract\xc3\xa9ristiques de votre personnage ainsi que son \xc3\xa9quipement. L'option \x02\x13\x06\xfe\xff\xff\xfff\x03Journal\x02\x13\x02\xec\x03, quant \xc3\xa0 elle, permet d'obtenir des informations relatives aux qu\xc3\xaates en cours ou achev\xc3\xa9es.",,,150141,1,0,0
21,"Pour acc\xc3\xa9der aux diff\xc3\xa9rentes options de personnalisation, telles que l'attribution des touches, la configuration sonore et graphique, les macros ou encore l'ATH, ouvrez le menu \x02\x13\x06\xfe\xff\xff\xfff\x03Syst\xc3\xa8me\x02\x13\x02\xec\x03. Si vous voulez revoir les fen\xc3\xaatres d'aide contextuelle, s\xc3\xa9lectionnez le menu \x02\x13\x06\xfe\xff\xff\xfff\x03Tutoriel\x02\x13\x02\xec\x03.",,,150142,1,0,0
22,"La progression dans le jeu est \x02\x13\x06\xfe\xff\xff\xfff\x03automatiquement sauvegard\xc3\xa9e\x02\x13\x02\xec\x03. Il est, par cons\xc3\xa9quent, possible de quitter le jeu \xc3\xa0 tout moment. Cependant, afin de pr\xc3\xa9venir tout risque de corruption des donn\xc3\xa9es, il est recommand\xc3\xa9 de terminer une partie en utilisant l'option \x02\x13\x06\xfe\xff\xff\xfff\x03D\xc3\xa9connexion\x02\x13\x02\xec\x03 ou \x02\x13\x06\xfe\xff\xff\xfff\x03Quitter le jeu\x02\x13\x02\xec\x03 \xc3\xa0 partir du menu \x02\x13\x06\xfe\xff\xff\xfff\x03Syst\xc3\xa8me\x02\x13\x02\xec\x03.",,,150143,1,0,0
23,,,,0,0,0,0
24,,,,0,0,0,0
25,"Le sort \x02\x13\x06\xfe\xff\xff\xfff\x03Rapatriement\x02\x13\x02\xec\x03 vous permet de retourner imm\xc3\xa9diatement \xc3\xa0 l'\xc3\xa9th\xc3\xa9rite que vous avez enregistr\xc3\xa9e comme \x02\x13\x06\xfe\xff\xff\xfff\x03point de retour\x02\x13\x02\xec\x03. Pour l'utiliser, cliquez sur l'icone \x02\x13\x06\xfe\xff\xff\xfff\x03D\xc3\xa9placements\x02\x13\x02\xec\x03 du menu principal et choisissez l'option \xe2\x80\x9cRapatriement\xe2\x80\x9d.",,,150131,1,0,0
26,"Vous ne pouvez enregistrer qu'une seule \xc3\xa9th\xc3\xa9rite comme \x02\x13\x06\xfe\xff\xff\xfff\x03point de retour\x02\x13\x02\xec\x03. Pour ce faire, effectuez un \x02\x13\x06\xfe\xff\xff\xfff\x03clic droit\x02\x13\x02\xec\x03 sur l'\xc3\xa9th\xc3\xa9rite de votre choix.\x02\x10\x01\x03Le sort Rapatriement ne consomme aucun PM, n\xc3\xa9anmoins un d\xc3\xa9lai de \x02\x13\x06\xfe\xff\xff\xfff\x0315 minutes\x02\x13\x02\xec\x03 est n\xc3\xa9cessaire pour pouvoir le lancer de nouveau.",,,150132,1,0,0
27,"Le sort \x02\x13\x06\xfe\xff\xff\xfff\x03Rapatriement\x02\x13\x02\xec\x03 vous permet de retourner imm\xc3\xa9diatement \xc3\xa0 l'\xc3\xa9th\xc3\xa9rite que vous avez enregistr\xc3\xa9e comme \x02\x13\x06\xfe\xff\xff\xfff\x03point de retour\x02\x13\x02\xec\x03. Pour l'utiliser, ouvrez le menu principal et s\xc3\xa9lectionnez l'option \xe2\x80\x9cRapatriement\xe2\x80\x9d \xc3\xa0 partir de la rubrique \x02\x13\x06\xfe\xff\xff\xfff\x03D\xc3\xa9placements\x02\x13\x02\xec\x03.",,,150131,1,0,0
28,"Vous ne pouvez enregistrer qu'une seule \xc3\xa9th\xc3\xa9rite comme \x02\x13\x06\xfe\xff\xff\xfff\x03point de retour\x02\x13\x02\xec\x03. Pour ce faire, \x02\x13\x06\xfe\xff\xff\xfff\x03ciblez l'\xc3\xa9th\xc3\xa9rite\x02\x13\x02\xec\x03 de votre choix et pressez la touche \x02\x13\x06\xfe\xff\xff\xfff\x03Confirmer\x02\x13\x02\xec\x03.\x02\x10\x01\x03Le sort Rapatriement ne consomme aucun PM, n\xc3\xa9anmoins un d\xc3\xa9lai de \x02\x13\x06\xfe\xff\xff\xfff\x0315 minutes\x02\x13\x02\xec\x03 est n\xc3\xa9cessaire pour pouvoir le lancer de nouveau.",,,150133,1,0,0
29,,,,0,0,0,0
30,"Pour afficher la carte, cliquez sur l'icone \x02\x13\x06\xfe\xff\xff\xfff\x03D\xc3\xa9placements\x02\x13\x02\xec\x03 du menu principal et s\xc3\xa9lectionnez l'option \xe2\x80\x9cCarte\xe2\x80\x9d. Vous pouvez \xc3\xa9galement appuyez sur la touche \x02\x13\x06\xfe\xff\xff\xfff\x03M\x02\x13\x02\xec\x03 du clavier.\x02\x10\x01\x03\x02\x10\x01\x03Les objectifs de qu\xc3\xaate situ\xc3\xa9s \xc3\xa0 proximit\xc3\xa9 de votre personnage sont indiqu\xc3\xa9s par des icones.",,,150041,1,1,0
31,"Si vous vous \xc3\xaates \xc3\xa9gar\xc3\xa9(e) ou que vous avez oubli\xc3\xa9 votre destination, vous pouvez visualiser l'endroit o\xc3\xb9 vous devez vous rendre en cliquant sur l'objectif voulu dans la \x02\x13\x06\xfe\xff\xff\xfff\x03liste des objectifs\x02\x13\x02\xec\x03.",,,150042,1,1,0
32,"Pour afficher la carte, ouvrez le menu principal et s\xc3\xa9lectionnez l'option \xe2\x80\x9cCarte\xe2\x80\x9d \xc3\xa0 partir de la rubrique \x02\x13\x06\xfe\xff\xff\xfff\x03D\xc3\xa9placements\x02\x13\x02\xec\x03.\x02\x10\x01\x03\x02\x10\x01\x03Les objectifs de qu\xc3\xaate situ\xc3\xa9s \xc3\xa0 proximit\xc3\xa9 de votre personnage sont indiqu\xc3\xa9s par des icones.",,,150041,1,1,0
33,"Si vous vous \xc3\xaates \xc3\xa9gar\xc3\xa9(e) ou que vous avez oubli\xc3\xa9 votre destination, vous pouvez voir l'endroit o\xc3\xb9 vous devez vous rendre en s\xc3\xa9lectionnant l'objectif voulu dans la \x02\x13\x06\xfe\xff\xff\xfff\x03liste des objectifs\x02\x13\x02\xec\x03, puis en pressant la touche \x02\x13\x06\xfe\xff\xff\xfff\x03Confirmer\x02\x13\x02\xec\x03.",,,150042,1,1,0
34,,,,0,0,0,0
35,"Pour g\xc3\xa9rer l'\xc3\xa9quipement de votre personnage, ouvrez la \x02\x13\x06\xfe\xff\xff\xfff\x03fen\xc3\xaatre de personnage\x02\x13\x02\xec\x03 \xc3\xa0 partir du menu principal (ou appuyez sur la touche \x02\x13\x06\xfe\xff\xff\xfff\x03P\x02\x13\x02\xec\x03 du clavier).",,,150181,1,0,0
36,"Pour modifier votre \xc3\xa9quipement, commencez par s\xc3\xa9lectionner une case d'\xc3\xa9quipement dans la fen\xc3\xaatre de personnage. Choisissez ensuite l'objet voulu dans l'\x02\x13\x06\xfe\xff\xff\xfff\x03arsenal\x02\x13\x02\xec\x03 (ou l'\x02\x13\x06\xfe\xff\xff\xfff\x03inventaire\x02\x13\x02\xec\x03) et utilisez l'option \x02\x13\x06\xfe\xff\xff\xfff\x03\xc3\x89quiper\x02\x13\x02\xec\x03 du sous-menu.",,,150182,1,0,0
37,"Pour g\xc3\xa9rer l'\xc3\xa9quipement de votre personnage, ouvrez la \x02\x13\x06\xfe\xff\xff\xfff\x03fen\xc3\xaatre de personnage\x02\x13\x02\xec\x03 \xc3\xa0 partir du menu principal.",,,150181,1,0,0
38,,,,0,0,0,0
39,,,,0,0,0,0
40,"Le service de \x02\x13\x06\xfe\xff\xff\xfff\x03courrier mog\x02\x13\x02\xec\x03 vous permet d'\xc3\xa9changer des lettres, des objets, ou encore des gils avec les personnes enregistr\xc3\xa9es dans votre liste d'amis. Pour en profiter, il suffit de vous adresser aux \x02\x13\x06\xfe\xff\xff\xfff\x03Mogs postiers\x02\x13\x02\xec\x03 ou d'utiliser les \x02\x13\x06\xfe\xff\xff\xfff\x03bo\xc3\xaetes \xc3\xa0 lettres mog\x02\x13\x02\xec\x03 que vous trouvez sur votre route.",,,150221,1,0,0
41,"Pour envoyer une lettre, parlez \xc3\xa0 un Mog postier et cliquez sur le bouton \x02\x13\x06\xfe\xff\xff\xfff\x03Nouvelle\x02\x13\x02\xec\x03 \xc3\xa0 partir de la fen\xc3\xaatre \x02\x13\x06\xfe\xff\xff\xfff\x03Courrier mog\x02\x13\x02\xec\x03.\x02\x10\x01\x03Choisissez un destinataire, saisissez un message, puis cliquez sur \x02\x13\x06\xfe\xff\xff\xfff\x03Envoyer\x02\x13\x02\xec\x03. Vous pouvez \xc3\xa9galement joindre des gils ou des objets \xc3\xa0 votre courrier.",,,150222,1,0,0
42,"Pour envoyer une lettre, parlez \xc3\xa0 un Mog postier et s\xc3\xa9lectionnez \x02\x13\x06\xfe\xff\xff\xfff\x03Nouvelle\x02\x13\x02\xec\x03 \xc3\xa0 partir de la fen\xc3\xaatre \x02\x13\x06\xfe\xff\xff\xfff\x03Courrier mog\x02\x13\x02\xec\x03.\x02\x10\x01\x03Choisissez un destinataire, saisissez un message, puis confirmez via l'icone \x02\x13\x06\xfe\xff\xff\xfff\x03Envoyer\x02\x13\x02\xec\x03. Vous pouvez \xc3\xa9galement joindre des gils ou des objets \xc3\xa0 votre courrier.",,,150222,1,0,0
43,,,,0,0,0,0
44,,,,0,0,0,0
45,"Vous venez de vous harmoniser avec une \x02\x13\x06\xfe\xff\xff\xfff\x03\xc3\xa9th\xc3\xa9rite urbaine\x02\x13\x02\xec\x03. Vous pouvez d\xc3\xa9sormais utiliser le \x02\x13\x06\xfe\xff\xff\xfff\x03r\xc3\xa9seau de transport urbain \xc3\xa9th\xc3\xa9r\xc3\xa9\x02\x13\x02\xec\x03 pour vous d\xc3\xa9placer rapidement \xc3\xa0 travers la Cit\xc3\xa9.",,,150191,1,0,0
46,,,,0,0,0,0
47,,,,0,0,0,0
48,,,,0,0,0,0
49,,,,0,0,0,0
50,"Vous avez appris le sort \x02\x13\x06\xfe\xff\xff\xfff\x03T\xc3\xa9l\xc3\xa9portation\x02\x13\x02\xec\x03. Vous pouvez d\xc3\xa9sormais vous d\xc3\xa9placer instantan\xc3\xa9ment vers les \xc3\xa9th\xc3\xa9rites avec lesquelles vous vous \xc3\xaates harmonis\xc3\xa9(e) en utilisant l'option \xe2\x80\x9cT\xc3\xa9l\xc3\xa9portation\xe2\x80\x9d disponible \xc3\xa0 partir de la rubrique \x02\x13\x06\xfe\xff\xff\xfff\x03D\xc3\xa9placements\x02\x13\x02\xec\x03 du menu principal.",,,150151,1,0,0
51,"Contrairement aux autres sorts, la t\xc3\xa9l\xc3\xa9portation ne consomme pas de PM. Il faut n\xc3\xa9anmoins s'acquitter d'une \x02\x13\x06\xfe\xff\xff\xfff\x03somme modique en gils\x02\x13\x02\xec\x03 aupr\xc3\xa8s des gardiens de l'\xc3\xa9th\xc3\xa9rite pour le maintien et la protection des cristaux. Cette somme varie en fonction de la distance \xc3\xa0 parcourir et de l'\xc3\xa9loignement de l'\xc3\xa9th\xc3\xa9rite.",,,150152,1,0,0
52,"Enregistrer une \xc3\xa9th\xc3\xa9rite comme \x02\x13\x06\xfe\xff\xff\xfff\x03endroit favori\x02\x13\x02\xec\x03 permet de r\xc3\xa9duire le nombre de gils n\xc3\xa9cessaires pour se t\xc3\xa9l\xc3\xa9porter jusqu'\xc3\xa0 elle.\x02\x10\x01\x03\x02\x10\x01\x03Il est possible d'enregistrer \x02\x13\x06\xfe\xff\xff\xfff\x03jusqu'\xc3\xa0 trois \xc3\xa9th\xc3\xa9rites\x02\x13\x02\xec\x03 \xc3\xa0 la fois.",,,150153,1,0,0
53,,,,0,0,0,0
54,,,,0,0,0,0
55,,,,0,0,0,0
56,,,,0,0,0,0
57,,,,0,0,0,0
58,,,,0,0,0,0
59,,,,0,0,0,0
60,"Lorsque vous acceptez une qu\xc3\xaate, la \x02\x13\x06\xfe\xff\xff\xfff\x03liste des objectifs\x02\x13\x02\xec\x03 appara\xc3\xaet \xc3\xa0 droite de l'\xc3\xa9cran. Celle-ci vous permet de voir les titres des qu\xc3\xaates (jusqu'\xc3\xa0 5 maximum) ainsi que les objectifs en cours pour chacune d'entre elles.",,,150031,1,1,0
61,"En cliquant sur le titre d'une qu\xc3\xaate, vous pouvez afficher le \x02\x13\x06\xfe\xff\xff\xfff\x03journal\x02\x13\x02\xec\x03. Ce dernier vous permet de vous rem\xc3\xa9morer les grandes lignes de l'histoire, de v\xc3\xa9rifier les objectifs en cours ainsi que les r\xc3\xa9compenses.",,,150032,1,1,0
62,"En pressant la touche \x02\x13\x06\xfe\xff\xff\xfff\x03Confirmer\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir s\xc3\xa9lectionn\xc3\xa9 le titre d'une qu\xc3\xaate, vous pouvez afficher le \x02\x13\x06\xfe\xff\xff\xfff\x03journal\x02\x13\x02\xec\x03. Ce dernier vous permet de vous rem\xc3\xa9morer les grandes lignes de l'histoire, de v\xc3\xa9rifier les objectifs en cours ainsi que les r\xc3\xa9compenses.",,,150032,1,1,0
63,,,,0,0,0,0
64,,,,0,0,0,0
65,"Pour progresser dans cette qu\xc3\xaate, vous devez utiliser un \x02\x13\x06\xfe\xff\xff\xfff\x03objet-clef\x02\x13\x02\xec\x03.\x02\x10\x01\x03Pour cela, commencez par faire appara\xc3\xaetre la fen\xc3\xaatre d'objets-clefs en faisant un clic droit sur la cible de votre choix. S\xc3\xa9lectionnez l'objet d\xc3\xa9sir\xc3\xa9 \xc3\xa0 l'aide d'un clic droit et validez l'option \x02\x13\x06\xfe\xff\xff\xfff\x03Utiliser\x02\x13\x02\xec\x03 du sous-menu.",,,150051,1,1,0
66,"Pour progresser dans cette qu\xc3\xaate, vous devez utiliser un \x02\x13\x06\xfe\xff\xff\xfff\x03objet-clef\x02\x13\x02\xec\x03.\x02\x10\x01\x03Pour ce faire, s\xc3\xa9lectionnez la cible de votre choix, puis pressez la touche \x02\x13\x06\xfe\xff\xff\xfff\x03Confirmer\x02\x13\x02\xec\x03 pour faire appara\xc3\xaetre la fen\xc3\xaatre d'objets-clefs. Choisissez ensuite l'objet d\xc3\xa9sir\xc3\xa9, puis validez l'option \x02\x13\x06\xfe\xff\xff\xfff\x03Utiliser\x02\x13\x02\xec\x03 du sous-menu.",,,150051,1,1,0
67,,,,0,0,0,0
68,,,,0,0,0,0
69,,,,0,0,0,0
70,"Certaines qu\xc3\xaates demandent \xc3\xa0 ce que vous interagissiez avec un ou plusieurs objets afin de progresser. Pour ce faire, effectuez simplement un \x02\x13\x06\xfe\xff\xff\xfff\x03clic droit\x02\x13\x02\xec\x03 dessus.",,,150061,1,1,0
71,"Certaines qu\xc3\xaates demandent \xc3\xa0 ce que vous interagissiez avec un ou plusieurs objets afin de progresser. Pour ce faire, ciblez simplement l'objet en question et pressez la touche \x02\x13\x06\xfe\xff\xff\xfff\x03Confirmer\x02\x13\x02\xec\x03.",,,150061,1,1,0
72,,,,0,0,0,0
73,,,,0,0,0,0
74,,,,0,0,0,0
75,,,,0,0,0,0
76,,,,0,0,0,0
77,,,,0,0,0,0
78,,,,0,0,0,0
79,,,,0,0,0,0
80,"Les \x02\x13\x06\xfe\xff\xff\xfff\x03emotes\x02\x13\x02\xec\x03 vous permettent d'exprimer des \xc3\xa9motions \xc3\xa0 l'\xc3\xa9gard d'une personne ou d'une situation.\x02\x10\x01\x03\x02\x10\x01\x03Pour utiliser cette fonctionnalit\xc3\xa9, ciblez un joueur (si n\xc3\xa9cessaire) et s\xc3\xa9lectionnez l'option \xe2\x80\x9cEmotes\xe2\x80\x9d disponible \xc3\xa0 partir de la rubrique \x02\x13\x06\xfe\xff\xff\xfff\x03Communication\x02\x13\x02\xec\x03 du menu principal.",,,150381,1,1,0
81,"Ici, vous devez choisir la commande \x02\x13\x06\xfe\xff\xff\xfff\x03S'agenouiller\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir cibl\xc3\xa9 \x02\x13\x06\xfe\xff\xff\xfff\x03Rhoswen\x02\x13\x02\xec\x03 pour accomplir l'objectif de qu\xc3\xaate.","Ici, vous devez choisir la commande \x02\x13\x06\xfe\xff\xff\xfff\x03S'incliner\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir cibl\xc3\xa9 \x02\x13\x06\xfe\xff\xff\xfff\x03Aunillie\x02\x13\x02\xec\x03 pour accomplir l'objectif de qu\xc3\xaate.","Ici, vous devez choisir la commande \x02\x13\x06\xfe\xff\xff\xfff\x03Accueillir\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir cibl\xc3\xa9 \x02\x13\x06\xfe\xff\xff\xfff\x03Juliana\x02\x13\x02\xec\x03 pour accomplir l'objectif de qu\xc3\xaate.",150382,1,1,1
82,"Si vous le d\xc3\xa9sirez, vous pouvez \xc3\xa9galement ajouter des emotes dans la barre de raccourcis. Pour ce faire, effectuez simplement un \x02\x13\x06\xfe\xff\xff\xfff\x03glisser-d\xc3\xa9poser\x02\x13\x02\xec\x03 de l'emote d\xc3\xa9sir\xc3\xa9e \xc3\xa0 partir de la fen\xc3\xaatre d'emotes vers la barre de raccourcis. Notez qu'il est \xc3\xa9galement possible d'ajouter des objets ou des macros.",,,150383,1,1,0
83,"Ici, vous devez choisir la commande \x02\x13\x06\xfe\xff\xff\xfff\x03S'agenouiller\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir cibl\xc3\xa9 \x02\x13\x06\xfe\xff\xff\xfff\x03Rhoswen\x02\x13\x02\xec\x03 pour accomplir l'objectif de qu\xc3\xaate.","Ici, vous devez choisir la commande \x02\x13\x06\xfe\xff\xff\xfff\x03S'incliner\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir cibl\xc3\xa9 \x02\x13\x06\xfe\xff\xff\xfff\x03Aunillie\x02\x13\x02\xec\x03 pour accomplir l'objectif de qu\xc3\xaate.","Ici, vous devez choisir la commande \x02\x13\x06\xfe\xff\xff\xfff\x03Accueillir\x02\x13\x02\xec\x03 apr\xc3\xa8s avoir cibl\xc3\xa9 \x02\x13\x06\xfe\xff\xff\xfff\x03Juliana\x02\x13\x02\xec\x03 pour accomplir l'objectif de qu\xc3\xaate.",150382,1,1,1
84,,,,0,0,0,0
85,,,,0,0,0,0
86,,,,0,0,0,0
87,,,,0,0,0,0
88,,,,0,0,0,0
89,,,,0,0,0,0
90,"Lorsque votre barre de \x02\x13\x06\xfe\xff\xff\xfff\x03points de vie\x02\x13\x02\xec\x03 (PV) arrive \xc3\xa0 z\xc3\xa9ro, votre personnage \x02\x13\x06\xfe\xff\xff\xfff\x03tombe inconscient\x02\x13\x02\xec\x03.\x02\x10\x01\x03D\xc3\xa8s lors, deux choix s'offrent \xc3\xa0 vous\x02\x1d\x01\x03: soit vous choisissez de retourner \xc3\xa0 l'\xc3\xa9th\xc3\xa9rite que vous avez enregistr\xc3\xa9e comme \x02\x13\x06\xfe\xff\xff\xfff\x03point de retour\x02\x13\x02\xec\x03, soit vous attendez qu'un joueur vous ranime \xc3\xa0 l'aide du sort \x02\x13\x06\xfe\xff\xff\xfff\x03Vie\x02\x13\x02\xec\x03, par exemple.",,,150161,1,0,0
91,"En plus de vous affaiblir momentan\xc3\xa9ment, tomber inconscient \x02\x13\x06\xfe\xff\xff\xfff\x03affecte la condition\x02\x13\x02\xec\x03 de vos \xc3\xa9quipements. Lorsqu'une pi\xc3\xa8ce d'\xc3\xa9quipement atteint le seuil de 0 %, elle perd ses capacit\xc3\xa9s.\x02\x10\x01\x03\x02\x10\x01\x03N.B.\x02\x1d\x01\x03: l'usure des \xc3\xa9quipements suite \xc3\xa0 un K.O. ne survient qu'\xc3\xa0 partir du niveau 10.",,,150162,1,0,0
92,,,,0,0,0,0
93,,,,0,0,0,0
94,,,,0,0,0,0
95,"FINAL FANTASY XIV vous permet d'utiliser les sorts et les actions que vous avez appris avec une classe diff\xc3\xa9rente de celle que vous jouez actuellement. Pour ce faire, commencez par s\xc3\xa9lectionner l'option \xe2\x80\x9cActions et traits\xe2\x80\x9d disponible \xc3\xa0 partir de la rubrique \x02\x13\x06\xfe\xff\xff\xfff\x03Personnage\x02\x13\x02\xec\x03 du menu principal.",,,150411,1,0,0
96,"Choisissez ensuite une classe dans la rubrique \x02\x13\x06\xfe\xff\xff\xfff\x03Talents\x02\x13\x02\xec\x03 pour afficher la liste des actions disponibles. Cochez la case voulue pour l'ajouter \xc3\xa0 votre liste de talents.",,,150412,1,0,0
