54,"Contr\xc3\xb4le qualit\xc3\xa9",,379,54,111
55,"Le deuxi\xc3\xa8me Atelier",,380,55,111
56,"Evaluation g\xc3\xa9n\xc3\xa9rale",,381,56,111
57,"Acte I : Le rouge",,399,57,111
58,"Acte II : La cendre",,400,58,111
59,"Acte III : Le blanc",,401,59,111
60,"Un sommeil sans fin",,419,60,111
61,"Le gar\xc3\xa7on et le dragon",,420,61,111
62,"R\xc3\xaave... ou r\xc3\xa9alit\xc3\xa9 ?",,421,62,111
63,"Duel aux fourneaux",,439,63,111
64,"Le gourmet disparu",,440,64,111
65,"La soupe empoisonn\xc3\xa9e",,441,65,111
66,"Un fragment du pass\xc3\xa9",,459,66,111
67,"Sabotage",,460,67,111
68,"La fugue",,461,68,111
69,"Les racines de Gridania",,479,69,111
70,"La Cit\xc3\xa9 lumi\xc3\xa8re",,480,70,111
71,"Le champ de fleurs des Mogs",,481,71,111
72,"Unis contre les Sahuagins",,499,72,111
73,"Le Ma\xc3\xaetre des viviers",,500,73,111
74,"Op\xc3\xa9ration exceptionnelle",,501,74,111
75,"L'\xc3\xa9preuve du feu",,626,75,110
76,"Marchandises \xc3\xa9gar\xc3\xa9es \xc3\xa0 la douane",,632,76,110
77,"Un pont \xc3\xa0 r\xc3\xa9parer",,633,77,110
78,"La revanche des Barracudas",,635,78,110
79,"Tout pour mon rago\xc3\xbbt",,637,79,110
80,"Un pirate bien distrait",,638,80,110
81,"L'amour d'une m\xc3\xa8re",,639,81,110
82,"Bon pour le moral",,640,82,110
83,"La plage aux coquillages",,641,83,110
84,"Mauvaise p\xc3\xaache",,642,84,110
85,"Un peu plus pr\xc3\xa8s des \xc3\xa9toiles",,643,85,110
86,"Un sombre pass\xc3\xa9",,645,86,110
87,"Une mission taill\xc3\xa9e sur mesure",,647,87,110
88,"Les petits secrets des pirates",,652,88,110
89,"Mets de l'huile",,653,89,110
90,"Rallumer les feux",,654,90,110
91,"Les l\xc3\xa9gumes de Sandre",,655,91,110
92,"Petit farceur",,657,92,110
93,"L\xc3\xa9gendaire sicksa",,658,93,110
94,"Tel est pris qui croyait prendre",,659,94,110
95,"Les tourments d'un fils",,661,95,110
96,"Le carnet de Lonsygg",,662,96,110
97,"Dites-le avec des fleurs",,663,97,110
98,"En l'honneur de nos proches",,664,98,110
99,"Pierre muette",,665,99,110
100,"Ceux qui menacent la for\xc3\xaat",,666,100,110
101,"Les f\xc3\xa8ves du succ\xc3\xa8s",,667,101,110
102,"Perdre le fil",,668,102,110
103,"Les Oracles",,673,103,110
104,"Toc toc toc",,674,104,110
105,"Insomnies",,675,105,110
106,"Le retour du mort-vivant",,676,106,110
107,"Le client est roi",,678,107,110
108,"Les Mille Feuilles",,679,108,110
109,"La tache",,680,109,110
110,"Le kidnapping",,681,110,110
111,"Le bon ge\xc3\xb4lier",,682,111,110
112,"Y a des jours comme \xc3\xa7a",,683,112,110
113,"Chocobos en danger",,684,113,110
114,"Le prix de la libert\xc3\xa9",,685,114,110
115,"Pousser comme du minerai",,686,115,110
116,"Concurrence d\xc3\xa9loyale",,689,116,110
117,"Promesse d'immortalit\xc3\xa9",,694,117,110
118,"Brebis \xc3\xa9gar\xc3\xa9es",,705,118,110
119,"Le prix de la vie",,706,119,110
120,"Rituels sanglants",,707,120,110
121,"Donnant, donnant",,725,121,110
122,"Paris sanglants",,726,122,110
123,"Le march\xc3\xa9 noir",,727,123,110
124,"Les grandes gueules",,733,124,110
125,"La frairie",,734,125,110
126,"Crime d\xc3\xa9sorganis\xc3\xa9",,735,126,110
127,"A la poursuite du tr\xc3\xa9sor vivant",,736,127,110
128,"L'Empire s'affiche",,743,128,110
129,"Le c\xc5\x93ur en joue",,744,129,110
130,"L'\xc3\xa9cume des tr\xc3\xa9sors",,745,130,110
131,"Le Preux Ahldbhar",,752,131,110
132,"Recherches sanglantes",,753,132,110
133,"La v\xc3\xa9rit\xc3\xa9 est au fond du puits",,754,133,110
134,"Recherches tranchantes",,755,134,110
135,"Quand les spriggans montrent les dents",,761,135,110
136,"La parole de la Gardienne",,762,136,110
137,"De l'huile sur les plaies",,763,137,110
138,"Les spores, c'est la sant\xc3\xa9",,764,138,110
139,"Un Gobelin bien curieux",,770,139,110
140,"La cargaison de l'Orion",,771,140,110
141,"Plus de raisin \xc3\xa0 Port-aux-Vins",,772,141,110
142,"Flairer le filon",,773,142,110
143,"Les Pr\xc5\x93ufs d'Ul'dah",,788,143,110
144,"Pr\xc5\x93ufs en p\xc3\xa9ril \xc3\xa0 Ul'dah",,789,144,110
145,"Les Pr\xc5\x93ufs de Gridania",,793,145,110
146,"Pr\xc5\x93ufs en p\xc3\xa9ril \xc3\xa0 Gridania",,794,146,110
147,"Dans le feu de l'action",,798,147,110
148,"Des imps impertinents",,799,148,110
149,"La f\xc3\xaate des \xc3\xa9toiles",,800,149,110
150,"La f\xc3\xaate de la transition",,801,150,110
151,"Les Pr\xc5\x93ufs de Limsa Lominsa",,803,151,110
152,"Pr\xc5\x93ufs en p\xc3\xa9ril \xc3\xa0 Limsa Lominsa",,804,152,110
153,"T\xc3\xa2ches de guilde",,808,153,110
154,"Le secret de la grotte maudite",,809,154,110
155,"Un commerce risqu\xc3\xa9",,810,155,110
156,"Forger l'\xc3\xa2me",,811,156,110
157,"Unir l'\xc3\xa2me",,812,157,110
158,"Eveiller l'\xc3\xa2me",,813,158,110
159,"Le retour du roi",,815,159,110
160,"Missions de ravitaillement",,816,160,110
161,"Le mausol\xc3\xa9e des sables",,817,161,110
162,"Tout ce qui brille n'est pas or",,818,162,110
163,"Exploration des Mille Gueules",,820,163,110
164,"Reprise de la Forteresse",,821,164,110
165,"Le sulfureux Val d'Aurum",,822,165,110
166,"Le d\xc3\xa9dale de sable du Gouffre",,823,166,110
167,"Le Perchoir",,827,167,110
168,"Des indices",,828,168,110
169,"Auberge de l'Artimon",,837,169,110
170,"Une affaire r\xc3\xa9solue",,838,170,110
171,"Les myst\xc3\xa8res de Dalamud",,839,171,110
172,"Le h\xc3\xa9ros de la proph\xc3\xa9tie",,840,172,110
173,"Auberge du Sablier",,847,173,110
174,"Un suspect",,848,174,110
175,"Ev\xc3\xa9nement saisonnier",,857,175,110
176,"Qui vole un Pr\xc5\x93uf, vole un Preux",,858,176,110
177,"Les Feux de la Mort",,859,177,110
178,"Ev\xc3\xa9nements saisonniers (trois Cit\xc3\xa9s)",,860,178,110
179,"Approvisionnement des hameaux",,861,179,110
180,"Le s\xc3\xa9minaire du professeur Erik",,862,180,110
181,"L'\xc3\xa9preuve du vent",,866,181,110
182,"Restauration des armes antiques",,867,182,110
183,"Le p\xc3\xa8lerinage",,868,183,110
184,"La fin du rapace",,869,184,110
185,"L'art de la guerre",,1200,254,112
186,"Au bout de l'extr\xc3\xaame limite",,1201,255,112
187,"A la guerre comme \xc3\xa0 la guerre",,1202,256,112
188,"La grande vadrouille",,1203,257,112
189,"Le bras de fer",,1204,258,112
190,"Le Ma\xc3\xaetre de guerre",,1205,259,112
191,"Le moine errant",,1220,260,112
192,"Les contes des combats pass\xc3\xa9s",,1221,261,112
193,"La qu\xc3\xaate de pouvoir",,1222,262,112
194,"Le septi\xc3\xa8me chakra",,1223,263,112
195,"Prendre l'habit",,1224,264,112
196,"Le v\xc3\xa9ritable courage",,1225,265,112
197,"De ce qui jaillit du fond des ab\xc3\xaemes",,1240,266,112
198,"Des r\xc3\xa9miniscences de lumi\xc3\xa8re",,1241,267,112
199,"Des lendemains \xc3\xa0 venir",,1242,268,112
200,"D'un espoir \xc3\xa9ph\xc3\xa9m\xc3\xa8re",,1243,269,112
201,"Du fond de la col\xc3\xa8re",,1244,270,112
202,"De la chaleur qui comble l'immacul\xc3\xa9",,1245,271,112
203,"La voix des Marchands",,1260,272,112
204,"L'appel du sang",,1261,273,112
205,"Des amis \xc3\xa9trangers",,1262,274,112
206,"La corruption du n\xc3\xa9ant",,1263,275,112
207,"Les habits du pouvoir",,1264,276,112
208,"La voie de la magie noire",,1265,277,112
209,"Le serment du paladin",,1280,278,112
210,"Un r\xc3\xaave d'enfant",,1281,279,112
211,"D\xc3\xa9ception, col\xc3\xa8re et d\xc3\xa9termination",,1282,280,112
212,"Un poison nomm\xc3\xa9 Solkzagyl",,1283,281,112
213,"Des n\xc3\xa9gociations \xc3\xa0 haut risque",,1284,282,112
214,"A chacun son chemin",,1285,283,112
215,"Quand les cordes r\xc3\xa9sonnent \xc3\xa0 l'unisson",,1300,284,112
216,"Les partisans du chant",,1301,285,112
217,"Les desseins du Contemplateur",,1302,286,112
218,"Celui qui p\xc3\xa9cha par orgueil",,1303,287,112
219,"En qu\xc3\xaate d'absolution",,1304,288,112
220,"L'hymne \xc3\xa0 la vie",,1305,289,112
221,"L'\xc3\xa9veil du dragon",,1320,290,112
222,"La lance du destin",,1321,291,112
223,"Les griffes de la nuit",,1322,292,112
224,"Des donjons et des dragons",,1323,293,112
225,"Confessions intimes",,1324,294,112
226,"La fureur du dragon",,1325,295,112
227,"Le secret des Preux",,1400,185,113
228,"Enr\xc3\xb4lement provisoire au Maelstrom",,1401,186,113
229,"Les sceaux du Maelstrom",,1402,187,113
230,"Les desseins de l'Empire",,1403,188,113
231,"Un vent nouveau en poupe",,1404,189,113
232,"Ecueils \xc3\xa0 l'horizon",,1405,190,113
233,"All\xc3\xa9geance au Maelstrom",,1406,191,113
234,"Les Mille Gueules de Toto-Rak (Limsa Lominsa)",,1409,192,113
235,"La Forteresse de Dzemael (Limsa Lominsa)",,1410,193,113
236,"Combattre le feu par le feu (Limsa Lominsa)",,1415,194,113
237,"Bulles troubles",,1416,195,113
238,"Les bons, les brutes et les Kobolds",,1417,196,113
239,"Qui s'y frotte, s'y pique",,1418,197,113
240,"Forages au centre de la Terre",,1419,198,113
241,"Aux bons ouvriers, les bons outils",,1425,199,113
242,"La pierre et le Loup",,1426,200,113
243,"Des infiltrations chez les Kobolds",,1427,201,113
244,"Deus ex Machina",,1428,202,113
245,"Qui s\xc3\xa8me le vent r\xc3\xa9colte la temp\xc3\xaate (Limsa Lominsa)",,1429,203,113
246,"L'union fait la force (Limsa Lominsa)",,1430,204,113
247,"Les sentiers de la victoire (Limsa Lominsa)",,1431,205,113
248,"Joute sous la lune (Limsa Lominsa)",,1432,206,113
249,"Le buffle se rebiffe",,1433,207,113
250,"Les marques du Preux",,1600,208,113
251,"Enr\xc3\xb4lement provisoire dans l'Ordre des deux vip\xc3\xa8res",,1601,209,113
252,"Les sceaux de l'Ordre des deux vip\xc3\xa8res",,1602,210,113
253,"Une lettre cher pay\xc3\xa9e",,1603,211,113
254,"Vers une nouvelle harmonie",,1604,212,113
255,"Blessures de l'\xc3\xa2me",,1605,213,113
256,"All\xc3\xa9geance \xc3\xa0 l'Ordre des deux vip\xc3\xa8res",,1606,214,113
257,"Les Mille Gueules de Toto-Rak (Gridania)",,1609,215,113
258,"La Forteresse de Dzemael (Gridania)",,1610,216,113
259,"Combattre le feu par le feu (Gridania)",,1615,217,113
260,"Le cycle de la vie",,1616,218,113
261,"Trouver sa voie",,1617,219,113
262,"L'\xc3\xa9thique de la botanique",,1618,220,113
263,"La conqu\xc3\xaate du ciel",,1619,221,113
264,"Emb\xc3\xbbches pour les b\xc3\xbbcherons",,1625,222,113
265,"L'oiseau de mauvais augure",,1626,223,113
266,"Raid sur le site de d\xc3\xa9boisement des Ixali",,1627,224,113
267,"Le feu au lac",,1628,225,113
268,"Qui s\xc3\xa8me le vent r\xc3\xa9colte la temp\xc3\xaate (Gridania)",,1629,226,113
269,"L'union fait la force (Gridania)",,1630,227,113
270,"Les sentiers de la victoire (Gridania)",,1631,228,113
271,"Joute sous la lune (Gridania)",,1632,229,113
272,"Les yeux plus gros que le ventru",,1633,230,113
273,"La r\xc3\xa9ponse du Preux",,1800,231,113
274,"Enr\xc3\xb4lement provisoire chez les Immortels",,1801,232,113
275,"Les sceaux des Immortels",,1802,233,113
276,"Course \xc3\xa0 l'armement",,1803,234,113
277,"Pour la prosp\xc3\xa9rit\xc3\xa9",,1804,235,113
278,"Le tra\xc3\xaetre",,1805,236,113
279,"All\xc3\xa9geance aux Immortels",,1806,237,113
280,"Les Mille Gueules de Toto-Rak (Ul'dah)",,1809,238,113
281,"La Forteresse de Dzemael (Ul'dah)",,1810,239,113
282,"Combattre le feu par le feu (Ul'dah)",,1815,240,113
283,"Faire les gros yeux",,1816,241,113
284,"Brandon de discorde",,1817,242,113
285,"De fil en \xc3\xa9p\xc3\xa9e",,1818,243,113
286,"Mort-aux-draconides",,1819,244,113
287,"Dette or Alive",,1825,245,113
288,"Tel p\xc3\xa8re, tel fils",,1826,246,113
289,"Descente \xc3\xa0 l'autel amalj'aa",,1827,247,113
290,"Confidence pour confidence",,1828,248,113
291,"Qui s\xc3\xa8me le vent r\xc3\xa9colte la temp\xc3\xaate (Ul'dah)",,1829,249,113
292,"L'union fait la force (Ul'dah)",,1830,250,113
293,"Les sentiers de la victoire (Ul'dah)",,1831,251,113
294,"Joute sous la lune (Ul'dah)",,1832,252,113
295,"Avancer \xc3\xa0 coup de b\xc3\xa9lier",,1833,253,113
