2000010,bxc5\x93uf d'anolis",bxc5\x93ufs d'anolis",0,0,1,1,0,0,65661,1843,3,7,0,True
2000011,bxc5\x93uf d'anolis",bxc5\x93ufs d'anolis",0,0,1,1,0,0,65661,1843,3,7,0,True
2000012,bxc5\x93uf d'anolis",bxc5\x93ufs d'anolis",0,0,1,1,0,0,65661,1843,3,7,0,True
2000013,bxc5\x93uf d'anolis",bxc5\x93ufs d'anolis",0,0,1,1,0,0,65661,1843,3,7,0,True
2000014,bxc5\x93uf d'anolis",bxc5\x93ufs d'anolis",0,0,1,1,0,0,65661,1843,3,7,0,True
2000015,"lettre parfum\xc3\xa9e","lettres parfum\xc3\xa9es",0,0,0,1,1,0,0,1848,3,7,0,True
2000016,"arbre infect\xc3\xa9","arbres infect\xc3\xa9s",0,0,1,1,0,0,65663,1625,3,7,0,True
2000017,"arbre infect\xc3\xa9","arbres infect\xc3\xa9s",0,0,1,1,0,0,65663,1625,3,7,0,True
2000018,"arbre infect\xc3\xa9","arbres infect\xc3\xa9s",0,0,1,1,0,0,65663,1625,3,7,0,True
2000019,"\xc3\xa9pingle \xc3\xa0 cheveux","\xc3\xa9pingles \xc3\xa0 cheveux",0,0,1,1,1,0,0,1624,3,7,0,True
2000020,"potiron","potirons",0,0,0,1,0,0,65578,1856,3,7,0,True
2000021,"potimarron","potimarrons",0,0,0,1,0,0,65578,1858,3,7,0,True
2000022,"cougourde","cougourdes",0,0,0,1,1,0,65578,1856,3,7,0,True
2000023,"citrouille","citrouilles",0,0,0,1,1,0,65578,1858,3,7,0,True
2000024,"giraumon","giraumons",0,0,0,1,0,0,65578,1856,3,7,0,True
2000025,"coloquinte","coloquintes",0,0,0,1,1,0,65578,1858,3,7,0,True
2000026,"baie de rosier d'Azeyma","baies de rosier d'Azeyma",0,0,0,1,1,0,65577,1844,3,7,0,True
2000027,"baie de rosier d'Azeyma","baies de rosier d'Azeyma",0,0,0,1,1,0,65577,1844,3,7,0,True
2000028,"baie de rosier d'Azeyma","baies de rosier d'Azeyma",0,0,0,1,1,0,65577,1844,3,7,0,True
2000029,"baie de rosier d'Azeyma","baies de rosier d'Azeyma",0,0,0,1,1,0,65577,1844,3,7,0,True
2000030,"baie de rosier d'Azeyma","baies de rosier d'Azeyma",0,0,0,1,1,0,65577,1844,3,7,0,True
2000031,"baie de rosier d'Azeyma","baies de rosier d'Azeyma",0,0,0,1,1,0,65577,1844,3,7,0,True
2000032,,,0,0,0,1,0,0,720898,1624,3,0,0,True
2000033,"porte","portes",0,0,0,1,1,0,0,0,1,0,0,True
2000034,"\xe5\xb7\xa8\xe5\xa4\xa7\xe3\x82\xa6\xe3\x82\xa3\xe3\x82\xb9\xe3\x83\x97\xe3\x81\xae\xe5\x87\xba\xe7\x8f\xbe\xe3\x82\x92\xe5\xbe\x85\xe3\x81\xa4\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000035,"\xe5\x87\xb6\xe6\x82\xaa\xe3\x81\xaa\xe9\xad\x94\xe7\x89\xa9\xe3\x81\xab\xe6\x8c\x91\xe3\x82\x80\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000036,"\xe6\xa7\x8d\xe8\xa1\x93\xe5\xa3\xabA\xe3\x82\x92\xe8\xbf\xbd\xe3\x81\x86\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000037,,,0,0,0,1,0,0,0,1767,1,0,0,True
2000038,,,0,0,0,1,0,0,0,0,3,7,0,True
2000039,"cellule magitek","cellules magitek",0,0,0,1,1,0,983198,3203,1,0,0,True
2000040,,,0,0,0,1,0,0,0,1767,1,0,0,True
2000041,,,0,0,0,1,0,0,0,0,1,0,0,True
2000042,"destination","destinations",0,0,0,1,1,0,65695,3308,3,7,0,True
2000043,"cavit\xc3\xa9 humide","cavit\xc3\xa9s humides",0,0,0,1,1,0,65696,1625,3,7,0,True
2000044,"cavit\xc3\xa9 humide","cavit\xc3\xa9s humides",0,0,0,1,1,0,65696,1625,3,7,0,True
2000045,"cavit\xc3\xa9 humide","cavit\xc3\xa9s humides",0,0,0,1,1,0,65696,1625,3,7,0,True
2000046,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000047,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000048,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000049,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000050,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000051,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000052,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1625,3,7,0,True
2000053,"\xc5\x93uf de Leia","\xc5\x93ufs de Leia",0,0,1,1,0,0,65697,1842,3,7,0,True
2000054,,,0,0,0,1,0,0,0,0,3,7,0,True
2000055,"rosaire de culte","rosaires de culte",0,0,0,1,0,0,983042,1109,1,0,0,True
2000056,"rosaire de culte","rosaires de culte",0,0,0,1,0,0,983043,1109,1,0,0,True
2000057,"rosaire de culte","rosaires de culte",0,0,0,1,0,0,983044,1109,1,0,0,True
2000058,"barri\xc3\xa8re magique","barri\xc3\xa8res magiques",0,0,0,1,1,0,983186,0,1,0,0,True
2000059,"barri\xc3\xa8re magique","barri\xc3\xa8res magiques",0,0,0,1,1,0,983187,0,1,0,0,True
2000060,"barri\xc3\xa8re magique","barri\xc3\xa8res magiques",0,0,0,1,1,0,983188,0,1,0,0,True
2000061,"orbe de culte","orbes de culte",0,0,1,1,0,0,983178,0,1,0,0,True
2000062,"orbe de culte","orbes de culte",0,0,1,1,0,0,983179,0,1,0,0,True
2000063,"orbe de culte","orbes de culte",0,0,1,1,0,0,983180,0,1,0,0,True
2000064,"cocon des abysses","cocons des abysses",0,0,0,1,0,0,0,1366,1,0,0,True
2000065,"pont de pierre","ponts de pierre",0,0,0,1,0,0,0,0,1,0,0,True
2000066,"sortie","sorties",0,0,0,1,1,0,0,0,1,0,0,True
2000067,"orbe de culte","orbes de culte",0,0,1,1,0,0,983181,0,1,0,0,True
2000068,,,0,0,0,1,0,0,0,1767,1,0,0,True
2000069,,,0,0,0,1,0,0,0,1767,1,0,0,True
2000070,"br\xc3\xbble-parfum","br\xc3\xbble-parfums",0,0,0,1,0,0,65556,2076,3,7,0,True
2000071,"br\xc3\xbble-parfum","br\xc3\xbble-parfums",0,0,0,1,0,0,65556,2076,3,7,0,True
2000072,"sonnette","sonnettes",0,0,0,1,1,0,720906,1624,3,0,0,True
2000073,"tableau des ventes","tableaux des ventes",0,0,0,1,0,0,720935,1624,3,0,0,True
2000074,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000075,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000076,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000077,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000078,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000079,"\xc3\x97\xe2\x80\xbb\xce\xb1\xe6\x9c\xaa\xe4\xbd\xbf\xe7\x94\xa8",,0,0,0,1,0,0,0,1624,3,7,0,True
2000080,"pierre du courage","pierres du courage",0,0,0,1,1,0,0,1853,3,7,0,True
2000081,"lanterne gardienne","lanternes gardiennes",0,0,0,1,1,0,0,1625,3,7,0,True
2000082,"lanterne gardienne","lanternes gardiennes",0,0,0,1,1,0,0,1625,3,7,0,True
2000083,"lanterne gardienne","lanternes gardiennes",0,0,0,1,1,0,0,1625,3,7,0,True
2000084,"chemin des lamentations","chemins des lamentations",0,0,0,1,0,0,0,1625,3,7,0,True
2000085,"eau claire","eaux claires",0,0,1,1,1,0,0,1624,3,7,0,True
2000086,"vieil arbre endommag\xc3\xa9","vieux arbres endommag\xc3\xa9s",0,0,0,1,0,0,0,1625,3,7,0,True
2000087,"sortie","sorties",0,0,0,1,1,0,131083,0,3,0,0,True
2000088,"lit confortable","lits confortables",0,0,0,1,0,0,720916,0,3,0,0,True
2000089,"terre foul\xc3\xa9e","terres foul\xc3\xa9es",0,0,0,1,1,0,65592,2075,3,7,0,True
2000090,"chemin des lamentations","chemins des lamentations",0,0,0,1,0,0,0,1625,3,7,0,True
2000091,"chemin des lamentations","chemins des lamentations",0,0,0,1,0,0,0,1625,3,7,0,True
2000092,"pierre du courage","pierres du courage",0,0,0,1,1,0,0,1853,3,7,0,True
2000093,"affiche humide","affiches humides",0,0,1,1,1,0,1048578,3237,1,0,0,True
2000094,"affiche humide","affiches humides",0,0,1,1,1,0,1048579,3237,1,0,0,True
2000095,"affiche humide","affiches humides",0,0,1,1,1,0,1048580,3237,1,0,0,True
2000096,"affiche humide","affiches humides",0,0,1,1,1,0,1048581,3237,1,0,0,True
2000097,"affiche humide","affiches humides",0,0,1,1,1,0,1048582,0,3,0,0,True
2000098,"affiche humide","affiches humides",0,0,1,1,1,0,1048583,3237,1,0,0,True
2000099,"affiche humide","affiches humides",0,0,1,1,1,0,1048584,3237,1,0,0,True
2000100,"cellule magitek","cellules magitek",0,0,0,1,1,0,983152,3203,1,0,0,True
2000101,"cellule magitek","cellules magitek",0,0,0,1,1,0,983153,3203,1,0,0,True
2000102,"cellule magitek","cellules magitek",0,0,0,1,1,0,983154,3203,1,0,0,True
2000103,"cellule magitek","cellules magitek",0,0,0,1,1,0,983155,3203,1,0,0,True
2000104,"cellule magitek","cellules magitek",0,0,0,1,1,0,983182,3203,2,0,0,True
2000105,"cellule magitek","cellules magitek",0,0,0,1,1,0,983183,3203,2,0,0,True
2000106,"cellule magitek","cellules magitek",0,0,0,1,1,0,983184,3203,2,0,0,True
2000107,"cellule magitek","cellules magitek",0,0,0,1,1,0,983185,3203,2,0,0,True
2000108,"cellule magitek","cellules magitek",0,0,0,1,1,0,983199,3203,1,0,0,True
2000109,"cellule magitek","cellules magitek",0,0,0,1,1,0,983200,3203,1,0,0,True
2000110,"cellule magitek","cellules magitek",0,0,0,1,1,0,983201,3203,1,0,0,True
2000111,,,0,0,0,1,0,0,1114145,0,1,7,0,True
2000112,,,0,0,0,1,0,0,1114146,0,1,7,0,True
2000113,,,0,0,0,1,0,0,1114147,0,1,7,0,True
2000114,,,0,0,0,1,0,0,1114148,0,1,7,0,True
2000115,,,0,0,0,1,0,0,1114149,0,1,7,0,True
2000116,"terminal magitek","terminaux magitek",0,0,0,1,0,0,983046,1621,1,0,0,True
2000117,,,0,0,0,1,0,0,0,0,1,0,0,True
2000118,"terminal magitek","terminaux magitek",0,0,0,1,0,0,983047,1621,1,0,0,True
2000119,"terminal magitek","terminaux magitek",0,0,0,1,0,0,0,1621,1,0,0,True
2000120,,,0,0,0,1,0,0,0,0,3,7,0,True
2000121,,,0,0,0,1,0,0,0,0,1,0,0,True
2000122,"terminal magitek","terminaux magitek",0,0,0,1,0,0,0,1621,1,0,0,True
2000123,"terminal magitek","terminaux magitek",0,0,0,1,0,0,0,1621,1,0,0,True
2000124,,,0,0,0,1,0,0,0,0,3,7,0,True
2000125,"transporteur magitek","transporteurs magitek",0,0,0,1,0,0,983190,1623,1,0,0,True
2000126,"transporteur magitek","transporteurs magitek",0,0,0,1,0,0,983045,0,3,0,0,True
2000127,"transporteur magitek","transporteurs magitek",0,0,0,1,0,0,983045,0,3,0,0,True
2000128,"boule de pollen","boules de pollen",0,0,0,1,1,0,1114114,1625,3,7,0,True
2000129,"boule de pollen","boules de pollen",0,0,0,1,1,0,1114114,1666,1,7,0,True
2000130,"boule de pollen","boules de pollen",0,0,0,1,1,0,0,1666,2,0,0,True
2000131,"boule de pollen","boules de pollen",0,0,0,1,1,0,0,0,1,0,0,True
2000132,"boule de pollen","boules de pollen",0,0,0,1,1,0,0,0,1,0,0,True
2000133,,,0,0,0,1,0,0,0,0,3,7,0,True
2000134,,,0,0,0,1,0,0,0,1624,3,7,0,True
2000135,,,0,0,0,1,0,0,0,1624,3,7,0,True
2000136,"trace de pas effac\xc3\xa9e","traces de pas effac\xc3\xa9es",0,0,0,1,1,0,65606,1626,3,7,0,True
2000137,"boule de pollen","boules de pollen",0,0,0,1,1,0,0,0,1,0,0,True
2000138,"boule de pollen","boules de pollen",0,0,0,1,1,0,0,0,1,0,0,True
2000139,"sortie","sorties",0,0,0,1,1,0,983045,1629,1,0,0,True
2000140,"arbrisseau","arbrisseaux",0,0,1,1,0,0,65707,1625,3,7,0,True
2000141,"carnet de mesures","carnets de mesures",0,0,0,1,0,0,65711,1848,3,7,0,True
2000142,"arbrisseau","arbrisseaux",0,0,1,1,0,0,65707,2075,3,7,0,True
2000143,"borne indicatrice","bornes indicatrices",0,0,0,1,1,0,65735,2076,3,7,0,True
2000144,"borne indicatrice","bornes indicatrices",0,0,0,1,1,0,65735,2076,3,7,0,True
2000145,"agaric luisant","agarics luisants",0,0,1,1,0,0,65731,1852,3,7,0,True
2000146,"pile de sacs de jute ti\xc3\xa8des","piles de sacs de jute ti\xc3\xa8des",0,0,0,1,1,0,65709,1851,3,7,0,True
2000147,"caisse d'outils d'arpentage","caisses d'outils d'arpentage",0,0,0,1,1,0,65711,1850,3,7,0,True
2000148,"caisse d'outils d'arpentage","caisses d'outils d'arpentage",0,0,0,1,1,0,65711,1850,3,7,0,True
2000149,"corde \xc3\xa0 treize n\xc5\x93uds","cordes \xc3\xa0 treize n\xc5\x93uds",0,0,0,1,1,0,65711,1849,3,7,0,True
2000150,bxc5\x93uf d'anolis",bxc5\x93ufs d'anolis",0,0,1,1,0,0,65661,1843,3,7,0,True
2000151,"\xc3\xa9th\xc3\xa9rite urbaine","\xc3\xa9th\xc3\xa9rites urbaines",0,0,1,1,1,0,720924,1585,3,0,0,True
2000152,"petite clef","petites clefs",0,0,0,1,1,0,0,1651,1,0,0,True
2000153,"\xc3\xa9th\xc3\xa9rite urbaine","\xc3\xa9th\xc3\xa9rites urbaines",0,0,1,1,1,0,720924,1585,3,0,0,True
2000154,"\xc3\xa9th\xc3\xa9rite urbaine","\xc3\xa9th\xc3\xa9rites urbaines",0,0,1,1,1,0,720924,1585,3,0,0,True
2000155,"\xc3\xa9th\xc3\xa9rite urbaine","\xc3\xa9th\xc3\xa9rites urbaines",0,0,1,1,1,0,720924,1585,3,0,0,True
2000156,"\xc3\xa9th\xc3\xa9rite urbaine","\xc3\xa9th\xc3\xa9rites urbaines",0,0,1,1,1,0,720924,1585,3,0,0,True
2000157,"\xc3\xa9th\xc3\xa9rite urbaine","\xc3\xa9th\xc3\xa9rites urbaines",0,0,1,1,1,0,720924,1585,3,0,0,True
2000158,,,0,0,0,1,0,0,0,0,3,7,0,True
2000159,"petite clef","petites clefs",0,0,0,1,1,0,983048,1651,2,0,5,True
2000160,"porte verrouill\xc3\xa9e","portes verrouill\xc3\xa9es",0,0,0,1,1,0,983050,0,1,0,0,True
2000161,,,0,0,0,1,0,0,0,0,1,0,0,True
2000162,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983118,0,1,0,0,True
2000163,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983119,3317,1,0,0,True
2000164,,,0,0,0,1,0,0,0,0,1,7,0,True
2000165,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983120,0,1,0,0,True
2000166,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983121,3317,1,0,0,True
2000167,,,0,0,0,1,0,0,0,0,1,7,0,True
2000168,,,0,0,0,1,0,0,0,0,1,0,0,True
2000169,"amas de 6 onz de poudre","amas de 6 onz de poudre",0,0,1,1,0,0,983052,2791,1,0,0,True
2000170,"d\xc3\xa9tonateur","d\xc3\xa9tonateurs",0,0,0,1,0,0,983111,0,1,0,0,True
2000171,,,0,0,0,1,0,0,0,0,1,0,0,True
2000172,"amas de 6 onz de poudre","amas de 6 onz de poudre",0,0,1,1,0,0,983053,2791,1,0,0,True
2000173,"porte verrouill\xc3\xa9e","portes verrouill\xc3\xa9es",0,0,0,1,1,0,983051,0,1,0,0,True
2000174,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983146,0,1,0,0,True
2000175,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983147,3317,1,0,0,True
2000176,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983148,0,1,0,0,True
2000177,"levier du monte-charge","leviers du monte-charge",0,0,0,1,0,0,983149,3317,1,0,0,True
2000178,"petite clef","petites clefs",0,0,0,1,1,0,983049,1651,1,0,0,True
2000179,"amas de 6 onz de poudre","amas de 6 onz de poudre",0,0,1,1,0,0,983054,2791,2,0,5,True
2000180,"d\xc3\xa9tonateur","d\xc3\xa9tonateurs",0,0,0,1,0,0,983112,0,1,0,0,True
2000181,,,0,0,0,1,0,0,0,0,1,0,0,True
2000182,,,0,0,0,1,0,0,0,0,1,0,0,True
2000183,,,0,0,0,1,0,0,0,0,1,7,0,True
2000184,"d\xc3\xa9tonateur am\xc3\xa9lior\xc3\xa9","d\xc3\xa9tonateurs am\xc3\xa9lior\xc3\xa9s",0,0,0,1,0,0,983081,0,1,0,0,True
2000185,,,0,0,0,1,0,0,0,0,1,0,0,True
2000186,,,0,0,0,1,0,0,0,0,1,0,0,True
2000187,"sortie","sorties",0,0,0,1,1,0,983045,1629,1,0,0,True
2000188,,,0,0,0,1,0,0,1114125,0,1,7,0,True
2000189,,,0,0,0,1,0,0,1114126,0,1,7,0,True
2000190,,,0,0,0,1,0,0,1114127,0,1,7,0,True
2000191,,,0,0,0,1,0,0,1114128,0,1,7,0,True
2000192,,,0,0,0,1,0,0,1114129,0,1,7,0,True
2000193,,,0,0,0,1,0,0,1114130,0,1,7,0,True
2000194,,,0,0,0,1,0,0,1114131,0,1,7,0,True
2000195,,,0,0,0,1,0,0,1114132,0,1,7,0,True
2000196,,,0,0,0,1,0,0,1114133,0,1,7,0,True
2000197,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000198,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000199,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000200,,,0,0,0,1,0,0,1114134,0,1,7,0,True
2000201,,,0,0,0,1,0,0,1114135,0,1,7,0,True
2000202,,,0,0,0,1,0,0,1114136,0,1,7,0,True
2000203,,,0,0,0,1,0,0,1114137,0,1,7,0,True
2000204,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000205,,,0,0,0,1,0,0,0,0,1,0,0,True
2000206,,,0,0,0,1,0,0,0,0,1,0,0,True
2000207,,,0,0,0,1,0,0,0,0,1,0,0,True
2000208,,,0,0,0,1,0,0,0,0,1,0,0,True
2000209,"levier en fer","leviers en fer",0,0,0,1,0,0,983061,2537,1,0,0,True
2000210,,,0,0,0,1,0,0,0,3134,2,0,0,True
2000211,,,0,0,0,1,0,0,0,0,3,7,0,True
2000212,"vieux papier","vieux papiers",0,0,0,1,0,0,1048585,2221,1,0,0,True
2000213,"corail bleu","coraux bleus",0,0,0,1,0,0,983063,0,1,0,0,True
2000214,"corail rouge","coraux rouges",0,0,0,1,0,0,983064,0,1,0,0,True
2000215,"corail vert","coraux verts",0,0,0,1,0,0,983065,0,1,0,0,True
2000216,"interrupteur","interrupteurs",0,0,1,1,0,0,983066,0,1,0,0,True
2000217,"porte cach\xc3\xa9e","portes cach\xc3\xa9es",0,0,0,1,1,0,0,0,1,0,0,True
2000218,,,0,0,0,1,0,0,0,0,1,0,0,True
2000219,,,0,0,0,1,0,0,0,1624,1,0,0,True
2000220,,,0,0,0,1,0,0,0,1712,1,0,0,True
2000221,,,0,0,0,1,0,0,983114,1624,1,0,0,True
2000222,,,0,0,0,1,0,0,0,0,1,0,0,True
2000223,,,0,0,0,1,0,0,0,0,1,0,0,True
2000224,,,0,0,0,1,0,0,0,0,1,0,0,True
2000225,"porte de la Rambade","portes de la Rambade",0,0,0,1,1,0,0,0,1,0,0,True
2000226,"porte en bois","portes en bois",0,0,0,1,1,0,983067,0,1,0,0,True
2000227,"porte de la cabine du capitaine","portes de la cabine du capitaine",0,0,0,1,1,0,983068,0,1,0,0,True
2000228,"porte en bois","portes en bois",0,0,0,1,1,0,983069,0,1,0,0,True
2000229,"porte en bois","portes en bois",0,0,0,1,1,0,983070,0,1,0,0,True
2000230,"porte en bois","portes en bois",0,0,0,1,1,0,983071,0,1,0,0,True
2000231,"porte des bourlingueurs","portes des bourlingueurs",0,0,0,1,1,0,983072,0,1,0,0,True
2000232,"porte du Trou","portes du Trou",0,0,0,1,1,0,983073,0,1,0,0,True
2000233,,,0,0,0,1,0,0,0,0,1,0,0,True
2000234,,,0,0,0,1,0,0,0,0,1,0,0,True
2000235,,,0,0,0,1,0,0,0,0,1,0,0,True
2000236,"porte de la rambade","portes de la rambade",0,0,0,1,1,0,0,0,1,0,0,True
2000237,,,0,0,0,1,0,0,0,0,3,0,0,True
2000238,,,0,0,0,1,0,0,983045,1629,1,0,0,True
2000239,,,0,0,0,1,0,0,0,0,1,0,0,True
2000240,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88",,0,0,0,1,0,0,0,1625,3,7,0,True
2000241,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88\xef\xbc\x92",,0,0,0,1,0,0,0,1625,3,7,0,True
2000242,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88",,0,0,0,1,0,0,0,1625,3,7,0,True
2000243,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88\xef\xbc\x92",,0,0,0,1,0,0,0,1625,3,7,0,True
2000244,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88",,0,0,0,1,0,0,0,1625,3,7,0,True
2000245,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88\xef\xbc\x92",,0,0,0,1,0,0,0,1625,3,7,0,True
2000246,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88",,0,0,0,1,0,0,0,1625,3,7,0,True
2000247,"\xc3\x97\xe6\x95\xb5POP\xe3\x83\x9d\xe3\x82\xa4\xe3\x83\xb3\xe3\x83\x88",,0,0,0,1,0,0,0,1625,3,7,0,True
2000248,,,0,0,0,1,0,0,0,0,1,0,0,True
2000249,,,0,0,0,1,0,0,0,0,1,0,0,True
2000250,"clef de la cabine du capitaine","clefs de la cabine du capitaine",0,0,0,1,1,0,983074,1652,2,0,5,True
2000251,"clef du repaire","clefs du repaire",0,0,0,1,1,0,983075,1624,2,0,5,True
2000252,"clef du repaire","clefs du repaire",0,0,0,1,1,0,983076,1624,2,0,5,True
2000253,"clef du repaire","clefs du repaire",0,0,0,1,1,0,983077,1624,2,0,5,True
2000254,"clef du repaire","clefs du repaire",0,0,0,1,1,0,983078,1624,2,0,5,True
2000255,"clef des bourlingueurs","clefs des bourlingueurs",0,0,0,1,1,0,983079,1652,2,0,5,True
2000256,"clef du Trou","clefs du Trou",0,0,0,1,1,0,983080,1652,1,0,5,True
2000257,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000258,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000259,,,0,0,0,1,0,0,0,1624,3,0,0,True
2000260,,,0,0,0,1,0,0,0,0,1,0,0,True
2000261,,,0,0,0,1,0,0,0,0,1,0,0,True
2000262,,,0,0,0,1,0,0,0,0,1,0,0,True
2000263,,,0,0,0,1,0,0,0,0,1,0,0,True
2000264,,,0,0,0,1,0,0,0,0,1,0,0,True
