13,"Liste d'amis","Affiche une liste des joueurs pr\xc3\xa9sents dans votre liste d'amis. \xc3\x80 partir de cette liste, vous pouvez envoyer des murmures ou inviter des joueurs \xc3\xa0 former une \xc3\xa9quipe.",18,75,6,4
14,"Liste noire","Affiche une liste des joueurs pr\xc3\xa9sents dans votre liste noire. Les messages de ces joueurs seront cach\xc3\xa9s et ils seront incapables d'\xc3\xa9changer avec vous ou de vous inviter \xc3\xa0 former une \xc3\xa9quipe.",19,76,6,5
15,"Recherche","Permet de chercher d'autres joueurs \xc3\xa0 l'aide de variables comme le nom, la classe, le niveau et l'\xc3\xa9tat en ligne.",20,70,6,-1
16,"Carte","Ouvre la carte de votre emplacement actuel. Vous y trouverez des informations sur les \xc3\xa9quipiers, les \xc3\xa9th\xc3\xa9rites, les \xc3\xa9choppes, les guildes et la destination des qu\xc3\xaates. Vous pouvez effectuer un zoom avant ou arri\xc3\xa8re, ainsi que passer \xc3\xa0 la carte de la r\xc3\xa9gion ou du monde.",7,50,4,0
17,"Emotes","Affiche une liste des emotes disponibles. Vous pouvez les effectuer depuis la liste ou les ajouter \xc3\xa0 votre barre de raccourcis.",9,71,6,0
18,"Signes","Permet de marquer diverses cibles pour que les \xc3\xa9quipiers les discernent plus facilement.",10,62,5,2
19,"Configuration syst\xc3\xa8me","Ouvre la fen\xc3\xaatre des param\xc3\xa8tres syst\xc3\xa8me comme les options vid\xc3\xa9o, audio, les fonctionnalit\xc3\xa9s de jeu \xc3\xa0 la manette, etc.",29,83,7,1
20,"Attribution des touches","Permet d'assigner diverses fonctions \xc3\xa0 des touches de votre clavier selon votre style de jeu.",28,86,7,4
21,"Macros","Permet de cr\xc3\xa9er des macros pour lancer des commandes complexes d'un simple bouton. Vous pouvez leur assigner des icones et les placer dans votre barre de raccourcis.",30,85,7,3
22,"ATH","Permet de modifier l'emplacement et la taille de tous les composants de l'interface utilisateur.",31,84,7,2
23,"D\xc3\xa9connexion","Permet de se d\xc3\xa9connecter et retourner \xc3\xa0 l'\xc3\xa9cran titre.",27,87,7,6
24,"Quitter le jeu","Permet de se d\xc3\xa9connecter et quitter le jeu.",26,88,7,7
25,"Arsenal","Affiche l'\xc3\xa9quipement stock\xc3\xa9 dans votre arsenal. Tout l'\xc3\xa9quipement obtenu y est automatiquement d\xc3\xa9plac\xc3\xa9 et class\xc3\xa9 par type. De l\xc3\xa0, vous pouvez vous en \xc3\xa9quiper, le r\xc3\xa9parer ou le d\xc3\xa9placer dans votre inventaire.",32,14,1,1
26,,,0,0,0,0
27,"Compagnie libre","Ouvre l'interface de votre compagnie libre \xc3\xa0 partir de laquelle vous pouvez acc\xc3\xa9der aux informations de la compagnie, consulter ou laisser des messages, et effectuer diverses actions.",8,72,6,1
28,"Linkshell","Affiche une liste de tous les membres de toutes vos linkshells.",11,74,6,3
29,"Carnet de p\xc3\xaache","Affiche des informations sur vos prises pr\xc3\xa9c\xc3\xa9dentes ainsi que l'emplacement des lieux de p\xc3\xaache class\xc3\xa9s par zone.",24,44,3,2
30,"Tutoriel","Affiche une liste de tous les tutoriels visionn\xc3\xa9s.",33,81,7,-1
31,"Recommandations","Affiche une liste des qu\xc3\xaates et missions actuellement disponibles dans les environs.",25,30,2,-2
32,"Assistance et Informations","Permet de chercher des r\xc3\xa9ponses aux questions les plus fr\xc3\xa9quemment pos\xc3\xa9es, de signaler des probl\xc3\xa8mes et de v\xc3\xa9rifier les messages de l'\xc3\xa9quipe d'assistance de FINAL FANTASY XIV.",13,80,7,-2
33,"Outil de mission","Forme automatiquement une \xc3\xa9quipe pour les missions de votre choix, comme les donjons instanci\xc3\xa9s ou les op\xc3\xa9rations de guilde.",46,33,2,1
34,"Configuration personnage","Ouvre la fen\xc3\xaatre des param\xc3\xa8tres de personnage comme le type de cam\xc3\xa9ra, la fonction de ciblage et les filtres d'affichage.",48,82,7,0
35,"T\xc3\xa9l\xc3\xa9portation","Permet de se t\xc3\xa9l\xc3\xa9porter vers une \xc3\xa9th\xc3\xa9rite avec laquelle vous \xc3\xaates harmonis\xc3\xa9\x02\x08\x08\xe9\x05\xff\x02e\xff\x01\x03 en \xc3\xa9change de gils.",0,0,4,1
36,"Rapatriement","Retourne imm\xc3\xa9diatement \xc3\xa0 votre point de retour actuel. Vous n'aurez pas \xc3\xa0 payer, mais vous ne pouvez utiliser ce sort qu'une fois toutes les 15 minutes (temps r\xc3\xa9el).",0,0,4,2
37,"Licence","Affiche la licence de FINAL FANTASY XIV",0,0,7,5
38,"Carnets","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
39,"R\xc3\xa9seau social","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
40,"Syst\xc3\xa8me","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
41,"Nomenclature","Affiche la nomenclature du carnet de p\xc3\xaache, o\xc3\xb9 sont not\xc3\xa9s les d\xc3\xa9tails des poissons que vous avez attrap\xc3\xa9s. Le contenu change \xc3\xa0 mesure que vous p\xc3\xaachez plus de poissons.",50,45,3,3
42,"Compagnon","Ouvre l'interface de votre compagnon, \xc3\xa0 partir de laquelle vous pouvez v\xc3\xa9rifier entre autre son \xc3\xa9tat, le temps restant \xc3\xa0 vos c\xc3\xb4t\xc3\xa9s, ou ses actions.",49,16,1,3
43,"Missions","\xef\xbc\x88\xe3\x83\x98\xe3\x83\xab\xe3\x83\x97\xe7\x84\xa1\xe3\x81\x97\xef\xbc\x89",0,0,0,0
44,"Logement","Ouvre l'interface de logement, \xc3\xa0 partir de laquelle vous pouvez g\xc3\xa9rer votre terrain et votre maison.",52,73,6,2
45,"Param\xc3\xa8tres d'affichage","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options d'affichage comme le choix de l'\xc3\xa9cran principal, la r\xc3\xa9solution, le taux de rafra\xc3\xaechissement, etc.",35,0,0,0
46,"Param\xc3\xa8tres de son","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options sonores comme le volume, la position d'\xc3\xa9coute, la musique \xc3\xa0 dos de monture, etc.",36,0,0,0
47,"Param\xc3\xa8tres graphiques","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options graphiques comme l'affichage des ombres, la qualit\xc3\xa9 des textures, les op\xc3\xa9rations physiques, etc.",37,0,0,0
48,"Param\xc3\xa8tres souris","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options li\xc3\xa9es \xc3\xa0 la souris comme la sensibilit\xc3\xa9 de la cam\xc3\xa9ra lors des d\xc3\xa9placements, le redimensionnement de la fen\xc3\xaatre de jeu, etc.",38,0,0,0
49,"Param\xc3\xa8tres manette","Permet d'activer/d\xc3\xa9sactiver la manette en plus de param\xc3\xa9trer diff\xc3\xa9rentes options comme l'attribution des touches, les vibrations, la sensibilit\xc3\xa9 des sticks, etc.",39,0,0,0
50,"Autres param\xc3\xa8tres","Permet de choisir le format des captures d'\xc3\xa9cran ainsi que la langue des voix des s\xc3\xa9quences vid\xc3\xa9os.",51,0,0,0
51,"Type de maniement","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options li\xc3\xa9es au maniement de la cam\xc3\xa9ra comme la vitesse de rotation, l'inversion des axes, mais aussi de param\xc3\xa9trer le mode de ciblage et le tri de l'inventaire.",41,0,0,0
52,"Interface et fen\xc3\xaatres","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options li\xc3\xa9es \xc3\xa0 l'interface comme la transparence de la carte, l'affichage des infobulles, les informations de personnage, la liste des \xc3\xa9quipiers, etc.",42,0,0,0
53,"Plaques de nom","Permet de r\xc3\xa9gler diff\xc3\xa9rentes options d'affichage li\xc3\xa9es aux plaques de nom.",43,0,0,0
54,"Barres de raccourcis","Permet d'afficher/masquer les barres de raccourcis, de param\xc3\xa9trer le maniement des croix, etc.",44,0,0,0
55,"Fen\xc3\xaatre de log","Permet de param\xc3\xa9trer l'apparence de la fen\xc3\xaatre de log comme la taille de la police, l'horodatage des messages, mais aussi d'activer diff\xc3\xa9rentes options de filtrage.",45,0,0,0
56,"Profil JcJ","Permet d'afficher les r\xc3\xa9sultats de combats contre d'autres joueurs et d'obtenir des actions sp\xc3\xa9cifiques au JcJ.",53,19,1,6
57,"Recherche d'\xc3\xa9quipe","Permet de rechercher des joueurs pour former une \xc3\xa9quipe en sp\xc3\xa9cifiant certaines conditions comme les r\xc3\xb4les ou le type de mission.",54,61,5,1
58,"Marques au sol","Permet de placer sur le sol des marques visibles par tous les \xc3\xa9quipiers.",55,63,5,3
59,"Appel de pr\xc3\xa9paration","Permet de lancer un appel aux \xc3\xa9quipiers et/ou aux membres de l'alliance afin de s'assurer qu'ils sont pr\xc3\xaats \xc3\xa0 agir.",56,64,5,4
60,"Carnet d'objectifs","Permet de relever des petits d\xc3\xa9fis offrant des r\xc3\xa9compenses. La limite de temps est r\xc3\xa9initialis\xc3\xa9e tous les \x02\x07\x05\xfdL\x98f\x03\x02\tD\xdd\xff\ndimanches\xff\x07lundis\xff\x07mardis\xff\nmercredis\xff\x07jeudis\xff\nvendredis\xff\x08samedis\x03 \xc3\xa0 \x02\x08!\xdb\xff\x1d\x02\t\x19\xdb\x02\x03\x04\x05\x06\x07\x08\t\n\x0b\x0c\r\x0e\x0f\x10\x11\x12\x13\x14\x15\x16\x17\x18\x03\x01\x03h (temps r\xc3\xa9el).",57,46,3,4
61,"Montures","Permet de consulter l'encyclop\xc3\xa9die des montures et d'en appeler une.",58,17,1,4
62,"Mascottes","Permet de consulter l'encyclop\xc3\xa9die des mascottes et d'en appeler une.",59,18,1,5
63,"Accessibilit\xc3\xa9","Ouvre l'interface d'accessibilit\xc3\xa9 permettant d'activer et de param\xc3\xa9trer la repr\xc3\xa9sentation visuelle des sons.",60,0,0,0
64,"Carnet d'exploration","Affiche des informations sur les lieux notoires que vous avez d\xc3\xa9couverts au cours de vos p\xc3\xa9r\xc3\xa9grinations en \xc3\x89orz\xc3\xa9a.",61,41,3,-1
65,"Gold Saucer","Affiche diff\xc3\xa9rentes informations relatives au Gold Saucer. Permet entre autres de modifier l'\xc3\xa9quipement des chocobos de course et de g\xc3\xa9rer ses jeux de Triple Triade.",62,20,1,7
66,"Devises","Permet de voir les diff\xc3\xa9rentes devises actuellement en votre possession.",63,12,1,-1
67,"Vents \xc3\xa9th\xc3\xa9r\xc3\xa9ens","Permet de voir les vents \xc3\xa9th\xc3\xa9r\xc3\xa9ens avec lesquels vous vous \xc3\xaates harmonis\xc3\xa9\x02\x08\x08\xe9\x05\xff\x02e\xff\x01\x03.",64,51,4,-1
