16,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\xaa\xe3\x83\x95\xe3\x83\xac\xe3\x82\xaf","\xe8\x87\xaa\xe8\xba\xab\xe3\x81\xae\xe3\x81\xbf\xe3\x82\x92\xe5\xaf\xbe\xe8\xb1\xa1\xe3\x81\xa8\xe3\x81\x97\xe3\x81\x9f\xe5\xbc\xb1\xe4\xbd\x93\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x94\xbb\xe6\x92\x83\xe3\x82\x92\xe3\x80\x81\xe4\xbd\xbf\xe7\x94\xa8\xe8\x80\x85\xe3\x81\xab\xe8\xb7\xb3\xe3\x81\xad\xe8\xbf\x94\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a10\xe7\xa7\x92",70016,10,6
17,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\xaa\xe3\x83\x95\xe3\x83\xac\xe3\x82\xafII","\xe8\x87\xaa\xe8\xba\xab\xe3\x81\xae\xe3\x81\xbf\xe3\x82\x92\xe5\xaf\xbe\xe8\xb1\xa1\xe3\x81\xa8\xe3\x81\x97\xe3\x81\x9f\xe5\xbc\xb1\xe4\xbd\x93\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x94\xbb\xe6\x92\x83\xe3\x82\x92\xe3\x80\x81\xe4\xbd\xbf\xe7\x94\xa8\xe8\x80\x85\xe3\x81\xab\xe8\xb7\xb3\xe3\x81\xad\xe8\xbf\x94\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a15\xe7\xa7\x92",70017,15,6
18,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\xaa\xe3\x83\x95\xe3\x83\xac\xe3\x82\xafIII","\xe8\x87\xaa\xe8\xba\xab\xe3\x81\xae\xe3\x81\xbf\xe3\x82\x92\xe5\xaf\xbe\xe8\xb1\xa1\xe3\x81\xa8\xe3\x81\x97\xe3\x81\x9f\xe5\xbc\xb1\xe4\xbd\x93\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x94\xbb\xe6\x92\x83\xe3\x82\x92\xe3\x80\x81\xe4\xbd\xbf\xe7\x94\xa8\xe8\x80\x85\xe3\x81\xab\xe8\xb7\xb3\xe3\x81\xad\xe8\xbf\x94\xe3\x81\x99\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a20\xe7\xa7\x92",70018,20,6
19,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb9\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xa","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x89\x8d\xe3\x82\x92\xe8\xb5\xb0\xe3\x82\x8b\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\x9c\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x8150\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe7\x9b\x97\xe3\x82\x80\xe3\x80\x82",70019,50,7
20,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb9\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xabII","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x89\x8d\xe3\x82\x92\xe8\xb5\xb0\xe3\x82\x8b\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\x9c\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x8170\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe7\x9b\x97\xe3\x82\x80\xe3\x80\x82",70020,70,7
21,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb9\xe3\x83\x86\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xabIII","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x89\x8d\xe3\x82\x92\xe8\xb5\xb0\xe3\x82\x8b\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x83\x9c\xe3\x81\x8b\xe3\x82\x89\xe3\x80\x8190\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe7\x9b\x97\xe3\x82\x80\xe3\x80\x82",70021,90,7
22,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xac\xe3\x82\xb9","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x91\xa8\xe5\x9b\xb2\xe3\x81\xab\xe3\x80\x81\xe3\x82\xa2\xe3\x83\x93\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe4\xbd\xbf\xe7\x94\xa8\xe4\xb8\x8d\xe5\x8f\xaf\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x82\x92\xe7\x94\x9f\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a35\xe7\xa7\x92",70022,35,8
23,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xac\xe3\x82\xb9II","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x91\xa8\xe5\x9b\xb2\xe3\x81\xab\xe3\x80\x81\xe3\x82\xa2\xe3\x83\x93\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe4\xbd\xbf\xe7\x94\xa8\xe4\xb8\x8d\xe5\x8f\xaf\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x82\x92\xe7\x94\x9f\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a40\xe7\xa7\x92",70023,40,8
24,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\xac\xe3\x82\xb9III","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x91\xa8\xe5\x9b\xb2\xe3\x81\xab\xe3\x80\x81\xe3\x82\xa2\xe3\x83\x93\xe3\x83\xaa\xe3\x83\x86\xe3\x82\xa3\xe4\xbd\xbf\xe7\x94\xa8\xe4\xb8\x8d\xe5\x8f\xaf\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x82\x92\xe7\x94\x9f\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a45\xe7\xa7\x92",70024,45,8
25,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\x83\xe3\x82\xaf","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x91\xa8\xe5\x9b\xb2\xe3\x81\xab\xe3\x80\x81\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe4\xbd\xbf\xe7\x94\xa8\xe4\xb8\x8d\xe5\x8f\xaf\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x82\x92\xe7\x94\x9f\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a25\xe7\xa7\x92",70025,25,9
26,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\x83\xe3\x82\xafII","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x91\xa8\xe5\x9b\xb2\xe3\x81\xab\xe3\x80\x81\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe4\xbd\xbf\xe7\x94\xa8\xe4\xb8\x8d\xe5\x8f\xaf\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x82\x92\xe7\x94\x9f\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a30\xe7\xa7\x92",70026,30,9
27,"\xe3\x83\x81\xe3\x83\xa7\xe3\x82\xb3\xe3\x82\xb7\xe3\x83\xa7\xe3\x83\x83\xe3\x82\xafIII","\xe8\x87\xaa\xe5\x88\x86\xe3\x81\xae\xe5\x91\xa8\xe5\x9b\xb2\xe3\x81\xab\xe3\x80\x81\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe4\xbd\xbf\xe7\x94\xa8\xe4\xb8\x8d\xe5\x8f\xaf\xe3\x83\x95\xe3\x82\xa3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x89\xe3\x82\x92\xe7\x94\x9f\xe6\x88\x90\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe5\x8a\xb9\xe6\x9e\x9c\xe6\x99\x82\xe9\x96\x93\xef\xbc\x9a35\xe7\xa7\x92",70027,35,9
28,"\xe4\xbd\x93\xe5\x8a\x9b\xe6\xb6\x88\xe8\x80\x97\xe8\xbb\xbd\xe6\xb8\x9","\xe5\x8a\xa0\xe9\x80\x9f\xe6\x99\x82\xe3\x81\xae\xe4\xbd\x93\xe5\x8a\x9b\xe6\xb6\x88\xe8\xb2\xbb\xe9\x87\x8f\xe3\x82\x929\xef\xbc\x85\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70028,9,10
29,"\xe4\xbd\x93\xe5\x8a\x9b\xe6\xb6\x88\xe8\x80\x97\xe8\xbb\xbd\xe6\xb8\x9bII","\xe5\x8a\xa0\xe9\x80\x9f\xe6\x99\x82\xe3\x81\xae\xe4\xbd\x93\xe5\x8a\x9b\xe6\xb6\x88\xe8\xb2\xbb\xe9\x87\x8f\xe3\x82\x9212\xef\xbc\x85\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70029,12,10
30,"\xe4\xbd\x93\xe5\x8a\x9b\xe6\xb6\x88\xe8\x80\x97\xe8\xbb\xbd\xe6\xb8\x9bIII","\xe5\x8a\xa0\xe9\x80\x9f\xe6\x99\x82\xe3\x81\xae\xe4\xbd\x93\xe5\x8a\x9b\xe6\xb6\x88\xe8\xb2\xbb\xe9\x87\x8f\xe3\x82\x9215\xef\xbc\x85\xe8\xbb\xbd\xe6\xb8\x9b\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70030,15,10
31,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe8\x80\x90\xe6\x80\xa7","60\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70031,60,11
32,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe8\x80\x90\xe6\x80\xa7II","70\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70032,70,11
33,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe8\x80\x90\xe6\x80\xa7III","80\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70033,80,11
34,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe8\x80\x90\xe6\x80\xa7IV","90\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70034,90,11
35,"\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe8\x80\x90\xe6\x80\xa7V","100\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe3\x83\x98\xe3\x83\xb4\xe3\x82\xa3\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70035,100,11
36,"\xe8\x88\x88\xe5\xa5\xae\xe8\x80\x90\xe6\x80\xa7","60\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe8\x88\x88\xe5\xa5\xae\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70036,60,12
37,"\xe8\x88\x88\xe5\xa5\xae\xe8\x80\x90\xe6\x80\xa7II","70\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe8\x88\x88\xe5\xa5\xae\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70037,70,12
38,"\xe8\x88\x88\xe5\xa5\xae\xe8\x80\x90\xe6\x80\xa7III","80\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe8\x88\x88\xe5\xa5\xae\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70038,80,12
39,"\xe8\x88\x88\xe5\xa5\xae\xe8\x80\x90\xe6\x80\xa7IV","90\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe8\x88\x88\xe5\xa5\xae\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70039,90,12
40,"\xe8\x88\x88\xe5\xa5\xae\xe8\x80\x90\xe6\x80\xa7V","100\xef\xbc\x85\xe3\x81\xae\xe7\xa2\xba\xe7\x8e\x87\xe3\x81\xa7\xe3\x80\x81\xe8\x88\x88\xe5\xa5\xae\xe7\x8a\xb6\xe6\x85\x8b\xe3\x82\x92\xe7\x84\xa1\xe5\x8a\xb9\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70040,100,12
41,"\xe4\xbd\x93\xe5\x8a\x9b\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97","\xe4\xbd\x93\xe5\x8a\x9b\xe5\x9b\x9e\xe5\xbe\xa9\xe6\x99\x82\xe3\x81\xae\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c50\xef\xbc\x85\xe4\xb8\x8a\xe6\x98\x87\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70041,50,13
42,"\xe4\xbd\x93\xe5\x8a\x9b\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97II","\xe4\xbd\x93\xe5\x8a\x9b\xe5\x9b\x9e\xe5\xbe\xa9\xe6\x99\x82\xe3\x81\xae\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c65\xef\xbc\x85\xe4\xb8\x8a\xe6\x98\x87\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70042,65,13
43,"\xe4\xbd\x93\xe5\x8a\x9b\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97III","\xe4\xbd\x93\xe5\x8a\x9b\xe5\x9b\x9e\xe5\xbe\xa9\xe6\x99\x82\xe3\x81\xae\xe5\x9b\x9e\xe5\xbe\xa9\xe9\x87\x8f\xe3\x81\x8c80\xef\xbc\x85\xe4\xb8\x8a\xe6\x98\x87\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70043,80,13
44,"\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97","\xe7\x8d\xb2\xe5\xbe\x97\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x81\x8c10\xef\xbc\x85\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70044,10,14
45,"\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97II","\xe7\x8d\xb2\xe5\xbe\x97\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x81\x8c20\xef\xbc\x85\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70045,20,14
46,"\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x82\xa2\xe3\x83\x83\xe3\x83\x97III","\xe7\x8d\xb2\xe5\xbe\x97\xe7\xb5\x8c\xe9\xa8\x93\xe5\x80\xa4\xe3\x81\x8c30\xef\xbc\x85\xe5\xa2\x97\xe5\x8a\xa0\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70046,30,14
47,"\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\x88\xe3\x83\x80\xe3\x83\x83\xe3\x82\xb7\xe3\x83\xa5","\xe3\x83\xac\xe3\x83\xbc\xe3\x82\xb9\xe9\x96\x8b\xe5\xa7\x8b\xe6\x99\x82\xe3\x81\xab\xe3\x80\x81\xe6\x9c\x80\xe9\xab\x98\xe9\x80\x9f\xe5\xba\xa6\xe3\x81\xa7\xe3\x82\xb9\xe3\x82\xbf\xe3\x83\xbc\xe3\x83\x88\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",70047,1,15
48,,,0,0,0
49,,,0,0,0
50,,,0,0,0
