71,"Mogrys auf Blumen betten",,481,71,111
72,"Fischr\xc3\xbccken bezwingen",,499,72,111
73,"Terz am Teich",,500,73,111
74,"Eine gute Zeit",,501,74,111
75,"G\xc3\xb6tterd\xc3\xa4mmerung, Akt I \xe2\x80\x9eIfrit\xe2\x80\x9c",,626,75,110
76,"Verh\xc3\xb6rt, versenkt, verzweifelt",,632,76,110
77,"Endg\xc3\xbcltige \xc3\x9cbergangsl\xc3\xb6sung",,633,77,110
78,"Auge um Auge",,635,78,110
79,"Der richtige Pfiff",,637,79,110
80,"Harte Schale, weicher Kern",,638,80,110
81,"Der verlorene Sohn",,639,81,110
82,"Werben und umwerben",,640,82,110
83,"Das Rauschen des Meeres",,641,83,110
84,"Im Tr\xc3\xbcben fischen",,642,84,110
85,"Vom richtigen Zeitpunkt",,643,85,110
86,"Dreck am Stecken",,645,86,110
87,"Im Namen der Kunst",,647,87,110
88,"Der Widerspenstigen Z\xc3\xa4hmung",,652,88,110
89,"Pfade der Erleuchtung",,653,89,110
90,"Elementarentsch\xc3\xa4rfung",,654,90,110
91,"Vegetarismus Venerabile",,655,91,110
92,"Schelmisches Schlitzohr",,657,92,110
93,"Wie im M\xc3\xa4rchen",,658,93,110
94,"Schocktherapie",,659,94,110
95,"Der Kampf um Anerkennung",,661,95,110
96,"Lonsyggs Logbuch",,662,96,110
97,"Lass Blumen sprechen",,663,97,110
98,"T\xc3\xb6dliche Arglosigkeit",,664,98,110
99,"Steinernes Schweigen",,665,99,110
100,"Das Gesetz des Waldes",,666,100,110
101,"Geld stinkt nicht",,667,101,110
102,"Von Goblins beklaut",,668,102,110
103,"Nach den Gerechten sehen",,673,103,110
104,"Scharfsichtige Bestechung",,674,104,110
105,"Insomnie",,675,105,110
106,"Der Fluch des Klans",,676,106,110
107,"Nimm deine Ware und geh",,678,107,110
108,"Schutzwald-Waldschutz",,679,108,110
109,"L\xc3\xb6s dich in Wohlgefallen auf",,680,109,110
110,"Die einzige Spur",,681,110,110
111,"Gute Wache, b\xc3\xb6se Wache",,682,111,110
112,"Von Dodos gejagt",,683,112,110
113,"Horch, was kommt von drau\xc3\x9fen rein",,684,113,110
114,"Der Preis der Freiheit",,685,114,110
115,"Erz auf zwei Beinen",,686,115,110
116,"Unlauterer Wettbewer",,689,116,110
117,"Ruf nach Unsterblichkeit",,694,117,110
118,"Panik auf der Alm",,705,118,110
119,"Am Leben kleben",,706,119,110
120,"Blutige Rituale",,707,120,110
121,"Spenden macht selig",,725,121,110
122,"Blut und Spiele",,726,122,110
123,"Ger\xc3\xbcchte um den Schwarzmarkt",,727,123,110
124,"H\xc3\xb6llenschl\xc3\xbcnde hoch im Himmel",,733,124,110
125,"Ein Erntefest organisieren",,734,125,110
126,"Unorganisiertes Verbrechen",,735,126,110
127,"Das Herz der Unendlichkeit",,736,127,110
128,"Auf der Hut vor Feindesflut",,743,128,110
129,"Schuss ins Herz",,744,129,110
130,"Ger\xc3\xbcchterstattung",,745,130,110
131,"Saliah Ahldbhar",,752,131,110
132,"Blutige Nachforschungen",,753,132,110
133,"Die ausgegrabene Wahrheit",,754,133,110
134,"Rostschutzmittel",,755,134,110
135,"Auf den S\xc3\xa4belzahn gef\xc3\xbchlt",,761,135,110
136,"Beichtvater der Azeyma",,762,136,110
137,"Bittere Medizin",,763,137,110
138,"Der Fluch des Fungus",,764,138,110
139,"Der neugierige Goblin",,770,139,110
140,"Ein sattes Gesch\xc3\xa4ft",,771,140,110
141,"Saure Traubenklauberei",,772,141,110
142,"Ratten verlassen das stinkende Schiff",,773,142,110
143,"Das Ei der Weisen (Ul'dah)",,788,143,110
144,"R\xc3\xbcck-Eioberung (Ul'dah)",,789,144,110
145,"Das Ei der Weisen (Gridania)",,793,145,110
146,"R\xc3\xbcck-Eioberung (Gridania)",,794,146,110
147,"Das Fest mit dem Feuer",,798,147,110
148,"Impertinente Imps",,799,148,110
149,"Das Schneeballsystem",,800,149,110
150,"Das kalte Herz",,801,150,110
151,"Das Ei der Weisen (Limsa Lominsa)",,803,151,110
152,"R\xc3\xbcck-Eioberung (Limsa Lominsa)",,804,152,110
153,"Gildenaufgaben",,808,153,110
154,"Shposhae, \xc3\xb6ffne dich",,809,154,110
155,"Riskante Gesch\xc3\xa4fte",,810,155,110
156,"Das Formen der Seele",,811,156,110
157,"Das Vereinen der Seele",,812,157,110
158,"Das Erwecken der Seele",,813,158,110
159,"Im Zwielicht der Barriere",,815,159,110
160,"Nachschublieferung & Materialbeschaffung",,816,160,110
161,"Das Grab der Helden",,817,161,110
162,"Es ist nicht alles Gold, was gl\xc3\xa4nzt",,818,162,110
163,"Operation Kerkermeister",,820,163,110
164,"Operation Burgfriede",,821,164,110
165,"Operation Nebelmarsch",,822,165,110
166,"Operation Sandsturm",,823,166,110
167,"Wer den Ranzen nicht ehrt",,827,167,110
168,"Irgendwas im Busch",,828,168,110
169,"Tintennachschu",,837,169,110
170,"Ein Schaf unter W\xc3\xb6lfen",,838,170,110
171,"Investigativer Journalismus",,839,171,110
172,"Prophetische Kriminologie",,840,172,110
173,"Der verschwundene Ehering",,847,173,110
174,"Ein stichfestes Alibi",,848,174,110
175,"Saisonales Ereignis",,857,175,110
176,"Jagd nach dem Ei, Teil Zwei",,858,176,110
177,"Feuermond-Reigen - Die Rache der Knallomaten",,859,177,110
178,"Saisonales Ereignis (Alle Stadtstaaten)",,860,178,110
179,"Weiler-Versorgung",,861,179,110
180,"Professor Eriks Vorlesung",,862,180,110
181,"Im Auge des Sturms",,866,181,110
182,"Restauration der Reliktwaffen",,867,182,110
183,"Pilgerfahrt",,868,183,110
184,"Das Schicksal der Silberschwinge",,869,184,110
185,"Der Prophet aus den Bergen",,1200,254,112
186,"Man w\xc3\xa4chst mit seinen Aufgaben",,1201,255,112
187,"Ein Zeichen von Schw\xc3\xa4che",,1202,256,112
188,"Das Kreuz mit alten Br\xc3\xa4uchen",,1203,257,112
189,"Indirektes Kr\xc3\xa4ftemessen",,1204,258,112
190,"Wahre St\xc3\xa4rke",,1205,259,112
191,"Der Professor und dein Lehrmeister",,1220,260,112
192,"Spuren der Geschichte",,1221,261,112
193,"Auf der Suche nach Macht",,1222,262,112
194,"\xc3\x84therische Harmonie",,1223,263,112
195,"Das Schicksal der M\xc3\xb6nche",,1224,264,112
196,"Das siebte Chakra",,1225,265,112
197,"Ass der St\xc3\xa4be",,1240,266,112
198,"Weicher W\xc3\xbcterich",,1241,267,112
199,"Sticht, sticht, sticht",,1242,268,112
200,"Die Spirale des Zorns",,1243,269,112
201,"F\xc3\xbcnffache Milde",,1244,270,112
202,"In Freiheit verbunden",,1245,271,112
203,"Der die Stimme vernimmt",,1260,272,112
204,"D\xc3\xbcrstender Sand",,1261,273,112
205,"Fremde Freunde",,1262,274,112
206,"Das dunkle Atmen",,1263,275,112
207,"Finde, was dein ist",,1264,276,112
208,"Im Nichts vereint",,1265,277,112
209,"Freier Paladin",,1280,278,112
210,"Leuchtendes Vorbild",,1281,279,112
211,"Intrige und Verrat",,1282,280,112
212,"Gift im Herzen",,1283,281,112
213,"Der rechte Weg",,1284,282,112
214,"Das heilige Schwert",,1285,283,112
215,"Ouvert\xc3\xbcre",,1300,284,112
216,"Die Wiege der Poesie",,1301,285,112
217,"Das Erbe der Barden",,1302,286,112
218,"Der hochm\xc3\xbctige Narr",,1303,287,112
219,"Des Barden neue Kleider",,1304,288,112
220,"Requiem",,1305,289,112
221,"Das Auge des Drachen",,1320,290,112
222,"Lanzenlegenden",,1321,291,112
223,"Narben der Seele",,1322,292,112
224,"Doppel-Dragoon",,1323,293,112
225,"Fatale Versuchung",,1324,294,112
226,"Kl\xc3\xbcfte der Feindschaft",,1325,295,112
227,"Zwei Seiten der Wahrheit",,1400,185,113
228,"Aspirant beim Mahlstrom",,1401,186,113
229,"Flottentaler du musst wandern",,1402,187,113
230,"Elektronische Kriegsf\xc3\xbchrung",,1403,188,113
231,"Rede zur Freiheit",,1404,189,113
232,"Blut f\xc3\xbcr Erdseim",,1405,190,113
233,"Treueeid f\xc3\xbcr den Mahlstrom",,1406,191,113
234,"Der Kerker von Toto-Rak (Limsa Lominsa)",,1409,192,113
235,"Die unterirdische Feste (Limsa Lominsa)",,1410,193,113
236,"Feuertaufe (Limsa Lominsa)",,1415,194,113
237,"Tr\xc3\xa4ume sind Sch\xc3\xa4ume",,1416,195,113
238,"Der Gute, die B\xc3\xb6sen und die Kobolde",,1417,196,113
239,"Manche m\xc3\xb6gen's scharf",,1418,197,113
240,"Kobold-R\xc3\xa4nkeschmiede",,1419,198,113
241,"\xc3\x96lkrise",,1425,199,113
242,"Cid und der Wolf",,1426,200,113
243,"Ausbluten lassen",,1427,201,113
244,"Deus ex Machina",,1428,202,113
245,"Die grausame Herrin der St\xc3\xbcrme (Limsa Lominsa)",,1429,203,113
246,"Am Scheideweg (Limsa Lominsa)",,1430,204,113
247,"Auf der Siegerstra\xc3\x9fe (Limsa Lominsa)",,1431,205,113
248,"Monds\xc3\xbcchtig (Limsa Lominsa)",,1432,206,113
249,"Offizier zur See",,1433,207,113
250,"Ich bin die Axt, ich bin die Flamme",,1600,208,113
251,"Aspirant der Bruderschaft",,1601,209,113
252,"Ordenstaler, du musst wandern",,1602,210,113
253,"Unter Schutz und Undercover",,1603,211,113
254,"Die Summe der einzelnen Teile",,1604,212,113
255,"Traumatische Erlebnisse",,1605,213,113
256,"Treueeid f\xc3\xbcr die Bruderschaft",,1606,214,113
257,"Der Kerker von Toto-Rak (Gridania)",,1609,215,113
258,"Die unterirdische Feste (Gridania)",,1610,216,113
259,"Feuertaufe (Gridania)",,1615,217,113
260,"Der Wald gibt, der Wald nimmt",,1616,218,113
261,"Individuelle St\xc3\xa4rken",,1617,219,113
262,"Die Leiden der G\xc3\xa4rtner",,1618,220,113
263,"Vom Winde verweht",,1619,221,113
264,"Eine Vorliebe f\xc3\xbcr Totes",,1625,222,113
265,"Die linke und die rechte Hand des Schicksals",,1626,223,113
266,"Party platzen lassen",,1627,224,113
267,"Schuldlose S\xc3\xbchne",,1628,225,113
268,"Die grausame Herrin der St\xc3\xbcrme (Gridania)",,1629,226,113
269,"Am Scheideweg (Gridania)",,1630,227,113
270,"Auf der Siegerstra\xc3\x9fe (Gridania)",,1631,228,113
271,"Monds\xc3\xbcchtig (Gridania)",,1632,229,113
272,"Immun gegen Pocken und Narben",,1633,230,113
273,"Stolz und Vorurteil",,1800,231,113
274,"Aspirant der Unsterblichen",,1801,232,113
275,"Legionstaler, du musst wandern",,1802,233,113
276,"Der Weg und seine Belagerer",,1803,234,113
277,"Wirklicher Wohlstand",,1804,235,113
278,"Der Verr\xc3\xa4ter",,1805,236,113
279,"Treueeid f\xc3\xbcr die Legion",,1806,237,113
280,"Der Kerker von Toto-Rak (Ul'dah)",,1809,238,113
281,"Die unterirdische Feste (Ul'dah)",,1810,239,113
282,"Feuertaufe (Ul'dah)",,1815,240,113
283,"Der b\xc3\xb6se Blick",,1816,241,113
284,"Wie du mir, so ich dir",,1817,242,113
285,"Nur das Beste auf die B\xc3\xbchne",,1818,243,113
286,"Nymeias Gnade",,1819,244,113
287,"Herausforderung angenommen",,1825,245,113
288,"Konfrontation mit der Vergangenheit",,1826,246,113
289,"Den Hahn zudrehn",,1827,247,113
290,"Fanal der Entscheidung",,1828,248,113
291,"Die grausame Herrin der St\xc3\xbcrme (Ul'dah)",,1829,249,113
292,"Am Scheideweg (Ul'dah)",,1830,250,113
293,"Auf der Siegerstra\xc3\x9fe (Ul'dah)",,1831,251,113
294,"Monds\xc3\xbcchtig (Ul'dah)",,1832,252,113
295,"Ins Bockshorn gejagt",,1833,253,113
