13,"\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe8\xa3\x85\xe7\x9d\x80II","\xe8\xa3\x85\xe5\x82\x99\xe5\x93\x81\xe3\x81\xab\xe6\x80\x9d\xe5\xbf\xb5\xe7\xb5\x90\xe6\x99\xb6\xe4\xbd\x93\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe3\x82\x92\xe8\xa3\x85\xe7\x9d\x80\xe3\x81\x97\xe3\x80\x81\xe5\xbc\xb7\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\xe8\xa7\xa6\xe5\xaa\x92\xe3\x81\xa8\xe3\x81\x97\xe3\x81\xa6\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe3\x81\xab\xe5\xbf\x9c\xe3\x81\x98\xe3\x81\x9f\xe3\x82\xb3\xe3\x83\xbc\xe3\x83\xab\xe3\x83\x9e\xe3\x82\xbf\xe3\x83\xbc\xe3\x81\x8c\xe5\xbf\x85\xe8\xa6\x81\xe3\x80\x82\x02\x10\x01\x03\xe5\xa4\xb1\xe6\x95\x97\xe3\x81\xae\xe5\x8d\xb1\xe9\x99\xba\xe6\x80\xa7\xe3\x82\x92\xe4\xbc\xb4\xe3\x81\x86\xe3\x81\x8c\xe3\x80\x81\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe7\xa9\xb4\xe3\x81\xae\xe5\x80\x8b\xe6\x95\xb0\xe3\x82\x92\xe8\xb6\x85\xe3\x81\x88\xe3\x81\x9f\xe8\xa3\x85\xe7\x9d\x80\xe3\x82\x82\xe5\x8f\xaf\xe8\x83\xbd\xe3\x80\x82",108,0,12,0,9
14,"\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xe5\x8c\x96","\xe6\x80\x9d\xe5\xbf\xb5\xe3\x81\xae\xe5\xae\xbf\xe3\x81\xa3\xe3\x81\x9f\xe7\x89\xa9\xe4\xbd\x93\xe3\x82\x92\xe6\x98\x9f\xe6\xb0\x97\xe4\xbd\x93\xe3\x81\xab\xe5\x88\x86\xe8\xa7\xa3\xe3\x81\x97\xe3\x81\x9f\xe3\x81\x82\xe3\x81\xa8\xe3\x80\x81\xe5\x86\x8d\xe7\xb5\x90\xe6\x99\xb6\xef\xbc\x88\xe3\x83\x9e\xe3\x83\x86\xe3\x83\xaa\xe3\x82\xa2\xef\xbc\x89\xe5\x8c\x96\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",109,0,13,0,10
15,"\xe6\x9f\x93\xe8\x89\xb2","\xe3\x82\xab\xe3\x83\xa9\xe3\x83\xa9\xe3\x83\xb3\xe3\x83\x88\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe8\xa3\x85\xe5\x82\x99\xe5\x93\x81\xe3\x81\xae\xe8\x89\xb2\xe3\x82\x92\xe5\xa4\x89\xe6\x9b\xb4\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",110,0,14,0,11
16,"\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xb2\xe3\x83\x83\xe3\x83\x88\xe3\x83\xbb\xe9\xa0\x86\xe9\x80\x81\xe3\x82\x8a","\xe4\xb8\x80\xe7\x95\xaa\xe8\xbf\x91\xe3\x81\x84\xe6\x95\xb5\xe3\x81\x8b\xe3\x82\x89\xe9\xa0\x86\xe9\x80\x81\xe3\x82\x8a\xe3\x81\xab\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xb2\xe3\x83\x83\xe3\x83\x88\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",113,0,0,0,12
17,"\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xb2\xe3\x83\x83\xe3\x83\x88\xe3\x83\xbb\xe9\x80\x86\xe9\x80\x81\xe3\x82\x8a","\xe4\xb8\x80\xe7\x95\xaa\xe8\xbf\x91\xe3\x81\x84\xe6\x95\xb5\xe3\x81\x8b\xe3\x82\x89\xe9\x80\x86\xe9\x80\x81\xe3\x82\x8a\xe3\x81\xab\xe3\x82\xbf\xe3\x83\xbc\xe3\x82\xb2\xe3\x83\x83\xe3\x83\x88\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",114,0,0,0,13
18,"\xe8\xa8\xad\xe7\xbd\xae","\xe6\x89\x8b\xe3\x81\xab\xe6\x8c\x81\xe3\x81\xa3\xe3\x81\xa6\xe3\x81\x84\xe3\x82\x8b\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe3\x81\x9d\xe3\x81\xae\xe5\xa0\xb4\xe3\x81\xab\xe7\xbd\xae\xe3\x81\x8f\xe3\x80\x82",61112,0,0,0,0
19,"\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xb5\xe3\x82\xa4\xe3\x83\x95\xe3\x82\xa1\xe3\x83\xbc","\xe5\x8f\xa4\xe3\x81\xbc\xe3\x81\x91\xe3\x81\x9f\xe5\x9c\xb0\xe5\x9b\xb3\xe3\x82\x92\xe8\xa7\xa3\xe8\xaa\xad\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",115,1694,25,0,15
20,"\xe3\x83\x87\xe3\x82\xa3\xe3\x82\xb0","\xe5\xae\x9d\xe3\x81\xae\xe5\x9c\xb0\xe5\x9b\xb3\xe3\x81\xab\xe8\xa8\x98\xe3\x81\x95\xe3\x82\x8c\xe3\x81\x9f\xe5\xae\x9d\xe7\xae\xb1\xe3\x81\x8c\xe3\x81\x82\xe3\x82\x8b\xe3\x81\x8b\xe3\x81\xa9\xe3\x81\x86\xe3\x81\x8b\xe3\x80\x81\xe5\x91\xa8\xe5\x9b\xb2\xe3\x82\x92\xe6\x8e\xa2\xe3\x82\x8b\xe3\x80\x82\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03\xe7\xaf\x84\xe5\x9b\xb2\xef\xbc\x9a\x02\x13\x02\xec\x03\xe5\x8d\x8a\xe5\xbe\x8430\xef\xbd\x8d",116,1695,25,67,16
21,"\xe7\xb2\xbe\xe9\x81\xb8","\xe6\x8e\xa1\xe9\x9b\x86\xe3\x81\x97\xe3\x81\x9f\xe8\x92\x90\xe9\x9b\x86\xe5\x93\x81\xe3\x82\x92\xe9\x81\xb8\xe3\x82\x8a\xe3\x81\x99\xe3\x81\x90\xe3\x82\x8a\xe3\x80\x81\xe6\x96\xb0\xe3\x81\x9f\xe3\x81\xaa\xe3\x82\xa2\xe3\x82\xa4\xe3\x83\x86\xe3\x83\xa0\xe3\x82\x92\xe7\x99\xba\xe8\xa6\x8b\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",121,0,256,0,22
22,"\xe6\xad\xa6\xe5\x85\xb7\xe6\x8a\x95\xe5\xbd\xb1","\xe3\x83\x9f\xe3\x83\xa9\xe3\x83\xbc\xe3\x82\xb8\xe3\x83\xa5\xe3\x83\x97\xe3\x83\xaa\xe3\x82\xba\xe3\x83\xa0\xe3\x82\x92\xe6\xb6\x88\xe8\xb2\xbb\xe3\x81\x97\xe3\x81\xa6\xe3\x80\x81\xe8\xa3\x85\xe5\x82\x99\xe5\x93\x81\xe3\x81\xae\xe5\xa4\x96\xe8\xa6\x8b\xe3\x82\x92\xe5\xa4\x89\xe6\x9b\xb4\xe3\x81\x99\xe3\x82\x8b\xe3\x80\x82",119,0,15,0,20
23,"\xe9\x99\x8d\xe3\x82\x8a\xe3\x82\x8","\xe3\x83\x9e\xe3\x82\xa6\xe3\x83\xb3\xe3\x83\x88\xe3\x81\x8b\xe3\x82\x89\xe9\x99\x8d\xe3\x82\x8a\xe3\x82\x8b\xe3\x80\x82",61128,0,0,0,0
24,,,0,0,0,0,0
25,,,0,0,0,0,0
