16,"Shield Bash","Delivers an attack with a potency of 110.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Stun  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I%\xff\x16\x02\x08\x12\xe4\xe9E\x02\x07\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x07\x04\x03\x03\x04\x03s\x02\x083\xe0\xe9I%\xff+\x02\x08\'\xe4\xe9E\x02\xff\n (PvP 4s)\xff\x16\x02\x08\x12\xe4\xe9E\x14\xff\n (PvP 4s)\xff\x01\x03\x03\xff\x01\x03",0,154,0,1875,150,0,0,0,25,0,315,3,0,0,18,1,0,0,5,39,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
17,"Sentinel","Reduces damage taken by \x02\x08\x1d\xe0\xe9I1\xff\x16\x02\x08\x12\xe4\xe9E\x02)\xff\x0b\x02\x08\x07\xe4\xe9E\x14)\x1f\x03\x03\x1f\x03%.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 10s",0,151,0,1875,0,0,0,0,1800,0,372,4,0,0,38,1,0,0,0,0,10,0,0,38,1,0,0,1,0,0,0,True,True,True
18,"Provoke","Gesture threateningly, placing yourself at the top of a target's enmity list.",0,165,0,1875,0,0,0,0,400,0,373,4,0,0,22,1,0,0,0,0,3,0,0,37,2,0,0,1,25,0,0,True,True,True
19,"Tempered Will","Immediately cures Bind and Heavy, while preventing knockback and draw-in effects.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 10s",0,153,0,1875,0,0,0,0,1800,0,374,4,0,0,42,1,0,0,0,0,11,0,0,38,1,0,0,1,0,0,0,True,True,True
20,"Fight or Flight","Increases physical damage dealt by 30%.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I\x1d\xff\x16\x02\x08\x12\xe4\xe9E\x02\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x1f\x15\x03\x03\x15\x03s",0,166,0,1875,0,0,0,0,900,0,376,4,0,0,6,1,0,0,0,0,6,0,0,38,1,0,0,1,0,0,0,True,True,True
21,"Rage of Halone","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Action:\x02\x13\x02\xec\x03 Savage Blade  \x02\x13\x05\xfa\xff\xccx03Combo Potency:\x02\x13\x02\xec\x03 260  \x02\x13\x05\xfa\xff\xccx03Combo Bonus:\x02\x13\x02\xec\x03 Reduces target\'s strength by \x02\x08\x1d\xe0\xe9I)\xff\x16\x02\x08\x12\xe4\xe9E\x02\x0b\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x0b\x06\x03\x03\x06\x03%  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 20s",0,155,0,1875,60,0,11,0,25,0,312,3,0,0,26,1,0,0,5,0,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
22,"Bulwark","Increases block rate by 60%.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 15s",0,167,0,1875,0,0,0,0,1800,0,377,4,0,0,46,1,0,0,0,0,12,0,0,38,1,0,0,1,0,0,0,True,True,True
23,"Circle of Scorn","Delivers an attack with a potency of 100 to all nearby enemies.  \x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Damage over time  \x02\x13\x05\xfa\xff\xccx03Potency:\x02\x13\x02\xec\x03 30  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 15s",0,161,0,1892,0,0,0,0,250,0,313,4,0,0,50,2,5,0,0,0,1,7,0,38,2,0,0,1,0,0,-1,True,True,True
24,"Shield Lo","Delivers a ranged attack with a potency of 120.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity",72,164,0,1875,120,0,0,0,25,0,316,3,0,0,15,1,0,0,5,39,58,7,0,38,2,0,0,1,15,0,-1,True,True,True
25,"Shield Swipe","Delivers an attack with a potency of 210.\x02\x10\x01\x03Can only be used immediately after blocking an attack.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Pacification  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 6s\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity",73,160,0,1875,40,0,0,0,25,0,318,3,0,0,30,1,0,0,5,2,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
26,"Sword Oath","Deals additional damage with a potency of 50 after each auto-attack.\x02\x10\x01\x03Cannot be used with \x02\x13\x06\xfe\xff\xff{\x1a\x03Shield Oath\x02\x13\x02\xec\x03.\x02\x10\x01\x03Effect ends upon reuse.",31,2504,102,1875,10,0,0,0,25,78,442,2,90,0,30,1,0,0,3,0,58,0,0,20,1,0,0,19,0,0,0,True,True,True
27,"Cover","Take all physical damage intended for another party member. Can only be used when member is closer than 10 yalms.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 12s",32,2501,0,1887,0,0,0,0,1200,0,375,4,0,0,35,1,0,0,0,0,9,0,0,20,1,0,0,19,10,0,0,True,True,True
28,"Shield Oath","Reduces damage received by 20%, while lowering damage dealt by 20% and increasing enmity. Also increases chance to hit by 5%.\x02\x10\x01\x03Cannot be used with \x02\x13\x06\xfe\xff\xff{\x1a\x03Sword Oath\x02\x13\x02\xec\x03.\x02\x10\x01\x03Effect ends upon reuse.",33,2505,102,1875,10,0,0,0,25,79,443,2,90,0,40,1,0,0,3,0,58,0,0,20,1,0,0,19,0,0,0,True,True,True
29,"Spirits Within","Delivers an attack with a potency of 300.\x02\x10\x01\x03Potency decreases as HP decreases.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Silence  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 1s",34,2503,0,1875,0,0,0,0,300,0,314,4,0,0,45,1,0,0,0,0,2,7,0,20,2,0,0,19,-1,0,-1,True,True,True
30,"Hallowed Ground","Renders you impervious to most attacks.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 10s",35,2502,0,1875,0,0,0,0,4200,0,378,4,0,0,50,1,0,0,0,0,14,0,0,20,1,0,0,19,0,0,0,True,True,True
31,"Heavy Swing","Delivers an attack with a potency of 150.",0,260,0,1875,70,0,0,0,25,0,319,3,0,202,1,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
32,"Foresight","Increases defense by 20%.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 20s",0,252,0,1875,0,0,0,0,1200,0,379,4,0,0,2,1,0,0,0,0,8,0,0,43,1,0,0,3,0,0,0,True,True,True
33,"Fracture","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Damage over time  \x02\x13\x05\xfa\xff\xccx03Potency:\x02\x13\x02\xec\x03 20\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I\x1d\xff\x16\x02\x08\x12\xe4\xe9E\x04\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x1f\x13\x03\x03\x13\x03s",0,256,0,1875,80,0,0,0,25,0,321,3,0,204,6,1,0,0,5,0,58,7,0,45,2,0,0,3,-1,0,-1,True,True,True
34,"Bloodbath","Converts 25% of physical damage dealt into HP.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I\x15\xff\x16\x02\x08\x12\xe4\xe9E\x04\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x1f\x10\x03\x03\x10\x03s",0,251,0,1875,0,0,0,0,900,0,380,4,0,0,8,1,0,0,0,0,5,0,0,43,1,0,0,3,0,0,0,True,True,True
35,"Skull Sunder","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Action:\x02\x13\x02\xec\x03 Heavy Swing  \x02\x13\x05\xfa\xff\xccx03Combo Potency:\x02\x13\x02\xec\x03 200\x02\x08g\xe0\xe9I\x1f\xff_\x02\x08[\xe4\xe9E\x16\xffS\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08m\xe0\xe9I5\xffe\x02\x08a\xe4\xe9E\x16\xffY\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,257,0,1875,60,0,31,0,25,0,320,3,0,203,4,1,0,0,5,0,58,7,0,45,2,0,0,3,-1,0,-1,True,True,True
36,"Mercy Stroke","Delivers an attack with a potency of 200.\x02\x10\x01\x03Can only be executed when target's HP is below 20%.\x02\x10\x01\x03If delivered as the killing blow, up to 20% of your maximum HP will be restored.",0,265,0,1875,0,0,0,0,900,0,381,4,0,0,26,1,0,0,0,6,6,7,0,43,2,0,0,3,-1,0,-1,True,True,True
37,"Maim","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Action:\x02\x13\x02\xec\x03 Heavy Swing  \x02\x13\x05\xfa\xff\xccx03Combo Potency:\x02\x13\x02\xec\x03 190\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Bonus:\x02\x13\x02\xec\x03 Increases damage dealt by 20%  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I1\xff\x16\x02\x08\x12\xe4\xe9E\x04\x19\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x19\x13\x03\x03\x13\x03s\x02\x08h\xe0\xe9I\x1f\xff`\x02\x08\\\xe4\xe9E\x16\xffT\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08m\xe0\xe9I5\xffe\x02\x08a\xe4\xe9E\x16\xffY\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,255,0,1875,60,0,31,0,25,0,322,3,0,0,18,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
38,"Berserk","Increases attack power by 50%.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I%\xff\x16\x02\x08\x12\xe4\xe9E\x04\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x15\x10\x03\x03\x10\x03s\x02\x10\x01\x03Unable to use weaponskills for 5 seconds after effect ends.\x02\x08h\xe0\xe9I\x1f\xff`\x02\x08\\\xe4\xe9E\x16\xffT\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08m\xe0\xe9I5\xffe\x02\x08a\xe4\xe9E\x16\xffY\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,259,0,1875,0,0,0,0,900,0,382,4,0,0,22,1,0,0,0,0,7,0,0,44,1,0,0,3,0,0,0,True,True,True
39,"Brutal Swing","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Stun  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I!\xff\x16\x02\x08\x12\xe4\xe9E\x04\x06\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x06\x04\x03\x03\x04\x03s\x02\x083\xe0\xe9I!\xff+\x02\x08\'\xe4\xe9E\x04\xff\n (PvP 3s)\xff\x16\x02\x08\x12\xe4\xe9E\x16\xff\n (PvP 3s)\xff\x01\x03\x03\xff\x01\x03",0,253,0,1875,0,0,0,0,200,0,324,4,0,0,10,1,0,0,0,0,2,7,0,44,2,0,0,3,-1,0,-1,True,True,True
40,"Thrill of Battle","Increases maximum HP by \x02\x08\x1d\xe0\xe9I-\xff\x16\x02\x08\x12\xe4\xe9E\x04\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x15\x0b\x03\x03\x0b\x03% and restores the amount increased.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 20s",0,263,0,1875,0,0,0,0,1200,0,383,4,0,0,34,1,0,0,0,0,9,0,0,44,1,0,0,3,0,0,0,True,True,True
41,"Overpower","Delivers an attack with a potency of 120 to all enemies in a cone before you.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity",0,254,0,1940,130,0,0,0,25,0,309,3,0,0,12,3,8,0,5,0,58,7,0,44,2,0,0,3,8,0,-1,True,True,True
42,"Storm's Path","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Action:\x02\x13\x02\xec\x03 Maim  \x02\x13\x05\xfa\xff\xccx03Combo Potency:\x02\x13\x02\xec\x03 250\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Bonus:\x02\x13\x02\xec\x03 Absorbs 50% of damage dealt as HP and lowers target\'s damage dealt by 10\xef\xbc\x85  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 20s\x02\x08j\xe0\xe9I\x1f\xffb\x02\x08^\xe4\xe9E\x16\xffV\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08m\xe0\xe9I5\xffe\x02\x08a\xe4\xe9E\x16\xffY\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,258,0,1875,60,0,37,0,25,0,323,3,0,0,38,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
43,"Holmgang","Draws target towards caster, and binds both.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 6s\x02\x10\x01\x03Most attacks cannot reduce your HP to less than 1.",0,266,0,1875,0,0,0,0,1800,0,385,4,0,0,42,1,0,0,0,0,12,0,0,44,2,0,0,3,6,0,0,True,True,True
44,"Vengeance","Reduces damage taken by 30% and delivers an attack with a potency of 50 every time you suffer physical damage.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 15s\x02\x08h\xe0\xe9I\x1f\xff`\x02\x08\\\xe4\xe9E\x16\xffT\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08m\xe0\xe9I5\xffe\x02\x08a\xe4\xe9E\x16\xffY\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,267,0,1875,0,0,0,0,1200,0,388,4,0,0,46,1,0,0,0,0,10,0,0,44,1,0,0,3,0,0,0,True,True,True
45,"Storm's Eye","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Action:\x02\x13\x02\xec\x03 Maim  \x02\x13\x05\xfa\xff\xccx03Combo Potency:\x02\x13\x02\xec\x03 270\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Bonus:\x02\x13\x02\xec\x03 Decreases target\'s slashing resistance by 10% and HP recovery via healing magic by 20%\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 20s\x02\x10\x01\x03Combo bonus cannot be stacked with the \x02\x13\x06\xfe\xff\xff{\x1a\x03Dancing Edge\x02\x13\x02\xec\x03 status.\x02\x08j\xe0\xe9I\x1f\xffb\x02\x08^\xe4\xe9E\x16\xffV\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance.\x02\x13\x05\xfa\xff\xccx03\x02\x10\x01\x03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08l\xe0\xe9I5\xffd\x02\x08`\xe4\xe9E\x16\xffX\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,264,0,1875,60,0,37,0,25,0,329,3,0,0,50,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
46,"Tomahawk","Delivers a ranged attack with a potency of 130.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity",74,261,0,1875,120,0,0,0,25,0,328,3,0,0,15,1,0,0,5,0,58,7,0,44,2,0,0,3,15,0,-1,True,True,True
47,"Butcher's Block","Delivers an attack with a potency of 100.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Additional Effect:\x02\x13\x02\xec\x03 Increased enmity\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03Combo Action:\x02\x13\x02\xec\x03 Skull Sunder  \x02\x13\x05\xfa\xff\xccx03Combo Potency:\x02\x13\x02\xec\x03 280\x02\x08h\xe0\xe9I\x1f\xff`\x02\x08\\\xe4\xe9E\x16\xffT\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 when used with Defiance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08m\xe0\xe9I5\xffe\x02\x08a\xe4\xe9E\x16\xffY\x02\x10\x01\x03Grants \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03 when used with Deliverance.  \x02\x13\x05\xfa\xff\xccx03Duration:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",75,262,0,1875,60,0,35,0,25,0,325,3,0,0,30,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
48,"Defiance","Increases maximum HP by 25%, while lowering damage dealt by 25% and increasing enmity. Increases HP recovery via healing magic by 20% for self. Also increases chance to hit by 5%.\x02\x10\x01\x03Effect ends upon reuse.\x02\x10\x01\x03\x02\x10\x01\x03Using certain actions while under the effect of Defiance will grant \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03. Each unit of \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 increases parry rate by 2%. When five units are stacked, you will become \x02\x13\x06\xfe\xff\xff{\x1a\x03Infuriated\x02\x13\x02\xec\x03. All \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 is lost when Defiance ends.\x02\x08\xf2\x01\x1e\xe0\xe9I5\xff\xf2\x01\x14\x02\x08\xf2\x01\x0e\xe4\xe9E\x16\xff\xf2\x01\x04\x02\x10\x01\x03\x02\x10\x01\x03Cannot be used with \x02\x13\x06\xfe\xff\xff{\x1a\x03Deliverance\x02\x13\x02\xec\x03.\x02\x10\x01\x03If \x02\x13\x06\xfe\xff\xff{\x1a\x03Deliverance\x02\x13\x02\xec\x03 is executed while using \x02\x13\x06\xfe\xff\xff{\x1a\x03Defiance\x02\x13\x02\xec\x03, all \x02\x13\x06\xfe\xff\xff{\x1a\x03Wrath\x02\x13\x02\xec\x03 is converted into \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandon\x02\x13\x02\xec\x03.\x02\x10\x01\x03\x02\x10\x01\x03Shares a recast timer with \x02\x13\x06\xfe\xff\xff{\x1a\x03Deliverance\x02\x13\x02\xec\x03.\xff\x01\x03\xff\x01\x03",41,2551,0,1875,0,0,0,0,100,91,384,4,0,0,30,1,0,0,0,0,1,0,0,22,1,0,0,21,0,0,0,True,True,True
