131138,182,0,0,0,2000497,0,0,0,2,0,11,0,40,0,0,0,0,0,True
131139,183,184,185,186,2000498,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131140,187,188,189,190,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131141,191,0,0,0,2000501,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131142,192,193,194,195,2000502,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131143,196,197,198,199,2000503,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131144,200,201,202,203,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131145,204,0,0,0,2000506,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131146,205,206,207,208,2000507,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131147,209,210,211,212,2000508,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131148,213,214,215,216,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131149,217,0,0,0,2000895,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131150,218,219,220,221,2000896,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131151,222,223,224,225,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131152,226,227,228,229,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131153,230,0,0,0,2000901,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131154,231,232,233,234,2000902,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131155,235,236,237,238,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131156,239,240,241,242,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131157,243,0,0,0,2000907,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131158,244,245,246,247,2000908,0,0,0,3,0,12,0,32,0,0,0,8,0,True
131159,248,249,250,251,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131160,252,253,254,255,0,0,0,0,1,0,10,0,0,0,0,0,8,0,True
131161,257,0,0,0,2001847,0,0,0,2,0,11,0,40,0,0,0,0,0,True
131162,258,259,260,261,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131163,256,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,True
131164,257,0,0,0,2001847,0,0,0,2,0,11,0,50,0,0,0,0,0,True
131165,262,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,False
131166,263,264,265,266,0,0,0,0,1,0,10,0,0,0,0,0,8,0,True
131167,268,269,270,271,2001852,0,0,0,3,0,12,0,32,0,0,0,8,0,True
131168,273,0,0,0,2001853,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131169,267,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,True
131170,272,0,0,0,2001852,0,0,0,3,0,12,0,50,0,0,0,12,0,True
131171,273,0,0,0,2001853,0,0,0,2,0,11,0,50,0,0,0,0,0,False
131172,274,275,276,277,0,0,0,0,1,0,10,0,0,0,0,0,8,0,True
131173,279,0,0,0,2001856,0,0,0,2,0,11,0,40,0,0,0,0,0,True
131174,280,281,282,283,0,0,0,0,4,0,13,0,0,0,0,0,4,0,True
131175,278,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,True
131176,279,0,0,0,2001856,0,0,0,2,0,11,0,50,0,0,0,0,0,True
131177,284,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,True
131178,285,286,287,288,2001859,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131179,290,0,0,0,2001860,0,0,0,2,0,11,0,40,0,0,0,0,0,True
131180,291,292,293,294,0,0,0,0,4,0,13,0,0,0,0,0,4,0,True
131181,289,0,0,0,2001859,0,0,0,3,0,12,0,50,0,0,0,12,0,False
131182,290,0,0,0,2001860,0,0,0,2,0,11,0,50,0,0,0,0,0,True
131183,295,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,True
131184,296,297,298,299,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131185,301,302,303,304,2001865,0,0,0,3,0,12,0,32,0,0,0,8,0,True
131186,306,307,308,309,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131187,300,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,False
131188,305,0,0,0,2001865,0,0,0,3,0,12,0,50,0,0,0,12,0,True
131189,310,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,False
131190,311,312,313,314,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131191,316,0,0,0,2001824,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131192,317,318,319,320,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131193,315,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,False
131194,316,0,0,0,2001824,0,0,0,2,0,11,0,50,0,0,0,0,0,False
131195,321,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,False
131196,322,323,324,325,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131197,327,328,329,330,2001829,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131198,332,0,0,0,2001830,0,0,0,2,0,11,0,40,0,0,0,0,0,False
131199,326,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,False
131200,331,0,0,0,2001829,0,0,0,3,0,12,0,50,0,0,0,12,0,False
131201,332,0,0,0,2001830,0,0,0,2,0,11,0,50,0,0,0,0,0,False
131202,333,334,335,336,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131203,338,0,0,0,2001833,0,0,0,2,0,11,0,40,0,0,0,0,0,True
131204,339,340,341,342,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131205,337,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,False
131206,338,0,0,0,2001833,0,0,0,2,0,11,0,50,0,0,0,0,0,True
131207,343,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,False
131208,344,345,346,347,2001836,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131209,349,0,0,0,2001837,0,0,0,2,0,11,0,40,0,0,0,0,0,True
131210,350,351,352,353,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131211,348,0,0,0,2001836,0,0,0,3,0,12,0,50,0,0,0,12,0,False
131212,349,0,0,0,2001837,0,0,0,2,0,11,0,50,0,0,0,0,0,True
131213,354,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,False
131214,355,356,357,358,0,0,0,0,1,0,10,0,0,0,0,0,8,0,False
131215,360,361,362,363,2001842,0,0,0,3,0,12,0,32,0,0,0,8,0,False
131216,365,366,367,368,0,0,0,0,4,0,13,0,0,0,0,0,4,0,False
131217,359,0,0,0,0,0,0,0,1,0,18,0,0,0,0,0,12,0,False
131218,364,0,0,0,2001842,0,0,0,3,0,12,0,50,0,0,0,12,0,False
131219,369,0,0,0,0,0,0,0,4,0,19,0,0,0,0,0,6,0,False
