16,"Coup de bouclier","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 110\x02\x10\x01\x03Inflige \xc3\x89tourdissement pour une dur\xc3\xa9e de \x02\x08\x1d\xe0\xe9I%\xff\x16\x02\x08\x12\xe4\xe9E\x02\x07\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x07\x04\x03\x03\x04\x03s.\x02\x08{\xe0\xe9I%\xffs\x02\x08o\xe4\xe9E\x02\xff.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03* Dur\xc3\xa9e en zone JcJ\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 4s\xff:\x02\x086\xe4\xe9E\x14\xff.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03* Dur\xc3\xa9e en zone JcJ\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 4s\xff\x01\x03\x03\xff\x01\x03",0,154,0,1875,150,0,0,0,25,0,315,3,0,0,18,1,0,0,5,39,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
17,"Sentinelle","Les d\xc3\xa9g\xc3\xa2ts re\xc3\xa7us sont r\xc3\xa9duits de \x02\x08\x1d\xe0\xe9I1\xff\x16\x02\x08\x12\xe4\xe9E\x02)\xff\x0b\x02\x08\x07\xe4\xe9E\x14)\x1f\x03\x03\x1f\x03%.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 10s",0,151,0,1875,0,0,0,0,1800,0,372,4,0,0,38,1,0,0,0,0,10,0,0,38,1,0,0,1,0,0,0,True,True,True
18,"Provocation","Vous menacez la cible et vous vous placez en t\xc3\xaate de sa liste d'inimiti\xc3\xa9.",0,165,0,1875,0,0,0,0,400,0,373,4,0,0,22,1,0,0,0,0,3,0,0,37,2,0,0,1,25,0,0,True,True,True
19,"Volont\xc3\xa9 d'acier","Vous soignez Entrave et Pesanteur, et les ennemis ne peuvent ni vous projeter ni vous attirer.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 10s",0,153,0,1875,0,0,0,0,1800,0,374,4,0,0,42,1,0,0,0,0,11,0,0,38,1,0,0,1,0,0,0,True,True,True
20,"Combat acharn\xc3\xa9","Vous augmentez vos d\xc3\xa9g\xc3\xa2ts physiques de 30%.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I\x1d\xff\x16\x02\x08\x12\xe4\xe9E\x02\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x1f\x15\x03\x03\x15\x03s",0,166,0,1875,0,0,0,0,900,0,376,4,0,0,6,1,0,0,0,0,6,0,0,38,1,0,0,1,0,0,0,True,True,True
21,"Rage de Halone","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 100\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 Lame sauvage\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance du combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 260\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Bonus du combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 force de la cible -\x02\x08\x1d\xe0\xe9I)\xff\x16\x02\x08\x12\xe4\xe9E\x02\x0b\xff\x0b\x02\x08\x07\xe4\xe9E\x14\x0b\x06\x03\x03\x06\x03%.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 20s",0,155,0,1875,60,0,11,0,25,0,312,3,0,0,26,1,0,0,5,0,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
22,"Forteresse","Votre taux de blocage est augment\xc3\xa9 de 60%.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 15s",0,167,0,1875,0,0,0,0,1800,0,377,4,0,0,46,1,0,0,0,0,12,0,0,38,1,0,0,1,0,0,0,True,True,True
23,"Cercle du destin","Vous portez une attaque physique aux ennemis alentour.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 100\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9\x02\x10\x01\x03D\xc3\xa9g\xc3\xa2ts p\xc3\xa9riodiques\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30  \x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 15s",0,161,0,1892,0,0,0,0,250,0,313,4,0,0,50,2,5,0,0,0,1,7,0,38,2,0,0,1,0,0,-1,True,True,True
24,"Lancer de bouclier","Vous portez une attaque physique \xc3\xa0 distance sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 120\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9.",72,164,0,1875,120,0,0,0,25,0,316,3,0,0,15,1,0,0,5,39,58,7,0,38,2,0,0,1,15,0,-1,True,True,True
25,"Riposte du bouclier","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 210\x02\x10\x01\x03Inflige Pacification pour une dur\xc3\xa9e de 6s.\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9\x02\x10\x01\x03\x02\x10\x01\x03Ne peut \xc3\xaatre utilis\xc3\xa9 qu'apr\xc3\xa8s un blocage.",73,160,0,1875,40,0,0,0,25,0,318,3,0,0,30,1,0,0,5,2,58,7,0,38,2,0,0,1,-1,0,-1,True,True,True
26,"Serment de l'\xc3\xa9p\xc3\xa9e","Vos attaques automatiques infligent des d\xc3\xa9g\xc3\xa2ts suppl\xc3\xa9mentaires.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 50\x02\x10\x01\x03Ne peut pas \xc3\xaatre utilis\xc3\xa9 en m\xc3\xaame temps que Serment du bouclier.\x02\x10\x01\x03L'effet prend fin en relan\xc3\xa7ant l'action.",31,2504,102,1875,10,0,0,0,25,78,442,2,90,0,30,1,0,0,3,0,58,0,0,20,1,0,0,19,0,0,0,True,True,True
27,"Couverture","Vous recevez les d\xc3\xa9g\xc3\xa2ts physiques \xc3\xa0 la place d'un \xc3\xa9quipier s'il est proche de 10 yalms ou moins.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 12s",32,2501,0,1887,0,0,0,0,1200,0,375,4,0,0,35,1,0,0,0,0,9,0,0,20,1,0,0,19,10,0,0,True,True,True
28,"Serment du bouclier","Vous recevez 20% de d\xc3\xa9g\xc3\xa2ts en moins et augmentez votre inimiti\xc3\xa9. En contrepartie, les d\xc3\xa9g\xc3\xa2ts que vous infligez sont diminu\xc3\xa9s de 20%.\x02\x10\x01\x03Augmente votre pr\xc3\xa9cision de 5%.\x02\x10\x01\x03Ne peut pas \xc3\xaatre utilis\xc3\xa9 en m\xc3\xaame temps que Serment de l'\xc3\xa9p\xc3\xa9e.\x02\x10\x01\x03L'effet prend fin en relan\xc3\xa7ant l'action.",33,2505,102,1875,10,0,0,0,25,79,443,2,90,0,40,1,0,0,3,0,58,0,0,20,1,0,0,19,0,0,0,True,True,True
29,"Esprits int\xc3\xa9rieurs","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 300\x02\x10\x01\x03La puissance diminue lorsque les PV sont inf\xc3\xa9rieurs \xc3\xa0 100%.\x02\x10\x01\x03Inflige Silence pour une dur\xc3\xa9e de 1s.",34,2503,0,1875,0,0,0,0,300,0,314,4,0,0,45,1,0,0,0,0,2,7,0,20,2,0,0,19,-1,0,-1,True,True,True
30,"Invincible","Vous \xc3\xaates insensible \xc3\xa0 la plupart des attaques.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 10s",35,2502,0,1875,0,0,0,0,4200,0,378,4,0,0,50,1,0,0,0,0,14,0,0,20,1,0,0,19,0,0,0,True,True,True
31,"Coup puissant","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 150",0,260,0,1875,70,0,0,0,25,0,319,3,0,202,1,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
32,"Aguet","Votre d\xc3\xa9fense est augment\xc3\xa9e de 20%.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 20s",0,252,0,1875,0,0,0,0,1200,0,379,4,0,0,2,1,0,0,0,0,8,0,0,43,1,0,0,3,0,0,0,True,True,True
33,"Fracture","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 100\x02\x10\x01\x03D\xc3\xa9g\xc3\xa2ts p\xc3\xa9riodiques\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 20  \x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I\x1d\xff\x16\x02\x08\x12\xe4\xe9E\x04\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x1f\x13\x03\x03\x13\x03s",0,256,0,1875,80,0,0,0,25,0,321,3,0,204,6,1,0,0,5,0,58,7,0,45,2,0,0,3,-1,0,-1,True,True,True
34,"Bain de sang","Vous convertissez temporairement 25% des d\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s par vos attaques physiques en PV.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I\x15\xff\x16\x02\x08\x12\xe4\xe9E\x04\x1f\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x1f\x10\x03\x03\x10\x03s",0,251,0,1875,0,0,0,0,900,0,380,4,0,0,8,1,0,0,0,0,5,0,0,43,1,0,0,3,0,0,0,True,True,True
35,"Brise-cr\xc3\xa2ne","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 100\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 Coup puissant\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance du combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 200\x02\x08\x8e\xe0\xe9I\x1f\xff\x86\x02\x08\x82\xe4\xe9E\x16\xffz\x02\x10\x01\x03B\xc3\xa9n\xc3\xa9ficie de l'effet \x02\x13\x06\xfe\xff\xff{\x1a\x03Rage\x02\x13\x02\xec\x03 lorsque l'action est utilis\xc3\xa9e avec D\xc3\xa9fi.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08\x9d\xe0\xe9I5\xff\x95\x02\x08\x91\xe4\xe9E\x16\xff\x89\x02\x10\x01\x03B\xc3\xa9n\xc3\xa9ficie de l'effet \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandonnement\x02\x13\x02\xec\x03 lorsque l'action est utilis\xc3\xa9e avec D\xc3\xa9livrance.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,257,0,1875,60,0,31,0,25,0,320,3,0,203,4,1,0,0,5,0,58,7,0,45,2,0,0,3,-1,0,-1,True,True,True
36,"Coup de gr\xc3\xa2ce","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 200\x02\x10\x01\x03S'il s'agit d'un coup fatal, vous r\xc3\xa9cup\xc3\xa9rez jusqu'\xc3\xa0 20% de vos PV maximums.\x02\x10\x01\x03\x02\x10\x01\x03Ne peut \xc3\xaatre utilis\xc3\xa9 que sur une cible dont les PV sont inf\xc3\xa9rieurs ou \xc3\xa9gaux \xc3\xa0 20%.",0,265,0,1875,0,0,0,0,900,0,381,4,0,0,26,1,0,0,0,6,6,7,0,43,2,0,0,3,-1,0,-1,True,True,True
37,"Mutilation","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 100\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 Coup puissant\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance du combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 190\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Bonus du combo\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 augmente de 20% les d\xc3\xa9g\xc3\xa2ts inflig\xc3\xa9s pour une dur\xc3\xa9e de \x02\x08\x1d\xe0\xe9I1\xff\x16\x02\x08\x12\xe4\xe9E\x04\x19\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x19\x13\x03\x03\x13\x03s.\x02\x08\x8e\xe0\xe9I\x1f\xff\x86\x02\x08\x82\xe4\xe9E\x16\xffz\x02\x10\x01\x03B\xc3\xa9n\xc3\xa9ficie de l'effet \x02\x13\x06\xfe\xff\xff{\x1a\x03Rage\x02\x13\x02\xec\x03 lorsque l'action est utilis\xc3\xa9e avec D\xc3\xa9fi.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08\x9d\xe0\xe9I5\xff\x95\x02\x08\x91\xe4\xe9E\x16\xff\x89\x02\x10\x01\x03B\xc3\xa9n\xc3\xa9ficie de l'effet \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandonnement\x02\x13\x02\xec\x03 lorsque l'action est utilis\xc3\xa9e avec D\xc3\xa9livrance.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,255,0,1875,60,0,31,0,25,0,322,3,0,0,18,1,0,0,5,0,58,7,0,44,2,0,0,3,-1,0,-1,True,True,True
38,"Berserk","Votre attaque est augment\xc3\xa9e de 50%.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 \x02\x08\x1d\xe0\xe9I%\xff\x16\x02\x08\x12\xe4\xe9E\x04\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x15\x10\x03\x03\x10\x03s\x02\x10\x01\x03Utilisation de techniques d'arme impossible pendant 5s apr\xc3\xa8s la fin de l'effet.\x02\x08\x8e\xe0\xe9I\x1f\xff\x86\x02\x08\x82\xe4\xe9E\x16\xffz\x02\x10\x01\x03B\xc3\xa9n\xc3\xa9ficie de l'effet \x02\x13\x06\xfe\xff\xff{\x1a\x03Rage\x02\x13\x02\xec\x03 lorsque l'action est utilis\xc3\xa9e avec D\xc3\xa9fi.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03\x02\x08\x9d\xe0\xe9I5\xff\x95\x02\x08\x91\xe4\xe9E\x16\xff\x89\x02\x10\x01\x03B\xc3\xa9n\xc3\xa9ficie de l'effet \x02\x13\x06\xfe\xff\xff{\x1a\x03Abandonnement\x02\x13\x02\xec\x03 lorsque l'action est utilis\xc3\xa9e avec D\xc3\xa9livrance.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 30s\xff\x01\x03\xff\x01\x03",0,259,0,1875,0,0,0,0,900,0,382,4,0,0,22,1,0,0,0,0,7,0,0,44,1,0,0,3,0,0,0,True,True,True
39,"Swing brutal","Vous portez une attaque physique sur la cible.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 100\x02\x10\x01\x03Inflige \xc3\x89tourdissement pour une dur\xc3\xa9e de \x02\x08\x1d\xe0\xe9I!\xff\x16\x02\x08\x12\xe4\xe9E\x04\x06\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x06\x04\x03\x03\x04\x03s.\x02\x08{\xe0\xe9I!\xffs\x02\x08o\xe4\xe9E\x04\xff.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03* Dur\xc3\xa9e en zone JcJ\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 3s\xff:\x02\x086\xe4\xe9E\x16\xff.\x02\x10\x01\x03\x02\x13\x05\xfa\xff\xccx03* Dur\xc3\xa9e en zone JcJ\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 3s\xff\x01\x03\x03\xff\x01\x03",0,253,0,1875,0,0,0,0,200,0,324,4,0,0,10,1,0,0,0,0,2,7,0,44,2,0,0,3,-1,0,-1,True,True,True
40,"Frisson de la bataille","Vos PV maximums sont augment\xc3\xa9s de \x02\x08\x1d\xe0\xe9I-\xff\x16\x02\x08\x12\xe4\xe9E\x04\x15\xff\x0b\x02\x08\x07\xe4\xe9E\x16\x15\x0b\x03\x03\x0b\x03% et vous r\xc3\xa9cup\xc3\xa9rez le montant augment\xc3\xa9.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Dur\xc3\xa9e\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 20s",0,263,0,1875,0,0,0,0,1200,0,383,4,0,0,34,1,0,0,0,0,9,0,0,44,1,0,0,3,0,0,0,True,True,True
41,"Domination","Vous portez une attaque en direction de la cible dans une zone en \xc3\xa9ventail.\x02\x10\x01\x03\x02\x13\x06\xfe\xff\xff\xfff\x03Puissance\x02\x1d\x01\x03:\x02\x13\x02\xec\x03 120\x02\x10\x01\x03Augmente l'inimiti\xc3\xa9",0,254,0,1940,130,0,0,0,25,0,309,3,0,0,12,3,8,0,5,0,58,7,0,44,2,0,0,3,8,0,-1,True,True,True
