16,"Ansturm","F\xc3\xbchrt eine erdbasierte magische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 60\x02\x10\x01\x03Zusatzeffekt: Bet\xc3\xa4ubung\x02\x10\x01\x03Wirkungsdauer: 2 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",554,636,2,True
17,"Windklinge","F\xc3\xbchrt eine windbasierte magische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 100",2711,792,5,False
18,"Schockwelle","Schleudert das Ziel mit einer windbasierten magischen Attacke um 15y zur\xc3\xbcck.\x02\x10\x01\x03Attacke-Wert: 90\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2713,793,5,True
19,"Lufthie","F\xc3\xbchrt eine windbasierte magische Attacke auf das Ziel und Gegner in seinem Umkreis aus.\x02\x10\x01\x03Attacke-Wert: 90\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2712,794,5,True
20,"Infektion","Verl\xc3\xa4ngert die Wirkungsdauer des Schadens \xc3\xbcber Zeit, den du dem Ziel zugef\xc3\xbcgt hast, um 15 Sekunden.\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2714,795,5,True
21,"Windschlag","F\xc3\xbchrt eine windbasierte magische Attacke auf das Ziel und Gegner in seinem Umkreis aus.\x02\x10\x01\x03Attacke-Wert: 250\x02\x10\x01\x03Wird ausgef\xc3\xbchrt, wenn du \xe2\x80\x9eEntflammung\xe2\x80\x9c einsetzt.",2715,796,5,True
22,"Steinsprenger","F\xc3\xbchrt eine erdbasierte magische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 85\x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit",2701,787,4,False
23,"Bergsprenger","F\xc3\xbchrt eine erdbasierte magische Attacke auf die Gegner im Umkreis aus.\x02\x10\x01\x03Attacke-Wert: 70\x02\x10\x01\x03Zusatzeffekt: Erh\xc3\xb6hte Feindseligkeit\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2702,788,4,True
24,"Erdengewahrsam","Reduziert den Schaden, den der Familiar selbst erleidet, um 20 %.\x02\x10\x01\x03Dauer: 20 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2703,789,4,True
25,"Bergsturz","F\xc3\xbchrt eine erdbasierte magische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 70\x02\x10\x01\x03Zusatzeffekt: Bet\xc3\xa4ubung\x02\x10\x01\x03Dauer: 2 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2704,790,4,True
26,"Gaias Zorn","F\xc3\xbchrt eine erdbasierte magische Attacke auf die Gegner im Umkreis aus.\x02\x10\x01\x03Attacke-Wert: 200\x02\x10\x01\x03Zusatzeffekt: Schafft ein Gebiet, in dem Gegner Schaden nehmen\x02\x10\x01\x03Schadens-Wert: 20\x02\x10\x01\x03Dauer: 15 Sekunden\x02\x10\x01\x03Wird ausgef\xc3\xbchrt, wenn du \xe2\x80\x9eEntflammung\xe2\x80\x9c einsetzt.",2705,791,4,True
27,"Zinnober-Zyklon","F\xc3\xbchrt eine feuerbasierte magische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 110\x02\x10\x01\x03Zusatzeffekt: Bet\xc3\xa4ubung\x02\x10\x01\x03Dauer: 2 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2721,797,3,True
28,"Brennender Schlag","F\xc3\xbchrt eine feuerbasierte magische Attacke aus.\x02\x10\x01\x03Attacke-Wert: 120",2722,798,3,False
29,"Gl\xc3\xbchender Schild","F\xc3\xbchrt bei selbst oder durch nahe Gruppenmitglieder erlittenem physischen Schaden eine Konterattacke auf den Angreifer aus.\x02\x10\x01\x03Attacke-Wert: 50\x02\x10\x01\x03Dauer: 20 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2723,799,3,True
30,"Flammensto\xc3\x9f","F\xc3\xbchrt eine feuerbasierte magische Attacke auf Gegner im Umkreis aus.\x02\x10\x01\x03Attacke-Wert: 110\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2724,800,3,True
31,"Inferno","F\xc3\xbchrt eine f\xc3\xa4cherf\xc3\xb6rmige feuerbasierte magische Attacke auf alle Gegner vor sich aus.\x02\x10\x01\x03Attacke-Wert: 200\x02\x10\x01\x03Zusatzeffekt: F\xc3\xbcgt Feuerschaden \xc3\xbcber Zeit zu\x02\x10\x01\x03Schadenswert: 20\x02\x10\x01\x03Dauer: 15 Sekunden\x02\x10\x01\x03Wird ausgef\xc3\xbchrt, wenn du \xe2\x80\x9eEntflammung\xe2\x80\x9c einsetzt.",2725,801,3,True
32,"Sanfte Umarmung","Regeneriert LP des Ziels.\x02\x10\x01\x03Heilpotenzial: 300",2826,802,6,False
33,"Erhebendes Fl\xc3\xbcstern","Regeneriert schrittweise eigene LP und LP von umstehenden Gruppenmitgliedern.\x02\x10\x01\x03Heilpotenzial: 100\x02\x10\x01\x03Dauer: 21 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2827,803,6,False
34,"Feenverhei\xc3\x9fung","Erh\xc3\xb6ht die Magieabwehr von sich selbst und umstehenden Gruppenmitgliedern um 20 %.\x02\x10\x01\x03Dauer: 20 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2828,804,6,True
35,"Illumination","Erh\xc3\xb6ht das eigene Potenzial von Heilmagie und das von umstehenden Gruppenmitgliedern um 20 %.\x02\x10\x01\x03Dauer: 20 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2829,805,6,True
36,"Sanfte Umarmung","Regeneriert LP des Ziels.\x02\x10\x01\x03Heilpotenzial: 300",2836,806,7,False
37,"Abendstille","F\xc3\xbcgt dem Ziel \xe2\x80\x9eStumm\xe2\x80\x9c zu.\x02\x10\x01\x03Dauer: 1 Sekunde\x02\x10\x01\x03Aktivierungszeit: sofort\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2837,807,7,True
38,"Feenhauch","Entfernt einen negativen Status von den umstehenden Gruppenmitgliedern.\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2811,810,7,True
39,"Feenwind","Erh\xc3\xb6ht die eigene Angriffsgeschwindigkeit die von umstehenden Gruppenmitgliedern um 3 %.\x02\x10\x01\x03Dauer: 30 Sekunden\x02\x10\x01\x03Bei der Haltung \xe2\x80\x9eGib Acht\xe2\x80\x9c wird dieses Kommando nur auf ausdr\xc3\xbccklichen Befehl ausgef\xc3\xbchrt.",2812,811,7,True
40,"Offensivmodus","Du befiehlst deinem Gyrocopter, Gegner anzugreifen.",405,0,8,False
41,"Regeneriermodus","Du befiehlst deinem Gyrocopter, Verb\xc3\xbcndete zu regenerieren.",405,0,8,False
