24,"Choco-silence III","G\xc3\xa9n\xc3\xa8re un champ de force autour du chocobo qui emp\xc3\xaache pour un temps les adversaires d'utiliser des aptitudes.\x02\x10\x01\x03Dur\xc3\xa9e d'effet\x02\x1d\x01\x03: 45 secondes",70024,45,8
25,"Choco-choc","G\xc3\xa9n\xc3\xa8re un champ magn\xc3\xa9tique autour du chocobo qui emp\xc3\xaache pour un temps les adversaires d'utiliser des objets.\x02\x10\x01\x03Dur\xc3\xa9e d'effet\x02\x1d\x01\x03: 25 secondes",70025,25,9
26,"Choco-choc II","G\xc3\xa9n\xc3\xa8re un champ magn\xc3\xa9tique autour du chocobo qui emp\xc3\xaache pour un temps les adversaires d'utiliser des objets.\x02\x10\x01\x03Dur\xc3\xa9e d'effet\x02\x1d\x01\x03: 30 secondes",70026,30,9
27,"Choco-choc III","G\xc3\xa9n\xc3\xa8re un champ magn\xc3\xa9tique autour du chocobo qui emp\xc3\xaache pour un temps les adversaires d'utiliser des objets.\x02\x10\x01\x03Dur\xc3\xa9e d'effet\x02\x1d\x01\x03: 35 secondes",70027,35,9
28,"Endurance am\xc3\xa9lior\xc3\xa9e","R\xc3\xa9duit de 9% la perte d'\xc3\xa9nergie pendant l'acc\xc3\xa9l\xc3\xa9ration.",70028,9,10
29,"Endurance am\xc3\xa9lior\xc3\xa9e II","R\xc3\xa9duit de 12% la perte d'\xc3\xa9nergie pendant l'acc\xc3\xa9l\xc3\xa9ration.",70029,12,10
30,"Endurance am\xc3\xa9lior\xc3\xa9e III","R\xc3\xa9duit de 15% la perte d'\xc3\xa9nergie pendant l'acc\xc3\xa9l\xc3\xa9ration.",70030,15,10
31,"R\xc3\xa9sistance \xc3\xa0 Pesanteur","Octroie 60% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat Pesanteur.",70031,60,11
32,"R\xc3\xa9sistance \xc3\xa0 Pesanteur II","Octroie 70% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat Pesanteur.",70032,70,11
33,"R\xc3\xa9sistance \xc3\xa0 Pesanteur III","Octroie 80% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat Pesanteur.",70033,80,11
34,"R\xc3\xa9sistance \xc3\xa0 Pesanteur IV","Octroie 90% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat Pesanteur.",70034,90,11
35,"R\xc3\xa9sistance \xc3\xa0 Pesanteur V","Octroie 100% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat Pesanteur.",70035,100,11
36,"R\xc3\xa9sistance \xc3\xa0 F\xc3\xa9brilit\xc3\xa9","Octroie 60% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat F\xc3\xa9brilit\xc3\xa9.",70036,60,12
37,"R\xc3\xa9sistance \xc3\xa0 F\xc3\xa9brilit\xc3\xa9 II","Octroie 70% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat F\xc3\xa9brilit\xc3\xa9.",70037,70,12
38,"R\xc3\xa9sistance \xc3\xa0 F\xc3\xa9brilit\xc3\xa9 III","Octroie 80% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat F\xc3\xa9brilit\xc3\xa9.",70038,80,12
39,"R\xc3\xa9sistance \xc3\xa0 F\xc3\xa9brilit\xc3\xa9 IV","Octroie 90% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat F\xc3\xa9brilit\xc3\xa9.",70039,90,12
40,"R\xc3\xa9sistance \xc3\xa0 F\xc3\xa9brilit\xc3\xa9 V","Octroie 100% de chances de r\xc3\xa9sister \xc3\xa0 l'alt\xc3\xa9ration d'\xc3\xa9tat F\xc3\xa9brilit\xc3\xa9.",70040,100,12
41,"R\xc3\xa9cup\xc3\xa9ration am\xc3\xa9lior\xc3\xa9e","Augmente de 50% le potentiel des soins.",70041,50,13
42,"R\xc3\xa9cup\xc3\xa9ration am\xc3\xa9lior\xc3\xa9e II","Augmente de 65% le potentiel des soins.",70042,65,13
43,"R\xc3\xa9cup\xc3\xa9ration am\xc3\xa9lior\xc3\xa9e III","Augmente de 80% le potentiel des soins.",70043,80,13
44,"Gain d'exp\xc3\xa9rience accru","Augmente de 10% l'exp\xc3\xa9rience gagn\xc3\xa9e.",70044,10,14
45,"Gain d'exp\xc3\xa9rience accru II","Augmente de 20% l'exp\xc3\xa9rience gagn\xc3\xa9e.",70045,20,14
46,"Gain d'exp\xc3\xa9rience accru III","Augmente de 30% l'exp\xc3\xa9rience gagn\xc3\xa9e.",70046,30,14
47,"Sprint de d\xc3\xa9part","Permet de d\xc3\xa9marrer la course \xc3\xa0 vitesse maximale.",70047,1,15
48,,,0,0,0
49,,,0,0,0
50,,,0,0,0
