53,"\xe7\xab\x8b\xe3\x81\xa1\xe4\xb8\x8a\xe3\x81\x8c\xe3\x82\x8",0,644,0,0,0,644,0,0,0,0,64054,0,0,2,2,0,True
54,"\xe5\xbc\x95\xe7\x94\xa8",0,688,0,0,0,673,673,0,0,455,64063,0,0,1,0,102,True
55,"\xe9\xbb\x92\xe6\xb8\xa6\xe5\x9b\xa3\xe3\x83\xbb\xe6\x95\xac\xe7\xa4\xbc",0,726,0,0,0,0,0,0,0,456,64046,145,245,1,0,7,True
56,"\xe5\x8f\x8c\xe8\x9b\x87\xe5\x85\x9a\xe3\x83\xbb\xe6\x95\xac\xe7\xa4\xbc",0,727,0,0,0,0,0,0,0,457,64047,146,246,1,0,7,True
57,"\xe4\xb8\x8d\xe6\xbb\x85\xe9\x9a\x8a\xe3\x83\xbb\xe6\x95\xac\xe7\xa4\xbc",0,728,0,0,0,0,0,0,0,458,64048,147,247,1,0,7,True
58,"\xe7\xa5\x88\xe3\x82\x8",0,742,0,0,0,0,0,0,0,459,64064,178,278,1,0,29,True
59,"\xe5\xb8\x9d\xe5\x9b\xbd\xe5\xbc\x8f\xe6\x95\xac\xe7\xa4\xbc",23,587,0,0,0,0,0,0,0,460,64066,179,279,1,0,8,True
60,"\xe9\xa0\xad\xe8\xa3\x85\xe5\x82\x99\xe3\x81\xae\xe9\x96\x8b\xe9\x96\x89",0,0,0,0,0,0,0,0,0,461,64065,0,0,2,0,255,False
61,"\xe9\xa0\xad\xe8\xa3\x85\xe5\x82\x99\xe3\x81\xae\xe9\x96\x8b\xe9\x96\x89",0,0,0,0,0,0,0,0,0,0,64065,0,0,2,0,255,False
62,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
63,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
64,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
65,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
66,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
67,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
68,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe7\xb4\xa0\xe9\xa1\x94",0,604,0,0,0,0,0,0,0,469,64101,161,261,3,0,200,False
69,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe5\xbe\xae\xe7\xac\x91",0,605,0,0,0,0,0,0,0,470,64102,162,262,3,0,201,False
70,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe7\xac\x91\xe9\xa1\x94",0,606,0,0,0,0,0,0,0,471,64103,163,263,3,0,202,False
71,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe8\x87\xaa\xe4\xbf\xa1",0,607,0,0,0,0,0,0,0,472,64104,164,264,3,0,203,False
72,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe4\xb8\x8d\xe6\x95\xb5",0,608,0,0,0,0,0,0,0,473,64105,165,265,3,0,204,False
73,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe7\x9e\x91\xe7\x9b\xae",0,611,0,0,0,0,0,0,0,474,64106,166,266,3,0,205,False
74,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe6\xb3\xa3\xe3\x81\x8d\xe9\xa1\x94",0,612,0,0,0,0,0,0,0,475,64107,167,267,3,0,206,False
75,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe6\x81\x90\xe6\x80\x96",0,614,0,0,0,0,0,0,0,476,64108,168,268,3,0,207,False
76,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe5\x91\x86\xe7\x84\xb6",0,615,0,0,0,0,0,0,0,477,64109,169,269,3,0,208,False
77,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe6\xbf\x80\xe7\x97\x9",0,616,0,0,0,0,0,0,0,478,64110,170,270,3,0,209,False
78,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe4\xb8\x8d\xe6\xa9\x9f\xe5\xab\x8c",0,617,0,0,0,0,0,0,0,479,64111,171,271,3,0,210,False
79,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe6\x84\x9f\xe7\x9f\xa5",0,619,0,0,0,0,0,0,0,480,64112,172,272,3,0,211,False
80,"\xe8\xa1\xa8\xe6\x83\x85\xef\xbc\x9a\xe5\xbf\x83\xe9\x85\x8d",0,620,0,0,0,0,0,0,0,481,64113,173,273,3,0,212,False
81,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
82,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
83,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
84,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
85,"\xe6\x8a\x95\xe3\x81\x92\xe3\x82\x8",24,641,0,0,0,0,0,0,0,486,64050,180,280,1,0,92,True
86,"\xe9\x9b\xaa\xe7\x8e\x89\xe3\x82\x92\xe6\x8a\x95\xe3\x81\x92\xe3\x82\x8",24,743,0,0,0,0,0,0,0,0,64050,149,249,1,0,0,True
87,"\xe9\x9b\xaa\xe7\x8e\x89\xe3\x82\x92\xe6\x8a\x95\xe3\x81\x92\xe3\x82\x8",24,640,0,0,0,0,0,0,0,0,64050,149,249,1,0,0,False
88,"\xe5\xaf\x9d\xe3\x82\x8",0,585,584,0,0,0,0,0,0,0,64054,0,0,2,3,0,False
89,,0,586,0,0,0,0,0,586,0,0,64054,0,0,2,3,0,True
90,"\xe3\x83\x9d\xe3\x83\xbc\xe3\x82\xba\xe3\x82\x92\xe5\xa4\x89\xe3\x81\x88\xe3\x82\x8",0,0,0,0,0,0,0,0,0,491,64068,0,0,2,0,254,False
91,,0,3124,3123,0,0,0,0,0,0,0,0,0,0,4,0,0,False
92,,0,3126,3125,0,0,0,0,0,0,0,0,0,0,4,0,0,False
93,,0,3128,3127,0,0,0,0,0,0,0,0,0,0,4,0,0,False
94,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
95,,0,3132,3131,0,0,3132,0,0,0,0,0,0,0,4,2,0,False
96,,0,3134,3133,0,0,3134,0,0,0,0,0,0,0,4,2,0,False
97,,0,3136,3135,0,3136,0,0,0,0,0,0,0,0,4,1,0,False
98,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
99,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
100,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,False
101,"\xe3\x82\xb9\xe3\x83\x86\xe3\x83\x83\xe3\x83\x97\xe3\x83\x80\xe3\x83\xb3\xe3\x82\xb9",27,570,569,0,0,0,0,0,0,502,64069,182,282,2,4,32,True
102,"\xe8\xb1\x8a\xe7\xa9\xa3\xe3\x81\xae\xe8\x88\x9e",28,572,571,0,0,0,0,0,0,503,64070,183,283,2,5,33,True
103,"\xe5\xae\xae\xe5\xbb\xb7\xe3\x81\xae\xe8\x88\x9e",29,574,573,0,0,0,0,0,0,504,64071,184,284,2,6,34,True
104,"\xe7\xb4\xb3\xe5\xa3\xab\xe3\x81\xae\xe8\x88\x9e",30,576,575,0,0,0,0,0,0,505,64072,185,285,2,7,35,True
105,"\xe3\x81\xaa\xe3\x81\xa7\xe3\x82\x8",0,3177,0,0,0,3179,3179,0,3174,506,64067,186,286,1,0,48,True
106,"\xe3\x82\x8f\xe3\x81\x9f\xe3\x81\x99",0,3178,0,0,0,3180,3180,0,3176,507,64073,187,287,1,0,93,True
107,,0,3182,3181,0,0,0,0,0,0,0,0,0,0,4,0,0,False
108,,0,3184,3183,0,0,0,0,0,0,0,0,0,0,4,0,0,False
109,"\xe3\x83\x9c\xe3\x83\xa0\xe8\xb8\x8a\xe3\x82\x8a",98,3188,3187,0,0,0,0,0,0,510,64074,189,288,2,8,36,True
110,"\xe5\x8b\x9d\xe3\x81\xa1\xe3\x81\xa9\xe3\x81\x8d",225,741,0,0,0,0,0,0,0,511,64075,190,289,1,0,45,True
111,"\xe5\xb9\xb3\xe6\x89\x8b\xe6\x89\x93\xe3\x81\xa1",0,3752,0,0,0,3755,3755,0,3758,512,64076,191,290,1,0,77,True
112,"\xe3\x83\x8f\xe3\x82\xb0",0,3753,0,0,0,3756,3756,0,3759,513,64077,192,291,1,0,46,True
113,"\xe6\x8a\xb1\xe3\x81\x8d\xe5\x90\x88\xe3\x81\x86",229,3754,0,0,0,3757,3757,0,3760,514,64078,193,292,1,0,47,True
114,"\xe4\xba\x8b\xe4\xbb\xb6\xe5\xb1\x8b\xe3\x81\xae\xe6\xb1\xba\xe3\x82\x81\xe3\x83\x9d\xe3\x83\xbc\xe3\x82\xba",244,3764,3763,0,0,0,0,0,0,515,64079,194,293,2,9,37,True
115,"\xe6\x8b\xb3\xe3\x82\x92\xe7\xaa\x81\xe3\x81\x8d\xe5\x87\xba\xe3\x81\x99",259,3766,0,0,0,3767,3767,0,3768,516,64080,195,294,1,0,49,True
