109,"Parlez-vous allemand ?","-",,1
110,"Je ne parle pas anglais.","-",,1
111,"Je ne parle pas japonais.","-",,1
112,"Je ne parle pas fran\xc3\xa7ais.","-",,1
113,"Je ne parle pas allemand.","-",,1
114,"Veuillez \xc3\xa9couter.","-",,1
115,"M'entendez-vous ?","-",,1
116,"Je parle un peu.","-",,1
117,"Je comprends un peu.","-",,1
118,"Utilisez des mots simples.","-",,1
119,"\xc3\x89vitez les abr\xc3\xa9viations.","-",,1
120,"J'ai besoin de temps pour r\xc3\xa9pondre.","-",,1
121,"Quelle est votre langue maternelle ?","-",,1
2200,"\xe3\x80\x90Montures\xe3\x80\x91","Montures.","Mount",49
2201,"\xe3\x80\x90Classes et jobs\xe3\x80\x91","Classes et jobs.","ClassJob[1-33]",50
2202,"\xe3\x80\x90Lieux\xe3\x80\x91","Lieux.","PlaceName[20-37,39-59,61-65,67-67,94-94,107-107,123-123,129-129,140-140,154-154,184-184,206-206,216-216,218-218,223-223,237-237,239-239,271-271,290-290,300-300,313-313,323-323,325-325,331-331,337-337,350-350,357-361,386-386,388-388,392-392,406-406,411-411,425-427,440-440,459-459,462-462,477-477,497-498,694-694,1301-1305,1334-1334,1363-1363,1374-1374,1390-1390,1399-1399,1406-1410,1484-1484,1500-1500,2000-2002,2018-2018,2025-2025,2042-2042,2046-2046,2081-2082,2100-2101,2116-2116,2123-2123,2131-2131,2200-2200,2204-2204,2300-2301]",51
2203,"\xe3\x80\x90Races\xe3\x80\x91","Races.","Race",52
2204,"\xe3\x80\x90Ethnies\xe3\x80\x91","Ethnies.","Tribe",53
2205,"\xe3\x80\x90Divinit\xc3\xa9s protectrices\xe3\x80\x91","Divinites protectrices.","GuardianDeity[1-12]",54
2206,"\xe3\x80\x90Actions g\xc3\xa9n\xc3\xa9rales\xe3\x80\x91","Actions generales.","GeneralAction[1-10,12-22]",55
2207,"\xe3\x80\x90Actions des disciples de la guerre et de la magie\xe3\x80\x91","Actions des disciples de la guerre et de la magie.","Action[9-191,197-208,210-222,224-228,231-239,241-244,252-252,260-260,276-279,281-281,283-297,299-300,2135-2135,2240-2252,2254-2272,2864-2890,3359-3362,3487-3487,3538-3587,3590-3643,4072-4087,4095-4097,4100-4100,4102-4106,4179-4179,4238-4248,4262-4262,4401-4406,4560-4560]",56
2208,"\xe3\x80\x90Actions des disciples de la main\xe3\x80\x91","Actions des disciples de la main.","CraftAction[100001-100010,100020-100020,100033-100033,100036-100036,100039-100039,100050-100050,100063-100063,100066-100066,100069-100069,100083-100083,100095-100095,100098-100098,100108-100108,100120-100120,100128-100128,100136-100137,100145-100145,100153-100153,100161-100161,100169-100169,100177-100187]",57
2209,"\xe3\x80\x90Actions des compagnons\xe3\x80\x91","Actions des compagnons.","BuddyAction",58
2210,"\xe3\x80\x90Actions des familiers\xe3\x80\x91","Actions des familiers.","PetAction[1-35,37-39]",59
2211,"\xe3\x80\x90M\xc3\xa9t\xc3\xa9o\xe3\x80\x91","Meteo.","Weather[col-1,1-11,14-17,19-20,22-23,25-25,29-29,35-36,40-40,49-51]",60
2212,"\xe3\x80\x90Divers\xe3\x80\x91","Divers.","MainCommand[col-4,1-36,41-42,44-44,56-62,64-99]",61
2213,"\xe3\x80\x90Commandes texte\xe3\x80\x91","Commandes texte.","TextCommand[col-8,col-5,100-211,213-321,323-699]",62
2214,"\xe3\x80\x90Actions JcJ\xe3\x80\x91","Actions JcJ.","Action[1558-1609]",63
2215,"\xe3\x80\x90Familiers\xe3\x80\x91","Familiers.","Pet[col-1,1-9]",64
2216,"\xe3\x80\x90Mascottes\xe3\x80\x91","Mascottes.","Companion[noun,1-67,71-174]",65
200,"\xe3\x80\x90Salutations\xe3\x80\x91","Salutations.","@",2
201,"Enchant\xc3\xa9(e).","-",,2
202,"Bonjour !","-",,2
203,"Salut !","-",,2
204,"Bonsoir !","-",,2
205,"Bonne nuit !","-",,2
206,"Au revoir !","-",,2
207,"Je me suis bien amus\xc3\xa9(e).","-",,2
208,"\xc3\x80 la prochaine !","-",,2
209,"Rejouons ensemble une prochaine fois.","-",,2
210,"Je suis de retour.","-",,2
211,"\xc3\x87a fait plaisir de vous revoir.","-",,2
212,"F\xc3\xa9licitations !","-",,2
213,"Bien jou\xc3\xa9 !","-",,2
214,"Bon courage !","-",,2
215,"Super !","-",,2
216,"Merci.","-",,2
217,"De rien.","-",,2
218,"Prenez soin de vous.","-",,2
219,"Je suis d\xc3\xa9sol\xc3\xa9(e).","-",,2
220,"Pardonnez-moi.","-",,2
221,"C'est dommage.","-",,2
222,"Excusez-moi, vous avez un instant ?","-",,2
223,"Bonne continuation !","-",,2
224,"C'est la premi\xc3\xa8re fois que je viens ici.","-",,2
225,"J'ai h\xc3\xa2te !","-",,2
226,"C'\xc3\xa9tait g\xc3\xa9nial !","-",,2
227,"Faisons de notre mieux !","-",,2
228,"Merci pour tout, et \xc3\xa0 bient\xc3\xb4t peut-\xc3\xaatre.","-",,2
229,"Allons nous amuser !","-",,2
230,"Je ferai de mon mieux !","-",,2
300,"\xe3\x80\x90Questions\xe3\x80\x91","Questions.","@",3
301,"Qui ?","-",,3
302,"Lequel ?","-",,3
303,"Comment faire ?","-",,3
304,"Qu'est-ce que c'est ?","-",,3
305,"Quand ?","-",,3
306,"Combien ?","-",,3
307,"O\xc3\xb9 ?","-",,3
308,"Pourquoi ?","-",,3
309,"Pour quelle raison ?","-",,3
310,"O\xc3\xb9 allez-vous ?","-",,3
311,"Pouvez-vous le faire ?","-",,3
312,"Avez-vous besoin d'aide ?","-",,3
313,"Quelle mission voulez-vous faire ?","-",,3
314,"Quelles missions pouvez-vous faire ?","-",,3
315,"L'avez-vous ?","-",,3
316,"Quelles armes poss\xc3\xa9dez-vous ?","-",,3
317,"Quelles autres classes pouvez-vous jouer ?","-",,3
318,"Quels autres r\xc3\xb4les pouvez-vous jouer ?","-",,3
319,"Avez-vous enregistr\xc3\xa9 toutes vos actions ?","-",,3
320,"Quel est le plan de bataille ?","-",,3
321,"Puis-je t'ajouter \xc3\xa0 ma liste d'amis ?","-",,3
322,"Pouvons-nous faire une pause ?","-",,3
323,"Voulez-vous que je r\xc3\xa9pare ?","-",,3
324,"Pouvez-vous r\xc3\xa9parer quelque chose pour moi ?","-",,3
325,"Voulez-vous que je sertisse une mat\xc3\xa9ria ?","-",,3
326,"Pouvez-vous sertir une mat\xc3\xa9ria pour moi ?","-",,3
327,"Voulez-vous rejoindre mon \xc3\xa9quipe ?","-",,3
328,"Pourriez-vous m'ajouter dans votre \xc3\xa9quipe ?","-",,3
329,"Est-ce qu'on dissout l'\xc3\xa9quipe ?","-",,3
330,"Voulez-vous rejoindre ma linkshell ?","-",,3
331,"Puis-je rejoindre votre linkshell ?","-",,3
332,"Voulez-vous rejoindre ma compagnie libre ?","-",,3
333,"Puis-je rejoindre votre compagnie libre ?","-",,3
334,"Que faites-vous ?","-",,3
335,"Voulez-vous jouer \xc3\xa0 Triple Triade ?","-",,3
336,"Peut-on changer les r\xc3\xa8gles ?","-",,3
337,"Voulez-vous faire un match de tournoi ?","-",,3
338,"Avez-vous assez de PM ?","-",,3
339,"Y a-t-il quelque chose que vous voulez savoir ?","-",,3
340,"Vous l'avez vu(e) ?","-",,3
341,"Quelle est la strat\xc3\xa9gie ?","-",,3
400,"\xe3\x80\x90R\xc3\xa9ponses\xe3\x80\x91","Reponses.","@",4
401,"Je ne comprends pas.","-",,4
402,"Non, merci.","-",,4
403,"Oui, s'il vous pla\xc3\xaet.","-",,4
404,"Je vous en prie, s'il vous pla\xc3\xaet.","-",,4
405,"Compris.","-",,4
406,"Je regrette. Je suis occup\xc3\xa9(e) pour l'instant.","-",,4
407,"Je veux jouer en solo pour l'instant.","-",,4
408,"Je ne sais pas r\xc3\xa9pondre \xc3\xa0 cette question.","-",,4
409,"Je vois.","-",,4
410,"Merci de l'offre, mais je dois refuser.","-",,4
411,"C'est int\xc3\xa9ressant.","-",,4
412,"Euh...","-",,4
413,"Hein !?","-",,4
414,"Vraiment ?","-",,4
415,"Hmmm.","-",,4
416,"J'ai quelque chose \xc3\xa0 faire bient\xc3\xb4t.","-",,4
417,"J'aimerais refaire une partie.","-",,4
418,"Arr\xc3\xaatons-nous l\xc3\xa0.","-",,4
419,"J'aimerais faire une pause.","-",,4
420,"Peut-\xc3\xaatre.","-",,4
500,"\xe3\x80\x90Raisons\xe3\x80\x91","Raisons.","@",5
501,"Je lance un sort.","-",,5
502,"C'est l'heure d'aller au travail.","-",,5
503,"J'ai d\xc3\xa9j\xc3\xa0 quelque chose de pr\xc3\xa9vu.","-",,5
504,"J'ai sommeil.","-",,5
505,"Je suis fatigu\xc3\xa9(e).","-",,5
506,"D\xc3\xa9sol\xc3\xa9(e), mais je dois y aller.","-",,5
507,"Je ne me sens pas bien.","-",,5
508,"Je n'ai pas envie.","-",,5
509,bxc3\x87a m'int\xc3\xa9resse.","-",,5
510,"Je suis en pleine mission.","-",,5
511,"Je suis en plein combat.","-",,5
512,"Je veux gagner de l'argent.","-",,5
513,"Je ne me souviens pas.","-",,5
514,"Je ne sais pas.","-",,5
515,"Je viens de l'utiliser.","-",,5
516,"Je veux des points d'exp\xc3\xa9rience.","-",,5
517,"Oups ! J'ai fait une erreur.","-",,5
518,"On m'a d\xc3\xa9j\xc3\xa0 invit\xc3\xa9(e).","-",,5
519,"J'en ai d\xc3\xa9j\xc3\xa0 un(e).","-",,5
520,"Le recrutement est termin\xc3\xa9.","-",,5
521,"Je suis en train de me pr\xc3\xa9parer.","-",,5
522,"Je suis occup\xc3\xa9 avec autre chose.","-",,5
523,"Je bavarde.","-",,5
524,"Je n'utilise pas de clavier.","-",,5
525,"Je v\xc3\xa9rifie quelque chose.","-",,5
600,"\xe3\x80\x90\xc3\x89change\xe3\x80\x91","Echange.","@",6
601,"Puis-je l'avoir ?","-",,6
602,"Pouvez-vous le faire pour moi ?","-",,6
603,"Pourriez-vous baisser le prix ?","-",,6
604,"Pourriez-vous me l'acheter ?","-",,6
605,"Pourriez-vous me le vendre ?","-",,6
606,"Pourriez-vous faire un \xc3\xa9change ?","-",,6
607,"En avez-vous besoin ?","-",,6
608,"Pouvez-vous fabriquer ?","-",,6
609,"En avez-vous ?","-",,6
610,"Quels sont les mat\xc3\xa9riaux ?","-",,6
611,"Je n'ai pas d'argent.","-",,6
612,"Je n'ai pas cet objet.","-",,6
613,"Je n'ai rien \xc3\xa0 vous donner.","-",,6
614,"Je vous donne ceci.","-",,6
615,"S'il vous pla\xc3\xaet.","-",,6
616,"R\xc3\xa9compense :","-",,6
617,"Prix :","-",,6
618,"Colis","-",,6
700,"\xe3\x80\x90Organisation\xe3\x80\x91","Organisation.","@",7
701,"Je cherche des \xc3\xa9quipiers.","-",,7
702,"Rassemblez-vous.","-",,7
703,"Voulez-vous faire \xc3\xa9quipe ?","-",,7
704,"\xc3\x8ates-vous seul(e) ?","-",,7
705,"Reste-t-il de la place ?","-",,7
706,"Invitez-moi, s'il vous pla\xc3\xaet.","-",,7
707,"Laissez-moi rejoindre l'\xc3\xa9quipe.","-",,7
708,"Qui est le chef d'\xc3\xa9quipe ?","-",,7
709,"M\xc3\xaame une courte dur\xc3\xa9e me va.","-",,7
710,"Notre \xc3\xa9quipe est compl\xc3\xa8te.","-",,7
711,"Aidez-moi, s'il vous pla\xc3\xaet.","-",,7
712,"Je dissous l'\xc3\xa9quipe.","-",,7
713,"Je fais une pause.","-",,7
714,"Je souhaite participer.","-",,7
715,"Petite \xc3\xa9quipe","-",,7
716,"\xc3\x89quipe compl\xc3\xa8te","-",,7
717,"Je suis inexp\xc3\xa9riment\xc3\xa9(e).","-",,7
800,"\xe3\x80\x90Tactiques\xe3\x80\x91","Tactiques.","@",8
801,"Suivez-moi, s'il vous pla\xc3\xaet.","-",,8
802,"Je vous suis.","-",,8
803,"Veuillez l'examiner.","-",,8
804,"Je l'ai trouv\xc3\xa9(e) !","-",,8
805,"Attaque maximum !","-",,8
806,"Reculez un peu.","-",,8
807,"Attention \xc3\xa0 l'inimiti\xc3\xa9.","-",,8
808,bxc3\x89liminez d'abord celui-ci !","-",,8
809,"N'attaquez pas.","-",,8
810,"Entravez la cible !","-",,8
811,"Emp\xc3\xaachez-le d'agir !","-",,8
812,"Soignez !","-",,8
813,"Lancez le sort !","-",,8
814,"Fuyez !","-",,8
815,bxc3\x80 l'aide !","-",,8
816,"Stop !","-",,8
817,"Je me tiens pr\xc3\xaat(e).","-",,8
818,"Il n'y en a plus.","-",,8
819,"Il n'y en a pas.","-",,8
820,"Ne gaspillez pas.","-",,8
821,"J'\xc3\xa9conomise.","-",,8
822,"Mon \xc3\xa9quipement est us\xc3\xa9.","-",,8
823,"Pr\xc3\xaat !","-",,8
824,"Placez des signes.","-",,8
825,"Utilisez \xc3\xa7a.","-",,8
826,"Reposons-nous un instant.","-",,8
827,"Je vais conduire l'ennemi ici.","-",,8
828,"Je vais attirer l'ennemi.","-",,8
829,"Attendez, s'il vous pla\xc3\xaet.","-",,8
830,"Retrouvons-nous sur place.","-",,8
831,"D\xc3\xa9pla\xc3\xa7ons-nous.","-",,8
832,"Restez o\xc3\xb9 vous \xc3\xaates.","-",,8
833,"J'arrive.","-",,8
834,"Je reviens tout de suite.","-",,8
835,"Jetez les d\xc3\xa9s.","-",,8
836,"Point faible :","-",,8
837,"Attention :","-",,8
838,"Recommandation :","-",,8
839,"Ordre d'\xc3\xa9limination :","-",,8
840,"Je voudrais :","-",,8
841,"Accumulez de l'inimiti\xc3\xa9.","-",,8
842,"L'ennemi approche !","-",,8
843,"Ne vous en faites pas pour \xc3\xa7a.","-",,8
844,"Ignorez \xc3\xa7a.","-",,8
845,"On change.","-",,8
846,"Remplacez-moi !","-",,8
847,"J'attaque en premier !","-",,8
848,"Allons-y doucement.","-",,8
849,"Allez-y !","-",,8
900,"\xe3\x80\x90R\xc3\xb4les\xe3\x80\x91","Roles.","@",9
901,"Chef","-",,9
902,"Ma\xc3\xaetre","-",,9
903,"Disciples de la guerre","-",,9
904,"Disciples de la magie","-",,9
905,"Disciples de la terre","-",,9
906,"Disciples de la main","-",,9
907,"Tank","-",,9
908,"Attaquant de m\xc3\xaal\xc3\xa9e","-",,9
909,"Attaquant \xc3\xa0 distance","-",,9
910,"Soigneur","-",,9
911,"Soutien","-",,9
912,"Attaquant magique","-",,9
913,"DPS","-",,9
950,"\xe3\x80\x90Positions\xe3\x80\x91","Positions.","@",10
951,"Position","-",,10
952,"Nord","-",,10
3001,"course de chocobos","-",,25
3002,"chocobo de course","-",,25
3003,"jeune chocobo","-",,25
3004,"chocobo \xc3\xa0 la retraite","-",,25
957,"Bas","-",,10
958,"Droite","-",,10
959,"Gauche","-",,10
960,"Avant","-",,10
961,"Arri\xc3\xa8re","-",,10
962,"C\xc3\xb4t\xc3\xa9","-",,10
963,"Devant","-",,10
964,"Milieu","-",,10
965,"Flanc","-",,10
966,bxc3\x80 l'int\xc3\xa9rieur","-",,10
967,"Dehors","-",,10
968,"Par ici","-",,10
969,"L\xc3\xa0-bas","-",,10
970,"Par l\xc3\xa0","-",,10
971,"Plus loin","-",,10
972,"Plus pr\xc3\xa8s","-",,10
973,"Entr\xc3\xa9e","-",,10
974,"Sortie","-",,10
3023,"Toutes sur table","-",,25
3024,"Trois sur table","-",,25
3025,"Identique","-",,25
3026,"Mort subite","-",,25
3027,"Plus","-",,25
3028,"Al\xc3\xa9atoire","-",,25
3029,"Ordre","-",,25
3030,"Chaos","-",,25
3031,"Inversion","-",,25
3032,"Tueur d'as","-",,25
3033,"Bonus","-",,25
3034,"Malus","-",,25
3035,"\xc3\x89change","-",,25
3036,"Roulette","-",,25
3037,"jeu","-",,25
3038,"R\xc3\xa8gle souhait\xc3\xa9e : ","-",,25
3039,"JACTA","-",,25
3040,"Cactpot","-",,25
3041,"M\xc3\xa9ga Cactpot","-",,25
3042,"Mini Cactpot","-",,25
3043,"num\xc3\xa9ros gagnants","num\xc3\xa9ro gagnant",,25
1000,"\xe3\x80\x90Rep\xc3\xa8res temporels\xe3\x80\x91","Reperes temporels.","@",11
1001,"Avant-hier","-",,11
1002,"Hier","-",,11
1003,"Aujourd'hui","-",,11
1004,"Demain","-",,11
1005,"Apr\xc3\xa8s-demain","-",,11
1006,"La semaine derni\xc3\xa8re","-",,11
1007,"Cette semaine","-",,11
1008,"La semaine prochaine","-",,11
1009,"A.M.","-",,11
1010,"P.M.","-",,11
1011,"Matin","-",,11
1012,"Apr\xc3\xa8s-midi","-",,11
1013,"Nuit","-",,11
1014,"Jour de la semaine","-",,11
1015,"Dimanche","-",,11
1016,"Lundi","-",,11
1017,"Mardi","-",,11
1018,"Mercredi","-",,11
1019,"Jeudi","-",,11
1020,"Vendredi","-",,11
1021,"Samedi","-",,11
1022,"Jour f\xc3\xa9ri\xc3\xa9","-",,11
1023,"Jour de repos","-",,11
1024,"Longtemps","-",,11
1025,"Pas longtemps","-",,11
1026,"Date","-",,11
1027,"Seconde","-",,11
1028,"Minute","-",,11
1029,"Heure","-",,11
1030,"Mois","-",,11
1031,"Ann\xc3\xa9e","-",,11
1032,"Janvier","-",,11
1033,"F\xc3\xa9vrier","-",,11
1034,"Mars","-",,11
1035,"Avril","-",,11
1036,"Mai","-",,11
1037,"Juin","-",,11
1038,"Juillet","-",,11
1039,"Ao\xc3\xbbt","-",,11
1040,"Septembre","-",,11
1041,"Octobre","-",,11
1042,"Novembre","-",,11
1043,"D\xc3\xa9cembre","-",,11
1044,"Le mois dernier","-",,11
1045,"Ce mois","-",,11
1046,"Le mois prochain","-",,11
1047,"L'ann\xc3\xa9e derni\xc3\xa8re","-",,11
1048,"Cette ann\xc3\xa9e","-",,11
1049,"L'ann\xc3\xa9e prochaine","-",,11
1050,"Maintenant","-",,11
1051,"Bient\xc3\xb4t","-",,11
1052,"N'importe quand","-",,11
1053,"Premier","-",,11
1054,"Dernier","-",,11
1055,"Temps d'attente","-",,11
1056,"Temps restant","-",,11
1057,"Heure de fin","-",,11
1058,"6e \xc3\xa8re astrale","-",,11
1059,"7e \xc3\xa8re ombrale","-",,11
1060,"7e \xc3\xa8re astrale","-",,11
1150,"\xe3\x80\x90D\xc3\xa9placements\xe3\x80\x91","Deplacements.","@",13
1151,"Marcher","-",,13
1152,"Courir","-",,13
1153,"Poursuite","-",,13
1154,"Chocobo","-",,13
1155,"Chocobo personnel","-",,13
1156,"Chocobo de location","-",,13
1157,"Chocobo de relais","-",,13
1158,"Monture","-",,13
1159,"T\xc3\xa9l\xc3\xa9portation","-",,13
1160,"Rapatriement","-",,13
1161,"R\xc3\xa9seau de transport urbain \xc3\xa9th\xc3\xa9r\xc3\xa9","-",,13
1162,"A\xc3\xa9ronef","-",,13
1163,"Point de retour","-",,13
1164,"Transbordeur","-",,13
1165,"Monture volante","-",,13
1200,"\xe3\x80\x90Installations\xe3\x80\x91","Installations.","@",14
1201,"\xc3\x89th\xc3\xa9rite","-",,14
1202,"\xc3\x89th\xc3\xa9rite urbaine","-",,14
1203,"Guilde des aventuriers","-",,14
1204,"Guilde","-",,14
1205,"\xc3\x89choppe","-",,14
1206,"Relais \xc3\xa0 chocobos","-",,14
1207,"Auberge","-",,14
1208,"Sonnette","-",,14
1209,"Lieu de repos","-",,14
1210,"Mandant","-",,14
1211,"Responsable des linkshells","-",,14
1212,"Tableau des ventes","-",,14
1213,"Comptoir d'embauche des servants","-",,14
1214,"R\xc3\xa9parateur","-",,14
1215,"A\xc3\xa9rodrome","-",,14
1216,"Mog postier","-",,14
1217,"Quai","-",,14
1218,"Embarcad\xc3\xa8re","-",,14
1219,"A\xc3\xa9rodrome","-",,14
1220,"Quartier g\xc3\xa9n\xc3\xa9ral du Maelstrom","-",,14
1221,"Quartier g\xc3\xa9n\xc3\xa9ral de l'Ordre des deux vip\xc3\xa8res","-",,14
1222,"Quartier g\xc3\xa9n\xc3\xa9ral des Immortels","-",,14
1223,"Quartier r\xc3\xa9sidentiel","-",,14
1224,"Comptoir d'enregistrement","-",,14
1225,"Tableau des contrats de chasse","-",,14
1226,"M\xc3\xa9t\xc3\xa9orologue","-",,14
1227,"Sonnette de l'esth\xc3\xa9ticien","-",,14
1228,"Annexe","-",,14
1250,"\xe3\x80\x90Grandes compagnies\xe3\x80\x91","Grandes compagnies.","@",15
1251,"Grande compagnie","-",,15
1252,"Rang de grande compagnie","-",,15
1253,"Mat\xc3\xa9riel","-",,15
1254,"Ressources","-",,15
1255,"Prises de guerre","-",,15
1256,"Maelstrom","-",,15
1257,"Ordre des deux vip\xc3\xa8res","-",,15
1258,"Immortels","-",,15
1270,"\xe3\x80\x90Compagnie libre\xe3\x80\x91","Compagnie libre.","@",16
1271,"Compagnie libre","-",,16
1272,"Signature","-",,16
1273,"Annonce de la compagnie","-",,16
1274,"Coffre de la compagnie","-",,16
1275,"Blason de la compagnie","-",,16
1276,"Bienfait de compagnie","-",,16
