10,"Coeurl","Coeurl","Diese in den Gebieten des Nahen Ostens heimischen raubtierhaften Vierbeiner sind von unerreichter Wildheit. Ein Coeurl \xc3\xbcberw\xc3\xa4ltigt seine Beute, indem er auf sie Elektroschocks von den peitschenartigen F\xc3\xbchlern an seinem Kiefer losl\xc3\xa4sst. Die ungez\xc3\xa4hmten Exemplare Eorzeas stammen von entflohenen f\xc3\xbcr den Krieg herangez\xc3\xbcchteten Bestien ab, die einst auf einer abgeschiedenen Insel am Munde des Rothlyt-Meerbusen, auch bekannt als die Perle, trainiert wurden.",3,1,0,1,0,0
11,"Ahriman","Ahriman","Ahriman geh\xc3\xb6ren zu den Nichtsgesandten und manifestieren sich in der materiellen Ebene, indem sie ihre Essenz in die Augen von Tieren einflie\xc3\x9fen lassen. Sie besitzen au\xc3\x9ferordentliche arkane F\xc3\xa4higkeiten und fliegen durch die L\xc3\xbcfte, indem sie sich an den Str\xc3\xb6mungen des \xc3\x84thers festkrallen und daran entlanghangeln. Laut Studien \xc3\xbcber die Nichtsgesandten sind Ahriman auf den mittleren R\xc3\xa4ngen vier und f\xc3\xbcnf angesiedelt.",4,1,0,1,0,0
12,"Goobbue","Goobbue","Goobbue sind schwerf\xc3\xa4llige Kreaturen, die eine symbiotische Beziehung mit dem Moos und den Flechten, die auf ihrem Kopf wachsen, eingehen. Dieser Pflanzenwuchs beschert den Goobbue eine gewisse Tarnung und im Gegenzug spendieren die Goobbue den Pflanzen Feuchtigkeit w\xc3\xa4hrend der trockeneren Jahreszeiten. Obwohl die Goobbue friedlich anmuten, sind sie unbarmherzige J\xc3\xa4ger und schnappen sich alles, was \xc3\xbcber den Boden kreucht und fleucht, und schieben es sich in den riesigen Mund.",3,1,0,1,1,0
13,"Chocobo","Chocobos","Die Domestizierung der Chocobos in Eorzea geht vermeintlich auf pr\xc3\xa4historische Zeiten zur\xc3\xbcck. Es existiert altes Bildmaterial, das Stammesangeh\xc3\xb6rige dabei zeigt, wie sie die flugunf\xc3\xa4higen V\xc3\xb6gel dazu einsetzen, den Boden zu beackern und Krieger in den Kampf zu tragen. Auch wenn die gro\xc3\x9fe Mehrzahl von Chocobos in Eorzea von coerthischer Herkunft ist, wird gemunkelt, dass wilde Exemplare der Spezies \xe2\x80\x93 inklusive derer, die noch die F\xc3\xa4higkeit zu fliegen besitzen \xe2\x80\x93 in den unerforschten W\xc3\xa4ldern von Abalathias R\xc3\xbcckgrat leben.",4,1,0,1,0,0
14,"Amalj'aa","Amalj'aa","Der Wilde Stamm der Amalj'aa ist ein Volk von Nomaden, das das Grasland von Paglth'an durchstreift und sich dabei von der Jagd auf die heimische Fauna ern\xc3\xa4hrt. Die Amalj'aa sind die Erzfeinde Ul'dahs. Alle Mitglieder eines Amalj'aa-Klans \xe2\x80\x93 egal, ob jung oder alt, ob Mann oder Frau \xe2\x80\x93 sind versierte K\xc3\xa4mpfer, werden sie doch bereits im zarten Alter in den Kriegsk\xc3\xbcnsten ausgebildet. Sie sind au\xc3\x9ferdem gro\xc3\x9fe Meister der Metallurgie, weshalb ihre Waffen bei denen h\xc3\xbcbsche S\xc3\xbcmmchen erzielen, die Wert auf Qualit\xc3\xa4t legen.",3,1,0,1,0,0
15,"Ixal","Ixal","Dieser Wilde (Berg-)Stamm beansprucht die durch Winderosion abgeschliffenen Canyons von Xelphatol f\xc3\xbcr sich. Die Ixal haben l\xc3\xa4ngst die F\xc3\xa4higkeit zu fliegen verloren, dennoch sind die gefiederten Wilden stolz auf die rudiment\xc3\xa4ren Fl\xc3\xbcgel, die ihnen noch geblieben sind. Sie versuchen ihre Pr\xc3\xa4senz im Finsterwald wieder zu st\xc3\xa4rken, um eines Tages wieder B\xc3\xa4ume f\xc3\xa4llen und ihrer launischen Gottheit huldigen zu k\xc3\xb6nnen \xe2\x80\x93 ein Ziel, das die Bewohner Gridanias mit ihnen auf Kriegsfu\xc3\x9f stehen l\xc3\xa4sst.",3,1,0,1,0,0
16,"Sylphe","Sylphen","Im n\xc3\xb6rdlichen Gridania, in den Tiefen des Finsterwaldes, lebt zur\xc3\xbcckgezogen das Volk der Sylphen. Diese zierlichen Wesen \xc3\xa4hneln Kinderpuppen, die man in strahlend gr\xc3\xbcne Bl\xc3\xa4tter eingewickelt hat. Das Verhalten der Sylphen l\xc3\xa4sst sich dabei durchaus mit dem eines unschuldigen Kindes vergleichen, doch ihre Neigung, Gebrauch von ihren magischen Talenten zu machen, um Reisende zu triezen \xe2\x80\x93 wenn auch auf spielerische Weise \xe2\x80\x93 hat schon oft f\xc3\xbcr Angst und Schrecken auf Seiten ihrer ungl\xc3\xbcckseligen Opfer gesorgt.",3,1,0,1,1,0
17,"Kobold","Kobolde","Kobolde sind maulfwurfartige Kreaturen, die unter O'Ghomoro, einem Vulkan im n\xc3\xb6rdlichen Vylbrand, ein Gewirr von Tunneln ausgehoben haben. Der Wilde Stamm glaubt daran, dass die Erze der Erde ein Geschenk des Primae Titan sind, und so versuchen die Kobolde durch den Einsatz ihrer alchemistischen Fertigkeiten ihrer Gottheit zur Ehre zu gereichen. Das Friedensabkommen zwischen den Kobolden und Limsa Lominsa hat nur wenig dazu beigetragen, immer wieder auflebende Feindseligkeiten einzud\xc3\xa4mmen.",4,2,0,1,0,0
18,"Sahagin","Sahagin","Dieser unter Wasser lebende Wilde Stamm ist in einer Stadt am Grunde der Indigotiefen zu Hause. Die Sahagin k\xc3\xb6nnen zu Lande und zu Wasser atmen, gleiten jedoch mit besonders anmutiger Leichtigkeit durch die nassen Tiefen. Die sozialen Strukturen der Sahagin \xc3\xa4hneln einer Pyramide, mit einer Art K\xc3\xb6nigin an ihrer Spitze. Wer es wagt, auf den Stra\xc3\x9fen von Limsa Lominsa den Namen der Sahagin zu \xc3\xa4u\xc3\x9fern, zieht dunkle Blicke und hastig ausgesprochene Fl\xc3\xbcche hinter vorgehaltener Hand auf sich.",3,1,0,1,0,0
19,"Tataru","NONE","\xe2\x80\x9e\xe2\x99\xaa Auf wei\xc3\x9fem Sand so gl\xc3\xbchend, da bl\xc3\xbcht ein Bl\xc3\xbcmchen zart \xe2\x99\xaa\x02\x10\x01\x03\xe2\x99\xaa Sich in den Himmel reckend, sp\xc3\xbcrt nicht den Fels so hart \xe2\x99\xaa\xe2\x80\x9c",3,1,0,0,1,1
20,"Mogry","Mogrys","Lass dich nicht von ihrem gef\xc3\xa4lligen, niedlichen \xc3\x84u\xc3\x9feren t\xc3\xa4uschen, Mogrys sind hochintelligente Kreaturen, die mit ihrer einzigartigen Elementarmagie heilloses Chaos veranstalten k\xc3\xb6nnen. F\xc3\xbcr gew\xc3\xb6hnlich bleiben sie unter ihresgleichen und begn\xc3\xbcgen sich damit, den Finsterwald zu durchstreifen und verstecken sich dabei hinter Zaubern, die sie vor neugierigen Augen sch\xc3\xbctzen. Nur wer besonders empf\xc3\xa4nglich f\xc3\xbcr spirituelle Schwingungen ist, hat vielleicht trotzdem eine Chance, sie zu sehen.",4,1,0,1,0,0
21,"Sirene","Sirenen","Einst f\xc3\xbcrchtete man sie \xc3\xbcber die f\xc3\xbcnf Meere hinweg, doch heute sind Sirenen nur noch \xe2\x80\x9eder Stoff aus dem Legenden sind\xe2\x80\x9c, was zum Teil auf das Konto der gro\xc3\x9f angelegten Jagd des ber\xc3\xbcchtigten Freibeuters Nebelbart geht. Sichtungen jener verf\xc3\xbchrerischen Teufelinnen in j\xc3\xbcngster Zeit sorgen jedoch daf\xc3\xbcr, dass man sich zu Land wie zu Wasser vermehrt Geschichten \xc3\xbcber sie erz\xc3\xa4hlt, wie sie ganze Schiffsmannschaften mit ihren Ges\xc3\xa4ngen bezirzen und dann von den Seelen ihrer Gefangenen zehren, bis nichts als leblose H\xc3\xbcllen von ihnen \xc3\xbcbrigbleiben.",3,1,0,1,1,0
22,"Ultros & Typhon","NONE","Man h\xc3\xa4lt die zwei f\xc3\xbcr Nichtsgesandte, die mit Hilfe eines arkanen Zaubers, auf den ein Student der Thaumaturgengilde gesto\xc3\x9fen ist, in diese Welt beschworen wurden. Nach ihrer Ankunft auf der materiellen Ebene, haben sich die beiden schnell an das Leben in Eorzea gew\xc3\xb6hnt. Ultros konnte sich als Hauptattraktion f\xc3\xbcr vom Kollosseum veranstaltete Tierhetzjagden verdingen und Typhon arbeitet unter Godbert Manderville in dessen luxuri\xc3\xb6sem Spiel-Etablissement, dem Gold Saucer.",3,1,0,0,0,1
23,"D\xc3\xa4monenwand","D\xc3\xa4monenw\xc3\xa4nde","Diese gruseligen W\xc3\xa4chterkreaturen sind das Produkt uralter Magien. Ihnen wurde Leben eingehaucht, indem man einst auf ausgew\xc3\xa4hlte, ganz bestimmte W\xc3\xa4nde arkane Muster mit Blut geschrieben hat. Auch wenn ihre Meister schon lange nicht mehr sind, so sch\xc3\xbctzen diese W\xc3\xa4chter mit ihren d\xc3\xa4monischen Fratzen auch weiterhin die zerfallenden Ruinen, an die sie gebunden sind \xe2\x80\x93 ganz zur \xc3\x9cberraschung und zum Horror von so manchem nichtsahnenden Abenteurer.",3,2,0,1,1,0
24,"Sukkubus","Sukkubi","Sukkubi manifestieren sich auf der materiellen Ebene, indem sie ihre Seelen in die K\xc3\xb6rper verstorbener Frauen zw\xc3\xa4ngen. Ist dieser \xc3\x9cbergang erst abgeschlossen, schreibt man den Kreaturen, die daraus entstehen ein h\xc3\xbcbsches, ja gar feenhaftes Aussehen zu. Noch befremdlicher ist die Tatsache, dass diese Nichtsgesandten Forschern zufolge die Charakterz\xc3\xbcge ihrer verstorbenen Wirtsk\xc3\xb6rper an den Tag legen. Sukkubi sind auf den dritten und vierten R\xc3\xa4ngen der Nichtsgesandten-Hierarchie angesiedelt.",3,1,0,1,0,0
25,"Chim\xc3\xa4ra","Chim\xc3\xa4ren","Die Chim\xc3\xa4ra ist eine albtraumhafte Kombination aus L\xc3\xb6we, Ziegenbock und Drache und hat dementsprechend drei K\xc3\xb6pfe, m\xc3\xa4chtige Fl\xc3\xbcgel und einen mit Stacheln versehenen Schwanz. Ihr Ursprung ist vieldiskutiert: Manche behaupten steif und fest, die Kreatur sei ein grausamer Scherz der G\xc3\xb6tter, w\xc3\xa4hrend andere glauben, sie sei das kranke Produkt verbotener Hexerei.",3,1,0,1,1,0
26,"Blauer Drache","Blaue Drachen","Ein blauer Drache teilt sich das Blut mit dem Urdrachen Midgarsormr und seinen Nachkommen, den sieben Hohen Drachen. Er kann \xc3\xa4lter als tausend Sommer werden, ein Zeitraum, w\xc3\xa4hrend dem die Kreatur mannigfaltige Ver\xc3\xa4nderungen durchmacht. Diese \xe2\x80\x9eEvolution\xe2\x80\x9c macht jedes Exemplar dieser Spezies einzigartig und macht es damit auch umso schwieriger f\xc3\xbcr Feinde der Drachen, wirksame \xe2\x80\x93 da erprobte \xe2\x80\x93 Kampfstrategien gegen sie anzuwenden.",8,1,0,1,0,0
27,"Bugaal Ja","NONE","\xe2\x80\x9eMamool Ja will \x02\x1a\x02\x02\x03Freiheit\x02\x1a\x02\x01\x03 - Freiheit zum Tanzen! Warum versteht keiner!?\xe2\x80\x9c",3,1,0,0,0,1
28,"Momodi","NONE",bxe2\x80\x9eUnd bei Liebeskummer leih ich dir auch gerne ein Ohr. Schlie\xc3\x9flich gibt's keine Beziehung, die Gil noch nicht gekittet h\xc3\xa4tte. Zumindest f\xc3\xbcr eine Weile, hehe.\xe2\x80\x9c",3,1,0,0,1,1
29,"Baderon","NONE","\xe2\x80\x9eAber nat\xc3\xbcrlich, werter Offizier! Und jetzt solltet Ihr und Eure Kameraden euch erst einmal von den Strapazen Eures anstrengenden Jobs erholen. Wir haben gerade frisches Bier geliefert bekommen. Warum genehmigt Ihr Euch alle nicht einen Tropfen. Geht aufs Haus!\xe2\x80\x9c",3,1,0,0,0,1
30,"Miounne","NONE","\xe2\x80\x9eJede Hilfe ist willkommen! Also, kann ich auf dich z\xc3\xa4hlen?\xe2\x80\x9c",3,1,0,0,1,1
31,"Livia sas Junius","NONE","\xe2\x80\x9eDer Legatus hat dir eine Aufgabe erteilt, und die hast du zu erf\xc3\xbcllen. Ich schlage vor, dass du dich etwas mehr ins Zeug legst. Sonst werde ich dir Respekt vor ihm beibringen.\xe2\x80\x9c",3,1,0,0,1,1
32,"Rhitahtyn sas Arvina","NONE","\xe2\x80\x9eIch, Rhitahtyn sas Arvina, Praefectus des Garleischen Reichs, Diener von Legatus Gaius van Baelsar, Schwert und Schild des Kaisers von Garlemald, werde dich vernichten!\xe2\x80\x9c",3,1,0,0,0,1
33,"Biggs & Wedge","NONE","\xe2\x80\x9eHe, du Holzkopf, willst du dich nicht auch bedanken?\xe2\x80\x9c\x02\x10\x01\x03\xe2\x80\x9eDoch, klar! Danke f\xc3\xbcr deine Hilfe!\xe2\x80\x9c",3,1,0,0,0,1
34,"Gerolt","NONE","\xe2\x80\x9eAlso gut, \x02\x08\x1d\xe9\x05\xff\rAbenteurerin\xff\x0bAbenteurer\x03, dann spitz mal die Lauscher: Auch wenn ich wie der letzte Penner von einem Grobschmied Kessel h\xc3\xa4mmere, so steckt in mir immer noch irgendwo ein Handwerksmeister ...\xe2\x80\x9c",3,1,0,0,0,1
35,"Frixio","NONE","\xe2\x80\x9eDie Meinige ist fast zu Gizarbrei zerquetscht worden!\xe2\x80\x9c",3,1,0,0,1,1
36,"Mutagenix","NONE","\xe2\x80\x9ePshhh ... Khooo ... Seelenselbst lebt in oftbenutzene Sache. Wenn voll von Seelenselbst, oftbenutzene Sache wird zu Glitzerstein. Dann Name ist \x02\x1a\x02\x02\x03Materia\x02\x1a\x02\x01\x03.\xe2\x80\x9c",3,1,0,0,0,1
37,"Memeroon","NONE","\xe2\x80\x9eNiiicht!!! Memeroon zahlt Glitzergil f\xc3\xbcr Bruder! Jaja! Memeroon hat viel viel Glitzergil!\xe2\x80\x9c",3,1,0,0,0,1
38,"Behemoth","Behemoth","Die ersten Sichtungen dieser vor Muskeln strotzenden Bestien in den Bergen von Coerthas fielen zeitlich mit dem Hereinbrechen der Siebten Katastrophe zusammen. Gelehrte gehen davon aus, dass es sich bei ihnen um die Brut des Primae Bahamut handelt und haben die Kreaturen daher \xe2\x80\x9eBehemoth\xe2\x80\x9c genannt. Abgesehen von ihren offensichtlichen k\xc3\xb6rperlichen Merkmalen ist kaum etwas \xc3\xbcber ihre Physiologie oder ihre Verhaltensmuster bekannt.",4,1,0,1,0,0
39,"Gilgamesh & Enkidu","NONE","\xe2\x80\x9eIch bin \xc3\xbcbrigens Gilgamesch. Ist mir eine Ehre, eure Bekanntschaft zu machen.\xe2\x80\x9c",3,1,0,0,0,1
40,"Ifrit","NONE","Ifrit wurde von den Amalj\xe2\x80\x99aa der ausgetrockneten Ebenen von Paglth'an beschworen. Der Gott des Infernos \xe2\x80\x93 mit seinen gl\xc3\xbchenden Klauen, die Metall in z\xc3\xa4he brodelnde Fl\xc3\xbcssigkeit verwandeln, und seinen gr\xc3\xa4sslichen H\xc3\xb6rnern, die gen Himmel ragen und dabei drohen, den Himmel zu brandmarken \xe2\x80\x93 wird auf der ganzen Welt wegen seines brennenden Zorns gef\xc3\xbcrchtet, der beinahe ebenso uners\xc3\xa4ttlich ist wie sein schwelendes Verlangen, seine Armeen heranwachsen zu sehen.",3,1,0,0,0,1
41,"Titan","NONE","Titan wurde von den Kobolden von O'Ghomoro beschworen und ist von einer Aura der Duldsamkeit umgeben, wie man sie von den anderen Primae kaum kennt. Sp\xc3\xbcrt er jedoch, dass das Leben seiner loyalen Akolythen in Gefahr ist, z\xc3\xb6gert er nicht, im wahrsten Sinne des Wortes Berge zu versetzen, um jene zu zerquetschen, die ihnen B\xc3\xb6ses wollen.",3,1,0,0,0,1
42,"Garuda","NONE","Die Windg\xc3\xb6ttin Garuda wurde von den Ixal von Xelphatol beschworen. Sie hat die verbl\xc3\xbcffende F\xc3\xa4higkeit, die Luft um sie herum zu manipulieren, jedoch haben die Winde, die sie wie eine Waffe f\xc3\xbchrt, ihr Herz und ihren Verstand verdreht und sie zu einer unbarmherzigen Tyrannin mit einem uners\xc3\xa4ttlichen Appetit f\xc3\xbcr Zerst\xc3\xb6rung gemacht.",3,1,0,0,0,1
43,"Mogul Mog","NONE","Der legend\xc3\xa4re Mogry-K\xc3\xb6nig Mogul Mog wurde von einer irregeleiteten Splittergruppe von Mogrys aus dem Finsterwald beschworen. Sie glauben, dass er es war, der ihr Volk von ihrem Zuhause im sternbedeckten Himmelsgew\xc3\xb6lbe nach Eorzea gef\xc3\xbchrt hat. Mogrygro\xc3\x9fk\xc3\xb6nig Mogul Mog XII. ist gut zu seiner Handvoll Untertanen und teilt k\xc3\xb6nigliche Strafen nur an andere aus, die es wagen, sich ihm in den Weg zu stellen.",3,1,0,0,0,1
44,"Raya-O-Senna & A-Ruhn-Senna","NONE","\xe2\x80\x9eDen Namen Senna hast du bestimmt schon einmal geh\xc3\xb6rt. Die Anf\xc3\xbchrerin der Bruderschaft der Morgenviper und Oberste Saatseherin Kan-E-Senna ist meine \xc3\xa4ltere Schwester. Zusammen mit meinem j\xc3\xbcngeren Bruder A-Ruhn-Senna sind wir die drei Saatseher.\xe2\x80\x9c",3,1,0,0,1,1
45,"Godbert Manderville","NONE","\xe2\x80\x9eDer Riesenb\xc3\xbcffel sah das anders und hat es doch tats\xc3\xa4chlich gewagt, Eorzeas bedeutendsten Goldschmied aufs \xc3\x9cbelste zuzurichten. Eine skandal\xc3\xb6se, ja geradezu peinliche Geschichte ist das aber auch!\xe2\x80\x9c",3,1,0,0,0,1
46,"Thancred","NONE","\xe2\x80\x9eAb und zu muss man eben auch mal zeigen, was man so draufhat.\xe2\x80\x9c",3,1,0,0,0,1
47,"Nero tol Scaeva","NONE","\xe2\x80\x9eWir werden schon sehen, wer von uns beiden mehr auf dem Kasten hat ... Garlond.\xe2\x80\x9c",3,1,0,0,0,1
48,"Papalymo & Yda","NONE","\xe2\x80\x9eNa \x02\x1a\x02\x02\x03endlich\x02\x1a\x02\x01\x03, Yda!\xe2\x80\x9c\x02\x10\x01\x03\xe2\x80\x9eAh, so ein Gl\xc3\xbcck! Ihr seid alle unverletzt!\xe2\x80\x9c",3,1,0,0,0,1
49,"Y'shtola","NONE","\xe2\x80\x9eWie auch immer, mit dem hier werden wir schon fertig!\xe2\x80\x9c",3,1,0,0,1,1
50,"Urianger","NONE","\xe2\x80\x9eNun kommt ganz gewiss die D\xc3\xa4mmerung am Morgen ... Deine strahlende Pr\xc3\xa4senz wird ihr den Weg bereiten.\xe2\x80\x9c",3,1,0,0,0,1
51,"Ultima-Waffe","Ultima-Waffe","Die Ultima-Waffe ist ein Relikt aus der Dritten \xc3\x84ra des Lichts und beruht auf alter allagischer Technologie \xe2\x80\x93 jene Technologie, die es erm\xc3\xb6glichte, dass sich das Allagische Reich \xc3\xbcber ganz Hydaelyn erstrecken konnte. Nach der Wiederentdeckung des mechanischen Monstrums, das tief unter der Erde kurz hinter Ala Mhigo begraben lag, hat die XIV. Legion die Ultima-Waffe wieder in Schuss gebracht, damit sie als Gegenma\xc3\x9fnahme gegen die stets wachsende Bedrohung durch die Primae herhalten kann.",3,1,0,1,1,0
52,"Odin","NONE","Niemand wei\xc3\x9f genau, wann oder von wem Odin beschworen wurde, doch der Dunkle Reiter durchstreift ohne Unterlass den Finsterwald auf seinem treuen Schlachtross Sleipnir und wartet geduldig auf die Gelegenheit zur Abrechnung f\xc3\xbcr etwas, das ihm vor langer Zeit widerfahren ist.",3,1,0,0,0,1
53,"Ramuh","NONE","Die Sylphen des Finsterwaldes verehren Ramuh, sind regelrecht von ihm besessen. Der Herr der Blitze ist eine m\xc3\xa4chtige, Ehrfurcht gebietende Gestalt mit grenzenlosem Wissen \xc3\xbcber vergangene Zeiten. Er ist ebenso streng wie gerecht und sein Urteil ist endg\xc3\xbcltig: Wer sich einer Tods\xc3\xbcnde schuldig gemacht hat, wird von ihm mit glei\xc3\x9fenden Blitzen niedergestreckt.",3,1,0,0,0,1
54,"Leviathan","NONE","Der Herr der Wogen wurde von den Sahagin der Indigotiefen beschworen. Er lauert unter der Meeresoberfl\xc3\xa4che und wartet nur darauf, Schiffe im Ganzen zu verschlucken und die Seefahrer in die R\xc3\xa4nge seiner ertrunkenen Gefolgsleute aufzunehmen. Fischer glauben seit jeher, dass zerst\xc3\xb6rerische Wellen von dem m\xc3\xa4chtigen Schwanz eines erz\xc3\xbcrnten Leviathan ausgehen, und bringen seit Jahrhunderten Opfer dar in der Hoffnung, die tobende Kreatur der Tiefe zu bes\xc3\xa4nftigen.",3,1,0,0,0,1
55,"Shiva","NONE","Im \x02\x1a\x02\x02\x03Enchiridion\x02\x1a\x02\x01\x03, der heiligen Schrift des ishgardischen Glaubens, wird Shiva als die Urverr\xc3\xa4terin beschreiben, die Erste, die der Versuchung durch die Drachen erlegen ist. Ihre Anh\xc3\xa4nger verehren sie jedoch als Heilige, die versucht hat, die Menschen und die Drachen durch ihr selbstloses Opfer zusammenzubringen, dabei jedoch gescheitert ist.",3,1,0,0,1,1
56,"Minfilia","NONE","\xe2\x80\x9eDie gr\xc3\xb6\xc3\x9fte Gefahr sehen wir in den g\xc3\xb6ttlichen Wesen, die Primae genannt werden.\xe2\x80\x9c",3,1,0,0,1,1
57,"Lahabrea","NONE","\xe2\x80\x9eDeshalb muss die Geschichte von dir und dem Kristall nun ein j\xc3\xa4hes Ende nehmen!\xe2\x80\x9c",3,1,0,0,0,1
58,"Cid Garlond","NONE","\xe2\x80\x9eDieses Schiff wurde daf\xc3\xbcr gemacht, um Helden wie dich an die Front zu bringen!\xe2\x80\x9c",3,1,0,0,0,1
59,"Alphinaud & Alisaie","NONE","\xe2\x80\x9eSchwesterherz, wir beide haben doch das gleiche Ziel. Auch wenn wir unterschiedliche Wege gehen, ziehen wir hoffentlich an einem Strang.\xe2\x80\x9c\x02\x10\x01\x03\xe2\x80\x9eDas wird sich zeigen.\xe2\x80\x9c ",3,1,0,0,0,1
60,"Louisoix Leveilleur","NONE","\xe2\x80\x9eEs ist genug, Silberschwinge. Du wirst diese Welt nun endlich verlassen!\xe2\x80\x9c",3,1,0,0,0,1
