65,"Forgeron confirm\xc3\xa9","Atteindre le niveau 40 avec la classe forgeron.",0,9,40,0,0,0,0,0,0,0,0,35106,10,12,5,3,3
66,"Forgeron v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe forgeron.",0,9,50,0,0,0,0,0,0,0,0,35106,11,12,5,3,3
67,"Apprenti armurier","Atteindre le niveau 10 avec la classe armurier.",0,10,10,0,0,0,0,0,0,0,0,35203,13,12,5,3,3
68,"Armurier novice","Atteindre le niveau 20 avec la classe armurier.",0,10,20,0,0,0,0,0,0,0,0,35203,14,12,5,3,3
69,"Armurier interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe armurier.",0,10,30,0,0,0,0,0,0,0,0,35203,15,12,5,3,3
70,"Armurier confirm\xc3\xa9","Atteindre le niveau 40 avec la classe armurier.",0,10,40,0,0,0,0,0,0,0,0,35203,16,12,5,3,3
71,"Armurier v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe armurier.",0,10,50,0,0,0,0,0,0,0,0,35203,17,12,5,3,3
72,"Apprenti orf\xc3\xa8vre","Atteindre le niveau 10 avec la classe orf\xc3\xa8vre.",0,11,10,0,0,0,0,0,0,0,0,35301,19,12,5,3,3
73,"Orf\xc3\xa8vre novice","Atteindre le niveau 20 avec la classe orf\xc3\xa8vre.",0,11,20,0,0,0,0,0,0,0,0,35301,20,12,5,3,3
74,"Orf\xc3\xa8vre interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe orf\xc3\xa8vre.",0,11,30,0,0,0,0,0,0,0,0,35301,21,12,5,3,3
75,"Orf\xc3\xa8vre confirm\xc3\xa9","Atteindre le niveau 40 avec la classe orf\xc3\xa8vre.",0,11,40,0,0,0,0,0,0,0,0,35301,22,12,5,3,3
76,"Orf\xc3\xa8vre v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe orf\xc3\xa8vre.",0,11,50,0,0,0,0,0,0,0,0,35301,23,12,5,3,3
77,"Apprenti tanneur","Atteindre le niveau 10 avec la classe tanneur.",0,12,10,0,0,0,0,0,0,0,0,35404,25,12,5,3,3
78,"Tanneur novice","Atteindre le niveau 20 avec la classe tanneur.",0,12,20,0,0,0,0,0,0,0,0,35404,26,12,5,3,3
79,"Tanneur interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe tanneur.",0,12,30,0,0,0,0,0,0,0,0,35404,27,12,5,3,3
80,"Tanneur confirm\xc3\xa9","Atteindre le niveau 40 avec la classe tanneur.",0,12,40,0,0,0,0,0,0,0,0,35404,28,12,5,3,3
81,"Tanneur v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe tanneur.",0,12,50,0,0,0,0,0,0,0,0,35404,29,12,5,3,3
82,"Apprenti couturier","Atteindre le niveau 10 avec la classe couturier.",0,13,10,0,0,0,0,0,0,0,0,35501,31,12,5,3,3
83,"Couturier novice","Atteindre le niveau 20 avec la classe couturier.",0,13,20,0,0,0,0,0,0,0,0,35501,32,12,5,3,3
84,"Couturier interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe couturier.",0,13,30,0,0,0,0,0,0,0,0,35501,33,12,5,3,3
85,"Couturier confirm\xc3\xa9","Atteindre le niveau 40 avec la classe couturier.",0,13,40,0,0,0,0,0,0,0,0,35501,34,12,5,3,3
86,"Couturier v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe couturier.",0,13,50,0,0,0,0,0,0,0,0,35501,35,12,5,3,3
87,"Apprenti alchimiste","Atteindre le niveau 10 avec la classe alchimiste.",0,14,10,0,0,0,0,0,0,0,0,35604,37,12,5,3,3
88,"Alchimiste novice","Atteindre le niveau 20 avec la classe alchimiste.",0,14,20,0,0,0,0,0,0,0,0,35604,38,12,5,3,3
89,"Alchimiste interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe alchimiste.",0,14,30,0,0,0,0,0,0,0,0,35604,39,12,5,3,3
90,"Alchimiste confirm\xc3\xa9","Atteindre le niveau 40 avec la classe alchimiste.",0,14,40,0,0,0,0,0,0,0,0,35604,40,12,5,3,3
91,"Alchimiste v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe alchimiste.",0,14,50,0,0,0,0,0,0,0,0,35604,41,12,5,3,3
92,"Apprenti cuisinier","Atteindre le niveau 10 avec la classe cuisinier.",0,15,10,0,0,0,0,0,0,0,0,35704,43,12,5,3,3
93,"Cuisinier novice","Atteindre le niveau 20 avec la classe cuisinier.",0,15,20,0,0,0,0,0,0,0,0,35704,44,12,5,3,3
94,"Cuisinier interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe cuisinier.",0,15,30,0,0,0,0,0,0,0,0,35704,45,12,5,3,3
95,"Cuisinier confirm\xc3\xa9","Atteindre le niveau 40 avec la classe cuisinier.",0,15,40,0,0,0,0,0,0,0,0,35704,46,12,5,3,3
96,"Cuisinier v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe cuisinier.",0,15,50,0,0,0,0,0,0,0,0,35704,47,12,5,3,3
97,"Ma\xc3\xaetre de la main","Atteindre le niveau 50 avec les classes menuisier, forgeron, armurier, orf\xc3\xa8vre, tanneur, couturier, alchimiste et cuisinier.",0,61,66,71,76,81,86,91,96,0,15,1558,7,9,20,2,4
98,"Apprenti mineur","Atteindre le niveau 10 avec la classe mineur.",0,16,10,0,0,0,0,0,0,0,0,38003,1,13,5,3,3
99,"Mineur novice","Atteindre le niveau 20 avec la classe mineur.",0,16,20,0,0,0,0,0,0,0,0,38003,2,13,5,3,3
100,"Mineur interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe mineur.",0,16,30,0,0,0,0,0,0,0,0,38003,3,13,5,3,3
101,"Mineur confirm\xc3\xa9","Atteindre le niveau 40 avec la classe mineur.",0,16,40,0,0,0,0,0,0,0,0,38003,4,13,5,3,3
102,"Mineur v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe mineur.",0,16,50,0,0,0,0,0,0,0,0,38003,5,13,5,3,3
103,"Apprenti botaniste","Atteindre le niveau 10 avec la classe botaniste.",0,17,10,0,0,0,0,0,0,0,0,38103,7,13,5,3,3
104,"Botaniste novice","Atteindre le niveau 20 avec la classe botaniste.",0,17,20,0,0,0,0,0,0,0,0,38103,8,13,5,3,3
105,"Botaniste interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe botaniste.",0,17,30,0,0,0,0,0,0,0,0,38103,9,13,5,3,3
106,"Botaniste confirm\xc3\xa9","Atteindre le niveau 40 avec la classe botaniste.",0,17,40,0,0,0,0,0,0,0,0,38103,10,13,5,3,3
107,"Botaniste v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe botaniste.",0,17,50,0,0,0,0,0,0,0,0,38103,11,13,5,3,3
108,"Apprenti p\xc3\xaacheur","Atteindre le niveau 10 avec la classe p\xc3\xaacheur.",0,18,10,0,0,0,0,0,0,0,0,38203,13,13,5,3,3
109,"P\xc3\xaacheur novice","Atteindre le niveau 20 avec la classe p\xc3\xaacheur.",0,18,20,0,0,0,0,0,0,0,0,38203,14,13,5,3,3
110,"P\xc3\xaacheur interm\xc3\xa9diaire","Atteindre le niveau 30 avec la classe p\xc3\xaacheur.",0,18,30,0,0,0,0,0,0,0,0,38203,15,13,5,3,3
111,"P\xc3\xaacheur confirm\xc3\xa9","Atteindre le niveau 40 avec la classe p\xc3\xaacheur.",0,18,40,0,0,0,0,0,0,0,0,38203,16,13,5,3,3
112,"P\xc3\xaacheur v\xc3\xa9t\xc3\xa9ran","Atteindre le niveau 50 avec la classe p\xc3\xaacheur.",0,18,50,0,0,0,0,0,0,0,0,38203,17,13,5,3,3
113,"Ma\xc3\xaetre de la terre","Atteindre le niveau 50 avec les classes mineur, botaniste et p\xc3\xaacheur.",0,102,107,112,0,0,0,0,0,0,16,1068,8,9,20,2,4
114,"La bonne paye I","Gagner un total de 100 \xee\x81\x89 en accomplissant des mandats.",0,13,100,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
115,"La bonne paye II","Gagner un total de 1 000 \xee\x81\x89 en accomplissant des mandats.",0,13,1000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
116,"La bonne paye III","Gagner un total de 10 000 \xee\x81\x89 en accomplissant des mandats.",0,13,10000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
117,"La bonne paye IV","Gagner un total de 100 000 \xee\x81\x89 en accomplissant des mandats.",0,13,100000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
118,"La bonne paye V","Gagner un total de 1 000 000 \xee\x81\x89 en accomplissant des mandats.",0,13,1000000,0,0,0,0,0,0,0,0,25919,0,18,5,1,3
119,"La ran\xc3\xa7on du succ\xc3\xa8s","Gagner un total de 10 000 000 \xee\x81\x89 en accomplissant des mandats.",0,13,10000000,0,0,0,0,0,0,0,11,463,0,18,10,1,3
120,"Argent trop cher I","Gagner un total de 1 000 \xee\x81\x89 en vainquant des ennemis.",0,12,1000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
121,"Argent trop cher II","Gagner un total de 10 000 \xee\x81\x89 en vainquant des ennemis.",0,12,10000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
122,"Argent trop cher III","Gagner un total de 100 000 \xee\x81\x89 en vainquant des ennemis.",0,12,100000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
123,"Argent trop cher IV","Gagner un total de 1 000 000 \xee\x81\x89 en vainquant des ennemis.",0,12,1000000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
124,"Argent trop cher V","Gagner un total de 10 000 000 \xee\x81\x89 en vainquant des ennemis.",0,12,10000000,0,0,0,0,0,0,0,0,26001,0,49,5,1,0
125,"Le bonheur est dans le bl\xc3\xa9","Gagner un total de 100 000 000 \xee\x81\x89 en vainquant des ennemis.",0,12,100000000,0,0,0,0,0,0,0,12,207,0,49,10,1,0
126,"L'habit ne fait pas le templier","Parler \xc3\xa0 Jonathas, \xc3\xa0 Gridania, \xc3\xa9quip\xc3\xa9 d'un ensemble de templier (coiffe en mailles de templier, haubergeon de templier, solerets de templier et tassette de templier).",0,232,0,0,0,0,0,0,0,0,0,40039,1,17,5,1,4
127,"Le roi de la flibuste","Parler \xc3\xa0 Jonathas, \xc3\xa0 Gridania, \xc3\xa9quip\xc3\xa9 d'un ensemble de boucanier (tricorne de boucanier, chemise de boucanier, bottes de boucanier et \xc3\xa9charpe de boucanier).",0,233,0,0,0,0,0,0,0,0,0,40599,2,17,5,1,4
128,"Je fais le guignol","Parler \xc3\xa0 Jonathas, \xc3\xa0 Gridania, \xc3\xa9quip\xc3\xa9 d'un ensemble d'arlequin (chapeau d'arlequin, doublet armant d'arlequin, collants d'arlequin et ceinture d'arlequin).",0,234,0,0,0,0,0,0,0,0,0,40575,3,17,5,1,4
129,"L'arme fatale : Curtana et le Bouclier saint","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir Curtana et le Bouclier saint.",0,66656,0,0,0,0,0,0,0,0,2,30446,4,17,10,6,4
130,"L'arme fatale : Sphairai","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir les Sphairai.",0,66657,0,0,0,0,0,0,0,0,3,31034,5,17,10,6,4
131,"L'arme fatale : Bravura","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir Bravura.",0,66655,0,0,0,0,0,0,0,0,4,31440,6,17,10,6,4
132,"L'arme fatale : Gae bolg","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir le Gae bolg.",0,66658,0,0,0,0,0,0,0,0,5,31842,7,17,10,6,4
133,"L'arme fatale : Arc d'Art\xc3\xa9mis","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir l'Arc d'Art\xc3\xa9mis.",0,66661,0,0,0,0,0,0,0,0,6,32238,8,17,10,6,4
134,"L'arme fatale : Thyrse","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir le Thyrse.",0,66660,0,0,0,0,0,0,0,0,7,32626,10,17,10,6,4
135,"L'arme fatale : Sceptre \xc3\xa9toil\xc3\xa9","Accomplir la qu\xc3\xaate de restauration des armes antiques et obtenir le Sceptre \xc3\xa9toil\xc3\xa9.",0,66659,0,0,0,0,0,0,0,0,8,33012,11,17,10,6,4
136,"Toutes les cordes \xc3\xa0 son arme","Accomplir les neuf qu\xc3\xaates de restauration des armes antiques et obtenir tous les objets l\xc3\xa9gendaires correspondants.",0,129,130,131,132,133,134,135,597,598,1,2502,14,17,30,2,4
137,"Toucher du bois : Amateur","R\xc3\xa9aliser 50 synth\xc3\xa8ses de menuiserie de niveau 1 \xc3\xa0 10.",0,23,50,0,0,0,0,0,0,0,0,35001,1,22,5,1,3
138,"Toucher du bois : Recrue","R\xc3\xa9aliser 300 synth\xc3\xa8ses de menuiserie de niveau 11 \xc3\xa0 20.",0,24,300,0,0,0,0,0,0,0,0,35001,2,22,5,1,3
139,"Toucher du bois : Initi\xc3\xa9","R\xc3\xa9aliser 750 synth\xc3\xa8ses de menuiserie de niveau 21 \xc3\xa0 30.",0,25,750,0,0,0,0,0,0,0,0,35001,3,22,5,1,3
140,"Toucher du bois : Novice","R\xc3\xa9aliser 1 500 synth\xc3\xa8ses de menuiserie de niveau 31 \xc3\xa0 40.",0,26,1500,0,0,0,0,0,0,0,0,35001,4,22,5,1,3
141,"Toucher du bois : Qualifi\xc3\xa9","R\xc3\xa9aliser 3 000 synth\xc3\xa8ses de menuiserie de niveau 41 \xc3\xa0 50.",0,27,3000,0,0,0,0,0,0,0,17,35001,5,22,10,1,3
142,"Menuisier chevronn\xc3\xa9","Accomplir les cinq hauts faits de la s\xc3\xa9rie \xe2\x80\x9cToucher du bois\xe2\x80\x9d.",2326,137,138,139,140,141,0,0,0,0,0,35010,6,22,30,2,4
143,"C'est en forgeant... : Amateur","R\xc3\xa9aliser 50 synth\xc3\xa8ses de m\xc3\xa9tallurgie de niveau 1 \xc3\xa0 10.",0,28,50,0,0,0,0,0,0,0,0,35106,1,23,5,1,3
144,"C'est en forgeant... : Recrue","R\xc3\xa9aliser 300 synth\xc3\xa8ses de m\xc3\xa9tallurgie de niveau 11 \xc3\xa0 20.",0,29,300,0,0,0,0,0,0,0,0,35106,2,23,5,1,3
145,"C'est en forgeant... : Initi\xc3\xa9","R\xc3\xa9aliser 750 synth\xc3\xa8ses de m\xc3\xa9tallurgie de niveau 21 \xc3\xa0 30.",0,30,750,0,0,0,0,0,0,0,0,35106,3,23,5,1,3
146,"C'est en forgeant... : Novice","R\xc3\xa9aliser 1 500 synth\xc3\xa8ses de m\xc3\xa9tallurgie de niveau 31 \xc3\xa0 40.",0,31,1500,0,0,0,0,0,0,0,0,35106,4,23,5,1,3
147,"C'est en forgeant... : Qualifi\xc3\xa9","R\xc3\xa9aliser 3 000 synth\xc3\xa8ses de m\xc3\xa9tallurgie de niveau 41 \xc3\xa0 50.",0,32,3000,0,0,0,0,0,0,0,18,35106,5,23,10,1,3
148,"Forcen\xc3\xa9 de la forge","Accomplir les cinq hauts faits de la s\xc3\xa9rie \xe2\x80\x9cC'est en forgeant...\xe2\x80\x9d.",2353,143,144,145,146,147,0,0,0,0,0,35110,6,23,30,2,4
149,"Entre le marteau et l'enclume : Amateur","R\xc3\xa9aliser 50 synth\xc3\xa8ses d'armurerie de niveau 1 \xc3\xa0 10.",0,33,50,0,0,0,0,0,0,0,0,35203,1,24,5,1,3
150,"Entre le marteau et l'enclume : Recrue","R\xc3\xa9aliser 300 synth\xc3\xa8ses d'armurerie de niveau 11 \xc3\xa0 20.",0,34,300,0,0,0,0,0,0,0,0,35203,2,24,5,1,3
151,"Entre le marteau et l'enclume : Initi\xc3\xa9","R\xc3\xa9aliser 750 synth\xc3\xa8ses d'armurerie de niveau 21 \xc3\xa0 30.",0,35,750,0,0,0,0,0,0,0,0,35203,3,24,5,1,3
152,"Entre le marteau et l'enclume : Novice","R\xc3\xa9aliser 1 500 synth\xc3\xa8ses d'armurerie de niveau 31 \xc3\xa0 40.",0,36,1500,0,0,0,0,0,0,0,0,35203,4,24,5,1,3
153,"Entre le marteau et l'enclume : Qualifi\xc3\xa9","R\xc3\xa9aliser 3 000 synth\xc3\xa8ses d'armurerie de niveau 41 \xc3\xa0 50.",0,37,3000,0,0,0,0,0,0,0,19,35203,5,24,10,1,3
