37,"fledgling dodo","fledgling dodos","Summon your fledgling dodo minion. Properly trained not to eructate, regurgitate, expectorate, or flatulate.","Dodos mature extremely fast, going from fledgling to full-grown fryer in but a few short moons. This, coupled with the fact an adult female can lay up to seven eggs a sennight, makes this particular cloudkin the perfect option for\x02\x10\x01\x03feeding the hungry masses.\x02\x10\x01\x03","Lightning Drools over the\x02\x10\x01\x03Bismarck's Delightful\x02\x10\x01\x03Grilled Dodo!\x02\x10\x01\x03  - The Harbor Herald",0,0,0,1,0,0,,,455,0,4532,31,100,0,100,30,0,0,30,2,0,8,31,0,10,100,100,3,0,20,True,False
38,"coblyn larva","coblyn larvae","Summon your coblyn larva minion. Too dangerous to allow to grow any larger...too adorable to condemn to the furnace.","Coblyns will lay their eggs near ore deposits so that when the larvae emerge, they will have a ready supply of nourishment to form their protective outer carapaces. This is a slow process which involves dousing the ore in digestive\x02\x10\x01\x03fluid, waiting for it to clarify,\x02\x10\x01\x03then ingesting the ooze.","The lads go through gear\x02\x10\x01\x03faster'n a coblyn chewin'\x02\x10\x01\x03on a chunk of mythril.\x02\x10\x01\x03  - Wawarukka",0,0,0,1,0,0,,,456,0,4533,32,100,0,100,30,0,0,0,2,0,8,32,0,10,100,100,3,0,20,True,False
39,"wind-up aldgoat","wind-up aldgoats","Summon your wind-up aldgoat. No aldgoats were harmed in the making of this automaton.","While in Ishgardian folklore the aldgoat is used to represent greed and gluttony, the Dunesfolk believe the insatiable creatures are a symbol of wealth and prosperity, and will present aldgoat fetishes to families with newborn\x02\x10\x01\x03children.","A nice big aldgoat steak\x02\x10\x01\x03should put some color\x02\x10\x01\x03back in 'er cheeks.\x02\x10\x01\x03  - Lyngsath",0,0,0,1,0,0,,,457,0,4534,205,100,0,85,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
40,"fledgling apkallu","fledgling apkallus","Summon your fledgling apkallu minion. Will follow you until you give him a fish. Will continue to follow you after being given a fish.","While the hatchlings of other flightless cloudkin have been observed covered in a dull brown coat of down when they emerge from their eggs, apkallus enter the world covered in the same vivid green plumage they will bear for their entire\x02\x10\x01\x03lives.","Nesting hens do not spear\x02\x10\x01\x03a failed egg thief a score\x02\x10\x01\x03and a half times.\x02\x10\x01\x03  - Frandelont Raimdelle",0,0,0,1,0,0,,,458,0,4535,34,100,0,100,30,0,0,0,2,0,8,34,0,10,100,100,3,0,20,True,False
41,"goobbue sproutling","goobbue sproutlings","Summon your goobbue sproutling minion. Has been known to attack kittens for no apparent reason.","To achieve their cyclopean size, goobbues must maintain a daily diet of several times their own weight. Luckily, the seedkin are not finicky eaters, and will consume almost anything that cannot outrun them. If rumors are to be\x02\x10\x01\x03believed, this includes\x02\x10\x01\x03Lalafells.","These goobbues are wont\x02\x10\x01\x03to devour anything and\x02\x10\x01\x03everything.\x02\x10\x01\x03  - Aileen",0,0,0,1,0,0,,,459,0,4536,35,100,0,100,10,0,0,0,2,0,8,35,0,10,100,100,3,0,20,True,False
42,"bite-sized pudding","bite-sized puddings","Summon your bite-sized pudding minion. Not intended for consumption.","Unable to reproduce, puddings increase their number solely via mitosis. Because of this, it is widely believed that all Eorzea's puddings descended from a single entity\xe2\x94\x80a proto-pudding, if you will. This, however, leaves us with the question:\x02\x10\x01\x03whence did the first\x02\x10\x01\x03pudding come?","A talking...pudding?\x02\x10\x01\x03  - You",0,0,0,1,0,0,,,460,0,4537,36,100,0,100,30,0,0,0,2,0,8,36,0,10,100,100,3,0,20,True,False
43,"model vanguard","model vanguards","Summon your model vanguard minion. An exact 1:9 scale replica of a ceruleum-powered magitek vanguard (imperial pilot action figure not included).","Part of the Guildmaster Series, this high-quality replica is so exact in its rendition of the vanguard's build that Garlemald has banned the item's import into the empire's outlying provinces, for fear the data gleaned from it will be used by rebel\x02\x10\x01\x03forces still active in these\x02\x10\x01\x03lands.","I'd sooner face a vanguard\x02\x10\x01\x03while naked as my\x02\x10\x01\x03nameday!\x02\x10\x01\x03  - Flame Private",0,0,0,1,0,0,,,461,0,4538,221,100,0,100,30,0,0,0,1,0,8,0,0,10,100,100,3,0,20,True,False
44,"demon brick","demon bricks","Summon your demon brick minion. We are all better off not knowing what arcane magicks animate this ordinary stone block.","For many years, modern archaeologists did not understand how a seemingly primitive civilization without clockwork or steam technology could build the massive stone structures of Amdapor. Animated bricks, such as the one that\x02\x10\x01\x03has chosen to follow you,\x02\x10\x01\x03may be the missing link.","Underneath this gear, I'm\x02\x10\x01\x03built like a brick privy!\x02\x10\x01\x03  - Chachabi",0,0,0,1,0,0,,,462,0,4539,38,100,0,100,10,0,0,30,2,0,8,38,0,10,100,100,3,0,20,True,False
45,"mini mole","mini moles","Summon your mini mole minion. When not dining on a protein-rich diet of earthworms and grubs, he dreams of making mountains.","Snatched from its hill while still young by infamous naturalist Marcette Manne, this poor creature has suffered countless experiments filled with endless pokings, proddings, potations, and panaceas. Compared to that, following\x02\x10\x01\x03an adventurer around all\x02\x10\x01\x03day is a veritable vacation.","Hear me, you mole\x02\x10\x01\x03bastards? I am steel!\x02\x10\x01\x03  - Eager Red Swallow",0,0,0,1,0,0,,,463,0,4540,39,100,0,100,30,0,0,0,2,0,8,39,0,10,100,100,3,0,20,True,False
46,"tender lam","tender lambs","Summon your tender lamb minion. Mint jelly optional.","As if predestined, your path crossed with that of the tender lam's after she was brought to Eorzea from the dark reaches of the Far East by a hitsuji bugyo. Since then, you have been inseparable, the fluffy ball\x02\x10\x01\x03of fleece following your\x02\x10\x01\x03every footstep. ","But everywhere the little\x02\x10\x01\x03lambs went, lice were sure\x02\x10\x01\x03to go.\x02\x10\x01\x03  - Chartain",0,0,0,1,0,0,,,464,0,4541,70,100,0,100,30,0,0,0,2,0,10,40,0,10,100,100,3,0,20,True,False
47,"slime puddle","slime puddles","Summon your slime puddle minion. Fun for the whole family.","Once stepped upon, slime can be nigh on impossible to remove from the soles of boots, making the shapeless creatures a nuisance to those who mine the mountains in which slimes reside. The \x02\x1a\x02\x02\x03Encyclopedia Eorzea\x02\x1a\x02\x01\x03 recommends a\x02\x10\x01\x03squeeze of sun lemon to\x02\x10\x01\x03loosen their stony grip.","Silence the slimes, lest\x02\x10\x01\x03you succumb to the\x02\x10\x01\x03flames.\x02\x10\x01\x03  - Ancient Prover",0,0,0,1,0,0,,,465,0,4551,41,100,0,100,30,0,0,0,2,0,8,41,0,10,100,100,3,0,20,True,False
48,"kidragora","kidragoras","Summon your kidragora minion. Even in space, everyone can hear this seedkin scream.","One must take care when harvesting mandragoras, for if the roots are disturbed they will emit a high-pitched scream powerful enough to shatter glass over a malm away.","While little is known about\x02\x10\x01\x03them, what is known\x02\x10\x01\x03tends to be disturbing.\x02\x10\x01\x03  - Eorzean Naturalist",0,0,0,1,0,0,,,466,0,4542,42,100,0,90,20,0,30,0,2,0,8,42,0,10,100,100,3,0,20,True,False
