56,"Pointes",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
57,"R\xc3\xa9sistance \xc3\xa0 Lenteur","R\xc3\xa9duit la dur\xc3\xa9e de l'effet Lenteur.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,39
58,"R\xc3\xa9sistance \xc3\xa0 P\xc3\xa9trification",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
59,"R\xc3\xa9sistance \xc3\xa0 Paralysie",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
60,"R\xc3\xa9sistance \xc3\xa0 Silence","R\xc3\xa9duit la dur\xc3\xa9e de l'effet Silence.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,40
61,"R\xc3\xa9sistance \xc3\xa0 C\xc3\xa9cit\xc3\xa9","R\xc3\xa9duit la dur\xc3\xa9e de l'effet C\xc3\xa9cit\xc3\xa9.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,41
62,"R\xc3\xa9sistance \xc3\xa0 Poison","R\xc3\xa9duit la dur\xc3\xa9e de l'effet Poison.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,42
63,"R\xc3\xa9sistance \xc3\xa0 \xc3\x89tourdissement","R\xc3\xa9duit la dur\xc3\xa9e de l'effet \xc3\x89tourdissement.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,43
64,"R\xc3\xa9sistance \xc3\xa0 Sommeil","R\xc3\xa9duit la dur\xc3\xa9e de l'effet Sommeil.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,44
65,"R\xc3\xa9sistance \xc3\xa0 Entrave","R\xc3\xa9duit la dur\xc3\xa9e de l'effet Entrave.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,45
66,"R\xc3\xa9sistance \xc3\xa0 Pesanteur","R\xc3\xa9duit la dur\xc3\xa9e de l'effet Pesanteur.",14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,46
67,"R\xc3\xa9sistance \xc3\xa0 Glas",,14,0,14,14,14,14,14,14,0,0,0,0,14,14,28,56,0,28,70,42,42,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
68,"R\xc3\xa9sistance \xc3\xa0 l'usure",,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
69,"Gain accru de symbiose",,10,2,8,8,8,8,8,8,8,8,8,8,12,6,16,32,0,16,40,24,24,100,100,100,100,100,100,100,100,100,100,100,100,100,-1
70,"Habilet\xc3\xa9","Influence la progression r\xc3\xa9alis\xc3\xa9e lors d'un tour d'une synth\xc3\xa8se.",35,35,1,30,1,1,1,1,1,1,1,1,35,35,31,33,0,2,34,32,32,100,100,100,100,100,100,100,100,100,100,100,100,100,35
71,"Contr\xc3\xb4le","Influence la qualit\xc3\xa9 r\xc3\xa9alis\xc3\xa9e lors d'un tour d'une synth\xc3\xa8se.",20,20,10,10,10,10,10,10,1,1,1,1,20,20,20,40,0,20,50,30,30,100,100,100,100,100,100,100,100,100,100,100,100,100,36
72,"Collecte","Influence le taux auquel les objets sont r\xc3\xa9colt\xc3\xa9s.",35,20,1,20,15,1,10,1,1,1,1,1,35,35,21,46,0,11,47,45,31,100,100,100,100,100,100,100,100,100,100,100,100,100,37
73,"Discernement","Influence le taux auquel les objets de haute qualit\xc3\xa9 sont r\xc3\xa9colt\xc3\xa9s.",20,35,20,10,1,5,1,10,1,1,1,1,20,20,30,22,0,11,42,12,21,100,100,100,100,100,100,100,100,100,100,100,100,100,38
