49,"Medicated","Performance is being enhanced by a medicinal item.",16203,0,0,1,16,0,0,0,0,0,False,False
50,"Sprint","Movement speed is increased.",10101,0,0,1,0,0,0,0,0,0,False,False
51,"Strength Down","Strength is reduced.",15080,0,0,2,17,0,50,0,0,0,False,False
52,"Vitality Down","Vitality is reduced.",15082,0,0,2,17,0,50,0,0,0,False,False
53,"Physical Damage Up","Physical damage dealt is increased.",15050,0,0,1,16,0,1,0,0,0,False,False
54,"Physical Damage Down","Physical damage dealt is reduced.",15051,0,0,2,17,0,50,0,0,0,False,False
55,"Physical Vulnerability Down","Physical damage taken is reduced.",15052,0,0,1,16,0,1,0,0,0,False,False
56,"Physical Vulnerability Up","Physical damage taken is increased.",15053,0,0,2,17,0,50,0,0,0,False,False
57,"Magic Damage Up","Magic damage dealt is increased.",15054,0,0,1,16,0,1,0,0,0,False,False
58,"Magic Damage Down","Magic damage dealt is reduced.",15055,0,0,2,17,0,50,0,0,0,False,False
59,"Magic Vulnerability Down","Magic damage taken is reduced.",15056,0,0,1,16,0,1,0,0,0,False,False
60,"Magic Vulnerability Up","Magic damage taken is increased.",15057,0,0,2,17,0,50,0,0,0,False,False
61,"Damage Up","Damage dealt is increased.",15519,0,0,1,16,0,1,0,0,0,False,False
62,"Damage Down","Damage dealt is reduced.",15520,0,0,2,17,0,50,0,0,0,False,False
63,"Vulnerability Down","Damage taken is reduced.",15021,0,0,1,16,0,1,0,0,0,False,False
64,"Vulnerability Up","Damage taken is increased.",15020,0,0,2,17,0,50,0,0,0,False,False
65,"Critical Skill","All weaponskills are dealing critical damage.",15016,0,0,1,16,0,1,0,0,0,False,False
66,"Terror","Frozen with fear and unable to execute actions.",15516,0,0,2,18,0,100,0,0,0,True,False
67,"Leaden","Movement speed is reduced, and cannot be restored by normal means.",15518,0,0,2,4,126,100,1,0,0,True,False
68,"Drainstrikes","Auto-attacks are generating an Absorb HP effect.",15504,0,0,1,16,0,1,0,0,0,False,False
69,"Aspirstrikes","Auto-attacks are generating an Absorb MP effect.",15505,0,0,1,16,0,1,0,0,0,False,False
70,"Stunstrikes","Auto-attacks may stun target.",15506,0,0,1,16,0,1,0,0,0,False,False
71,"Rampart","Damage taken is reduced.",10152,0,0,1,16,0,0,0,0,0,False,False
72,"Convalescence","HP recovery via healing magic is increased.",10157,0,0,1,16,0,1,0,0,0,False,False
73,"Awareness","Cannot suffer critical damage.",10154,0,0,1,16,0,0,0,0,0,False,False
74,"Sentinel","Damage taken is reduced.",10151,0,0,1,16,0,0,0,0,0,False,False
75,"Tempered Will","Immune to knockback and draw-in effects.",10153,0,0,1,16,0,0,0,0,0,False,False
76,"Fight or Flight","Physical damage dealt is increased.",10155,0,0,1,16,0,0,0,0,0,False,False
77,"Bulwark","Block rate is increased.",10156,0,0,1,16,0,0,0,0,0,False,False
78,"Sword Oath","Auto-attacks are enhanced.",12505,0,0,1,16,0,0,0,0,0,True,True
79,"Shield Oath","Damage taken and dealt are reduced, while enmity and accuracy are increased.",12506,0,0,1,16,0,0,0,0,0,True,True
80,"Cover","Protecting a party member.",12501,0,0,1,16,0,100,0,0,0,False,True
81,"Covered","Under the protection of a party member.",12502,0,0,1,16,0,100,0,0,0,False,True
82,"Hallowed Ground","Impervious to most attacks.",12504,0,0,1,16,0,70,0,0,1,False,False
83,"Foresight","Defense is increased.",10252,0,0,1,16,0,0,0,0,0,False,False
84,"Bloodbath","Physical attacks generate HP equal to a portion of damage dealt.",10251,0,0,1,16,0,0,0,0,0,False,False
85,"Maim","Damage dealt is increased.",10262,0,0,1,16,0,0,0,0,0,False,False
86,"Berserk","Attack power is enhanced. Will be unable to use weaponskills for several seconds after effect ends.",10253,0,0,1,16,0,0,0,0,0,False,False
87,"Thrill of Battle","Maximum HP is increased.",10254,0,0,1,16,0,5,0,0,0,False,False
88,"Holmgang","Unable to move until effect fades.",10255,0,0,2,17,0,100,0,0,0,True,False
89,"Vengeance","Inflicting a portion of sustained damage back to its source.",10256,0,0,1,16,0,1,0,0,0,False,False
90,"Storm's Eye","Slashing resistance and HP recovery via healing magic are reduced.",10263,0,0,2,17,0,50,0,0,0,False,False
91,"Defiance","Maximum HP, HP recovery, accuracy, and enmity are increased, while damage dealt is reduced. Using certain actions will incur Wrath.",12551,0,0,1,16,0,0,0,0,0,True,True
92,"Unchained","Damage penalty inflicted by Defiance is nullified.",12552,0,0,1,16,0,0,0,0,0,False,False
93,"Wrath","Chance to parry is increased.",10257,0,0,1,16,139,0,0,0,0,False,False
94,"Wrath II","Chance to parry is increased.",10258,0,0,1,16,139,0,0,0,0,False,False
95,"Wrath III","Chance to parry is increased.",10259,0,0,1,16,139,0,0,0,0,False,False
96,"Wrath IV","Chance to parry is increased.",10260,0,0,1,16,139,0,0,0,0,False,False
97,"Infuriated","Chance to parry is increased.",10261,0,0,1,16,139,0,0,0,0,False,False
98,"Dragon Kick","Blunt resistance and intelligence are reduced.",10215,0,0,2,17,0,50,0,0,0,False,False
99,"Featherfoot","Evasion is enhanced.",10201,0,0,1,16,0,0,0,0,0,False,False
100,"Internal Release","Critical hit rate is increased.",10204,0,0,1,16,0,0,0,0,0,False,False
101,"Twin Snakes","Damage dealt is increased.",10216,0,0,1,16,0,0,0,0,0,False,False
102,"Mantra","HP recovery via healing magic is increased.",10206,0,0,1,16,0,5,0,0,0,False,False
103,"Fists of Fire","Damage dealt is increased.",10202,528,0,1,16,0,0,0,0,0,True,True
104,"Fists of Earth","Damage taken is reduced.",10203,528,0,1,16,0,0,0,0,0,True,True
105,"Fists of Wind","Movement speed is increased.",12526,528,0,1,16,0,0,0,0,0,True,True
106,"Touch of Death","Organs are failing, causing damage over time.",10211,0,0,2,17,0,10,0,0,0,False,False
107,"Opo-opo Form","Employing the opo-opo fighting stance.",10212,528,0,1,16,0,0,0,0,0,False,True
108,"Raptor Form","Employing the raptor fighting stance.",10213,528,0,1,16,0,0,0,0,0,False,True
109,"Coeurl Form","Employing the coeurl fighting stance.",10214,528,0,1,16,0,0,0,0,0,False,True
110,"Perfect Balance","Employing all three pugilistic fighting stances\xe2\x94\x80opo-opo, raptor, and coeurl.",10217,528,0,1,16,0,0,0,0,0,False,True
111,"Greased Lightning","Damage dealt and attack speed are increased.",10207,0,0,1,16,146,0,0,0,0,False,True
112,"Greased Lightning II","Damage dealt and attack speed are increased.",10208,0,0,1,16,147,0,0,0,0,False,True
113,"Greased Lightning III","Damage dealt and attack speed are increased.",10209,0,0,1,16,148,0,0,0,0,False,True
114,"Keen Flurry","Chance to parry is increased.",10301,0,0,1,16,0,0,0,0,0,False,False
115,"Heavy Thrust","Damage dealt is increased.",10306,0,0,1,16,0,0,0,0,0,False,False
116,"Life Surge","Next weaponskill will result in a critical hit with resulting damage being absorbed as HP.",10302,0,0,1,16,0,0,0,0,0,False,False
117,"Blood for Blood","Increasing damage dealt while increasing damage taken.",10304,0,0,1,16,0,0,0,0,0,False,False
118,"Chaos Thrust","Wounds are bleeding, causing damage over time.",10307,0,0,2,17,0,10,0,0,0,False,False
119,"Phlebotomize","Wounds are bleeding, causing damage over time.",10305,0,0,2,17,0,10,0,0,0,False,False
120,"Power Surge","Damage is increased for next Jump or Spineshatter Dive.",10303,0,0,1,16,0,0,0,0,0,False,False
121,"Disembowel","Piercing resistance is reduced.",12576,0,0,2,17,0,50,0,0,0,False,False
122,"Straighter Shot","Next Straight Shot will result in a critical hit.",10365,0,0,1,16,0,0,0,0,0,False,False
123,"Hawk's Eye","Dexterity is increased and all attacks are guaranteed to land.",10351,0,0,1,16,0,0,0,0,0,False,False
124,"Venomous Bite","Toxins are causing damage over time.",10352,0,0,2,1,0,10,0,0,0,False,False
125,"Raging Strikes","Damage dealt is increased.",10354,0,0,1,16,0,0,0,0,0,False,False
126,"Physical Vulnerability Up","Physical damage taken is increased.",17101,0,8,2,17,0,100,0,0,0,False,False
127,"Quelling Strikes","Enmity generation is reduced.",10355,0,0,1,16,0,0,0,0,0,False,False
128,"Barrage","Striking multiple times per weaponskill.",10356,0,0,1,16,0,0,0,0,0,False,False
129,"Windbite","Wounds are exposed to the elements, causing wind damage over time.",10360,0,0,2,17,0,10,0,0,0,False,False
130,"Straight Shot","Critical hit rate is increased.",10361,0,0,1,16,0,0,0,0,0,False,False
131,"Downpour of Death","Next Rain of Death will not require any TP.",12607,0,0,1,16,0,0,0,0,0,False,False
132,"Quicker Nock","Next Quick Nock will not require any TP.",10362,0,0,1,16,0,0,0,0,0,False,False
133,"Swiftsong","Movement speed of self and nearby party members is increased.",10358,0,0,1,16,0,1,0,0,0,True,True
134,"Swiftsong","Movement speed is increased.",10357,0,0,1,16,0,0,0,0,0,True,True
135,"Mage's Ballad","Using MP to gradually restore the MP of nearby party members. Damage dealt is reduced.",12603,0,0,1,16,0,1,0,0,0,True,True
136,"Mage's Ballad","Restoring MP over time.",12602,0,0,1,16,0,0,0,0,0,True,True
137,"Army's Paeon","Using MP to gradually refresh the TP of self and nearby party members. Damage dealt is reduced.",12605,0,0,1,16,0,1,0,0,0,True,True
138,"Army's Paeon","Gradually regenerating TP.",12604,0,0,1,16,0,0,0,0,0,True,True
139,"Foe Requiem","Using MP to lower the magic resistances of nearby enemies.",12606,0,0,1,16,0,0,0,0,0,True,True
140,"Foe Requiem","All magic resistances are reduced.",12608,0,0,2,17,0,50,0,0,0,True,True
141,"Battle Voice","The effectiveness of songs is increased.",12601,0,0,1,16,0,0,0,0,0,False,False
142,,,0,0,0,0,0,0,0,0,0,0,False,False
143,"Aero","Taking wind damage over time.",10403,0,0,2,17,0,10,0,0,0,False,False
144,"Aero II","Taking wind damage over time.",10409,0,0,2,17,0,10,0,0,0,False,False
145,"Cleric Stance","INT and MND ratings are swapped, while increasing potency of attack magic and reducing potency of healing magic.",10402,0,0,1,16,0,0,0,0,0,True,True
146,"Protect","Both physical and magic defense are enhanced.",10405,0,0,1,16,0,1,0,0,0,False,False
147,"Protect","Both physical and magic defense are enhanced.",10405,0,0,1,16,0,1,0,0,0,False,False
148,"Raise","Teetering on the brink of consciousness.",10406,0,0,1,16,0,100,0,0,0,False,False
149,"Stun","Unable to execute actions.",15004,0,0,2,3,0,100,0,0,0,True,False
150,"Medica II","Regenerating HP over time.",10413,0,0,1,16,0,5,0,0,0,False,False
151,"Stoneskin","Lithified flesh is absorbing damage.",10401,0,0,1,16,0,30,0,0,0,False,False
152,"Stoneskin (Physical)","Lithified flesh is absorbing physical damage.",15041,0,0,1,16,0,30,0,0,0,True,False
153,"Stoneskin (Magical)","Lithified flesh is absorbing magic damage.",15042,0,0,1,16,0,30,0,0,0,True,False
154,"Shroud of Saints","Restoring MP over time.",10408,0,0,1,16,0,0,0,0,0,False,False
155,"Freecure","Next Cure II will not require any MP to cast.",10410,0,0,1,16,0,0,0,0,0,False,False
156,"Overcure","Next Cure III will cost half MP.",10411,0,0,1,16,0,0,0,0,0,False,False
157,"Presence of Mind","Spell cast times, recast times, and auto-attack delay are reduced.",12627,0,0,1,16,0,0,0,0,0,False,False
158,"Regen","Regenerating HP over time.",12626,0,0,1,16,0,5,0,0,0,False,False
159,"Divine Seal","HP recovery via healing magic is increased.",10407,0,0,1,16,0,0,0,0,0,False,False
160,"Surecast","Next spell cannot be interrupted by taking damage.",10452,0,0,1,16,0,0,0,0,0,False,False
161,"Thunder","Taking lightning damage over time.",10457,0,0,2,17,0,10,0,0,0,False,False
162,"Thunder II","Taking lightning damage over time.",10458,0,0,2,17,0,10,0,0,0,False,False
163,"Thunder III","Taking lightning damage over time.",10459,0,0,2,17,0,10,0,0,0,False,False
164,"Thundercloud","Next Thunder, Thunder II, or Thunder III will add its full damage over time amount to its initial damage, require no time to cast, and cost no MP.",10461,0,0,1,16,0,0,0,0,0,False,False
165,"Firestarter","Next Fire III will require no time to cast and cost no MP.",10460,0,0,1,16,0,0,0,0,0,False,False
166,"Succor","Next Succor will cost no MP.",12804,0,0,1,16,0,0,0,0,0,False,False
167,"Swiftcast","Next spell will require no time to cast.",10454,0,0,1,16,0,0,0,0,0,False,False
168,"Manaward","An aetherial barrier is preventing magic damage.",10456,0,0,1,16,0,0,0,0,0,False,False
169,"Manawall","An aetherial barrier is preventing physical damage.",12651,0,0,1,16,0,0,0,0,0,False,False
170,"Apocatastasis","Magic damage taken is reduced.",10451,0,0,1,16,0,5,0,0,0,False,False
171,"Ekpyrosis","Unable to receive Apocatastasis.",12652,0,0,2,17,0,50,0,0,0,False,False
172,"Infirmity","HP recovery via healing magic and actions is reduced.",15531,0,0,2,17,0,50,0,0,0,False,False
173,"Astral Fire","Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage. MP regeneration has stopped.",10463,0,0,1,16,140,0,0,0,0,False,True
174,"Astral Fire II","Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage. MP regeneration has stopped.",10464,0,0,1,16,141,0,0,0,0,False,True
175,"Astral Fire III","Aetherial balance of mind and spirit is leaning astrally. Fire-aspected spells require more MP, but do more damage. Ice-aspected spells require less MP, but do less damage, and casting times are halved. MP regeneration has stopped.",10465,0,0,1,16,142,0,0,0,0,False,True
176,"Umbral Ice","Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage. MP regeneration has quickened.",10466,0,0,1,16,143,0,0,0,0,False,True
177,"Umbral Ice II","Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage. MP regeneration has quickened.",10467,0,0,1,16,144,0,0,0,0,False,True
178,"Umbral Ice III","Aetherial balance of mind and spirit is leaning umbrally. Fire-aspected spells require less MP, but do less damage, and their casting times are halved. MP regeneration has quickened.",10468,0,0,1,16,145,0,0,0,0,False,True
179,"Bio","Contagions are spreading, causing damage over time.",10504,0,0,2,17,0,10,0,0,0,False,False
180,"Miasma","Lungs are failing, causing damage over time.",10506,0,0,2,17,0,10,0,0,0,False,False
181,"Disease","Movement speed and HP recovered via healing magic and actions are reduced.\x02\x10\x01\x03\xe2\x80\xbbMovement speed unaffected in PvP.",15014,0,0,2,17,0,100,0,0,4,False,False
182,"Virus","Motor skills are hampered, causing reduced strength and dexterity.",10510,0,0,2,17,0,50,0,0,0,False,False
183,"Fever","Head is burning, causing reduced mind and intelligence.",10511,0,0,2,17,0,50,0,0,0,False,False
184,"Sustain","Regenerating HP over time.",10508,0,0,1,16,0,5,0,0,0,False,False
185,"Eye for an Eye","Chance that next hit suffered will lower the attacker's damage dealt.",10512,0,0,1,16,0,30,0,0,0,False,False
186,"Eye for an Eye","Damage dealt is reduced.",10513,0,0,2,17,0,50,0,0,0,False,False
187,"Rouse","Damage and healing magic potency are increased.",10509,0,0,1,16,0,30,0,0,0,False,False
188,"Miasma II","Contagions are spreading, causing damage over time.",10507,0,0,2,17,0,10,0,0,0,False,False
189,"Bio II","Lungs are failing, causing damage over time.",10505,0,0,2,17,0,10,0,0,0,False,False
190,"Shadow Flare","Burning shadows dance across the ground, dealing unaspected damage to any who tread upon it.",10514,0,0,1,16,0,0,0,0,0,False,True
191,"Malady","HP recovery via healing magic and actions is reduced.",15531,0,0,2,17,0,50,0,0,0,False,False
192,"Spur","Attack power and attack magic potency are increased.",12679,0,0,1,16,0,0,0,0,0,False,False
193,"Slow","Weaponskill recast time, spell recast time, and auto-attack delay are increased.",15009,0,0,2,13,0,50,0,0,0,True,False
194,"Shield Wall","Damage taken is reduced.",16401,0,0,1,16,0,0,0,0,0,False,False
195,"Mighty Guard","Damage taken is reduced.",16401,0,0,1,16,0,0,0,0,0,False,False
196,"Last Bastion","Damage taken is reduced.",16401,0,0,1,16,0,0,0,0,0,False,False
197,"Blaze Spikes","Fire spikes are damaging attackers.",15508,0,0,1,16,0,1,0,0,0,False,False
198,"Ice Spikes","Ice spikes are damaging and sometimes slowing down attackers.",15501,0,0,1,16,0,1,0,0,0,False,False
199,"Shock Spikes","Lightning spikes are damaging and sometimes stunning attackers.",15502,0,0,1,16,0,1,0,0,0,False,False
200,"Physical Vulnerability Up","Physical damage taken is increased.",17101,0,4,2,17,0,100,0,0,0,False,False
201,"Stun","Unable to execute actions.",15004,0,0,2,3,0,100,0,0,0,True,False
202,"Vulnerability Up","Damage taken is increased.",17101,0,8,2,17,0,100,0,0,0,False,False
203,"Boost","Attack power on next special technique is increased.",15507,0,0,1,16,0,0,0,0,0,False,False
204,"Enfire","Fire damage added to auto-attacks.",15509,0,0,1,16,0,0,0,0,0,False,False
205,"Enblizzard","Ice damage added to auto-attacks.",15510,0,0,1,16,0,0,0,0,0,False,False
206,"Enaero","Wind damage added to auto-attacks.",15511,0,0,1,16,0,0,0,0,0,False,False
207,"Enstone","Earth damage added to auto-attacks.",15512,0,0,1,16,0,0,0,0,0,False,False
208,"Enthunder","Lightning damage added to auto-attacks.",15513,0,0,1,16,0,0,0,0,0,False,False
209,"Enwater","Water damage added to auto-attacks.",15514,0,0,1,16,0,0,0,0,0,False,False
210,"Doom","Certain death when counter reaches zero.",15503,0,0,2,9,0,200,0,0,0,False,False
211,"Sharpened Knife","Damage dealt by next Lateral Slash is increased.",15515,0,0,1,16,0,100,0,0,0,True,False
212,"True Sight","Able to see through the levequest target's glamour.",15076,0,0,2,17,0,0,0,0,0,True,False
213,"Pacification","The target is pacified and will no longer attack.",16301,0,0,2,17,0,0,0,0,0,True,False
214,"Agitation","Excited by failed pacification. Attack power and attack magic potency are enhanced.",16302,0,0,1,16,0,0,0,0,0,False,False
215,"Damage Down","Damage dealt is reduced.",15520,0,0,2,17,0,50,0,0,0,True,False
216,"Paralysis","Deadened nerves are sometimes preventing the execution of actions.",15006,0,0,2,5,0,100,0,0,0,False,False
217,"Triangulate","Able to locate mature trees and lush vegetation.",11051,0,0,1,16,0,0,0,0,0,True,False
218,"Gathering Rate Up","Chance of obtaining an item while gathering is increased.",16002,0,0,1,16,0,0,0,0,0,True,True
219,"Gathering Yield Up","Number of items obtained while gathering is increased.",16003,0,0,1,16,0,0,0,0,0,True,True
220,"Gathering Fortune Up","Chance of obtaining an HQ item while gathering is increased.",16004,0,0,1,16,0,0,0,0,0,True,True
221,"Truth of Forests","Able to locate unspoiled mature trees and lush vegetation.",11057,0,0,1,16,0,0,0,0,0,True,False
222,"Truth of Mountains","Able to locate unspoiled mineral deposits and rocky outcrops.",11007,0,0,1,16,0,0,0,0,0,True,False
223,"Byregot's Ward","Affinity to the element lightning is increased while gathering.",11054,0,0,1,16,0,0,0,0,0,True,True
224,"Nophica's Ward","Affinity to the element earth is increased while gathering.",11055,0,0,1,16,0,0,0,0,0,True,True
225,"Prospect","Able to locate mineral deposits and rocky outcrops.",11001,0,0,1,16,0,0,0,0,0,True,False
226,"Haste","Weaponskill recast time, spell recast time, and auto-attack delay are reduced.",15008,0,0,1,16,0,1,0,0,0,True,False
227,"Seduced","Enthralled by an irresistible force and unable to act of your own volition.",15552,0,0,2,17,129,100,0,0,0,True,False
228,"Menphina's Ward","Affinity to the element ice is increased while gathering.",11004,0,0,1,16,0,0,0,0,0,True,True
229,"Nald'thal's Ward","Affinity to the element fire is increased while gathering.",11005,0,0,1,16,0,0,0,0,0,True,True
230,"Llymlaen's Ward","Affinity to the element wind is increased while gathering.",11056,0,0,1,16,0,0,0,0,0,True,True
231,"Thaliak's Ward","Affinity to the element water is increased while gathering.",11006,0,0,1,16,0,0,0,0,0,True,True
232,"Preparation","Able to recognize the conditions for obtaining HQ items while gathering.",16005,0,0,1,16,0,0,0,0,0,True,False
233,"Arbor Call","Surveying the land for the nearest mature tree or lush vegetation.",11052,0,0,1,16,0,0,0,0,0,False,False
234,"Lay of the Land","Surveying the land for the nearest mineral deposit or rocky outcrop.",11002,0,0,1,16,0,0,0,0,0,False,False
235,"Windburn","Sustaining wind damage over time.",15526,0,0,2,17,0,10,0,0,0,False,False
236,"Choco Beak","Bleeding HP over time.",15522,0,0,2,17,0,10,0,0,0,False,False
237,"Choco Regen","Regenerating HP over time.",12626,0,0,1,16,0,5,0,0,0,False,False
238,"Choco Surge","HP recovery via healing magic is increased.",15058,0,0,1,16,0,0,0,0,0,False,False
239,"The Echo","Maximum HP and damage dealt are increased.",16207,0,0,1,16,0,0,0,0,0,True,False
240,"Heavy","Movement speed is reduced.",15002,0,0,2,4,0,100,1,0,0,False,False
241,"Blessing of Light","Bathed in the light of the Mothercrystal.",15548,0,0,1,16,0,100,0,0,0,True,True
242,"Arbor Call II","Surveying the land for the highest-level mature tree or lush vegetation.",11053,0,0,1,16,0,0,0,0,0,False,False
243,"Lay of the Land II","Surveying the land for the highest-level mineral deposit or rocky outcrop.",11003,0,0,1,16,0,0,0,0,0,False,False
244,"Fracture","Wounds are bleeding, causing damage over time.",10264,0,0,2,17,0,10,0,0,0,False,False
245,"Sanction","Receiving the gear-enhancing benefits of a Grand Company sanction.",16206,0,0,1,16,0,0,0,0,0,False,True
246,"Demolish","Internal bleeding is causing damage over time.",10218,0,0,2,17,0,10,0,0,0,False,False
247,"Rain of Death","Evasion is reduced.",12609,0,0,2,17,0,50,0,0,0,False,False
248,"Circle of Scorn","Wounds are bleeding, causing damage over time.",10158,0,0,2,17,0,10,0,0,0,False,False
249,"Flaming Arrow","The ground is ablaze, dealing fire damage to any who tread upon it.",10363,0,0,1,16,0,0,0,0,0,False,True
250,"Burns","Sustaining fire damage over time.",15524,0,0,2,17,0,10,0,0,0,False,False
251,"Inner Quiet","Receiving a bonus to control with every increase in quality.",17321,0,11,1,16,0,0,0,0,0,True,True
252,"Waste Not","Durability loss is reduced by half.",11701,0,0,1,16,0,0,0,0,0,True,True
253,"Steady Hand","Action success rate is increased by 20%.",11551,0,0,1,16,0,0,0,0,0,True,True
254,"Great Strides","Efficiency of next Touch action is doubled.",16105,0,0,1,16,0,0,0,0,0,True,True
255,"Ingenuity","Recipe level is slightly reduced.",11552,0,0,1,16,0,0,0,0,0,True,True
256,"Ingenuity II","Recipe level is reduced.",11553,0,0,1,16,0,0,0,0,0,True,True
257,"Waste Not II","Durability loss is reduced by half.",11702,0,0,1,16,0,0,0,0,0,True,True
258,"Manipulation","Receiving 10 points of durability after each step.",11651,0,0,1,16,0,0,0,0,0,True,True
259,"Innovation","Control is increased by 50%.",11652,0,0,1,16,0,0,0,0,0,True,True
260,"Reclaim","90% chance that materials will not be lost in the event of botched synthesis.",11851,0,0,1,16,0,0,0,0,0,True,True
261,"Comfort Zone","Regaining 8 CP after each step.",11801,0,0,1,16,0,0,0,0,0,True,True
262,"Steady Hand II","Action success rate is increased by 30%.",11852,0,0,1,16,0,0,0,0,0,True,True
263,"Damage Up","Damage dealt is increased.",15519,0,0,1,16,0,1,0,0,0,False,False
264,"Flesh Wound","Wounds dealt by a slashing weapon are bleeding, causing damage over time.",15521,0,0,2,17,0,10,0,0,0,False,False
265,"Stab Wound","Wounds dealt by a piercing weapon are bleeding, causing damage over time.",15522,0,0,2,17,0,10,0,0,0,False,False
