32,"Rhitahtyn","Rhitahtyn",bxe2\x80\x9cJe n'ai pas pour habitude de d\xc3\xa9gainer mon arme pour rien, mais si tu refuses d'entendre raison... au nom du g\xc3\xa9n\xc3\xa9ral Gaius van Baelsar, moi, Rhitahtyn sas Arvina, je t'ex\xc3\xa9cuterai\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
33,"Biggs & Wedge","Biggs & Wedge",bxe2\x80\x9cNe nous oubliez pas, Patron\x02\x1d\x01\x03!\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cCette exp\xc3\xa9dition incarne la raison d'\xc3\xaatre des Forges de Garlond. \xc3\x89tant vos employ\xc3\xa9s, nous comptons bien participer \xc3\xa0 cette aventure jusqu'au bout.\xe2\x80\x9d",0,0,0,1,0,1
34,"Gerolt","Gerolt",bxe2\x80\x9cQue le grand cric me croque\x02\x1d\x01\x03! M\xc3\xaame dans mes r\xc3\xaaves les plus alcoolis\xc3\xa9s j'aurais jamais pu imaginer qu'tu puisses mettre la main sur une relique d'arme antique\x02\x1d\x01\x03!\x02\x1d\x01\x03... Bon, va falloir que j'pr\xc3\xa9pare mes outils alors. Pfff, quelle gal\xc3\xa8re...\xe2\x80\x9d",0,0,0,1,0,1
35,"Frixio","Frixio",bxe2\x80\x9cIl y a quelque temps, des Imp\xc3\xa9riaux ont fait leur apparition dans la for\xc3\xaat.\x02\x10\x01\x03J'\xc3\xa9tais parti dans le but de les surveiller et d\xc3\xa9couvrir ce qu'ils mijotaient.\xe2\x80\x9d",0,0,0,1,0,1
36,"Mutamix","Mutamix",bxe2\x80\x9cPshhh... Mutamix sait fusionner les mat\xc3\xa9rias pour en obtenir une diff\xc3\xa9rente, une plus jolie. Mutamix appelle \xc3\xa7a la \x02\x1a\x02\x02\x03transmat\xc3\xa9rialisation\x02\x1a\x02\x01\x03\x02\x1d\x01\x03! Si l'aventurier apporte cinq mat\xc3\xa9rias, Mutamix lui fera une d\xc3\xa9monstration.\xe2\x80\x9d",0,0,0,1,0,1
37,"Memeroon","Memeroon","\xe2\x80\x9cMemeroon vouuuloir plein clic-clic pour ouuuvrir boutiques\x02\x1d\x01\x03! Ouvrir pluuus de boutiques. Beaucouuup, beaucouuup de boutiques\x02\x1d\x01\x03! Et Memeroon devenir tr\xc3\xa8s riche\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
38,"b\xc3\xa9h\xc3\xa9moth","0","Les premiers t\xc3\xa9moignages de personnes ayant observ\xc3\xa9 ces b\xc3\xaates \xc3\xa0 la musculature saillante co\xc3\xafncident avec l'av\xc3\xa8nement de la 7e \xc3\xa8re ombrale. Les \xc3\xa9rudits pensent d'ailleurs qu'il s'agirait de rejetons du Primordial Bahamut, ce qui leur vaut le nom de \xe2\x80\x9cb\xc3\xa9h\xc3\xa9moths\xe2\x80\x9d. Mis \xc3\xa0 part leur apparence physique, le comportement et la biologie de ces cr\xc3\xa9atures restent entour\xc3\xa9s de myst\xc3\xa8re.",0,0,0,1,0,0
39,"Gilgamesh & Enkidu","Gilgamesh & Enkidu",bxe2\x80\x9cMon nom est Gilgamesh, au fait. Enchant\xc3\xa9\x02\x1d\x01\x03! Lui, c'est Enkidu, mon fid\xc3\xa8le compagnon. Comme je me sentais seul durant mes voyages, j'ai attrap\xc3\xa9 ce coq et j'ai teint ses plumes, puis je lui ai donn\xc3\xa9 le nom d'un ancien camarade.\xe2\x80\x9d",0,0,0,1,0,1
40,"Ifrit","Ifrit","Primordial r\xc3\xa9v\xc3\xa9r\xc3\xa9 par les Amalj'aa, le Seigneur des flammes Ifrit prend g\xc3\xa9n\xc3\xa9ralement la forme d'une cr\xc3\xa9ature ardente et terrifiante, dont les griffes incandescentes peuvent faire fondre n'importe quel m\xc3\xa9tal et dont les cornes menacent d'embraser les cieux. Ceux qui ont eu la folie de l'affronter ont fini br\xc3\xbbl\xc3\xa9s par sa furie inextinguible ou ont rejoint les rangs de subjugu\xc3\xa9s qui lui ob\xc3\xa9issent.",0,0,1,1,0,1
41,"Titan","Titan","Souvent appel\xc3\xa9 l'\xc3\x89branleur des terres ou le Marteleur du sol, Titan est le dieu auquel les Kobolds vouent un culte. Prenant l'apparence d'un effrayant et massif g\xc3\xa9ant, il consid\xc3\xa8re ces hommes-taupes comme ses enfants et n'h\xc3\xa9site pas \xc3\xa0 faire trembler les montagnes de toute sa col\xc3\xa8re pour \xc3\xa9craser sous la roche tous ceux qui osent les attaquer.",0,0,0,1,0,1
42,"Garuda","Garuda","D\xc3\xa9esse tut\xc3\xa9laire des Ixali, Garuda, que l'on appelle aussi la Souffleuse de rafales, se distingue des autres Primordiaux par sa capacit\xc3\xa9 destructrice \xc3\xa0 contr\xc3\xb4ler l'air et les vents autour d'elle. R\xc3\xa9put\xc3\xa9e pour sa grande cruaut\xc3\xa9, elle r\xc3\xa9clame r\xc3\xa9guli\xc3\xa8rement des sacrifices et des offrandes de sang, au point que ses fid\xc3\xa8les lui vouent un culte m\xc3\xaal\xc3\xa9 de crainte.",0,0,0,1,1,1
43,"Moggle Mog XII","Moggle Mog XII","Ce Mog de taille pour le moins honorable serait l'incarnation du l\xc3\xa9gendaire monarque qui a autrefois guid\xc3\xa9 son peuple du ciel vers le monde des humains, et aurait \xc3\xa9t\xc3\xa9 invoqu\xc3\xa9 en \xc3\x89orz\xc3\xa9a par un groupe de ces cr\xc3\xa9atures poilues qui s'appellent eux-m\xc3\xaames les Vassaux du Roi. Bien qu'il soit d\xc3\xa9crit comme \xe2\x80\x9cbon\xe2\x80\x9d, sa magnanimit\xc3\xa9 ne semble \xc3\xaatre dirig\xc3\xa9e que vers ses fid\xc3\xa8les sujets.",0,0,0,1,0,1
44,"Raya-O-Senna & A-Ruhn-Senna","Raya-O-Senna & A-Ruhn-Senna",bxe2\x80\x9cSi j'avais su, j'aurais demand\xc3\xa9 une escorte. \xc3\x80 nous seuls, on ne va jamais venir \xc3\xa0 bout de ces monstres\x02\x1d\x01\x03! Ils sont trop nombreux\x02\x1d\x01\x03!\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cMais, ma s\xc5\x93ur, nous ne pouvons pas renoncer\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
45,"Godbert","Godbert",bxe2\x80\x9cJe suis Godbert, l'orf\xc3\xa8vre le plus bal\xc3\xa8ze d'\xc3\x89orz\xc3\xa9a, et un parfait gentilhomme. Je r\xc3\xa9coltais tranquillement des mat\xc3\xa9riaux dans le coin avant que vous ne vous fassiez remarquer. Comment connaissez-vous la danse ultra-secr\xc3\xa8te de ma famille, les Manderville\x02\x1d\x01\x03? La seule personne qui aurait pu vous l'apprendre est... Non, ce n'est pas possible...\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
46,"Thancred","Thancred",bxe2\x80\x9cQuand je vois une jolie femme, les mots affluent en moi comme une vague d\xc3\xa9ferlante, ils inondent mon \xc3\xaatre d'une chaleur sensuelle indicible...\xe2\x80\x9d",0,0,0,1,0,1
47,"Nero","Nero",bxe2\x80\x9cLorsque tu as finalement d\xc3\xa9sert\xc3\xa9 l'Empire, j'ai su que le destin me souriait enfin, Garlond... Mais il a fallu qu'en disparaissant, tu deviennes une l\xc3\xa9gende aux yeux des gens\x02\x1d\x01\x03! Au lieu de maudire ton nom pour ta trahison, ils gardent une bonne image de toi\x02\x1d\x01\x03! Et aujourd'hui \x02\x1a\x02\x02\x03encore\x02\x1a\x02\x01\x03, tu restes le jeune g\xc3\xa9nie de magitek\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
48,"Papalymo & Yda","Papalymo & Yda",bxe2\x80\x9cJe suis Papalymo, et le moulin \xc3\xa0 paroles, c'est...\xe2\x80\x9d\x02\x10\x01\x03\xe2\x80\x9cMoi, c'est Yda\x02\x1d\x01\x03! Enchant\xc3\xa9e\x02\x1d\x01\x03!\xe2\x80\x9d",0,0,0,1,0,1
49,"Y'shtola","Y'shtola",bxe2\x80\x9cJe savais que nos routes finiraient par se recroiser, mais j'ignorais que nos destins seraient si \xc3\xa9troitement li\xc3\xa9s. Nous aurons certainement l'occasion de reparler de \xc3\xa7a plus en d\xc3\xa9tail prochainement. Pour l'instant, tu dois en finir avec cette affaire.\xe2\x80\x9d",0,0,0,1,1,1
50,"Urianger","Urianger",bxe2\x80\x9cL'Histoire est une chose assez fascinante, n'est-ce pas\x02\x1d\x01\x03? La gloire d'une nation apporte la souffrance d'une autre. Et celui qui pour certains est un grand h\xc3\xa9ros s'av\xc3\xa8re \xc3\xaatre un ignoble monstre pour d'autres. Loin de moi l'id\xc3\xa9e d'\xc3\xa9voquer des lieux communs, mais chaque histoire est comme une m\xc3\xa9daille, elle a deux c\xc3\xb4t\xc3\xa9s.\xe2\x80\x9d",0,0,1,1,0,1
51,"Ultima Arma","Ultima Arma","Cette relique de la 3e \xc3\xa8re astrale est une prouesse de la technologie allagoise\x02\x1d\x01\x03; la m\xc3\xaame qui permit \xc3\xa0 l'empire d'Allag d'\xc3\xa9tablir son r\xc3\xa8gne aux quatre coins d'Hydaelyn. Suite \xc3\xa0 la (re)d\xc3\xa9couverte du mastodonte m\xc3\xa9canique sous le sol d'Ala Mhigo, la 14e l\xc3\xa9gion de Garlemald l'a restaur\xc3\xa9e puis reconfigur\xc3\xa9e pour contrer la menace des Primordiaux.",0,0,1,1,1,1
52,"Odin","Odin","Tout de noir v\xc3\xaatu, le Chevalier des ombres arpente des chemins oubli\xc3\xa9s sous la canop\xc3\xa9e de la for\xc3\xaat de Sombrelinceul. Nul ne sait quand ou par qui fut invoqu\xc3\xa9 ce Primordial ancestral. Errant \xc3\xa0 travers la Sylve sur son puissant destrier, Sleipnir, Odin serait uniquement gouvern\xc3\xa9 par le d\xc3\xa9sir d'affronter de dignes adversaires, ou encore d'assouvir sa soif de vengeance, selon certaines rumeurs.",0,0,1,1,0,1
53,"Ramuh","Ramuh","Incarnation de la foudre, v\xc3\xa9n\xc3\xa9r\xc3\xa9 par les Sylphes. Bien que la l\xc3\xa9gende le d\xc3\xa9peigne comme un vieux sage au savoir illimit\xc3\xa9, Ramuh est en r\xc3\xa9alit\xc3\xa9 un inquisiteur impitoyable qui n'h\xc3\xa9site pas \xc3\xa0 frapper de sa foudre vengeresse les intrus qui souillent la for\xc3\xaat ou menacent ses enfants.",0,0,0,1,0,1
54,"L\xc3\xa9viathan","L\xc3\xa9viathan","Seigneur des eaux v\xc3\xa9n\xc3\xa9r\xc3\xa9 par les Sahuagins de l'oc\xc3\xa9an Indigo. Tapi dans les abysses insondables, L\xc3\xa9viathan d\xc3\xa9vore tout ce qui se trouve sur son passage. Jadis, les habitants des villages c\xc3\xb4tiers pensaient que les raz-de-mar\xc3\xa9e qui ravagaient leurs habitations \xc3\xa9taient en fait la manifestation de la col\xc3\xa8re du grand serpent de mer. Des si\xc3\xa8cles durant, ils ont cherch\xc3\xa9 \xc3\xa0 l'apaiser \xc3\xa0 l'aide de sacrifices humains... en vain.",0,0,0,1,0,1
55,"Shiva","Shiva","L'Enchiridion, le livre sacr\xc3\xa9 de la religion ishgardaise, consid\xc3\xa8re Shiva comme la premi\xc3\xa8re h\xc3\xa9r\xc3\xa9tique de l'histoire. Coupable d'apostasie aux yeux du Saint-Si\xc3\xa8ge, ses partisans lui vouent quant \xc3\xa0 eux un culte passionn\xc3\xa9, voyant en elle une sainte qui a tent\xc3\xa9 de rapprocher les hommes et les dragons. Son sacrifice n'aura toutefois pas eu l'effet escompt\xc3\xa9...",0,0,0,1,1,1
56,"Minfilia","Minfilia",bxe2\x80\x9cNous sommes un groupe nomm\xc3\xa9 les H\xc3\xa9ritiers de la Septi\xc3\xa8me Aube. Notre but est la protection d'\xc3\x89orz\xc3\xa9a et nos membres viennent de tous les horizons. Les Primordiaux sont notre plus grand souci actuellement. Les tribus barbares continuent malheureusement de les v\xc3\xa9n\xc3\xa9rer.\xe2\x80\x9d",0,0,0,1,1,1
