13,"\xe9\x9b\xb2\xe6\xb5\xb714","\xe9\x9b\xb2\xe6\xb5\xb714",236593,5,900,13,77,689,40,0,0,0,0
14,"\xe9\x9b\xb2\xe6\xb5\xb715","\xe9\x9b\xb2\xe6\xb5\xb715",261553,5,900,13,103,348,44,0,0,0,0
15,"\xe9\x9b\xb2\xe6\xb5\xb716","\xe9\x9b\xb2\xe6\xb5\xb716",284329,5,900,13,886,445,47,0,0,0,0
16,"\xe9\x9b\xb2\xe6\xb5\xb717","\xe9\x9b\xb2\xe6\xb5\xb717",0,6,1440,13,721,335,50,0,0,90,0
17,"\xe9\x9b\xb2\xe6\xb5\xb718","\xe9\x9b\xb2\xe6\xb5\xb718",0,6,1440,13,540,371,50,0,0,90,0
18,"\xe9\x9b\xb2\xe6\xb5\xb719","\xe9\x9b\xb2\xe6\xb5\xb719",0,6,1440,13,248,234,50,0,0,90,0
19,"\xe9\x9b\xb2\xe6\xb5\xb720","\xe9\x9b\xb2\xe6\xb5\xb720",0,6,1440,13,421,141,50,0,0,90,0
20,"\xe9\x9b\xb2\xe6\xb5\xb721","\xe9\x9b\xb2\xe6\xb5\xb721",0,6,1440,13,556,208,50,0,0,90,0
21,"\xe9\x9b\xb2\xe6\xb5\xb722","\xe9\x9b\xb2\xe6\xb5\xb722",0,6,1440,13,663,105,50,0,0,90,0
22,,,0,0,0,0,0,0,0,0,0,0,0
23,,,0,0,0,0,0,0,0,0,0,0,0
24,,,0,0,0,0,0,0,0,0,0,0,0
25,,,0,0,0,0,0,0,0,0,0,0,0
26,,,0,0,0,0,0,0,0,0,0,0,0
27,,,0,0,0,0,0,0,0,0,0,0,0
28,,,0,0,0,0,0,0,0,0,0,0,0
29,,,0,0,0,0,0,0,0,0,0,0,0
30,,,0,0,0,0,0,0,0,0,0,0,0
31,,,0,0,0,0,0,0,0,0,0,0,0
32,,,0,0,0,0,0,0,0,0,0,0,0
33,,,0,0,0,0,0,0,0,0,0,0,0
34,,,0,0,0,0,0,0,0,0,0,0,0
35,,,0,0,0,0,0,0,0,0,0,0,0
36,,,0,0,0,0,0,0,0,0,0,0,0
37,,,0,0,0,0,0,0,0,0,0,0,0
38,,,0,0,0,0,0,0,0,0,0,0,0
39,,,0,0,0,0,0,0,0,0,0,0,0
40,,,0,0,0,0,0,0,0,0,0,0,0
41,,,0,0,0,0,0,0,0,0,0,0,0
42,,,0,0,0,0,0,0,0,0,0,0,0
43,,,0,0,0,0,0,0,0,0,0,0,0
44,,,0,0,0,0,0,0,0,0,0,0,0
45,,,0,0,0,0,0,0,0,0,0,0,0
46,,,0,0,0,0,0,0,0,0,0,0,0
47,,,0,0,0,0,0,0,0,0,0,0,0
48,,,0,0,0,0,0,0,0,0,0,0,0
49,,,0,0,0,0,0,0,0,0,0,0,0
50,,,0,0,0,0,0,0,0,0,0,0,0
51,,,0,0,0,0,0,0,0,0,0,0,0
52,,,0,0,0,0,0,0,0,0,0,0,0
53,,,0,0,0,0,0,0,0,0,0,0,0
54,,,0,0,0,0,0,0,0,0,0,0,0
55,,,0,0,0,0,0,0,0,0,0,0,0
56,,,0,0,0,0,0,0,0,0,0,0,0
57,,,0,0,0,0,0,0,0,0,0,0,0
58,,,0,0,0,0,0,0,0,0,0,0,0
59,,,0,0,0,0,0,0,0,0,0,0,0
60,,,0,0,0,0,0,0,0,0,0,0,0
61,,,0,0,0,0,0,0,0,0,0,0,0
62,,,0,0,0,0,0,0,0,0,0,0,0
63,,,0,0,0,0,0,0,0,0,0,0,0
64,,,0,0,0,0,0,0,0,0,0,0,0
65,,,0,0,0,0,0,0,0,0,0,0,0
66,,,0,0,0,0,0,0,0,0,0,0,0
67,,,0,0,0,0,0,0,0,0,0,0,0
68,,,0,0,0,0,0,0,0,0,0,0,0
69,,,0,0,0,0,0,0,0,0,0,0,0
70,,,0,0,0,0,0,0,0,0,0,0,0
71,,,0,0,0,0,0,0,0,0,0,0,0
72,,,0,0,0,0,0,0,0,0,0,0,0
73,,,0,0,0,0,0,0,0,0,0,0,0
74,,,0,0,0,0,0,0,0,0,0,0,0
75,,,0,0,0,0,0,0,0,0,0,0,0
76,,,0,0,0,0,0,0,0,0,0,0,0
77,,,0,0,0,0,0,0,0,0,0,0,0
78,,,0,0,0,0,0,0,0,0,0,0,0
79,,,0,0,0,0,0,0,0,0,0,0,0
80,,,0,0,0,0,0,0,0,0,0,0,0
81,,,0,0,0,0,0,0,0,0,0,0,0
82,,,0,0,0,0,0,0,0,0,0,0,0
83,,,0,0,0,0,0,0,0,0,0,0,0
84,,,0,0,0,0,0,0,0,0,0,0,0
85,,,0,0,0,0,0,0,0,0,0,0,0
86,,,0,0,0,0,0,0,0,0,0,0,0
87,,,0,0,0,0,0,0,0,0,0,0,0
88,,,0,0,0,0,0,0,0,0,0,0,0
89,,,0,0,0,0,0,0,0,0,0,0,0
90,,,0,0,0,0,0,0,0,0,0,0,0
91,,,0,0,0,0,0,0,0,0,0,0,0
92,,,0,0,0,0,0,0,0,0,0,0,0
93,,,0,0,0,0,0,0,0,0,0,0,0
94,,,0,0,0,0,0,0,0,0,0,0,0
95,,,0,0,0,0,0,0,0,0,0,0,0
96,,,0,0,0,0,0,0,0,0,0,0,0
97,,,0,0,0,0,0,0,0,0,0,0,0
98,,,0,0,0,0,0,0,0,0,0,0,0
99,,,0,0,0,0,0,0,0,0,0,0,0
100,,,0,0,0,0,0,0,0,0,0,0,0
101,,,0,0,0,0,0,0,0,0,0,0,0
102,,,0,0,0,0,0,0,0,0,0,0,0
103,,,0,0,0,0,0,0,0,0,0,0,0
104,,,0,0,0,0,0,0,0,0,0,0,0
105,,,0,0,0,0,0,0,0,0,0,0,0
106,,,0,0,0,0,0,0,0,0,0,0,0
107,,,0,0,0,0,0,0,0,0,0,0,0
108,,,0,0,0,0,0,0,0,0,0,0,0
109,,,0,0,0,0,0,0,0,0,0,0,0
110,,,0,0,0,0,0,0,0,0,0,0,0
111,,,0,0,0,0,0,0,0,0,0,0,0
112,,,0,0,0,0,0,0,0,0,0,0,0
113,,,0,0,0,0,0,0,0,0,0,0,0
114,,,0,0,0,0,0,0,0,0,0,0,0
115,,,0,0,0,0,0,0,0,0,0,0,0
116,,,0,0,0,0,0,0,0,0,0,0,0
117,,,0,0,0,0,0,0,0,0,0,0,0
118,,,0,0,0,0,0,0,0,0,0,0,0
119,,,0,0,0,0,0,0,0,0,0,0,0
120,,,0,0,0,0,0,0,0,0,0,0,0
121,,,0,0,0,0,0,0,0,0,0,0,0
122,,,0,0,0,0,0,0,0,0,0,0,0
123,,,0,0,0,0,0,0,0,0,0,0,0
124,,,0,0,0,0,0,0,0,0,0,0,0
125,,,0,0,0,0,0,0,0,0,0,0,0
126,,,0,0,0,0,0,0,0,0,0,0,0
127,,,0,0,0,0,483,927,0,0,0,0,0
128,,,0,0,0,0,0,0,0,0,0,0,0
